osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,ref
9558894,,Troppauer Straße,tertiary,50,False,False,27.58,"LINESTRING (12.1933182 48.9887543, 12.1932281 48.9887309, 12.1931889 48.988707, 12.1931173 48.9886284, 12.1930608 48.9885841)",,,
"[49714748, 49714749, 8134446]",,Sankt-Michael-Platz,residential,"['50', '30']",False,True,174.76899999999998,"LINESTRING (12.1933182 48.9887543, 12.1932513 48.988834, 12.1931242 48.9888833, 12.1929516 48.9889443, 12.1928637 48.9889749, 12.1914616 48.9894683, 12.191267 48.9895389)",building_passage,,
235558612,,Sudetenstraße,residential,30,False,True,89.114,"LINESTRING (12.1933182 48.9887543, 12.193328 48.9888439, 12.1935138 48.9890855, 12.1938334 48.9894734)",,,
264820999,,Aussiger Straße,tertiary,50,False,True,64.045,"LINESTRING (12.1933182 48.9887543, 12.19342 48.9887553, 12.1935172 48.9887351, 12.1941146 48.9885304)",,,
233241378,,Schlesische Straße,residential,30,False,True,82.037,"LINESTRING (12.1941146 48.9885304, 12.1943387 48.9887979, 12.1944983 48.9889909, 12.1946546 48.9891775)",,,
264820999,,Aussiger Straße,tertiary,50,False,False,64.045,"LINESTRING (12.1941146 48.9885304, 12.1935172 48.9887351, 12.19342 48.9887553, 12.1933182 48.9887543)",,,
264820999,,Aussiger Straße,tertiary,50,False,True,86.80499999999999,"LINESTRING (12.1941146 48.9885304, 12.1942401 48.9884863, 12.1948301 48.9882737, 12.1951584 48.9881559)",,,
9561097,,Schulstraße,living_street,,False,False,71.699,"LINESTRING (12.1970063 48.9920311, 12.1961474 48.9923444)",,,
233241378,,Schlesische Straße,residential,30,False,False,39.632,"LINESTRING (12.1970063 48.9920311, 12.1967436 48.9917342, 12.1967343 48.9917226)",,,
4088963,,Erzgebirgstraße,residential,30,False,False,138.912,"LINESTRING (12.1994229 48.9911005, 12.1992834 48.9909344, 12.1990619 48.9906676, 12.1989141 48.9904905, 12.1987003 48.990229, 12.198523 48.9899997)",,,
846311923,,Waldenburger Straße,tertiary,50,False,False,76.655,"LINESTRING (12.1994229 48.9911005, 12.1995403 48.9910168, 12.1996796 48.9909436, 12.2002899 48.9907203)",,,
846311923,,Waldenburger Straße,tertiary,50,False,True,27.554000000000002,"LINESTRING (12.1994229 48.9911005, 12.1993478 48.9911901, 12.1993136 48.991245, 12.1992853 48.9913292)",,,
4088956,,Birkenallee,living_street,,False,False,76.572,"LINESTRING (12.1918548 48.9903432, 12.1918332 48.9904709, 12.1918298 48.9905223, 12.1918537 48.9905934, 12.1921783 48.9909737)",,,
4088965,,Teichstraße,residential,,False,False,177.167,"LINESTRING (12.1918548 48.9903432, 12.1921035 48.990369, 12.1922112 48.9903763, 12.1922986 48.9903728, 12.1924534 48.9903204, 12.1935523 48.98993, 12.194038 48.9897515)",,,
"[4088965, 1242002772, 49714742, 49714743, 49714751]",,"['Monsignore-Böhm-Straße', 'Teichstraße']","['residential', 'living_street']",,False,"[False, True]",207.985,"LINESTRING (12.1918548 48.9903432, 12.1916223 48.9902948, 12.1915905 48.9902574, 12.191971 48.9901233, 12.1932924 48.9896611, 12.1934023 48.9896227, 12.1934849 48.9895937, 12.1936542 48.9895358, 12.1938334 48.9894734)",building_passage,destination,
4088963,,Erzgebirgstraße,residential,30,False,False,69.042,"LINESTRING (12.198523 48.9899997, 12.1985061 48.9899796, 12.1982811 48.9897179, 12.1980647 48.9894565)",,,
4088963,,Erzgebirgstraße,residential,30,False,True,138.912,"LINESTRING (12.198523 48.9899997, 12.1987003 48.990229, 12.1989141 48.9904905, 12.1990619 48.9906676, 12.1992834 48.9909344, 12.1994229 48.9911005)",,,
4088974,,Posener Straße,residential,,False,False,150.582,"LINESTRING (12.198523 48.9899997, 12.1988289 48.9898945, 12.1989734 48.9898449, 12.2003397 48.9893573)",,,
4088948,,Königsberger Straße,tertiary,50,False,False,169.66699999999997,"LINESTRING (12.1930608 48.9885841, 12.192995 48.9885618, 12.1929208 48.9885571, 12.1928406 48.9885646, 12.1927648 48.9885833, 12.1909903 48.9892093)",,,
9558894,,Troppauer Straße,tertiary,50,False,True,27.58,"LINESTRING (12.1930608 48.9885841, 12.1931173 48.9886284, 12.1931889 48.988707, 12.1932281 48.9887309, 12.1933182 48.9887543)",,,
284078514,,Troppauer Straße,residential,,False,False,226.35399999999998,"LINESTRING (12.1930608 48.9885841, 12.1927755 48.9882302, 12.1926999 48.9881371, 12.1926305 48.988052, 12.1921868 48.9874951, 12.1921192 48.9873411, 12.1920266 48.9872166, 12.191668 48.9867686)",,,
"[309495038, 354924310]",,Böhmerwaldstraße,residential,"['20', '40']",False,True,157.37799999999996,"LINESTRING (12.1877301 48.9866766, 12.1877699 48.9866493, 12.187793 48.9866061, 12.1877938 48.9865571, 12.1877822 48.986504, 12.1871062 48.9856678, 12.1870567 48.9856005, 12.187036 48.9855488, 12.1870281 48.9854826, 12.1870496 48.9853958)",,destination,
"[1013557626, 504550268]","['2', '3']",Walhallastraße,secondary,60,False,True,139.07,"LINESTRING (12.1877301 48.9866766, 12.188125 48.9871423, 12.1883148 48.9873663, 12.1886565 48.9877696)",,,St 2145
8821527,,Berliner Straße,residential,,False,True,257.55800000000005,"LINESTRING (12.1934941 48.9861134, 12.1944019 48.9872125, 12.1946626 48.987528, 12.1948417 48.9877494, 12.1949249 48.9878576, 12.1949469 48.9878857, 12.1951584 48.9881559)",,,
8821529,,Borsigstraße,residential,30,False,True,117.983,"LINESTRING (12.1934941 48.9861134, 12.1943852 48.9858086, 12.194919 48.9856122)",,,
264821002,,Berliner Straße,residential,,False,False,103.709,"LINESTRING (12.1934941 48.9861134, 12.1928888 48.9853391, 12.1928438 48.9852841)",,,
264821003,,Borsigstraße,residential,30,False,False,151.868,"LINESTRING (12.1934941 48.9861134, 12.1926989 48.9864005, 12.191668 48.9867686)",,,
8821529,,Borsigstraße,residential,30,False,False,149.64,"LINESTRING (12.1967213 48.9849704, 12.1964792 48.9850547, 12.1961437 48.9851716, 12.1959384 48.9852431, 12.195903 48.9852568, 12.1951523 48.9855252, 12.194919 48.9856122)",,,
423456902,,Haidauer Straße,residential,50,False,True,82.901,"LINESTRING (12.1967213 48.9849704, 12.1969158 48.9849045, 12.1976165 48.9846671, 12.1976882 48.9846428, 12.1977302 48.9846277)",,,
"[5574360, 846311924]",2,Bayerwaldstraße,tertiary,50,False,True,256.749,"LINESTRING (12.1967213 48.9849704, 12.1968186 48.9850886, 12.1969674 48.9852695, 12.197063 48.9853847, 12.1971741 48.9855183, 12.1971924 48.9855414, 12.1975123 48.9858693, 12.1976074 48.9859737, 12.1977617 48.9861537, 12.1978128 48.9862175, 12.1981204 48.9866144, 12.1983268 48.9868947, 12.198402 48.9869969)",,,
8821529,,Borsigstraße,residential,30,False,False,117.983,"LINESTRING (12.194919 48.9856122, 12.1943852 48.9858086, 12.1934941 48.9861134)",,,
8821529,,Borsigstraße,residential,30,False,True,149.64,"LINESTRING (12.194919 48.9856122, 12.1951523 48.9855252, 12.195903 48.9852568, 12.1959384 48.9852431, 12.1961437 48.9851716, 12.1964792 48.9850547, 12.1967213 48.9849704)",,,
264821002,,Berliner Straße,residential,,False,True,103.709,"LINESTRING (12.1928438 48.9852841, 12.1928888 48.9853391, 12.1934941 48.9861134)",,,
"[1013557628, 1013557627, 225886380]","['2', '3']",Walhallastraße,secondary,60,False,True,221.798,"LINESTRING (12.1886565 48.9877696, 12.1888177 48.9879738, 12.1890824 48.9883115, 12.1892252 48.9884937, 12.1895949 48.9889654, 12.1900477 48.9895431)",,,St 2145
"[304105788, 494232982]",3,Borsigstraße,residential,"['50', '20']",False,True,56.571,"LINESTRING (12.1886565 48.9877696, 12.1891301 48.9876075, 12.1893468 48.9875381)",,,
"[1013557626, 504550268]","['2', '3']",Walhallastraße,secondary,60,False,False,139.07,"LINESTRING (12.1886565 48.9877696, 12.1883148 48.9873663, 12.188125 48.9871423, 12.1877301 48.9866766)",,,St 2145
304105789,,Borsigstraße,residential,20,False,True,189.762,"LINESTRING (12.1893468 48.9875381, 12.191668 48.9867686)",,,
91402151,,Gleiwitzer Straße,residential,50,False,True,224.611,"LINESTRING (12.1893468 48.9875381, 12.1894688 48.9876579, 12.1896037 48.9878232, 12.1897692 48.988026, 12.1898036 48.9880563, 12.1898929 48.9881248, 12.1900691 48.9881831, 12.190176 48.9882348, 12.1902316 48.9882707, 12.190306 48.9883577, 12.1907235 48.9888678, 12.1907628 48.9889144, 12.1907732 48.9889281, 12.1909903 48.9892093)",,,
184239773,,Dr.-Hermann-Kronseder-Straße,residential,,False,False,105.85799999999999,"LINESTRING (12.1893468 48.9875381, 12.1892423 48.9874362, 12.1889684 48.9870912, 12.1888418 48.9869415, 12.1888141 48.9868941, 12.1887915 48.9868497, 12.188812 48.9868041, 12.1888554 48.9867738, 12.1889668 48.9867361)",,,
"[304105788, 494232982]",3,Borsigstraße,residential,"['20', '50']",False,False,56.571,"LINESTRING (12.1893468 48.9875381, 12.1891301 48.9876075, 12.1886565 48.9877696)",,,
304105789,,Borsigstraße,residential,20,False,False,189.762,"LINESTRING (12.191668 48.9867686, 12.1893468 48.9875381)",,,
264821003,,Borsigstraße,residential,30,False,True,151.868,"LINESTRING (12.191668 48.9867686, 12.1926989 48.9864005, 12.1934941 48.9861134)",,,
284078514,,Troppauer Straße,residential,,False,True,226.354,"LINESTRING (12.191668 48.9867686, 12.1920266 48.9872166, 12.1921192 48.9873411, 12.1921868 48.9874951, 12.1926305 48.988052, 12.1926999 48.9881371, 12.1927755 48.9882302, 12.1930608 48.9885841)",,,
9558898,,Schlesische Straße,residential,30,False,True,70.397,"LINESTRING (12.1952468 48.9899192, 12.1944031 48.9902263)",,,
233241378,,Schlesische Straße,residential,30,False,False,93.111,"LINESTRING (12.1952468 48.9899192, 12.195223 48.9898894, 12.195117 48.9897568, 12.1949103 48.9894948, 12.1948017 48.9893615, 12.1947061 48.9892395, 12.1946546 48.9891775)",,,
233241378,,Schlesische Straße,residential,30,False,True,228.02599999999998,"LINESTRING (12.1952468 48.9899192, 12.1953263 48.9900123, 12.1955218 48.9902456, 12.1956502 48.9903999, 12.1959791 48.9907951, 12.1960129 48.9908357, 12.1960906 48.9909291, 12.1961176 48.9909615, 12.1962627 48.991136, 12.1963667 48.9912604, 12.1964139 48.9913204, 12.196518 48.991452, 12.1967343 48.9917226)",,,
267821686,,Monsignore-Böhm-Straße,residential,,False,True,68.359,"LINESTRING (12.1946546 48.9891775, 12.1938334 48.9894734)",,,
233241378,,Schlesische Straße,residential,30,False,False,82.037,"LINESTRING (12.1946546 48.9891775, 12.1944983 48.9889909, 12.1943387 48.9887979, 12.1941146 48.9885304)",,,
233241378,,Schlesische Straße,residential,30,False,True,93.111,"LINESTRING (12.1946546 48.9891775, 12.1947061 48.9892395, 12.1948017 48.9893615, 12.1949103 48.9894948, 12.195117 48.9897568, 12.195223 48.9898894, 12.1952468 48.9899192)",,,
9558898,,Schlesische Straße,residential,30,False,False,70.397,"LINESTRING (12.1944031 48.9902263, 12.1952468 48.9899192)",,,
235558612,,Sudetenstraße,residential,30,False,False,59.136,"LINESTRING (12.1944031 48.9902263, 12.1941642 48.9899156, 12.194038 48.9897515)",,,
235558612,,Sudetenstraße,residential,30,False,True,227.858,"LINESTRING (12.1944031 48.9902263, 12.1954015 48.9914435, 12.1958832 48.9920307)",,,
4088953,,Schlesische Straße,residential,,False,False,70.922,"LINESTRING (12.1958832 48.9920307, 12.1967343 48.9917226)",,,
235558612,,Sudetenstraße,residential,30,False,False,227.858,"LINESTRING (12.1958832 48.9920307, 12.1954015 48.9914435, 12.1944031 48.9902263)",,,
235558612,,Sudetenstraße,residential,30,False,True,39.854,"LINESTRING (12.1958832 48.9920307, 12.1961111 48.9923013, 12.1961474 48.9923444)",,,
9561097,,Schulstraße,living_street,,False,True,71.699,"LINESTRING (12.1961474 48.9923444, 12.1970063 48.9920311)",,,
235558612,,Sudetenstraße,residential,30,False,False,39.854,"LINESTRING (12.1961474 48.9923444, 12.1961111 48.9923013, 12.1958832 48.9920307)",,,
9562533,,Rosengasse,living_street,,False,False,116.572,"LINESTRING (12.1966614 48.9899576, 12.1980647 48.9894565)",,,
4088973,,Gartenzeile,residential,30,True,False,67.715,"LINESTRING (12.1966614 48.9899576, 12.1966175 48.9899041, 12.1962908 48.9895067, 12.1962209 48.9894216)",,,
9562534,,Moosweg,living_street,,False,False,116.037,"LINESTRING (12.1962209 48.9894216, 12.1976145 48.9889189)",,,
4088973,,Gartenzeile,residential,30,True,False,160.73000000000002,"LINESTRING (12.1962209 48.9894216, 12.196186 48.9893792, 12.1960019 48.9891553, 12.1958622 48.9889853, 12.1957645 48.9888664, 12.1956274 48.9886994, 12.1955607 48.9886185, 12.1952895 48.9882886, 12.1951584 48.9881559)",,,
9562538,,Enzianweg,residential,,False,False,64.559,"LINESTRING (12.1975166 48.9909989, 12.1982987 48.9907274)",,,
4088973,,Gartenzeile,residential,30,True,False,131.532,"LINESTRING (12.1975166 48.9909989, 12.1973787 48.9908302, 12.1971453 48.9905463, 12.1970876 48.9904761, 12.1970397 48.9904178, 12.1967126 48.9900199, 12.1966614 48.9899576)",,,
9562538,,Enzianweg,residential,,False,True,64.559,"LINESTRING (12.1982987 48.9907274, 12.1975166 48.9909989)",,,
10163300,,Johann-Michael-Sailer-Straße,residential,,False,False,81.59200000000001,"LINESTRING (12.200152 48.9885675, 12.2001393 48.988498, 12.1999797 48.9882998, 12.1999646 48.9882715, 12.1999563 48.9882411, 12.1999686 48.9882036, 12.2000092 48.9881789, 12.2003787 48.9880465, 12.2004008 48.9880228)",,,
75937265,,Geschwister-Scholl-Straße,residential,,False,False,30.601,"LINESTRING (12.200152 48.9885675, 12.1999595 48.9885832, 12.1999048 48.9885955, 12.1998557 48.9886116, 12.1997557 48.9886457)",,,
10163300,,Johann-Michael-Sailer-Straße,residential,,False,True,81.592,"LINESTRING (12.2004008 48.9880228, 12.2003787 48.9880465, 12.2000092 48.9881789, 12.1999686 48.9882036, 12.1999563 48.9882411, 12.1999646 48.9882715, 12.1999797 48.9882998, 12.2001393 48.988498, 12.200152 48.9885675)",,,
267162652,,Johann-Michael-Sailer-Straße,residential,,True,False,171.765,"LINESTRING (12.1993345 48.9866481, 12.1995242 48.9869131, 12.1997057 48.9871391, 12.1999153 48.9873999, 12.200165 48.9877108, 12.2003901 48.9879823, 12.2004008 48.9880228)",,,
1091623743,2,Keplerstraße,residential,50,False,False,35.798,"LINESTRING (12.1993345 48.9866481, 12.1994695 48.9865722, 12.1995852 48.9865004, 12.1996914 48.9864276)",,,
"[580884525, 1091623743]","['2', '3']",Keplerstraße,residential,50,False,"[False, True]",78.37700000000001,"LINESTRING (12.1993345 48.9866481, 12.1992907 48.9866672, 12.1991246 48.9867395, 12.1985839 48.9869306, 12.198402 48.9869969)",,,
423456902,,Haidauer Straße,residential,50,False,False,109.324,"LINESTRING (12.2004795 48.9835833, 12.2002678 48.9836988, 12.2000727 48.9837856, 12.1998324 48.983878, 12.1993277 48.9840515, 12.1992073 48.9840969)",,,
75937265,,Geschwister-Scholl-Straße,residential,,False,True,30.601000000000003,"LINESTRING (12.1997557 48.9886457, 12.1998557 48.9886116, 12.1999048 48.9885955, 12.1999595 48.9885832, 12.200152 48.9885675)",,,
504550020,,Neudeker Straße,tertiary,50,False,True,89.87100000000001,"LINESTRING (12.1997557 48.9886457, 12.19979 48.9886873, 12.2002557 48.9892575, 12.2003397 48.9893573)",,,
1027130790,2,Neudeker Straße,tertiary,50,False,False,208.262,"LINESTRING (12.1997557 48.9886457, 12.199628 48.9884968, 12.1995806 48.9884405, 12.1995471 48.9884007, 12.1995217 48.9883692, 12.1994498 48.9882801, 12.1993508 48.9881606, 12.1988727 48.9875808, 12.1988367 48.9875366, 12.1984977 48.9871127, 12.1984508 48.9870562, 12.198402 48.9869969)",,,
235558612,,Sudetenstraße,residential,30,False,True,34.338,"LINESTRING (12.1938334 48.9894734, 12.194038 48.9897515)",,,
267821686,,Monsignore-Böhm-Straße,residential,,False,False,68.359,"LINESTRING (12.1938334 48.9894734, 12.1946546 48.9891775)",,,
"[4088965, 1242002772, 49714742, 49714743, 49714751]",,"['Monsignore-Böhm-Straße', 'Teichstraße']","['residential', 'living_street']",,False,"[False, True]",207.985,"LINESTRING (12.1938334 48.9894734, 12.1936542 48.9895358, 12.1934849 48.9895937, 12.1934023 48.9896227, 12.1932924 48.9896611, 12.191971 48.9901233, 12.1915905 48.9902574, 12.1916223 48.9902948, 12.1918548 48.9903432)",building_passage,destination,
235558612,,Sudetenstraße,residential,30,False,False,89.114,"LINESTRING (12.1938334 48.9894734, 12.1935138 48.9890855, 12.193328 48.9888439, 12.1933182 48.9887543)",,,
235558612,,Sudetenstraße,residential,30,False,False,34.338,"LINESTRING (12.194038 48.9897515, 12.1938334 48.9894734)",,,
4088965,,Teichstraße,residential,,False,True,177.16700000000003,"LINESTRING (12.194038 48.9897515, 12.1935523 48.98993, 12.1924534 48.9903204, 12.1922986 48.9903728, 12.1922112 48.9903763, 12.1921035 48.990369, 12.1918548 48.9903432)",,,
235558612,,Sudetenstraße,residential,30,False,True,59.136,"LINESTRING (12.194038 48.9897515, 12.1941642 48.9899156, 12.1944031 48.9902263)",,,
1091623743,2,Keplerstraße,residential,50,False,False,13.778,"LINESTRING (12.1999222 48.9862198, 12.2000094 48.9861099)",,,
26271655,,Siemensweg,residential,,False,False,63.684,"LINESTRING (12.1999222 48.9862198, 12.1998462 48.9861862, 12.1997691 48.9861338, 12.1996792 48.9860221, 12.1995166 48.9858199, 12.1994527 48.9857462)",,,
1091623743,2,Keplerstraße,residential,50,False,True,28.627000000000002,"LINESTRING (12.1999222 48.9862198, 12.1998048 48.9863361, 12.1996914 48.9864276)",,,
4088974,,Posener Straße,residential,,False,True,150.582,"LINESTRING (12.2003397 48.9893573, 12.1989734 48.9898449, 12.1988289 48.9898945, 12.198523 48.9899997)",,,
504550020,,Neudeker Straße,tertiary,50,False,False,89.871,"LINESTRING (12.2003397 48.9893573, 12.2002557 48.9892575, 12.19979 48.9886873, 12.1997557 48.9886457)",,,
4088973,,Gartenzeile,residential,30,True,False,82.713,"LINESTRING (12.1980553 48.9916534, 12.1975724 48.9910659, 12.1975166 48.9909989)",,,
273777439,,Schulstraße,living_street,,True,False,87.304,"LINESTRING (12.1980553 48.9916534, 12.1976774 48.9917903, 12.1974819 48.9918611, 12.1970063 48.9920311)",,,
29018024,,Waldenburger Straße,residential,,False,False,123.691,"LINESTRING (12.2002899 48.9907203, 12.2004 48.9908491, 12.2007593 48.9912721, 12.2007614 48.9913065, 12.2007424 48.9913379, 12.2006702 48.9914126, 12.2004028 48.9916847)",,,
846311923,,Waldenburger Straße,tertiary,50,False,True,76.655,"LINESTRING (12.2002899 48.9907203, 12.1996796 48.9909436, 12.1995403 48.9910168, 12.1994229 48.9911005)",,,
29018024,,Waldenburger Straße,residential,,False,True,123.691,"LINESTRING (12.2004028 48.9916847, 12.2006702 48.9914126, 12.2007424 48.9913379, 12.2007614 48.9913065, 12.2007593 48.9912721, 12.2004 48.9908491, 12.2002899 48.9907203)",,,
"[309495038, 354924310]",,Böhmerwaldstraße,residential,"['20', '40']",False,False,157.37800000000001,"LINESTRING (12.1870496 48.9853958, 12.1870281 48.9854826, 12.187036 48.9855488, 12.1870567 48.9856005, 12.1871062 48.9856678, 12.1877822 48.986504, 12.1877938 48.9865571, 12.187793 48.9866061, 12.1877699 48.9866493, 12.1877301 48.9866766)",,destination,
359346081,,Böhmerwaldstraße,residential,20,False,False,25.331,"LINESTRING (12.1870496 48.9853958, 12.1871483 48.9854199, 12.187225 48.9854224, 12.1872965 48.9854112, 12.1873777 48.9853835)",,destination,
4088950,2,Aussiger Straße,tertiary,50,False,True,117.90799999999999,"LINESTRING (12.1951584 48.9881559, 12.1955848 48.9880069, 12.1959266 48.9878875, 12.1959831 48.9878678, 12.1961721 48.9878042, 12.1963701 48.9877378, 12.1965909 48.9876654)",,,
8821527,,Berliner Straße,residential,,False,False,257.558,"LINESTRING (12.1951584 48.9881559, 12.1949469 48.9878857, 12.1949249 48.9878576, 12.1948417 48.9877494, 12.1946626 48.987528, 12.1944019 48.9872125, 12.1934941 48.9861134)",,,
264820999,,Aussiger Straße,tertiary,50,False,False,86.805,"LINESTRING (12.1951584 48.9881559, 12.1948301 48.9882737, 12.1942401 48.9884863, 12.1941146 48.9885304)",,,
4088959,,Waldenburger Straße,tertiary,50,False,False,90.104,"LINESTRING (12.1996696 48.9920787, 12.1996747 48.9920384, 12.1996595 48.9919858, 12.1996355 48.9919494, 12.1994252 48.991694, 12.199319 48.9915569, 12.1992895 48.9915032, 12.1992749 48.9914381, 12.1992725 48.9913725, 12.1992853 48.9913292)",,,
1091623743,2,Keplerstraße,residential,50,False,True,13.778,"LINESTRING (12.2000094 48.9861099, 12.1999222 48.9862198)",,,
"[26271656, 1091623743]",2,Keplerstraße,residential,50,False,False,38.36,"LINESTRING (12.2000094 48.9861099, 12.2000794 48.9860125, 12.2002406 48.9858001)",,,
1091623743,2,Keplerstraße,residential,50,False,False,28.627000000000002,"LINESTRING (12.1996914 48.9864276, 12.1998048 48.9863361, 12.1999222 48.9862198)",,,
1091623743,2,Keplerstraße,residential,50,False,True,35.798,"LINESTRING (12.1996914 48.9864276, 12.1995852 48.9865004, 12.1994695 48.9865722, 12.1993345 48.9866481)",,,
359346081,,Böhmerwaldstraße,residential,20,False,True,25.331,"LINESTRING (12.1873777 48.9853835, 12.1872965 48.9854112, 12.187225 48.9854224, 12.1871483 48.9854199, 12.1870496 48.9853958)",,destination,
184239773,,Dr.-Hermann-Kronseder-Straße,residential,,False,True,105.858,"LINESTRING (12.1889668 48.9867361, 12.1888554 48.9867738, 12.188812 48.9868041, 12.1887915 48.9868497, 12.1888141 48.9868941, 12.1888418 48.9869415, 12.1889684 48.9870912, 12.1892423 48.9874362, 12.1893468 48.9875381)",,,
"[49714748, 49714749, 8134446]",,Sankt-Michael-Platz,residential,"['50', '30']",False,False,174.76899999999998,"LINESTRING (12.191267 48.9895389, 12.1914616 48.9894683, 12.1928637 48.9889749, 12.1929516 48.9889443, 12.1931242 48.9888833, 12.1932513 48.988834, 12.1933182 48.9887543)",building_passage,,
8134446,,Sankt-Michael-Platz,residential,,False,True,62.474999999999994,"LINESTRING (12.191267 48.9895389, 12.1910581 48.9896129, 12.1905116 48.9898034)",,,
91402151,,Gleiwitzer Straße,residential,50,False,False,41.844,"LINESTRING (12.191267 48.9895389, 12.1910677 48.9893044, 12.1909903 48.9892093)",,,
184239847,,Josef-Loschmidt-Straße,residential,,False,True,62.081,"LINESTRING (12.1998006 48.9853299, 12.1998557 48.9853986, 12.2001321 48.9857436, 12.2002406 48.9858001)",,,
"[26271656, 1091623743]",2,Keplerstraße,residential,50,False,True,38.36,"LINESTRING (12.2002406 48.9858001, 12.2000794 48.9860125, 12.2000094 48.9861099)",,,
184239847,,Josef-Loschmidt-Straße,residential,,False,False,62.081,"LINESTRING (12.2002406 48.9858001, 12.2001321 48.9857436, 12.1998557 48.9853986, 12.1998006 48.9853299)",,,
8134446,,Sankt-Michael-Platz,residential,,False,False,62.474999999999994,"LINESTRING (12.1905116 48.9898034, 12.1910581 48.9896129, 12.191267 48.9895389)",,,
26271655,,Siemensweg,residential,,False,True,63.684,"LINESTRING (12.1994527 48.9857462, 12.1995166 48.9858199, 12.1996792 48.9860221, 12.1997691 48.9861338, 12.1998462 48.9861862, 12.1999222 48.9862198)",,,
"[1265257800, 4088948]",,Königsberger Straße,tertiary,50,False,False,78.154,"LINESTRING (12.1909903 48.9892093, 12.190855 48.9892572, 12.1900477 48.9895431)",,,
4088948,,Königsberger Straße,tertiary,50,False,True,169.66699999999997,"LINESTRING (12.1909903 48.9892093, 12.1927648 48.9885833, 12.1928406 48.9885646, 12.1929208 48.9885571, 12.192995 48.9885618, 12.1930608 48.9885841)",,,
