osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry,junction,ref,tunnel
25772168,1,Breddestraße,residential,30,,True,False,122.20400000000001,"LINESTRING (7.3337711 51.439327, 7.3328597 51.4390026, 7.3323371 51.4388165, 7.332239 51.4387832)",,,
270195392,1,Beethovenstraße,residential,30,,False,True,87.955,"LINESTRING (7.3331596 51.4400201, 7.3337711 51.439327)",,,
25772173,1,Uthmannstraße,residential,,,True,False,105.08099999999999,"LINESTRING (7.3331596 51.4400201, 7.3335115 51.4401476, 7.3339926 51.4403181, 7.3344745 51.4404905)",,,
270195392,1,Beethovenstraße,residential,30,,False,False,45.166999999999994,"LINESTRING (7.3331596 51.4400201, 7.333117 51.4400796, 7.3328559 51.4403793)",,,
25558165,1,Marktstraße,residential,30,,False,False,46.054,"LINESTRING (7.3344745 51.4404905, 7.3344925 51.4405038, 7.3345024 51.4405178, 7.3345004 51.4405316, 7.3344894 51.4405505, 7.3342836 51.4407953, 7.3342306 51.4408583)",,,
25558165,1,Marktstraße,residential,30,,False,True,43.813,"LINESTRING (7.3344745 51.4404905, 7.3345044 51.4404575, 7.3345177 51.4404429, 7.3347581 51.4401782, 7.3347859 51.4401476)",,,
25558176,1,Mozartstraße,residential,30,7,True,False,151.307,"LINESTRING (7.3328559 51.4403793, 7.3312366 51.4401283, 7.3309583 51.4400819, 7.3307397 51.4400454)",,,
270195392,1,Beethovenstraße,residential,30,,False,False,63.111999999999995,"LINESTRING (7.3328559 51.4403793, 7.332676 51.4408076, 7.3326408 51.4409305)",,,
270195392,1,Beethovenstraße,residential,30,,False,True,45.166999999999994,"LINESTRING (7.3328559 51.4403793, 7.333117 51.4400796, 7.3331596 51.4400201)",,,
25772167,1,Breddestraße,residential,30,,False,True,19.165,"LINESTRING (7.334955 51.4397446, 7.3347118 51.4396626)",,,
25558182,,Theodor-Heuss-Straße,living_street,,,False,False,107.10999999999999,"LINESTRING (7.3348541 51.4376824, 7.3346556 51.4377641, 7.3340507 51.4379185, 7.3336568 51.4380077, 7.3334325 51.4380507)",,,
"[25558168, 25558170, 523107983, 74533583]",1,"['Casinostraße', 'Heilenstraße']","['residential', 'living_street']",30,"['5.5', '4']",False,"[False, True]",211.706,"LINESTRING (7.3348541 51.4376824, 7.3361639 51.4381913, 7.3362967 51.4382165, 7.3363518 51.4381912, 7.3363869 51.4381462, 7.3364288 51.4381054, 7.3364498 51.4380084, 7.3365034 51.4377612, 7.3365076 51.4377418, 7.336587 51.4373981)",,,
74533583,1,Casinostraße,residential,30,4,False,True,32.29,"LINESTRING (7.3348541 51.4376824, 7.3347683 51.4376423, 7.3346555 51.4374301)",,,
150042853,2,Bergerstraße,tertiary,50,,True,False,66.28,"LINESTRING (7.3286052 51.4369333, 7.3285428 51.4370536, 7.3284873 51.437157, 7.3284357 51.4373068, 7.328423 51.4373799, 7.3284283 51.4374328, 7.3284519 51.4375123)",,,
"[82629796, 368656328, 368656329, 368656330, 368656332, 368656334]","['4', '2', '3']",Bergerstraße,tertiary,50,,False,True,172.42299999999997,"LINESTRING (7.3286052 51.4369333, 7.3286672 51.4368572, 7.3287209 51.4367949, 7.3287513 51.4367586, 7.3287849 51.436715, 7.3288362 51.4366609, 7.3288881 51.4366079, 7.3289441 51.4365562, 7.3290328 51.436486, 7.3290448 51.436477, 7.3291181 51.436438, 7.3295195 51.4362244, 7.329579 51.436193, 7.3296786 51.4361391, 7.3298196 51.4360705, 7.3300976 51.4359388, 7.3301702 51.4359023, 7.3302231 51.4358763, 7.3303083 51.4358344)",,,
"[68252298, 25558187, 68252300]",1,Gerichtsstraße,residential,30,"['5.5', '5']",True,False,65.053,"LINESTRING (7.3356893 51.4366879, 7.3356872 51.4367559, 7.3356857 51.4367792, 7.3356829 51.4367954, 7.3356845 51.4372728)",,,
25558190,1,Breddestraße,residential,30,,False,False,85.10199999999999,"LINESTRING (7.3315718 51.438141, 7.3318866 51.4384584, 7.3319906 51.4385572, 7.332054 51.438619, 7.3321802 51.438731, 7.332239 51.4387832)",,,
514830122,1,Nordstraße,residential,30,,False,True,60.608,"LINESTRING (7.3328552 51.4383965, 7.3323079 51.4387415, 7.332239 51.4387832)",,,
25558172,1,Uthmannstraße,residential,,,True,False,137.061,"LINESTRING (7.3314455 51.4394055, 7.3331596 51.4400201)",,,
25547743,1,Nordstraße,residential,30,,False,False,88.465,"LINESTRING (7.3314455 51.4394055, 7.3318103 51.4390933, 7.3321702 51.4388329, 7.332239 51.4387832)",,,
514830123,1,Nordstraße,residential,30,,False,True,86.349,"LINESTRING (7.3314455 51.4394055, 7.3312618 51.439572, 7.3307992 51.4399915, 7.3307397 51.4400454)",,,
25772556,1,Gartenstraße,residential,30,6,False,True,55.208,"LINESTRING (7.3304926 51.4406161, 7.3306849 51.4406704, 7.3309246 51.4407274, 7.3312457 51.4407717)",,,
25772558,1,Gartenstraße,residential,30,,True,False,21.046,"LINESTRING (7.3304926 51.4406161, 7.3302557 51.4406397, 7.3301925 51.4406449)",,,
25772556,1,Gartenstraße,residential,30,6,False,False,98.3,"LINESTRING (7.3326408 51.4409305, 7.3324222 51.4409095, 7.332329 51.4408986, 7.3312457 51.4407717)",,,
25772556,1,Gartenstraße,residential,30,6,False,True,95.578,"LINESTRING (7.3326408 51.4409305, 7.3327728 51.4409364, 7.3330011 51.4409392, 7.3339803 51.4409541, 7.3340191 51.4409547)",,,
270195392,1,Beethovenstraße,residential,30,,False,True,63.111999999999995,"LINESTRING (7.3326408 51.4409305, 7.332676 51.4408076, 7.3328559 51.4403793)",,,
25772556,1,Gartenstraße,residential,30,6,False,False,55.208,"LINESTRING (7.3312457 51.4407717, 7.3309246 51.4407274, 7.3306849 51.4406704, 7.3304926 51.4406161)",,,
25772556,1,Gartenstraße,residential,30,6,False,True,98.3,"LINESTRING (7.3312457 51.4407717, 7.332329 51.4408986, 7.3324222 51.4409095, 7.3326408 51.4409305)",,,
25772560,1,Karl-Marx-Platz,residential,30,5,False,True,88.047,"LINESTRING (7.3312457 51.4407717, 7.3312024 51.4407095, 7.3308548 51.4402107, 7.330806 51.4401406, 7.3307397 51.4400454)",,,
25772559,1,Gartenstraße,residential,30,,True,False,24.311,"LINESTRING (7.3302475 51.4404597, 7.3304926 51.4406161)",,,
30075313,,Breite Straße,tertiary,30,,False,False,20.943,"LINESTRING (7.3302475 51.4404597, 7.3301925 51.4406449)",,,
187871583,2,Breite Straße,tertiary,30,,False,True,36.554,"LINESTRING (7.3302475 51.4404597, 7.3302712 51.4403724, 7.3302849 51.4402893, 7.3302866 51.4402503, 7.3302781 51.440183, 7.3302635 51.4401337)",,,
15014823,2,Johannisstraße,residential,30,8,False,False,46.474000000000004,"LINESTRING (7.3398315 51.4402672, 7.3397701 51.4402358, 7.3396869 51.4402051, 7.339583 51.440178, 7.3394562 51.4401506, 7.3393431 51.4401342, 7.3393052 51.4401309, 7.3392638 51.4401267, 7.3392132 51.4401216)",,,
24623090,1,Kurt-Schumacher-Straße,residential,30,,False,False,138.84500000000003,"LINESTRING (7.3392616 51.4338358, 7.3392648 51.4340926, 7.3392771 51.4350169, 7.339276 51.4350276, 7.3392771 51.4350844)",,,
25856806,2,Röhrchenstraße,residential,30,,False,True,134.009,"LINESTRING (7.3392616 51.4338358, 7.3391351 51.4338195, 7.3388093 51.4337394, 7.3381709 51.4336219, 7.3374734 51.4335149, 7.3374036 51.4335138)",,,
39493729,,Röhrchenstraße,residential,30,,False,False,51.416,"LINESTRING (7.3392616 51.4338358, 7.3395243 51.4337574, 7.3399511 51.4336676)",,,
30076137,,Röhrchenstraße,residential,30,,False,True,35.643,"LINESTRING (7.3415611 51.4339341, 7.3414599 51.4339443, 7.3413609 51.4339391, 7.3411884 51.4339056, 7.3410611 51.4338847)",,,
25856809,,Südstraße,residential,30,,False,True,84.52,"LINESTRING (7.3410611 51.4338847, 7.3410379 51.4339279, 7.3407188 51.4346142)",,,
30076137,,Röhrchenstraße,residential,30,,False,False,35.643,"LINESTRING (7.3410611 51.4338847, 7.3411884 51.4339056, 7.3413609 51.4339391, 7.3414599 51.4339443, 7.3415611 51.4339341)",,,
30076137,,Röhrchenstraße,residential,30,,False,True,80.64399999999999,"LINESTRING (7.3410611 51.4338847, 7.3409705 51.4338674, 7.3399511 51.4336676)",,,
25856809,,Südstraße,residential,30,,False,False,84.52,"LINESTRING (7.3407188 51.4346142, 7.3410379 51.4339279, 7.3410611 51.4338847)",,,
26443688,,Bottermannstraße,residential,30,4.5,False,True,113.896,"LINESTRING (7.3423334 51.4373872, 7.3422953 51.4373049, 7.3422462 51.4372756, 7.3420168 51.4371947, 7.3416969 51.4370502, 7.341618 51.4370176, 7.3415078 51.4369854, 7.3413401 51.4369426, 7.3409851 51.4368554)",,,
24623103,1,Bachstraße,residential,30,6,False,True,40.352,"LINESTRING (7.3409851 51.4368554, 7.3406592 51.4371561)",,,
"[1018195862, 24623103]",1,Bachstraße,residential,30,6,False,False,137.63400000000001,"LINESTRING (7.3409851 51.4368554, 7.341305 51.436562, 7.3413646 51.4365079, 7.3415599 51.4361436, 7.3415837 51.4361001, 7.341702 51.4358744, 7.341723 51.4358265, 7.3417426 51.435797, 7.3417934 51.4357365)",,,
26443688,,Bottermannstraße,residential,30,4.5,False,False,113.896,"LINESTRING (7.3409851 51.4368554, 7.3413401 51.4369426, 7.3415078 51.4369854, 7.341618 51.4370176, 7.3416969 51.4370502, 7.3420168 51.4371947, 7.3422462 51.4372756, 7.3422953 51.4373049, 7.3423334 51.4373872)",,,
30076137,,Röhrchenstraße,residential,30,,False,False,80.64399999999999,"LINESTRING (7.3399511 51.4336676, 7.3409705 51.4338674, 7.3410611 51.4338847)",,,
39493729,,Röhrchenstraße,residential,30,,False,True,51.416,"LINESTRING (7.3399511 51.4336676, 7.3395243 51.4337574, 7.3392616 51.4338358)",,,
42600859,1,Parkweg,residential,30,,False,False,100.14499999999998,"LINESTRING (7.3399511 51.4336676, 7.3399726 51.4336052, 7.3400099 51.4333822, 7.3400052 51.4332851, 7.3399402 51.4330203, 7.339874 51.4327762)",,,
42796337,1,Flaßkuhle,residential,,,False,False,45.371,"LINESTRING (7.3386263 51.4363152, 7.3386948 51.4363076, 7.3388058 51.4362927, 7.3391762 51.4363186, 7.3392745 51.4363241)",,,
25558162,1,Johannisstraße,residential,30,,False,True,47.893,"LINESTRING (7.3373877 51.4394089, 7.3369602 51.4391633, 7.3368757 51.4391198)",,,
53127242,1,Obergasse,residential,30,3,False,True,86.831,"LINESTRING (7.3373877 51.4394089, 7.3376638 51.4391927, 7.3376899 51.4391475, 7.3377011 51.4390985, 7.3377101 51.4390319, 7.3377252 51.4389196, 7.3377177 51.4388316, 7.3376598 51.438697)",,,
"[279335904, 82629809, 389792625]",1,Johannisstraße,residential,30,,False,False,132.12499999999997,"LINESTRING (7.3373877 51.4394089, 7.3376062 51.4395479, 7.3377388 51.4396352, 7.3378149 51.4396701, 7.3382349 51.4398827, 7.3384739 51.4399964, 7.3385994 51.4400448, 7.3386607 51.4401245, 7.3386778 51.4401579, 7.3386874 51.4402149, 7.3386916 51.4402318)",,,
659719490,1,Bergerstraße,tertiary,50,4.5,True,False,26.387,"LINESTRING (7.3324798 51.4338169, 7.332514 51.433814, 7.3325485 51.4338151, 7.3325967 51.4338237, 7.3326214 51.4338317, 7.3326504 51.4338456, 7.3326759 51.4338637, 7.3326938 51.4338807, 7.3327073 51.4339076, 7.3327133 51.4339378, 7.3327079 51.4339573)",roundabout,,
149935128,2,Bergerstraße,tertiary,50,,False,True,33.830999999999996,"LINESTRING (7.3327079 51.4339573, 7.3327534 51.4339681, 7.3328114 51.4339785, 7.3329096 51.4340002, 7.3331045 51.4340442, 7.3331684 51.4340578)",,,
659719490,1,Bergerstraße,tertiary,50,4.5,True,False,35.196999999999996,"LINESTRING (7.3327079 51.4339573, 7.3327001 51.4339707, 7.3326873 51.4339886, 7.3326684 51.4340061, 7.3326447 51.4340213, 7.3326249 51.4340337, 7.3326055 51.4340398, 7.3325546 51.4340479, 7.3325205 51.4340497, 7.3324858 51.4340476, 7.3324703 51.4340453, 7.3324424 51.4340389, 7.3324138 51.4340287, 7.3323962 51.4340201, 7.3323787 51.4340091, 7.3323615 51.4339947, 7.3323486 51.4339796, 7.3323352 51.4339614)",roundabout,,
82629811,3,Bergerstraße,tertiary,30,,False,False,70.65,"LINESTRING (7.3356518 51.4345223, 7.3353866 51.4345314, 7.3352727 51.4345363, 7.3352132 51.4345389, 7.3350432 51.4345427, 7.3348488 51.4345333, 7.3347858 51.4345274, 7.3346834 51.4345164, 7.3346372 51.4345108)",,,
"[353665696, 631017717]",1,Gerichtsstraße,residential,30,9,False,False,86.31,"LINESTRING (7.3356518 51.4345223, 7.3356526 51.4345662, 7.3356528 51.4345767, 7.3356559 51.434603, 7.3356569 51.4346377, 7.3356637 51.4351703, 7.3356645 51.4352302, 7.3356628 51.4352984)",,,
"[24623286, 786311710]",3,Bergerstraße,tertiary,50,,False,True,118.164,"LINESTRING (7.3356518 51.4345223, 7.3357473 51.4345176, 7.335806 51.4345147, 7.3359791 51.4345061, 7.3362124 51.4344939, 7.3363606 51.434486, 7.3367883 51.4344769, 7.3368301 51.4344767, 7.336908 51.4344806, 7.3370535 51.434489, 7.3372343 51.434508, 7.3373446 51.4345305)",,,
24847589,1,Schillerstraße,residential,30,5,False,False,103.755,"LINESTRING (7.3371593 51.4352803, 7.3371294 51.4352807, 7.336569 51.4352875, 7.3357613 51.4352972, 7.3356628 51.4352984)",,,
33143117,,Poststraße,residential,30,,False,False,107.158,"LINESTRING (7.330128 51.4372607, 7.330706 51.4369723, 7.3307525 51.4369514, 7.3308372 51.4369079, 7.331221 51.4367107, 7.3313145 51.4366448)",,,
478092383,2,Lessingstraße,residential,30,,False,True,45.016,"LINESTRING (7.3320396 51.4349271, 7.3316122 51.4352319)",,,
33143148,1,Humboldtstraße,residential,30,,True,False,144.71,"LINESTRING (7.3320396 51.4349271, 7.3321474 51.4349899, 7.3335642 51.4358161)",,,
"[55220226, 478092383]",2,Lessingstraße,residential,30,,False,False,98.032,"LINESTRING (7.3320396 51.4349271, 7.3328213 51.4343636, 7.3328851 51.4343151, 7.3329911 51.434282)",,,
59531854,2,Poststraße,residential,30,,False,False,14.385,"LINESTRING (7.3335642 51.4358161, 7.3337061 51.4357217)",,,
59531854,2,Poststraße,residential,30,,False,True,59.037,"LINESTRING (7.3335642 51.4358161, 7.3331359 51.4360412, 7.3330035 51.4360822, 7.3328666 51.4361093)",,,
33143159,2,Bellerslohstraße,residential,30,,False,True,55.329,"LINESTRING (7.3309967 51.4349151, 7.3311532 51.4349956, 7.331256 51.4350486, 7.3316122 51.4352319)",,,
25772167,1,Breddestraße,residential,30,,False,False,19.165,"LINESTRING (7.3347118 51.4396626, 7.334955 51.4397446)",,,
25772167,1,Breddestraße,residential,30,,False,True,75.126,"LINESTRING (7.3347118 51.4396626, 7.3337711 51.439327)",,,
"[25558175, 76644258, 76644279]",,Schultenhofstraße,residential,30,,False,True,150.521,"LINESTRING (7.3347118 51.4396626, 7.3347537 51.4396149, 7.3348416 51.4395194, 7.3349799 51.4393853, 7.3352632 51.4392784, 7.3352122 51.4391923, 7.334173 51.4388524)",,,building_passage
25441467,1,Oberstraße,residential,30,,True,False,95.10499999999999,"LINESTRING (7.3376598 51.438697, 7.3379284 51.4386112, 7.3381763 51.4385275, 7.3383747 51.4384606, 7.338456 51.4384514, 7.3385395 51.4384441, 7.3387716 51.4384169, 7.3389283 51.4383978)",,,
53127242,1,Obergasse,residential,30,3,False,False,86.831,"LINESTRING (7.3376598 51.438697, 7.3377177 51.4388316, 7.3377252 51.4389196, 7.3377101 51.4390319, 7.3377011 51.4390985, 7.3376899 51.4391475, 7.3376638 51.4391927, 7.3373877 51.4394089)",,,
53582770,,Weidengasse,residential,,3,False,False,48.291000000000004,"LINESTRING (7.3380502 51.437522, 7.3379327 51.4378301, 7.3378982 51.4378845, 7.3378586 51.4379382)",,,
728315800,,Oststraße,residential,30,,False,False,79.343,"LINESTRING (7.3380502 51.437522, 7.338418 51.4375759, 7.3387413 51.437608, 7.3390298 51.4376385, 7.3391758 51.4376483)",,,
"[728315800, 24810780]",,Oststraße,residential,30,,False,True,52.77,"LINESTRING (7.3380502 51.437522, 7.3377686 51.4374889, 7.3376952 51.4374833, 7.3375878 51.4374751, 7.3374343 51.4374716, 7.3372954 51.4374685)",,,
82629811,3,Bergerstraße,tertiary,30,,False,True,70.65,"LINESTRING (7.3346372 51.4345108, 7.3346834 51.4345164, 7.3347858 51.4345274, 7.3348488 51.4345333, 7.3350432 51.4345427, 7.3352132 51.4345389, 7.3352727 51.4345363, 7.3353866 51.4345314, 7.3356518 51.4345223)",,,
"[786311700, 239178910]",2,Bergerstraße,tertiary,30,,True,False,62.965,"LINESTRING (7.3346372 51.4345108, 7.3343442 51.4345, 7.3341154 51.4344464, 7.333929 51.4343856, 7.333798 51.4343283)",,,
24847589,1,Schillerstraße,residential,30,5,False,True,103.755,"LINESTRING (7.3356628 51.4352984, 7.3357613 51.4352972, 7.336569 51.4352875, 7.3371294 51.4352807, 7.3371593 51.4352803)",,,
32995223,1,Gerichtsstraße,residential,30,5.5,True,False,154.621,"LINESTRING (7.3356628 51.4352984, 7.3356602 51.4353794, 7.3356614 51.4354224, 7.3356644 51.4358653, 7.3356659 51.4359316, 7.3356685 51.4360257, 7.3356709 51.4360911, 7.3356721 51.4363222, 7.3356721 51.436348, 7.3356722 51.4365706, 7.335671 51.4366209, 7.3356893 51.4366879)",,,
34664472,1,Schillerstraße,residential,30,5.5,False,False,143.986,"LINESTRING (7.3356628 51.4352984, 7.3355354 51.4353016, 7.3346115 51.4355045, 7.3337061 51.4357217)",,,
"[353665696, 631017717]",1,Gerichtsstraße,residential,30,9,False,True,86.31,"LINESTRING (7.3356628 51.4352984, 7.3356645 51.4352302, 7.3356637 51.4351703, 7.3356569 51.4346377, 7.3356559 51.434603, 7.3356528 51.4345767, 7.3356526 51.4345662, 7.3356518 51.4345223)",,,
"[239175977, 30075557]",3,Hauptstraße,secondary,50,,False,True,120.213,"LINESTRING (7.3358497 51.4414724, 7.3358399 51.4414239, 7.3358292 51.4413684, 7.335821 51.4413255, 7.3358253 51.441191, 7.3358336 51.4411427, 7.3358377 51.4411046, 7.3358496 51.4410683, 7.3359188 51.4408657, 7.3360329 51.4405738, 7.3361091 51.4404135)",,L 525,
25558176,1,Mozartstraße,residential,30,7,True,False,101.845,"LINESTRING (7.3340893 51.4408641, 7.3340201 51.4408006, 7.3336906 51.4406779, 7.3332296 51.4405108, 7.3328559 51.4403793)",,,
238821033,1,Lev-Hasharon-Platz,residential,30,5.5,True,False,10.187999999999999,"LINESTRING (7.3340893 51.4408641, 7.334132 51.4408529, 7.3341618 51.4408501, 7.3342026 51.4408524, 7.3342306 51.4408583)",roundabout,,
25772556,1,Gartenstraße,residential,30,6,False,False,95.57799999999999,"LINESTRING (7.3340191 51.4409547, 7.3339803 51.4409541, 7.3330011 51.4409392, 7.3327728 51.4409364, 7.3326408 51.4409305)",,,
238821033,1,Lev-Hasharon-Platz,residential,30,5.5,True,False,11.778,"LINESTRING (7.3340191 51.4409547, 7.3340196 51.4409307, 7.3340268 51.4409126, 7.3340447 51.4408907, 7.3340635 51.4408767, 7.3340893 51.4408641)",roundabout,,
"[55220225, 144313443, 844788772, 55220229, 353664934, 970489423, 144309620, 970489716, 44171381, 144309624, 144309625]","['2', '3']",Bergerstraße,tertiary,50,,False,False,266.172,"LINESTRING (7.3323352 51.4339614, 7.3322916 51.4339688, 7.3322474 51.4339748, 7.3320995 51.4340061, 7.3319958 51.4340276, 7.3318656 51.4340683, 7.3317664 51.4341075, 7.3316744 51.4341559, 7.3315385 51.4342336, 7.3312664 51.4344284, 7.3312431 51.4344466, 7.3311546 51.4345251, 7.3311287 51.434548, 7.3310846 51.4345982, 7.3308811 51.4348548, 7.3307774 51.4349991, 7.3307385 51.4350688, 7.3307032 51.4351342, 7.3306788 51.4351833, 7.3306358 51.4352973, 7.3306215 51.4353439, 7.3306073 51.4353901, 7.3306053 51.4353986, 7.3305863 51.4354814, 7.3305705 51.4355603, 7.3305682 51.4356008, 7.3305316 51.4356712, 7.3305044 51.4357057, 7.3304688 51.4357463, 7.3304316 51.435774, 7.3303083 51.4358344)",,,
659719490,1,Bergerstraße,tertiary,50,4.5,True,False,21.095,"LINESTRING (7.3323352 51.4339614, 7.3323269 51.4339341, 7.3323325 51.4339098, 7.3323371 51.433899, 7.3323458 51.4338882, 7.3323575 51.4338732, 7.3323764 51.4338563, 7.3323983 51.4338424, 7.332417 51.4338336, 7.3324449 51.4338241, 7.3324798 51.4338169)",roundabout,,
24810870,,Wiesenstraße,residential,30,5.5,False,False,73.46300000000001,"LINESTRING (7.3346555 51.4374301, 7.3346951 51.4374236, 7.3348403 51.4373998, 7.3350938 51.4373583, 7.3351699 51.4373458, 7.3354482 51.437304, 7.3355916 51.4372824, 7.3356845 51.4372728)",,,
24810870,,Wiesenstraße,residential,30,5.5,False,True,77.95499999999998,"LINESTRING (7.3346555 51.4374301, 7.334555 51.4374408, 7.3344368 51.4374373, 7.3343098 51.4374275, 7.3341635 51.4374136, 7.3340105 51.437386, 7.3336934 51.4373106, 7.3335705 51.4372847)",,,
74533583,1,Casinostraße,residential,30,4,False,False,32.29,"LINESTRING (7.3346555 51.4374301, 7.3347683 51.4376423, 7.3348541 51.4376824)",,,
53582770,,Weidengasse,residential,,3,False,True,48.291,"LINESTRING (7.3378586 51.4379382, 7.3378982 51.4378845, 7.3379327 51.4378301, 7.3380502 51.437522)",,,
162204421,1,Franzenstraße,residential,,,False,True,119.826,"LINESTRING (7.3414967 51.4329803, 7.3413896 51.4329197, 7.3412522 51.4328864, 7.3408956 51.4327998, 7.3405898 51.4327343, 7.3404461 51.4327154, 7.3403134 51.4327133, 7.339874 51.4327762)",,,
150042856,2,Breite Straße,tertiary,30,,True,False,50.538999999999994,"LINESTRING (7.3286621 51.4379104, 7.3285293 51.4377905, 7.3284802 51.4377272, 7.3283966 51.43761, 7.3283812 51.4375865, 7.3283595 51.4375447, 7.3283491 51.4375178, 7.328345 51.4375048)",,,
"[150042857, 241619930, 241619933, 187871583]","['2', '3']",Breite Straße,tertiary,30,,False,False,271.03700000000003,"LINESTRING (7.3286621 51.4379104, 7.3289349 51.4383004, 7.3289481 51.4383188, 7.3291149 51.4385512, 7.3291421 51.4385891, 7.3293517 51.438881, 7.3294263 51.4389804, 7.3294608 51.4390275, 7.3295618 51.4391654, 7.3297681 51.4394267, 7.3298262 51.4395041, 7.3298844 51.4395857, 7.3299658 51.4397006, 7.3301747 51.4399956, 7.3302517 51.4401135, 7.3302635 51.4401337)",,,
149935128,2,Bergerstraße,tertiary,50,,False,False,33.831,"LINESTRING (7.3331684 51.4340578, 7.3331045 51.4340442, 7.3329096 51.4340002, 7.3328114 51.4339785, 7.3327534 51.4339681, 7.3327079 51.4339573)",,,
149935131,1,Bergerstraße,tertiary,30,,True,False,50.522999999999996,"LINESTRING (7.3331684 51.4340578, 7.3334775 51.4341331, 7.3337008 51.4342044, 7.3338318 51.4342447)",,,
149935131,1,Bergerstraße,tertiary,30,,True,False,10.155,"LINESTRING (7.3338318 51.4342447, 7.3339638 51.4342843)",,,
149935129,,Bergerstraße,tertiary,30,,True,False,12.86,"LINESTRING (7.3339638 51.4342843, 7.3338648 51.4343249, 7.333798 51.4343283)",,,
"[241696091, 786311707]","['2', '1']",Bergerstraße,tertiary,30,,True,False,53.209,"LINESTRING (7.3339638 51.4342843, 7.3341794 51.4343543, 7.3344031 51.4344131, 7.3346372 51.4345108)",,,
149935126,,Bergerstraße,tertiary,30,,True,False,9.587,"LINESTRING (7.333798 51.4343283, 7.3338318 51.4342447)",,,
"[786311704, 368789780]",1,Bergerstraße,tertiary,30,,True,False,53.173,"LINESTRING (7.333798 51.4343283, 7.3336136 51.4342691, 7.3334243 51.4341749, 7.3331684 51.4340578)",,,
149935863,1,,secondary_link,50,,True,False,48.099000000000004,"LINESTRING (7.3379087 51.4347283, 7.3376651 51.434736, 7.3375617 51.4347517, 7.337454 51.4348069, 7.3373448 51.4349144)",,L 525,
239178352,3,Husemannstraße,secondary,50,,False,False,44.866,"LINESTRING (7.3379087 51.4347283, 7.3376164 51.4346256, 7.3375307 51.4345947, 7.3373446 51.4345305)",,L 660,
"[239178353, 700840065, 39493731, 368602013]","['4', '2', '3']",Husemannstraße,secondary,50,,False,True,103.18900000000001,"LINESTRING (7.3379087 51.4347283, 7.3380641 51.434782, 7.338171 51.434817, 7.3382526 51.4348468, 7.3384027 51.4348957, 7.3384722 51.4349161, 7.3386056 51.4349503, 7.3386702 51.434965, 7.3387171 51.4349742, 7.3392771 51.4350844)",,L 660,
32397608,4,Ruhrstraße,secondary,50,,False,True,42.689,"LINESTRING (7.3373448 51.4349144, 7.3373469 51.4346894, 7.3373472 51.4346581, 7.337347 51.4346064, 7.3373446 51.4345305)",,L 525,
"[479738442, 82629805, 165714478, 368602014, 239177887]","['4', '2', '3']",Ruhrstraße,secondary,"['50', '30']","['8.5', '9']",False,False,208.95600000000002,"LINESTRING (7.3373448 51.4349144, 7.3373438 51.4350085, 7.3373376 51.4351398, 7.3373252 51.4352726, 7.3373077 51.4353741, 7.3372999 51.4354281, 7.3372924 51.4355418, 7.3372882 51.4359533, 7.3372922 51.4360794, 7.3372899 51.4361502, 7.3372925 51.4362818, 7.3372962 51.4364163, 7.3372981 51.4364869, 7.3372991 51.4365306, 7.3372997 51.4365575, 7.337303 51.4367923)",,L 525,
150042859,,Herbeder Straße,tertiary,50,,False,True,7.457,"LINESTRING (7.328345 51.4375048, 7.3284519 51.4375123)",,,
"[700847475, 150042854]",1,Bergerstraße,tertiary,50,,True,False,68.024,"LINESTRING (7.328345 51.4375048, 7.3283417 51.4374936, 7.3283187 51.4374075, 7.328324 51.4373739, 7.3283387 51.4373251, 7.3283964 51.4372009, 7.3284169 51.4371525, 7.3284415 51.4370985, 7.3286052 51.4369333)",,,
150042859,,Herbeder Straße,tertiary,50,,False,False,7.457,"LINESTRING (7.3284519 51.4375123, 7.328345 51.4375048)",,,
150042855,1,Breite Straße,tertiary,30,,True,False,46.711,"LINESTRING (7.3284519 51.4375123, 7.3285033 51.437582, 7.3286048 51.4377644, 7.3286621 51.4379104)",,,
42600859,1,Parkweg,residential,30,,False,True,100.14499999999998,"LINESTRING (7.339874 51.4327762, 7.3399402 51.4330203, 7.3400052 51.4332851, 7.3400099 51.4333822, 7.3399726 51.4336052, 7.3399511 51.4336676)",,,
162204421,1,Franzenstraße,residential,,,False,False,119.82599999999998,"LINESTRING (7.339874 51.4327762, 7.3403134 51.4327133, 7.3404461 51.4327154, 7.3405898 51.4327343, 7.3408956 51.4327998, 7.3412522 51.4328864, 7.3413896 51.4329197, 7.3414967 51.4329803)",,,
"[82629796, 368656328, 368656329, 368656330, 368656332, 368656334]","['4', '2', '3']",Bergerstraße,tertiary,50,,False,False,172.423,"LINESTRING (7.3303083 51.4358344, 7.3302231 51.4358763, 7.3301702 51.4359023, 7.3300976 51.4359388, 7.3298196 51.4360705, 7.3296786 51.4361391, 7.329579 51.436193, 7.3295195 51.4362244, 7.3291181 51.436438, 7.3290448 51.436477, 7.3290328 51.436486, 7.3289441 51.4365562, 7.3288881 51.4366079, 7.3288362 51.4366609, 7.3287849 51.436715, 7.3287513 51.4367586, 7.3287209 51.4367949, 7.3286672 51.4368572, 7.3286052 51.4369333)",,,
