osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,width
"[37910681, 37910682, 60710561, 1182566796]","['2', '3']",MIL 4,Mainstraße,tertiary,30,False,"[False, True]",166.08699999999996,"LINESTRING (9.2542839 49.7002821, 9.2540783 49.700209, 9.2539693 49.7001755, 9.2538565 49.7001429, 9.2535849 49.7000772, 9.2534597 49.7000462, 9.2533971 49.7000339, 9.2532657 49.7000064, 9.252859 49.6999284, 9.2526359 49.6998958, 9.2524997 49.6998784, 9.2524105 49.6998714, 9.2523059 49.6998702, 9.2522134 49.6998706, 9.2520895 49.6998758)",,,
"[761228781, 761228782, 367972177, 527166866, 527166867, 759001977]","['4', '2', '3']",MIL 4,Mainstraße,tertiary,30,False,True,178.281,"LINESTRING (9.2542839 49.7002821, 9.2544949 49.7003736, 9.254597 49.7004231, 9.2547283 49.7005022, 9.2548882 49.700618, 9.255249 49.7009232, 9.2555508 49.7011938, 9.2557105 49.7013549, 9.2557384 49.7013841, 9.2558063 49.7014515, 9.2558576 49.7015029)",,,
"[39971944, 24602154, 27550714, 40288891, 39971967]",,,Brückenrampe,residential,50,True,False,198.87900000000002,"LINESTRING (9.2557616 49.7017897, 9.2556773 49.70168, 9.2556595 49.701657, 9.255586 49.7015661, 9.2555275 49.7014915, 9.2552005 49.701146, 9.2549136 49.7008428, 9.2546981 49.7006479, 9.2544988 49.7004905, 9.2542839 49.7002821)",yes,,
"[603119337, 192051779, 37910683]",3,,,tertiary,50,False,False,177.13699999999997,"LINESTRING (9.2557616 49.7017897, 9.2558966 49.7018993, 9.255938 49.7019359, 9.2560137 49.7020102, 9.2564258 49.7024111, 9.2564736 49.7024617, 9.2565726 49.7026074, 9.2566064 49.7026907, 9.2566295 49.7027563, 9.2566442 49.7028131, 9.2567133 49.7030715, 9.2567807 49.7031573, 9.2568333 49.7031929)",,,
"[39971972, 762309931, 15025420, 15025421, 40014704, 27849364]",2,,,tertiary,50,False,True,299.931,"LINESTRING (9.2557616 49.7017897, 9.2556285 49.7018478, 9.255569 49.701875, 9.2555573 49.7018802, 9.2543766 49.7024206, 9.2531296 49.7029913, 9.2529959 49.7030649, 9.2526416 49.7033204, 9.2524804 49.7034377)",yes,building_passage,
15241525,2,,Luitpoldstraße,tertiary,50,False,False,77.047,"LINESTRING (9.258634 49.7045855, 9.2586791 49.7045824, 9.2587148 49.7045757, 9.2587529 49.7045663, 9.2588118 49.7045444, 9.2588652 49.7045175, 9.2590483 49.7044225, 9.2594999 49.7041895)",,,
"[367981742, 367981758, 27367591]","['4', '3']",MIL 4,Mainstraße,tertiary,50,False,False,165.25300000000001,"LINESTRING (9.258634 49.7045855, 9.258602 49.7045847, 9.2585557 49.704582, 9.2584987 49.7045775, 9.2584252 49.7045623, 9.2583763 49.7045443, 9.2583216 49.7045132, 9.2582844 49.7044802, 9.25825 49.7044454, 9.2581707 49.7043673, 9.2579649 49.7041296, 9.257859 49.7040043, 9.2577667 49.7038935, 9.2576767 49.7037853, 9.2575352 49.7035721, 9.2574254 49.7033923)",,,
603119346,1,,,tertiary_link,50,True,False,15.437999999999999,"LINESTRING (9.2570142 49.7032627, 9.2569236 49.7032432, 9.2568333 49.7031929)",,,
24602148,,,Ankergasse,residential,20,False,False,57.742,"LINESTRING (9.2572721 49.7031523, 9.2574127 49.7031129, 9.2574969 49.7030858, 9.2576027 49.7030426, 9.2579525 49.7028803)",,,
60710966,1,,,tertiary_link,50,True,False,23.380000000000003,"LINESTRING (9.2572721 49.7031523, 9.2572179 49.7032063, 9.2571599 49.7032335, 9.2570925 49.703254, 9.2570142 49.7032627)",,,
367981755,3,MIL 4,Mainstraße,tertiary,50,False,True,28.875999999999998,"LINESTRING (9.2572721 49.7031523, 9.2573443 49.7032611, 9.2573603 49.703287, 9.2574254 49.7033923)",,,
"[603119344, 367972176, 367972172, 367972175]","['4', '2', '3']",MIL 4,Mainstraße,tertiary,30,False,False,178.27700000000002,"LINESTRING (9.2572721 49.7031523, 9.2571819 49.7030229, 9.2571455 49.7029665, 9.2569768 49.7027176, 9.2568628 49.7025434, 9.2567631 49.7024084, 9.2566627 49.702303, 9.2565739 49.7022046, 9.256436 49.7020673, 9.2563087 49.7019517, 9.2560899 49.7017501)",,,
667869247,3,,Bürgstädter Straße,tertiary,50,False,False,24.877,"LINESTRING (9.2612857 49.7037276, 9.2615323 49.7038845)",,,
146979889,4,,Bürgstädter Straße,tertiary,50,False,True,23.811999999999998,"LINESTRING (9.2612857 49.7037276, 9.2611224 49.7036615, 9.2609973 49.7036231)",,,
391787265,,,Eichenbühler Straße,tertiary,50,True,False,52.519999999999996,"LINESTRING (9.2612857 49.7037276, 9.2616103 49.703801, 9.2618063 49.7038297, 9.2619872 49.7038562)",,,
146979888,3,,Luitpoldstraße,tertiary,50,False,True,17.477,"LINESTRING (9.2609973 49.7036231, 9.2608632 49.7036127, 9.2607555 49.7036176)",,,
146979889,4,,Bürgstädter Straße,tertiary,50,False,False,23.811999999999998,"LINESTRING (9.2609973 49.7036231, 9.2611224 49.7036615, 9.2612857 49.7037276)",,,
619862830,,,Ringstraße,residential,50,False,True,68.92,"LINESTRING (9.2609973 49.7036231, 9.2610404 49.7035899, 9.2611077 49.7035412, 9.2613767 49.7033936, 9.2615591 49.7033039, 9.2617273 49.7032243)",,,
15241525,2,,Luitpoldstraße,tertiary,50,False,True,77.04700000000001,"LINESTRING (9.2594999 49.7041895, 9.2590483 49.7044225, 9.2588652 49.7045175, 9.2588118 49.7045444, 9.2587529 49.7045663, 9.2587148 49.7045757, 9.2586791 49.7045824, 9.258634 49.7045855)",,,
27550829,,,Pulverich,residential,50,False,True,75.231,"LINESTRING (9.2594999 49.7041895, 9.2591486 49.7038627, 9.2589233 49.7036253)",,,
55492705,2,,Luitpoldstraße,tertiary,50,False,False,110.99000000000001,"LINESTRING (9.2594999 49.7041895, 9.2595717 49.7041547, 9.2602164 49.7038316, 9.2605647 49.7036638, 9.2607555 49.7036176)",,,
"[736777617, 24328429]",,,Gartenstraße,residential,"['50', '30']",False,False,68.16,"LINESTRING (9.2594999 49.7041895, 9.2598083 49.70446, 9.2600623 49.7046829)",,,
753300203,3,,Bürgstädter Straße,tertiary,50,False,True,10.308,"LINESTRING (9.2616345 49.7039495, 9.2615323 49.7038845)",,,
758180713,3,,Eichenbühler Straße,tertiary,50,False,False,28.058,"LINESTRING (9.2616345 49.7039495, 9.2617752 49.7038832, 9.2619872 49.7038562)",,,
"[27457915, 294350804]",,,"['Hauptstraße', 'Ziegelgasse']",residential,30,False,True,73.453,"LINESTRING (9.2573429 49.7011115, 9.2572671 49.701087, 9.2571816 49.7011097, 9.2566865 49.7014033, 9.2565419 49.7014641)",,,
39831060,,,Hauptstraße,residential,20,True,False,181.12999999999997,"LINESTRING (9.2573429 49.7011115, 9.2574257 49.7011609, 9.2574858 49.7011999, 9.2578347 49.7014267, 9.2579246 49.7014847, 9.2584805 49.7018411, 9.2585506 49.7018899, 9.258748 49.7020306, 9.2587727 49.7020473, 9.2588576 49.7020994, 9.2589392 49.702156, 9.2591079 49.7022729)",,,
"[24602146, 1052469605, 419173510]",,,Untere-Walldürner-Straße,residential,30,False,False,191.528,"LINESTRING (9.2573429 49.7011115, 9.2574641 49.701062, 9.2575094 49.7010435, 9.2576694 49.7009782, 9.2577957 49.7009058, 9.2579986 49.7007894, 9.2581575 49.7007083, 9.2585094 49.7005213, 9.2586317 49.7004664, 9.2586844 49.7004493, 9.2587568 49.7004244, 9.2587828 49.7004168, 9.2588411 49.7003991, 9.2593388 49.7003, 9.2596084 49.7002628)",,,
1009928536,,,Hauptstraße,residential,20,True,False,172.431,"LINESTRING (9.2591079 49.7022729, 9.2595948 49.7026115, 9.2598807 49.7028273, 9.2602803 49.703129, 9.2604051 49.703215, 9.2607016 49.7034311)",,,
5857430,,,Ringstraße,residential,30,False,False,17.984,"LINESTRING (9.262503 49.6998246, 9.2625618 49.6999818)",,,
25096184,,,Obere-Walldürner-Straße,residential,30,False,False,10.136,"LINESTRING (9.262503 49.6998246, 9.2626404 49.6998043)",,,
