osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access
"[26780992, 235036203]",2,L 512,Weinstraße,secondary,"['50', '30']",False,False,111.798,"LINESTRING (8.1272975 49.285471, 8.1272217 49.2853873, 8.127216 49.2853805, 8.1271966 49.2853306, 8.1271934 49.2853227, 8.1271622 49.2852613, 8.127126 49.2851532, 8.1271392 49.284973, 8.1271605 49.2846835, 8.1271748 49.2844885)",,
"[156190216, 156190217, 156190218, 902362115]",2,L 514,St.-Martiner-Straße,secondary,30,False,False,105.17,"LINESTRING (8.1272975 49.285471, 8.1272612 49.2855152, 8.1272382 49.2857367, 8.127234 49.2858859, 8.1272044 49.2861917, 8.1271612 49.2864079)",,
"[1189711979, 62757605, 1189711983]",,L 512,Weinstraße,secondary,30,False,False,200.918,"LINESTRING (8.1271748 49.2844885, 8.1271988 49.2842742, 8.1272284 49.2840106, 8.1272658 49.2836772, 8.1272935 49.2834302, 8.1273131 49.2833237, 8.1273214 49.2832625, 8.1273391 49.2831644, 8.1273619 49.2829574, 8.1273709 49.2828917, 8.1273816 49.2828392, 8.1273805 49.2826874)",,
158075239,2,,Nonnenstraße,residential,30,False,False,226.491,"LINESTRING (8.1271748 49.2844885, 8.1264862 49.2844894, 8.1243882 49.2844922, 8.1240522 49.2844927)",,
"[26780992, 235036203]",2,L 512,Weinstraße,secondary,"['50', '30']",False,True,111.798,"LINESTRING (8.1271748 49.2844885, 8.1271605 49.2846835, 8.1271392 49.284973, 8.127126 49.2851532, 8.1271622 49.2852613, 8.1271934 49.2853227, 8.1271966 49.2853306, 8.127216 49.2853805, 8.1272217 49.2853873, 8.1272975 49.285471)",,
156425935,2,L 512,Klosterstraße,secondary,30,False,False,167.32600000000002,"LINESTRING (8.1273805 49.2826874, 8.1271101 49.2826276, 8.1270759 49.2826239, 8.126833 49.2826369, 8.126315 49.282728, 8.1261326 49.2827601, 8.1258199 49.2828152, 8.1251393 49.2829023)",,
235036173,2,K 6,Luitpoldstraße,tertiary,30,False,True,298.53,"LINESTRING (8.1273805 49.2826874, 8.1276952 49.2827665, 8.1277304 49.2827757, 8.128214 49.2828813, 8.1284994 49.2829511, 8.1285251 49.2829577, 8.1286565 49.2830007, 8.1287171 49.2830224, 8.1289112 49.2831072, 8.1289902 49.2831429, 8.1290763 49.2831818, 8.1291251 49.2832038, 8.1292149 49.2832601, 8.129498 49.2834375, 8.1297204 49.2835746, 8.1301416 49.2837052, 8.130595 49.2838024, 8.1309995 49.2838797)",,
"[1189711979, 62757605, 1189711983]",,L 512,Weinstraße,secondary,30,False,True,200.91799999999998,"LINESTRING (8.1273805 49.2826874, 8.1273816 49.2828392, 8.1273709 49.2828917, 8.1273619 49.2829574, 8.1273391 49.2831644, 8.1273214 49.2832625, 8.1273131 49.2833237, 8.1272935 49.2834302, 8.1272658 49.2836772, 8.1272284 49.2840106, 8.1271988 49.2842742, 8.1271748 49.2844885)",,
235036204,,,Weinstraße,living_street,,True,False,13.979,"LINESTRING (8.1271845 49.2816933, 8.1271981 49.2818187)",4,
151910742,,,Ludwigsplatz,living_street,,False,False,109.411,"LINESTRING (8.1271845 49.2816933, 8.1272435 49.281694, 8.1281537 49.2816855, 8.1285102 49.2817088, 8.128502 49.2818266)",,
61500212,,,Ludwigsplatz,living_street,,False,False,4.303,"LINESTRING (8.128561 49.2818306, 8.128502 49.2818266)",,
917509191,,,Bahnhofstraße,residential,,False,False,58.894,"LINESTRING (8.1317617 49.2811131, 8.1320071 49.2808532, 8.1321935 49.2806866, 8.1322119 49.280673)",,
917425143,,,Bahnhofstraße,residential,30,False,False,97.918,"LINESTRING (8.1322119 49.280673, 8.1312263 49.2800713)",,
917509191,,,Bahnhofstraße,residential,,False,True,58.894,"LINESTRING (8.1322119 49.280673, 8.1321935 49.2806866, 8.1320071 49.2808532, 8.1317617 49.2811131)",,
975393042,,,Bahnhofstraße,residential,30,False,True,96.803,"LINESTRING (8.1322119 49.280673, 8.1326997 49.2809883, 8.1329298 49.2811253, 8.1332276 49.2812272)",,
917425143,,,Bahnhofstraße,residential,30,False,False,25.238,"LINESTRING (8.1312263 49.2800713, 8.130957 49.2799276)",,
917425143,,,Bahnhofstraße,residential,30,False,True,97.918,"LINESTRING (8.1312263 49.2800713, 8.1322119 49.280673)",,
135180986,,,In den Semmeläckern,living_street,,False,True,251.75900000000001,"LINESTRING (8.1312263 49.2800713, 8.1312377 49.2800499, 8.1315974 49.279258, 8.1316285 49.2790552, 8.1316048 49.2790274, 8.1314827 49.2789766, 8.1311744 49.2788873, 8.1308699 49.2787969, 8.1308264 49.2787762, 8.1308055 49.2787254, 8.1308245 49.278616, 8.130839 49.2785549, 8.1308219 49.2784936, 8.1306581 49.2781865)",,
38116560,,,August-Croissant-Straße,living_street,,False,False,213.91099999999997,"LINESTRING (8.1306581 49.2781865, 8.1305869 49.277988, 8.130588 49.2778562, 8.1305601 49.2778121, 8.1304929 49.2777876, 8.1291471 49.2777515, 8.1291123 49.2783625)",,
135180986,,,In den Semmeläckern,living_street,,False,False,251.75900000000004,"LINESTRING (8.1306581 49.2781865, 8.1308219 49.2784936, 8.130839 49.2785549, 8.1308245 49.278616, 8.1308055 49.2787254, 8.1308264 49.2787762, 8.1308699 49.2787969, 8.1311744 49.2788873, 8.1314827 49.2789766, 8.1316048 49.2790274, 8.1316285 49.2790552, 8.1315974 49.279258, 8.1312377 49.2800499, 8.1312263 49.2800713)",,
158075229,,,Blücherstraße,residential,30,False,True,66.429,"LINESTRING (8.1306581 49.2781865, 8.1300486 49.2783162, 8.1297884 49.2783735)",,
158075229,,,Blücherstraße,residential,30,False,False,109.41,"LINESTRING (8.1276286 49.2781893, 8.1285498 49.2783104, 8.1288137 49.2783415, 8.1291123 49.2783625)",,
158075230,,,Edesheimer Straße,residential,30,False,True,82.141,"LINESTRING (8.1276286 49.2781893, 8.1274812 49.2788263, 8.1274661 49.2788917, 8.1274568 49.2789194)",,
158075230,,,Edesheimer Straße,residential,30,False,False,82.141,"LINESTRING (8.1274568 49.2789194, 8.1274661 49.2788917, 8.1274812 49.2788263, 8.1276286 49.2781893)",,
794421636,,,Tanzstraße,living_street,,False,True,42.449,"LINESTRING (8.1274568 49.2789194, 8.1274526 49.2789356, 8.1274514 49.2789381, 8.1274049 49.2791429, 8.1273295 49.2792906)",,
"[815500020, 24222494]",,,Rhodter Straße,living_street,,True,False,88.279,"LINESTRING (8.1274568 49.2789194, 8.1274246 49.2789049, 8.1274044 49.2788958, 8.1272124 49.2788094, 8.1271645 49.2787878, 8.1269392 49.2787252, 8.1263532 49.2785994)",,
917425142,,,Bahnhofstraße,residential,30,False,True,212.702,"LINESTRING (8.1274568 49.2789194, 8.12751 49.2789546, 8.1280659 49.2790886, 8.1283271 49.279121, 8.128667 49.2791417, 8.1290849 49.2791708, 8.1293518 49.279211, 8.1297031 49.2793449, 8.1301628 49.2795483)",,
917425141,,,Bahnhofstraße,residential,,False,False,64.00200000000001,"LINESTRING (8.1301628 49.2795483, 8.130147 49.2795685, 8.1299588 49.2798086, 8.1296937 49.2800329)",,
917425142,,,Bahnhofstraße,residential,30,False,False,212.702,"LINESTRING (8.1301628 49.2795483, 8.1297031 49.2793449, 8.1293518 49.279211, 8.1290849 49.2791708, 8.128667 49.2791417, 8.1283271 49.279121, 8.1280659 49.2790886, 8.12751 49.2789546, 8.1274568 49.2789194)",,
917425142,,,Bahnhofstraße,residential,30,False,True,71.566,"LINESTRING (8.1301628 49.2795483, 8.1306575 49.2797579, 8.130957 49.2799276)",,
"[158075227, 917536683]",,,Bahnhofstraße,residential,,False,False,116.87,"LINESTRING (8.1296937 49.2800329, 8.1292123 49.279813, 8.1289903 49.2797317, 8.1289158 49.2797097, 8.1282325 49.2797566)",,
917425141,,,Bahnhofstraße,residential,,False,True,64.00200000000001,"LINESTRING (8.1296937 49.2800329, 8.1299588 49.2798086, 8.130147 49.2795685, 8.1301628 49.2795483)",,
917520209,,,Bahnhofstraße,residential,,False,False,16.072,"LINESTRING (8.1296937 49.2800329, 8.1297259 49.280065, 8.129856 49.2801288)",,
"[158075227, 917536683]",,,Bahnhofstraße,residential,,False,True,116.87,"LINESTRING (8.1282325 49.2797566, 8.1289158 49.2797097, 8.1289903 49.2797317, 8.1292123 49.279813, 8.1296937 49.2800329)",,
158075223,,,Berggasse,residential,,False,False,50.666,"LINESTRING (8.1272973 49.2810496, 8.1272652 49.2810957, 8.1272352 49.2811441, 8.127149 49.2814924)",,
235036204,,,Weinstraße,living_street,,True,False,22.487,"LINESTRING (8.127149 49.2814924, 8.1271845 49.2816933)",4,
158075223,,,Berggasse,residential,,False,True,50.666000000000004,"LINESTRING (8.127149 49.2814924, 8.1272352 49.2811441, 8.1272652 49.2810957, 8.1272973 49.2810496)",,
794421636,,,Tanzstraße,living_street,,False,False,42.449,"LINESTRING (8.1273295 49.2792906, 8.1274049 49.2791429, 8.1274514 49.2789381, 8.1274526 49.2789356, 8.1274568 49.2789194)",,
32565667,,,Tanzstraße,living_street,,True,False,41.714,"LINESTRING (8.1269935 49.2802479, 8.1270971 49.2798789)",,
"[32565666, 862963322, 917425139, 917425140]",,,Weinstraße,living_street,,True,False,131.586,"LINESTRING (8.1269935 49.2802479, 8.1269847 49.2802907, 8.1269753 49.2803738, 8.1269559 49.2805284, 8.1269655 49.2805914, 8.1269916 49.2807636, 8.1270348 49.2809235, 8.1270813 49.2810517, 8.1271341 49.2814214)",4,
158075251,,K 31,Rhodter Straße,tertiary,30,False,True,52.316,"LINESTRING (8.1247955 49.278552, 8.1251565 49.2784186, 8.1252219 49.2783731, 8.1253661 49.2782729)",,
201205333,,K 31,Weinstraße,tertiary,50,False,False,101.197,"LINESTRING (8.1247955 49.278552, 8.1238197 49.2788672, 8.1237429 49.2788957, 8.1235493 49.2789608)",,
259651330,,,Weinstraße,residential,30,False,True,107.664,"LINESTRING (8.1247955 49.278552, 8.1248282 49.2785838, 8.1249925 49.2787175, 8.1250756 49.2788638, 8.1251788 49.2794626)",,
158075251,,K 31,Rhodter Straße,tertiary,30,False,False,52.316,"LINESTRING (8.1253661 49.2782729, 8.1252219 49.2783731, 8.1251565 49.2784186, 8.1247955 49.278552)",,
596317010,,K 31,,tertiary,30,False,False,22.002000000000002,"LINESTRING (8.1253661 49.2782729, 8.125396 49.2782411, 8.1254473 49.2781756, 8.1255061 49.2780975)",,
"[867119192, 1168196388, 259651326]",,,Poststraße,residential,30,False,False,98.027,"LINESTRING (8.1240848 49.2802962, 8.1241482 49.2802714, 8.1243342 49.2802003, 8.1249851 49.279946, 8.1252104 49.2798568, 8.1252439 49.279843)",,
797703886,,,Poststraße,residential,30,False,True,15.019000000000002,"LINESTRING (8.1240848 49.2802962, 8.1240059 49.2803299, 8.1239115 49.2803701)",,
"[876076024, 876076025]",,L 512,Radeburger Straße,secondary,30,False,False,117.03500000000001,"LINESTRING (8.1240848 49.2802962, 8.1240524 49.2801997, 8.1240497 49.2801888, 8.1240457 49.2801739, 8.1240003 49.2800537, 8.1239522 49.2799362, 8.1238602 49.2798374, 8.1236769 49.2797364, 8.1233495 49.2795698, 8.1232675 49.2795292, 8.1232065 49.2794692)",,
876076034,,L 512,Radeburger Straße,secondary,30,False,True,53.958,"LINESTRING (8.1240848 49.2802962, 8.1241341 49.2804993, 8.1241498 49.2805553, 8.1242101 49.2807745)",,
"[156278259, 876076027]",,L 512,Radeburger Straße,secondary,30,False,False,77.791,"LINESTRING (8.1240304 49.2822925, 8.1240812 49.2821909, 8.1241656 49.2820335, 8.1243052 49.2817377, 8.1243325 49.2816489, 8.124336 49.2816231)",,
917964150,,L 512,Radeburger Straße,secondary,30,False,True,83.09100000000001,"LINESTRING (8.1240304 49.2822925, 8.1239645 49.2824359, 8.1239102 49.2826044, 8.1238868 49.2827281, 8.1238814 49.2828444, 8.1238934 49.2829896, 8.1239177 49.2830252)",,
22675005,,,Remlingstraße,residential,30,False,False,47.21,"LINESTRING (8.1240522 49.2844927, 8.1239891 49.2841313, 8.123981 49.2840707)",,
62757739,,,Nonnenstraße,residential,30,False,False,160.08499999999998,"LINESTRING (8.1240522 49.2844927, 8.1238879 49.2845804, 8.1237906 49.2846056, 8.123718 49.2846243, 8.1228154 49.2846625, 8.1219104 49.2847066)",,
158075239,2,,Nonnenstraße,residential,30,False,True,226.491,"LINESTRING (8.1240522 49.2844927, 8.1243882 49.2844922, 8.1264862 49.2844894, 8.1271748 49.2844885)",,
113566545,,,Bahnhofstraße,residential,,False,True,154.39800000000002,"LINESTRING (8.1332276 49.2812272, 8.1329285 49.2819249, 8.1328816 49.282036, 8.1328719 49.282336, 8.1329422 49.2825805)",,
975393042,,,Bahnhofstraße,residential,30,False,False,96.803,"LINESTRING (8.1332276 49.2812272, 8.1329298 49.2811253, 8.1326997 49.2809883, 8.1322119 49.280673)",,
