osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge,junction,width
52075083,Steinstraße,secondary,50,False,True,55.995999999999995,3,"LINESTRING (12.3325874 52.60768, 12.3328972 52.6076239, 12.3333788 52.6075297)",,,,
"[4592914, 1153472751]","['Ziegelstraße', 'Am Schleusenkanal']",residential,30,False,False,194.09900000000002,,"LINESTRING (12.3349756 52.6082535, 12.3355976 52.6090225, 12.3356173 52.6090755, 12.3355838 52.6091338, 12.3349063 52.609662, 12.334777 52.609729)",,,,
52155089,Baustraße,residential,30,False,False,76.131,,"LINESTRING (12.3349756 52.6082535, 12.3347724 52.608292, 12.3345824 52.6083344, 12.3345151 52.6083483, 12.3342496 52.6084031, 12.3339169 52.6084877)",,,,
52155089,Baustraße,residential,30,False,True,62.996,,"LINESTRING (12.3349756 52.6082535, 12.3350842 52.6082293, 12.3357073 52.6081007, 12.3358576 52.6080689)",,,,
25863959,Platz der Jugend,residential,30,True,False,112.552,,"LINESTRING (12.3339169 52.6084877, 12.3334377 52.6076313, 12.3333788 52.6075297)",,,,
28545721,Salzstraße,residential,30,False,False,150.232,,"LINESTRING (12.3339169 52.6084877, 12.3341747 52.6089423, 12.3342871 52.6091342, 12.3343836 52.6092769, 12.334657 52.6096199, 12.3347194 52.6096801, 12.334777 52.609729)",,,,
52155089,Baustraße,residential,30,False,True,76.131,,"LINESTRING (12.3339169 52.6084877, 12.3342496 52.6084031, 12.3345151 52.6083483, 12.3345824 52.6083344, 12.3347724 52.608292, 12.3349756 52.6082535)",,,,
152748647,Baustraße,residential,30,False,False,70.827,,"LINESTRING (12.3339169 52.6084877, 12.3338173 52.6085143, 12.33346 52.6086067, 12.3330526 52.6086927, 12.3329421 52.6087218)",,,,
4586877,Große Hagenstraße,residential,30,False,False,146.337,,"LINESTRING (12.3407119 52.6103524, 12.3409818 52.6101968, 12.3412151 52.610063, 12.341423 52.6099503, 12.3423028 52.6094588)",,,,
"[56078873, 56078876]",Fehrbelliner Straße,primary,50,False,True,201.894,2,"LINESTRING (12.3407119 52.6103524, 12.339905 52.6090358, 12.3398179 52.6088903, 12.3397662 52.608806, 12.3396706 52.6086504)",B 102,,,
"[56199557, 978248911]",Große Hagenstraße,residential,30,False,True,71.795,,"LINESTRING (12.3407119 52.6103524, 12.3406405 52.6103883, 12.3404372 52.6104964, 12.3401816 52.6106323, 12.3399051 52.6107729)",,,,
"[978248913, 4605555]",Hagenplatz,primary,50,False,False,47.965,,"LINESTRING (12.3407119 52.6103524, 12.3407709 52.6104611, 12.3408981 52.6106586, 12.3409456 52.6107594)",B 102,,,
4565480,Kleine Hagenstraße,residential,30,False,False,70.316,,"LINESTRING (12.3399051 52.6107729, 12.3406078 52.6107743, 12.3409456 52.6107594)",,,,
"[56199557, 978248911]",Große Hagenstraße,residential,30,False,False,71.795,,"LINESTRING (12.3399051 52.6107729, 12.3401816 52.6106323, 12.3404372 52.6104964, 12.3406405 52.6103883, 12.3407119 52.6103524)",,,,
4544308,Kleine Hagenstraße,residential,30,False,False,116.96,,"LINESTRING (12.3409456 52.6107594, 12.3411374 52.6107522, 12.3422854 52.6106806, 12.3426696 52.610658)",,,,
4565480,Kleine Hagenstraße,residential,30,False,True,70.316,,"LINESTRING (12.3409456 52.6107594, 12.3406078 52.6107743, 12.3399051 52.6107729)",,,,
"[978248913, 4605555]",Hagenplatz,primary,50,False,True,47.964999999999996,,"LINESTRING (12.3409456 52.6107594, 12.3408981 52.6106586, 12.3407709 52.6104611, 12.3407119 52.6103524)",B 102,,,
4570178,Geschwister-Scholl-Straße,residential,30,True,False,26.348,,"LINESTRING (12.3438825 52.6032526, 12.3435386 52.6031407)",,,,
4570150,Geschwister-Scholl-Straße,residential,30,True,False,33.169,,"LINESTRING (12.3438825 52.6032526, 12.3435929 52.6033201, 12.3434127 52.6033302)",,,,
979798411,Puschkinstraße,residential,30,True,False,22.722,,"LINESTRING (12.3434127 52.6033302, 12.3435386 52.6031407)",,,,
"[896308698, 4532084, 904462806]",Puschkinstraße,residential,30,False,True,239.27899999999997,,"LINESTRING (12.3434127 52.6033302, 12.3430904 52.6042609, 12.3430507 52.6043097, 12.3430148 52.6043308, 12.3427585 52.604481, 12.342523 52.6046169, 12.3424981 52.6046761, 12.3424771 52.6047677, 12.3425411 52.6050958, 12.3425513 52.6051413, 12.3425722 52.6052638, 12.3425838 52.6053127)",,,,
1214071329,Mittelstraße,residential,30,False,True,158.899,,"LINESTRING (12.3423028 52.6094588, 12.3415702 52.6081008)",,,,
4586877,Große Hagenstraße,residential,30,False,True,146.337,,"LINESTRING (12.3423028 52.6094588, 12.341423 52.6099503, 12.3412151 52.610063, 12.3409818 52.6101968, 12.3407119 52.6103524)",,,,
4606767,Mittelstraße,residential,30,False,False,135.895,,"LINESTRING (12.3423028 52.6094588, 12.3425562 52.6100973, 12.3425698 52.6101449, 12.3426173 52.6103112, 12.3426696 52.610658)",,,,
4617753,Große Hagenstraße,residential,30,False,False,93.295,,"LINESTRING (12.3423028 52.6094588, 12.3425385 52.6093135, 12.3433043 52.608881)",,,,
1214071329,Mittelstraße,residential,30,False,False,158.899,,"LINESTRING (12.3415702 52.6081008, 12.3423028 52.6094588)",,,,
4544116,Mittelstraße,residential,30,False,True,247.611,,"LINESTRING (12.3415702 52.6081008, 12.341398 52.6078071, 12.3408873 52.606914, 12.3407636 52.6066995, 12.3404504 52.6061625, 12.3403752 52.6060859, 12.3402885 52.6060211)",,,,
"[56078868, 4586878]",Waldemarstraße,residential,30,False,True,141.33700000000002,,"LINESTRING (12.3415702 52.6081008, 12.3401085 52.6084433, 12.3397256 52.6085271, 12.3396133 52.6085517)",,,,
900289631,Waldemarstraße,residential,30,False,False,172.493,,"LINESTRING (12.3415702 52.6081008, 12.3438512 52.607561, 12.3439504 52.6075376)",,,,
900289631,Waldemarstraße,residential,30,False,True,172.493,,"LINESTRING (12.3439504 52.6075376, 12.3438512 52.607561, 12.3415702 52.6081008)",,,,
"[1028430291, 1001947571]",Goethestraße,residential,30,False,False,157.261,,"LINESTRING (12.3439504 52.6075376, 12.3438599 52.6074276, 12.3431838 52.6065964, 12.343072 52.6064726, 12.3429454 52.6062848, 12.3429345 52.6062658)",,,,
"[1028430290, 1028430291, 1028430210]",Goethestraße,residential,30,False,True,82.49600000000001,,"LINESTRING (12.3439504 52.6075376, 12.3440568 52.6076668, 12.3443285 52.6079981, 12.3444374 52.6081333, 12.3444913 52.6082028)",,,,
4606769,Kleine Hagenstraße,residential,30,False,False,65.492,,"LINESTRING (12.3435916 52.6106036, 12.3445562 52.6105418)",,,,
55320418,Kleine Hagenstraße,residential,30,False,True,62.548,,"LINESTRING (12.3435916 52.6106036, 12.3433568 52.6106171, 12.3426696 52.610658)",,,,
4586990,Brauhausstraße,residential,30,False,True,203.1,,"LINESTRING (12.3445562 52.6105418, 12.3433043 52.608881)",,,,
4606769,Kleine Hagenstraße,residential,30,False,True,65.492,,"LINESTRING (12.3445562 52.6105418, 12.3435916 52.6106036)",,,,
4586990,Brauhausstraße,residential,30,False,False,203.1,,"LINESTRING (12.3433043 52.608881, 12.3445562 52.6105418)",,,,
4617753,Große Hagenstraße,residential,30,False,False,110.05099999999999,,"LINESTRING (12.3433043 52.608881, 12.3436235 52.6086981, 12.3444189 52.6082441, 12.3444913 52.6082028)",,,,
4617753,Große Hagenstraße,residential,30,False,True,93.295,,"LINESTRING (12.3433043 52.608881, 12.3425385 52.6093135, 12.3423028 52.6094588)",,,,
"[688584886, 70417375]",Goethestraße,residential,30,False,True,91.943,,"LINESTRING (12.3424708 52.6054884, 12.342518 52.6055648, 12.3428865 52.6061904, 12.3429345 52.6062658)",,,,
708606973,Berliner Straße,secondary,,True,False,15.036999999999999,,"LINESTRING (12.3424708 52.6054884, 12.3423999 52.6055053, 12.3423636 52.6055066, 12.3423251 52.6054981, 12.3422977 52.6054848, 12.3422834 52.605466)",,,roundabout,
1153472750,Jederitzer Straße,residential,30,False,True,22.271,,"LINESTRING (12.3333604 52.6098924, 12.3334357 52.6100874)",,,,
4521057,Jederitzer Straße,residential,30,False,False,133.199,,"LINESTRING (12.3333604 52.6098924, 12.3330184 52.608922, 12.332994 52.6088517, 12.3329421 52.6087218)",,,,
4697513,Schleusenplatz,residential,30,False,False,74.749,,"LINESTRING (12.336217 52.6061318, 12.3361191 52.6061544, 12.3353784 52.6063284, 12.335264 52.6063532, 12.3351828 52.606335)",,,,
688582799,Schleusenstraße,residential,30,False,False,144.061,,"LINESTRING (12.336217 52.6061318, 12.3361065 52.6059479, 12.3355998 52.6051085, 12.3354896 52.6049139)",,,,
"[688582800, 4534572, 1088879805]",Schleusenstraße,residential,30,False,True,71.722,,"LINESTRING (12.336217 52.6061318, 12.3364636 52.6065468, 12.3365312 52.6066829, 12.3365661 52.6067408)",,,,
4697514,Am Alten Hafen,living_street,,True,False,170.339,,"LINESTRING (12.3351828 52.606335, 12.3328667 52.6057281)",,,,
4697513,Schleusenplatz,residential,30,False,True,74.749,,"LINESTRING (12.3351828 52.606335, 12.335264 52.6063532, 12.3353784 52.6063284, 12.3361191 52.6061544, 12.336217 52.6061318)",,,,
34081111,Freier Hof,residential,,False,True,52.178,,"LINESTRING (12.3331516 52.6065425, 12.3330014 52.6070028)",,,,
"[27034891, 1137840814]",Friedhofsweg,residential,50,False,True,323.721,,"LINESTRING (12.3323083 52.6020973, 12.3323979 52.6021355, 12.3334745 52.6024639, 12.3335737 52.6024941, 12.3336309 52.6025119, 12.3349424 52.6029302, 12.3350695 52.6029707, 12.3360645 52.603299, 12.3364107 52.6033776, 12.3365874 52.6033858)",,,,
"[904470485, 237201575]",Bergstraße,"['living_street', 'residential']",30,False,True,205.25099999999998,,"LINESTRING (12.3328667 52.6057281, 12.3331982 52.6054329, 12.333305 52.6053849, 12.3339854 52.6052399, 12.3342773 52.6051771, 12.3345945 52.6051089, 12.3352982 52.6049533, 12.3353818 52.6049362, 12.3354896 52.6049139)",,,,
"[27034891, 1137840814]",Friedhofsweg,residential,50,False,False,323.72099999999995,,"LINESTRING (12.3365874 52.6033858, 12.3364107 52.6033776, 12.3360645 52.603299, 12.3350695 52.6029707, 12.3349424 52.6029302, 12.3336309 52.6025119, 12.3335737 52.6024941, 12.3334745 52.6024639, 12.3323979 52.6021355, 12.3323083 52.6020973)",,,,
"[28606986, 70417389]",Brandenburger Straße,primary,50,False,False,134.389,2,"LINESTRING (12.3365874 52.6033858, 12.3366395 52.603531, 12.3366746 52.6036075, 12.3367515 52.603738, 12.3367906 52.6038159, 12.3368833 52.6040319, 12.3371776 52.6045386)",B 102,,,
27808835,Wilhelm-Külz-Straße,residential,50,False,True,83.94300000000001,,"LINESTRING (12.3385305 52.60344, 12.3385838 52.6034838, 12.3386325 52.6035545, 12.3389503 52.6040879, 12.3389833 52.6041408)",,,,
"[1214071330, 1214071331, 1124864557, 46902333]",Kleine Waldemarstraße,residential,30,False,False,134.416,,"LINESTRING (12.3383256 52.6095285, 12.3383971 52.6094446, 12.3391469 52.6089121, 12.3392321 52.6088569, 12.3393124 52.6088049, 12.3395834 52.608688, 12.3396706 52.6086504)",,,,
1124864556,Fehrbelliner Straße,primary,50,False,False,11.637,,"LINESTRING (12.3396133 52.6085517, 12.3396706 52.6086504)",B 102,,,
"[56078868, 4586878]",Waldemarstraße,residential,30,False,False,141.337,,"LINESTRING (12.3396133 52.6085517, 12.3397256 52.6085271, 12.3401085 52.6084433, 12.3415702 52.6081008)",,,,
"[1002229190, 1002229191, 69917512, 56024755, 46839387]",Fehrbelliner Straße,primary,50,False,True,180.833,2,"LINESTRING (12.3396133 52.6085517, 12.3395419 52.608437, 12.3394382 52.6082705, 12.3393692 52.6081597, 12.3392356 52.6079031, 12.3391643 52.6077853, 12.3390656 52.6076227, 12.3390376 52.6075779, 12.3389013 52.6073569, 12.3386962 52.6070241)",B 102,,,
4565477,Am Schleusenkanal,residential,30,False,False,100.74199999999999,,"LINESTRING (12.334777 52.609729, 12.334439 52.6098706, 12.3341862 52.6099687, 12.3339049 52.6100423, 12.3335027 52.6100817, 12.3334357 52.6100874)",,,,
28545721,Salzstraße,residential,30,False,True,150.232,,"LINESTRING (12.334777 52.609729, 12.3347194 52.6096801, 12.334657 52.6096199, 12.3343836 52.6092769, 12.3342871 52.6091342, 12.3341747 52.6089423, 12.3339169 52.6084877)",,,,
"[4592914, 1153472751]","['Ziegelstraße', 'Am Schleusenkanal']",residential,30,False,True,194.099,,"LINESTRING (12.334777 52.609729, 12.3349063 52.609662, 12.3355838 52.6091338, 12.3356173 52.6090755, 12.3355976 52.6090225, 12.3349756 52.6082535)",,,,
4586995,Große Burgstraße,residential,30,False,False,102.069,,"LINESTRING (12.3315012 52.6089991, 12.3317817 52.6089464, 12.3318207 52.6089399, 12.3328051 52.6087504, 12.3329421 52.6087218)",,,,
46890977,Gerberstraße,residential,30,True,False,99.94600000000001,,"LINESTRING (12.3315012 52.6089991, 12.3315637 52.6090437, 12.3315843 52.6090825, 12.3317588 52.6094108, 12.3317873 52.6094884, 12.3317967 52.60955, 12.3318186 52.6097568, 12.3318298 52.6098625)",,,,
305613511,Baderstraße,residential,30,True,False,104.122,,"LINESTRING (12.3318298 52.6098625, 12.3321843 52.6098934, 12.3323261 52.6099021, 12.3329651 52.6099291, 12.3332464 52.6099107, 12.3333604 52.6098924)",,,,
"[25806859, 155297878]",Mühlenstraße,residential,30,False,True,47.434999999999995,,"LINESTRING (12.3314491 52.607456, 12.33159 52.6076096, 12.3316238 52.6076469, 12.3317227 52.6077576, 12.3317733 52.6078339)",,,,
346067248,Mühlenstraße,residential,30,True,False,39.509,,"LINESTRING (12.3312707 52.6071176, 12.3314153 52.6073915, 12.3314491 52.607456)",,,,
"[688582650, 34081110]",Große Kirchstraße,residential,,False,False,31.788,,"LINESTRING (12.3325552 52.6069127, 12.3325949 52.6069167, 12.3330014 52.6070028)",,,,
34081111,Freier Hof,residential,,False,False,52.178,,"LINESTRING (12.3330014 52.6070028, 12.3331516 52.6065425)",,,,
34081111,Freier Hof,residential,,False,True,87.38,,"LINESTRING (12.3330014 52.6070028, 12.3328508 52.6071842, 12.332717 52.6073228, 12.3324788 52.6074926, 12.3325009 52.6075433, 12.332548 52.607612, 12.3325874 52.60768)",,,,
"[688582650, 34081110]",Große Kirchstraße,residential,,False,True,31.788,,"LINESTRING (12.3330014 52.6070028, 12.3325949 52.6069167, 12.3325552 52.6069127)",,,,
"[4532257, 53799172, 4551765]","['Steinstraße', 'Berliner Straße']",secondary,50,False,True,87.453,2,"LINESTRING (12.3353996 52.6070812, 12.335483 52.607058, 12.3356835 52.6069959, 12.3359518 52.6069097, 12.336351 52.6067923, 12.3365661 52.6067408)",,yes,,
"[4565475, 4565476]",Baustraße,residential,30,True,False,136.92,,"LINESTRING (12.3353996 52.6070812, 12.3354458 52.6071416, 12.3356607 52.607396, 12.3361492 52.6078858, 12.3361766 52.6079426, 12.3361626 52.6079764, 12.3361204 52.6080086, 12.3360298 52.6080355, 12.3358576 52.6080689)",,,,
259271574,Steinstraße,secondary,50,False,False,145.316,2,"LINESTRING (12.3353996 52.6070812, 12.3352912 52.6071051, 12.3347943 52.6072036, 12.3341537 52.6073484, 12.3336821 52.6074579, 12.3335725 52.6074853, 12.3333788 52.6075297)",,,,
1137856445,Berliner Straße,living_street,,False,False,14.042,,"LINESTRING (12.3387589 52.6066179, 12.338953 52.6065726)",,,,
55344344,Berliner Straße,living_street,,False,True,36.075,,"LINESTRING (12.339975 52.6063336, 12.3394766 52.6064504)",,,,
55344344,Berliner Straße,living_street,,False,False,36.075,,"LINESTRING (12.3394766 52.6064504, 12.339975 52.6063336)",,,,
1137856445,Berliner Straße,living_street,,False,True,37.878,,"LINESTRING (12.3394766 52.6064504, 12.338953 52.6065726)",,,,
56024753,,living_street,,False,False,74.845,,"LINESTRING (12.3394766 52.6064504, 12.3396288 52.6067807, 12.339621 52.6068093, 12.3391586 52.606918)",,,,
4536326,Fehrbelliner Straße,primary,50,False,False,41.147999999999996,2,"LINESTRING (12.3384699 52.6066808, 12.3386148 52.6069183, 12.3386962 52.6070241)",B 102,,,
51767767,Berliner Straße,living_street,,True,False,20.732,,"LINESTRING (12.3384699 52.6066808, 12.3385734 52.6066573, 12.3387589 52.6066179)",,,,
1193294074,Fehrbelliner Straße,primary,50,False,True,25.804000000000002,2,"LINESTRING (12.3384699 52.6066808, 12.3384 52.6065637, 12.3383338 52.606464)",B 102,,,
4536326,Fehrbelliner Straße,primary,50,False,True,41.147999999999996,2,"LINESTRING (12.3386962 52.6070241, 12.3386148 52.6069183, 12.3384699 52.6066808)",B 102,,,
56024753,,living_street,,False,True,33.379999999999995,,"LINESTRING (12.3386962 52.6070241, 12.3387774 52.6070064, 12.3391586 52.606918)",,,,
"[1002229190, 1002229191, 69917512, 56024755, 46839387]",Fehrbelliner Straße,primary,50,False,False,180.833,2,"LINESTRING (12.3386962 52.6070241, 12.3389013 52.6073569, 12.3390376 52.6075779, 12.3390656 52.6076227, 12.3391643 52.6077853, 12.3392356 52.6079031, 12.3393692 52.6081597, 12.3394382 52.6082705, 12.3395419 52.608437, 12.3396133 52.6085517)",B 102,,,
1153472750,Jederitzer Straße,residential,30,False,False,16.833,,"LINESTRING (12.3334769 52.6102367, 12.3334357 52.6100874)",,,,
708606973,Berliner Straße,secondary,,True,False,12.911,,"LINESTRING (12.3425838 52.6053127, 12.3426485 52.6053051, 12.3426909 52.6053094, 12.3427215 52.6053211, 12.3427442 52.6053455)",,,roundabout,
"[896308698, 4532084, 904462806]",Puschkinstraße,residential,30,False,False,239.279,,"LINESTRING (12.3425838 52.6053127, 12.3425722 52.6052638, 12.3425513 52.6051413, 12.3425411 52.6050958, 12.3424771 52.6047677, 12.3424981 52.6046761, 12.342523 52.6046169, 12.3427585 52.604481, 12.3430148 52.6043308, 12.3430507 52.6043097, 12.3430904 52.6042609, 12.3434127 52.6033302)",,,,
708606973,Berliner Straße,secondary,,True,False,27.835,,"LINESTRING (12.3427442 52.6053455, 12.3427529 52.6053646, 12.3427539 52.6053905, 12.342743 52.6054067, 12.3427146 52.6054263, 12.3426804 52.6054396, 12.3424708 52.6054884)",,,roundabout,
"[70417352, 54684367, 52702992, 1014619218, 1014619219]",Berliner Straße,secondary,50,False,False,141.19599999999997,,"LINESTRING (12.3422834 52.605466, 12.3421632 52.6054935, 12.3420918 52.6055106, 12.3419545 52.6055443, 12.3412625 52.6057042, 12.3404682 52.6058864, 12.3403293 52.6059177)",,,,5
708606973,Berliner Straße,secondary,,True,False,29.647999999999996,,"LINESTRING (12.3422834 52.605466, 12.3422759 52.6054459, 12.3422805 52.6054166, 12.3423019 52.605396, 12.3423429 52.6053727, 12.3425838 52.6053127)",,,roundabout,
"[54684370, 54684371, 27825998]",Wilhelm-Külz-Straße,residential,50,False,True,206.41100000000003,,"LINESTRING (12.3400871 52.6058678, 12.3400169 52.6058029, 12.3399773 52.6057692, 12.3398981 52.6056696, 12.3398254 52.6055428, 12.3397111 52.6053568, 12.3396315 52.6052236, 12.339466 52.6049465, 12.3390739 52.6042897, 12.3389833 52.6041408)",,,,
708606976,August-Bebel-Platz,secondary,,True,False,19.817,,"LINESTRING (12.3400871 52.6058678, 12.3401316 52.6058554, 12.3401801 52.6058517, 12.3402283 52.6058569, 12.3402717 52.6058705, 12.3403064 52.6058915, 12.3403293 52.6059177)",,,roundabout,
"[70417352, 54684367, 52702992, 1014619218, 1014619219]",Berliner Straße,secondary,50,False,True,141.196,,"LINESTRING (12.3403293 52.6059177, 12.3404682 52.6058864, 12.3412625 52.6057042, 12.3419545 52.6055443, 12.3420918 52.6055106, 12.3421632 52.6054935, 12.3422834 52.605466)",,,,5
708606976,August-Bebel-Platz,secondary,,True,False,12.449000000000002,,"LINESTRING (12.3403293 52.6059177, 12.3403381 52.6059452, 12.3403339 52.6059731, 12.3403169 52.6059991, 12.3402885 52.6060211)",,,roundabout,
