osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
23604391,2,Pegauer Straße,secondary,50,False,True,52.635,"LINESTRING (12.3262734 51.2169848, 12.326791 51.2173297)",,
23604391,2,Pegauer Straße,secondary,50,False,False,77.166,"LINESTRING (12.3262734 51.2169848, 12.3261203 51.2168659, 12.3259098 51.2166841, 12.3256692 51.2164695, 12.3256199 51.2164247)",,
23604392,,Schäfergasse,residential,30,False,True,48.501000000000005,"LINESTRING (12.3262734 51.2169848, 12.3262596 51.21699, 12.326119 51.2170428, 12.326067 51.2170624, 12.3257157 51.2170989, 12.3256162 51.2171004)",,
23604391,2,Pegauer Straße,secondary,50,False,False,52.635,"LINESTRING (12.326791 51.2173297, 12.3262734 51.2169848)",,
23604613,,Bahnhofstraße,secondary,50,False,False,82.67,"LINESTRING (12.326791 51.2173297, 12.326956 51.2172443, 12.3270506 51.2172244, 12.3275858 51.217215, 12.3279232 51.217206)",,
33833474,2,Leipziger Straße,secondary,50,False,True,182.026,"LINESTRING (12.326791 51.2173297, 12.3269703 51.2174865, 12.3271374 51.2176693, 12.3274055 51.2180069, 12.327453 51.2180871, 12.3275325 51.2182235, 12.3275908 51.2183285, 12.3278242 51.2188218)",,
15258890,,Arthur-Mahler-Straße,residential,50,False,False,101.13900000000001,"LINESTRING (12.3280753 51.2193156, 12.3281193 51.219306, 12.328237 51.219285, 12.3283794 51.219276, 12.3293593 51.2193621, 12.3295096 51.2193681)",,
33833473,2,Leipziger Straße,secondary,50,False,False,57.628,"LINESTRING (12.3280753 51.2193156, 12.3280243 51.2192204, 12.3278242 51.2188218)",,
102310838,2,Leipziger Straße,secondary,50,False,True,41.915,"LINESTRING (12.3280753 51.2193156, 12.3282085 51.2195362, 12.3283005 51.219665)",,
15258890,,Arthur-Mahler-Straße,residential,50,False,True,101.13900000000001,"LINESTRING (12.3295096 51.2193681, 12.3293593 51.2193621, 12.3283794 51.219276, 12.328237 51.219285, 12.3281193 51.219306, 12.3280753 51.2193156)",,
23604615,,Pestalozzistraße,residential,30,False,True,234.59600000000003,"LINESTRING (12.3295096 51.2193681, 12.3294952 51.2194588, 12.3294974 51.2196685, 12.3295051 51.2198335, 12.3295408 51.2200796, 12.3295554 51.2201803, 12.3295734 51.220269, 12.3296641 51.2204677, 12.3296986 51.2205651, 12.3297349 51.2208147, 12.3297792 51.2212619, 12.3297782 51.2213793, 12.3297567 51.2214619)",,
37985495,,Arthur-Mahler-Straße,residential,50,False,False,99.981,"LINESTRING (12.3295096 51.2193681, 12.3296315 51.219368, 12.3304294 51.2193478, 12.3309443 51.2193388)",,
37985497,,Pestalozzistraße,residential,30,False,False,233.519,"LINESTRING (12.3295096 51.2193681, 12.3295117 51.2193418, 12.3295362 51.2190155, 12.3295618 51.2189255, 12.3295793 51.2185273, 12.3296112 51.2177516, 12.3296172 51.2175879, 12.3295862 51.2174922, 12.3295686 51.2172725)",,
23604615,,Pestalozzistraße,residential,30,False,False,234.596,"LINESTRING (12.3297567 51.2214619, 12.3297782 51.2213793, 12.3297792 51.2212619, 12.3297349 51.2208147, 12.3296986 51.2205651, 12.3296641 51.2204677, 12.3295734 51.220269, 12.3295554 51.2201803, 12.3295408 51.2200796, 12.3295051 51.2198335, 12.3294974 51.2196685, 12.3294952 51.2194588, 12.3295096 51.2193681)",,
23604615,,Pestalozzistraße,residential,30,False,True,19.706,"LINESTRING (12.3297567 51.2214619, 12.3296866 51.2215172, 12.32953 51.221559)",,
23604615,,Pestalozzistraße,residential,30,False,False,19.706,"LINESTRING (12.32953 51.221559, 12.3296866 51.2215172, 12.3297567 51.2214619)",,
37935855,2,Leipziger Straße,secondary,50,False,False,229.84300000000002,"LINESTRING (12.32953 51.221559, 12.3294985 51.2214014, 12.3294225 51.2211696, 12.3292295 51.2207266, 12.3291274 51.2205656, 12.3290099 51.2204236, 12.3283633 51.2197377, 12.3283005 51.219665)",,
37935855,2,Leipziger Straße,secondary,50,False,True,44.839,"LINESTRING (12.32953 51.221559, 12.3295353 51.2217561, 12.3295348 51.2218799, 12.3295372 51.2219622)",,
48840068,,Pegauer Straße,secondary,30,True,False,43.503,"LINESTRING (12.3252781 51.216098, 12.3255704 51.2163619, 12.3256199 51.2164247)",,
23604382,,,residential,,False,False,25.47,"LINESTRING (12.3247597 51.2186887, 12.3246243 51.2187902, 12.3245156 51.218859)",,
23604385,,Zur Alten Brauerei,residential,30,False,True,34.452,"LINESTRING (12.3263216 51.2192267, 12.3267473 51.2193845)",,
23604381,,Zur Alten Brauerei,residential,30,False,True,201.93399999999997,"LINESTRING (12.3263216 51.2192267, 12.3259557 51.2198387, 12.3259826 51.2208705, 12.3260325 51.2209973)",,
902924901,,Zur Alten Brauerei,residential,30,False,False,45.153999999999996,"LINESTRING (12.3263216 51.2192267, 12.325855 51.2190288, 12.3257954 51.218991)",,
23950175,,Pegauer Straße,secondary,30,True,False,30.586,"LINESTRING (12.3256199 51.2164247, 12.325226 51.2163031)",,
23604391,2,Pegauer Straße,secondary,50,False,True,77.166,"LINESTRING (12.3256199 51.2164247, 12.3256692 51.2164695, 12.3259098 51.2166841, 12.3261203 51.2168659, 12.3262734 51.2169848)",,
31896195,2,Pegauer Straße,secondary,30,False,True,33.683,"LINESTRING (12.3249166 51.2154041, 12.3249433 51.215494, 12.3250299 51.2156984)",,
