osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,tunnel,ref,junction
"[870908420, 27833101, 617895159, 1163984252, 1163984253, 94522750]","['4', '2', '3']",Wotanstraße,tertiary,30,False,False,190.61,"LINESTRING (8.8790809 51.9397302, 8.8788963 51.939764, 8.8781803 51.9399283, 8.8780868 51.9399498, 8.8779885 51.9399723, 8.8777038 51.9400405, 8.8776212 51.9400603, 8.877571 51.9400723, 8.8773112 51.9401345, 8.8772541 51.9401482, 8.8770325 51.9402078, 8.8768415 51.9402592, 8.8766365 51.9403143, 8.8765831 51.9403283, 8.8765665 51.9403329, 8.8764911 51.9403519)",yes,,,,
"[4482149, 141137770, 1229534347, 617279793, 1163984250]",3,Behringstraße,tertiary,30,False,True,103.696,"LINESTRING (8.8790809 51.9397302, 8.8792745 51.9396952, 8.8794778 51.9396601, 8.8797088 51.9396258, 8.8800315 51.9395731, 8.8803125 51.9395095, 8.8805115 51.9394396)",yes,,,,
870256055,2,Hermannstraße,residential,30,False,False,6.842,"LINESTRING (8.8728407 51.9391748, 8.8728172 51.939115)",,,,,
4576214,1,Heinrich-Drake-Straße,residential,50,False,False,162.36499999999998,"LINESTRING (8.8720286 51.9370919, 8.8721205 51.9370773, 8.8725088 51.9370232, 8.873709 51.9368538, 8.8742037 51.9367874, 8.8743384 51.9367693)",,,,,
"[30083923, 892820477]",1,Hermannstraße,residential,30,False,True,102.407,"LINESTRING (8.8720286 51.9370919, 8.8720921 51.9372478, 8.8723575 51.9378993, 8.8723933 51.937985)",,9,,,
4579472,,Doktorweg,residential,30,False,False,132.046,"LINESTRING (8.8787387 51.9386835, 8.8785841 51.9382125, 8.8785319 51.9380528, 8.8783923 51.9376288, 8.8783841 51.9375988, 8.8783717 51.9375632, 8.8783574 51.9375195)",,,,,
4579472,,Doktorweg,residential,30,False,True,118.728,"LINESTRING (8.8787387 51.9386835, 8.8789192 51.9392407, 8.8790445 51.9396189, 8.8790809 51.9397302)",,,,,
4579473,,Wiesenstraße,residential,30,False,False,73.951,"LINESTRING (8.8787387 51.9386835, 8.8786403 51.9386998, 8.87769 51.9388393)",,5,,,
"[515174209, 1217548441, 4578603, 1110323534]",,"['Zum Lustgarten', 'Theaterplatz']",residential,30,False,"[False, True]",201.46099999999998,"LINESTRING (8.8787387 51.9386835, 8.8788244 51.9386694, 8.878868 51.9386621, 8.8791165 51.9386134, 8.8792775 51.9385818, 8.8794723 51.9385384, 8.879643 51.938485, 8.8796668 51.9384734, 8.8796779 51.9384586, 8.8796795 51.938444, 8.8796731 51.938424, 8.8796575 51.9383975, 8.8796399 51.9383627, 8.8796064 51.9382962, 8.8794603 51.9380013, 8.879375 51.9378244, 8.8791739 51.9374077, 8.8791506 51.9373635, 8.8791304 51.9373253)",,"['4.5', '6']",,,
"[27833088, 4579473, 870908416]",,Wiesenstraße,residential,30,False,False,81.01,"LINESTRING (8.87769 51.9388393, 8.8767374 51.938986, 8.8766646 51.9389969, 8.8765927 51.9390077, 8.8765432 51.9390151)",yes,5,,,
4579473,,Wiesenstraße,residential,30,False,True,73.951,"LINESTRING (8.87769 51.9388393, 8.8786403 51.9386998, 8.8787387 51.9386835)",,5,,,
4579475,,Lortzingstraße,residential,30,False,False,130.528,"LINESTRING (8.87769 51.9388393, 8.8774338 51.9381891, 8.8774115 51.9381309, 8.8773881 51.938064, 8.8773705 51.9380186, 8.8772661 51.9377626, 8.8772532 51.9377255, 8.8772445 51.9376981)",,5,,,
27833090,,Wiesenstraße,residential,30,False,True,28.828,"LINESTRING (8.8761364 51.9390808, 8.8765432 51.9390151)",,,,,
"[1190215072, 4579474]",,Mühlenstraße,residential,30,False,False,132.426,"LINESTRING (8.8761364 51.9390808, 8.8756916 51.9379626, 8.8756766 51.9379241)",,4,,,
4579474,,Mühlenstraße,residential,30,False,True,111.03400000000002,"LINESTRING (8.875305 51.9369522, 8.8753309 51.9370217, 8.8754993 51.9374474, 8.8755165 51.9374936, 8.8756546 51.9378643, 8.8756632 51.9378874, 8.8756766 51.9379241)",,4,,,
27833082,,Grabbestraße,residential,20,False,False,60.336000000000006,"LINESTRING (8.875305 51.9369522, 8.8748556 51.9370793, 8.8747046 51.937122, 8.8746066 51.9371429, 8.8744977 51.9371673)",,5,,,
27833082,,Grabbestraße,residential,20,False,True,25.32,"LINESTRING (8.875305 51.9369522, 8.8755611 51.9368859, 8.8756455 51.936864)",,5,,,
875514482,,Exterstraße,residential,20,False,True,21.926,"LINESTRING (8.8805392 51.9335249, 8.8808375 51.9334538)",,,,,
"[4576218, 4480309, 1118078375]",,"['Exterstraße', 'Krumme Straße']",residential,20,True,False,239.546,"LINESTRING (8.8805392 51.9335249, 8.8798576 51.933653, 8.8797568 51.9336736, 8.8791305 51.9338012, 8.8785085 51.9339157, 8.8780432 51.9340094, 8.877636 51.9341265, 8.8772753 51.9342682)",,4,,,
4598309,,Adolfstraße,residential,20,False,True,89.877,"LINESTRING (8.8805392 51.9335249, 8.8807619 51.9337448, 8.8811308 51.9342445)",,3,,,
4598312,1,Auguststraße,residential,20,False,False,32.077,"LINESTRING (8.8805392 51.9335249, 8.8803893 51.9333709, 8.8802339 51.9333192)",,,,,
26150838,,Wallgraben,living_street,,False,False,92.431,"LINESTRING (8.8766858 51.9336725, 8.8763476 51.9338448, 8.8762148 51.9339271, 8.8760036 51.9340462, 8.8758474 51.9341739, 8.875766 51.9342698)",,,,,
27833090,,Wiesenstraße,residential,30,False,False,28.828,"LINESTRING (8.8765432 51.9390151, 8.8761364 51.9390808)",,,,,
4711661,,Am Mühlendamm,living_street,,False,False,132.32999999999998,"LINESTRING (8.8765432 51.9390151, 8.8763107 51.938132, 8.8762142 51.9379007, 8.8761913 51.9378459)",,3.2,,,
"[870908416, 27833088, 4579473]",,Wiesenstraße,residential,30,False,True,81.00999999999999,"LINESTRING (8.8765432 51.9390151, 8.8765927 51.9390077, 8.8766646 51.9389969, 8.8767374 51.938986, 8.87769 51.9388393)",yes,5,,,
28079069,,Meierstraße,residential,20,False,False,6.935,"LINESTRING (8.8814725 51.934755, 8.8813768 51.9347752)",,,,,
1118078372,,Meierstraße,residential,20,False,True,18.556,"LINESTRING (8.8814725 51.934755, 8.881743 51.9347607)",,,,,
151835905,,Adolfstraße,residential,20,False,False,61.474000000000004,"LINESTRING (8.8814725 51.934755, 8.8814488 51.9347139, 8.8813082 51.9344697, 8.8812827 51.9344311, 8.8812445 51.9343886, 8.8811529 51.9343025, 8.8811087 51.9342526)",,,,,
"[1163984248, 140038193, 621398613, 621325167]","['2', '3']",Hornsche Straße,secondary,30,False,False,110.23400000000001,"LINESTRING (8.8798642 51.9319712, 8.8795501 51.9321211, 8.8793194 51.9322267, 8.8788606 51.9324263, 8.8785716 51.9325605)",,,,L 758,
"[121916561, 617270795]",3,Hornsche Straße,secondary,30,False,True,29.607,"LINESTRING (8.8798642 51.9319712, 8.879985 51.9319173, 8.8800147 51.9319039, 8.8802189 51.9318194)",,,,L 758,
1223197060,1,Seminarstraße,residential,30,False,False,48.68,"LINESTRING (8.8851474 51.9355205, 8.8845961 51.9352446)",,,,,
29502995,,Woldemarstraße,residential,30,False,True,114.184,"LINESTRING (8.8851474 51.9355205, 8.8844784 51.9360651, 8.8844173 51.9360834, 8.8839369 51.9361415)",,,,,
"[25417888, 1223197060, 144940614]",1,"['Woldemarstraße', 'Seminarstraße']",residential,30,False,"[False, True]",38.067,"LINESTRING (8.8851474 51.9355205, 8.8853035 51.9355954, 8.8854299 51.9356643, 8.8855654 51.9357453)",yes,,,,
4480308,,Bruchstraße,living_street,,False,False,6.451,"LINESTRING (8.8754174 51.9359068, 8.8755062 51.9358876)",,,,,
1050193757,,Grabbestraße,living_street,,False,True,9.787,"LINESTRING (8.8754174 51.9359068, 8.875468 51.9359891)",,,,,
26783694,,Wall,living_street,,False,False,94.32400000000001,"LINESTRING (8.8754174 51.9359068, 8.875393 51.9358411, 8.8752892 51.9352038, 8.875282 51.9350635)",,,,,
"[532398160, 331096713, 871199587]",,Bruchstraße,"['living_street', 'residential']",20,False,"[False, True]",95.03799999999998,"LINESTRING (8.8754174 51.9359068, 8.8753219 51.9359271, 8.8747689 51.9360612, 8.8743368 51.936171, 8.8742942 51.9361788, 8.8741219 51.9362092)",,5,,,
148708328,,Freiligrathstraße,living_street,,False,True,5.582,"LINESTRING (8.8755247 51.9342011, 8.8755978 51.9342232)",,,,,
"[122507144, 122507145, 26783696]",,Wall,living_street,,False,False,206.33300000000003,"LINESTRING (8.8755247 51.9342011, 8.8755718 51.9341338, 8.8757184 51.9340022, 8.8759562 51.9338363, 8.876425 51.9335865, 8.8764871 51.9335592, 8.8765032 51.9335608, 8.8765947 51.9335698, 8.8765489 51.9335943, 8.8760754 51.9338478, 8.8759218 51.9339341, 8.8757967 51.934025, 8.8756952 51.9341111, 8.8756412 51.9341713, 8.8755978 51.9342232)",,,,,
"[1125593057, 25610939, 331096724, 1223196301]",2,Freiligrathstraße,"['living_street', 'residential']",20,False,False,69.456,"LINESTRING (8.8755247 51.9342011, 8.8754702 51.9341856, 8.8748799 51.9340125, 8.8748027 51.9339899, 8.8746104 51.9339321)",,"['6', '5']",,,
26783694,,Wall,living_street,,False,True,97.965,"LINESTRING (8.8755247 51.9342011, 8.8754471 51.9343133, 8.875402 51.9344116, 8.8753356 51.9346662, 8.8753234 51.9347343, 8.8752854 51.9349466, 8.875282 51.9350635)",,,,,
25780018,,Wehrenhagenstraße,residential,30,False,True,194.708,"LINESTRING (8.8837431 51.9406188, 8.8829651 51.939891, 8.8829307 51.9398685, 8.8822257 51.9393373, 8.8820147 51.9392405)",,,,,
"[32914296, 420626685]",,Sofienstraße,residential,30,False,True,93.42599999999999,"LINESTRING (8.8837431 51.9406188, 8.8842081 51.9404992, 8.8845939 51.9404154, 8.884934 51.9403487, 8.8850056 51.940312)",,,,,
617279792,,Meierstraße,residential,20,False,False,4.142,"LINESTRING (8.8821445 51.9347618, 8.8820841 51.934761)",,,,,
"[1118078369, 30013515, 30013508, 25426468]",,"['Meierstraße', 'Weerthplatz']",residential,20,False,True,48.227,"LINESTRING (8.8821445 51.9347618, 8.8821851 51.9347616, 8.8823099 51.934757, 8.8825416 51.9347374, 8.8825765 51.9347334, 8.8826079 51.93473, 8.8826637 51.9347233, 8.882839 51.9346989)",yes,,,,
35961792,,Friedrichstraße,residential,,False,False,52.078,"LINESTRING (8.8821445 51.9347618, 8.88232 51.9344404, 8.882332 51.9344054, 8.8823433 51.9343296, 8.8823449 51.9343123)",,3,,,
532332593,,Grabenstraße,residential,20,False,True,123.69000000000001,"LINESTRING (8.8786187 51.9331278, 8.8787692 51.933092, 8.8791068 51.9330463, 8.8793165 51.9330249, 8.8794533 51.9330125, 8.8796835 51.9330109, 8.87992 51.9330215, 8.8799339 51.933024, 8.8803788 51.9331063)",,,,,
"[4579537, 331096721]",,Freiligrathstraße,"['residential', 'living_street']",20,False,False,22.233,"LINESTRING (8.8760636 51.9343479, 8.876002 51.9343379, 8.8758175 51.9342836, 8.875766 51.9342698)",,"['4.5', '6']",,,
4579537,,Freiligrathstraße,residential,20,False,True,56.517,"LINESTRING (8.8760636 51.9343479, 8.8761389 51.9343592, 8.8766579 51.9345154, 8.8767887 51.9345817)",,4.5,,,
"[26150842, 26150839]",,Bruchmauerstraße,residential,20,False,False,159.756,"LINESTRING (8.8760636 51.9343479, 8.8759877 51.9344361, 8.8758289 51.934751, 8.8758005 51.9348618, 8.8757777 51.9349506, 8.8757837 51.9351538, 8.875808 51.9353051, 8.8758138 51.9353339, 8.8758258 51.935367, 8.8758561 51.9354513, 8.8759302 51.9355435, 8.876033 51.9356641, 8.876075 51.9357197)",,,,,
28973910,,Bruchmauerstraße,residential,20,False,True,173.68800000000002,"LINESTRING (8.8760636 51.9343479, 8.8762425 51.9342165, 8.8765396 51.9340156, 8.8768124 51.9338713, 8.876894 51.933836, 8.8771787 51.9337234, 8.877307 51.933672, 8.877567 51.9336091, 8.8776843 51.9335809, 8.8779445 51.9335286, 8.878123 51.9334988)",,,,,
875514482,,Exterstraße,residential,20,False,False,5.833,"LINESTRING (8.8809151 51.9334323, 8.8808375 51.9334538)",,,,,
26849618,,Grabenstraße,residential,20,False,True,85.805,"LINESTRING (8.8809151 51.9334323, 8.8811014 51.9337178, 8.8812771 51.9339188, 8.8814619 51.934125)",,,,,
875514482,,Exterstraße,residential,20,False,True,50.705,"LINESTRING (8.8809151 51.9334323, 8.8815003 51.9332889, 8.8815998 51.9332602)",,,,,
"[923500177, 641449394, 532332533]",,Georg-Weerth-Straße,residential,30,False,True,324.67,"LINESTRING (8.8861926 51.932599, 8.88611 51.9326156, 8.8860304 51.9326317, 8.8859652 51.9326449, 8.8858028 51.9327273, 8.8849027 51.9330234, 8.8848425 51.9330432, 8.8846432 51.9330932, 8.8844049 51.9331409, 8.8841629 51.9331949, 8.8840544 51.9332207, 8.8839309 51.9332501, 8.8836868 51.9333231, 8.8835035 51.9333881, 8.8833707 51.9334464, 8.8831932 51.9335214, 8.8830761 51.9335802, 8.8828716 51.9337809, 8.8827889 51.9339211, 8.8826493 51.9340845, 8.882567 51.9341285, 8.8825335 51.9341469, 8.8824197 51.9341906)",,,,,
532332541,,Karlstraße,residential,20,False,True,153.59800000000004,"LINESTRING (8.8808396 51.9360914, 8.8808848 51.936066, 8.8809012 51.9360577, 8.8809688 51.936016, 8.8812137 51.9354417, 8.8812173 51.9354319, 8.8813718 51.9350124, 8.8813838 51.9348887, 8.8813778 51.9348327, 8.8813768 51.9347752)",,,,,
28079737,,Hambruchtwete,residential,30,False,False,144.415,"LINESTRING (8.8838411 51.9348627, 8.8837925 51.9349002, 8.8837834 51.9349163, 8.8837699 51.9349746, 8.8837645 51.9350391, 8.8837739 51.935164, 8.8837809 51.935357, 8.8837861 51.935573, 8.883823 51.9357357, 8.8839369 51.9361415)",,,,,
1223197060,1,Seminarstraße,residential,30,False,True,66.952,"LINESTRING (8.8838411 51.9348627, 8.8839359 51.9349116, 8.8845961 51.9352446)",,,,,
"[923500179, 1223197068, 25426470]",1,Seminarstraße,residential,30,False,False,77.356,"LINESTRING (8.8838411 51.9348627, 8.8835452 51.9347109, 8.8834923 51.9346857, 8.8834099 51.9346545, 8.8833427 51.9346461, 8.8832179 51.9346541, 8.8831081 51.9346672, 8.8830672 51.9346713, 8.8830189 51.9346775, 8.8829284 51.9346878, 8.882839 51.9346989)",,,,,
114557464,,Woldemarstraße,residential,30,False,True,21.614,"LINESTRING (8.8839369 51.9361415, 8.8836278 51.9361798)",,,,,
28079737,,Hambruchtwete,residential,30,False,True,144.415,"LINESTRING (8.8839369 51.9361415, 8.883823 51.9357357, 8.8837861 51.935573, 8.8837809 51.935357, 8.8837739 51.935164, 8.8837645 51.9350391, 8.8837699 51.9349746, 8.8837834 51.9349163, 8.8837925 51.9349002, 8.8838411 51.9348627)",,,,,
29502995,,Woldemarstraße,residential,30,False,False,114.184,"LINESTRING (8.8839369 51.9361415, 8.8844173 51.9360834, 8.8844784 51.9360651, 8.8851474 51.9355205)",,,,,
44076560,,Freiligrathstraße,residential,30,False,True,88.127,"LINESTRING (8.8729588 51.9334622, 8.8741216 51.9338)",,5.5,,,
"[44076560, 27819610, 27819611]",,Freiligrathstraße,residential,30,False,False,67.256,"LINESTRING (8.8729588 51.9334622, 8.872746 51.9334018, 8.8725806 51.9333553, 8.8723088 51.9332777, 8.872068 51.9332089)",yes,"['5.5', '4.5']",,,
532392083,1,Fürstengartenstraße,residential,30,False,True,157.49099999999999,"LINESTRING (8.8729588 51.9334622, 8.8726289 51.9339988, 8.8721528 51.9347885)",,8,,,
38388998,,Toloptwete,residential,50,False,True,34.61,"LINESTRING (8.8721528 51.9347885, 8.8725508 51.9348773, 8.872623 51.9349007)",,,,,
532392083,1,Fürstengartenstraße,residential,30,False,False,157.49099999999999,"LINESTRING (8.8721528 51.9347885, 8.8726289 51.9339988, 8.8729588 51.9334622)",,8,,,
108600520,3,Blomberger Straße,tertiary,50,True,False,25.617,"LINESTRING (8.8839023 51.937121, 8.883799 51.9371565, 8.8837661 51.9371585, 8.88369 51.9371607, 8.8835935 51.9371587, 8.8835439 51.9371582)",,,,,
25829289,,Allee,residential,30,True,False,32.418,"LINESTRING (8.8771754 51.9330835, 8.8771317 51.9330216, 8.8769719 51.9328204)",,,,,
"[1012896922, 1223203650, 1012896923, 140038199]",2,Willy-Brandt-Platz,secondary,30,False,False,31.201,"LINESTRING (8.8771754 51.9330835, 8.8772484 51.933061, 8.877308 51.9330444, 8.8773573 51.9330278, 8.877468 51.9329938, 8.877582 51.9329576)",yes,,,L 758,
"[102999892, 140038199]",2,"['Willy-Brandt-Platz', 'Paulinenstraße']",secondary,30,False,True,157.45600000000002,"LINESTRING (8.8771754 51.9330835, 8.8765932 51.9332252, 8.8760806 51.9333652, 8.8751174 51.9337054)",,,,L 758,
25784784,,Robert-Koch-Straße,residential,30,False,False,79.682,"LINESTRING (8.8808027 51.9393074, 8.8808689 51.9393509, 8.8813027 51.939636, 8.8815882 51.9398355)",,,,,
141137774,2,Behringstraße,tertiary,30,False,False,53.339,"LINESTRING (8.8808027 51.9393074, 8.8808894 51.9392419, 8.8810587 51.9390974, 8.8812488 51.9389149)",,,,,
144845951,3,Behringstraße,tertiary,30,False,False,24.791,"LINESTRING (8.8808027 51.9393074, 8.8806664 51.93937, 8.8805115 51.9394396)",,,,,
25784784,,Robert-Koch-Straße,residential,30,False,True,79.682,"LINESTRING (8.8815882 51.9398355, 8.8813027 51.939636, 8.8808689 51.9393509, 8.8808027 51.9393074)",,,,,
1169813327,,Hofstraße,residential,30,False,False,41.787,"LINESTRING (8.8815882 51.9398355, 8.8814709 51.9399133, 8.881269 51.9400134, 8.8811519 51.9400962)",,,,,
"[25417888, 1223197060, 144940614]",1,"['Seminarstraße', 'Woldemarstraße']",residential,30,False,"[False, True]",38.067,"LINESTRING (8.8855654 51.9357453, 8.8854299 51.9356643, 8.8853035 51.9355954, 8.8851474 51.9355205)",yes,,,,
1223197060,1,Seminarstraße,residential,30,False,True,48.68,"LINESTRING (8.8845961 51.9352446, 8.8851474 51.9355205)",,,,,
1223197060,1,Seminarstraße,residential,30,False,False,66.952,"LINESTRING (8.8845961 51.9352446, 8.8839359 51.9349116, 8.8838411 51.9348627)",,,,,
