osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,lanes,ref,tunnel
22981033,False,Pestalozzistraße,residential,30,True,320.052,"LINESTRING (9.8166113 52.3090705, 9.8164393 52.3091588, 9.8162872 52.3092328, 9.8162526 52.3092501, 9.8160698 52.3093403, 9.8160473 52.3093511, 9.8160054 52.3093723, 9.8159139 52.3094198, 9.8158328 52.3094603, 9.8157811 52.3094861, 9.815679 52.309537, 9.8155425 52.309607, 9.8153952 52.3096816, 9.8151858 52.3097849, 9.8150429 52.3098574, 9.8145744 52.3100859, 9.8144925 52.3101253, 9.8139566 52.3104071, 9.8136077 52.3106149, 9.8135259 52.3106636, 9.813303 52.3108315, 9.8131144 52.3109846)",,2,,
22981058,False,Marktpatz,living_street,,False,7.166,"LINESTRING (9.8149749 52.3079245, 9.814908 52.3078747)",,,,
207950812,True,Marktstraße,residential,30,False,244.324,"LINESTRING (9.8149749 52.3079245, 9.8146278 52.3081026, 9.8144594 52.3081784, 9.8141334 52.3083377, 9.8138129 52.3085001, 9.8131036 52.3088469, 9.8130688 52.3088639, 9.8121734 52.3093004)",,1,,
"[40062706, 40429540]",False,"['Domagkstraße', 'Albert-Schweitzer-Straße']",residential,,"[False, True]",299.70000000000005,"LINESTRING (9.8090547 52.3069847, 9.809206 52.307099, 9.8095568 52.3073642, 9.8097692 52.3075247, 9.8098343 52.3075739, 9.8101864 52.3078393, 9.8102142 52.3079221, 9.8101328 52.3079936, 9.8095131 52.3082966, 9.8086386 52.3087242, 9.808558 52.3088108, 9.8085102 52.3088643, 9.8084331 52.3089452)",,,,
"[1195520766, 1156564895]",True,Erich-Panitz-Straße,secondary,50,False,188.974,"LINESTRING (9.8090547 52.3069847, 9.8087925 52.3071065, 9.8083226 52.3073249, 9.8077837 52.3075927, 9.807188 52.3079343, 9.8071195 52.3079736, 9.8069335 52.3080802)",,2,K 260,
1195520767,True,Erich-Panitz-Straße,secondary,50,False,10.031,"LINESTRING (9.8069335 52.3080802, 9.8068245 52.308141)",,2,K 260,
"[23452824, 1195520631]",True,Würzburger Straße,residential,50,False,129.179,"LINESTRING (9.8069335 52.3080802, 9.8069612 52.3080989, 9.8070809 52.3081797, 9.8074344 52.3084272, 9.8077764 52.3086522, 9.8080696 52.3088652, 9.8082073 52.3089411)",,,,
23452832,False,Flemingstraße,residential,,False,109.441,"LINESTRING (9.8106115 52.3086015, 9.8097467 52.3090332, 9.8093646 52.309224)",,,,
"[229548579, 23452828]",True,Flemingstraße,residential,,False,28.581000000000003,"LINESTRING (9.8093646 52.309224, 9.8091565 52.3093174, 9.8090477 52.309391)",,,,
23452832,False,Flemingstraße,residential,,True,109.441,"LINESTRING (9.8093646 52.309224, 9.8097467 52.3090332, 9.8106115 52.3086015)",,,,
227127726,True,Gutenbergstraße,residential,30,False,12.083,"LINESTRING (9.8105584 52.3100774, 9.8104284 52.3101515)",,,,
229548588,True,Würzburger Straße,residential,50,False,129.473,"LINESTRING (9.8105584 52.3100774, 9.8108148 52.310168, 9.8111275 52.3102909, 9.8114181 52.3103931, 9.8114455 52.3104027, 9.8120215 52.3106009, 9.8121567 52.3106982)",,,,
229548588,True,Würzburger Straße,residential,50,False,116.752,"LINESTRING (9.8090477 52.309391, 9.8104218 52.3100208)",,,,
229579090,False,Albert-Schweitzer-Straße,residential,,True,45.629999999999995,"LINESTRING (9.8111952 52.3086264, 9.8114523 52.3088206, 9.8116174 52.3089454)",,,,
24537951,False,Lange Weihe,residential,30,True,193.43900000000002,"LINESTRING (9.8188194 52.3036449, 9.8197923 52.3043651, 9.8198942 52.3044405, 9.820228 52.3046947, 9.8206189 52.3049923)",,,,
24538764,False,Hilgerskamp,residential,30,False,167.062,"LINESTRING (9.8188194 52.3036449, 9.8178986 52.3040975, 9.8171369 52.3044719, 9.81695 52.3046141)",,,,
111977190,False,Marktstraße,residential,30,False,178.34999999999997,"LINESTRING (9.8176462 52.3065459, 9.8173426 52.3066976, 9.8170286 52.3068544, 9.8162754 52.3072307, 9.8159678 52.3073876, 9.8156431 52.3075468, 9.8156148 52.3075607)",,,,
111977191,True,Marktstraße,residential,30,False,78.438,"LINESTRING (9.8176462 52.3065459, 9.8179732 52.3063195, 9.8183549 52.3061274, 9.8184797 52.3060611)",,,,
1195520665,True,Erich-Panitz-Straße,secondary,50,False,9.258,"LINESTRING (9.8065924 52.3079612, 9.8066849 52.3079001)",,2,K 260,
659881567,True,Würzburger Straße,residential,50,False,62.221000000000004,"LINESTRING (9.8065924 52.3079612, 9.8064382 52.3078518, 9.8059948 52.3075374)",,,,
"[28511763, 1156564895]",True,Erich-Panitz-Straße,secondary,50,False,314.529,"LINESTRING (9.8151892 52.3036159, 9.8150825 52.3037125, 9.8150014 52.3037851, 9.8144014 52.3042588, 9.8140532 52.3045037, 9.8136816 52.3047457, 9.8132041 52.3050288, 9.812756 52.3052846, 9.8123222 52.3055077, 9.8122642 52.3055375, 9.8120213 52.3056624)",,2,K 260,
111977193,True,Wülferoder Straße,tertiary,50,False,22.418999999999997,"LINESTRING (9.8151892 52.3036159, 9.815093 52.3035613, 9.8150458 52.3035345, 9.8149476 52.3034787)",,2,K 218,
22744338,False,Mergenthalerstraße,residential,,True,156.153,"LINESTRING (9.80817 52.3091449, 9.8080862 52.3092063, 9.8075752 52.3094687, 9.8074524 52.3095317, 9.8071383 52.3097103, 9.8068522 52.3099429, 9.8066262 52.3101691)",,,,
659881568,True,,residential,50,False,17.369,"LINESTRING (9.80817 52.3091449, 9.808126 52.3091082, 9.808105 52.3090597, 9.8081222 52.3090001)",roundabout,,,
24739344,True,Würzburger Straße,residential,50,False,9.085,"LINESTRING (9.808522 52.309029, 9.8085225 52.3090726, 9.8085003 52.3091082)",roundabout,,,
24739347,True,Flemingstraße,residential,,False,64.85600000000001,"LINESTRING (9.808522 52.309029, 9.8086971 52.3090347, 9.8087952 52.3090646, 9.8091384 52.3092311, 9.8092549 52.3092412, 9.8093646 52.309224)",,,,
24739344,True,Würzburger Straße,residential,50,False,11.329999999999998,"LINESTRING (9.8084331 52.3089452, 9.8084953 52.3089854, 9.808522 52.309029)",roundabout,,,
"[40062706, 40429540]",False,"['Albert-Schweitzer-Straße', 'Domagkstraße']",residential,,"[False, True]",299.7,"LINESTRING (9.8084331 52.3089452, 9.8085102 52.3088643, 9.808558 52.3088108, 9.8086386 52.3087242, 9.8095131 52.3082966, 9.8101328 52.3079936, 9.8102142 52.3079221, 9.8101864 52.3078393, 9.8098343 52.3075739, 9.8097692 52.3075247, 9.8095568 52.3073642, 9.809206 52.307099, 9.8090547 52.3069847)",,,,
23452826,True,Würzburger Straße,residential,50,False,48.834,"LINESTRING (9.8085003 52.3091082, 9.8086192 52.3091864, 9.8090477 52.309391)",,,,
24739344,True,Würzburger Straße,residential,50,False,9.491,"LINESTRING (9.8085003 52.3091082, 9.8084596 52.3091451, 9.8084045 52.3091682)",roundabout,,,
24739344,True,Würzburger Straße,residential,50,False,15.986,"LINESTRING (9.8082073 52.3089411, 9.8083323 52.3089235, 9.8084331 52.3089452)",roundabout,,,
"[1195520619, 8072430]",True,Würzburger Straße,residential,50,False,130.45399999999998,"LINESTRING (9.8081222 52.3090001, 9.8079999 52.3089098, 9.8076224 52.3087047, 9.8072367 52.3084589, 9.8069854 52.3082864, 9.8069471 52.3082516, 9.8068563 52.3081697, 9.8068245 52.308141)",,,,
24739344,True,Würzburger Straße,residential,50,False,8.852,"LINESTRING (9.8081222 52.3090001, 9.8081595 52.308965, 9.8082073 52.3089411)",roundabout,,,
23452824,True,Würzburger Straße,residential,50,False,26.22,"LINESTRING (9.8066849 52.3079001, 9.8067958 52.3079746, 9.8068344 52.308003, 9.8069335 52.3080802)",,,,
659881566,True,Erich-Panitz-Straße,secondary,50,False,439.889,"LINESTRING (9.8066849 52.3079001, 9.8068494 52.3078118, 9.8074149 52.3075084, 9.8078163 52.3073003, 9.8082069 52.3071119, 9.8089235 52.3067811, 9.80971 52.3064403, 9.8100573 52.3062895, 9.8107979 52.3059659, 9.8114738 52.3056529, 9.8116171 52.3055818, 9.8118063 52.3054871)",,2,K 260,
26819033,True,Wülferoder Straße,tertiary,50,False,179.10999999999999,"LINESTRING (9.820387 52.3073944, 9.8202941 52.3073323, 9.8197471 52.3069668, 9.8195467 52.3068329, 9.8188101 52.3062264, 9.8187219 52.3061491)",,1,K 218,
26819307,True,Wülferoder Straße,tertiary,50,False,22.399,"LINESTRING (9.8150314 52.3034036, 9.8151359 52.3034595, 9.8151807 52.3034834, 9.8152794 52.3035362)",,2,K 218,
24538764,False,Hilgerskamp,residential,30,True,167.062,"LINESTRING (9.81695 52.3046141, 9.8171369 52.3044719, 9.8178986 52.3040975, 9.8188194 52.3036449)",,,,
26819307,True,Wülferoder Straße,tertiary,50,False,184.984,"LINESTRING (9.81695 52.3046141, 9.817897 52.3053615, 9.818479 52.3058456, 9.8185876 52.3059423)",,2,K 218,
111977194,True,Wülferoder Straße,tertiary,50,False,12.833,"LINESTRING (9.818588 52.3061492, 9.8185157 52.3061188, 9.8184797 52.3060611)",roundabout,,K 218,
111977197,True,Marktstraße,residential,30,False,77.929,"LINESTRING (9.818588 52.3061492, 9.8184382 52.3061924, 9.8176462 52.3065459)",,,,
28511763,True,Erich-Panitz-Straße,secondary,50,False,10.777,"LINESTRING (9.8152794 52.3035362, 9.8151892 52.3036159)",,2,K 260,
26819307,True,Wülferoder Straße,tertiary,50,False,165.313,"LINESTRING (9.8152794 52.3035362, 9.815423 52.303613, 9.816574 52.3043723, 9.8168441 52.3045279, 9.81695 52.3046141)",,2,K 218,
227127729,True,Gutenbergstraße,residential,30,False,89.43499999999999,"LINESTRING (9.8093218 52.3106442, 9.8095045 52.3105142, 9.8098833 52.3102915, 9.8102138 52.3101204, 9.8102732 52.3100908)",,1,,
397706585,False,Gutenbergstraße,residential,30,True,127.946,"LINESTRING (9.8093218 52.3106442, 9.8090979 52.3107555, 9.8090127 52.3108174, 9.8086579 52.3111165, 9.8082085 52.3115625)",,,,
397706585,False,Gutenbergstraße,residential,30,True,86.039,"LINESTRING (9.8082085 52.3115625, 9.807553 52.3122244)",,,,
397706585,False,Gutenbergstraße,residential,30,False,127.94599999999998,"LINESTRING (9.8082085 52.3115625, 9.8086579 52.3111165, 9.8090127 52.3108174, 9.8090979 52.3107555, 9.8093218 52.3106442)",,,,
111977190,False,Marktstraße,residential,30,True,178.35,"LINESTRING (9.8156148 52.3075607, 9.8156431 52.3075468, 9.8159678 52.3073876, 9.8162754 52.3072307, 9.8170286 52.3068544, 9.8173426 52.3066976, 9.8176462 52.3065459)",,,,
207950812,True,Marktstraße,residential,30,False,59.778000000000006,"LINESTRING (9.8156148 52.3075607, 9.8155242 52.3076424, 9.8151785 52.30781, 9.8149749 52.3079245)",,1,,
111977193,True,Wülferoder Straße,tertiary,50,False,347.70099999999996,"LINESTRING (9.8185162 52.3059814, 9.8184 52.3058827, 9.8178166 52.3053995, 9.8170755 52.3048252, 9.8167159 52.3045928, 9.8165347 52.3044414, 9.8157387 52.3039431, 9.8154158 52.3037482, 9.8153898 52.3037339, 9.8153113 52.3036852, 9.8151892 52.3036159)",,2,K 218,
115506945,True,Wülferoder Straße,tertiary,50,False,6.536,"LINESTRING (9.8185162 52.3059814, 9.8185505 52.3059596, 9.8185876 52.3059423)",roundabout,,K 218,
659881570,True,Wülferoder Straße,tertiary,50,False,9.283,"LINESTRING (9.8187219 52.3061491, 9.8186573 52.3061573, 9.818588 52.3061492)",roundabout,,K 218,
659881571,True,Wülferoder Straße,tertiary,50,False,11.373999999999999,"LINESTRING (9.8187976 52.3059836, 9.8188325 52.3060334, 9.8188272 52.3060814)",roundabout,,K 218,
111977195,True,Wülferoder Straße,tertiary,50,False,180.511,"LINESTRING (9.8188272 52.3060814, 9.8189188 52.3061719, 9.8196718 52.3067758, 9.8197012 52.3068014, 9.8203072 52.3073254, 9.820387 52.3073944)",,1,K 218,
659881571,True,Wülferoder Straße,tertiary,50,False,10.777999999999999,"LINESTRING (9.8188272 52.3060814, 9.8187858 52.3061267, 9.8187219 52.3061491)",roundabout,,K 218,
111977194,True,Wülferoder Straße,tertiary,50,False,9.304,"LINESTRING (9.8184797 52.3060611, 9.8184886 52.3060188, 9.8185162 52.3059814)",roundabout,,K 218,
115506945,True,Wülferoder Straße,tertiary,50,False,10.01,"LINESTRING (9.8185876 52.3059423, 9.8186739 52.3059354, 9.8187316 52.3059459)",roundabout,,K 218,
115506945,True,Wülferoder Straße,tertiary,50,False,6.141,"LINESTRING (9.8187316 52.3059459, 9.8187976 52.3059836)",roundabout,,K 218,
"[1091596392, 111977196]",True,Marktstraße,residential,"['50', '30']",False,166.46200000000002,"LINESTRING (9.8187316 52.3059459, 9.8188688 52.3058748, 9.8190408 52.3057866, 9.8206189 52.3049923)",,,,
"[618010650, 23452822]",False,Pettenkoferstraße,residential,50,"[False, True]",239.835,"LINESTRING (9.8132217 52.3064395, 9.8137427 52.3061753, 9.8139328 52.3060791, 9.8146932 52.3056976, 9.8150878 52.3055034, 9.8152218 52.3054364, 9.8158698 52.3058533)",,,,
175959094,False,Robert-Koch-Straße,residential,50,False,120.34299999999999,"LINESTRING (9.8132217 52.3064395, 9.8130716 52.3063872, 9.8129502 52.3063461, 9.8127575 52.3062077, 9.8126392 52.3061181, 9.812173 52.3057484, 9.8121135 52.3057012, 9.8120213 52.3056624)",,,,
"[22981058, 618010654, 175959094, 175959095]",False,"['Robert-Koch-Straße', 'Marktpatz']","['residential', 'living_street']",50,True,197.88500000000002,"LINESTRING (9.8132217 52.3064395, 9.8132677 52.3065177, 9.813336 52.3066501, 9.8137672 52.3069646, 9.8138771 52.3070474, 9.8139344 52.307093, 9.8140453 52.3071809, 9.8141663 52.3072859, 9.814463 52.3075434, 9.8145886 52.3076369, 9.8148478 52.3078299, 9.814908 52.3078747)",,,,building_passage
22981058,False,Marktpatz,living_street,,True,7.166,"LINESTRING (9.814908 52.3078747, 9.8149749 52.3079245)",,,,
"[175959094, 22981058, 618010654, 175959095]",False,"['Robert-Koch-Straße', 'Marktpatz']","['living_street', 'residential']",50,False,197.885,"LINESTRING (9.814908 52.3078747, 9.8148478 52.3078299, 9.8145886 52.3076369, 9.814463 52.3075434, 9.8141663 52.3072859, 9.8140453 52.3071809, 9.8139344 52.307093, 9.8138771 52.3070474, 9.8137672 52.3069646, 9.813336 52.3066501, 9.8132677 52.3065177, 9.8132217 52.3064395)",,,,building_passage
229642202,True,Marktstraße,residential,30,False,59.511,"LINESTRING (9.814908 52.3078747, 9.8153025 52.3076909, 9.8155293 52.3075861, 9.8156148 52.3075607)",,1,,
229548588,True,Würzburger Straße,residential,50,False,11.218,"LINESTRING (9.8104218 52.3100208, 9.8105584 52.3100774)",,,,
227127731,True,Marktstraße,residential,30,False,134.363,"LINESTRING (9.8104218 52.3100208, 9.8108777 52.3098047, 9.8113916 52.3095643, 9.8117921 52.3093622, 9.8119717 52.3092713)",,1,,
1195521525,True,Gutenbergstraße,residential,30,False,12.753,"LINESTRING (9.8102732 52.3100908, 9.8104218 52.3100208)",,1,,
23452830,True,Würzburger Straße,residential,50,False,163.647,"LINESTRING (9.8102732 52.3100908, 9.8100854 52.3100061, 9.8098264 52.3098835, 9.8095788 52.3097676, 9.8093305 52.3096536, 9.8088687 52.3094175, 9.8086643 52.3093099, 9.808559 52.3092308, 9.8084045 52.3091682)",,,,
229579090,False,Albert-Schweitzer-Straße,residential,,False,45.629999999999995,"LINESTRING (9.8116174 52.3089454, 9.8114523 52.3088206, 9.8111952 52.3086264)",,,,
229579091,True,Albert-Schweitzer-Straße,residential,,False,43.69800000000001,"LINESTRING (9.8116174 52.3089454, 9.8117346 52.3089862, 9.812072 52.3092183)",,,,
229579091,True,Albert-Schweitzer-Straße,residential,,False,11.44,"LINESTRING (9.812072 52.3092183, 9.8121734 52.3093004)",,,,
"[229642202, 227127731]",True,Marktstraße,residential,30,False,244.05800000000002,"LINESTRING (9.812072 52.3092183, 9.8121998 52.3091542, 9.8126703 52.3089196, 9.8132059 52.3086615, 9.8136578 52.3084323, 9.8137439 52.3083886, 9.8138712 52.3083336, 9.8140238 52.3082676, 9.8143133 52.3081319, 9.8145185 52.3080348, 9.8146175 52.3079932, 9.8146945 52.3079608, 9.814908 52.3078747)",,1,,
227127731,True,Marktstraße,residential,30,False,9.013,"LINESTRING (9.8119717 52.3092713, 9.812072 52.3092183)",,1,,
23452825,True,Albert-Schweitzer-Straße,residential,,False,44.154,"LINESTRING (9.8119717 52.3092713, 9.8116442 52.3090168, 9.8116174 52.3089454)",,,,
207950812,True,Marktstraße,residential,30,False,8.513,"LINESTRING (9.8121734 52.3093004, 9.8121279 52.309324, 9.8120968 52.3093401, 9.8120772 52.3093494)",,1,,
23452825,True,Albert-Schweitzer-Straße,residential,,False,11.263,"LINESTRING (9.8120772 52.3093494, 9.8119717 52.3092713)",,,,
207950812,True,Marktstraße,residential,30,False,131.203,"LINESTRING (9.8120772 52.3093494, 9.8119534 52.3094087, 9.8106251 52.3100454, 9.8105584 52.3100774)",,1,,
22744338,False,Mergenthalerstraße,residential,,False,156.153,"LINESTRING (9.8066262 52.3101691, 9.8068522 52.3099429, 9.8071383 52.3097103, 9.8074524 52.3095317, 9.8075752 52.3094687, 9.8080862 52.3092063, 9.80817 52.3091449)",,,,
22744338,False,Mergenthalerstraße,residential,,True,21.901,"LINESTRING (9.8066262 52.3101691, 9.8064629 52.3103149, 9.8064444 52.3103317)",,,,
397706587,False,Meisenbachweg,living_street,,False,335.481,"LINESTRING (9.8066262 52.3101691, 9.8067993 52.3102304, 9.807114 52.3103529, 9.8074498 52.3104797, 9.8075699 52.3105258, 9.8077324 52.3105897, 9.8076142 52.3107123, 9.80741 52.3109112, 9.8072097 52.3111136, 9.8069984 52.3113243, 9.8067866 52.3115363, 9.8065646 52.3117482, 9.8064819 52.311827, 9.807553 52.3122244)",,,,
397706585,False,Gutenbergstraße,residential,30,False,86.039,"LINESTRING (9.807553 52.3122244, 9.8082085 52.3115625)",,,,
397706587,False,Meisenbachweg,living_street,,True,335.481,"LINESTRING (9.807553 52.3122244, 9.8064819 52.311827, 9.8065646 52.3117482, 9.8067866 52.3115363, 9.8069984 52.3113243, 9.8072097 52.3111136, 9.80741 52.3109112, 9.8076142 52.3107123, 9.8077324 52.3105897, 9.8075699 52.3105258, 9.8074498 52.3104797, 9.807114 52.3103529, 9.8067993 52.3102304, 9.8066262 52.3101691)",,,,
"[618010650, 23452822]",False,Pettenkoferstraße,residential,50,"[False, True]",239.83499999999998,"LINESTRING (9.8158698 52.3058533, 9.8152218 52.3054364, 9.8150878 52.3055034, 9.8146932 52.3056976, 9.8139328 52.3060791, 9.8137427 52.3061753, 9.8132217 52.3064395)",,,,
"[813438361, 22924903]",False,Würzburger Straße,residential,30,True,146.349,"LINESTRING (9.8149772 52.3116413, 9.8146665 52.3115158, 9.8145225 52.31146, 9.8141136 52.3113136, 9.8139149 52.31124, 9.8133322 52.3110427, 9.8131144 52.3109846)",,,,
175959094,False,Robert-Koch-Straße,residential,50,True,24.366,"LINESTRING (9.8118063 52.3054871, 9.8118986 52.3055602, 9.8119362 52.3055916, 9.8120213 52.3056624)",,,,
"[1103515869, 659881566]",True,Erich-Panitz-Straße,secondary,50,False,310.35599999999994,"LINESTRING (9.8118063 52.3054871, 9.8120305 52.3053769, 9.8125208 52.305134, 9.8129654 52.3048866, 9.8133625 52.3046538, 9.8138251 52.3043614, 9.8140193 52.3042237, 9.8141977 52.304083, 9.8144672 52.3038706, 9.8147566 52.3036348, 9.8148113 52.3035947, 9.8149476 52.3034787)",,2,K 260,
175959094,False,Robert-Koch-Straße,residential,50,False,24.366,"LINESTRING (9.8120213 52.3056624, 9.8119362 52.3055916, 9.8118986 52.3055602, 9.8118063 52.3054871)",,,,
175959094,False,Robert-Koch-Straße,residential,50,True,120.34299999999999,"LINESTRING (9.8120213 52.3056624, 9.8121135 52.3057012, 9.812173 52.3057484, 9.8126392 52.3061181, 9.8127575 52.3062077, 9.8129502 52.3063461, 9.8130716 52.3063872, 9.8132217 52.3064395)",,,,
1156564895,True,Erich-Panitz-Straße,secondary,50,False,249.634,"LINESTRING (9.8120213 52.3056624, 9.8111408 52.3060696, 9.8108866 52.3061785, 9.8106451 52.3062846, 9.8102518 52.3064575, 9.810202 52.3064834, 9.8092125 52.3069155, 9.8090547 52.3069847)",,2,K 260,
