osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,access,width
39228482,True,Marienbader Platz,residential,50,False,13.426,,"LINESTRING (8.6208131 50.2227561, 8.6207483 50.2226427)",,
31295438,True,Hessenring,tertiary,50,False,19.456,2,"LINESTRING (8.6208131 50.2227561, 8.6207265 50.2227688, 8.6205465 50.2227951)",,
39228490,True,Hessenring,tertiary,50,False,7.857,2,"LINESTRING (8.6207483 50.2226427, 8.6208555 50.2226257)",,
39228478,True,Marienbader Platz,residential,50,False,21.951,,"LINESTRING (8.6207483 50.2226427, 8.6207087 50.222575, 8.6206402 50.2224578)",,
173493076,False,Kaiser-Friedrich-Promenade,residential,50,False,115.43100000000001,2,"LINESTRING (8.614183 50.2305306, 8.6142652 50.2304839, 8.6150421 50.2300431, 8.6150843 50.2300173, 8.6151978 50.2299482, 8.6153185 50.2298747, 8.6153856 50.2298338)",,
"[30250840, 35383689]",False,Kaiser-Friedrich-Promenade,residential,30,False,367.00999999999993,2,"LINESTRING (8.6177135 50.2284973, 8.6178906 50.2284181, 8.6179694 50.2283873, 8.618161 50.2283062, 8.6184656 50.2281736, 8.6193413 50.227817, 8.6205039 50.22732, 8.6206969 50.2272375, 8.6207593 50.2272088, 8.6210069 50.227105, 8.6211584 50.227039, 8.6218159 50.2267588, 8.622014 50.2266744)",,
"[1150742920, 30250927]",False,Schwedenpfad,residential,30,False,18.173000000000002,1,"LINESTRING (8.6177135 50.2284973, 8.6178173 50.2285731, 8.6178878 50.2286166)",,
173493076,False,Kaiser-Friedrich-Promenade,residential,50,True,86.939,2,"LINESTRING (8.6177135 50.2284973, 8.6175706 50.2285714, 8.6169865 50.2289111, 8.6168024 50.2290182)",,
277071422,False,Schwedenpfad,residential,30,True,67.843,,"LINESTRING (8.6177135 50.2284973, 8.6176012 50.2284179, 8.6170881 50.2280367)",destination,
"[30250840, 35383689]",False,Kaiser-Friedrich-Promenade,residential,30,True,367.01000000000005,2,"LINESTRING (8.622014 50.2266744, 8.6218159 50.2267588, 8.6211584 50.227039, 8.6210069 50.227105, 8.6207593 50.2272088, 8.6206969 50.2272375, 8.6205039 50.22732, 8.6193413 50.227817, 8.6184656 50.2281736, 8.618161 50.2283062, 8.6179694 50.2283873, 8.6178906 50.2284181, 8.6177135 50.2284973)",,
37826186,False,Kaiser-Friedrich-Promenade,residential,30,False,163.18599999999998,2,"LINESTRING (8.622014 50.2266744, 8.6222335 50.2265771, 8.6223857 50.2265096, 8.6239221 50.2258599)",,
1176313418,False,Ferdinandstraße,residential,50,False,97.5,2,"LINESTRING (8.6239221 50.2258599, 8.6231259 50.2251462)",,
37826186,False,Kaiser-Friedrich-Promenade,residential,30,True,163.18599999999998,2,"LINESTRING (8.6239221 50.2258599, 8.6223857 50.2265096, 8.6222335 50.2265771, 8.622014 50.2266744)",,
30251106,False,Ferdinandstraße,residential,50,True,99.57599999999998,2,"LINESTRING (8.6214421 50.2236242, 8.6215027 50.2236776, 8.6221806 50.2242748, 8.6222055 50.2242957, 8.6222673 50.2243475)",,
"[319374410, 30447220]",True,Marienbader Platz,residential,50,False,80.804,"['2', '3']","LINESTRING (8.6214421 50.2236242, 8.6213035 50.2235322, 8.6212405 50.2234665, 8.6211914 50.2233871, 8.6210226 50.2231106, 8.6209911 50.2230589, 8.6209451 50.2229801)",,
"[338156854, 533762191]",False,Schöne Aussicht,residential,50,True,161.681,"['2', '3']","LINESTRING (8.6214421 50.2236242, 8.621315 50.2236765, 8.6205381 50.2239962, 8.6199824 50.2242239, 8.6195294 50.2244095)",,
"[431534304, 1016899300, 71884488, 23854026, 23853975, 35048699]",False,"['Orangeriegasse', 'Löwengasse', 'Herrngasse']","['living_street', 'residential']",30,True,358.127,,"LINESTRING (8.6107746 50.2293039, 8.6106433 50.2289728, 8.6106025 50.2288692, 8.6105548 50.228741, 8.6104732 50.2285536, 8.61111 50.2284114, 8.6111799 50.2283958, 8.6116469 50.2283122, 8.6122544 50.2281191, 8.6123705 50.2280888, 8.6125246 50.2280315, 8.6120856 50.2275707, 8.6117117 50.2271782, 8.6116888 50.2271527)",,
23853980,False,Rathausstraße,living_street,,False,64.649,,"LINESTRING (8.6107746 50.2293039, 8.6107973 50.2293611, 8.6108051 50.2293904, 8.6108451 50.2298824)",,
35415017,True,Schulberg,residential,30,False,84.339,,"LINESTRING (8.6107746 50.2293039, 8.6108631 50.2292757, 8.6114254 50.2290967, 8.6118474 50.2289817)",,
"[990510295, 8496907, 23525294, 264748375]",True,"['Louisenstraße', 'Haingasse']",residential,30,False,204.294,"['2', '1']","LINESTRING (8.6118474 50.2289817, 8.6120747 50.228888, 8.6123472 50.2287757, 8.6123748 50.2287711, 8.6124008 50.228774, 8.6124153 50.2287827, 8.6124421 50.2288088, 8.612546 50.2289133, 8.6129588 50.2293285, 8.6133035 50.2296521, 8.6136296 50.2299581)",,
264748376,True,Haingasse,residential,30,False,74.847,1,"LINESTRING (8.6136296 50.2299581, 8.6141227 50.2304682, 8.614183 50.2305306)",,
326048750,True,Elisabethenstraße,residential,30,False,101.156,1,"LINESTRING (8.6136296 50.2299581, 8.6141838 50.2296653, 8.6142312 50.2296412, 8.6147343 50.2293853)",,
"[32928626, 533762333]",False,Thomasstraße,residential,50,True,115.73299999999999,3,"LINESTRING (8.6177247 50.2263996, 8.6176619 50.2263471, 8.6176081 50.2263016, 8.6171624 50.2258681, 8.6170099 50.225724, 8.6169265 50.225647, 8.6168813 50.2255999, 8.6168193 50.2255353)",,
36837451,False,Ludwigstraße,residential,30,False,66.199,,"LINESTRING (8.6177247 50.2263996, 8.6179281 50.2265942, 8.6181141 50.2267568, 8.6181949 50.2268342, 8.6182556 50.2268884)",,
