osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width,tunnel
224742492,,Hauptstraße,residential,20,False,True,77.868,"LINESTRING (8.0766998 48.5320376, 8.0765896 48.5321045, 8.0763483 48.532251, 8.0760448 48.5324748, 8.0759757 48.5325449)",,,,
10886645,L 89,Appenweierer Straße,secondary,50,False,True,89.156,"LINESTRING (8.0758152 48.5315138, 8.0762918 48.5318186, 8.0765199 48.5319795, 8.076578 48.5320205, 8.0766208 48.5320389, 8.0766998 48.5320376)",,,,
903163257,L 89,Appenweierer Straße,secondary,50,False,False,12.901,"LINESTRING (8.0758152 48.5315138, 8.0757317 48.5314794, 8.0756582 48.5314645)",2,,,
203266644,,Querstraße,residential,30,False,False,98.94399999999999,"LINESTRING (8.0726357 48.533089, 8.0729541 48.5333059, 8.073158 48.5334551, 8.0734768 48.5337784)",,,,
"[927186076, 927186077]",L 89,Appenweierer Straße,secondary,50,False,False,57.900999999999996,"LINESTRING (8.0726357 48.533089, 8.0725344 48.5331676, 8.0724895 48.5332024, 8.072442 48.5332404, 8.0722944 48.5333772, 8.0721971 48.5334838, 8.0721778 48.5335105)","['2', '3']",,,
927186079,L 89,Appenweierer Straße,secondary,50,False,True,67.393,"LINESTRING (8.0726357 48.533089, 8.0727072 48.5330376, 8.0732556 48.5326431)",2,,,
24952076,,Weierweg,residential,30,False,False,77.306,"LINESTRING (8.0804211 48.5321731, 8.0812047 48.5326358)",,,,
26802376,,Weierweg,residential,30,False,True,80.486,"LINESTRING (8.0804211 48.5321731, 8.0796392 48.5316673)",,,,
480368424,,August-Ganther-Straße,residential,30,False,True,173.799,"LINESTRING (8.0804211 48.5321731, 8.0797217 48.5323873, 8.0794902 48.5324523, 8.0792201 48.5325281, 8.0787154 48.5326777, 8.078603 48.5327094, 8.078438 48.5327414, 8.0783026 48.5327547, 8.0782416 48.5327541)",,,,
24952076,,Weierweg,residential,30,False,False,32.75,"LINESTRING (8.0812047 48.5326358, 8.0814844 48.5328648)",,,,
24952076,,Weierweg,residential,30,False,True,77.306,"LINESTRING (8.0812047 48.5326358, 8.0804211 48.5321731)",,,,
27238887,,Schwarzwaldstraße,residential,30,False,True,164.473,"LINESTRING (8.0812047 48.5326358, 8.0828167 48.5316119)",,,,
27238887,,Schwarzwaldstraße,residential,30,False,False,207.996,"LINESTRING (8.0812047 48.5326358, 8.0801215 48.5332306, 8.0800219 48.5332853, 8.0790139 48.5338165)",,,,
27746889,,Langgässle,residential,30,False,False,38.013,"LINESTRING (8.0819148 48.5333155, 8.082379 48.5331659)",,,,
24952076,,Weierweg,residential,30,False,False,158.175,"LINESTRING (8.0819148 48.5333155, 8.0822838 48.5338554, 8.0823318 48.5339124, 8.0825896 48.5342589, 8.0828731 48.5345874)",,,,
24952076,,Weierweg,residential,30,False,True,59.369,"LINESTRING (8.0819148 48.5333155, 8.0815629 48.532929, 8.0814844 48.5328648)",,,,
24952076,,Weierweg,residential,30,False,True,158.175,"LINESTRING (8.0828731 48.5345874, 8.0825896 48.5342589, 8.0823318 48.5339124, 8.0822838 48.5338554, 8.0819148 48.5333155)",,,,
128478053,,Franz-Schubert-Straße,residential,30,False,False,35.102999999999994,"LINESTRING (8.0828731 48.5345874, 8.0831028 48.534547, 8.0833418 48.5345428)",,,,
128478053,,Franz-Schubert-Straße,residential,30,False,True,31.738999999999997,"LINESTRING (8.0828731 48.5345874, 8.0827404 48.5346553, 8.0825025 48.5347301)",,,,
27746890,,Brucknerstraße,residential,30,False,True,119.907,"LINESTRING (8.0836066 48.5345408, 8.0833293 48.5334782)",,,,
128478053,,Franz-Schubert-Straße,residential,30,False,False,54.942,"LINESTRING (8.0836066 48.5345408, 8.0843525 48.5345545)",,,,
128478053,,Franz-Schubert-Straße,residential,30,False,True,19.498,"LINESTRING (8.0836066 48.5345408, 8.0833418 48.5345428)",,,,
128478053,,Franz-Schubert-Straße,residential,30,False,False,59.404,"LINESTRING (8.0843525 48.5345545, 8.0851579 48.5345859)",,,,
128478053,,Franz-Schubert-Straße,residential,30,False,True,54.942,"LINESTRING (8.0843525 48.5345545, 8.0836066 48.5345408)",,,,
"[27746889, 27746965]",,"['Langgässle', 'Silcherstraße']",residential,30,False,"[False, True]",168.701,"LINESTRING (8.0843525 48.5345545, 8.0843746 48.5338017, 8.0839431 48.5336592, 8.0838431 48.5336295, 8.0833293 48.5334782)",,,,
27238826,,Hauptstraße,living_street,,False,True,22.465,"LINESTRING (8.0771879 48.5318418, 8.077223 48.5317884, 8.0773777 48.5316875)",,,4.4,
32851242,L 89,Hauptstraße,secondary,50,False,False,42.58,"LINESTRING (8.0771879 48.5318418, 8.0771345 48.5318453, 8.0771036 48.5318542, 8.0768317 48.5319907, 8.0766998 48.5320376)",,,,
51179074,L 89,Renchener Straße,secondary,,False,True,56.628,"LINESTRING (8.0771879 48.5318418, 8.0772324 48.5318568, 8.077283 48.5318893, 8.0777007 48.5322179)",,,,
20857241,,August-Ganther-Straße,residential,,True,False,165.725,"LINESTRING (8.0821049 48.5311862, 8.0814206 48.5315671, 8.0808492 48.5319422, 8.0804211 48.5321731)",,,,
480368425,,Lohstraße,residential,30,True,False,88.70100000000001,"LINESTRING (8.0821049 48.5311862, 8.0823969 48.5309339, 8.0826044 48.5306877, 8.0827337 48.5305093)",,,,
"[880346504, 880346490]",,Stadtgartenstraße,residential,30,False,False,70.702,"LINESTRING (8.0821049 48.5311862, 8.0822078 48.5312594, 8.0822545 48.5312926, 8.0828167 48.5316119)",,,,
880346504,,Stadtgartenstraße,residential,30,False,True,184.69299999999998,"LINESTRING (8.0821049 48.5311862, 8.0816371 48.5309212, 8.0812627 48.5306797, 8.0810123 48.5304837, 8.0803945 48.529978)",,,,
27238887,,Schwarzwaldstraße,residential,30,False,False,164.473,"LINESTRING (8.0828167 48.5316119, 8.0812047 48.5326358)",,,,
880346490,,Stadtgartenstraße,residential,30,False,False,174.638,"LINESTRING (8.0828167 48.5316119, 8.0830308 48.5317102, 8.0837159 48.531974, 8.084813 48.5324585)",,,,
"[880346504, 880346490]",,Stadtgartenstraße,residential,30,False,True,70.702,"LINESTRING (8.0828167 48.5316119, 8.0822545 48.5312926, 8.0822078 48.5312594, 8.0821049 48.5311862)",,,,
27238888,,Hungerbergweg,residential,30,False,False,134.791,"LINESTRING (8.084813 48.5324585, 8.0848815 48.5323556, 8.0849465 48.5322543, 8.0847439 48.5316881, 8.0844991 48.5313139)",,,,
880346490,,Stadtgartenstraße,residential,30,False,True,174.638,"LINESTRING (8.084813 48.5324585, 8.0837159 48.531974, 8.0830308 48.5317102, 8.0828167 48.5316119)",,,,
26802330,,Franz-Schubert-Straße,residential,30,False,True,226.005,"LINESTRING (8.0825025 48.5347301, 8.0821654 48.5347718, 8.0818511 48.5347758, 8.0814088 48.5347384, 8.0806515 48.5346092, 8.0803345 48.5345297, 8.0799927 48.5344444, 8.0797702 48.534335, 8.0796225 48.5342429)",,,,
128478053,,Franz-Schubert-Straße,residential,30,False,False,31.738999999999997,"LINESTRING (8.0825025 48.5347301, 8.0827404 48.5346553, 8.0828731 48.5345874)",,,,
27238870,,Butschbacher Straße,residential,30,False,False,62.915,"LINESTRING (8.0742244 48.5264957, 8.0746103 48.5270005)",,,,
52008184,,Butschbacher Straße,unclassified,30,False,True,151.368,"LINESTRING (8.0742244 48.5264957, 8.0741049 48.5265361, 8.0736257 48.5267229, 8.0733979 48.5267919, 8.0729198 48.5269088, 8.0725961 48.5270199, 8.0724249 48.5271318)",,,,
27238868,,Butschbacher Straße,unclassified,30,False,True,22.871,"LINESTRING (8.0769298 48.5265062, 8.0766968 48.5263702)",,,,
27238868,,Butschbacher Straße,unclassified,30,False,False,40.372,"LINESTRING (8.0769298 48.5265062, 8.0771778 48.5266711, 8.0773369 48.5267478)",,,,
203575151,,Butschbacher Straße,residential,30,True,False,41.412,"LINESTRING (8.0769298 48.5265062, 8.0771338 48.526463, 8.0773826 48.5264215, 8.0774742 48.5264209)",,,,
27238857,,An der Rench,residential,,False,True,74.902,"LINESTRING (8.0775787 48.5271507, 8.0785033 48.52687)",,,,
38334096,K 5301,Oberdorfstraße,tertiary,30,False,False,107.01400000000001,"LINESTRING (8.0775787 48.5271507, 8.0776497 48.5274097, 8.0777621 48.5277932, 8.0778163 48.5279196, 8.0779083 48.5280859)",,,,
"[93591840, 114283769, 351817332, 351817333]",K 5301,Oberdorfstraße,tertiary,30,False,True,48.227000000000004,"LINESTRING (8.0775787 48.5271507, 8.0775633 48.5271269, 8.0775471 48.5270989, 8.0773458 48.5267694, 8.0773369 48.5267478)",,yes,,
27747882,,Jörg-v.-Schauenburg-Straße,residential,30,False,False,81.135,"LINESTRING (8.0814741 48.5284951, 8.0808944 48.5278746)",,,,
27747879,,Hindenburgstraße,residential,30,False,False,134.684,"LINESTRING (8.0814741 48.5284951, 8.0820865 48.528272, 8.0821524 48.528248, 8.0822107 48.5282268, 8.0830767 48.5279114)",,,,
27747879,,Hindenburgstraße,residential,30,False,True,89.389,"LINESTRING (8.0814741 48.5284951, 8.0810315 48.5286551, 8.0804153 48.5288882)",,,,
27747878,,Bismarckstraße,residential,30,False,False,89.132,"LINESTRING (8.0830767 48.5279114, 8.0831387 48.5280719, 8.083199 48.52824, 8.083298 48.5284011, 8.083425 48.528571, 8.0834917 48.5286603)",,,,
27747878,,Bismarckstraße,residential,30,False,True,46.102000000000004,"LINESTRING (8.0830767 48.5279114, 8.083007 48.5277197, 8.0829751 48.5275033)",,,,
27747879,,Hindenburgstraße,residential,30,False,True,134.684,"LINESTRING (8.0830767 48.5279114, 8.0822107 48.5282268, 8.0821524 48.528248, 8.0820865 48.528272, 8.0814741 48.5284951)",,,,
26171852,,Lohstraße,residential,30,False,False,8.515,"LINESTRING (8.0838217 48.5302757, 8.083722 48.5303145)",,,,
122637047,,Hungerbergweg,residential,30,False,False,70.328,"LINESTRING (8.0838217 48.5302757, 8.0836741 48.5299681, 8.0834507 48.529696)",,,,
27747686,,Vorderlohweg,residential,30,False,True,20.745,"LINESTRING (8.0827337 48.5305093, 8.0825727 48.5303562)",,,,
26171852,,Lohstraße,residential,30,False,True,78.87299999999999,"LINESTRING (8.0827337 48.5305093, 8.082886 48.5305458, 8.0829794 48.5305361, 8.0833195 48.5304303, 8.083722 48.5303145)",,,,
"[26802369, 28251722, 28251723]",,Eisenbahnstraße,tertiary,,False,False,122.66199999999999,"LINESTRING (8.0756582 48.5314645, 8.0756365 48.5314119, 8.0755719 48.531327, 8.0755358 48.5312813, 8.0753931 48.5311116, 8.0753244 48.5310298, 8.0749786 48.5306648, 8.0749283 48.5306082, 8.074835 48.5305082)","['2', '3']",yes,,
903163257,L 89,Appenweierer Straße,secondary,50,False,True,12.901,"LINESTRING (8.0756582 48.5314645, 8.0757317 48.5314794, 8.0758152 48.5315138)",2,,,
927186079,L 89,Appenweierer Straße,secondary,50,False,False,145.83100000000002,"LINESTRING (8.0756582 48.5314645, 8.0755801 48.5314741, 8.0754292 48.5315189, 8.0749411 48.5316811, 8.0745885 48.5318163, 8.0743611 48.5319243, 8.0742592 48.5319759, 8.07415 48.5320374, 8.0739838 48.5321433)",2,,,
28253358,K 5301,Josef-Geldreich-Straße,tertiary,,False,True,54.062999999999995,"LINESTRING (8.0785889 48.5286775, 8.0783927 48.5285296, 8.0783345 48.5284839, 8.0782976 48.5284537, 8.0781078 48.5283103)",2,,,
38334097,K 5301,Josef-Geldreich-Straße,tertiary,,False,False,104.79,"LINESTRING (8.0785889 48.5286775, 8.0787102 48.5287716, 8.0787979 48.5288157, 8.0789591 48.5288492, 8.0790422 48.5288515, 8.0791775 48.5288552, 8.0793857 48.5288016, 8.0797032 48.5286819, 8.0798463 48.5286525)",2,,,
"[38334098, 323956127]",,Eisenbahnstraße,residential,,False,True,102.22999999999999,"LINESTRING (8.0785889 48.5286775, 8.0783481 48.5287807, 8.0779493 48.528982, 8.0776621 48.5291276, 8.0775873 48.5291655, 8.0774728 48.5292235)",,,,
26802315,,Renchallee,tertiary,,False,False,54.205,"LINESTRING (8.074835 48.5305082, 8.0747431 48.5303821, 8.0746536 48.5302772, 8.0746191 48.5302396, 8.0745882 48.5302035, 8.0744867 48.530079)",,,,
"[26802369, 28251722, 28251723]",,Eisenbahnstraße,tertiary,,False,True,122.66199999999999,"LINESTRING (8.074835 48.5305082, 8.0749283 48.5306082, 8.0749786 48.5306648, 8.0753244 48.5310298, 8.0753931 48.5311116, 8.0755358 48.5312813, 8.0755719 48.531327, 8.0756365 48.5314119, 8.0756582 48.5314645)","['2', '3']",yes,,
32851246,,Eisenbahnstraße,residential,,False,False,142.736,"LINESTRING (8.074835 48.5305082, 8.07553 48.5301676, 8.0756751 48.5300965, 8.0763949 48.5297462)",,,,
26802372,,Inselbadweg,residential,30,False,False,105.428,"LINESTRING (8.0763949 48.5297462, 8.0764465 48.5298018, 8.0764522 48.5299652, 8.0761546 48.5305501, 8.0761574 48.5306523)",,,,
"[817722696, 32851246, 817722695]",,Eisenbahnstraße,residential,,False,False,98.38099999999999,"LINESTRING (8.0763949 48.5297462, 8.0765535 48.5296668, 8.0766479 48.5296213, 8.0768778 48.5295104, 8.0770248 48.5294395, 8.0770471 48.5294296, 8.0773244 48.529295, 8.0774728 48.5292235)",,,,
32851246,,Eisenbahnstraße,residential,,False,True,142.736,"LINESTRING (8.0763949 48.5297462, 8.0756751 48.5300965, 8.07553 48.5301676, 8.074835 48.5305082)",,,,
128478036,,Bahnhofstraße,living_street,,False,False,33.944,"LINESTRING (8.0780466 48.5297203, 8.0782814 48.529983)",,,,
26319196,,Bahnhofstraße,living_street,,False,True,69.58,"LINESTRING (8.0780466 48.5297203, 8.0778858 48.5295754, 8.0777646 48.529482, 8.0775689 48.5293122, 8.0774728 48.5292235)",,,,
"[173337989, 26802327, 28253239, 28253240, 28253241, 902417754]",,Südring,residential,,False,True,169.54500000000002,"LINESTRING (8.0780466 48.5297203, 8.0788273 48.529569, 8.0789331 48.5295827, 8.0789471 48.5295843, 8.0790466 48.5296037, 8.07909 48.5296116, 8.0793406 48.5297236, 8.0795264 48.5298416, 8.0799519 48.5301744)",,yes,,
128478044,,Südring,residential,30,False,False,70.035,"LINESTRING (8.0780466 48.5297203, 8.0776177 48.5298731, 8.0773785 48.5299849, 8.07725 48.5300599)",,,,
26802379,,Scheffelstraße,residential,30,True,False,95.35799999999999,"LINESTRING (8.0766813 48.5308812, 8.0765991 48.5309155, 8.0764691 48.5309939, 8.0758531 48.5314775, 8.0758152 48.5315138)",,,,
28251735,,Südring,residential,30,False,False,104.208,"LINESTRING (8.0766813 48.5308812, 8.0768083 48.5311277, 8.0769142 48.5312687, 8.0773777 48.5316875)",,,,
"[128478044, 28251734, 28251735]",,Südring,residential,30,False,True,105.00300000000001,"LINESTRING (8.0766813 48.5308812, 8.0766995 48.5306802, 8.0767113 48.5305933, 8.0767509 48.5304856, 8.0768296 48.5303673, 8.076936 48.5302716, 8.07725 48.5300599)",,yes,,
512484334,,Hauptstraße,living_street,,False,True,21.956,"LINESTRING (8.0773777 48.5316875, 8.0776008 48.5315565)",,,,
27238826,,Hauptstraße,living_street,,False,False,22.465,"LINESTRING (8.0773777 48.5316875, 8.077223 48.5317884, 8.0771879 48.5318418)",,,4.4,
28251735,,Südring,residential,30,False,True,104.208,"LINESTRING (8.0773777 48.5316875, 8.0769142 48.5312687, 8.0768083 48.5311277, 8.0766813 48.5308812)",,,,
26319196,,Bahnhofstraße,living_street,,False,False,69.58,"LINESTRING (8.0774728 48.5292235, 8.0775689 48.5293122, 8.0777646 48.529482, 8.0778858 48.5295754, 8.0780466 48.5297203)",,,,
"[38334098, 323956127]",,Eisenbahnstraße,residential,,False,False,102.22999999999999,"LINESTRING (8.0774728 48.5292235, 8.0775873 48.5291655, 8.0776621 48.5291276, 8.0779493 48.528982, 8.0783481 48.5287807, 8.0785889 48.5286775)",,,,
"[817722696, 32851246, 817722695]",,Eisenbahnstraße,residential,,False,True,98.381,"LINESTRING (8.0774728 48.5292235, 8.0773244 48.529295, 8.0770471 48.5294296, 8.0770248 48.5294395, 8.0768778 48.5295104, 8.0766479 48.5296213, 8.0765535 48.5296668, 8.0763949 48.5297462)",,,,
51179078,L 89,Renchener Straße,secondary,50,False,True,19.078,"LINESTRING (8.0781586 48.5328586, 8.0779635 48.5329715)",,,,
24952079,,Franz-Schubert-Straße,residential,30,False,False,33.013,"LINESTRING (8.0781586 48.5328586, 8.0781937 48.5328946, 8.0782552 48.5329577, 8.078399 48.5331092)",,,,
51179074,L 89,Renchener Straße,secondary,,False,False,13.455000000000002,"LINESTRING (8.0781586 48.5328586, 8.0782101 48.5328213, 8.0782288 48.5327875, 8.0782416 48.5327541)",,,,
24952079,,Franz-Schubert-Straße,residential,30,False,True,33.013,"LINESTRING (8.078399 48.5331092, 8.0782552 48.5329577, 8.0781937 48.5328946, 8.0781586 48.5328586)",,,,
26319211,,Gaisbacher Straße,residential,30,False,False,12.181,"LINESTRING (8.078399 48.5331092, 8.0783451 48.5331483, 8.0783159 48.5332015)",,,,
51179077,,Franz-Schubert-Straße,residential,30,False,False,90.767,"LINESTRING (8.078399 48.5331092, 8.0785723 48.5333135, 8.0788304 48.5336143, 8.0789117 48.5337105, 8.0790139 48.5338165)",,,,
26319211,,Gaisbacher Straße,residential,30,False,True,12.181,"LINESTRING (8.0783159 48.5332015, 8.0783451 48.5331483, 8.078399 48.5331092)",,,,
128478038,,Hebelweg,residential,30,False,False,154.85,"LINESTRING (8.0783159 48.5332015, 8.0781614 48.533278, 8.0780435 48.5335495, 8.0778684 48.5338153, 8.0777041 48.5339786, 8.0774325 48.5342389, 8.0774386 48.5344186)",,,,
128478053,,Franz-Schubert-Straße,residential,30,False,True,59.404,"LINESTRING (8.0851579 48.5345859, 8.0843525 48.5345545)",,,,
224780541,,Obere Grendelstraße,residential,20,False,False,21.377,"LINESTRING (8.0750754 48.5338521, 8.0748334 48.5337459)",,,,
26802276,,Pflugstraße,residential,20,True,False,67.62899999999999,"LINESTRING (8.0750754 48.5338521, 8.0758229 48.5341036, 8.0758876 48.5341348)",,,,
"[224742502, 776720582]",,Obere Grendelstraße,residential,"['20', '30']",False,True,130.713,"LINESTRING (8.0750754 48.5338521, 8.074826 48.5342648, 8.074554 48.5347147, 8.0745408 48.5347741, 8.0745478 48.5348409, 8.0745684 48.5348802, 8.0746343 48.5349446)",,,,
224742492,,Hauptstraße,residential,20,False,False,52.474,"LINESTRING (8.0748334 48.5337459, 8.0751959 48.5333396)",,,,
224780541,,Obere Grendelstraße,residential,20,False,True,21.377,"LINESTRING (8.0748334 48.5337459, 8.0750754 48.5338521)",,,,
"[223459433, 776720581]",,Untere Grendelstraße,residential,"['20', '30']",False,True,102.667,"LINESTRING (8.0748334 48.5337459, 8.0745401 48.5336655, 8.0741691 48.5337025, 8.0739548 48.533726, 8.0734768 48.5337784)",,,,
27747879,,Hindenburgstraße,residential,30,False,False,89.389,"LINESTRING (8.0804153 48.5288882, 8.0810315 48.5286551, 8.0814741 48.5284951)",,,,
28253357,K 5301,Josef-Geldreich-Straße,tertiary,,False,False,96.184,"LINESTRING (8.0804153 48.5288882, 8.0804935 48.5289753, 8.0805595 48.5290603, 8.0806127 48.5291289, 8.0806361 48.5291559, 8.0806759 48.5291948, 8.0807722 48.5293042, 8.0808144 48.5293522, 8.0809808 48.5295335, 8.0810438 48.5295877, 8.0811085 48.5296137)",2,,,
"[28253360, 38334097, 28253357]",K 5301,Josef-Geldreich-Straße,tertiary,,False,True,51.461000000000006,"LINESTRING (8.0804153 48.5288882, 8.0802222 48.5287421, 8.0801385 48.5287053, 8.0800819 48.528688, 8.0799367 48.5286581, 8.0798463 48.5286525)",2,yes,,
27747878,,Bismarckstraße,residential,30,False,True,89.132,"LINESTRING (8.0834917 48.5286603, 8.083425 48.528571, 8.083298 48.5284011, 8.083199 48.52824, 8.0831387 48.5280719, 8.0830767 48.5279114)",,,,
122637047,,Hungerbergweg,residential,30,False,True,117.08099999999999,"LINESTRING (8.0834917 48.5286603, 8.0835624 48.5287475, 8.0835794 48.5288335, 8.0835274 48.5290771, 8.0834899 48.5292835, 8.0834832 48.5293564, 8.0834507 48.529696)",,,,
"[922636720, 922636722]",K 5301,Hauptstraße,tertiary,50,False,False,92.586,"LINESTRING (8.0834917 48.5286603, 8.0833995 48.5286971, 8.0833133 48.5287315, 8.0831381 48.5287996, 8.0829394 48.5288809, 8.0828625 48.5289115, 8.0826788 48.5289849, 8.0825672 48.5290272, 8.0824115 48.5290863)",,,,
"[922636729, 922636721]",K 5301,Hauptstraße,tertiary,50,False,True,121.84700000000001,"LINESTRING (8.0834917 48.5286603, 8.0838097 48.5285329, 8.0841516 48.5284011, 8.0843251 48.5283435, 8.0845841 48.528267, 8.0849696 48.5281751)",,,,
"[776720582, 224742502]",,Obere Grendelstraße,residential,"['20', '30']",False,False,130.713,"LINESTRING (8.0746343 48.5349446, 8.0745684 48.5348802, 8.0745478 48.5348409, 8.0745408 48.5347741, 8.074554 48.5347147, 8.074826 48.5342648, 8.0750754 48.5338521)",,,,
324478100,L 89,Renchener Straße,secondary,50,False,False,129.008,"LINESTRING (8.0746343 48.5349446, 8.0747379 48.5348656, 8.0750763 48.5346353, 8.0758876 48.5341348)",,,,
927186079,L 89,Appenweierer Straße,secondary,50,False,True,40.55,"LINESTRING (8.0732556 48.5326431, 8.0736382 48.5323808)",2,,,
"[28251728, 26802364, 28251727]",,Stadtmattstraße,residential,,False,False,81.958,"LINESTRING (8.0732556 48.5326431, 8.0731353 48.5325451, 8.0728586 48.5324445, 8.0727779 48.5324315, 8.0724649 48.532381, 8.0723606 48.5323508, 8.0722887 48.5323176)",,yes,,
927186079,L 89,Appenweierer Straße,secondary,50,False,False,67.393,"LINESTRING (8.0732556 48.5326431, 8.0727072 48.5330376, 8.0726357 48.533089)",2,,,
28251728,,Stadtmattstraße,residential,,False,False,19.017,"LINESTRING (8.0722887 48.5323176, 8.0720628 48.5322347)",,,,
26802286,,Am Mühlbach,residential,,False,False,125.03999999999999,"LINESTRING (8.0722887 48.5323176, 8.0724405 48.5320837, 8.0725895 48.5318008, 8.0728918 48.5315761, 8.0730919 48.5315008, 8.0732684 48.5314964)",,,,
"[28251728, 26802364, 28251727]",,Stadtmattstraße,residential,,False,True,81.958,"LINESTRING (8.0722887 48.5323176, 8.0723606 48.5323508, 8.0724649 48.532381, 8.0727779 48.5324315, 8.0728586 48.5324445, 8.0731353 48.5325451, 8.0732556 48.5326431)",,yes,,
26802286,,Am Mühlbach,residential,,False,True,125.03999999999999,"LINESTRING (8.0732684 48.5314964, 8.0730919 48.5315008, 8.0728918 48.5315761, 8.0725895 48.5318008, 8.0724405 48.5320837, 8.0722887 48.5323176)",,,,
"[182044024, 916794497, 26802363]",,"['Querstraße', 'Ziehltenbühndweg']","['residential', 'living_street']","['30', '10']",False,"[False, True]",164.384,"LINESTRING (8.0734768 48.5337784, 8.0737569 48.5341929, 8.0737283 48.5342668, 8.0731058 48.5346501, 8.0727152 48.5348906, 8.0726799 48.5349123)",,,,
203266644,,Querstraße,residential,30,False,True,98.94399999999999,"LINESTRING (8.0734768 48.5337784, 8.073158 48.5334551, 8.0729541 48.5333059, 8.0726357 48.533089)",,,,
"[223459433, 776720581]",,Untere Grendelstraße,residential,"['20', '30']",False,False,102.667,"LINESTRING (8.0734768 48.5337784, 8.0739548 48.533726, 8.0741691 48.5337025, 8.0745401 48.5336655, 8.0748334 48.5337459)",,,,
223459433,,Untere Grendelstraße,residential,30,False,True,79.868,"LINESTRING (8.0734768 48.5337784, 8.0727296 48.533854, 8.0724035 48.533882)",,,,
51179078,L 89,Renchener Straße,secondary,50,False,False,19.078,"LINESTRING (8.0779635 48.5329715, 8.0781586 48.5328586)",,,,
26802291,,Kapuzinergasse,residential,,True,False,139.434,"LINESTRING (8.0779635 48.5329715, 8.0767749 48.5320931, 8.0766998 48.5320376)",,,,
324478100,L 89,Renchener Straße,secondary,50,False,True,200.267,"LINESTRING (8.0779635 48.5329715, 8.0779054 48.5330032, 8.0775921 48.5331742, 8.0775832 48.5331791, 8.0775254 48.5332111, 8.0772226 48.5333786, 8.0771095 48.5334411, 8.0762697 48.5339055, 8.0758876 48.5341348)",,,,
128478038,,Hebelweg,residential,30,False,True,154.85000000000002,"LINESTRING (8.0774386 48.5344186, 8.0774325 48.5342389, 8.0777041 48.5339786, 8.0778684 48.5338153, 8.0780435 48.5335495, 8.0781614 48.533278, 8.0783159 48.5332015)",,,,
26802330,,Franz-Schubert-Straße,residential,30,False,False,65.628,"LINESTRING (8.0790139 48.5338165, 8.0792375 48.5340112, 8.0794021 48.5341289, 8.0796225 48.5342429)",,,,
27238887,,Schwarzwaldstraße,residential,30,False,True,207.996,"LINESTRING (8.0790139 48.5338165, 8.0800219 48.5332853, 8.0801215 48.5332306, 8.0812047 48.5326358)",,,,
51179077,,Franz-Schubert-Straße,residential,30,False,True,90.767,"LINESTRING (8.0790139 48.5338165, 8.0789117 48.5337105, 8.0788304 48.5336143, 8.0785723 48.5333135, 8.078399 48.5331092)",,,,
