osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width,junction
11955573,Von-Kronenfeldt-Straße,residential,50,False,False,147.115,"LINESTRING (9.1396141 52.8083827, 9.1374831 52.8080809)",,,,
11955573,Von-Kronenfeldt-Straße,residential,50,False,True,49.103,"LINESTRING (9.1396141 52.8083827, 9.1403104 52.8085163)",,,,
23070349,Knesestraße,residential,30,False,True,180.373,"LINESTRING (9.1396141 52.8083827, 9.1404171 52.8068349)",,,,
28123769,Bücker Straße,secondary,50,False,False,145.59,"LINESTRING (9.1356644 52.8052658, 9.1354656 52.8047261, 9.135408 52.8045695, 9.1353285 52.8043737, 9.1352381 52.8041073, 9.1351941 52.8039878)",L 351,2,,
72463447,Von-Staffhorst-Straße,secondary,50,False,True,99.67800000000001,"LINESTRING (9.1356644 52.8052658, 9.1358331 52.8058306, 9.1358375 52.8058452, 9.1358676 52.8059456, 9.1358919 52.8060474, 9.1359162 52.8061491)",L 351,,,
"[1209729396, 1028641503]",Lange Straße,"['residential', 'living_street']",50,False,False,62.34,"LINESTRING (9.1356644 52.8052658, 9.1357848 52.8052535, 9.1360541 52.8052408, 9.1363384 52.8052786, 9.1365768 52.8053103)",,,,
1125036474,Philipp-Schwarze-Straße,living_street,,True,False,93.54,"LINESTRING (9.1416161 52.8057158, 9.1418466 52.8048862)",,,,
23070302,Lange Straße,living_street,,True,False,125.876,"LINESTRING (9.1416161 52.8057158, 9.1429479 52.8058541, 9.1434598 52.8059137)",,,,
23070302,Lange Straße,living_street,,True,False,56.024,"LINESTRING (9.1407963 52.805625, 9.1416161 52.8057158)",,,,
"[1125036469, 23070349]",Knesestraße,"['living_street', 'residential']",30,False,False,137.118,"LINESTRING (9.1407963 52.805625, 9.1407591 52.8058585, 9.140629 52.8061588, 9.1405159 52.8065196, 9.1404171 52.8068349)",,,,
23070349,Knesestraße,residential,30,False,False,180.373,"LINESTRING (9.1404171 52.8068349, 9.1396141 52.8083827)",,,,
23070350,Lindenallee,residential,30,False,False,87.423,"LINESTRING (9.1404171 52.8068349, 9.1416611 52.8070643)",,,,
"[23070349, 1125036469]",Knesestraße,"['residential', 'living_street']",30,False,True,137.118,"LINESTRING (9.1404171 52.8068349, 9.1405159 52.8065196, 9.140629 52.8061588, 9.1407591 52.8058585, 9.1407963 52.805625)",,,,
23070350,Lindenallee,residential,30,False,True,150.613,"LINESTRING (9.1404171 52.8068349, 9.1392502 52.8066268, 9.1390147 52.8065833, 9.1386719 52.8065267, 9.1382614 52.8064664)",,,,
184034138,Stettiner Straße,residential,30,False,False,127.411,"LINESTRING (9.1366629 52.8024217, 9.1363727 52.8025039, 9.1361729 52.8025245, 9.1359307 52.8025279, 9.1348879 52.8024676, 9.1348056 52.8024664)",,,,
"[24948937, 1241148802]",Bücker Straße,secondary,,False,True,81.274,"LINESTRING (9.1351941 52.8039878, 9.1350703 52.8036226, 9.1349823 52.8033671, 9.1349621 52.8033087, 9.1349495 52.803272)",L 351,2,,
28123769,Bücker Straße,secondary,50,False,True,145.59,"LINESTRING (9.1351941 52.8039878, 9.1352381 52.8041073, 9.1353285 52.8043737, 9.135408 52.8045695, 9.1354656 52.8047261, 9.1356644 52.8052658)",L 351,2,,
315043379,Promenade,residential,,False,True,129.587,"LINESTRING (9.1351941 52.8039878, 9.1352711 52.8039948, 9.135393 52.8040058, 9.1362784 52.8041367, 9.1370135 52.8042151, 9.1370814 52.8042214)",,,,
72463447,Von-Staffhorst-Straße,secondary,50,False,False,33.91,"LINESTRING (9.1359655 52.8064526, 9.1359162 52.8061491)",L 351,,,
23554015,Bollmannallee,residential,30,False,True,114.256,"LINESTRING (9.1359655 52.8064526, 9.1358742 52.8064533, 9.1342741 52.8065523)",,,,
28123770,Von-Staffhorst-Straße,secondary,50,False,True,160.21599999999998,"LINESTRING (9.1359655 52.8064526, 9.1359903 52.8068225, 9.1359935 52.8071592, 9.1359204 52.8077393, 9.1359155 52.8077739, 9.1359007 52.807891)",L 351,,,
23554015,Bollmannallee,residential,30,False,False,114.256,"LINESTRING (9.1342741 52.8065523, 9.1358742 52.8064533, 9.1359655 52.8064526)",,,,
148333776,An der Bleiche,residential,30,False,False,125.108,"LINESTRING (9.1342741 52.8065523, 9.1342838 52.8066107, 9.1343308 52.8069679, 9.1343201 52.8072278, 9.1342289 52.8076243, 9.1342036 52.8076696)",,,,
148333776,An der Bleiche,residential,30,False,True,125.10799999999999,"LINESTRING (9.1342036 52.8076696, 9.1342289 52.8076243, 9.1343201 52.8072278, 9.1343308 52.8069679, 9.1342838 52.8066107, 9.1342741 52.8065523)",,,,
1125036468,Von-Kronenfeldt-Straße,residential,,False,False,111.30300000000001,"LINESTRING (9.1342036 52.8076696, 9.1341111 52.8076527, 9.134029 52.8076376, 9.1325906 52.8074445)",,,,
1125036468,Von-Kronenfeldt-Straße,residential,,False,True,116.77900000000001,"LINESTRING (9.1342036 52.8076696, 9.1343308 52.8076968, 9.1356415 52.8078585, 9.1356749 52.8078628, 9.1359007 52.807891)",,,,
1125036468,Von-Kronenfeldt-Straße,residential,,False,True,111.30300000000001,"LINESTRING (9.1325906 52.8074445, 9.134029 52.8076376, 9.1341111 52.8076527, 9.1342036 52.8076696)",,,,
1241981903,Weserstraße,secondary,50,True,False,33.366,"LINESTRING (9.1343185 52.8033548, 9.1346046 52.8032342, 9.1346599 52.8032126, 9.134727 52.8031844)",L 330,1,,
23070352,Philipp-Schwarze-Straße,living_street,,False,False,27.711,"LINESTRING (9.1418466 52.8048862, 9.1418864 52.8047487, 9.1419184 52.8046408)",,,,
"[175444969, 591321537, 220417054]",Bahnhofstraße,living_street,,False,True,237.16500000000002,"LINESTRING (9.1418466 52.8048862, 9.1419641 52.8049111, 9.1421034 52.8048673, 9.1434018 52.8050472, 9.1437692 52.8051778, 9.1441088 52.8053479, 9.1438933 52.8057571, 9.1438095 52.8059544)",,,3.1,
178702669,Lange Straße,living_street,,False,False,10.375,"LINESTRING (9.1438095 52.8059544, 9.1439587 52.8059783)",,,,
699254898,Lange Straße,living_street,,False,True,23.938,"LINESTRING (9.1438095 52.8059544, 9.1434598 52.8059137)",,,,
"[591321537, 175444969, 220417054]",Bahnhofstraße,living_street,,False,False,237.16500000000002,"LINESTRING (9.1438095 52.8059544, 9.1438933 52.8057571, 9.1441088 52.8053479, 9.1437692 52.8051778, 9.1434018 52.8050472, 9.1421034 52.8048673, 9.1419641 52.8049111, 9.1418466 52.8048862)",,,3.1,
"[1241148803, 728845068]",Bücker Straße,secondary,50,False,True,41.807,"LINESTRING (9.134798 52.8028419, 9.1347878 52.8027529, 9.1347877 52.8026853, 9.1348056 52.8024664)",L 351,,,
1241981905,Bücker Straße,secondary,50,True,False,23.152,"LINESTRING (9.134798 52.8028419, 9.1348629 52.802914, 9.1349028 52.8029929, 9.134927 52.803034)",L 351,1,,
315043379,Promenade,residential,,False,False,129.587,"LINESTRING (9.1370814 52.8042214, 9.1370135 52.8042151, 9.1362784 52.8041367, 9.135393 52.8040058, 9.1352711 52.8039948, 9.1351941 52.8039878)",,,,
23070302,Lange Straße,living_street,,True,False,286.06300000000005,"LINESTRING (9.1365768 52.8053103, 9.1369919 52.8053655, 9.1374694 52.8053976, 9.1376129 52.8054015, 9.1379606 52.8054111, 9.1381855 52.8054253, 9.139576 52.805513, 9.1407963 52.805625)",,,,
"[1209729396, 1028641503]",Lange Straße,"['living_street', 'residential']",50,False,True,62.34,"LINESTRING (9.1365768 52.8053103, 9.1363384 52.8052786, 9.1360541 52.8052408, 9.1357848 52.8052535, 9.1356644 52.8052658)",,,,
"[10888690, 1243675262, 721328271]",Weserstraße,secondary,50,False,False,135.27,"LINESTRING (9.1401298 52.8041254, 9.1401584 52.8041394, 9.1403904 52.804256, 9.1405964 52.804355, 9.1408769 52.804444, 9.1415511 52.8045943, 9.1416219 52.8046033, 9.1419184 52.8046408)",L 330,"['2', '3']",,
10888690,Weserstraße,secondary,50,False,True,327.273,"LINESTRING (9.1401298 52.8041254, 9.140016 52.8040883, 9.1376536 52.8035258, 9.1366794 52.8032773, 9.1360732 52.803127, 9.1357951 52.8030854, 9.1355942 52.8030801)",L 330,2,,
315043382,Bahnhofstraße,living_street,,False,True,91.382,"LINESTRING (9.1401298 52.8041254, 9.1399757 52.8044124, 9.1399675 52.804427, 9.1399539 52.8044513, 9.1397301 52.8049108)",,,,
506933252,,secondary,50,True,False,13.642999999999999,"LINESTRING (9.134927 52.803034, 9.134977 52.8030393, 9.1350232 52.803052, 9.1350625 52.8030714, 9.1350923 52.8030962)",,1,,roundabout
506933252,,secondary,50,True,False,9.42,"LINESTRING (9.1348062 52.8032524, 9.1347711 52.8032337, 9.1347442 52.8032106, 9.134727 52.8031844)",,1,,roundabout
1241981904,Weserstraße,secondary,50,True,False,34.73,"LINESTRING (9.1348062 52.8032524, 9.1346494 52.8032911, 9.1343185 52.8033548)",L 330,1,,
506933252,,secondary,50,True,False,10.089,"LINESTRING (9.1349495 52.803272, 9.1348995 52.8032729, 9.1348507 52.8032662, 9.1348062 52.8032524)",,1,,roundabout
"[24948937, 1241148802]",Bücker Straße,secondary,,False,False,81.274,"LINESTRING (9.1349495 52.803272, 9.1349621 52.8033087, 9.1349823 52.8033671, 9.1350703 52.8036226, 9.1351941 52.8039878)",L 351,2,,
506933252,,secondary,50,True,False,17.564,"LINESTRING (9.1351158 52.8031643, 9.1350994 52.8032025, 9.1350633 52.8032354, 9.1350114 52.8032595, 9.1349495 52.803272)",,1,,roundabout
506933252,,secondary,50,True,False,7.82,"LINESTRING (9.1350923 52.8030962, 9.1351124 52.8031292, 9.1351158 52.8031643)",,1,,roundabout
1241981907,Weserstraße,secondary,50,True,False,33.951,"LINESTRING (9.1350923 52.8030962, 9.1352538 52.8030791, 9.1354279 52.8030731, 9.1355942 52.8030801)",L 330,1,,
699254898,Lange Straße,living_street,,False,False,23.938,"LINESTRING (9.1434598 52.8059137, 9.1438095 52.8059544)",,,,
830031816,Wulzer Straße,residential,,False,True,70.527,"LINESTRING (9.140456 52.8104583, 9.1394449 52.8102887)",,,,
830031816,Wulzer Straße,residential,,False,False,70.527,"LINESTRING (9.1394449 52.8102887, 9.140456 52.8104583)",,,,
830031816,Wulzer Straße,residential,,False,True,62.222,"LINESTRING (9.1394449 52.8102887, 9.1385651 52.8101146)",,,,
1106293512,Wulzer Straße,residential,30,False,True,81.388,"LINESTRING (9.1394449 52.8102887, 9.139778 52.809585)",,,,
830031816,Wulzer Straße,residential,,False,False,62.222,"LINESTRING (9.1385651 52.8101146, 9.1394449 52.8102887)",,,,
23070350,Lindenallee,residential,30,False,True,87.423,"LINESTRING (9.1416611 52.8070643, 9.1404171 52.8068349)",,,,
935102531,Lindenallee,residential,30,False,False,50.459,"LINESTRING (9.1416611 52.8070643, 9.1418904 52.8066322)",,,,
23070350,Lindenallee,residential,30,False,False,53.400000000000006,"LINESTRING (9.1416611 52.8070643, 9.142175 52.8071613, 9.1422438 52.8071635, 9.14243 52.807152)",,,,
935102531,Lindenallee,residential,30,False,True,50.459,"LINESTRING (9.1418904 52.8066322, 9.1416611 52.8070643)",,,,
148598319,Deichstraße,living_street,,False,False,170.40800000000002,"LINESTRING (9.1443091 52.808158, 9.1443332 52.8081992, 9.1443493 52.8082389, 9.1445705 52.8087016, 9.1448414 52.8091085, 9.1449729 52.8093558, 9.1449957 52.809496, 9.1449782 52.8095609, 9.1449377 52.8096171)",,,,
315043382,Bahnhofstraße,living_street,,False,False,91.382,"LINESTRING (9.1397301 52.8049108, 9.1399539 52.8044513, 9.1399675 52.804427, 9.1399757 52.8044124, 9.1401298 52.8041254)",,,,
506933252,,secondary,50,True,False,14.744,"LINESTRING (9.134727 52.8031844, 9.1347205 52.8031582, 9.1347237 52.8031317, 9.1347365 52.8031064, 9.1347582 52.8030833, 9.1347877 52.8030637)",,1,,roundabout
506933252,,secondary,50,True,False,10.146,"LINESTRING (9.1347877 52.8030637, 9.1348294 52.8030467, 9.1348769 52.8030366, 9.134927 52.803034)",,1,,roundabout
1241981906,Bücker Straße,secondary,50,True,False,24.822,"LINESTRING (9.1347877 52.8030637, 9.1347747 52.8029231, 9.134798 52.8028419)",L 351,1,,
