osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,ref,bridge,width
"[22979537, 412510594, 389373621]",Straubinger Straße,secondary,False,True,211.259,"LINESTRING (12.6909692 48.6761734, 12.6911104 48.6760017, 12.6913041 48.6757696, 12.692218 48.6745606, 12.6922785 48.6744819)",2,50,,St 2114,yes,
26467290,Gärtnerstraße,residential,False,False,84.65100000000001,"LINESTRING (12.6919395 48.6765759, 12.6918925 48.6765352, 12.6912894 48.6762802, 12.691043 48.6761921, 12.6909692 48.6761734)",,,,,,
355926242,Gärtnerstraße,residential,False,False,144.869,"LINESTRING (12.6919395 48.6765759, 12.6920891 48.6766004, 12.6925592 48.676786, 12.6931238 48.6770077, 12.6936661 48.6771983)",,,,,,
975574791,Hauptstraße,tertiary,False,True,6.055,"LINESTRING (12.6941879 48.6727101, 12.6941917 48.6727645)",,50,,,,
26467320,Höckinger Straße,residential,False,False,88.916,"LINESTRING (12.6941879 48.6727101, 12.6938516 48.6725886, 12.6934758 48.6724533, 12.6930952 48.672373)",,,,,,
"[412467896, 975574790]",Hauptstraße,tertiary,False,False,127.88100000000001,"LINESTRING (12.6941879 48.6727101, 12.6942003 48.6726198, 12.6942221 48.6724966, 12.6942259 48.6724414, 12.6942183 48.6724162, 12.6942023 48.6723931, 12.6941841 48.6723776, 12.6940215 48.6723149, 12.6939597 48.6722893, 12.6932301 48.6719212, 12.6931933 48.6719027)",,30,,,,
26467299,Fleischgasse,residential,False,False,21.23,"LINESTRING (12.6928077 48.6713417, 12.6930803 48.6714053)",,15,,,,
26467308,Fleischgasse,residential,False,False,153.358,"LINESTRING (12.6928077 48.6713417, 12.6929242 48.6711965, 12.6930046 48.6710733, 12.6930402 48.670984, 12.6930798 48.6708533, 12.6931062 48.6707424, 12.6931309 48.6705512, 12.6930987 48.6700007)",,30,,,,
26467308,Fleischgasse,residential,False,True,23.916,"LINESTRING (12.6928077 48.6713417, 12.6927034 48.6714676, 12.6926716 48.6715016, 12.6926377 48.6715239)",,30,,,,
26467297,Fleischgasse,residential,False,True,54.163999999999994,"LINESTRING (12.692996 48.6695341, 12.6929714 48.669472, 12.6929936 48.6693768, 12.6930576 48.6692821, 12.6931189 48.6691307, 12.693132 48.6690651)",,,,,,
26467308,Fleischgasse,residential,False,False,86.779,"LINESTRING (12.692996 48.6695341, 12.6922919 48.6694106, 12.6918713 48.6692991)",,30,,,,
26467308,Fleischgasse,residential,False,True,53.135,"LINESTRING (12.692996 48.6695341, 12.693095 48.669724, 12.6930878 48.669897, 12.6930927 48.6699485, 12.6930987 48.6700007)",,30,,,,
26467299,Fleischgasse,residential,False,True,21.23,"LINESTRING (12.6930803 48.6714053, 12.6928077 48.6713417)",,15,,,,
26467299,Fleischgasse,residential,False,False,35.431000000000004,"LINESTRING (12.6930803 48.6714053, 12.6931382 48.6712973, 12.693202 48.6713122, 12.6931441 48.6714203, 12.6930803 48.6714053)",,15,,,,
26467299,Fleischgasse,residential,False,True,35.431,"LINESTRING (12.6930803 48.6714053, 12.6931441 48.6714203, 12.693202 48.6713122, 12.6931382 48.6712973, 12.6930803 48.6714053)",,15,,,,
26467307,Marienplatz,tertiary,False,True,17.582,"LINESTRING (12.6913549 48.6700077, 12.6911159 48.6699982)",,30,,,,
26467301,Ludwigstraße,residential,False,False,145.68800000000002,"LINESTRING (12.6913549 48.6700077, 12.6915434 48.6703656, 12.6915847 48.670422, 12.6918975 48.6708496, 12.6921133 48.6711621, 12.6921345 48.6712104)",,,,,,
26467307,Marienplatz,tertiary,False,False,128.06799999999998,"LINESTRING (12.6913549 48.6700077, 12.6915161 48.6700035, 12.6923293 48.6700077, 12.6930987 48.6700007)",,30,,,,
26467301,Ludwigstraße,residential,False,True,145.688,"LINESTRING (12.6921345 48.6712104, 12.6921133 48.6711621, 12.6918975 48.6708496, 12.6915847 48.670422, 12.6915434 48.6703656, 12.6913549 48.6700077)",,,,,,
26467306,Rathausgäßchen,residential,False,False,66.063,"LINESTRING (12.6914717 48.6697236, 12.6914342 48.66913)",,10,,,,
26467306,Rathausgäßchen,residential,False,True,66.063,"LINESTRING (12.6914342 48.66913, 12.6914717 48.6697236)",,10,,,,
26467308,Fleischgasse,residential,False,False,53.067,"LINESTRING (12.6914342 48.66913, 12.6907116 48.6691354)",,30,,,,
26467308,Fleischgasse,residential,False,True,37.199999999999996,"LINESTRING (12.6914342 48.66913, 12.6914696 48.6691437, 12.6918713 48.6692991)",,30,,,,
26467308,Fleischgasse,residential,False,True,53.067,"LINESTRING (12.6907116 48.6691354, 12.6914342 48.66913)",,30,,,,
"[452321864, 30403958]",Oberer Stadtplatz,tertiary,False,False,64.91,"LINESTRING (12.6907116 48.6691354, 12.6905713 48.6689663, 12.6905023 48.6688674, 12.690473 48.6687941, 12.6904574 48.6687411, 12.6904496 48.6686743, 12.6904424 48.6685892)",,30,,,,
452321864,Oberer Stadtplatz,tertiary,False,True,101.93899999999998,"LINESTRING (12.6907116 48.6691354, 12.6908484 48.6693589, 12.6909908 48.6696182, 12.6911104 48.669836, 12.6911302 48.6698843, 12.691138 48.6699105, 12.691142 48.669931, 12.6911413 48.6699604, 12.6911302 48.6699781, 12.6911159 48.6699982)",,30,,,,
452298795,Stadtgraben,residential,False,False,35.398,"LINESTRING (12.6925025 48.6688297, 12.6926668 48.6688897, 12.6929243 48.6689838)",,,,,,
452298795,Stadtgraben,residential,False,True,39.609,"LINESTRING (12.6925025 48.6688297, 12.6923709 48.6687885, 12.6922935 48.6687622, 12.6921429 48.6687223, 12.6920113 48.668683)",,,,,,
26467310,Stadtgraben,residential,False,True,17.73,"LINESTRING (12.693132 48.6690651, 12.6929243 48.6689838)",,,,,,
26467297,Fleischgasse,residential,False,False,54.163999999999994,"LINESTRING (12.693132 48.6690651, 12.6931189 48.6691307, 12.6930576 48.6692821, 12.6929936 48.6693768, 12.6929714 48.669472, 12.692996 48.6695341)",,,,,,
26467310,Stadtgraben,residential,False,False,157.937,"LINESTRING (12.693132 48.6690651, 12.6937965 48.669272, 12.6938494 48.6692984, 12.6938841 48.6693274, 12.6938978 48.6693388, 12.6939668 48.6694749, 12.6940409 48.6699273, 12.6940694 48.6701679)",,,,,,
26467310,Stadtgraben,residential,False,True,157.93699999999998,"LINESTRING (12.6940694 48.6701679, 12.6940409 48.6699273, 12.6939668 48.6694749, 12.6938978 48.6693388, 12.6938841 48.6693274, 12.6938494 48.6692984, 12.6937965 48.669272, 12.693132 48.6690651)",,,,,,
"[623083406, 412467894, 26467315]",Frammeringer Straße,residential,False,False,226.445,"LINESTRING (12.6940694 48.6701679, 12.6943283 48.670148, 12.6945211 48.670174, 12.6947213 48.6702292, 12.6947745 48.6702664, 12.6948244 48.6703139, 12.694934 48.670454, 12.6949876 48.6705547, 12.6950411 48.6706585, 12.6950959 48.6707362, 12.6951774 48.67083, 12.6952531 48.6708869, 12.6953692 48.670957, 12.6954592 48.6709976, 12.6963496 48.671303)",,,,,,
412467897,Stadtgraben,residential,False,False,216.433,"LINESTRING (12.6940694 48.6701679, 12.6940973 48.6707091, 12.6940802 48.6709761, 12.6940744 48.6710135, 12.6940648 48.6711251, 12.6940569 48.6711634, 12.6940349 48.6712058, 12.6940006 48.671247, 12.6939698 48.6712714, 12.693895 48.6713191, 12.693793 48.6713655, 12.6937006 48.6714149, 12.6936594 48.6714369, 12.6935635 48.6714973, 12.6934597 48.6715868, 12.6933835 48.6716651, 12.6931933 48.6719027)",,,,,,
412467897,Stadtgraben,residential,False,True,216.433,"LINESTRING (12.6931933 48.6719027, 12.6933835 48.6716651, 12.6934597 48.6715868, 12.6935635 48.6714973, 12.6936594 48.6714369, 12.6937006 48.6714149, 12.693793 48.6713655, 12.693895 48.6713191, 12.6939698 48.6712714, 12.6940006 48.671247, 12.6940349 48.6712058, 12.6940569 48.6711634, 12.6940648 48.6711251, 12.6940744 48.6710135, 12.6940802 48.6709761, 12.6940973 48.6707091, 12.6940694 48.6701679)",,,,,,
975574789,Hauptstraße,tertiary,False,False,59.42399999999999,"LINESTRING (12.6931933 48.6719027, 12.6931279 48.6718658, 12.6929044 48.6717481, 12.6927712 48.6716669, 12.6927054 48.6716147, 12.6926377 48.6715239)",,30,,,,
"[412467896, 975574790]",Hauptstraße,tertiary,False,True,127.881,"LINESTRING (12.6931933 48.6719027, 12.6932301 48.6719212, 12.6939597 48.6722893, 12.6940215 48.6723149, 12.6941841 48.6723776, 12.6942023 48.6723931, 12.6942183 48.6724162, 12.6942259 48.6724414, 12.6942221 48.6724966, 12.6942003 48.6726198, 12.6941879 48.6727101)",,30,,,,
26467314,Heilig-Kreuz-Straße,residential,False,True,112.099,"LINESTRING (12.6966114 48.6714267, 12.6968402 48.6716127, 12.6972048 48.6720452, 12.6972608 48.6720973, 12.6973663 48.6721594, 12.6974945 48.6722391)",,,,,,
26467315,Frammeringer Straße,residential,False,False,147.409,"LINESTRING (12.6966114 48.6714267, 12.6967407 48.6713974, 12.6968658 48.671401, 12.6972581 48.6714409, 12.6979088 48.6714817, 12.6983463 48.6715033, 12.6984976 48.6714992, 12.6986011 48.6715103)",,,,,,
26467315,Frammeringer Straße,residential,False,True,23.695999999999998,"LINESTRING (12.6966114 48.6714267, 12.6964949 48.6713625, 12.6963496 48.671303)",,,,,,
26467314,Heilig-Kreuz-Straße,residential,False,False,112.099,"LINESTRING (12.6974945 48.6722391, 12.6973663 48.6721594, 12.6972608 48.6720973, 12.6972048 48.6720452, 12.6968402 48.6716127, 12.6966114 48.6714267)",,,,,,
26467314,Heilig-Kreuz-Straße,residential,False,True,298.06899999999996,"LINESTRING (12.6974945 48.6722391, 12.6975373 48.6722981, 12.697554 48.672368, 12.6975812 48.6725155, 12.6976161 48.672596, 12.6976656 48.6726558, 12.6977282 48.6726996, 12.6978175 48.6727485, 12.6979721 48.6728105, 12.6984094 48.6729626, 12.6986601 48.6730498, 12.699048 48.6731762, 12.6991403 48.673205, 12.6992275 48.673225, 12.6995077 48.6732815, 12.6998886 48.6733502, 12.7002896 48.6733901, 12.7004959 48.6734277, 12.7006352 48.6734532, 12.7007702 48.6735015)",,,,,,
26467317,Ahausener Weg,residential,False,False,126.89900000000002,"LINESTRING (12.6974945 48.6722391, 12.6976044 48.6722129, 12.6977517 48.6721721, 12.6979208 48.6721089, 12.6980754 48.6720628, 12.6983624 48.6719835, 12.6984174 48.6719463, 12.6984537 48.6719175, 12.6984901 48.6718706, 12.6985174 48.6717902, 12.6985302 48.6716555, 12.6985501 48.6715908, 12.6986011 48.6715103)",,,,,,
26467315,Frammeringer Straße,residential,False,True,147.409,"LINESTRING (12.6986011 48.6715103, 12.6984976 48.6714992, 12.6983463 48.6715033, 12.6979088 48.6714817, 12.6972581 48.6714409, 12.6968658 48.671401, 12.6967407 48.6713974, 12.6966114 48.6714267)",,,,,,
26467317,Ahausener Weg,residential,False,True,126.899,"LINESTRING (12.6986011 48.6715103, 12.6985501 48.6715908, 12.6985302 48.6716555, 12.6985174 48.6717902, 12.6984901 48.6718706, 12.6984537 48.6719175, 12.6984174 48.6719463, 12.6983624 48.6719835, 12.6980754 48.6720628, 12.6979208 48.6721089, 12.6977517 48.6721721, 12.6976044 48.6722129, 12.6974945 48.6722391)",,,,,,
26467318,Griesweg,residential,False,True,104.938,"LINESTRING (12.6889228 48.6704788, 12.6887136 48.6705464, 12.6885615 48.6706111, 12.6884562 48.6706788, 12.6884449 48.6706883, 12.6883406 48.6707763, 12.6880013 48.6711038, 12.6879501 48.6711443)",,,,,,
26467320,Höckinger Straße,residential,False,False,123.008,"LINESTRING (12.6889228 48.6704788, 12.6886511 48.6699543, 12.6885988 48.6698728, 12.6885277 48.6697895, 12.6884392 48.6697125, 12.6883198 48.6696177, 12.6881576 48.6695159)",,,,,,
26467320,Höckinger Straße,residential,False,True,242.5,"LINESTRING (12.6889228 48.6704788, 12.6889998 48.6706389, 12.6891285 48.6708594, 12.6892666 48.6710139, 12.689432 48.671179, 12.6894663 48.6712133, 12.6895617 48.6712703, 12.6896596 48.6713084, 12.6897682 48.6713439, 12.6898929 48.6713784, 12.690177 48.6714616, 12.6904848 48.6715924, 12.6910512 48.6718981, 12.6911854 48.6719417)",,,,,,
26467295,Fischergasse,residential,False,True,20.942,"LINESTRING (12.6929209 48.6723354, 12.6927911 48.6725031)",,,,,,
26481750,Höckinger Straße,residential,False,False,27.397,"LINESTRING (12.6929209 48.6723354, 12.6930543 48.6721053)",,,,,,
26467320,Höckinger Straße,residential,False,False,134.946,"LINESTRING (12.6929209 48.6723354, 12.6926101 48.6722692, 12.692022 48.6721368, 12.6914224 48.6720188, 12.6911854 48.6719417)",,,,,,
26467320,Höckinger Straße,residential,False,True,13.466,"LINESTRING (12.6929209 48.6723354, 12.6929648 48.6723455, 12.6930952 48.672373)",,,,,,
26481750,Höckinger Straße,residential,False,True,27.397,"LINESTRING (12.6930543 48.6721053, 12.6929209 48.6723354)",,,,,,
26625956,Brückengasse,residential,False,False,109.026,"LINESTRING (12.6934844 48.6738445, 12.6935005 48.6737901, 12.6935313 48.6737366, 12.6935476 48.6737138, 12.6936043 48.6736622, 12.6937071 48.6735915, 12.6937304 48.6735711, 12.6937508 48.6735429, 12.6937615 48.6734878, 12.6937636 48.6734334, 12.6937508 48.6733261, 12.6937528 48.6732084, 12.6937647 48.6731531, 12.6937969 48.6730831, 12.6938875 48.672935)",,,,,,
412464861,Hauptstraße,secondary,False,False,129.47,"LINESTRING (12.6934844 48.6738445, 12.6936467 48.6738395, 12.693798 48.6738333, 12.6940257 48.6738189, 12.6941621 48.6737937, 12.6941898 48.6737873, 12.6942352 48.6737668, 12.6943038 48.6737191, 12.6943621 48.6736527, 12.6946016 48.6732736, 12.6946887 48.6731877)",2,50,,St 2114,,
"[975574792, 628522892]",Hauptstraße,secondary,False,True,33.769999999999996,"LINESTRING (12.6934844 48.6738445, 12.6932839 48.6738383, 12.6932001 48.6738404, 12.6931108 48.6738502, 12.6930317 48.6738704)",3,50,,St 2114,,
"[1212161453, 33062535]",Viehmarktstraße,residential,False,False,159.15500000000003,"LINESTRING (12.6934844 48.6738445, 12.6934818 48.6739003, 12.6934738 48.6740723, 12.6934844 48.6741574, 12.6935233 48.6742221, 12.6935743 48.6742699, 12.6936346 48.6743133, 12.6937204 48.6743676, 12.6938332 48.6744186, 12.6939341 48.6744649, 12.6940178 48.6744925, 12.6941096 48.6745159, 12.6942015 48.6745291, 12.6942779 48.6745345, 12.6943561 48.6745369, 12.6944597 48.6745285, 12.6947974 48.67447, 12.6949328 48.6744568)",,,,,,
26467310,Stadtgraben,residential,False,False,17.73,"LINESTRING (12.6929243 48.6689838, 12.693132 48.6690651)",,,,,,
452298795,Stadtgraben,residential,False,True,35.398,"LINESTRING (12.6929243 48.6689838, 12.6926668 48.6688897, 12.6925025 48.6688297)",,,,,,
27178448,Marienhöhe,residential,False,False,39.505,"LINESTRING (12.6959662 48.6685323, 12.6962739 48.6686172, 12.696455 48.6686799)",,,,,,
182181442,Marienhöhe,residential,False,True,38.900999999999996,"LINESTRING (12.6959662 48.6685323, 12.6955163 48.668451, 12.6955056 48.6684098)",,30,,,,
26467315,Frammeringer Straße,residential,False,False,23.695999999999998,"LINESTRING (12.6963496 48.671303, 12.6964949 48.6713625, 12.6966114 48.6714267)",,,,,,
"[26467315, 412467894, 623083406]",Frammeringer Straße,residential,False,True,226.445,"LINESTRING (12.6963496 48.671303, 12.6954592 48.6709976, 12.6953692 48.670957, 12.6952531 48.6708869, 12.6951774 48.67083, 12.6950959 48.6707362, 12.6950411 48.6706585, 12.6949876 48.6705547, 12.694934 48.670454, 12.6948244 48.6703139, 12.6947745 48.6702664, 12.6947213 48.6702292, 12.6945211 48.670174, 12.6943283 48.670148, 12.6940694 48.6701679)",,,,,,
27178448,Marienhöhe,residential,False,True,148.94300000000004,"LINESTRING (12.6963496 48.671303, 12.6960731 48.6711486, 12.6959128 48.6710611, 12.6957961 48.6709882, 12.6956921 48.6708865, 12.6956739 48.6708613, 12.6956678 48.6708372, 12.6956696 48.6708063, 12.6956835 48.6707788, 12.695719 48.6707415, 12.695765 48.6707077, 12.6959647 48.6705759, 12.6961053 48.6704956, 12.696265 48.6704028, 12.6963409 48.6703485, 12.69635 48.670342)",,,,,,
27178448,Marienhöhe,residential,False,False,200.548,"LINESTRING (12.696455 48.6686799, 12.6965542 48.6687505, 12.6967218 48.6689109, 12.6968603 48.6691441, 12.6968499 48.669355, 12.6968152 48.6695247, 12.6967492 48.6697207, 12.6966902 48.6698824, 12.6966277 48.6699901, 12.6965496 48.6701002, 12.6964628 48.6702159, 12.69635 48.670342)",,,,,,
27178448,Marienhöhe,residential,False,True,39.505,"LINESTRING (12.696455 48.6686799, 12.6962739 48.6686172, 12.6959662 48.6685323)",,,,,,
27178448,Marienhöhe,residential,False,False,148.94300000000004,"LINESTRING (12.69635 48.670342, 12.6963409 48.6703485, 12.696265 48.6704028, 12.6961053 48.6704956, 12.6959647 48.6705759, 12.695765 48.6707077, 12.695719 48.6707415, 12.6956835 48.6707788, 12.6956696 48.6708063, 12.6956678 48.6708372, 12.6956739 48.6708613, 12.6956921 48.6708865, 12.6957961 48.6709882, 12.6959128 48.6710611, 12.6960731 48.6711486, 12.6963496 48.671303)",,,,,,
27178448,Marienhöhe,residential,False,True,200.54800000000003,"LINESTRING (12.69635 48.670342, 12.6964628 48.6702159, 12.6965496 48.6701002, 12.6966277 48.6699901, 12.6966902 48.6698824, 12.6967492 48.6697207, 12.6968152 48.6695247, 12.6968499 48.669355, 12.6968603 48.6691441, 12.6967218 48.6689109, 12.6965542 48.6687505, 12.696455 48.6686799)",,,,,,
"[27178451, 27178453]",Von-Streber-Straße,residential,False,False,181.59199999999996,"LINESTRING (12.69635 48.670342, 12.6965791 48.6702297, 12.6966736 48.6701798, 12.696744 48.6701426, 12.6969176 48.6700314, 12.6970374 48.6699328, 12.6974167 48.6699383, 12.6978627 48.669946, 12.6981549 48.6699537, 12.698401 48.6699691, 12.6985127 48.6699825, 12.6985478 48.6699764, 12.6985737 48.6699691)",,,,,,
27178453,Von-Streber-Straße,residential,False,False,15.625,"LINESTRING (12.6985737 48.6699691, 12.6986014 48.6699501, 12.6986209 48.669897, 12.6986457 48.6698398)",,,,,,
839652726,Von-Streber-Straße,residential,False,False,46.085,"LINESTRING (12.6985737 48.6699691, 12.6986069 48.6699916, 12.6986411 48.6700038, 12.6987888 48.6700081, 12.6987932 48.669846, 12.6986457 48.6698398)",,,,,,
"[27178451, 27178453]",Von-Streber-Straße,residential,False,True,181.59199999999998,"LINESTRING (12.6985737 48.6699691, 12.6985478 48.6699764, 12.6985127 48.6699825, 12.698401 48.6699691, 12.6981549 48.6699537, 12.6978627 48.669946, 12.6974167 48.6699383, 12.6970374 48.6699328, 12.6969176 48.6700314, 12.696744 48.6701426, 12.6966736 48.6701798, 12.6965791 48.6702297, 12.69635 48.670342)",,,,,,
