osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,tunnel,junction
"[10213072, 8106716, 147963887]",,"['Ingolstadter Hof', 'Domerpfarrgasse']",residential,30,False,False,167.65100000000004,"LINESTRING (9.9349123 49.7948254, 9.9347817 49.7947973, 9.9343492 49.7944035, 9.9343076 49.7943566, 9.9342355 49.7942755, 9.9342103 49.7942139, 9.934217 49.7941412, 9.9342269 49.7940349, 9.9341543 49.7939035, 9.9339934 49.7936611, 9.9339598 49.7936105, 9.9339083 49.7935298)",,,,
37652189,,Kardinal-Faulhaber-Platz,residential,30,False,False,68.294,"LINESTRING (9.9349123 49.7948254, 9.935133 49.7948567, 9.9355524 49.7949532, 9.9357721 49.7950655)",,,,
"[12710950, 120205135, 120205136, 120201266, 120074388, 120074389]",,"['Maxstraße', 'Kardinal-Faulhaber-Platz']",residential,30,False,True,190.388,"LINESTRING (9.9349123 49.7948254, 9.9350336 49.7947458, 9.9351118 49.7946935, 9.9351249 49.7946847, 9.9353635 49.7945367, 9.9355288 49.7944342, 9.9355808 49.794379, 9.9355997 49.7943451, 9.9356015 49.794254, 9.9354951 49.7938907, 9.9354713 49.7938094, 9.9354614 49.7937754, 9.9353028 49.7933113)",,,,
179463697,,Juliuspromenade,residential,30,True,False,108.631,"LINESTRING (9.9301041 49.7970893, 9.929366 49.7969234, 9.9293366 49.7969164, 9.9288172 49.7967935, 9.9286788 49.7967608)",,yes,,
187079847,,Koellikerstraße,residential,30,False,True,18.823,"LINESTRING (9.9301041 49.7970893, 9.9300945 49.7971364, 9.9300504 49.7972548)",,,,
"[13024538, 450280867]",1,"['Juliuspromenade', 'Pleicherschulgasse']","['residential', 'living_street']",,False,False,67.50200000000001,"LINESTRING (9.9267425 49.7965022, 9.9268179 49.7965234, 9.9268368 49.7965304, 9.9271469 49.7966461, 9.9276103 49.7967224)",,,,
179641557,2,Gerberstraße,tertiary,30,True,False,9.102,"LINESTRING (9.9267425 49.7965022, 9.9267377 49.796557, 9.9267318 49.7965837)",,,,
"[28413144, 28413145]",,Hofstraße,"['residential', 'living_street']",30,True,False,45.209,"LINESTRING (9.9346881 49.7933996, 9.9351742 49.7933326, 9.9353028 49.7933113)",,,,
479516105,,Paradeplatz,unclassified,30,True,False,9.553,"LINESTRING (9.9327965 49.7928288, 9.9329078 49.7927817)",,,,
"[57837180, 54266110]",,Am Bruderhof,residential,30,False,False,72.376,"LINESTRING (9.9327965 49.7928288, 9.9321048 49.7924562, 9.9320231 49.7924112)",,,,
"[120936261, 120936262, 10213068, 34680594, 4473085]",,"['Plattnerstraße', 'Sterngasse']","['residential', 'living_street']",30,False,False,111.814,"LINESTRING (9.9320231 49.7924112, 9.931615 49.7924911, 9.9312878 49.7925896, 9.9312293 49.7926112, 9.9311218 49.7926163, 9.9307977 49.7925687, 9.9306832 49.7925541, 9.9305386 49.7925415)",,,,
"[57837180, 54266110]",,Am Bruderhof,residential,30,False,True,72.376,"LINESTRING (9.9320231 49.7924112, 9.9321048 49.7924562, 9.9327965 49.7928288)",,,,
"[57837181, 57837182]",,Domerschulstraße,residential,30,False,True,109.56400000000001,"LINESTRING (9.9320231 49.7924112, 9.9319623 49.7923065, 9.9319221 49.7921765, 9.9318769 49.7920306, 9.931824 49.7919297, 9.9317623 49.7918121, 9.9317224 49.7916787, 9.9317381 49.7915209, 9.9317584 49.7914547)",,,,
"[10213072, 8106716, 147963887]",,"['Ingolstadter Hof', 'Domerpfarrgasse']",residential,30,False,True,167.651,"LINESTRING (9.9339083 49.7935298, 9.9339598 49.7936105, 9.9339934 49.7936611, 9.9341543 49.7939035, 9.9342269 49.7940349, 9.934217 49.7941412, 9.9342103 49.7942139, 9.9342355 49.7942755, 9.9343076 49.7943566, 9.9343492 49.7944035, 9.9347817 49.7947973, 9.9349123 49.7948254)",,,,
"[9035403, 1078004223]",,Hofstraße,residential,30,True,False,57.83800000000001,"LINESTRING (9.9339083 49.7935298, 9.9340215 49.7935156, 9.9341785 49.7934887, 9.9343488 49.793461, 9.9346881 49.7933996)",,,,
9035405,,Hofstraße,residential,30,False,False,20.026999999999997,"LINESTRING (9.9339083 49.7935298, 9.9338264 49.7935344, 9.9337504 49.793531, 9.9336846 49.7935219, 9.9336363 49.7935365)",,,,
86496742,,Hofstraße,residential,30,False,True,42.976,"LINESTRING (9.9333471 49.7936187, 9.9327977 49.7937723)",,,,
583028323,,Hofstraße,residential,30,False,True,22.682,"LINESTRING (9.9333471 49.7936187, 9.9336363 49.7935365)",,,,
8106712,,Paradeplatz,unclassified,30,True,False,97.643,"LINESTRING (9.9333471 49.7936187, 9.9327914 49.7929065, 9.9327777 49.7928631, 9.9327965 49.7928288)",,,,
"[28511087, 12710975]",,Ebracher Gasse,residential,30,True,False,136.631,"LINESTRING (9.9329078 49.7927817, 9.9329558 49.7927612, 9.9330696 49.7927128, 9.9332717 49.7926268, 9.9333235 49.7926048, 9.9336215 49.7924599, 9.9337591 49.7924177, 9.9339684 49.7923964, 9.9345693 49.7923585, 9.9346337 49.7923567)",,,,
479516105,,Paradeplatz,unclassified,30,True,False,99.23599999999999,"LINESTRING (9.9329078 49.7927817, 9.9333353 49.793292, 9.9336363 49.7935365)",,,,
583028323,,Hofstraße,residential,30,False,False,22.682,"LINESTRING (9.9336363 49.7935365, 9.9333471 49.7936187)",,,,
9035405,,Hofstraße,residential,30,False,True,20.027,"LINESTRING (9.9336363 49.7935365, 9.9336846 49.7935219, 9.9337504 49.793531, 9.9338264 49.7935344, 9.9339083 49.7935298)",,,,
23034045,,Herrnstraße,residential,30,False,False,24.376,"LINESTRING (9.9329205 49.7939766, 9.9328647 49.7938832, 9.9328262 49.7938257, 9.9327977 49.7937723)",,,,
"[23034046, 32703964, 12710997, 995163046]",,"['Domerpfarrgasse', 'Kardinal-Döpfner-Platz']","['residential', 'living_street']",30,False,"[False, True]",168.92300000000006,"LINESTRING (9.9329205 49.7939766, 9.9329398 49.7940108, 9.9330001 49.7941385, 9.9330327 49.7942074, 9.9332807 49.7943374, 9.9335442 49.7944855, 9.9337019 49.7945327, 9.9340346 49.794512, 9.9340868 49.7945305, 9.9341198 49.7945578, 9.9341337 49.7946309, 9.9341632 49.7947044, 9.9342035 49.7947928, 9.9342601 49.794872, 9.9343391 49.7949756)",,,,
"[386798730, 57837179]",,Herrnstraße,residential,30,False,True,83.84299999999999,"LINESTRING (9.9329205 49.7939766, 9.932803 49.7943129, 9.9327397 49.7944167, 9.9327332 49.7944309, 9.9326325 49.7946519, 9.9326094 49.7947023)",,,,
901580079,3,Wirsbergstraße,tertiary,50,False,False,4.9,"LINESTRING (9.9276737 49.7901076, 9.9277323 49.7901302)",,,,
485883246,,Am Pleidenturm,residential,30,False,True,94.59100000000001,"LINESTRING (9.9276737 49.7901076, 9.9277361 49.7898085, 9.9277512 49.7896598, 9.9277917 49.7892608)",,,,
"[4473090, 1110769743, 901580079]",3,Wirsbergstraße,tertiary,50,False,True,27.104,"LINESTRING (9.9276737 49.7901076, 9.927628 49.7900952, 9.927578 49.7900838, 9.9275208 49.7900731, 9.9274623 49.7900637, 9.927308 49.7900535)",,,,
"[224858837, 10152015]",,Obere Johannitergasse,residential,30,False,False,120.126,"LINESTRING (9.9298209 49.7898701, 9.9298529 49.7898723, 9.9298786 49.7898711, 9.9299048 49.78987, 9.929945 49.7898732, 9.9300248 49.7898759, 9.9302285 49.7898938, 9.9308124 49.789902, 9.931486 49.7898461)",,,,
32238009,1,Sanderstraße,residential,30,True,False,69.196,"LINESTRING (9.9298209 49.7898701, 9.9299403 49.7897887, 9.9300594 49.7896407, 9.9302937 49.7893324)",,,,
4473086,,Franziskanergasse,residential,30,False,False,53.412,"LINESTRING (9.9302335 49.7919196, 9.9302178 49.7918594, 9.9302359 49.791785, 9.9303945 49.7914566)",,,,
10213071,,Franziskanergasse,living_street,,True,False,40.204,"LINESTRING (9.9302335 49.7919196, 9.9302784 49.7920018, 9.9303262 49.7921366, 9.9303751 49.792269)",,,,
"[58533362, 118859595, 118859597, 58533363]",,Wolfhartsgasse,residential,30,False,True,74.938,"LINESTRING (9.9302335 49.7919196, 9.9299528 49.7920022, 9.9299202 49.7920165, 9.9298343 49.7920742, 9.9297101 49.7921456, 9.9296631 49.7921702, 9.9293764 49.7922944)",,,,
11299282,,Klostergasse,residential,30,False,False,42.502,"LINESTRING (9.9303945 49.7914566, 9.9298306 49.7913401)",,,,
4473086,,Franziskanergasse,residential,30,False,True,53.412000000000006,"LINESTRING (9.9303945 49.7914566, 9.9302359 49.791785, 9.9302178 49.7918594, 9.9302335 49.7919196)",,,,
11299268,,Franziskanerplatz,residential,30,False,True,97.955,"LINESTRING (9.9303945 49.7914566, 9.9311682 49.7914688, 9.9314428 49.7914602, 9.9314888 49.7914587, 9.9317584 49.7914547)",,,,
"[224858836, 28408949]",,Franziskanergasse,living_street,,False,False,130.28500000000003,"LINESTRING (9.9303945 49.7914566, 9.9304636 49.7911836, 9.9305421 49.7909235, 9.9305647 49.7908462, 9.9306016 49.790749, 9.9307793 49.7903125)",,,,
32295118,3,Josef-Stangl-Platz,tertiary,50,True,False,26.838,"LINESTRING (9.9352789 49.7903721, 9.9354976 49.7903956, 9.9356481 49.79041)",,,,
"[198181456, 86496742, 28458791]",,"['Hofstraße', 'Martinstraße']",residential,30,False,"[False, True]",73.434,"LINESTRING (9.9320036 49.7941573, 9.9320289 49.7941175, 9.9320671 49.7940795, 9.9321123 49.7940453, 9.9321798 49.7940017, 9.9322266 49.7939689, 9.9323692 49.7938942, 9.9326433 49.7938194, 9.9327977 49.7937723)",,,,
979873664,,Reibeltgasse,residential,30,False,True,15.391,"LINESTRING (9.9280004 49.7892291, 9.9277917 49.7892608)",,,,
229587859,,Reibeltgasse,residential,30,True,False,166.281,"LINESTRING (9.9280004 49.7892291, 9.9282308 49.7892078, 9.9282815 49.7892031, 9.9285586 49.7891982, 9.9286688 49.7891963, 9.9286971 49.7891958, 9.9291498 49.7892169, 9.9297991 49.7892513, 9.9299135 49.7892616, 9.9302937 49.7893324)",,,,
875169130,1,Johanniterplatz,unclassified,30,True,False,18.21,"LINESTRING (9.9296205 49.7899705, 9.9298209 49.7898701)",,,,
42499035,,Untere Johannitergasse,residential,30,True,False,126.54499999999999,"LINESTRING (9.9296205 49.7899705, 9.9293376 49.7898736, 9.9287464 49.7898811, 9.9285615 49.7898813, 9.9284084 49.7898881, 9.9279237 49.7899963)",,,,
901580079,3,Wirsbergstraße,tertiary,50,False,False,3.996,"LINESTRING (9.9277323 49.7901302, 9.9277685 49.7901575)",,,,
901580079,3,Wirsbergstraße,tertiary,50,False,True,4.9,"LINESTRING (9.9277323 49.7901302, 9.9276737 49.7901076)",,,,
10152006,,Untere Johannitergasse,residential,30,False,False,20.965,"LINESTRING (9.9277323 49.7901302, 9.9278051 49.7900493, 9.9278533 49.7900164, 9.9279237 49.7899963)",,,,
10152006,,Untere Johannitergasse,residential,30,False,True,20.965,"LINESTRING (9.9279237 49.7899963, 9.9278533 49.7900164, 9.9278051 49.7900493, 9.9277323 49.7901302)",,,,
234814440,1,Zwinger,living_street,8,True,False,158.19100000000003,"LINESTRING (9.9355752 49.7889902, 9.9356287 49.7890751, 9.9356734 49.7892155, 9.9356678 49.7893382, 9.935653 49.7894113, 9.9355415 49.7897002, 9.9354211 49.7899651, 9.9353525 49.7901365, 9.9353349 49.7901914, 9.9352789 49.7903721)",,,,
54265639,3,Neubaustraße,tertiary,50,True,False,14.767,"LINESTRING (9.9350732 49.7903711, 9.9352789 49.7903721)",,,,
"[10152017, 1077716194]",,Stephanstraße,residential,30,False,False,171.435,"LINESTRING (9.9350732 49.7903711, 9.9348789 49.7902059, 9.9347817 49.7901386, 9.9346222 49.7900416, 9.9344406 49.7899601, 9.9343096 49.7899251, 9.9339483 49.789839, 9.9337268 49.7897642, 9.933292 49.7895498, 9.9332149 49.7894593)",,,,
"[54265635, 54265645, 55199761, 1179787516, 54265631]",2,Neubaustraße,tertiary,50,False,True,165.41899999999998,"LINESTRING (9.9350732 49.7903711, 9.9348161 49.7903752, 9.9346853 49.7903741, 9.934606 49.7903735, 9.9345059 49.7903726, 9.9343651 49.790373, 9.9341295 49.7903736, 9.933763 49.7903711, 9.9334624 49.7903691, 9.9327692 49.7903584)",,,,
1078008524,,Hörleingasse,residential,30,False,True,16.694,"LINESTRING (9.9332149 49.7894593, 9.9330413 49.7895592)",,,,
10152022,,Peterplatz,residential,30,False,False,48.242999999999995,"LINESTRING (9.9332149 49.7894593, 9.9333228 49.7892376, 9.9334164 49.7890454)",,,,
"[191554080, 209651464, 209651460, 209651462]",,Peterplatz,residential,30,False,False,78.96499999999999,"LINESTRING (9.9332149 49.7894593, 9.9327009 49.789355, 9.9325114 49.7893152, 9.9323623 49.7892893, 9.9321612 49.7892562)",,,,
"[10152017, 1077716194]",,Stephanstraße,residential,30,False,True,171.435,"LINESTRING (9.9332149 49.7894593, 9.933292 49.7895498, 9.9337268 49.7897642, 9.9339483 49.789839, 9.9343096 49.7899251, 9.9344406 49.7899601, 9.9346222 49.7900416, 9.9347817 49.7901386, 9.9348789 49.7902059, 9.9350732 49.7903711)",,,,
"[224858840, 10202685, 224858839]",1,Peterstraße,residential,30,True,False,75.798,"LINESTRING (9.9321612 49.7892562, 9.9321384 49.7892858, 9.9319029 49.7894651, 9.9318441 49.7895187, 9.9317963 49.7895875, 9.9316425 49.7898412)",,,,
"[209651464, 191554080, 209651460, 209651462]",,Peterplatz,residential,30,False,True,78.965,"LINESTRING (9.9321612 49.7892562, 9.9323623 49.7892893, 9.9325114 49.7893152, 9.9327009 49.789355, 9.9332149 49.7894593)",,,,
10152022,,Peterplatz,residential,30,False,True,48.242999999999995,"LINESTRING (9.9334164 49.7890454, 9.9333228 49.7892376, 9.9332149 49.7894593)",,,,
