osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,access,tunnel,junction,width
162235984,False,Metzgergasse,living_street,False,85.865,"LINESTRING (8.6100552 49.4718743, 8.6101047 49.4717713, 8.6102 49.4714432, 8.6101551 49.4713591, 8.6100922 49.4712873, 8.6099012 49.4711883)",,,,yes,,,
162235984,False,Metzgergasse,living_street,True,56.188,"LINESTRING (8.6100552 49.4718743, 8.6098555 49.472195, 8.6097738 49.4722963, 8.6097325 49.4723324)",,,,yes,,,
28529030,False,Cronbergergasse,living_street,False,88.491,"LINESTRING (8.6097325 49.4723324, 8.6095855 49.472455, 8.6093657 49.4725724, 8.6092505 49.4725994, 8.6090057 49.4726073, 8.6088482 49.472594, 8.6086792 49.4725655)",,,,,,,
37740317,True,Hauptstraße,living_street,False,42.089,"LINESTRING (8.6097325 49.4723324, 8.6095513 49.4722525, 8.6093933 49.4721676, 8.609296 49.4720863)",,,,,,,
162235984,False,Metzgergasse,living_street,False,56.188,"LINESTRING (8.6097325 49.4723324, 8.6097738 49.4722963, 8.6098555 49.472195, 8.6100552 49.4718743)",,,,yes,,,
28271837,False,Friedrich-Ebert-Straße,residential,False,83.684,"LINESTRING (8.6045377 49.472834, 8.605689 49.4727522)",,30,,,,,
28254192,False,Scheffelstraße,residential,False,122.62,"LINESTRING (8.6045377 49.472834, 8.6045089 49.4726326, 8.6044107 49.4719474, 8.6043906 49.4718419, 8.6043823 49.4717983, 8.6043705 49.4717367)",,30,,,,,
28254192,False,Scheffelstraße,residential,True,101.434,"LINESTRING (8.6045377 49.472834, 8.6045362 49.4730145, 8.6045303 49.4737462)",,30,,,,,
28499493,False,Neugasse,living_street,False,49.612,"LINESTRING (8.6099012 49.4711883, 8.6094859 49.4715436)",,,,,,,
28499493,False,Neugasse,living_street,True,32.929,"LINESTRING (8.6099012 49.4711883, 8.610089 49.4709985, 8.6101254 49.4709321)",,,,,,,
162235984,False,Metzgergasse,living_street,True,85.86500000000001,"LINESTRING (8.6099012 49.4711883, 8.6100922 49.4712873, 8.6101551 49.4713591, 8.6102 49.4714432, 8.6101047 49.4717713, 8.6100552 49.4718743)",,,,yes,,,
28477789,False,Brauergasse,living_street,False,54.008,"LINESTRING (8.6094236 49.4716888, 8.608827 49.4716014, 8.6086917 49.4716094)",,,,,,,
28477789,False,Brauergasse,living_street,True,50.505,"LINESTRING (8.6094236 49.4716888, 8.6095023 49.4717042, 8.6096562 49.4717352, 8.6098008 49.4717702, 8.6099721 49.4718328, 8.6100552 49.4718743)",,,,,,,
28499493,False,Neugasse,living_street,False,45.426,"LINESTRING (8.6094236 49.4716888, 8.609371 49.4719376, 8.6093403 49.4720253, 8.609296 49.4720863)",,,,,,,
28499493,False,Neugasse,living_street,True,16.82,"LINESTRING (8.6094236 49.4716888, 8.609445 49.4716154, 8.6094859 49.4715436)",,,,,,,
28499493,False,Neugasse,living_street,True,45.426,"LINESTRING (8.609296 49.4720863, 8.6093403 49.4720253, 8.609371 49.4719376, 8.6094236 49.4716888)",,,,,,,
37740317,True,Hauptstraße,living_street,False,68.77000000000001,"LINESTRING (8.609296 49.4720863, 8.6092497 49.4720539, 8.609055 49.4719076, 8.6089443 49.4718094, 8.6087904 49.4716984, 8.6086917 49.4716094)",,,,,,,
"[28499494, 366798606]",False,Große Klappergasse,living_street,False,99.629,"LINESTRING (8.6125604 49.4719598, 8.6126904 49.4720061, 8.6127535 49.4720598, 8.6128359 49.4721665, 8.6128728 49.4722514, 8.6128294 49.4725351, 8.6127357 49.4727666)",,,,,,,
366798608,False,Nadlerstraße,living_street,False,105.58200000000001,"LINESTRING (8.6125604 49.4719598, 8.6125845 49.4718488, 8.6130708 49.4716038, 8.6132448 49.4711811)",,,,,,,
"[366798608, 162235986]",False,Nadlerstraße,living_street,True,82.039,"LINESTRING (8.6125604 49.4719598, 8.6124427 49.4722147, 8.612298 49.4726769)",,,,yes,,,
37740315,False,Hauptstraße,living_street,False,10.081,"LINESTRING (8.6127357 49.4727666, 8.6128694 49.4727925)",,,,,,,
37740315,False,Hauptstraße,living_street,True,11.663,"LINESTRING (8.6127357 49.4727666, 8.6125804 49.472738)",,,,,,,
"[28499494, 366798606]",False,Große Klappergasse,living_street,True,99.62900000000002,"LINESTRING (8.6127357 49.4727666, 8.6128294 49.4725351, 8.6128728 49.4722514, 8.6128359 49.4721665, 8.6127535 49.4720598, 8.6126904 49.4720061, 8.6125604 49.4719598)",,,,,,,
216407218,False,Marktplatz,living_street,False,27.698,"LINESTRING (8.6112592 49.4722468, 8.6115042 49.4721789, 8.6116017 49.4721369)",,,,,,,
38077072,False,Kirchenstraße,living_street,True,93.382,"LINESTRING (8.6093815 49.4708537, 8.6093308 49.4708783, 8.6091225 49.4710178, 8.6088859 49.4711844, 8.6087259 49.4712859, 8.608697 49.471313, 8.6085425 49.4714852)",,7,,,,,
"[174958386, 351499407]",True,Kirchenstraße,living_street,False,54.922,"LINESTRING (8.6093815 49.4708537, 8.6094215 49.4708478, 8.6094775 49.4708472, 8.60957 49.4708542, 8.6100793 49.4709172, 8.6101254 49.4709321)",,,,,,,
28529027,False,Kellereigasse,living_street,True,6.508,"LINESTRING (8.6090083 49.4722233, 8.6090936 49.4722045)",,,,,,,
174962290,False,Kellereigasse,living_street,False,44.87,"LINESTRING (8.6090083 49.4722233, 8.6086792 49.4725655)",,,,,,,
28529031,False,Nagelschmiedgasse,living_street,True,84.99,"LINESTRING (8.6090083 49.4722233, 8.6086834 49.4721707, 8.6078788 49.4720108)",,,,,,,
28529027,False,Kellereigasse,living_street,False,6.508,"LINESTRING (8.6090936 49.4722045, 8.6090083 49.4722233)",,,,,,,
28529026,False,Wormser Straße,living_street,False,26.301,"LINESTRING (8.608284 49.4731039, 8.6082602 49.4731805, 8.6081442 49.4733198)",,,,,,,
28529028,False,Mühlgasse,living_street,True,99.09500000000001,"LINESTRING (8.608284 49.4731039, 8.6082226 49.4730934, 8.6078922 49.4729624, 8.6077572 49.4728621, 8.6076952 49.4727611, 8.6076863 49.4726108, 8.6077446 49.4724083)",,,,yes,,,
28529029,False,Färbergasse,living_street,False,129.76500000000001,"LINESTRING (8.608284 49.4731039, 8.6083601 49.4731099, 8.608571 49.4730913, 8.6091202 49.4730263, 8.6095117 49.4729659, 8.6096079 49.4729475, 8.6099027 49.4728931, 8.6100396 49.4728771)",,,,,,,
174962290,False,Kellereigasse,living_street,True,67.419,"LINESTRING (8.608284 49.4731039, 8.6083111 49.4729889, 8.6083419 49.4729255, 8.6084962 49.4727213, 8.6086792 49.4725655)",,,,,,,
28529028,False,Mühlgasse,living_street,False,37.285,"LINESTRING (8.6080771 49.4717028, 8.6079565 49.4718498, 8.6078788 49.4720108)",,,,yes,,,
"[28529028, 180542806, 180542807]",False,Mühlgasse,living_street,"[False, True]",38.89,"LINESTRING (8.6080771 49.4717028, 8.6080996 49.471679, 8.6081279 49.4716407, 8.6081579 49.4716102, 8.6082416 49.471543, 8.6083722 49.4714113)",,,,yes,building_passage,,
28529032,False,Domhofgasse,living_street,False,40.486,"LINESTRING (8.6080771 49.4717028, 8.6085395 49.4718361, 8.6085893 49.4718504)",,,,yes,,,
28529028,False,Mühlgasse,living_street,False,45.251,"LINESTRING (8.6078788 49.4720108, 8.6077446 49.4724083)",,,,yes,,,
28529028,False,Mühlgasse,living_street,True,37.285,"LINESTRING (8.6078788 49.4720108, 8.6079565 49.4718498, 8.6080771 49.4717028)",,,,yes,,,
28529031,False,Nagelschmiedgasse,living_street,False,84.99,"LINESTRING (8.6078788 49.4720108, 8.6086834 49.4721707, 8.6090083 49.4722233)",,,,,,,
28529028,False,Mühlgasse,living_street,True,45.251,"LINESTRING (8.6077446 49.4724083, 8.6078788 49.4720108)",,,,yes,,,
28529030,False,Cronbergergasse,living_street,True,69.756,"LINESTRING (8.6077446 49.4724083, 8.6086792 49.4725655)",,,,,,,
28529028,False,Mühlgasse,living_street,False,99.095,"LINESTRING (8.6077446 49.4724083, 8.6076863 49.4726108, 8.6076952 49.4727611, 8.6077572 49.4728621, 8.6078922 49.4729624, 8.6082226 49.4730934, 8.608284 49.4731039)",,,,yes,,,
174958381,False,Cronbergergasse,living_street,False,65.66900000000001,"LINESTRING (8.6077446 49.4724083, 8.6075698 49.4723821, 8.607481 49.4723796, 8.607391 49.4723873, 8.6072678 49.4724216, 8.6072145 49.4724357, 8.6071375 49.4724476, 8.6068596 49.4724641)",,,,,,,
28529029,False,Färbergasse,living_street,True,129.76500000000001,"LINESTRING (8.6100396 49.4728771, 8.6099027 49.4728931, 8.6096079 49.4729475, 8.6095117 49.4729659, 8.6091202 49.4730263, 8.608571 49.4730913, 8.6083601 49.4731099, 8.608284 49.4731039)",,,,,,,
162235993,False,Rheingaustraße,living_street,False,39.626,"LINESTRING (8.6100396 49.4728771, 8.6099644 49.4729668, 8.6098493 49.4730914, 8.6097785 49.4731901)",,,,,,,
162235993,False,Rheingaustraße,living_street,True,14.84,"LINESTRING (8.6100396 49.4728771, 8.6101285 49.4728232, 8.6101865 49.4727839)",,,,,,,
28529030,False,Cronbergergasse,living_street,False,69.756,"LINESTRING (8.6086792 49.4725655, 8.6077446 49.4724083)",,,,,,,
174962290,False,Kellereigasse,living_street,True,44.87,"LINESTRING (8.6086792 49.4725655, 8.6090083 49.4722233)",,,,,,,
28529030,False,Cronbergergasse,living_street,True,88.491,"LINESTRING (8.6086792 49.4725655, 8.6088482 49.472594, 8.6090057 49.4726073, 8.6092505 49.4725994, 8.6093657 49.4725724, 8.6095855 49.472455, 8.6097325 49.4723324)",,,,,,,
174962290,False,Kellereigasse,living_street,False,67.41900000000001,"LINESTRING (8.6086792 49.4725655, 8.6084962 49.4727213, 8.6083419 49.4729255, 8.6083111 49.4729889, 8.608284 49.4731039)",,,,,,,
38077073,True,Hauptstraße,living_street,False,84.563,"LINESTRING (8.6116855 49.4725546, 8.6113274 49.4724453, 8.6110634 49.4724111, 8.6107683 49.4724239, 8.6105631 49.4724521)",,,,,,,
"[174958392, 28254194, 691084301]",False,Schulstraße,"['living_street', 'residential']",False,165.07,"LINESTRING (8.6116855 49.4725546, 8.6116542 49.4726332, 8.6116375 49.4727403, 8.6116467 49.4729378, 8.6116877 49.473255, 8.6117031 49.473323, 8.61174 49.4734392, 8.6118542 49.4736611, 8.6119206 49.4737679, 8.6120009 49.4738965, 8.6120601 49.4739936)",,"['7', '30']",,,,,
"[37740315, 691084302]",False,Hauptstraße,living_street,False,46.309,"LINESTRING (8.6116855 49.4725546, 8.611809 49.4725828, 8.612298 49.4726769)",,,,,,,
28562256,False,Realschulstraße,living_street,False,56.370000000000005,"LINESTRING (8.6097412 49.4695951, 8.6093164 49.4694228, 8.6090638 49.4693453)",,,,,,,
28562256,False,Realschulstraße,living_street,True,94.221,"LINESTRING (8.6097412 49.4695951, 8.609995 49.4696782, 8.6108965 49.4699879)",,,,,,,
28562257,False,Lustgartenstraße,living_street,False,107.718,"LINESTRING (8.6097412 49.4695951, 8.6096737 49.4696621, 8.6093144 49.4701276, 8.6090913 49.4704115, 8.6090649 49.4704575)",,,,,,,
28562256,False,Realschulstraße,living_street,True,56.370000000000005,"LINESTRING (8.6090638 49.4693453, 8.6093164 49.4694228, 8.6097412 49.4695951)",,,,,,,
28562257,False,Lustgartenstraße,living_street,True,23.021,"LINESTRING (8.6089524 49.4706512, 8.6090649 49.4704575)",,,,,,,
28562259,False,Eponastraße,living_street,True,139.692,"LINESTRING (8.6132877 49.4696488, 8.6129375 49.4697532, 8.6120956 49.469409, 8.6116194 49.469226)",,,,,,,
28562260,False,Ausoniusstraße,residential,False,94.051,"LINESTRING (8.6137904 49.4693083, 8.6144607 49.4690596, 8.6149121 49.4688795)",,30,2,,,,
38077076,False,Trajanstraße,residential,False,141.616,"LINESTRING (8.6137904 49.4693083, 8.6134994 49.4690253, 8.6134117 49.4689499, 8.6132176 49.4687831, 8.6129086 49.468569, 8.6125366 49.4683356)",,30,,,,,
38077076,False,Trajanstraße,residential,True,93.044,"LINESTRING (8.6137904 49.4693083, 8.6140206 49.4695717, 8.6143305 49.4700661)",,30,,,,,
28562260,False,Ausoniusstraße,residential,False,342.878,"LINESTRING (8.6149121 49.4688795, 8.6144802 49.4684302, 8.614437 49.4683544, 8.6144479 49.4682837, 8.6151681 49.4678388, 8.6152711 49.4678006, 8.615432 49.4677988, 8.6156174 49.4678458, 8.6157863 49.467955, 8.6159817 49.4681456, 8.6159819 49.4682023, 8.6159572 49.4683194, 8.6156994 49.4685039, 8.6153094 49.4687229, 8.6151518 49.4687926, 8.6149121 49.4688795)",,30,2,,,,
28562260,False,Ausoniusstraße,residential,True,342.878,"LINESTRING (8.6149121 49.4688795, 8.6151518 49.4687926, 8.6153094 49.4687229, 8.6156994 49.4685039, 8.6159572 49.4683194, 8.6159819 49.4682023, 8.6159817 49.4681456, 8.6157863 49.467955, 8.6156174 49.4678458, 8.615432 49.4677988, 8.6152711 49.4678006, 8.6151681 49.4678388, 8.6144479 49.4682837, 8.614437 49.4683544, 8.6144802 49.4684302, 8.6149121 49.4688795)",,30,2,,,,
28562260,False,Ausoniusstraße,residential,True,94.051,"LINESTRING (8.6149121 49.4688795, 8.6144607 49.4690596, 8.6137904 49.4693083)",,30,2,,,,
28562262,False,Lopodunumstraße,residential,False,111.06299999999999,"LINESTRING (8.6143171 49.4704655, 8.6146281 49.4705072, 8.6150146 49.4705015, 8.6151787 49.4704825, 8.615425 49.4704345, 8.6157812 49.4703038)",,30,,,,,
38077076,False,Trajanstraße,residential,False,44.623999999999995,"LINESTRING (8.6143171 49.4704655, 8.6143509 49.4702437, 8.6143465 49.4701345, 8.6143305 49.4700661)",,30,,,,,
38077076,False,Trajanstraße,residential,True,95.824,"LINESTRING (8.6143171 49.4704655, 8.6141686 49.4709152, 8.614028 49.4713065)",,30,,,,,
28562262,False,Lopodunumstraße,residential,False,78.187,"LINESTRING (8.6157812 49.4703038, 8.6157484 49.4702573, 8.61556 49.4696169)",,30,,,,,
28562262,False,Lopodunumstraße,residential,True,255.18800000000005,"LINESTRING (8.6157812 49.4703038, 8.6166416 49.4700349, 8.6168447 49.4699338, 8.6168799 49.469834, 8.6168062 49.4695916, 8.6166776 49.4693886, 8.6165911 49.4692915, 8.6164765 49.4692342, 8.6162587 49.4692484, 8.6160839 49.4693203, 8.6156123 49.4695558, 8.61556 49.4696169)",,30,,,,,
28562262,False,Lopodunumstraße,residential,True,111.063,"LINESTRING (8.6157812 49.4703038, 8.615425 49.4704345, 8.6151787 49.4704825, 8.6150146 49.4705015, 8.6146281 49.4705072, 8.6143171 49.4704655)",,30,,,,,
28562262,False,Lopodunumstraße,residential,False,255.188,"LINESTRING (8.61556 49.4696169, 8.6156123 49.4695558, 8.6160839 49.4693203, 8.6162587 49.4692484, 8.6164765 49.4692342, 8.6165911 49.4692915, 8.6166776 49.4693886, 8.6168062 49.4695916, 8.6168799 49.469834, 8.6168447 49.4699338, 8.6166416 49.4700349, 8.6157812 49.4703038)",,30,,,,,
28562262,False,Lopodunumstraße,residential,True,78.187,"LINESTRING (8.61556 49.4696169, 8.6157484 49.4702573, 8.6157812 49.4703038)",,30,,,,,
28562263,False,Lopodunumstraße,residential,False,32.260000000000005,"LINESTRING (8.61556 49.4696169, 8.6154493 49.4695665, 8.6153781 49.4694905, 8.6153082 49.4693867)",,,,,,,
28562263,False,Lopodunumstraße,residential,True,32.260000000000005,"LINESTRING (8.6153082 49.4693867, 8.6153781 49.4694905, 8.6154493 49.4695665, 8.61556 49.4696169)",,,,,,,
26514605,True,Seilergraben,residential,False,55.379,"LINESTRING (8.6067782 49.4695859, 8.6066526 49.4690946)",,30,1,,,,
28562335,False,Sievertstraße,residential,False,70.191,"LINESTRING (8.6067782 49.4695859, 8.6072428 49.4695561, 8.6077472 49.4695631)",,30,,,,,
28562335,False,Sievertstraße,residential,True,70.191,"LINESTRING (8.6077472 49.4695631, 8.6072428 49.4695561, 8.6067782 49.4695859)",,30,,,,,
37740315,False,Hauptstraße,living_street,False,11.663,"LINESTRING (8.6125804 49.472738, 8.6127357 49.4727666)",,,,,,,
512761019,False,Hauptstraße,living_street,False,38.249,"LINESTRING (8.6125804 49.472738, 8.6124829 49.4730761)",,,,,,,
37740315,False,Hauptstraße,living_street,True,21.507,"LINESTRING (8.6125804 49.472738, 8.6123973 49.4726984, 8.612298 49.4726769)",,,,,,,
166612595,False,Preysingstraße,residential,False,71.186,"LINESTRING (8.6087455 49.4745657, 8.6087618 49.4752058)",,30,,,,,
66097902,True,Neue Anlage,residential,False,74.67,"LINESTRING (8.6087455 49.4745657, 8.6096026 49.4745798, 8.6097784 49.4745734)",,30,,,,,
"[27995532, 174958390]",False,Preysingstraße,"['residential', 'living_street']",True,41.69799999999999,"LINESTRING (8.6087455 49.4745657, 8.6087461 49.4743921, 8.6087698 49.4741913)",,30,,,,,
66097902,True,Neue Anlage,residential,False,177.018,"LINESTRING (8.6097784 49.4745734, 8.6120601 49.4739936)",,30,,,,,
"[174958409, 289860539]",False,Zehntstraße,residential,True,77.72200000000001,"LINESTRING (8.6097784 49.4745734, 8.6097724 49.4741516, 8.6097754 49.4740292, 8.6097809 49.4738745)",,30,,yes,,,
174958410,False,Zwingertgasse,living_street,False,65.747,"LINESTRING (8.6097809 49.4738745, 8.6106644 49.473733)",,,,yes,,,
27995539,False,Zehntstraße,living_street,True,68.61699999999999,"LINESTRING (8.6097809 49.4738745, 8.6098199 49.4736024, 8.6098192 49.4735034, 8.6098038 49.4734093, 8.6097908 49.4733541, 8.6097198 49.4732718)",,,,yes,,,
28660607,False,Zwingertgasse,living_street,True,38.015,"LINESTRING (8.6097809 49.4738745, 8.6095805 49.4738783, 8.6094672 49.4738691, 8.609268 49.473823)",,,,,,,
"[174958409, 289860539]",False,Zehntstraße,residential,False,77.72200000000001,"LINESTRING (8.6097809 49.4738745, 8.6097754 49.4740292, 8.6097724 49.4741516, 8.6097784 49.4745734)",,30,,yes,,,
162235993,False,Rheingaustraße,living_street,True,10.026,"LINESTRING (8.6097198 49.4732718, 8.6097785 49.4731901)",,,,,,,
27995539,False,Zehntstraße,living_street,False,68.617,"LINESTRING (8.6097198 49.4732718, 8.6097908 49.4733541, 8.6098038 49.4734093, 8.6098192 49.4735034, 8.6098199 49.4736024, 8.6097809 49.4738745)",,,,yes,,,
162235993,False,Rheingaustraße,living_street,False,18.544,"LINESTRING (8.6097198 49.4732718, 8.6096687 49.4733431, 8.6096006 49.4734193)",,,,,,,
174958410,False,Zwingertgasse,living_street,True,20.828,"LINESTRING (8.6109429 49.473685, 8.610796 49.4737132, 8.6106644 49.473733)",,,,yes,,,
174958410,False,Zwingertgasse,living_street,True,65.747,"LINESTRING (8.6106644 49.473733, 8.6097809 49.4738745)",,,,yes,,,
28660608,False,Zwingertgasse,living_street,False,41.223,"LINESTRING (8.6106644 49.473733, 8.610659 49.4735144, 8.6106443 49.4733626)",,,,yes,,,
174958410,False,Zwingertgasse,living_street,False,20.828,"LINESTRING (8.6106644 49.473733, 8.610796 49.4737132, 8.6109429 49.473685)",,,,yes,,,
28660608,False,Zwingertgasse,living_street,True,41.223,"LINESTRING (8.6106443 49.4733626, 8.610659 49.4735144, 8.6106644 49.473733)",,,,yes,,,
162235993,False,Rheingaustraße,living_street,True,16.206,"LINESTRING (8.6101865 49.4727839, 8.6103359 49.4726752)",,,,,,,
28675160,False,Jesuitengasse,living_street,False,23.622,"LINESTRING (8.6101865 49.4727839, 8.610328 49.4728832, 8.6103962 49.4729463)",,,,yes,,,
162235993,False,Rheingaustraße,living_street,False,14.84,"LINESTRING (8.6101865 49.4727839, 8.6101285 49.4728232, 8.6100396 49.4728771)",,,,,,,
28675160,False,Jesuitengasse,living_street,False,43.349000000000004,"LINESTRING (8.6103962 49.4729463, 8.6104361 49.4731147, 8.6104435 49.473177, 8.6104668 49.4732218, 8.6106356 49.4732228)",,,,yes,,,
28675160,False,Jesuitengasse,living_street,True,23.622,"LINESTRING (8.6103962 49.4729463, 8.610328 49.4728832, 8.6101865 49.4727839)",,,,yes,,,
174958385,False,Jesuitenhof,living_street,False,44.816,"LINESTRING (8.6103962 49.4729463, 8.6104443 49.4729642, 8.6106541 49.4730164, 8.610994 49.4730075)",,,,yes,,,
28675160,False,Jesuitengasse,living_street,True,43.349000000000004,"LINESTRING (8.6106356 49.4732228, 8.6104668 49.4732218, 8.6104435 49.473177, 8.6104361 49.4731147, 8.6103962 49.4729463)",,,,yes,,,
133677738,False,Vorderer Rindweg,residential,True,143.056,"LINESTRING (8.6172688 49.4740424, 8.6171683 49.4740594, 8.6170194 49.4740847, 8.6168528 49.4741129, 8.6167309 49.4741308, 8.6154444 49.4742313, 8.615317 49.4742455)",,30,,,,,
"[510946145, 38160525]",False,Zelgenweg,residential,False,95.009,"LINESTRING (8.615317 49.4742455, 8.6153707 49.4745416, 8.6153821 49.4746369, 8.6154345 49.4749592, 8.6154509 49.475026, 8.6155157 49.4750806)",,30,,,,,
38555362,False,Konrad-Seel-Straße,living_street,False,59.809999999999995,"LINESTRING (8.615317 49.4742455, 8.6153218 49.4740668, 8.6153236 49.4739887, 8.6153217 49.4739588, 8.6152905 49.4737085)",,,,,,,
133677738,False,Vorderer Rindweg,residential,False,143.056,"LINESTRING (8.615317 49.4742455, 8.6154444 49.4742313, 8.6167309 49.4741308, 8.6168528 49.4741129, 8.6170194 49.4740847, 8.6171683 49.4740594, 8.6172688 49.4740424)",,30,,,,,
540139680,False,Vorderer Rindweg,residential,True,34.395,"LINESTRING (8.615317 49.4742455, 8.6151284 49.4742665, 8.6150287 49.4742866, 8.61487 49.4743422)",,30,,,,,
38555359,False,Friedrich-Hecker-Weg,living_street,False,95.261,"LINESTRING (8.6153917 49.4732735, 8.6153986 49.4731768, 8.6154041 49.4730696, 8.6154549 49.4729765, 8.6153879 49.4727904, 8.6153016 49.4724883, 8.6152796 49.4724347)",,,,,,,
38555362,False,Konrad-Seel-Straße,living_street,True,50.61,"LINESTRING (8.6153917 49.4732735, 8.6153742 49.4736444, 8.6152905 49.4737085)",,,,,,,
38555363,False,Brenngässel,living_street,False,86.823,"LINESTRING (8.6153917 49.4732735, 8.6156619 49.4732453, 8.6165203 49.4731559, 8.6165783 49.4731504)",,,,,,,
"[39022986, 39022987]",False,Brenngässel,living_street,"[False, True]",119.484,"LINESTRING (8.6153917 49.4732735, 8.6148208 49.473316, 8.6146406 49.4733406, 8.6144604 49.4733652, 8.6138039 49.4733736, 8.6137498 49.473373)",,,,,,,
27993085,False,Karl-Schlegel-Weg,living_street,True,24.046,"LINESTRING (8.6166751 49.4733573, 8.6165783 49.4731504)",,,,,,,
28499493,False,Neugasse,living_street,True,49.612,"LINESTRING (8.6094859 49.4715436, 8.6099012 49.4711883)",,,,,,,
217435178,False,Dreckgasse,living_street,True,33.438,"LINESTRING (8.6094859 49.4715436, 8.6091128 49.4713657)",,,,,,,
28499493,False,Neugasse,living_street,False,16.82,"LINESTRING (8.6094859 49.4715436, 8.609445 49.4716154, 8.6094236 49.4716888)",,,,,,,
38555359,False,Friedrich-Hecker-Weg,living_street,True,95.26099999999998,"LINESTRING (8.6152796 49.4724347, 8.6153016 49.4724883, 8.6153879 49.4727904, 8.6154549 49.4729765, 8.6154041 49.4730696, 8.6153986 49.4731768, 8.6153917 49.4732735)",,,,,,,
553700023,False,Schriesheimer Straße,tertiary,False,149.17700000000002,"LINESTRING (8.6152796 49.4724347, 8.616074 49.4723041, 8.616345 49.4722836, 8.6173131 49.472225)",K 4238,30,,,,,
"[426948938, 553700023]",False,Schriesheimer Straße,tertiary,True,84.392,"LINESTRING (8.6152796 49.4724347, 8.6146447 49.4725473, 8.6145531 49.4725656, 8.6143866 49.4726098, 8.6141926 49.472695)",K 4238,30,,,,,
66832241,False,August-Frey-Weg,living_street,False,74.434,"LINESTRING (8.6172446 49.4736074, 8.6173127 49.4735887, 8.6174729 49.4735374, 8.6173243 49.4730414)",,,,,,,
27993083,False,Adam-Herdt-Straße,living_street,False,55.248,"LINESTRING (8.6173243 49.4730414, 8.6165783 49.4731504)",,,,,,,
27993083,False,Adam-Herdt-Straße,living_street,True,11.313,"LINESTRING (8.6173243 49.4730414, 8.6174626 49.4729937)",,,,,,,
66832241,False,August-Frey-Weg,living_street,True,74.434,"LINESTRING (8.6173243 49.4730414, 8.6174729 49.4735374, 8.6173127 49.4735887, 8.6172446 49.4736074)",,,,,,,
"[30501196, 900351181]",False,Weinheimer Straße,tertiary,False,83.96199999999999,"LINESTRING (8.6137498 49.473373, 8.6137789 49.4732405, 8.6137882 49.473206, 8.6138071 49.4731587, 8.613879 49.4729788, 8.6140027 49.4728404, 8.6140798 49.4727686, 8.6141926 49.472695)",K 4238,30,2,,,,
30501196,False,Weinheimer Straße,tertiary,True,21.139000000000003,"LINESTRING (8.6137498 49.473373, 8.6137519 49.4734781, 8.6137801 49.4735611)",K 4238,30,2,,,,
"[39022986, 39022987]",False,Brenngässel,living_street,"[False, True]",119.48400000000001,"LINESTRING (8.6137498 49.473373, 8.6138039 49.4733736, 8.6144604 49.4733652, 8.6146406 49.4733406, 8.6148208 49.473316, 8.6153917 49.4732735)",,,,,,,
"[844794259, 61962613, 42806478]",False,"['An den Martinsgärten', 'Schwedenweg']",residential,True,193.47199999999998,"LINESTRING (8.6073788 49.4754574, 8.6075585 49.4754734, 8.6075441 49.4755558, 8.6075379 49.4755884, 8.6074763 49.4759119, 8.6074084 49.4762685, 8.6073915 49.4763719, 8.6080809 49.476427, 8.6084878 49.4764535)",,30,,,,,
306222686,False,Weinheimer Straße,tertiary,False,24.29,"LINESTRING (8.6144893 49.4744934, 8.6143103 49.4743085)",K 4238,50,2,,,,
553700022,False,Weinheimer Straße,tertiary,True,8.559,"LINESTRING (8.6144893 49.4744934, 8.6145525 49.4745585)",K 4238,50,2,,,,
52936768,True,Vorderer Rindweg,residential,False,21.446,"LINESTRING (8.6144893 49.4744934, 8.614578 49.474423, 8.6147121 49.4743702)",,30,1,,,,
28271838,False,Schmezerstraße,residential,False,99.948,"LINESTRING (8.6058113 49.4736455, 8.6058259 49.4735413, 8.6058121 49.4734148, 8.605689 49.4727522)",,30,,,,,
28271838,False,Schmezerstraße,residential,True,42.712,"LINESTRING (8.6058113 49.4736455, 8.6057626 49.4738356, 8.6056714 49.4740176)",,30,,,,,
70877764,False,Schmezerstraße,residential,False,49.137,"LINESTRING (8.6058113 49.4736455, 8.6055419 49.4736429, 8.6053815 49.47362, 8.6051538 49.4735588)",,30,,,,,
70877764,False,Schmezerstraße,residential,True,49.137,"LINESTRING (8.6051538 49.4735588, 8.6053815 49.47362, 8.6055419 49.4736429, 8.6058113 49.4736455)",,30,,,,,
38555362,False,Konrad-Seel-Straße,living_street,False,50.61,"LINESTRING (8.6152905 49.4737085, 8.6153742 49.4736444, 8.6153917 49.4732735)",,,,,,,
38555362,False,Konrad-Seel-Straße,living_street,True,59.81,"LINESTRING (8.6152905 49.4737085, 8.6153217 49.4739588, 8.6153236 49.4739887, 8.6153218 49.4740668, 8.615317 49.4742455)",,,,,,,
72359226,False,Konrad-Seel-Straße,living_street,False,46.09,"LINESTRING (8.6152905 49.4737085, 8.6148458 49.4737117, 8.6148321 49.4735865)",,,,,,,
72359226,False,Konrad-Seel-Straße,living_street,True,46.09,"LINESTRING (8.6148321 49.4735865, 8.6148458 49.4737117, 8.6152905 49.4737085)",,,,,,,
73498861,False,Seilergasse,living_street,False,44.44,"LINESTRING (8.6096006 49.4734193, 8.6094343 49.4733888, 8.6090402 49.4733606, 8.6089947 49.4733574)",,,,yes,,,
162235993,False,Rheingaustraße,living_street,False,51.045,"LINESTRING (8.6096006 49.4734193, 8.6093358 49.4737657, 8.609268 49.473823)",,,,,,,
