osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width
28655971,Kapellenstraße,residential,False,False,83.329,"LINESTRING (8.1835174 50.3592122, 8.1841875 50.3598277)",,,,
28655971,Kapellenstraße,residential,False,True,80.313,"LINESTRING (8.1835174 50.3592122, 8.1828657 50.3586216)",,,,
28655971,Kapellenstraße,residential,False,False,80.313,"LINESTRING (8.1828657 50.3586216, 8.1835174 50.3592122)",,,,
28655971,Kapellenstraße,residential,False,True,75.313,"LINESTRING (8.1828657 50.3586216, 8.1825487 50.3583504, 8.182484 50.358295, 8.1823385 50.3581706, 8.182219 50.3580849)",,,,
28655971,Kapellenstraße,residential,False,False,75.313,"LINESTRING (8.182219 50.3580849, 8.1823385 50.3581706, 8.182484 50.358295, 8.1825487 50.3583504, 8.1828657 50.3586216)",,,,
"[1097710801, 22719285, 509327293]","['Limburger Straße', 'Frankfurter Straße']",primary,False,False,786.431,"LINESTRING (8.182219 50.3580849, 8.1815104 50.3584643, 8.1811881 50.3586192, 8.1807916 50.3587877, 8.1804791 50.3588989, 8.1803973 50.358928, 8.1800781 50.359029, 8.1798341 50.3590957, 8.1795547 50.3591625, 8.1791726 50.3592512, 8.1777288 50.3595473, 8.1774354 50.3596111, 8.1771786 50.3596726, 8.1769315 50.359744, 8.1765945 50.3598529, 8.176187 50.3600022, 8.1739447 50.3609289, 8.1733273 50.3611068, 8.1728925 50.3612175, 8.1724496 50.3613094)",2,B 8,"['50', '100']",
156910660,In der Schlei,residential,False,False,273.01199999999994,"LINESTRING (8.1738738 50.3642985, 8.1726775 50.363432, 8.1726586 50.3634098, 8.1726358 50.3633829, 8.1724188 50.3631273, 8.1723387 50.3630014, 8.1722924 50.3628265, 8.1722735 50.3627013, 8.1722705 50.3626114, 8.172278 50.362478, 8.1723549 50.3621905)",,,,
156910660,In der Schlei,residential,False,True,99.482,"LINESTRING (8.1724496 50.3613094, 8.1724818 50.3614228, 8.1725103 50.3615548, 8.1725184 50.3616585, 8.1724655 50.3617954, 8.1723549 50.3621905)",,,,
"[1097710801, 22719285, 509327293]","['Limburger Straße', 'Frankfurter Straße']",primary,False,True,786.4309999999999,"LINESTRING (8.1724496 50.3613094, 8.1728925 50.3612175, 8.1733273 50.3611068, 8.1739447 50.3609289, 8.176187 50.3600022, 8.1765945 50.3598529, 8.1769315 50.359744, 8.1771786 50.3596726, 8.1774354 50.3596111, 8.1777288 50.3595473, 8.1791726 50.3592512, 8.1795547 50.3591625, 8.1798341 50.3590957, 8.1800781 50.359029, 8.1803973 50.358928, 8.1804791 50.3588989, 8.1807916 50.3587877, 8.1811881 50.3586192, 8.1815104 50.3584643, 8.182219 50.3580849)",2,B 8,"['50', '100']",
27591452,Am Engelsstück,residential,False,False,49.692,"LINESTRING (8.1709434 50.3621845, 8.170964 50.3626312)",,,,
28241598,Friedrichstraße,residential,False,True,21.465,"LINESTRING (8.1709434 50.3621845, 8.171246 50.3621859)",,,,5
27591452,Am Engelsstück,residential,False,True,82.35,"LINESTRING (8.1712623 50.3641216, 8.1712283 50.3639802, 8.1711058 50.3633878)",,,,
28241598,Friedrichstraße,residential,False,False,78.661,"LINESTRING (8.1723549 50.3621905, 8.171246 50.3621859)",,,,5
156910660,In der Schlei,residential,False,False,99.482,"LINESTRING (8.1723549 50.3621905, 8.1724655 50.3617954, 8.1725184 50.3616585, 8.1725103 50.3615548, 8.1724818 50.3614228, 8.1724496 50.3613094)",,,,
156910660,In der Schlei,residential,False,True,273.012,"LINESTRING (8.1723549 50.3621905, 8.172278 50.362478, 8.1722705 50.3626114, 8.1722735 50.3627013, 8.1722924 50.3628265, 8.1723387 50.3630014, 8.1724188 50.3631273, 8.1726358 50.3633829, 8.1726586 50.3634098, 8.1726775 50.363432, 8.1738738 50.3642985)",,,,
28241598,Friedrichstraße,residential,False,False,21.465,"LINESTRING (8.171246 50.3621859, 8.1709434 50.3621845)",,,,5
28241598,Friedrichstraße,residential,False,True,78.661,"LINESTRING (8.171246 50.3621859, 8.1723549 50.3621905)",,,,5
27591452,Am Engelsstück,residential,False,True,84.729,"LINESTRING (8.1711058 50.3633878, 8.170964 50.3626312)",,,,
27591452,Am Engelsstück,residential,False,False,82.35,"LINESTRING (8.1711058 50.3633878, 8.1712283 50.3639802, 8.1712623 50.3641216)",,,,
27591452,Am Engelsstück,residential,False,False,84.729,"LINESTRING (8.170964 50.3626312, 8.1711058 50.3633878)",,,,
27591452,Am Engelsstück,residential,False,True,49.692,"LINESTRING (8.170964 50.3626312, 8.1709434 50.3621845)",,,,
28655971,Kapellenstraße,residential,False,True,83.329,"LINESTRING (8.1841875 50.3598277, 8.1835174 50.3592122)",,,,
