osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge,ref
26959403,Marktstraße,secondary,50,True,False,114.2,"LINESTRING (9.2258747 48.4671499, 9.2260162 48.4676064, 9.2261129 48.4681637)",1,,,
23752698,Lindenstraße,residential,30,False,False,61.058,"LINESTRING (9.226591 48.4671691, 9.2273829 48.4673298)",,,,
"[26960629, 256311927]",Große Heerstraße,secondary,50,False,False,169.074,"LINESTRING (9.2288483 48.4632806, 9.2288509 48.4633497, 9.2288147 48.4635469, 9.2287831 48.4636488, 9.2286395 48.4639345, 9.2284405 48.4642233, 9.2280397 48.4646819)","['2', '3']",,,
26996001,Große Heerstraße,residential,30,False,False,216.793,"LINESTRING (9.2288483 48.4632806, 9.2291995 48.4632365, 9.2293452 48.4630625, 9.2295352 48.4628385, 9.2298648 48.4623046, 9.2301349 48.4616489)",,,,
44066213,Große Heerstraße,secondary,50,False,True,117.855,"LINESTRING (9.2288483 48.4632806, 9.2287799 48.4630947, 9.2285825 48.4628879, 9.2285077 48.4628095, 9.2284356 48.4627537, 9.2280951 48.4625145, 9.2279467 48.4624317)",2,,,
"[26960824, 1224886905, 162282142]",Badstraße,residential,30,False,True,67.765,"LINESTRING (9.2280397 48.4646819, 9.2277568 48.4645615, 9.227538 48.4644793, 9.2272581 48.4643616)",3,,,
"[1136913057, 44066214, 1198420594, 1198420595, 1198420596, 256311925]",Große Heerstraße,secondary,50,False,False,143.505,"LINESTRING (9.2280397 48.4646819, 9.2278041 48.4649031, 9.2275584 48.4651773, 9.2274554 48.4652786, 9.2274188 48.4653147, 9.227316 48.4654179, 9.2271828 48.4655516, 9.2269701 48.4657595)","['4', '3']",,,
"[26960629, 256311927]",Große Heerstraße,secondary,50,False,True,169.074,"LINESTRING (9.2280397 48.4646819, 9.2284405 48.4642233, 9.2286395 48.4639345, 9.2287831 48.4636488, 9.2288147 48.4635469, 9.2288509 48.4633497, 9.2288483 48.4632806)","['2', '3']",,,
44066213,Große Heerstraße,secondary,50,False,False,117.85499999999999,"LINESTRING (9.2279467 48.4624317, 9.2280951 48.4625145, 9.2284356 48.4627537, 9.2285077 48.4628095, 9.2285825 48.4628879, 9.2287799 48.4630947, 9.2288483 48.4632806)",2,,,
"[314474328, 532751670]",Klosterstraße,secondary,50,False,True,119.39599999999999,"LINESTRING (9.2279467 48.4624317, 9.2276918 48.4622933, 9.2275219 48.4621734, 9.2273943 48.4620528, 9.2273294 48.4619641, 9.2272792 48.4618214, 9.2272745 48.4615231)","['2', '3']",,,
"[109937782, 833113959]",Klosterstraße,residential,30,False,False,176.823,"LINESTRING (9.2279467 48.4624317, 9.2278365 48.4625169, 9.2277673 48.4625798, 9.2275852 48.4627155, 9.227166 48.4629046, 9.2268728 48.4630014, 9.2262618 48.4632004, 9.2260543 48.4633639)",3,,,
"[44066216, 32427130]",Lindenplatz,secondary,50,True,False,58.949,"LINESTRING (9.2258932 48.4666199, 9.225882 48.4669396, 9.2258765 48.4670948, 9.2258747 48.4671499)",1,,,
"[26959465, 755625383]",Lindenplatz,secondary,50,False,True,95.84100000000001,"LINESTRING (9.2258932 48.4666199, 9.2259225 48.4665488, 9.2259572 48.4664718, 9.2260142 48.4663604, 9.2261674 48.4662155, 9.226331 48.4661195, 9.2266966 48.4660043)","['2', '3']",,,
140179459,Kurze Straße,residential,30,False,False,34.717,"LINESTRING (9.223354 48.4681379, 9.2228957 48.4682096)",,,,
27022289,Hermannstraße,residential,30,False,False,86.14900000000002,"LINESTRING (9.223354 48.4681379, 9.2234012 48.4683507, 9.2234388 48.4685661, 9.2235066 48.4688047, 9.223526 48.4689039)",,,,
140179459,Kurze Straße,residential,30,False,True,64.386,"LINESTRING (9.223354 48.4681379, 9.2237232 48.4681336, 9.2242268 48.4681478)",,,,
803462958,Lindachstraße,residential,30,False,False,42.262,"LINESTRING (9.223354 48.4681379, 9.2233042 48.4679535, 9.2233781 48.4677671)",,,,
"[109937782, 833113959]",Klosterstraße,residential,30,False,True,176.823,"LINESTRING (9.2260543 48.4633639, 9.2262618 48.4632004, 9.2268728 48.4630014, 9.227166 48.4629046, 9.2275852 48.4627155, 9.2277673 48.4625798, 9.2278365 48.4625169, 9.2279467 48.4624317)",3,,,
"[186952390, 186952391, 1197779469, 140333107, 162282141]","['Klosterstraße', 'Badstraße']",residential,30,False,False,149.285,"LINESTRING (9.2260543 48.4633639, 9.2260496 48.4634942, 9.2260944 48.4636312, 9.2263033 48.4638232, 9.2264359 48.4639196, 9.2265584 48.4640086, 9.2267381 48.464121, 9.2268231 48.4641629, 9.2268834 48.4641918, 9.2269605 48.4642272, 9.2272581 48.4643616)",,,,
285499879,Gönninger Straße,residential,30,False,True,40.748999999999995,"LINESTRING (9.2260543 48.4633639, 9.2257746 48.4633054, 9.2255623 48.4632066)",,,,
"[140179459, 32393356, 32393359]",Kurze Straße,residential,30,False,True,118.50200000000001,"LINESTRING (9.2208947 48.4683592, 9.2209687 48.4683525, 9.2214082 48.4683061, 9.2216862 48.4682831, 9.221724 48.4682818, 9.2217995 48.4682765, 9.222022 48.4682645, 9.2221426 48.4682562, 9.2224912 48.4682426)",,,yes,
256153008,Römerstraße,secondary,50,False,True,86.738,"LINESTRING (9.2208947 48.4683592, 9.2208573 48.4681882, 9.22078 48.4675831)",,,,L 382
485631942,Römerstraße,secondary,50,False,False,99.219,"LINESTRING (9.2208947 48.4683592, 9.2210047 48.4688157, 9.2210393 48.4692451)",,,,L 382
151397688,Weinbergstraße,residential,30,False,True,106.186,"LINESTRING (9.221647 48.461296, 9.2213455 48.4615102, 9.2207046 48.4620177)",,7,,
"[78456130, 32426958, 32426959]",Griesstraße,residential,30,False,True,177.734,"LINESTRING (9.2247932 48.4653016, 9.2245886 48.4652382, 9.22449 48.465185, 9.2240887 48.4649965, 9.2236209 48.4648813, 9.2235061 48.4648602, 9.223052 48.4647794, 9.2225854 48.4647121)",,,yes,
"[285499877, 1197779470]",Griesstraße,"['residential', 'living_street']",30,False,False,44.483000000000004,"LINESTRING (9.2247932 48.4653016, 9.224802 48.465388, 9.2250337 48.4655008, 9.2251808 48.4655755)",,,,
"[26951264, 140179457, 1180930237, 1180930238]",Klemmenstraße,residential,30,False,True,257.25,"LINESTRING (9.2247932 48.4653016, 9.2250716 48.4649886, 9.2250972 48.4648897, 9.225109 48.4648441, 9.2251391 48.4647105, 9.2252055 48.4646076, 9.2251343 48.4643923, 9.2250477 48.4641652, 9.2249454 48.4638457, 9.2249787 48.4637058, 9.2250955 48.4635752, 9.225124 48.463551, 9.2253224 48.4634059, 9.2254364 48.4633179, 9.2254968 48.4632672, 9.2255623 48.4632066)",,,yes,
151397688,Weinbergstraße,residential,30,False,False,51.488,"LINESTRING (9.2189522 48.4627446, 9.2192685 48.4626877, 9.2196284 48.4626292)",,7,,
285499874,Elsterweg,residential,30,False,True,120.856,"LINESTRING (9.2189522 48.4627446, 9.2190604 48.4625496, 9.2195179 48.4617245)",,,,
26951582,Grieshalde,residential,30,False,True,196.419,"LINESTRING (9.2191746 48.4643689, 9.2192347 48.4640212, 9.2193426 48.4635804, 9.2193459 48.4635703, 9.2194931 48.4630848, 9.2196284 48.4626292)",,4,,
109745853,Griesstraße,unclassified,30,False,False,70.95,"LINESTRING (9.2191746 48.4643689, 9.2195052 48.464314, 9.2198116 48.4642621, 9.2201136 48.4642328)",,7,,
26951582,Grieshalde,residential,30,False,False,196.419,"LINESTRING (9.2196284 48.4626292, 9.2194931 48.4630848, 9.2193459 48.4635703, 9.2193426 48.4635804, 9.2192347 48.4640212, 9.2191746 48.4643689)",,4,,
151397688,Weinbergstraße,residential,30,False,False,105.548,"LINESTRING (9.2196284 48.4626292, 9.2200267 48.4624838, 9.2203717 48.4622572, 9.2204301 48.4622152, 9.2207046 48.4620177)",,7,,
151397688,Weinbergstraße,residential,30,False,True,51.488,"LINESTRING (9.2196284 48.4626292, 9.2192685 48.4626877, 9.2189522 48.4627446)",,7,,
285499874,Elsterweg,residential,30,False,False,120.856,"LINESTRING (9.2195179 48.4617245, 9.2190604 48.4625496, 9.2189522 48.4627446)",,,,
140179461,Schloßgartenstraße,residential,30,False,True,26.935,"LINESTRING (9.220787 48.4645567, 9.2205838 48.464758)",,,,
26958845,Seitenstraße,residential,30,False,False,42.964,"LINESTRING (9.220787 48.4645567, 9.2208791 48.4643316, 9.220992 48.464198)",,,,
109745853,Griesstraße,unclassified,30,False,True,61.67700000000001,"LINESTRING (9.220787 48.4645567, 9.2204336 48.4643511, 9.2201136 48.4642328)",,7,,
1107120299,Griesstraße,unclassified,30,False,False,20.668,"LINESTRING (9.220787 48.4645567, 9.2209156 48.4646065, 9.221042 48.4646303)",,,,
485631942,Römerstraße,secondary,50,False,True,99.219,"LINESTRING (9.2210393 48.4692451, 9.2210047 48.4688157, 9.2208947 48.4683592)",,,,L 382
"[27026248, 500256833, 500256832]","['Georgenweg', 'Römerstraße']",residential,30,False,False,214.307,"LINESTRING (9.2210393 48.4692451, 9.2209233 48.4692172, 9.2208109 48.4692145, 9.2207182 48.468756, 9.2206415 48.468208, 9.2205873 48.4677966, 9.2205924 48.4675762, 9.220689 48.4675793, 9.22078 48.4675831)",,,,
186952389,Kirchstraße,living_street,,False,True,17.739,"LINESTRING (9.2262613 48.46502, 9.2263091 48.4649608, 9.2264058 48.4648943)",,,,
27110653,Griesstraße,living_street,,False,False,9.292,"LINESTRING (9.2251808 48.4655755, 9.2252925 48.4656142)",,,,
"[26961229, 1202607982]",Josefstraße,living_street,,False,False,64.626,"LINESTRING (9.2251808 48.4655755, 9.2248188 48.4658568, 9.2246028 48.4660123)",,,,
"[285499877, 1197779470]",Griesstraße,"['living_street', 'residential']",30,False,True,44.483,"LINESTRING (9.2251808 48.4655755, 9.2250337 48.4655008, 9.224802 48.465388, 9.2247932 48.4653016)",,,,
26962038,Lindenplatz,residential,,True,False,25.386,"LINESTRING (9.2255313 48.4671666, 9.2258747 48.4671499)",1,,,
26071512,Schloßstraße,residential,30,False,False,30.988999999999997,"LINESTRING (9.2255313 48.4671666, 9.2253473 48.4671744, 9.2251187 48.4672131)",,,,
"[150850616, 1198213532, 44066215]",Lindenplatz,secondary,50,True,False,66.42099999999999,"LINESTRING (9.2255313 48.4671666, 9.2255671 48.467109, 9.2256623 48.4669561, 9.2257311 48.4668456, 9.2257823 48.4667812, 9.2258932 48.4666199)",1,,,
26992873,Panoramastraße,residential,30,False,True,250.18699999999998,"LINESTRING (9.2207046 48.4620177, 9.2206401 48.4622484, 9.2204358 48.4629794, 9.2202771 48.4635473, 9.2201872 48.4638581, 9.2201136 48.4642328)",,4,,
151397688,Weinbergstraße,residential,30,False,False,106.186,"LINESTRING (9.2207046 48.4620177, 9.2213455 48.4615102, 9.221647 48.461296)",,7,,
151397688,Weinbergstraße,residential,30,False,True,105.548,"LINESTRING (9.2207046 48.4620177, 9.2204301 48.4622152, 9.2203717 48.4622572, 9.2200267 48.4624838, 9.2196284 48.4626292)",,7,,
26992887,Große Ziegelstraße,residential,30,False,False,111.741,"LINESTRING (9.2225854 48.4647121, 9.2226081 48.4644662, 9.2226129 48.4642451, 9.2227896 48.4637206)",,,,
"[78456130, 32426958, 32426959]",Griesstraße,residential,30,False,False,177.73399999999998,"LINESTRING (9.2225854 48.4647121, 9.223052 48.4647794, 9.2235061 48.4648602, 9.2236209 48.4648813, 9.2240887 48.4649965, 9.22449 48.465185, 9.2245886 48.4652382, 9.2247932 48.4653016)",,,yes,
"[409100490, 78456127]",Griesstraße,residential,30,False,True,11.883,"LINESTRING (9.2225854 48.4647121, 9.2225222 48.464708, 9.222425 48.4647017)",,,yes,
26992887,Große Ziegelstraße,residential,30,False,True,194.47400000000002,"LINESTRING (9.2243663 48.462381, 9.2241571 48.4624716, 9.2238524 48.4627122, 9.2236702 48.4628659, 9.2236588 48.4628818, 9.2236483 48.462898, 9.2232123 48.4635374, 9.2229392 48.4636749, 9.2227896 48.4637206)",,,,
80825329,Gönninger Straße,residential,30,False,True,71.816,"LINESTRING (9.2243663 48.462381, 9.224354 48.4619631, 9.2242549 48.4617449)",,,,
"[257545656, 78469507, 78469509]",Gönninger Straße,residential,30,False,False,130.362,"LINESTRING (9.2243663 48.462381, 9.2245194 48.4626012, 9.2247695 48.4628177, 9.2249515 48.462932, 9.2251231 48.4630312, 9.2252517 48.4630845, 9.2253535 48.463124, 9.2255623 48.4632066)",,,yes,
26992887,Große Ziegelstraße,residential,30,False,False,194.47400000000002,"LINESTRING (9.2227896 48.4637206, 9.2229392 48.4636749, 9.2232123 48.4635374, 9.2236483 48.462898, 9.2236588 48.4628818, 9.2236702 48.4628659, 9.2238524 48.4627122, 9.2241571 48.4624716, 9.2243663 48.462381)",,,,
26992887,Große Ziegelstraße,residential,30,False,True,111.74100000000001,"LINESTRING (9.2227896 48.4637206, 9.2226129 48.4642451, 9.2226081 48.4644662, 9.2225854 48.4647121)",,,,
27021768,Kleine Ziegelstraße,residential,30,False,False,180.059,"LINESTRING (9.2227896 48.4637206, 9.2227439 48.4636481, 9.2227632 48.4633376, 9.2229246 48.4629458, 9.2230229 48.4627436, 9.2230484 48.4626886, 9.2231877 48.4624259, 9.2234034 48.4621906)",,,,
26994342,Ernststraße,residential,30,True,False,54.406,"LINESTRING (9.2218045 48.4636135, 9.2210783 48.4635268)",,,,
"[27009779, 27009782]","['Ernststraße', 'Bachstraße']",residential,30,False,True,165.966,"LINESTRING (9.2218045 48.4636135, 9.2225487 48.4637094, 9.2224139 48.4642116, 9.2223247 48.4646877)",,,,
"[256153003, 242750828]",Friedrichstraße,secondary,50,True,False,84.91000000000001,"LINESTRING (9.2218045 48.4636135, 9.2217417 48.4638631, 9.2216769 48.4640858, 9.2216497 48.4641788, 9.2216149 48.4643027, 9.2216009 48.464365)",2,,,L 382
285499883,Seitenstraße,secondary,50,True,False,83.844,"LINESTRING (9.2210783 48.4635268, 9.2212847 48.4627853)",,,,L 382
55289760,Leonhardstraße,residential,30,False,False,61.785,"LINESTRING (9.2295601 48.4612005, 9.2301985 48.4615604)",,,,
26996001,Große Heerstraße,residential,30,False,True,10.901,"LINESTRING (9.2301985 48.4615604, 9.2301349 48.4616489)",,,,
55289760,Leonhardstraße,residential,30,False,True,61.785,"LINESTRING (9.2301985 48.4615604, 9.2295601 48.4612005)",,,,
5038749,Schulstraße,residential,30,False,False,49.463,"LINESTRING (9.229089 48.466145, 9.2295705 48.4660776, 9.2297454 48.4660531)",2,,,
"[8158252, 5038749]",Schulstraße,residential,30,False,"[False, True]",38.051,"LINESTRING (9.229089 48.466145, 9.228815 48.4661818, 9.2285832 48.466213)",2,,,
26996002,Eisenbahnstraße,residential,30,False,True,126.627,"LINESTRING (9.229089 48.466145, 9.229307 48.465456, 9.2293715 48.465214, 9.2294207 48.4650278)",,,,
"[409100490, 78456127]",Griesstraße,residential,30,False,False,11.883,"LINESTRING (9.222425 48.4647017, 9.2225222 48.464708, 9.2225854 48.4647121)",,,yes,
"[78719832, 409100489]",Griesstraße,residential,30,False,True,7.557,"LINESTRING (9.222425 48.4647017, 9.22238 48.4646954, 9.2223247 48.4646877)",,,yes,
"[409100491, 27021909]",Schloßstraße,residential,30,False,False,91.01299999999999,"LINESTRING (9.222425 48.4647017, 9.2224194 48.4647348, 9.2223959 48.4648739, 9.2222699 48.4650519, 9.2220126 48.4652731, 9.2218872 48.4654205)",,,yes,
27021768,Kleine Ziegelstraße,residential,30,False,False,80.145,"LINESTRING (9.2234034 48.4621906, 9.22371 48.4620022, 9.2242549 48.4617449)",,,,
27021768,Kleine Ziegelstraße,residential,30,False,True,180.059,"LINESTRING (9.2234034 48.4621906, 9.2231877 48.4624259, 9.2230484 48.4626886, 9.2230229 48.4627436, 9.2229246 48.4629458, 9.2227632 48.4633376, 9.2227439 48.4636481, 9.2227896 48.4637206)",,,,
27021867,Krumme Straße,residential,30,False,False,91.66300000000001,"LINESTRING (9.2234034 48.4621906, 9.223069 48.4620342, 9.2226361 48.4619009, 9.2222889 48.4618469)",,,,
27021768,Kleine Ziegelstraße,residential,30,False,True,80.145,"LINESTRING (9.2242549 48.4617449, 9.22371 48.4620022, 9.2234034 48.4621906)",,,,
80825329,Gönninger Straße,residential,30,False,False,71.816,"LINESTRING (9.2242549 48.4617449, 9.224354 48.4619631, 9.2243663 48.462381)",,,,
27021867,Krumme Straße,residential,30,False,True,91.663,"LINESTRING (9.2222889 48.4618469, 9.2226361 48.4619009, 9.223069 48.4620342, 9.2234034 48.4621906)",,,,
"[242750827, 242750828]",Friedrichstraße,secondary,50,True,False,114.963,"LINESTRING (9.2222889 48.4618469, 9.2222214 48.4620935, 9.2221058 48.4625103, 9.2220066 48.4628637)",,,yes,L 382
27021892,Rötsteige,residential,30,False,False,48.787,"LINESTRING (9.2211179 48.465017, 9.2205838 48.464758)",,,,
27021892,Rötsteige,residential,30,False,True,48.787,"LINESTRING (9.2205838 48.464758, 9.2211179 48.465017)",,,,
140179461,Schloßgartenstraße,residential,30,False,False,26.935,"LINESTRING (9.2205838 48.464758, 9.220787 48.4645567)",,,,
26071512,Schloßstraße,residential,30,False,True,30.988999999999997,"LINESTRING (9.2251187 48.4672131, 9.2253473 48.4671744, 9.2255313 48.4671666)",,,,
"[27022088, 803462957]",Lindachstraße,residential,30,False,"[False, True]",148.454,"LINESTRING (9.2251187 48.4672131, 9.2250118 48.4673, 9.2248211 48.4674404, 9.2245115 48.4676006, 9.2241709 48.4676483, 9.2238952 48.4676883, 9.2235639 48.4677128, 9.2233781 48.4677671)",,,,
30688714,Schloßstraße,residential,30,False,True,110.934,"LINESTRING (9.2251187 48.4672131, 9.2247691 48.4670355, 9.2244933 48.4669063, 9.2241111 48.4667708, 9.223837 48.4667019)",,,,
27191597,Schloßstraße,residential,,False,False,23.182,"LINESTRING (9.2218872 48.4654205, 9.221628 48.4653025)",,,,
"[30688713, 30688714, 1200662225, 27021909]",Schloßstraße,residential,30,False,False,167.72700000000003,"LINESTRING (9.2218872 48.4654205, 9.2219046 48.4654923, 9.2219356 48.4656207, 9.2220532 48.4658194, 9.2222182 48.4660026, 9.2223429 48.4661127, 9.2224371 48.4661994, 9.2226174 48.4662937, 9.2227981 48.4663384, 9.222829 48.4663549, 9.2229722 48.4664315, 9.2230737 48.4664789, 9.223226 48.46655)",,,yes,
"[409100491, 27021909]",Schloßstraße,residential,30,False,True,91.01299999999999,"LINESTRING (9.2218872 48.4654205, 9.2220126 48.4652731, 9.2222699 48.4650519, 9.2223959 48.4648739, 9.2224194 48.4647348, 9.222425 48.4647017)",,,yes,
30688714,Schloßstraße,residential,30,False,True,48.111,"LINESTRING (9.223837 48.4667019, 9.223226 48.46655)",,,,
26071509,Wolfgangstraße,residential,30,False,True,125.035,"LINESTRING (9.223837 48.4667019, 9.2236558 48.4670204, 9.2233478 48.4675768, 9.2233781 48.4677671)",,,,
30688714,Schloßstraße,residential,30,False,False,110.934,"LINESTRING (9.223837 48.4667019, 9.2241111 48.4667708, 9.2244933 48.4669063, 9.2247691 48.4670355, 9.2251187 48.4672131)",,,,
30688714,Schloßstraße,residential,30,False,False,48.111,"LINESTRING (9.223226 48.46655, 9.223837 48.4667019)",,,,
27022164,Mühlstraße,residential,30,False,False,167.01600000000002,"LINESTRING (9.223226 48.46655, 9.2231346 48.4666596, 9.2230297 48.4667869, 9.2230771 48.4669432, 9.2227511 48.4672983, 9.2227248 48.4673445, 9.2229488 48.4674689, 9.2231951 48.4676173, 9.2233781 48.4677671)",,,,
"[1200662225, 30688714, 30688713, 27021909]",Schloßstraße,residential,30,False,True,167.72700000000003,"LINESTRING (9.223226 48.46655, 9.2230737 48.4664789, 9.2229722 48.4664315, 9.222829 48.4663549, 9.2227981 48.4663384, 9.2226174 48.4662937, 9.2224371 48.4661994, 9.2223429 48.4661127, 9.2222182 48.4660026, 9.2220532 48.4658194, 9.2219356 48.4656207, 9.2219046 48.4654923, 9.2218872 48.4654205)",,,yes,
27111643,Rosenstraße,residential,30,False,False,86.137,"LINESTRING (9.2242268 48.4681478, 9.224209 48.4683861, 9.22417 48.4686449, 9.2241554 48.4689207)",,,,
140179459,Kurze Straße,residential,30,False,False,64.386,"LINESTRING (9.2242268 48.4681478, 9.2237232 48.4681336, 9.223354 48.4681379)",,,,
140179459,Kurze Straße,residential,30,False,True,75.469,"LINESTRING (9.2242268 48.4681478, 9.2248071 48.4681738, 9.2252485 48.4681892)",,,,
27111643,Rosenstraße,residential,30,False,True,86.137,"LINESTRING (9.2241554 48.4689207, 9.22417 48.4686449, 9.224209 48.4683861, 9.2242268 48.4681478)",,,,
109077507,Fichtestraße,residential,30,False,False,53.763000000000005,"LINESTRING (9.2241554 48.4689207, 9.2245358 48.4689511, 9.2248708 48.4690087)",,,,
109077507,Fichtestraße,residential,30,False,True,46.567,"LINESTRING (9.2241554 48.4689207, 9.2238426 48.4688969, 9.223526 48.4689039)",,,,
367859054,Rosenstraße,residential,30,False,False,113.96700000000001,"LINESTRING (9.2241554 48.4689207, 9.2240984 48.4693802, 9.2241546 48.4694615, 9.2241054 48.4697423, 9.2240448 48.4699298)",,,,
