osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction
127568220,True,1,Felix-Wankel-Straße,secondary,50,False,11.334,"LINESTRING (9.2223818 49.1940059, 9.2224409 49.1939637, 9.2224945 49.1939359)",,
142463427,True,2,Gottlieb-Daimler-Straße,secondary,50,False,76.008,"LINESTRING (9.2223818 49.1940059, 9.2223019 49.1939599, 9.2221725 49.1938661, 9.2220219 49.193726, 9.2219352 49.193622, 9.2217966 49.1934459)",,
4984599,False,,Untere Neckarstraße,residential,,False,12.414,"LINESTRING (9.220297 49.1907894, 9.2204618 49.19076)",,
4984599,False,,Untere Neckarstraße,residential,,True,114.34100000000001,"LINESTRING (9.220297 49.1907894, 9.2201372 49.1908191, 9.2200849 49.1908288, 9.2195462 49.1909289, 9.2187766 49.1910535)",,
"[142462346, 1244116627, 1244116628, 714092690]",True,"['4', '2', '3']",Werftstraße,secondary,50,False,193.41699999999997,"LINESTRING (9.220297 49.1907894, 9.2201702 49.1905757, 9.2200463 49.1904341, 9.2198851 49.1903013, 9.2195831 49.190117, 9.2192073 49.1899097, 9.2188834 49.1896981, 9.218816 49.1896502, 9.2185999 49.1894792)",,
169460887,True,3,Werftstraße,secondary,50,False,31.254,"LINESTRING (9.2185999 49.1894792, 9.2183465 49.1892521)",,
44642880,True,1,,secondary_link,50,False,45.451,"LINESTRING (9.2185999 49.1894792, 9.218398 49.1894325, 9.2182659 49.1894155, 9.2181274 49.189403, 9.2179911 49.1893953)",,
714092694,True,3,Kanalstraße,secondary,50,False,8.281,"LINESTRING (9.2183465 49.1892521, 9.2182827 49.1891904)",L 1101,
169460877,True,1,Brückenstraße,secondary,50,False,30.381999999999998,"LINESTRING (9.2183465 49.1892521, 9.218254 49.1892968, 9.2179911 49.1893953)",L 1101,
142459183,False,,Salinenstraße,residential,30,True,101.725,"LINESTRING (9.2206366 49.1885148, 9.2204943 49.1883111, 9.2202082 49.1879016, 9.2200536 49.1876831)",,
142459187,False,,Wilhelmstraße,residential,30,False,93.661,"LINESTRING (9.2206366 49.1885148, 9.2209194 49.1884153, 9.2217451 49.1880856)",,
958763086,False,,Salinenstraße,residential,30,False,134.45999999999998,"LINESTRING (9.2206366 49.1885148, 9.2206495 49.1885349, 9.2208581 49.1888613, 9.2211803 49.1892458, 9.2214135 49.1895059, 9.221486 49.1895869)",,
169243064,False,,Carmauxstraße,tertiary,30,True,62.57,"LINESTRING (9.23075 49.1878685, 9.230608 49.1873135)",,
52466532,True,,Carmauxstraße,tertiary,,False,31.785000000000004,"LINESTRING (9.23075 49.1878685, 9.2307762 49.1880996, 9.2307895 49.188126, 9.2308116 49.188148)",,
45358008,False,,Heilbronner Straße,secondary,30,True,147.57200000000003,"LINESTRING (9.2239011 49.1901603, 9.2238633 49.1900684, 9.2237988 49.1899206, 9.2237545 49.1897209, 9.2237529 49.1895553, 9.2237881 49.1894215, 9.2238053 49.189321, 9.2238303 49.1892414, 9.2239323 49.1890157, 9.2239482 49.1889817, 9.2240085 49.1888664)",,
127575525,False,,Marktstraße,residential,,False,88.493,"LINESTRING (9.2239011 49.1901603, 9.2239369 49.1902669, 9.224001 49.1904627, 9.2240358 49.1905438, 9.2240657 49.1906124, 9.2241036 49.1906992, 9.2242041 49.1909307)",,
127575526,True,,Neckarstraße,tertiary,30,False,63.44500000000001,"LINESTRING (9.2239011 49.1901603, 9.2237554 49.1901862, 9.2235425 49.190222, 9.2230569 49.1903057)",,
127675044,False,,Binswanger Straße,secondary,50,False,246.88000000000002,"LINESTRING (9.2239011 49.1901603, 9.2240162 49.1901367, 9.2246082 49.1900171, 9.2256963 49.1897972, 9.2257724 49.1897812, 9.2258132 49.1897728, 9.2259167 49.189754, 9.2259943 49.1897449, 9.2260721 49.1897435, 9.2261662 49.189745, 9.2263937 49.1897555, 9.2272014 49.1897854)",,
41416612,False,2,Neuenstädter Straße,secondary,30,True,40.795,"LINESTRING (9.2288214 49.1953174, 9.2284645 49.1950342)",,
"[45388629, 1244116606]",True,"['2', '3']",NSU-Straße,secondary,50,False,146.069,"LINESTRING (9.2237891 49.1949189, 9.2236343 49.1947829, 9.2234733 49.194604, 9.2233886 49.1945257, 9.2232496 49.1944255, 9.2230438 49.194326, 9.2229598 49.1942854, 9.2227158 49.1941674, 9.2226788 49.1941495, 9.2223818 49.1940059)",,
142459176,False,,Goethestraße,residential,30,True,93.953,"LINESTRING (9.2229724 49.1876412, 9.2223588 49.1868975)",,
