osmid,lanes,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,width
"[264287596, 362651301, 362651302, 362651303]","['2', '3']",residential,,False,False,265.509,"LINESTRING (12.9625118 51.7927978, 12.9625593 51.792734, 12.9625688 51.7927114, 12.9625773 51.7926644, 12.9625717 51.7926189, 12.9625089 51.7924247, 12.9624737 51.7923029, 12.962468 51.7922831, 12.9623495 51.7918738, 12.9621595 51.7912168, 12.9620253 51.7908153, 12.9619395 51.7905436, 12.96196 51.7904552)",,"['Schlossweg', 'Schloßweg']",,
"[1153440177, 362651298, 264287595]","['2', '3']",primary,,False,True,189.546,"LINESTRING (12.9625118 51.7927978, 12.962765 51.7928789, 12.963377 51.7930806, 12.9637499 51.7931946, 12.9647308 51.7934981, 12.9649693 51.7935691)",B 187,Rosa-Luxemburg-Straße,50,
1153440180,2,primary,,False,False,93.446,"LINESTRING (12.9625118 51.7927978, 12.9622817 51.7927275, 12.9616701 51.7925412, 12.9612914 51.7924284)",B 187,Rosa-Luxemburg-Straße,50,
362651300,2,primary,,False,True,9.484,"LINESTRING (12.9579779 51.7914, 12.9581007 51.7914388)",B 187,Rosa-Luxemburg-Straße,50,
24262581,2,primary,,False,False,75.021,"LINESTRING (12.9579779 51.7914, 12.9577595 51.7913281, 12.9575703 51.7912673, 12.9574823 51.7912391, 12.9574016 51.7912162, 12.9572259 51.7911628, 12.9570047 51.7910955)",B 187,Rosa-Luxemburg-Straße,50,
"[27701046, 490937558]",2,residential,,False,"[False, True]",315.925,"LINESTRING (12.9579779 51.7914, 12.9580464 51.791314, 12.9580868 51.7912658, 12.9581166 51.7912257, 12.9581505 51.7911829, 12.9582007 51.7911267, 12.9582808 51.7910407, 12.9583647 51.7909598, 12.9584089 51.7909233, 12.9584604 51.7908861, 12.958553 51.7908261, 12.9586513 51.7907784, 12.9586939 51.7907577, 12.9587782 51.7907233, 12.958886 51.7906961, 12.9591049 51.7906724, 12.9593113 51.7906545, 12.9604103 51.7905789, 12.9606532 51.7905602, 12.9618306 51.7904633, 12.96196 51.7904552)",,Alte Schweinitzer Straße,30,
23727075,,residential,,False,True,39.786,"LINESTRING (12.9650005 51.7942232, 12.9655186 51.7943824)",,Straße der Freundschaft,30,
23727076,,residential,,False,True,64.948,"LINESTRING (12.9650005 51.7942232, 12.9652817 51.7936656)",,Ludwig-Hosch-Straße,30,
23727076,,residential,,False,False,81.52000000000001,"LINESTRING (12.9650005 51.7942232, 12.9647765 51.7946496, 12.9646826 51.7949284)",,Ludwig-Hosch-Straße,30,
23727076,,residential,,False,False,64.948,"LINESTRING (12.9652817 51.7936656, 12.9650005 51.7942232)",,Ludwig-Hosch-Straße,30,
1153440177,2,primary,,False,False,24.015,"LINESTRING (12.9652817 51.7936656, 12.9649899 51.7935755, 12.9649693 51.7935691)",B 187,Rosa-Luxemburg-Straße,50,
23727076,,residential,,False,True,71.487,"LINESTRING (12.9645473 51.7955658, 12.9646122 51.7952368, 12.9646826 51.7949284)",,Ludwig-Hosch-Straße,30,
23727077,,residential,,False,True,116.33300000000001,"LINESTRING (12.9645473 51.7955658, 12.9629289 51.7954231, 12.9628725 51.7954187)",,Geschwister-Scholl-Straße,30,
264274877,,residential,,False,False,58.473,"LINESTRING (12.9645473 51.7955658, 12.9648812 51.7955966, 12.965386 51.7956519)",,Geschwister-Scholl-Straße,30,
26684947,,residential,,False,True,106.491,"LINESTRING (12.9605809 51.7952995, 12.9606305 51.7943423)",,Robert-Koch-Straße,30,
23727077,,residential,,False,False,158.222,"LINESTRING (12.9605809 51.7952995, 12.961929 51.7953488, 12.9622675 51.795375, 12.9628299 51.7954152, 12.9628725 51.7954187)",,Geschwister-Scholl-Straße,30,
"[26684947, 165248821]",,residential,,False,False,94.09699999999998,"LINESTRING (12.9605809 51.7952995, 12.9605686 51.7955309, 12.9605656 51.7955875, 12.9605572 51.7956038, 12.9605447 51.795619, 12.9605285 51.7956329, 12.9605089 51.795645, 12.9604865 51.795655, 12.9604619 51.7956628, 12.9604356 51.795668, 12.9604082 51.7956706, 12.9597927 51.7956885, 12.9597604 51.7956909, 12.9597292 51.7956964)",,"['Robert-Koch-Straße', 'Siedlung']",30,
498940114,,residential,,False,True,49.308,"LINESTRING (12.9606481 51.793899, 12.9606305 51.7943423)",,Robert-Koch-Straße,30,
23727078,,residential,,False,False,173.626,"LINESTRING (12.9606481 51.793899, 12.9606594 51.7936161, 12.960675 51.7932231, 12.9606788 51.7931912, 12.9606888 51.7931597, 12.9607047 51.7931293, 12.9607264 51.7931002, 12.9612914 51.7924284)",,Robert-Koch-Straße,30,
498940115,,residential,,False,True,64.998,"LINESTRING (12.9606481 51.793899, 12.9598974 51.7938958, 12.9598049 51.793896, 12.9597061 51.7939114)",,August-Berger-Straße,30,5.5
27175825,,living_street,,False,False,124.99799999999999,"LINESTRING (12.9563059 51.7962928, 12.95616 51.7961906, 12.9561491 51.7961823, 12.9561396 51.7961734, 12.9561317 51.7961639, 12.9561255 51.7961539, 12.956121 51.7961436, 12.9561183 51.796133, 12.9561529 51.7952096)",,Feldstraße,,
"[910345627, 23727083]",,living_street,roundabout,True,False,37.06099999999999,"LINESTRING (12.9563059 51.7962928, 12.9563534 51.7962719, 12.9563833 51.7962666, 12.9564093 51.796262, 12.9564674 51.7962642, 12.9565211 51.7962782, 12.9565641 51.7963025, 12.9565887 51.7963291, 12.9566 51.7963589, 12.9565971 51.7963895, 12.9565874 51.796406, 12.9565802 51.7964183, 12.9565508 51.796443)",,Feldstraße,,
27701046,2,residential,,False,True,4.45,"LINESTRING (12.96196 51.7904552, 12.9620239 51.7904489)",,Alte Schweinitzer Straße,30,
"[490937558, 27701046]",2,residential,,False,"[False, True]",315.925,"LINESTRING (12.96196 51.7904552, 12.9618306 51.7904633, 12.9606532 51.7905602, 12.9604103 51.7905789, 12.9593113 51.7906545, 12.9591049 51.7906724, 12.958886 51.7906961, 12.9587782 51.7907233, 12.9586939 51.7907577, 12.9586513 51.7907784, 12.958553 51.7908261, 12.9584604 51.7908861, 12.9584089 51.7909233, 12.9583647 51.7909598, 12.9582808 51.7910407, 12.9582007 51.7911267, 12.9581505 51.7911829, 12.9581166 51.7912257, 12.9580868 51.7912658, 12.9580464 51.791314, 12.9579779 51.7914)",,Alte Schweinitzer Straße,30,
"[264287596, 362651301, 362651302, 362651303]","['2', '3']",residential,,False,True,265.50899999999996,"LINESTRING (12.96196 51.7904552, 12.9619395 51.7905436, 12.9620253 51.7908153, 12.9621595 51.7912168, 12.9623495 51.7918738, 12.962468 51.7922831, 12.9624737 51.7923029, 12.9625089 51.7924247, 12.9625717 51.7926189, 12.9625773 51.7926644, 12.9625688 51.7927114, 12.9625593 51.792734, 12.9625118 51.7927978)",,"['Schlossweg', 'Schloßweg']",,
23727089,,residential,,False,False,92.917,"LINESTRING (12.9656458 51.7908638, 12.9656089 51.7908596, 12.9643105 51.790737)",,Zur Kirschplantage,30,
27701046,2,residential,,False,False,4.45,"LINESTRING (12.9620239 51.7904489, 12.96196 51.7904552)",,Alte Schweinitzer Straße,30,
23727089,,residential,,False,True,153.028,"LINESTRING (12.9620239 51.7904489, 12.9621209 51.7904613, 12.9642027 51.7907277)",,Zur Kirschplantage,30,
23727089,,residential,,False,False,7.486,"LINESTRING (12.9643105 51.790737, 12.9642027 51.7907277)",,Zur Kirschplantage,30,
23727089,,residential,,False,True,92.917,"LINESTRING (12.9643105 51.790737, 12.9656089 51.7908596, 12.9656458 51.7908638)",,Zur Kirschplantage,30,
24839603,,residential,,True,False,309.481,"LINESTRING (12.9643105 51.790737, 12.9645406 51.7915938, 12.9650164 51.7933654, 12.964945 51.7934757)",,Freyerstraße,,3.5
903828164,,residential,,False,False,10.519,"LINESTRING (12.9649693 51.7935691, 12.964945 51.7934757)",,Freyerstraße,,3.5
"[1153440177, 362651298, 264287595]","['2', '3']",primary,,False,False,189.546,"LINESTRING (12.9649693 51.7935691, 12.9647308 51.7934981, 12.9637499 51.7931946, 12.963377 51.7930806, 12.962765 51.7928789, 12.9625118 51.7927978)",B 187,Rosa-Luxemburg-Straße,50,
1153440177,2,primary,,False,True,24.015,"LINESTRING (12.9649693 51.7935691, 12.9649899 51.7935755, 12.9652817 51.7936656)",B 187,Rosa-Luxemburg-Straße,50,
23727089,,residential,,False,True,7.486,"LINESTRING (12.9642027 51.7907277, 12.9643105 51.790737)",,Zur Kirschplantage,30,
23727089,,residential,,False,False,153.028,"LINESTRING (12.9642027 51.7907277, 12.9621209 51.7904613, 12.9620239 51.7904489)",,Zur Kirschplantage,30,
23727078,,residential,,False,True,173.62599999999998,"LINESTRING (12.9612914 51.7924284, 12.9607264 51.7931002, 12.9607047 51.7931293, 12.9606888 51.7931597, 12.9606788 51.7931912, 12.960675 51.7932231, 12.9606594 51.7936161, 12.9606481 51.793899)",,Robert-Koch-Straße,30,
362651300,2,primary,,False,False,245.48800000000003,"LINESTRING (12.9612914 51.7924284, 12.9607484 51.7922593, 12.9594943 51.7918689, 12.9589219 51.7916907, 12.9587984 51.7916528, 12.9587585 51.7916405, 12.9587429 51.7916357, 12.9587193 51.7916284, 12.9581007 51.7914388)",B 187,Rosa-Luxemburg-Straße,50,
1153440180,2,primary,,False,True,93.446,"LINESTRING (12.9612914 51.7924284, 12.9616701 51.7925412, 12.9622817 51.7927275, 12.9625118 51.7927978)",B 187,Rosa-Luxemburg-Straße,50,
26684947,,residential,,False,False,106.491,"LINESTRING (12.9606305 51.7943423, 12.9605809 51.7952995)",,Robert-Koch-Straße,30,
498940114,,residential,,False,False,49.308,"LINESTRING (12.9606305 51.7943423, 12.9606481 51.793899)",,Robert-Koch-Straße,30,
26684943,,residential,,False,False,171.952,"LINESTRING (12.9606305 51.7943423, 12.962006 51.7943345, 12.9623124 51.7943442, 12.9628847 51.7944191, 12.9629405 51.7944371, 12.963105 51.7944637)",,Albert-Schweitzer-Straße,30,
26684943,,residential,,False,True,171.952,"LINESTRING (12.963105 51.7944637, 12.9629405 51.7944371, 12.9628847 51.7944191, 12.9623124 51.7943442, 12.962006 51.7943345, 12.9606305 51.7943423)",,Albert-Schweitzer-Straße,30,
26684944,,residential,,False,True,39.31,"LINESTRING (12.9646826 51.7949284, 12.9652156 51.7950561)",,Straße der Freundschaft,30,
23727076,,residential,,False,False,71.487,"LINESTRING (12.9646826 51.7949284, 12.9646122 51.7952368, 12.9645473 51.7955658)",,Ludwig-Hosch-Straße,30,
23727076,,residential,,False,True,81.52000000000001,"LINESTRING (12.9646826 51.7949284, 12.9647765 51.7946496, 12.9650005 51.7942232)",,Ludwig-Hosch-Straße,30,
26684945,,residential,,False,False,46.406,"LINESTRING (12.9650292 51.7954572, 12.9652156 51.7950561)",,Ludwig-Hosch-Straße,30,
26684944,,residential,,False,False,39.31,"LINESTRING (12.9652156 51.7950561, 12.9646826 51.7949284)",,Straße der Freundschaft,30,
26684945,,residential,,False,True,46.406,"LINESTRING (12.9652156 51.7950561, 12.9650292 51.7954572)",,Ludwig-Hosch-Straße,30,
26684945,,residential,,False,False,77.75699999999999,"LINESTRING (12.9652156 51.7950561, 12.9654694 51.7944918, 12.9655186 51.7943824)",,Ludwig-Hosch-Straße,30,
"[108742226, 758361202]",,residential,,False,False,41.902,"LINESTRING (12.9596381 51.7966141, 12.9596003 51.7966489, 12.9595562 51.7966936, 12.9595158 51.7967723, 12.9594753 51.7969707)",,Waldsiedlung,30,
165248821,,residential,,False,True,107.17900000000002,"LINESTRING (12.9596381 51.7966141, 12.9595986 51.7965828, 12.9595752 51.7965478, 12.959569 51.796508, 12.9595709 51.7962175, 12.9595954 51.7959055, 12.9596055 51.7957776, 12.9596169 51.7957597, 12.9596326 51.7957431, 12.9596521 51.7957281, 12.9596751 51.7957152, 12.959701 51.7957045, 12.9597292 51.7956964)",,Siedlung,30,
905071297,,residential,,False,False,59.509,"LINESTRING (12.9596381 51.7966141, 12.9596927 51.7966377, 12.9597501 51.7966488, 12.9604869 51.7966805)",,Straße der Jugend,30,
26684956,,residential,,False,False,84.11500000000001,"LINESTRING (12.9626141 51.7967313, 12.9626327 51.796732, 12.9628782 51.7967411, 12.9630885 51.7967512, 12.9634015 51.7967663, 12.9635425 51.7967731, 12.9637852 51.7967926, 12.9638324 51.7967961)",,Straße der Jugend,30,
"[26684955, 905071293, 905071294]",,residential,,False,False,147.041,"LINESTRING (12.9626141 51.7967313, 12.9626265 51.7966473, 12.9626512 51.7965102, 12.9626898 51.7962957, 12.9628063 51.7957365, 12.9628407 51.7955712, 12.9628635 51.7954674, 12.9628725 51.7954187)",,Jessener Schulstraße,30,
"[905071297, 905071298]",,residential,,False,True,146.398,"LINESTRING (12.9626141 51.7967313, 12.9624772 51.796728, 12.9623745 51.7967256, 12.9619143 51.7967146, 12.9616585 51.7967069, 12.9615456 51.7967055, 12.9605318 51.7966816, 12.9604869 51.7966805)",,Straße der Jugend,30,
23727075,,residential,,False,False,39.786,"LINESTRING (12.9655186 51.7943824, 12.9650005 51.7942232)",,Straße der Freundschaft,30,
26684945,,residential,,False,True,77.75699999999999,"LINESTRING (12.9655186 51.7943824, 12.9654694 51.7944918, 12.9652156 51.7950561)",,Ludwig-Hosch-Straße,30,
26684956,,residential,,False,True,63.125,"LINESTRING (12.9661212 51.7969813, 12.965215 51.7968908)",,Straße der Jugend,30,
26684956,,residential,,False,False,63.125,"LINESTRING (12.965215 51.7968908, 12.9661212 51.7969813)",,Straße der Jugend,30,
26684956,,residential,,False,True,95.685,"LINESTRING (12.965215 51.7968908, 12.9642829 51.796818, 12.9638324 51.7967961)",,Straße der Jugend,30,
"[905071297, 905071298]",,residential,,False,False,146.39800000000002,"LINESTRING (12.9604869 51.7966805, 12.9605318 51.7966816, 12.9615456 51.7967055, 12.9616585 51.7967069, 12.9619143 51.7967146, 12.9623745 51.7967256, 12.9624772 51.796728, 12.9626141 51.7967313)",,Straße der Jugend,30,
905071297,,residential,,False,True,59.50900000000001,"LINESTRING (12.9604869 51.7966805, 12.9597501 51.7966488, 12.9596927 51.7966377, 12.9596381 51.7966141)",,Straße der Jugend,30,
27175825,,living_street,,False,True,124.99799999999999,"LINESTRING (12.9561529 51.7952096, 12.9561183 51.796133, 12.956121 51.7961436, 12.9561255 51.7961539, 12.9561317 51.7961639, 12.9561396 51.7961734, 12.9561491 51.7961823, 12.95616 51.7961906, 12.9563059 51.7962928)",,Feldstraße,,
263770424,,living_street,,False,False,20.65,"LINESTRING (12.9561529 51.7952096, 12.9561904 51.7952082, 12.9562251 51.7951994, 12.9562531 51.7951839, 12.9562713 51.7951636, 12.9562777 51.7951407, 12.9562715 51.7951178, 12.9562535 51.7950975, 12.9562257 51.7950819)",,Feldstraße,,
263770424,,living_street,,False,True,20.101,"LINESTRING (12.9561529 51.7952096, 12.9561178 51.7952034, 12.9560876 51.7951907, 12.9560657 51.7951726, 12.9560544 51.7951511, 12.9560548 51.7951285, 12.9560669 51.7951072, 12.9560894 51.7950894, 12.95612 51.795077)",,Feldstraße,,
26684957,,residential,,False,False,65.298,"LINESTRING (12.9597061 51.7939114, 12.9596586 51.7944979)",,Siedlung,30,
498940115,,residential,,False,False,64.99799999999999,"LINESTRING (12.9597061 51.7939114, 12.9598049 51.793896, 12.9598974 51.7938958, 12.9606481 51.793899)",,August-Berger-Straße,30,5.5
498940115,,residential,,False,True,121.25999999999999,"LINESTRING (12.9597061 51.7939114, 12.9588755 51.7938983, 12.9579436 51.7938811)",,August-Berger-Straße,30,5.5
"[758361202, 108742226]",,residential,,False,True,41.902,"LINESTRING (12.9594753 51.7969707, 12.9595158 51.7967723, 12.9595562 51.7966936, 12.9596003 51.7966489, 12.9596381 51.7966141)",,Waldsiedlung,30,
264274877,,residential,,False,True,27.981,"LINESTRING (12.9657878 51.7956915, 12.965386 51.7956519)",,Geschwister-Scholl-Straße,30,
259713533,,residential,,True,False,190.96900000000002,"LINESTRING (12.9657878 51.7956915, 12.965761 51.7957724, 12.9656907 51.7960025, 12.9655633 51.7964129, 12.9654234 51.7963946, 12.9652798 51.7963767, 12.965151 51.7963593, 12.9652837 51.7959533, 12.9653607 51.7957341, 12.965386 51.7956519)",,Geschwister-Scholl-Straße,30,
264274877,,residential,,False,False,27.981,"LINESTRING (12.965386 51.7956519, 12.9657878 51.7956915)",,Geschwister-Scholl-Straße,30,
264274877,,residential,,False,True,58.473,"LINESTRING (12.965386 51.7956519, 12.9648812 51.7955966, 12.9645473 51.7955658)",,Geschwister-Scholl-Straße,30,
259778977,,residential,,False,True,62.14700000000001,"LINESTRING (12.9554135 51.7919824, 12.9552829 51.7919963, 12.9552266 51.7920043, 12.9551715 51.7920149, 12.9551178 51.7920281, 12.9550659 51.7920438, 12.9550161 51.7920618, 12.9549686 51.7920822, 12.9548101 51.7921557, 12.9547945 51.7921628, 12.9547774 51.7921684, 12.954759 51.7921722, 12.9547399 51.7921743, 12.9547026 51.7921744, 12.9546655 51.7921759, 12.9546286 51.7921789, 12.954592 51.7921832)",,Bahnhofstraße,30,5.6
"[664911849, 664841521]",2,residential,,False,True,148.075,"LINESTRING (12.9554135 51.7919824, 12.9562009 51.7915856, 12.9566321 51.7913633, 12.9568786 51.7912204, 12.9569621 51.7911411, 12.9570047 51.7910955)",,Bahnhofstraße,,
1153599255,2,residential,,False,False,67.59299999999999,"LINESTRING (12.9554135 51.7919824, 12.9550906 51.7921533, 12.9547948 51.7923098, 12.9547698 51.792323, 12.954752 51.7923325, 12.954735 51.7923426, 12.9547189 51.7923532, 12.9547035 51.7923642, 12.954689 51.7923756, 12.954678 51.7923845)",,Bahnhofstraße,,
259778977,,residential,,False,False,62.14699999999999,"LINESTRING (12.954592 51.7921832, 12.9546286 51.7921789, 12.9546655 51.7921759, 12.9547026 51.7921744, 12.9547399 51.7921743, 12.954759 51.7921722, 12.9547774 51.7921684, 12.9547945 51.7921628, 12.9548101 51.7921557, 12.9549686 51.7920822, 12.9550161 51.7920618, 12.9550659 51.7920438, 12.9551178 51.7920281, 12.9551715 51.7920149, 12.9552266 51.7920043, 12.9552829 51.7919963, 12.9554135 51.7919824)",,Bahnhofstraße,30,5.6
"[498850552, 498850554, 498850551]",2,residential,,False,False,175.55699999999996,"LINESTRING (12.954592 51.7921832, 12.9546246 51.7918519, 12.9546868 51.7912979, 12.954692 51.7912506, 12.9547053 51.7911509, 12.9547202 51.7910385, 12.9547344 51.7909272, 12.9547369 51.7909101, 12.9547397 51.7908932, 12.9547439 51.7908764, 12.9547512 51.790855, 12.9547608 51.7908339, 12.954793 51.7907661, 12.954835 51.79068, 12.9548605 51.7906178)",,Bahnhofstraße,,
1153424838,2,residential,,False,True,23.948999999999998,"LINESTRING (12.954592 51.7921832, 12.9545937 51.7922588, 12.9545952 51.7922804, 12.9546013 51.7923017, 12.9546118 51.7923223, 12.9546265 51.792342, 12.9546452 51.7923602, 12.954678 51.7923845)",,Bahnhofstraße,,
"[498849414, 1153424839, 1153440175, 1153599256, 1153599258, 1153599259]",2,residential,,False,True,339.8390000000001,"LINESTRING (12.954592 51.7921832, 12.9545528 51.7921958, 12.9545131 51.7922108, 12.9544307 51.792245, 12.9543186 51.7923055, 12.9539301 51.7925311, 12.9537828 51.7926096, 12.9536356 51.7926882, 12.9534883 51.7927667, 12.953341 51.7928452, 12.9533295 51.7928514, 12.9531937 51.7929238, 12.9528731 51.7930951, 12.9528645 51.7931, 12.9528567 51.7931055, 12.9528501 51.7931114, 12.9528446 51.7931178, 12.9528403 51.7931246, 12.9528372 51.7931316, 12.9528355 51.7931388, 12.9528352 51.793146, 12.9528362 51.7931532, 12.9528385 51.7931604, 12.9528421 51.7931673, 12.952847 51.7931738, 12.952853 51.7931801, 12.9529123 51.7932233, 12.9529965 51.7932847, 12.9530067 51.7932897, 12.9530208 51.7932949, 12.9530308 51.7932977, 12.9530438 51.7933004, 12.9530585 51.7933022, 12.9530726 51.7933029, 12.9530831 51.7933028, 12.9531007 51.7933012, 12.9531118 51.7932993, 12.9531226 51.7932968, 12.953133 51.7932936, 12.9531428 51.7932898, 12.9535129 51.7930923, 12.9535243 51.793083, 12.9535343 51.7930731, 12.9535427 51.7930627, 12.9535497 51.7930519, 12.953555 51.7930407, 12.9535588 51.7930293, 12.9535643 51.7930146, 12.9535706 51.793002, 12.9535797 51.7929901, 12.9535914 51.7929792, 12.9538961 51.7928125, 12.9540369 51.7927372, 12.9541778 51.7926619, 12.9543186 51.7925865, 12.9544595 51.7925112, 12.9544833 51.7924985, 12.9546003 51.7924359, 12.954625 51.7924218, 12.9546482 51.7924069, 12.95467 51.792391, 12.954678 51.7923845)",,Bahnhofstraße,,
660690020,2,primary,,False,False,24.955,"LINESTRING (12.9559519 51.7907733, 12.9556167 51.7906874)",B 187,Rosa-Luxemburg-Straße,50,
"[27700701, 624480574, 624480575]",,residential,,False,False,120.734,"LINESTRING (12.9559519 51.7907733, 12.9561282 51.790525, 12.9561577 51.790484, 12.9563232 51.790251, 12.9563676 51.7901852, 12.9564244 51.7900895, 12.9564666 51.7900184, 12.9566198 51.7897696)",,Baderhag,,
"[1153440176, 660690020, 660690021]",2,primary,,False,True,80.788,"LINESTRING (12.9559519 51.7907733, 12.9561909 51.7908459, 12.9569293 51.7910725, 12.9570047 51.7910955)",B 187,Rosa-Luxemburg-Straße,50,
27700702,,residential,,False,False,125.655,"LINESTRING (12.9566198 51.7897696, 12.9565873 51.7897526, 12.9565558 51.7897361, 12.9564901 51.7897036, 12.9563837 51.7896568, 12.9562729 51.789614, 12.9561679 51.7895762, 12.9560616 51.789538, 12.9559896 51.7895145, 12.9559289 51.7894964, 12.9558654 51.7894826, 12.9557997 51.7894732, 12.9557682 51.7894709, 12.9557328 51.7894683, 12.9556654 51.789468, 12.9550996 51.7894768, 12.9550321 51.7894778, 12.9549306 51.7894794)",,Baderhag,,
624480574,,residential,,False,False,43.661,"LINESTRING (12.9566198 51.7897696, 12.9567336 51.7896031, 12.9568668 51.7894079)",,Baderhag,,
"[27700701, 624480574, 624480575]",,residential,,False,True,120.734,"LINESTRING (12.9566198 51.7897696, 12.9564666 51.7900184, 12.9564244 51.7900895, 12.9563676 51.7901852, 12.9563232 51.790251, 12.9561577 51.790484, 12.9561282 51.790525, 12.9559519 51.7907733)",,Baderhag,,
624480574,,residential,,False,True,43.661,"LINESTRING (12.9568668 51.7894079, 12.9567336 51.7896031, 12.9566198 51.7897696)",,Baderhag,,
"[498850552, 498850554, 498850551]",2,residential,,False,True,175.55700000000002,"LINESTRING (12.9548605 51.7906178, 12.954835 51.79068, 12.954793 51.7907661, 12.9547608 51.7908339, 12.9547512 51.790855, 12.9547439 51.7908764, 12.9547397 51.7908932, 12.9547369 51.7909101, 12.9547344 51.7909272, 12.9547202 51.7910385, 12.9547053 51.7911509, 12.954692 51.7912506, 12.9546868 51.7912979, 12.9546246 51.7918519, 12.954592 51.7921832)",,Bahnhofstraße,,
1153424837,1,primary,roundabout,True,False,10.442,"LINESTRING (12.9548605 51.7906178, 12.9548107 51.790612, 12.9547647 51.7905973, 12.9547284 51.7905766)",,,,
12885749,1,primary,,True,False,34.304,"LINESTRING (12.9547284 51.7905766, 12.9546629 51.7905798, 12.9544545 51.7906444, 12.9542815 51.7907064)",B 187,Rehainer Straße,,
1153424836,1,primary,roundabout,True,False,10.857,"LINESTRING (12.9547284 51.7905766, 12.9547016 51.7905486, 12.9546889 51.790517, 12.9546914 51.7904845)",,,,
"[669731976, 286899331]",1,primary,,True,False,37.743,"LINESTRING (12.9542815 51.7907064, 12.9544061 51.7906144, 12.9544598 51.7905853, 12.9544808 51.790574, 12.9546119 51.790518, 12.9546914 51.7904845)",B 187,Rehainer Straße,,
24262581,2,primary,,False,True,75.021,"LINESTRING (12.9570047 51.7910955, 12.9572259 51.7911628, 12.9574016 51.7912162, 12.9574823 51.7912391, 12.9575703 51.7912673, 12.9577595 51.7913281, 12.9579779 51.7914)",B 187,Rosa-Luxemburg-Straße,50,
"[664841521, 664911849]",2,residential,,False,False,148.075,"LINESTRING (12.9570047 51.7910955, 12.9569621 51.7911411, 12.9568786 51.7912204, 12.9566321 51.7913633, 12.9562009 51.7915856, 12.9554135 51.7919824)",,Bahnhofstraße,,
"[1153440176, 660690020, 660690021]",2,primary,,False,False,80.788,"LINESTRING (12.9570047 51.7910955, 12.9569293 51.7910725, 12.9561909 51.7908459, 12.9559519 51.7907733)",B 187,Rosa-Luxemburg-Straße,50,
263770424,,living_street,,False,False,7.5600000000000005,"LINESTRING (12.9562257 51.7950819, 12.956192 51.795073, 12.9561554 51.7950713, 12.95612 51.795077)",,Feldstraße,,
263770424,,living_street,,False,True,20.65,"LINESTRING (12.9562257 51.7950819, 12.9562535 51.7950975, 12.9562715 51.7951178, 12.9562777 51.7951407, 12.9562713 51.7951636, 12.9562531 51.7951839, 12.9562251 51.7951994, 12.9561904 51.7952082, 12.9561529 51.7952096)",,Feldstraße,,
"[263770426, 910345629]",,living_street,,False,False,37.527,"LINESTRING (12.9562257 51.7950819, 12.9564315 51.7950848, 12.9567712 51.7950905)",,Feldstraße,,
263770424,,living_street,,False,False,20.101,"LINESTRING (12.95612 51.795077, 12.9560894 51.7950894, 12.9560669 51.7951072, 12.9560548 51.7951285, 12.9560544 51.7951511, 12.9560657 51.7951726, 12.9560876 51.7951907, 12.9561178 51.7952034, 12.9561529 51.7952096)",,Feldstraße,,
263770424,,living_street,,False,True,7.5600000000000005,"LINESTRING (12.95612 51.795077, 12.9561554 51.7950713, 12.956192 51.795073, 12.9562257 51.7950819)",,Feldstraße,,
263770425,,living_street,,False,False,34.135,"LINESTRING (12.95612 51.795077, 12.956038 51.7950668, 12.9556258 51.795054)",,Feldstraße,,
263770425,,living_street,,False,True,34.135,"LINESTRING (12.9556258 51.795054, 12.956038 51.7950668, 12.95612 51.795077)",,Feldstraße,,
