osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,width,maxspeed,bridge
22745874,2,K 39,Mühlengasse,tertiary,False,False,105.129,"LINESTRING (6.4894805 50.7457976, 6.4894074 50.7458037, 6.4893377 50.7457988, 6.4892815 50.7457842, 6.4890262 50.7456883, 6.4887029 50.7455668, 6.4885508 50.7455106, 6.4883887 50.74545, 6.4881715 50.7453689)",,,
64780163,2,K 39,Hauptstraße,tertiary,False,False,48.87,"LINESTRING (6.4894805 50.7457976, 6.4895529 50.7457822, 6.4896231 50.7457442, 6.4896794 50.7457006, 6.4898243 50.7456038, 6.489902 50.7455692, 6.4899429 50.7455527, 6.4899826 50.7455398, 6.4900181 50.7455313)",,,
64780168,,,Hauptstraße,residential,False,True,183.399,"LINESTRING (6.4894805 50.7457976, 6.4894821 50.7458808, 6.4894515 50.7459511, 6.4894358 50.7459705, 6.4889163 50.7466025, 6.4882265 50.7472235)",,,
30474239,,,Hauptstraße,residential,False,True,38.527,"LINESTRING (6.4882265 50.7472235, 6.4878885 50.7474961)",,,
49215840,,,Feldstraße,residential,True,False,159.015,"LINESTRING (6.4882265 50.7472235, 6.4883464 50.7472497, 6.4890455 50.7473881, 6.4892485 50.7474429, 6.489489 50.747528, 6.490096 50.7477532, 6.4901777 50.7477905, 6.4902486 50.7478352)",,,
64780168,,,Hauptstraße,residential,False,False,183.39900000000003,"LINESTRING (6.4882265 50.7472235, 6.4889163 50.7466025, 6.4894358 50.7459705, 6.4894515 50.7459511, 6.4894821 50.7458808, 6.4894805 50.7457976)",,,
16315738,,L 249,Dürener Straße,secondary,False,False,316.66999999999996,"LINESTRING (6.4928135 50.7455554, 6.4927762 50.7456275, 6.4927638 50.7456855, 6.4927585 50.7457137, 6.4927441 50.7458009, 6.4927268 50.7458909, 6.4926949 50.7459821, 6.4926555 50.746093, 6.4925584 50.7462868, 6.4924719 50.7464364, 6.4921582 50.7468908, 6.4919064 50.7472317, 6.4917163 50.7474764, 6.4916017 50.7476238, 6.4911406 50.7481799)",,,
22745963,,L 249,Hauptstraße,secondary,False,False,121.566,"LINESTRING (6.4928135 50.7455554, 6.4929638 50.7454479, 6.4940871 50.744818)",,,
635969167,2,K 39,Hauptstraße,tertiary,False,True,30.156,"LINESTRING (6.4928135 50.7455554, 6.4927001 50.7455163, 6.4926533 50.7455055, 6.4924037 50.7455032)",,,
8036864,,,Feldstraße,residential,False,False,17.097,"LINESTRING (6.4910129 50.7483343, 6.4909447 50.7483049, 6.4908121 50.7482477)",,,
16315738,,L 249,Dürener Straße,secondary,False,False,270.413,"LINESTRING (6.4910129 50.7483343, 6.4909371 50.7484235, 6.4909162 50.7484537, 6.4906589 50.7487591, 6.4906177 50.7488089, 6.4901352 50.7493894, 6.4900026 50.7495398, 6.4892418 50.7503101, 6.4891111 50.7504458)",,,
16315738,,L 249,Dürener Straße,secondary,False,True,19.378,"LINESTRING (6.4910129 50.7483343, 6.4910304 50.7483118, 6.4910488 50.7482896, 6.4910794 50.7482527, 6.4911406 50.7481799)",,,
23574956,,,Friedhofstraße,residential,False,False,88.89,"LINESTRING (6.4910129 50.7483343, 6.4913147 50.7484193, 6.4921614 50.7486674)",,,
23574901,,,Zum Duffesbach,residential,False,False,50.431,"LINESTRING (6.4891111 50.7504458, 6.4897212 50.7506839)",,,
16315738,,L 249,Dürener Straße,secondary,False,True,270.413,"LINESTRING (6.4891111 50.7504458, 6.4892418 50.7503101, 6.4900026 50.7495398, 6.4901352 50.7493894, 6.4906177 50.7488089, 6.4906589 50.7487591, 6.4909162 50.7484537, 6.4909371 50.7484235, 6.4910129 50.7483343)",,,
36983693,,,Hauptstraße,residential,False,False,11.954,"LINESTRING (6.4869326 50.7506757, 6.4868184 50.7505961)",,,
23574948,,,Flemingstraße,residential,False,False,201.926,"LINESTRING (6.4869326 50.7506757, 6.4877941 50.750177, 6.4878763 50.750103, 6.4879452 50.7500178, 6.4885796 50.7492223)",,,
37867447,,,Bahnhofstraße,residential,False,True,65.208,"LINESTRING (6.4869326 50.7506757, 6.4871962 50.7508528, 6.4872544 50.750893, 6.4873972 50.7509893, 6.4875664 50.7511036)",,,
"[36983692, 42725828]",,,Im Dröhl,residential,False,True,160.652,"LINESTRING (6.4854625 50.7495657, 6.4853929 50.7495697, 6.4853466 50.7495662, 6.4852931 50.7495545, 6.4851456 50.7495105, 6.4850562 50.7494999, 6.4849438 50.7495058, 6.4848487 50.7495211, 6.4847625 50.7495434, 6.4846854 50.7495747, 6.4846171 50.7496094, 6.4845513 50.7496501, 6.4844894 50.7496955, 6.4844405 50.7497409, 6.4842973 50.7498913, 6.4841176 50.7500851, 6.4840814 50.7501363, 6.4840086 50.7503711)","['2.5', '3.3']",,
60138024,,,Bahnhofstraße,residential,False,True,150.28,"LINESTRING (6.4854625 50.7495657, 6.4854705 50.7496001, 6.4854852 50.7496318, 6.4855079 50.7496657, 6.4855423 50.7497007, 6.4856786 50.7497953, 6.4857021 50.7498118, 6.4863906 50.7502942, 6.4868184 50.7505961)",,,
"[115196475, 30474239]",,,"['Bahnhofstraße', 'Hauptstraße']",residential,False,False,33.121,"LINESTRING (6.4854625 50.7495657, 6.4854597 50.7495428, 6.4854617 50.7495134, 6.4854693 50.749478, 6.4854939 50.7494261, 6.4855324 50.7493776, 6.4856255 50.7492952)",,,
22762617,,K 32,Peschstraße,tertiary,False,False,153.837,"LINESTRING (6.4900181 50.7455313, 6.4900077 50.7454653, 6.4900194 50.745413, 6.4900669 50.7453464, 6.4901613 50.745199, 6.4902078 50.7451033, 6.4902325 50.7450047, 6.4902869 50.7447935, 6.4903221 50.7446835, 6.4903821 50.744496, 6.49044 50.7442845, 6.4904473 50.7441845)",,,
64780163,2,K 39,Hauptstraße,tertiary,False,False,97.568,"LINESTRING (6.4900181 50.7455313, 6.4902194 50.7455136, 6.4914027 50.7455257)",,,
64780163,2,K 39,Hauptstraße,tertiary,False,True,48.870000000000005,"LINESTRING (6.4900181 50.7455313, 6.4899826 50.7455398, 6.4899429 50.7455527, 6.489902 50.7455692, 6.4898243 50.7456038, 6.4896794 50.7457006, 6.4896231 50.7457442, 6.4895529 50.7457822, 6.4894805 50.7457976)",,,
22762617,,K 32,Peschstraße,tertiary,False,True,160.097,"LINESTRING (6.4899563 50.7427868, 6.4900553 50.7429294, 6.4902041 50.7431895, 6.4902487 50.7433072, 6.4903721 50.7438507, 6.4904312 50.744084, 6.4904473 50.7441845)",,,
36966599,,,Üdinger Weg,residential,False,False,164.01,"LINESTRING (6.4899563 50.7427868, 6.4897621 50.7427971, 6.4896965 50.7428206, 6.4896271 50.7428556, 6.4895642 50.7429048, 6.4895259 50.7429505, 6.4894553 50.7430509, 6.4891948 50.743449, 6.488906 50.7440121)",4.5,,
823880290,,,Eifelstraße,residential,False,False,101.541,"LINESTRING (6.4899563 50.7427868, 6.4900533 50.7427999, 6.4912979 50.7431207)",,,
823880289,,,Eifelstraße,residential,False,True,97.665,"LINESTRING (6.4939897 50.743838, 6.4927142 50.7434916)",,,
23635540,,,Frohbenden,residential,False,False,139.51000000000002,"LINESTRING (6.4939897 50.743838, 6.4948315 50.7432307, 6.495076 50.7430632, 6.4951992 50.7429737, 6.4952924 50.7428928)",,30,
36983690,,,Eifelstraße,residential,False,False,84.616,"LINESTRING (6.4939897 50.743838, 6.4940094 50.7438491, 6.4940941 50.7438967, 6.4947669 50.7444174)",,,
22745963,,L 249,Hauptstraße,secondary,False,True,65.428,"LINESTRING (6.4947669 50.7444174, 6.4944401 50.744621, 6.4942402 50.7447227, 6.4940871 50.744818)",,,
36983690,,,Eifelstraße,residential,False,True,84.616,"LINESTRING (6.4947669 50.7444174, 6.4940941 50.7438967, 6.4940094 50.7438491, 6.4939897 50.743838)",,,
23574894,,,Heribertstraße,residential,False,True,38.89,"LINESTRING (6.4903739 50.7509196, 6.4901042 50.7512249)",,,
23574901,,,Zum Duffesbach,residential,False,False,64.613,"LINESTRING (6.4903739 50.7509196, 6.4912032 50.7511693)",,,
23574901,,,Zum Duffesbach,residential,False,True,52.872,"LINESTRING (6.4903739 50.7509196, 6.4897212 50.7506839)",,,
23574894,,,Heribertstraße,residential,False,False,125.261,"LINESTRING (6.4903739 50.7509196, 6.4906485 50.7505791, 6.4911722 50.7499127)",,,
23574901,,,Zum Duffesbach,residential,False,True,64.613,"LINESTRING (6.4912032 50.7511693, 6.4903739 50.7509196)",,,
"[455529739, 23574915]",,,"['Eintrachtstraße', 'Heribertstraße']",residential,False,False,187.95100000000002,"LINESTRING (6.4912032 50.7511693, 6.4919882 50.7501756, 6.4911722 50.7499127)",,,
23574914,,,Alte Gasse,residential,False,False,72.51,"LINESTRING (6.4946814 50.7450916, 6.4955342 50.7454577)",,30,
23574914,,,Alte Gasse,residential,False,True,51.712,"LINESTRING (6.4946814 50.7450916, 6.4940871 50.744818)",,30,
23574963,,,Stegbenden,residential,False,True,223.486,"LINESTRING (6.4946814 50.7450916, 6.4945454 50.7455826, 6.4943376 50.7463298, 6.4942592 50.7466109, 6.4942412 50.7467479, 6.4942421 50.7468345, 6.4942683 50.7470771)",,30,
23574894,,,Heribertstraße,residential,False,False,36.914,"LINESTRING (6.4911722 50.7499127, 6.4914015 50.7496141)",,,
23574894,,,Heribertstraße,residential,False,True,125.261,"LINESTRING (6.4911722 50.7499127, 6.4906485 50.7505791, 6.4903739 50.7509196)",,,
"[455529739, 23574915]",,,"['Eintrachtstraße', 'Heribertstraße']",residential,False,True,187.95100000000002,"LINESTRING (6.4911722 50.7499127, 6.4919882 50.7501756, 6.4912032 50.7511693)",,,
23574894,,,Heribertstraße,residential,False,True,118.067,"LINESTRING (6.4921614 50.7486674, 6.4914015 50.7496141)",,,
23574956,,,Friedhofstraße,residential,False,False,186.261,"LINESTRING (6.4921614 50.7486674, 6.4945597 50.7493768)",,,
23574956,,,Friedhofstraße,residential,False,True,88.89,"LINESTRING (6.4921614 50.7486674, 6.4913147 50.7484193, 6.4910129 50.7483343)",,,
23574956,,,Friedhofstraße,residential,False,True,186.261,"LINESTRING (6.4945597 50.7493768, 6.4921614 50.7486674)",,,
23574956,,,Friedhofstraße,residential,False,False,97.38,"LINESTRING (6.4945597 50.7493768, 6.4951476 50.7495594, 6.4958201 50.7497378)",,,
23574963,,,Stegbenden,residential,False,False,146.313,"LINESTRING (6.4945597 50.7493768, 6.4945893 50.7492713, 6.4945949 50.7491681, 6.494381 50.748071)",,30,
23574963,,,Stegbenden,residential,False,False,110.801,"LINESTRING (6.494381 50.748071, 6.4942683 50.7470771)",,30,
23575045,,,Im Kämpchen,residential,False,False,169.603,"LINESTRING (6.494381 50.748071, 6.4921068 50.7475652)",,30,
23574963,,,Stegbenden,residential,False,True,146.313,"LINESTRING (6.494381 50.748071, 6.4945949 50.7491681, 6.4945893 50.7492713, 6.4945597 50.7493768)",,30,
23574948,,,Flemingstraße,residential,False,False,90.25299999999999,"LINESTRING (6.4895622 50.7485126, 6.4896415 50.7484747, 6.4897396 50.7484099, 6.4898657 50.7482835, 6.4902486 50.7478352)",,,
23574948,,,Flemingstraße,residential,False,True,106.961,"LINESTRING (6.4895622 50.7485126, 6.4894656 50.7485509, 6.4893162 50.7486055, 6.4892562 50.7486312, 6.4891972 50.7486579, 6.4891448 50.7486886, 6.4890306 50.7487695, 6.4889579 50.7488394, 6.4885796 50.7492223)",,,
25689001,,,Flemingstraße,residential,False,False,59.694,"LINESTRING (6.4895622 50.7485126, 6.4894134 50.748442, 6.4888684 50.7482037)",,,
23575045,,,Im Kämpchen,residential,False,True,169.603,"LINESTRING (6.4921068 50.7475652, 6.494381 50.748071)",,30,
23574914,,,Alte Gasse,residential,False,False,51.712,"LINESTRING (6.4940871 50.744818, 6.4946814 50.7450916)",,30,
