osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,width,ref
25514118,Birkenstraße,residential,False,False,65.014,"LINESTRING (11.7098619 50.2338504, 11.7096989 50.2339262, 11.7095214 50.2341818, 11.7093949 50.2343382)",,,,,
25478979,Melchior-Feuerlein-Straße,residential,False,False,5.551,"LINESTRING (11.7105083 50.2354322, 11.7104559 50.2354692)",,,,,
25478979,Melchior-Feuerlein-Straße,residential,False,True,99.055,"LINESTRING (11.7105083 50.2354322, 11.7106479 50.2353363, 11.7110342 50.2350848, 11.7114832 50.2347961)",,,,,
25478975,Friedrich-Ebert-Straße,residential,False,False,56.828,"LINESTRING (11.7231134 50.2378105, 11.7223163 50.237775)",2,50,,,
96468697,Bahnhofstraße,residential,False,True,65.423,"LINESTRING (11.7231134 50.2378105, 11.7231396 50.2376994, 11.7231658 50.2375883, 11.7233138 50.2372372)",,50,,,
"[25645961, 166989907]",Münchberger Straße,residential,False,True,165.832,"LINESTRING (11.7231134 50.2378105, 11.7230979 50.2378602, 11.7230658 50.2379104, 11.7229928 50.237945, 11.7226702 50.2380157, 11.7222754 50.238055, 11.7214293 50.2381352, 11.7209515 50.2381702)",,,,,
25478971,Moltkestraße,residential,False,False,153.11,"LINESTRING (11.722552 50.2356068, 11.7223385 50.2359263, 11.7220927 50.2362731, 11.7219853 50.2364646, 11.7218243 50.2368978)",,50,,,
168751086,Moltkestraße,residential,False,True,69.692,"LINESTRING (11.722552 50.2356068, 11.7223105 50.2354718, 11.7220695 50.2353479, 11.7217739 50.2352281)",1,50,,8.2,
25418172,Lindenstraße,residential,False,True,5.589,"LINESTRING (11.7218045 50.2351818, 11.7217739 50.2352281)",2,50,,,
25418172,Lindenstraße,residential,False,False,98.855,"LINESTRING (11.7218045 50.2351818, 11.7219138 50.2350571, 11.722118 50.2348348, 11.7223277 50.234609, 11.7225487 50.2344332)",2,50,,,
109753281,Moltkestraße,residential,False,True,76.994,"LINESTRING (11.7218045 50.2351818, 11.7212724 50.2350284, 11.7208132 50.2349037)",2,50,,,
"[25645972, 25560109]",Gasweg,residential,False,True,200.72799999999998,"LINESTRING (11.7229078 50.2391122, 11.7229615 50.2389872, 11.7229768 50.2389399, 11.7229623 50.2389028, 11.7229298 50.2388788, 11.7228745 50.2388687, 11.7225575 50.2388519, 11.722339 50.2388431, 11.7221773 50.2388258, 11.722023 50.2387943, 11.7218054 50.2387441, 11.7215552 50.2386931, 11.7214554 50.2386358, 11.7212878 50.238494, 11.7209857 50.2382135, 11.7209515 50.2381702)",,,yes,,
"[25651104, 289693959]",Frankenstraße,secondary,False,True,118.636,"LINESTRING (11.7229078 50.2391122, 11.7222588 50.2390272, 11.7218888 50.2390282, 11.7214879 50.2390834, 11.7212755 50.239132)",,50,,6.8,St 2194
25418176,Hochstraße,residential,False,False,48.647,"LINESTRING (11.7211808 50.2367495, 11.7218243 50.2368978)",,,,,
1062638934,Lindenstraße,residential,False,False,42.84,"LINESTRING (11.7211808 50.2367495, 11.721331 50.2363764)",2,50,,,
1062638934,Lindenstraße,residential,False,True,30.556,"LINESTRING (11.7211808 50.2367495, 11.7210568 50.2370126)",2,50,,,
25418176,Hochstraße,residential,False,True,44.853,"LINESTRING (11.7233138 50.2372372, 11.7227203 50.2371008)",,,,,
96468697,Bahnhofstraße,residential,False,False,65.423,"LINESTRING (11.7233138 50.2372372, 11.7231658 50.2375883, 11.7231396 50.2376994, 11.7231134 50.2378105)",,50,,,
25418172,Lindenstraße,residential,False,True,60.066,"LINESTRING (11.7232034 50.2340921, 11.723036 50.2341745, 11.7225487 50.2344332)",2,50,,,
95954611,Ringstraße,secondary,False,False,130.861,"LINESTRING (11.7232034 50.2340921, 11.723012 50.23394, 11.7228224 50.2337954, 11.7225017 50.2335441, 11.7220138 50.2331947)",2,50,yes,,St 2195
166989904,Friedrich-Ebert-Straße,residential,False,False,113.356,"LINESTRING (11.7208053 50.237718, 11.7204857 50.2376992, 11.720211 50.2376677, 11.7199826 50.2376361, 11.7192916 50.2374335)",2,50,,,
166989904,Friedrich-Ebert-Straße,residential,False,True,107.667,"LINESTRING (11.7208053 50.237718, 11.7214538 50.2377508, 11.7223163 50.237775)",2,50,,,
1062638934,Lindenstraße,residential,False,False,80.783,"LINESTRING (11.7208053 50.237718, 11.7208374 50.2374923, 11.7208606 50.2374383, 11.720942 50.2372487, 11.7210568 50.2370126)",2,50,,,
25418176,Hochstraße,residential,False,False,44.853,"LINESTRING (11.7227203 50.2371008, 11.7233138 50.2372372)",,,,,
25418176,Hochstraße,residential,False,True,67.605,"LINESTRING (11.7227203 50.2371008, 11.7218243 50.2368978)",,,,,
25418175,Ottostraße,residential,False,True,80.305,"LINESTRING (11.7227203 50.2371008, 11.7225349 50.2374323, 11.7223163 50.237775)",,50,,,
25478975,Friedrich-Ebert-Straße,residential,False,True,56.828,"LINESTRING (11.7223163 50.237775, 11.7231134 50.2378105)",2,50,,,
25418175,Ottostraße,residential,False,False,80.305,"LINESTRING (11.7223163 50.237775, 11.7225349 50.2374323, 11.7227203 50.2371008)",,50,,,
166989904,Friedrich-Ebert-Straße,residential,False,False,107.667,"LINESTRING (11.7223163 50.237775, 11.7214538 50.2377508, 11.7208053 50.237718)",2,50,,,
25418176,Hochstraße,residential,False,False,67.605,"LINESTRING (11.7218243 50.2368978, 11.7227203 50.2371008)",,,,,
25418176,Hochstraße,residential,False,True,48.647,"LINESTRING (11.7218243 50.2368978, 11.7211808 50.2367495)",,,,,
25478971,Moltkestraße,residential,False,True,153.11,"LINESTRING (11.7218243 50.2368978, 11.7219853 50.2364646, 11.7220927 50.2362731, 11.7223385 50.2359263, 11.722552 50.2356068)",,50,,,
25478973,Feldweg,residential,False,True,148.005,"LINESTRING (11.7113003 50.2329211, 11.7115303 50.232576, 11.7111926 50.2321962, 11.7110641 50.232057, 11.7107802 50.2317493)",,,,,
311419736,Kulmbacher Straße,residential,False,True,178.53800000000004,"LINESTRING (11.7113003 50.2329211, 11.71175 50.2330221, 11.7119419 50.2331066, 11.7120566 50.2331746, 11.7122063 50.2332959, 11.7123003 50.2333821, 11.712399 50.233505, 11.7124705 50.233589, 11.7125628 50.2337408, 11.7126936 50.2339532, 11.7127949 50.2341072)",2,50,yes,,
25478973,Feldweg,residential,False,True,44.62,"LINESTRING (11.7107802 50.2317493, 11.7104695 50.2314007)",,,,,
25560131,Oderstraße,residential,False,False,119.77,"LINESTRING (11.7107802 50.2317493, 11.7093423 50.2323098)",,50,,,
25478973,Feldweg,residential,False,False,148.005,"LINESTRING (11.7107802 50.2317493, 11.7110641 50.232057, 11.7111926 50.2321962, 11.7115303 50.232576, 11.7113003 50.2329211)",,,,,
108942746,Jahnstraße,residential,False,True,81.267,"LINESTRING (11.7137559 50.2337312, 11.7128487 50.2341755)",,,,,
"[8347346, 108942812]",Moltkestraße,residential,False,False,238.11,"LINESTRING (11.7137559 50.2337312, 11.7145228 50.2340491, 11.7147457 50.2341165, 11.7149917 50.2341522, 11.7150119 50.2341552, 11.7163158 50.2342832, 11.7169051 50.2343365)",,,,,
108942746,Jahnstraße,residential,False,False,134.06400000000002,"LINESTRING (11.7137559 50.2337312, 11.7142264 50.2333922, 11.7145381 50.2331675, 11.7148099 50.2329716, 11.7150071 50.2328295)",,,,,
108942752,Ottengrüner Straße,residential,False,True,95.99000000000001,"LINESTRING (11.7169051 50.2343365, 11.7168215 50.234829, 11.716806 50.2349032, 11.7167439 50.2351935)",,,,,
108942782,Ottengrüner Straße,residential,False,False,102.68,"LINESTRING (11.7169051 50.2343365, 11.7169649 50.2339817, 11.7170016 50.2336557, 11.7170285 50.2334166)",,,,,
108942801,Moltkestraße,residential,False,False,119.28800000000001,"LINESTRING (11.7169051 50.2343365, 11.7169472 50.2343412, 11.7185573 50.2345208)",2,50,,,
"[8347346, 108942812]",Moltkestraße,residential,False,True,238.11,"LINESTRING (11.7169051 50.2343365, 11.7163158 50.2342832, 11.7150119 50.2341552, 11.7149917 50.2341522, 11.7147457 50.2341165, 11.7145228 50.2340491, 11.7137559 50.2337312)",,,,,
95954611,Ringstraße,secondary,False,True,42.521,"LINESTRING (11.7170649 50.2310965, 11.7175765 50.2312943)",2,50,yes,,St 2195
96601117,Ottengrüner Straße,residential,False,True,27.833,"LINESTRING (11.7170649 50.2310965, 11.7170574 50.2311613, 11.7170771 50.2313462)",,50,,,
109753335,Am Volkspark,residential,False,True,52.111,"LINESTRING (11.7204759 50.2334955, 11.7201001 50.2338978)",1,,,,
25478977,Koloniestraße,residential,False,False,100.078,"LINESTRING (11.7204759 50.2334955, 11.7209809 50.2337216, 11.7216243 50.2340155)",1,,,7,
25478977,Koloniestraße,residential,False,True,110.497,"LINESTRING (11.7204759 50.2334955, 11.7201215 50.233418, 11.7200698 50.2334067, 11.7189963 50.2331929)",1,,,7,
96601147,Ottengrüner Straße,residential,False,False,29.794,"LINESTRING (11.7170642 50.2328892, 11.7170822 50.2326215)",,,,,
25478977,Koloniestraße,residential,False,False,142.363,"LINESTRING (11.7170642 50.2328892, 11.7175343 50.2329023, 11.7178403 50.2329631, 11.7184043 50.2330752, 11.7189963 50.2331929)",1,,,7,
"[96601147, 109753468]",Ottengrüner Straße,residential,False,True,58.699,"LINESTRING (11.7170642 50.2328892, 11.7170634 50.2329015, 11.7170617 50.2329289, 11.7170285 50.2334166)",,,,,
25478977,Koloniestraße,residential,False,True,80.499,"LINESTRING (11.7225487 50.2344332, 11.7216243 50.2340155)",1,,,7,
25418172,Lindenstraße,residential,False,False,60.066,"LINESTRING (11.7225487 50.2344332, 11.723036 50.2341745, 11.7232034 50.2340921)",2,50,,,
25418172,Lindenstraße,residential,False,True,98.855,"LINESTRING (11.7225487 50.2344332, 11.7223277 50.234609, 11.722118 50.2348348, 11.7219138 50.2350571, 11.7218045 50.2351818)",2,50,,,
96601117,Ottengrüner Straße,residential,False,True,32.633,"LINESTRING (11.7170771 50.2313462, 11.7171246 50.2316381)",,50,,,
96601117,Ottengrüner Straße,residential,False,False,27.833,"LINESTRING (11.7170771 50.2313462, 11.7170574 50.2311613, 11.7170649 50.2310965)",,50,,,
166989905,Friedrich-Ebert-Straße,residential,False,False,6.017,"LINESTRING (11.7159438 50.2367993, 11.7158665 50.2367773)",2,50,,,
8347350,Kulmbacher Straße,residential,False,False,65.777,"LINESTRING (11.7159438 50.2367993, 11.7159829 50.2370567, 11.7160197 50.2373888)",,,,,
166989904,Friedrich-Ebert-Straße,residential,False,True,69.03,"LINESTRING (11.7159438 50.2367993, 11.7161914 50.2368366, 11.7168878 50.2369436)",2,50,,,
59195373,Münchberger Straße,residential,True,False,29.549,"LINESTRING (11.7185254 50.2388671, 11.7188869 50.2387361)",,,,,
"[1090282433, 25560140]",Lämmerstraße,residential,False,True,124.31599999999999,"LINESTRING (11.7185254 50.2388671, 11.7183755 50.2387601, 11.7182332 50.2386963, 11.717884 50.2386087, 11.7178006 50.2385878, 11.7174276 50.2385137, 11.7173176 50.2384906, 11.7169567 50.2384175)",,,,,
25514100,Luitpoldstraße,residential,False,False,16.783,"LINESTRING (11.7162112 50.2382752, 11.7162819 50.2384192)",,,,,
25514098,Pressecker Straße,residential,False,False,267.998,"LINESTRING (11.7162112 50.2382752, 11.7154598 50.2381141, 11.715119 50.2380315, 11.714437 50.2378085, 11.7141628 50.2377096, 11.7138767 50.2376179, 11.7127927 50.2372733)",,,,,
311420091,Kulmbacher Straße,residential,False,True,72.322,"LINESTRING (11.7162112 50.2382752, 11.7161349 50.2379573, 11.7160635 50.2376317)",,30,,6.2,
311420091,Kulmbacher Straße,residential,False,True,27.188,"LINESTRING (11.7160635 50.2376317, 11.7160197 50.2373888)",,30,,6.2,
25514099,Gartenstraße,residential,True,False,97.425,"LINESTRING (11.7160635 50.2376317, 11.7161853 50.2375916, 11.7168878 50.2369436)",,,,,
311420091,Kulmbacher Straße,residential,False,False,72.322,"LINESTRING (11.7160635 50.2376317, 11.7161349 50.2379573, 11.7162112 50.2382752)",,30,,6.2,
166989904,Friedrich-Ebert-Straße,residential,False,False,69.03,"LINESTRING (11.7168878 50.2369436, 11.7161914 50.2368366, 11.7159438 50.2367993)",2,50,,,
166989904,Friedrich-Ebert-Straße,residential,False,True,34.893,"LINESTRING (11.7168878 50.2369436, 11.7172771 50.2370111, 11.7173611 50.2370262)",2,50,,,
25514100,Luitpoldstraße,residential,False,True,16.783,"LINESTRING (11.7162819 50.2384192, 11.7162112 50.2382752)",,,,,
25514101,Lämmerstraße,residential,True,False,19.544,"LINESTRING (11.7162819 50.2384192, 11.7165453 50.2383691)",,,,,
25560141,Torgasse,residential,True,False,113.516,"LINESTRING (11.7162819 50.2384192, 11.716187 50.2384445, 11.7161206 50.2384864, 11.7160465 50.2385532, 11.7159621 50.2386642, 11.7159359 50.2387686, 11.715922 50.2388677, 11.7159209 50.2390242, 11.715915 50.2391323, 11.7159018 50.2392579, 11.7158966 50.2393073, 11.7158359 50.2393297)",,,,,
311420092,Luitpoldstraße,residential,False,False,90.439,"LINESTRING (11.7162819 50.2384192, 11.7164066 50.2386412, 11.71657 50.2389476, 11.7166655 50.2390904, 11.716734 50.2391785)",,,,,
311420091,Kulmbacher Straße,residential,False,False,27.188,"LINESTRING (11.7160197 50.2373888, 11.7160635 50.2376317)",,30,,6.2,
8347350,Kulmbacher Straße,residential,False,True,65.777,"LINESTRING (11.7160197 50.2373888, 11.7159829 50.2370567, 11.7159438 50.2367993)",,,,,
"[311420090, 109471700, 25514102]",Schmiedstraße,residential,False,False,241.04899999999998,"LINESTRING (11.7160197 50.2373888, 11.7157237 50.2373967, 11.7150016 50.2372739, 11.714195 50.2371671, 11.7140615 50.2371638, 11.7129857 50.237137, 11.7129232 50.2371439, 11.7128386 50.2371917, 11.7127927 50.2372733)",,,,,
25514098,Pressecker Straße,residential,False,False,28.749,"LINESTRING (11.7127927 50.2372733, 11.7124309 50.237158)",,,,,
90145988,,residential,False,True,50.534,"LINESTRING (11.7127927 50.2372733, 11.7130045 50.2377071)",,,,,St 2195
25514098,Pressecker Straße,residential,False,True,267.99800000000005,"LINESTRING (11.7127927 50.2372733, 11.7138767 50.2376179, 11.7141628 50.2377096, 11.714437 50.2378085, 11.715119 50.2380315, 11.7154598 50.2381141, 11.7162112 50.2382752)",,,,,
"[311420090, 109471700, 25514102]",Schmiedstraße,residential,False,True,241.04899999999998,"LINESTRING (11.7127927 50.2372733, 11.7128386 50.2371917, 11.7129232 50.2371439, 11.7129857 50.237137, 11.7140615 50.2371638, 11.714195 50.2371671, 11.7150016 50.2372739, 11.7157237 50.2373967, 11.7160197 50.2373888)",,,,,
25514112,Max-Reger-Straße,residential,False,True,73.858,"LINESTRING (11.7115532 50.2372602, 11.7110706 50.2373492, 11.710572 50.2374754)",,,,,
994011036,Damaschkestraße,residential,False,False,114.75,"LINESTRING (11.7115532 50.2372602, 11.7125037 50.2375211, 11.7130045 50.2377071)",,50,,7,
90145988,,residential,False,False,50.534,"LINESTRING (11.7130045 50.2377071, 11.7127927 50.2372733)",,,,,St 2195
25560126,Damaschkestraße,residential,False,False,200.74200000000002,"LINESTRING (11.7130045 50.2377071, 11.7130763 50.2377515, 11.713792 50.2380539, 11.7149365 50.2384971, 11.7151371 50.2386005, 11.7152988 50.2387383)",,20,,6,
994011036,Damaschkestraße,residential,False,True,114.75,"LINESTRING (11.7130045 50.2377071, 11.7125037 50.2375211, 11.7115532 50.2372602)",,50,,7,
25514098,Pressecker Straße,residential,False,True,28.749,"LINESTRING (11.7124309 50.237158, 11.7127927 50.2372733)",,,,,
"[108596152, 311524715]",Erbstraße,residential,False,False,74.65899999999999,"LINESTRING (11.7124309 50.237158, 11.7124834 50.2370894, 11.7128735 50.2365492)",,,,,
25478979,Melchior-Feuerlein-Straße,residential,False,True,5.551,"LINESTRING (11.7104559 50.2354692, 11.7105083 50.2354322)",,,,,
"[25514115, 108596174]",Adolf-Haack-Straße,residential,False,False,210.479,"LINESTRING (11.7104559 50.2354692, 11.7105857 50.235537, 11.7107787 50.2356429, 11.7114335 50.2359954, 11.7117293 50.2361296, 11.712134 50.2362827, 11.7128735 50.2365492)",,,,,
"[25514115, 108596174]",Adolf-Haack-Straße,residential,False,True,210.479,"LINESTRING (11.7128735 50.2365492, 11.712134 50.2362827, 11.7117293 50.2361296, 11.7114335 50.2359954, 11.7107787 50.2356429, 11.7105857 50.235537, 11.7104559 50.2354692)",,,,,
311419738,Erbstraße,residential,False,False,157.435,"LINESTRING (11.7128735 50.2365492, 11.7132099 50.2361015, 11.71344 50.2358855, 11.7137234 50.2356989, 11.7142233 50.2354626)",,,,,
"[108596152, 311524715]",Erbstraße,residential,False,True,74.65899999999999,"LINESTRING (11.7128735 50.2365492, 11.7124834 50.2370894, 11.7124309 50.237158)",,,,,
311977881,Steinbühl,residential,False,False,9.058,"LINESTRING (11.7099628 50.2338007, 11.7098619 50.2338504)",,,,,
25514120,Steinbühl,residential,False,False,74.849,"LINESTRING (11.7099628 50.2338007, 11.7101753 50.2338032, 11.7105834 50.2338211, 11.7110066 50.2338724)",,,,,
25514120,Steinbühl,residential,False,True,74.849,"LINESTRING (11.7110066 50.2338724, 11.7105834 50.2338211, 11.7101753 50.2338032, 11.7099628 50.2338007)",,,,,
25514118,Birkenstraße,residential,False,True,65.014,"LINESTRING (11.7093949 50.2343382, 11.7095214 50.2341818, 11.7096989 50.2339262, 11.7098619 50.2338504)",,,,,
25478984,Münchberger Straße,residential,True,False,31.415,"LINESTRING (11.718139 50.239004, 11.7185254 50.2388671)",,,,,
25560104,Alte Poststraße,residential,False,False,49.047999999999995,"LINESTRING (11.718139 50.239004, 11.7182431 50.2391256, 11.7182984 50.2392251, 11.7183201 50.2392942, 11.7183079 50.2393606, 11.7182548 50.2394095)",,,,,
25560110,Pfarrer-Pflaum-Straße,residential,False,False,99.423,"LINESTRING (11.7152988 50.2387383, 11.7144649 50.2388375, 11.7139436 50.2389492)",,,,,
25560126,Damaschkestraße,residential,False,True,200.74200000000002,"LINESTRING (11.7152988 50.2387383, 11.7151371 50.2386005, 11.7149365 50.2384971, 11.713792 50.2380539, 11.7130763 50.2377515, 11.7130045 50.2377071)",,20,,6,
1058571292,Am Steinhäusergarten,residential,False,True,76.193,"LINESTRING (11.7152988 50.2387383, 11.7154301 50.2388492, 11.7155931 50.2390423, 11.7158359 50.2393297)",,,,,
25560108,Bürgerstraße,residential,False,False,107.342,"LINESTRING (11.7194099 50.2385518, 11.7195619 50.2387279, 11.72014 50.2393967)",,,,,
39469472,Münchberger Straße,residential,False,False,119.00399999999999,"LINESTRING (11.7194099 50.2385518, 11.7200575 50.2383241, 11.7202033 50.2382784, 11.7203178 50.2382524, 11.7205455 50.2382007, 11.7209515 50.2381702)",,,,,
25560108,Bürgerstraße,residential,False,True,107.342,"LINESTRING (11.72014 50.2393967, 11.7195619 50.2387279, 11.7194099 50.2385518)",,,,,
289693959,Frankenstraße,secondary,False,False,86.017,"LINESTRING (11.72014 50.2393967, 11.720715 50.2392466, 11.7212755 50.239132)",,50,,6.8,St 2194
"[25645972, 25560109]",Gasweg,residential,False,False,200.728,"LINESTRING (11.7209515 50.2381702, 11.7209857 50.2382135, 11.7212878 50.238494, 11.7214554 50.2386358, 11.7215552 50.2386931, 11.7218054 50.2387441, 11.722023 50.2387943, 11.7221773 50.2388258, 11.722339 50.2388431, 11.7225575 50.2388519, 11.7228745 50.2388687, 11.7229298 50.2388788, 11.7229623 50.2389028, 11.7229768 50.2389399, 11.7229615 50.2389872, 11.7229078 50.2391122)",,,yes,,
"[25645961, 166989907]",Münchberger Straße,residential,False,False,165.832,"LINESTRING (11.7209515 50.2381702, 11.7214293 50.2381352, 11.7222754 50.238055, 11.7226702 50.2380157, 11.7229928 50.237945, 11.7230658 50.2379104, 11.7230979 50.2378602, 11.7231134 50.2378105)",,,,,
39469472,Münchberger Straße,residential,False,True,119.00399999999999,"LINESTRING (11.7209515 50.2381702, 11.7205455 50.2382007, 11.7203178 50.2382524, 11.7202033 50.2382784, 11.7200575 50.2383241, 11.7194099 50.2385518)",,,,,
25560110,Pfarrer-Pflaum-Straße,residential,False,False,59.208,"LINESTRING (11.7139436 50.2389492, 11.713525 50.2390489, 11.7131643 50.2391365)",,,,,
25560110,Pfarrer-Pflaum-Straße,residential,False,True,99.423,"LINESTRING (11.7139436 50.2389492, 11.7144649 50.2388375, 11.7152988 50.2387383)",,,,,
25560111,Beethovenstraße,residential,False,True,290.675,"LINESTRING (11.7139436 50.2389492, 11.7136088 50.2387928, 11.7130228 50.2385137, 11.7120138 50.2380431, 11.710572 50.2374754)",,,,,
25560110,Pfarrer-Pflaum-Straße,residential,False,True,59.208,"LINESTRING (11.7131643 50.2391365, 11.713525 50.2390489, 11.7139436 50.2389492)",,,,,
"[95261032, 25560115]","['Johann-Sebastian-Bach-Straße', 'Pfarrer-Pflaum-Straße']",residential,False,False,274.26800000000003,"LINESTRING (11.7131643 50.2391365, 11.7131007 50.2391485, 11.7127705 50.2392077, 11.712676 50.2391866, 11.7126351 50.2391775, 11.7126253 50.2391717, 11.7124381 50.2390603, 11.711806 50.2386857, 11.7113611 50.2384815, 11.7108525 50.2383143, 11.7103767 50.2381926, 11.7101048 50.238197, 11.7099357 50.2382328, 11.7098493 50.2382511)",,,,,
"[95261032, 25560115]","['Johann-Sebastian-Bach-Straße', 'Pfarrer-Pflaum-Straße']",residential,False,True,274.26800000000003,"LINESTRING (11.7098493 50.2382511, 11.7099357 50.2382328, 11.7101048 50.238197, 11.7103767 50.2381926, 11.7108525 50.2383143, 11.7113611 50.2384815, 11.711806 50.2386857, 11.7124381 50.2390603, 11.7126253 50.2391717, 11.7126351 50.2391775, 11.712676 50.2391866, 11.7127705 50.2392077, 11.7131007 50.2391485, 11.7131643 50.2391365)",,,,,
25560131,Oderstraße,residential,False,True,119.77,"LINESTRING (11.7093423 50.2323098, 11.7107802 50.2317493)",,50,,,
"[25560130, 25478973]","['Weichselweg', 'Feldweg']",residential,False,False,182.252,"LINESTRING (11.7093423 50.2323098, 11.7092536 50.2322188, 11.7091546 50.2320935, 11.7091884 50.2320043, 11.7093807 50.231829, 11.7096378 50.2316021, 11.7099826 50.2313429, 11.7103051 50.2312088, 11.7104695 50.2314007)",,50,,,
25478973,Feldweg,residential,False,False,44.62,"LINESTRING (11.7104695 50.2314007, 11.7107802 50.2317493)",,,,,
"[25560130, 25478973]","['Weichselweg', 'Feldweg']",residential,False,True,182.25199999999998,"LINESTRING (11.7104695 50.2314007, 11.7103051 50.2312088, 11.7099826 50.2313429, 11.7096378 50.2316021, 11.7093807 50.231829, 11.7091884 50.2320043, 11.7091546 50.2320935, 11.7092536 50.2322188, 11.7093423 50.2323098)",,50,,,
25560132,Egerstraße,residential,False,False,129.14600000000002,"LINESTRING (11.7104695 50.2314007, 11.7112343 50.2310772, 11.7120215 50.2307998)",,,,,
25560132,Egerstraße,residential,False,False,52.729,"LINESTRING (11.7120215 50.2307998, 11.7124639 50.2311803)",,,,,
95954598,Egerstraße,residential,False,False,35.586,"LINESTRING (11.7120215 50.2307998, 11.7125091 50.2307282)",,,,,
25560132,Egerstraße,residential,False,True,129.14600000000002,"LINESTRING (11.7120215 50.2307998, 11.7112343 50.2310772, 11.7104695 50.2314007)",,,,,
25560134,Neißeweg,residential,False,True,43.36,"LINESTRING (11.7143607 50.2319343, 11.7139353 50.2322136)",,,,,
"[25560133, 95954583]",Heimeranstraße,residential,False,False,99.32300000000001,"LINESTRING (11.7143607 50.2319343, 11.7148078 50.2321407, 11.7148393 50.2321552, 11.7154998 50.2324509)",,,,,
"[95954620, 95954575]",Neißeweg,residential,False,False,65.316,"LINESTRING (11.7143607 50.2319343, 11.7146758 50.2317031, 11.7149412 50.2314796)",,,,,
108942746,Jahnstraße,residential,False,True,54.776,"LINESTRING (11.7154998 50.2324509, 11.7150071 50.2328295)",,,,,
"[25560133, 95954583]",Heimeranstraße,residential,False,True,99.32300000000001,"LINESTRING (11.7154998 50.2324509, 11.7148393 50.2321552, 11.7148078 50.2321407, 11.7143607 50.2319343)",,,,,
"[108942746, 96601131]",Jahnstraße,residential,False,False,31.213,"LINESTRING (11.7154998 50.2324509, 11.7155478 50.2324192, 11.7155738 50.2324031, 11.7158136 50.2322547)",,,,,
25560134,Neißeweg,residential,False,False,43.36,"LINESTRING (11.7139353 50.2322136, 11.7143607 50.2319343)",,,,,
95954610,Egerstraße,residential,False,False,102.48,"LINESTRING (11.7139353 50.2322136, 11.7150071 50.2328295)",,,,,
"[95954592, 95954610, 25560132]",Egerstraße,residential,False,True,156.26,"LINESTRING (11.7139353 50.2322136, 11.7134145 50.2319391, 11.7129178 50.2315815, 11.7125333 50.231241, 11.7124639 50.2311803)",,,,,
25560132,Egerstraße,residential,False,True,52.729,"LINESTRING (11.7124639 50.2311803, 11.7120215 50.2307998)",,,,,
"[95954592, 95954610, 25560132]",Egerstraße,residential,False,False,156.26,"LINESTRING (11.7124639 50.2311803, 11.7125333 50.231241, 11.7129178 50.2315815, 11.7134145 50.2319391, 11.7139353 50.2322136)",,,,,
