osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,bridge,tunnel
26651019,Ketschenbuck,residential,False,True,63.464,"LINESTRING (10.9859424 49.1083357, 10.9861246 49.1080504, 10.9863005 49.1078156)",,,,,
26694172,Amselweg,residential,False,True,26.278,"LINESTRING (10.9859358 49.1073625, 10.9855772 49.1073353)",,,,,
26651043,Kellerweg,residential,False,False,145.86,"LINESTRING (10.9859358 49.1073625, 10.9858668 49.1072972, 10.9861765 49.107221, 10.9864778 49.1072009, 10.986594 49.107083, 10.9869398 49.1067115, 10.9871284 49.1065032)",,,,,
26694172,Amselweg,residential,False,False,119.40100000000001,"LINESTRING (10.9859358 49.1073625, 10.9865216 49.1074669, 10.9869686 49.107532, 10.9875056 49.107667)",,,,,
26651051,Mühlstraße,residential,False,False,135.603,"LINESTRING (10.9875056 49.107667, 10.987455 49.1074511, 10.9871527 49.1071079, 10.9871284 49.1065032)",,,,,
26694172,Amselweg,residential,False,True,119.401,"LINESTRING (10.9875056 49.107667, 10.9869686 49.107532, 10.9865216 49.1074669, 10.9859358 49.1073625)",,,,,
26651043,Kellerweg,residential,False,True,145.86,"LINESTRING (10.9871284 49.1065032, 10.9869398 49.1067115, 10.986594 49.107083, 10.9864778 49.1072009, 10.9861765 49.107221, 10.9858668 49.1072972, 10.9859358 49.1073625)",,,,,
26651051,Mühlstraße,residential,False,False,171.50099999999998,"LINESTRING (10.9871284 49.1065032, 10.987145 49.1063985, 10.9871326 49.1063234, 10.9868499 49.1059103, 10.9867034 49.1057695, 10.9864174 49.1056101, 10.985859 49.1054099, 10.9857604 49.1053701)",,,,,
26651051,Mühlstraße,residential,False,True,135.603,"LINESTRING (10.9871284 49.1065032, 10.9871527 49.1071079, 10.987455 49.1074511, 10.9875056 49.107667)",,,,,
"[632841278, 444371434, 26651030]","['Kirchenplatz', 'Kirchenstraße']",residential,False,False,150.952,"LINESTRING (10.9859065 49.1067006, 10.9859477 49.1065936, 10.9859682 49.1062459, 10.9859026 49.1061447, 10.9857633 49.1058692, 10.9857604 49.1053701)",,,,,
"[26651760, 150299315, 37331213]",Nordring,tertiary,False,False,101.856,"LINESTRING (10.9813841 49.1086172, 10.9817973 49.1087765, 10.9819675 49.1088444, 10.9821927 49.1089312, 10.9825822 49.1090903)",50,,WUG 3,yes,
26651760,Nordring,tertiary,False,True,241.71300000000002,"LINESTRING (10.9813841 49.1086172, 10.9799045 49.1080422, 10.9785998 49.107436)",50,,WUG 3,,
42866970,Schelmhecke,residential,False,True,255.71499999999997,"LINESTRING (10.9813841 49.1086172, 10.9812684 49.1087066, 10.9811983 49.1087234, 10.9811366 49.1087184, 10.9801507 49.108265, 10.9786946 49.107571, 10.9785277 49.10751)",,,,,
26696456,Adolph-Kolping-Straße,residential,False,False,9.76,"LINESTRING (10.9785998 49.107436, 10.9785277 49.10751)",,,,,
26651760,Nordring,tertiary,False,False,241.71300000000002,"LINESTRING (10.9785998 49.107436, 10.9799045 49.1080422, 10.9813841 49.1086172)",50,,WUG 3,,
42869083,Untere Torstraße,residential,False,False,57.204,"LINESTRING (10.9842593 49.1032187, 10.9843623 49.1032546, 10.9844398 49.103301, 10.9845198 49.1033832, 10.9846781 49.1036345)",50,,,,
143748716,Veiter Straße,residential,False,True,209.563,"LINESTRING (10.9842593 49.1032187, 10.9840525 49.1032124, 10.983541 49.1032367, 10.9831367 49.1032406, 10.9827483 49.1032367, 10.9820785 49.1032267, 10.9816129 49.1032339, 10.9813827 49.1032374)",50,2,,,
"[722937112, 42867214, 259742063]",Lauterbrunnenweg,residential,False,True,201.036,"LINESTRING (10.9842593 49.1032187, 10.9842549 49.1031814, 10.9842433 49.1030832, 10.9841763 49.1029489, 10.9839497 49.1026945, 10.9837096 49.1024379, 10.9835852 49.102334, 10.9832664 49.1021243, 10.9826742 49.1017969)",,,,,
26694187,Untere Torstraße,residential,True,False,135.454,"LINESTRING (10.9846781 49.1036345, 10.9848178 49.1036649, 10.9849455 49.103667, 10.9850488 49.1036891, 10.9851038 49.1037497, 10.9852458 49.1039578, 10.9854251 49.1041377, 10.9856676 49.1042892, 10.9857304 49.1043277, 10.9857701 49.1045038)",50,,,,
42869083,Untere Torstraße,residential,False,True,57.204,"LINESTRING (10.9846781 49.1036345, 10.9845198 49.1033832, 10.9844398 49.103301, 10.9843623 49.1032546, 10.9842593 49.1032187)",50,,,,
42867214,Lauterbrunnenweg,residential,False,False,77.593,"LINESTRING (10.9819051 49.1013138, 10.9826742 49.1017969)",,,,,
26678573,Am Wasen,residential,False,True,47.971,"LINESTRING (10.9819051 49.1013138, 10.9818459 49.1014204, 10.9818986 49.1017365)",,,,,
42867214,Lauterbrunnenweg,residential,False,True,77.593,"LINESTRING (10.9826742 49.1017969, 10.9819051 49.1013138)",,,,,
"[722937112, 42867214, 259742063]",Lauterbrunnenweg,residential,False,False,201.036,"LINESTRING (10.9826742 49.1017969, 10.9832664 49.1021243, 10.9835852 49.102334, 10.9837096 49.1024379, 10.9839497 49.1026945, 10.9841763 49.1029489, 10.9842433 49.1030832, 10.9842549 49.1031814, 10.9842593 49.1032187)",,,,,
144274887,Schererbuckweg,residential,False,True,57.415000000000006,"LINESTRING (10.9826742 49.1017969, 10.9826263 49.1017965, 10.9824579 49.1017953, 10.9821456 49.1017895, 10.9818986 49.1017365)",,,,,
26678571,Finkenweg,residential,False,False,120.142,"LINESTRING (10.9802488 49.1017623, 10.9818986 49.1017365)",,,,,
26678571,Finkenweg,residential,False,True,120.142,"LINESTRING (10.9818986 49.1017365, 10.9802488 49.1017623)",,,,,
26678573,Am Wasen,residential,False,False,47.971,"LINESTRING (10.9818986 49.1017365, 10.9818459 49.1014204, 10.9819051 49.1013138)",,,,,
144274887,Schererbuckweg,residential,False,False,57.415,"LINESTRING (10.9818986 49.1017365, 10.9821456 49.1017895, 10.9824579 49.1017953, 10.9826263 49.1017965, 10.9826742 49.1017969)",,,,,
259742057,Am Wasen,residential,False,True,149.655,"LINESTRING (10.9818986 49.1017365, 10.9819189 49.1022528, 10.9815424 49.1028397, 10.981439 49.1029511, 10.9813926 49.1030057)",,,,,
"[259742057, 26678572]",Am Wasen,residential,False,False,25.778,"LINESTRING (10.9813827 49.1032374, 10.9813835 49.1031461, 10.9813926 49.1030057)",,,,,
26693272,Bgm.-Fichtner-Straße,residential,False,False,38.601,"LINESTRING (10.9813827 49.1032374, 10.9814287 49.1033646, 10.9815181 49.103468, 10.9816148 49.1035423)",,,,,
143748716,Veiter Straße,residential,False,False,209.56300000000002,"LINESTRING (10.9813827 49.1032374, 10.9816129 49.1032339, 10.9820785 49.1032267, 10.9827483 49.1032367, 10.9831367 49.1032406, 10.983541 49.1032367, 10.9840525 49.1032124, 10.9842593 49.1032187)",50,2,,,
26678574,Sudetenstraße,residential,False,True,71.061,"LINESTRING (10.9813926 49.1030057, 10.9807673 49.1030345, 10.9807004 49.1030149, 10.9806919 49.1028343)",,,,,
259742057,Am Wasen,residential,False,False,149.655,"LINESTRING (10.9813926 49.1030057, 10.981439 49.1029511, 10.9815424 49.1028397, 10.9819189 49.1022528, 10.9818986 49.1017365)",,,,,
"[259742057, 26678572]",Am Wasen,residential,False,True,25.778,"LINESTRING (10.9813926 49.1030057, 10.9813835 49.1031461, 10.9813827 49.1032374)",,,,,
26678574,Sudetenstraße,residential,False,False,71.061,"LINESTRING (10.9806919 49.1028343, 10.9807004 49.1030149, 10.9807673 49.1030345, 10.9813926 49.1030057)",,,,,
121065700,Stirner Straße,residential,False,True,39.301,"LINESTRING (10.9808193 49.109828, 10.9811757 49.1095625)",50,2,,,
26693268,Stirner Straße,residential,False,True,67.986,"LINESTRING (10.9808193 49.109828, 10.9806296 49.1097731, 10.9804615 49.1098116, 10.9802362 49.1098348, 10.9799192 49.1098041)",,,,,
179712183,Stirner Straße,residential,False,True,34.372,"LINESTRING (10.9821554 49.1083174, 10.9822752 49.1080184)",50,2,,,
150299316,Rosenau,residential,False,False,89.012,"LINESTRING (10.9821554 49.1083174, 10.9823153 49.1082942, 10.982732 49.1080746, 10.983191 49.107909)",,,,,
"[121065698, 121065700, 179712183]",Stirner Straße,residential,False,False,157.36700000000002,"LINESTRING (10.9821554 49.1083174, 10.9821223 49.1084024, 10.9818374 49.1089055, 10.9816855 49.1091133, 10.9815505 49.1092579, 10.9811757 49.1095625)",50,2,,,
26694171,Amselweg,residential,True,False,14.238,"LINESTRING (10.9834203 49.1068488, 10.9832262 49.106833)",,,,,
"[26651056, 972753996]",Stirner Straße,residential,False,False,155.279,"LINESTRING (10.9834203 49.1068488, 10.982759 49.1074006, 10.9823603 49.1078787, 10.9822752 49.1080184)","['50', '30']",,,,
26651056,Stirner Straße,residential,False,True,81.654,"LINESTRING (10.9834203 49.1068488, 10.9835828 49.1066913, 10.9840482 49.1062403)",30,,,,
26694172,Amselweg,residential,False,False,96.339,"LINESTRING (10.9834203 49.1068488, 10.9837721 49.1069912, 10.9844602 49.1070987, 10.9846536 49.1071378)",,,,,
26651056,Stirner Straße,residential,False,False,81.654,"LINESTRING (10.9840482 49.1062403, 10.9835828 49.1066913, 10.9834203 49.1068488)",30,,,,
"[26651056, 545702657, 26679562]","['Am Spalter Tor', 'Stirner Straße']",residential,False,True,101.36099999999999,"LINESTRING (10.9840482 49.1062403, 10.984278 49.1061216, 10.9843515 49.1060836, 10.9844401 49.1060024, 10.9846086 49.1058467, 10.9848568 49.1055165)",30,,,,yes
"[545702656, 545702653]",Bahnweg,residential,False,True,74.89500000000001,"LINESTRING (10.9840482 49.1062403, 10.9838646 49.1062377, 10.9831852 49.106228, 10.9830196 49.1062256)",30,,,,
26679561,Marktplatz,residential,False,False,63.297,"LINESTRING (10.9848568 49.1055165, 10.9855545 49.1053374, 10.9856663 49.1053087)",30,,,,
"[26651056, 545702657, 26679562]","['Am Spalter Tor', 'Stirner Straße']",residential,False,False,101.36099999999999,"LINESTRING (10.9848568 49.1055165, 10.9846086 49.1058467, 10.9844401 49.1060024, 10.9843515 49.1060836, 10.984278 49.1061216, 10.9840482 49.1062403)",30,,,,yes
26694185,Seilergasse,residential,False,True,150.47,"LINESTRING (10.9848568 49.1055165, 10.984816 49.1054365, 10.9846134 49.1051739, 10.9845126 49.1049734, 10.9844812 49.104645, 10.9845092 49.1043296, 10.9846207 49.1042361)",30,,,,
26651051,Mühlstraße,residential,False,True,9.671,"LINESTRING (10.9856663 49.1053087, 10.9857604 49.1053701)",,,,,
26694177,Obere Torstraße,residential,False,False,28.278,"LINESTRING (10.9856663 49.1053087, 10.9855589 49.1050643)",50,,,,
26679561,Marktplatz,residential,False,True,63.297,"LINESTRING (10.9856663 49.1053087, 10.9855545 49.1053374, 10.9848568 49.1055165)",30,,,,
"[26694178, 26694179, 26694186, 722937108, 674269595]","['Brückenstraße', 'Marktplatz']",residential,False,False,171.16199999999998,"LINESTRING (10.9856663 49.1053087, 10.9859523 49.1052268, 10.9861587 49.1051677, 10.9866739 49.1050135, 10.9867606 49.1049738, 10.9868533 49.1049314, 10.9869253 49.1048926, 10.9870617 49.104794, 10.9871825 49.1046809, 10.9872924 49.1045648, 10.9873942 49.104428, 10.9874278 49.1043804)",30,,,yes,
26693263,Adolph-Kolping-Straße,residential,False,True,29.024,"LINESTRING (10.9785277 49.10751, 10.9784199 49.1077613)",,,,,
26696456,Adolph-Kolping-Straße,residential,False,True,9.76,"LINESTRING (10.9785277 49.10751, 10.9785998 49.107436)",,,,,
42866970,Schelmhecke,residential,False,False,255.71499999999997,"LINESTRING (10.9785277 49.10751, 10.9786946 49.107571, 10.9801507 49.108265, 10.9811366 49.1087184, 10.9811983 49.1087234, 10.9812684 49.1087066, 10.9813841 49.1086172)",,,,,
26693263,Adolph-Kolping-Straße,residential,False,False,41.029,"LINESTRING (10.9778857 49.1076436, 10.9784199 49.1077613)",,,,,
26693263,Adolph-Kolping-Straße,residential,False,False,29.024,"LINESTRING (10.9784199 49.1077613, 10.9785277 49.10751)",,,,,
26693263,Adolph-Kolping-Straße,residential,False,True,41.029,"LINESTRING (10.9784199 49.1077613, 10.9778857 49.1076436)",,,,,
26693264,Adolph-Kolping-Straße,residential,False,False,96.23,"LINESTRING (10.9784199 49.1077613, 10.9781785 49.1082762, 10.9786358 49.1084073)",,,,,
26693264,Adolph-Kolping-Straße,residential,False,False,59.033,"LINESTRING (10.9786358 49.1084073, 10.9794005 49.1085841)",,,,,
26693265,Adolph-Kolping-Straße,residential,False,False,35.251,"LINESTRING (10.9786358 49.1084073, 10.9784706 49.1087053)",,,,,
26693264,Adolph-Kolping-Straße,residential,False,True,96.23,"LINESTRING (10.9786358 49.1084073, 10.9781785 49.1082762, 10.9784199 49.1077613)",,,,,
26693264,Adolph-Kolping-Straße,residential,False,True,59.033,"LINESTRING (10.9794005 49.1085841, 10.9786358 49.1084073)",,,,,
26693266,Adolph-Kolping-Straße,residential,False,False,35.133,"LINESTRING (10.9794005 49.1085841, 10.9792472 49.1088837)",,,,,
26693264,Adolph-Kolping-Straße,residential,False,False,68.395,"LINESTRING (10.9794005 49.1085841, 10.9796556 49.1086419, 10.9802269 49.1088706)",,,,,
26693264,Adolph-Kolping-Straße,residential,False,False,77.45400000000001,"LINESTRING (10.9802269 49.1088706, 10.9803128 49.108914, 10.9804708 49.1089781, 10.9803224 49.1090999, 10.9800851 49.1090132, 10.9802269 49.1088706)",,,,,
26693264,Adolph-Kolping-Straße,residential,False,True,77.45400000000001,"LINESTRING (10.9802269 49.1088706, 10.9800851 49.1090132, 10.9803224 49.1090999, 10.9804708 49.1089781, 10.9803128 49.108914, 10.9802269 49.1088706)",,,,,
26693264,Adolph-Kolping-Straße,residential,False,True,68.395,"LINESTRING (10.9802269 49.1088706, 10.9796556 49.1086419, 10.9794005 49.1085841)",,,,,
26693265,Adolph-Kolping-Straße,residential,False,True,35.251,"LINESTRING (10.9784706 49.1087053, 10.9786358 49.1084073)",,,,,
26693265,Adolph-Kolping-Straße,residential,False,False,50.78,"LINESTRING (10.9784706 49.1087053, 10.9785159 49.1087461, 10.9784565 49.1088644, 10.9783875 49.108848, 10.9783195 49.1088318, 10.9783823 49.1087103, 10.9784706 49.1087053)",,,,,
26693265,Adolph-Kolping-Straße,residential,False,True,50.78,"LINESTRING (10.9784706 49.1087053, 10.9783823 49.1087103, 10.9783195 49.1088318, 10.9783875 49.108848, 10.9784565 49.1088644, 10.9785159 49.1087461, 10.9784706 49.1087053)",,,,,
26693266,Adolph-Kolping-Straße,residential,False,True,35.133,"LINESTRING (10.9792472 49.1088837, 10.9794005 49.1085841)",,,,,
26693266,Adolph-Kolping-Straße,residential,False,False,47.86299999999999,"LINESTRING (10.9792472 49.1088837, 10.9793118 49.1089303, 10.9792631 49.1090349, 10.9791912 49.109022, 10.9791219 49.1090096, 10.9791774 49.1089028, 10.9792472 49.1088837)",,,,,
26693266,Adolph-Kolping-Straße,residential,False,True,47.863,"LINESTRING (10.9792472 49.1088837, 10.9791774 49.1089028, 10.9791219 49.1090096, 10.9791912 49.109022, 10.9792631 49.1090349, 10.9793118 49.1089303, 10.9792472 49.1088837)",,,,,
26693268,Stirner Straße,residential,False,False,67.986,"LINESTRING (10.9799192 49.1098041, 10.9802362 49.1098348, 10.9804615 49.1098116, 10.9806296 49.1097731, 10.9808193 49.109828)",,,,,
26694172,Amselweg,residential,False,False,21.315,"LINESTRING (10.9846536 49.1071378, 10.9849302 49.1072007)",,,,,
26694172,Amselweg,residential,False,True,96.339,"LINESTRING (10.9846536 49.1071378, 10.9844602 49.1070987, 10.9837721 49.1069912, 10.9834203 49.1068488)",,,,,
26694173,Höbachweg,residential,False,False,100.692,"LINESTRING (10.9846536 49.1071378, 10.9846367 49.1070565, 10.9845659 49.106716, 10.9845555 49.1066662, 10.9845694 49.1062367)",,,,,
26694162,Amselweg,residential,False,False,88.435,"LINESTRING (10.9816081 49.1068022, 10.9812162 49.107555)",,,,,
"[26694170, 26694171]",Amselweg,residential,True,False,107.844,"LINESTRING (10.9816081 49.1068022, 10.9808108 49.1068194, 10.9805879 49.1067962, 10.980675 49.1065018)",30,,,,
26693271,Bahnhofstraße,residential,False,True,92.723,"LINESTRING (10.9812162 49.107555, 10.9822752 49.1080184)",,,,,
26694162,Amselweg,residential,False,True,88.435,"LINESTRING (10.9812162 49.107555, 10.9816081 49.1068022)",,,,,
26693271,Bahnhofstraße,residential,False,False,250.686,"LINESTRING (10.9812162 49.107555, 10.9809583 49.1074381, 10.9794886 49.1067651, 10.9784295 49.1062314)",,,,,
26693271,Bahnhofstraße,residential,False,True,250.686,"LINESTRING (10.9784295 49.1062314, 10.9794886 49.1067651, 10.9809583 49.1074381, 10.9812162 49.107555)",,,,,
26694163,Ringstraße,residential,False,False,37.21,"LINESTRING (10.9784295 49.1062314, 10.9786595 49.1060417, 10.9787231 49.1060416, 10.9788007 49.1060414)",30,,,,
313110461,Bgm.-Fichtner-Straße,residential,False,False,69.925,"LINESTRING (10.9830196 49.1062256, 10.9831235 49.1065746, 10.9831549 49.1067607, 10.9832262 49.106833)",30,,,,
"[313110460, 545702652, 545702655]",Bgm.-Fichtner-Straße,residential,False,True,75.149,"LINESTRING (10.9830196 49.1062256, 10.9830195 49.1061252, 10.9830191 49.1056107, 10.983013 49.1055499)",30,,,,
"[545702656, 545702653]",Bahnweg,residential,False,False,74.895,"LINESTRING (10.9830196 49.1062256, 10.9831852 49.106228, 10.9838646 49.1062377, 10.9840482 49.1062403)",30,,,,
"[545702650, 545702651, 545702654]",Bahnweg,residential,False,True,96.524,"LINESTRING (10.9830196 49.1062256, 10.9828721 49.1062267, 10.98211 49.1062324, 10.9819492 49.1062336, 10.9816969 49.10626)",30,,,,
26693272,Bgm.-Fichtner-Straße,residential,False,True,190.84,"LINESTRING (10.983013 49.1055499, 10.9828957 49.1050004, 10.9826913 49.1046156, 10.9821091 49.103965)",,,,,
"[42867072, 170587302]",An der Mauer,residential,False,True,392.76699999999994,"LINESTRING (10.983013 49.1055499, 10.9838235 49.1055721, 10.9838571 49.1050539, 10.9838557 49.1045396, 10.9836834 49.1038797, 10.983611 49.1038087, 10.983565 49.1037783, 10.9835145 49.1037494, 10.9827976 49.1036872, 10.9820542 49.1036568, 10.9819292 49.1036779, 10.9818318 49.1037279)",,,,,
"[313110460, 545702652, 545702655]",Bgm.-Fichtner-Straße,residential,False,False,75.149,"LINESTRING (10.983013 49.1055499, 10.9830191 49.1056107, 10.9830195 49.1061252, 10.9830196 49.1062256)",30,,,,
26693272,Bgm.-Fichtner-Straße,residential,False,True,33.205,"LINESTRING (10.9821091 49.103965, 10.9818318 49.1037279)",,,,,
26693272,Bgm.-Fichtner-Straße,residential,False,False,190.83999999999997,"LINESTRING (10.9821091 49.103965, 10.9826913 49.1046156, 10.9828957 49.1050004, 10.983013 49.1055499)",,,,,
26694167,Abt-Maurus-Straße,residential,False,False,214.602,"LINESTRING (10.9821091 49.103965, 10.9807771 49.1043782, 10.9801375 49.1045921, 10.9794892 49.1048464)",,,,,
26693272,Bgm.-Fichtner-Straße,residential,False,False,25.99,"LINESTRING (10.9816148 49.1035423, 10.9818318 49.1037279)",,,,,
26693272,Bgm.-Fichtner-Straße,residential,False,True,38.601,"LINESTRING (10.9816148 49.1035423, 10.9815181 49.103468, 10.9814287 49.1033646, 10.9813827 49.1032374)",,,,,
26694161,Pacellistraße,residential,False,True,227.75099999999998,"LINESTRING (10.9816148 49.1035423, 10.9802067 49.1039455, 10.9796622 49.1041429, 10.9791445 49.1043683, 10.9788961 49.1045274)",,,,,
26694167,Abt-Maurus-Straße,residential,False,True,55.878,"LINESTRING (10.9788961 49.1045274, 10.9794892 49.1048464)",,,,,
26694161,Pacellistraße,residential,False,False,227.75099999999998,"LINESTRING (10.9788961 49.1045274, 10.9791445 49.1043683, 10.9796622 49.1041429, 10.9802067 49.1039455, 10.9816148 49.1035423)",,,,,
26694163,Ringstraße,residential,False,False,114.93,"LINESTRING (10.9788007 49.1060414, 10.9792478 49.1056191, 10.9799664 49.1053981)",30,,,,
26694163,Ringstraße,residential,False,True,37.21,"LINESTRING (10.9788007 49.1060414, 10.9787231 49.1060416, 10.9786595 49.1060417, 10.9784295 49.1062314)",30,,,,
26694169,Bahnweg,residential,False,False,141.428,"LINESTRING (10.9788007 49.1060414, 10.9797428 49.1063917, 10.9803013 49.1064724, 10.9805855 49.1065006)",30,,,,
26694163,Ringstraße,residential,False,False,215.568,"LINESTRING (10.9799664 49.1053981, 10.9816248 49.1049158, 10.9817731 49.1051988, 10.9819969 49.1056258)",30,,,,
26694163,Ringstraße,residential,False,True,114.93,"LINESTRING (10.9799664 49.1053981, 10.9792478 49.1056191, 10.9788007 49.1060414)",30,,,,
26694168,Abt-Maurus-Straße,residential,False,True,70.646,"LINESTRING (10.9799664 49.1053981, 10.9796599 49.1050054, 10.9794892 49.1048464)",,,,,
42867070,Ringstraße,residential,False,True,157.193,"LINESTRING (10.9799664 49.1053981, 10.9802317 49.1058002, 10.9809504 49.105875, 10.981712 49.1059006)",30,,,,
26694165,Ringstraße,residential,False,False,31.278,"LINESTRING (10.9819969 49.1056258, 10.9824254 49.1056051)",30,,,,
26694163,Ringstraße,residential,False,True,215.56799999999998,"LINESTRING (10.9819969 49.1056258, 10.9817731 49.1051988, 10.9816248 49.1049158, 10.9799664 49.1053981)",30,,,,
42867070,Ringstraße,residential,False,False,41.948,"LINESTRING (10.9819969 49.1056258, 10.9819495 49.1058299, 10.981712 49.1059006)",30,,,,
26694164,Ringstraße,residential,False,False,39.979,"LINESTRING (10.981712 49.1059006, 10.9816969 49.10626)",30,,,,
42867070,Ringstraße,residential,False,False,157.193,"LINESTRING (10.981712 49.1059006, 10.9809504 49.105875, 10.9802317 49.1058002, 10.9799664 49.1053981)",30,,,,
42867070,Ringstraße,residential,False,True,41.948,"LINESTRING (10.981712 49.1059006, 10.9819495 49.1058299, 10.9819969 49.1056258)",30,,,,
26694164,Ringstraße,residential,False,True,39.979,"LINESTRING (10.9816969 49.10626, 10.981712 49.1059006)",30,,,,
