osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction
12141072,Hochstraße,tertiary,50,False,False,37.707,"LINESTRING (6.0970829 51.0653113, 6.0970992 51.0653561, 6.0971276 51.065389, 6.0974252 51.0655634)",,,
"[24489353, 1168233862]",Hochstraße,residential,50,False,False,71.136,"LINESTRING (6.0970829 51.0653113, 6.0969838 51.0652822, 6.0969038 51.0652501, 6.0964408 51.064983, 6.0963044 51.0649043)",,,
"[37632537, 140955825, 37632540]",Ostpromenade,tertiary,,False,True,266.256,"LINESTRING (6.0970829 51.0653113, 6.0971396 51.0652627, 6.0972182 51.0652015, 6.0975291 51.0649408, 6.0976138 51.0648651, 6.097693 51.0647905, 6.097949 51.0645552, 6.0983234 51.064211, 6.0984496 51.0640767, 6.098461 51.0640588, 6.0985202 51.0639658, 6.0985518 51.0638765, 6.0985693 51.06379, 6.0985727 51.0636989, 6.0985589 51.0636145, 6.0985313 51.0635258, 6.0984635 51.0634103, 6.0983162 51.0632307)",L 230,,
10478136,Unterbrucher Straße,tertiary,50,False,False,89.18900000000001,"LINESTRING (6.0987109 51.0663207, 6.0989054 51.0664062, 6.0992499 51.0665577, 6.0995468 51.0666978, 6.0997417 51.0667934)",,,
12141074,Industriestraße,tertiary,50,False,False,36.788000000000004,"LINESTRING (6.0987109 51.0663207, 6.0987692 51.0662295, 6.0987989 51.0661831, 6.0988591 51.0661195, 6.0989787 51.0660412)",,,
12141623,Kempener Straße,tertiary,50,False,False,40.494,"LINESTRING (6.0987109 51.0663207, 6.0986851 51.0664556, 6.0986836 51.0666839)",,,
188313948,Hochstraße,tertiary,50,False,True,31.898,"LINESTRING (6.0987109 51.0663207, 6.0985915 51.0662579, 6.0985739 51.0662475, 6.0983721 51.0661286)",,,
28259015,Auf dem Brand,residential,50,False,False,90.927,"LINESTRING (6.0929774 51.0693168, 6.0929156 51.0685)",,,
24707591,Kolpingstraße,secondary,50,False,True,396.90200000000004,"LINESTRING (6.0929774 51.0693168, 6.0943409 51.0692738, 6.0984903 51.0692508, 6.0986539 51.0692668)",,2,
93361064,Liecker Straße,unclassified,,False,False,46.258,"LINESTRING (6.0943929 51.064044, 6.0950182 51.0639075)",,3,
