osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge,access
1064627158,Herrendienststraße,residential,,False,True,95.61900000000001,,"LINESTRING (9.0681654 52.5138392, 9.0674751 52.5136221, 9.0670915 52.5135014, 9.0670655 52.5134974, 9.0669462 52.5134999, 9.066922 52.5134984, 9.0668906 52.5134911)",,,
"[1092715131, 1092715147, 51272699]",Dielenstraße,residential,,False,False,257.818,,"LINESTRING (9.0681654 52.5138392, 9.0682032 52.5138513, 9.0687161 52.5140148, 9.069046 52.51412, 9.0697156 52.5142894, 9.0711494 52.5146408, 9.0713689 52.5146946, 9.0716549 52.5147647)",,,
4875067,Unter den Friedenseichen,tertiary,30,False,True,26.477,,"LINESTRING (9.0692559 52.5119676, 9.0690758 52.5120346, 9.0688974 52.5120499)",K 26,,
225608265,Unter den Friedenseichen,unclassified,30,False,False,71.144,,"LINESTRING (9.0692559 52.5119676, 9.0693656 52.5119129, 9.0697964 52.5116981, 9.0700691 52.5115621)",,,
"[895678721, 68425413]",Holzhäuser Weg,tertiary,50,False,True,225.67600000000002,,"LINESTRING (9.0692559 52.5119676, 9.0692871 52.512012, 9.0693077 52.5120414, 9.069322 52.5120618, 9.0693374 52.5120913, 9.0693457 52.51212, 9.0693469 52.5121521, 9.0693381 52.5121851, 9.0692449 52.5123165, 9.0690042 52.512656, 9.0689029 52.5127989, 9.0687662 52.5129917, 9.0687585 52.5130025, 9.0686906 52.5130983, 9.0685138 52.5133477, 9.0682117 52.5137739, 9.0681654 52.5138392)",K 26,,
97760980,Am Markt,secondary,50,False,True,38.663,,"LINESTRING (9.0769716 52.5120336, 9.0770653 52.5116906)",L 351,,
"[1168489065, 1168489066, 704056756, 24933522]","['Allee', 'Am Markt']",secondary,50,False,"[False, True]",238.99699999999999,2,"LINESTRING (9.0769716 52.5120336, 9.0768258 52.5123665, 9.0767588 52.5126141, 9.0767279 52.5126951, 9.0763076 52.5137952, 9.0762188 52.5140276, 9.076179 52.5141274)",L 351,,
8895718,Am Markt,secondary,50,False,True,10.006,3,"LINESTRING (9.0772433 52.5105198, 9.0772746 52.5104786, 9.0773183 52.5104428)",L 351,,
23550685,Lange Straße,unclassified,30,True,False,156.911,1,"LINESTRING (9.0772433 52.5105198, 9.076981 52.5105389, 9.0769628 52.5105397, 9.0762857 52.5105685, 9.075199 52.510605, 9.07493 52.5106086)",,,
548829850,Am Markt,secondary,50,False,False,58.80799999999999,2,"LINESTRING (9.0772433 52.5105198, 9.0772312 52.5105584, 9.0771934 52.510808, 9.0771769 52.5110467)",L 351,,
23550685,Lange Straße,unclassified,30,True,False,126.714,1,"LINESTRING (9.0727993 52.5104981, 9.0725664 52.5105617, 9.0722216 52.5106557, 9.0721732 52.5106689, 9.0719087 52.5107505, 9.0716237 52.5108586, 9.0715093 52.510902, 9.0714086 52.5109426, 9.0711598 52.5110428)",,,
"[751107786, 734536294]",Lange Straße,unclassified,,False,False,60.422,2,"LINESTRING (9.0727993 52.5104981, 9.0727844 52.5104578, 9.0727991 52.5103477, 9.0729361 52.5101053, 9.0729418 52.5100869, 9.0729396 52.5100685, 9.0729313 52.5100489, 9.072921 52.510033, 9.0728838 52.5099766)",,yes,
"[51272796, 1030196005]",Rothe Straße,residential,,False,True,185.146,,"LINESTRING (9.0652534 52.5163156, 9.0652554 52.5166194, 9.0652555 52.5166367, 9.0652652 52.5172167, 9.0652663 52.5172832, 9.0652575 52.5179806)",,,
1104461590,Dorfstraße,tertiary,50,False,False,21.843,,"LINESTRING (9.0652534 52.5163156, 9.0650923 52.5162836, 9.0649465 52.5162547)",K 26,,
1104461590,Dorfstraße,tertiary,50,False,True,112.566,,"LINESTRING (9.0652534 52.5163156, 9.0665049 52.5164963, 9.0665483 52.5165026, 9.066565 52.5165046, 9.0667605 52.5165285, 9.0668754 52.5165393)",K 26,,
23550685,Lange Straße,unclassified,30,True,False,84.311,1,"LINESTRING (9.0740045 52.5105657, 9.0737395 52.5105198, 9.0733365 52.5104462, 9.073307 52.5104408, 9.0731575 52.5104438, 9.0730435 52.5104611, 9.0727993 52.5104981)",,,
"[1112138093, 24637118]",Kiebitzstraße,residential,30,True,False,91.729,,"LINESTRING (9.0740045 52.5105657, 9.0739743 52.5106108, 9.0735154 52.5112959, 9.0734928 52.5113296)",,,
4875066,Hohe Straße,unclassified,30,True,False,81.255,1,"LINESTRING (9.0734928 52.5113296, 9.0735903 52.5113415, 9.0741354 52.5114082, 9.0746709 52.5114706)",,,
1092715122,Oldemeyerstraße,residential,50,False,False,76.715,,"LINESTRING (9.0716549 52.5147647, 9.0719885 52.5147057, 9.0720781 52.5146899, 9.0721705 52.5146762, 9.0727513 52.5145898)",,,
"[51272704, 1092715122]",Oldemeyerstraße,residential,50,False,True,169.804,,"LINESTRING (9.0716549 52.5147647, 9.071602 52.5147757, 9.071402 52.5148171, 9.070811 52.5149396, 9.0702585 52.5150627, 9.0700268 52.5151376, 9.069857 52.5152037, 9.0696988 52.5152847, 9.0695961 52.5153721, 9.0694919 52.5154631)",,,
"[1092715131, 1092715147, 51272699]",Dielenstraße,residential,,False,True,257.818,,"LINESTRING (9.0716549 52.5147647, 9.0713689 52.5146946, 9.0711494 52.5146408, 9.0697156 52.5142894, 9.069046 52.51412, 9.0687161 52.5140148, 9.0682032 52.5138513, 9.0681654 52.5138392)",,,
37036651,Herrendienststraße,residential,,False,False,55.4,,"LINESTRING (9.0630155 52.5122259, 9.063112 52.5122299, 9.063122 52.5122303, 9.0633321 52.5122389, 9.063689 52.5122535, 9.063829 52.512273)",,,
51272738,An der Beeke,residential,30,False,False,40.716,,"LINESTRING (9.064614 52.510031, 9.0647721 52.5096777)",,,
51272733,An der Bleiche,residential,30,False,True,213.747,,"LINESTRING (9.064614 52.510031, 9.0658211 52.5099873, 9.0663486 52.5099681, 9.066456 52.5099642, 9.0665208 52.5099619, 9.0668587 52.5099782, 9.067006 52.5100091, 9.0671826 52.5100461, 9.0677184 52.5101584)",,,
337775291,An der Beeke,residential,30,True,False,50.572,,"LINESTRING (9.064614 52.510031, 9.0644136 52.5104213, 9.0643911 52.5104651)",,,
4875065,Windmühlenstraße,tertiary,50,False,True,69.502,,"LINESTRING (9.0643911 52.5104651, 9.0648176 52.5105831, 9.0653056 52.5107484)",K 26,,
51272738,An der Beeke,residential,30,False,True,40.716,,"LINESTRING (9.0647721 52.5096777, 9.064614 52.510031)",,,
4875065,Windmühlenstraße,tertiary,50,False,False,69.502,,"LINESTRING (9.0653056 52.5107484, 9.0648176 52.5105831, 9.0643911 52.5104651)",K 26,,
51272734,Dahlenkamp,residential,30,False,False,346.899,,"LINESTRING (9.0653056 52.5107484, 9.0653432 52.5107167, 9.0653955 52.5106861, 9.0654782 52.5106546, 9.065545 52.5106373, 9.065621 52.5106312, 9.0660406 52.51067, 9.0663918 52.510717, 9.0668077 52.510779, 9.067332 52.5108332, 9.0673701 52.5108371, 9.0676006 52.5108733, 9.0676398 52.510883, 9.067903 52.5109481, 9.0681334 52.5110052, 9.0681714 52.5110145, 9.0684453 52.5110823, 9.0684706 52.5110886, 9.0685733 52.5111146, 9.0691223 52.5112538, 9.0691901 52.511271, 9.0696259 52.5113963, 9.0698954 52.5114863, 9.0700691 52.5115621)",,,
51272735,Auf der Kirchbreite,residential,,False,True,138.683,,"LINESTRING (9.0653056 52.5107484, 9.0652955 52.5108081, 9.0650949 52.511989)",,,
"[68425433, 851791789]",Windmühlenstraße,tertiary,"['50', '30']",False,False,283.80100000000004,,"LINESTRING (9.0653056 52.5107484, 9.0662115 52.5111173, 9.0665593 52.5112584, 9.0667169 52.5113224, 9.0667241 52.5113251, 9.0671981 52.5115033, 9.0673768 52.5115705, 9.0674041 52.5115802, 9.0678079 52.5117151, 9.0680238 52.5117966, 9.0684499 52.5119473, 9.0687457 52.512032, 9.0688974 52.5120499)",K 26,,
51272736,Am Gaswerk,residential,,False,True,135.73899999999998,,"LINESTRING (9.0639748 52.5110613, 9.064021 52.511219, 9.0638667 52.5121107, 9.063829 52.512273)",,,
51272733,An der Bleiche,residential,30,False,False,213.747,,"LINESTRING (9.0677184 52.5101584, 9.0671826 52.5100461, 9.067006 52.5100091, 9.0668587 52.5099782, 9.0665208 52.5099619, 9.066456 52.5099642, 9.0663486 52.5099681, 9.0658211 52.5099873, 9.064614 52.510031)",,,
51272733,An der Bleiche,residential,30,False,True,166.56099999999998,,"LINESTRING (9.0677184 52.5101584, 9.0683319 52.5103367, 9.0683715 52.5103482, 9.0685985 52.5104226, 9.0688307 52.5104987, 9.0695815 52.5107448, 9.0696692 52.5107736, 9.0696853 52.5107763, 9.0697049 52.5107779, 9.0697382 52.5107778, 9.0697714 52.5107755, 9.0697999 52.5107718, 9.0698639 52.5107562, 9.0699217 52.5107422)",,,
51272737,An der Bleiche,residential,,False,False,42.742,,"LINESTRING (9.0677184 52.5101584, 9.0678879 52.5098974, 9.0679103 52.5098765, 9.0679432 52.5098598, 9.0679838 52.5098505, 9.0680262 52.5098454)",,,
51272737,An der Bleiche,residential,,False,True,42.742000000000004,,"LINESTRING (9.0680262 52.5098454, 9.0679838 52.5098505, 9.0679432 52.5098598, 9.0679103 52.5098765, 9.0678879 52.5098974, 9.0677184 52.5101584)",,,
51272735,Auf der Kirchbreite,residential,,False,True,81.821,,"LINESTRING (9.0650949 52.511989, 9.0649509 52.5127196)",,,
51272735,Auf der Kirchbreite,residential,,False,False,138.683,,"LINESTRING (9.0650949 52.511989, 9.0652955 52.5108081, 9.0653056 52.5107484)",,,
51272740,Wiesenstraße,residential,,False,True,106.12,,"LINESTRING (9.0650949 52.511989, 9.0655233 52.5120078, 9.0655407 52.5120086, 9.065971 52.5120451, 9.0663172 52.5121166, 9.0665906 52.5122191)",,,
51272741,Hasenweg,residential,,False,True,110.868,,"LINESTRING (9.0657072 52.5130585, 9.0660411 52.5127212, 9.0660667 52.5126978, 9.0665906 52.5122191)",,,
68425435,Herrendienststraße,residential,,False,False,93.783,,"LINESTRING (9.0657072 52.5130585, 9.065736 52.5130712, 9.0660749 52.5132269, 9.0662832 52.5133064, 9.066687 52.5134397, 9.0668906 52.5134911)",,,
68425435,Herrendienststraße,residential,,False,True,63.566,,"LINESTRING (9.0657072 52.5130585, 9.0654325 52.5129412, 9.0653631 52.5129093, 9.0649509 52.5127196)",,,
51272735,Auf der Kirchbreite,residential,,False,False,81.821,,"LINESTRING (9.0649509 52.5127196, 9.0650949 52.511989)",,,
37036651,Herrendienststraße,residential,,False,True,90.949,,"LINESTRING (9.0649509 52.5127196, 9.064038 52.5123302, 9.063829 52.512273)",,,
68425435,Herrendienststraße,residential,,False,False,63.566,,"LINESTRING (9.0649509 52.5127196, 9.0653631 52.5129093, 9.0654325 52.5129412, 9.0657072 52.5130585)",,,
37036651,Herrendienststraße,residential,,False,False,90.949,,"LINESTRING (9.063829 52.512273, 9.064038 52.5123302, 9.0649509 52.5127196)",,,
37036651,Herrendienststraße,residential,,False,True,55.4,,"LINESTRING (9.063829 52.512273, 9.063689 52.5122535, 9.0633321 52.5122389, 9.063122 52.5122303, 9.063112 52.5122299, 9.0630155 52.5122259)",,,
51272736,Am Gaswerk,residential,,False,False,135.739,,"LINESTRING (9.063829 52.512273, 9.0638667 52.5121107, 9.064021 52.511219, 9.0639748 52.5110613)",,,
51272740,Wiesenstraße,residential,,False,False,84.321,,"LINESTRING (9.067567 52.5126492, 9.0674003 52.5124805, 9.0673679 52.5124548, 9.0673216 52.5124341, 9.0665906 52.5122191)",,,
1060274249,Meierstraße,residential,,False,False,114.02499999999999,,"LINESTRING (9.067567 52.5126492, 9.0677822 52.5125963, 9.0678476 52.5125679, 9.0685424 52.5122664, 9.068674 52.5122052, 9.0687324 52.5121781, 9.0688614 52.5121182, 9.0688696 52.5121026, 9.0688974 52.5120499)",,,
1084407645,Meierstraße,residential,,False,True,106.255,,"LINESTRING (9.067567 52.5126492, 9.0674524 52.5126911, 9.0674176 52.5127091, 9.0673932 52.512736, 9.0672524 52.5129429, 9.0671106 52.5131514, 9.0670189 52.5133253, 9.0669963 52.5133625, 9.0668906 52.5134911)",,,
51272740,Wiesenstraße,residential,,False,False,106.12,,"LINESTRING (9.0665906 52.5122191, 9.0663172 52.5121166, 9.065971 52.5120451, 9.0655407 52.5120086, 9.0655233 52.5120078, 9.0650949 52.511989)",,,
51272740,Wiesenstraße,residential,,False,True,84.321,,"LINESTRING (9.0665906 52.5122191, 9.0673216 52.5124341, 9.0673679 52.5124548, 9.0674003 52.5124805, 9.067567 52.5126492)",,,
51272741,Hasenweg,residential,,False,False,110.868,,"LINESTRING (9.0665906 52.5122191, 9.0660667 52.5126978, 9.0660411 52.5127212, 9.0657072 52.5130585)",,,
51272700,Meierstraße,residential,,False,True,72.306,,"LINESTRING (9.0668906 52.5134911, 9.0665776 52.5138241, 9.0665623 52.5138403, 9.0664339 52.5139769, 9.0663736 52.5140597)",,,
68425435,Herrendienststraße,residential,,False,True,93.783,,"LINESTRING (9.0668906 52.5134911, 9.066687 52.5134397, 9.0662832 52.5133064, 9.0660749 52.5132269, 9.065736 52.5130712, 9.0657072 52.5130585)",,,
1064627158,Herrendienststraße,residential,,False,False,95.619,,"LINESTRING (9.0668906 52.5134911, 9.066922 52.5134984, 9.0669462 52.5134999, 9.0670655 52.5134974, 9.0670915 52.5135014, 9.0674751 52.5136221, 9.0681654 52.5138392)",,,
1084407645,Meierstraße,residential,,False,False,106.255,,"LINESTRING (9.0668906 52.5134911, 9.0669963 52.5133625, 9.0670189 52.5133253, 9.0671106 52.5131514, 9.0672524 52.5129429, 9.0673932 52.512736, 9.0674176 52.5127091, 9.0674524 52.5126911, 9.067567 52.5126492)",,,
548829851,Lange Straße,unclassified,30,False,False,10.943,,"LINESTRING (9.0703665 52.5114063, 9.070493 52.511345)",,,
51272732,Kohlgeest,residential,30,False,True,165.33799999999997,,"LINESTRING (9.0703665 52.5114063, 9.0704251 52.5114423, 9.0704463 52.5114553, 9.0705177 52.5114921, 9.0705992 52.5115269, 9.0707173 52.5115656, 9.070852 52.5115961, 9.0710724 52.5116346, 9.0713711 52.5116605, 9.0715883 52.5116693, 9.0717925 52.5116748, 9.0723852 52.5116917, 9.072548 52.5117074, 9.0726922 52.5117265)",,,
548829851,Lange Straße,unclassified,30,False,True,26.555,,"LINESTRING (9.0703665 52.5114063, 9.0702446 52.5114702, 9.0701246 52.511533, 9.0701046 52.5115435, 9.0700691 52.5115621)",,,
51272733,An der Bleiche,residential,30,False,False,166.56099999999998,,"LINESTRING (9.0699217 52.5107422, 9.0698639 52.5107562, 9.0697999 52.5107718, 9.0697714 52.5107755, 9.0697382 52.5107778, 9.0697049 52.5107779, 9.0696853 52.5107763, 9.0696692 52.5107736, 9.0695815 52.5107448, 9.0688307 52.5104987, 9.0685985 52.5104226, 9.0683715 52.5103482, 9.0683319 52.5103367, 9.0677184 52.5101584)",,,
"[200705665, 107060786, 455460337]",Zum Ravensberg,"['residential', 'unclassified']",,False,"[False, True]",51.855000000000004,,"LINESTRING (9.0699217 52.5107422, 9.0698405 52.5105709, 9.069771 52.5104406, 9.0696945 52.5102969)",,yes,yes
200705665,Zum Ravensberg,residential,,False,True,77.51200000000003,,"LINESTRING (9.0699217 52.5107422, 9.0700555 52.510915, 9.0702355 52.5110984, 9.0702633 52.5111268, 9.0702772 52.511141, 9.0702913 52.5111558, 9.0703712 52.5112368, 9.070404 52.5112702, 9.0704492 52.5113079, 9.0704679 52.5113237, 9.070493 52.511345)",,,
51272734,Dahlenkamp,residential,30,False,True,346.899,,"LINESTRING (9.0700691 52.5115621, 9.0698954 52.5114863, 9.0696259 52.5113963, 9.0691901 52.511271, 9.0691223 52.5112538, 9.0685733 52.5111146, 9.0684706 52.5110886, 9.0684453 52.5110823, 9.0681714 52.5110145, 9.0681334 52.5110052, 9.067903 52.5109481, 9.0676398 52.510883, 9.0676006 52.5108733, 9.0673701 52.5108371, 9.067332 52.5108332, 9.0668077 52.510779, 9.0663918 52.510717, 9.0660406 52.51067, 9.065621 52.5106312, 9.065545 52.5106373, 9.0654782 52.5106546, 9.0653955 52.5106861, 9.0653432 52.5107167, 9.0653056 52.5107484)",,,
225608265,Unter den Friedenseichen,unclassified,30,False,True,71.144,,"LINESTRING (9.0700691 52.5115621, 9.0697964 52.5116981, 9.0693656 52.5119129, 9.0692559 52.5119676)",,,
548829851,Lange Straße,unclassified,30,False,False,26.555,,"LINESTRING (9.0700691 52.5115621, 9.0701046 52.5115435, 9.0701246 52.511533, 9.0702446 52.5114702, 9.0703665 52.5114063)",,,
4875066,Hohe Straße,unclassified,30,True,False,8.95,1,"LINESTRING (9.0733642 52.5113108, 9.0734928 52.5113296)",,,
51272730,Hinterm Dahle,residential,30,False,False,28.707,,"LINESTRING (9.0733642 52.5113108, 9.073361 52.5113407, 9.0733257 52.5115567, 9.0733285 52.5115677)",,,
51272714,Hinterm Dahle,residential,30,True,False,252.796,,"LINESTRING (9.0733285 52.5115677, 9.0734709 52.511582, 9.0735115 52.5115865, 9.0735956 52.5115959, 9.0737939 52.5116297, 9.074586 52.5118037, 9.0750298 52.5118534, 9.0751443 52.5118674, 9.0755641 52.5119187, 9.0759782 52.5119506, 9.0768577 52.5120223, 9.0769716 52.5120336)",,,
51272730,Hinterm Dahle,residential,30,False,False,39.702000000000005,,"LINESTRING (9.0733285 52.5115677, 9.0733354 52.5115954, 9.0732886 52.5119232)",,,
51272730,Hinterm Dahle,residential,30,False,True,28.707,,"LINESTRING (9.0733285 52.5115677, 9.0733257 52.5115567, 9.073361 52.5113407, 9.0733642 52.5113108)",,,
"[1151230417, 4875066]",Hohe Straße,unclassified,30,True,False,163.891,1,"LINESTRING (9.0746709 52.5114706, 9.0760226 52.5116059, 9.076902 52.5116777, 9.0769309 52.51168, 9.0770653 52.5116906)",,,
51272716,Schulstraße,residential,30,False,True,55.495000000000005,,"LINESTRING (9.0746709 52.5114706, 9.0746852 52.51142, 9.0747128 52.5113219, 9.0747728 52.5111088, 9.0748095 52.5109787)",,,
51272731,Johannes-Bosse-Weg,residential,,False,False,70.35100000000001,,"LINESTRING (9.0726922 52.5117265, 9.0723251 52.5122364, 9.0722508 52.5122517, 9.0722068 52.5122607)",,,
51272732,Kohlgeest,residential,30,False,False,165.338,,"LINESTRING (9.0726922 52.5117265, 9.072548 52.5117074, 9.0723852 52.5116917, 9.0717925 52.5116748, 9.0715883 52.5116693, 9.0713711 52.5116605, 9.0710724 52.5116346, 9.070852 52.5115961, 9.0707173 52.5115656, 9.0705992 52.5115269, 9.0705177 52.5114921, 9.0704463 52.5114553, 9.0704251 52.5114423, 9.0703665 52.5114063)",,,
51272732,Kohlgeest,residential,30,False,True,46.001000000000005,,"LINESTRING (9.0726922 52.5117265, 9.0727815 52.5117537, 9.0731088 52.511876, 9.0731975 52.5119, 9.0732886 52.5119232)",,,
51272743,Gernsweg,residential,30,False,False,66.61500000000001,,"LINESTRING (9.0726692 52.5141804, 9.0726067 52.5141879, 9.0718722 52.5142794, 9.0717015 52.5142734)",,,
51272744,Sünkenberg,residential,30,False,False,45.974000000000004,,"LINESTRING (9.0726692 52.5141804, 9.0726681 52.5142454, 9.0727492 52.5145458, 9.0727513 52.5145898)",,,
51272744,Sünkenberg,residential,30,False,True,258.542,,"LINESTRING (9.0726692 52.5141804, 9.0726757 52.5140522, 9.0726767 52.5138903, 9.072684 52.5135153, 9.072685 52.5132953, 9.072692 52.513139, 9.0727096 52.5128078, 9.073045 52.5122954, 9.0731661 52.5121104, 9.0732886 52.5119232)",,,
51272702,Sünkenberg,residential,,False,False,170.60399999999998,,"LINESTRING (9.0727513 52.5145898, 9.0727498 52.5146248, 9.072748 52.5146693, 9.0726888 52.5148432, 9.0724946 52.5154141, 9.0724763 52.5154679, 9.0724524 52.5155304, 9.0722383 52.5160905)",,,
51272744,Sünkenberg,residential,30,False,True,45.974,,"LINESTRING (9.0727513 52.5145898, 9.0727492 52.5145458, 9.0726681 52.5142454, 9.0726692 52.5141804)",,,
"[1019211097, 1092715122, 756077545]",Oldemeyerstraße,residential,50,False,False,161.63599999999997,,"LINESTRING (9.0727513 52.5145898, 9.0738687 52.5144273, 9.0741089 52.5143924, 9.0741291 52.5143895, 9.0745871 52.5143239, 9.0746912 52.5143088, 9.074913 52.5142747, 9.0749771 52.5142648, 9.075074 52.5142507)",,,
1092715122,Oldemeyerstraße,residential,50,False,True,76.715,,"LINESTRING (9.0727513 52.5145898, 9.0721705 52.5146762, 9.0720781 52.5146899, 9.0719885 52.5147057, 9.0716549 52.5147647)",,,
51272743,Gernsweg,residential,30,False,True,66.61500000000001,,"LINESTRING (9.0717015 52.5142734, 9.0718722 52.5142794, 9.0726067 52.5141879, 9.0726692 52.5141804)",,,
51272730,Hinterm Dahle,residential,30,False,True,39.702000000000005,,"LINESTRING (9.0732886 52.5119232, 9.0733354 52.5115954, 9.0733285 52.5115677)",,,
51272732,Kohlgeest,residential,30,False,False,46.001,,"LINESTRING (9.0732886 52.5119232, 9.0731975 52.5119, 9.0731088 52.511876, 9.0727815 52.5117537, 9.0726922 52.5117265)",,,
51272744,Sünkenberg,residential,30,False,False,258.542,,"LINESTRING (9.0732886 52.5119232, 9.0731661 52.5121104, 9.073045 52.5122954, 9.0727096 52.5128078, 9.072692 52.513139, 9.072685 52.5132953, 9.072684 52.5135153, 9.0726767 52.5138903, 9.0726757 52.5140522, 9.0726692 52.5141804)",,,
51272731,Johannes-Bosse-Weg,residential,,False,True,70.351,,"LINESTRING (9.0722068 52.5122607, 9.0722508 52.5122517, 9.0723251 52.5122364, 9.0726922 52.5117265)",,,
455460338,Bahnhofstraße,residential,30,False,False,40.894999999999996,,"LINESTRING (9.0771136 52.5101015, 9.0771249 52.5101283, 9.0772183 52.5103495, 9.0772536 52.5103753, 9.0773183 52.5104428)",,,
"[1100626344, 51272752, 1100626339]",Krumme Straße,residential,30,False,False,207.07400000000004,,"LINESTRING (9.0771136 52.5101015, 9.0770091 52.5100993, 9.0767049 52.5100912, 9.0762431 52.5100453, 9.0758998 52.5099986, 9.0757396 52.5099768, 9.0754218 52.5099336, 9.0753651 52.5099322, 9.0753229 52.5099343, 9.0752743 52.5099411, 9.0752282 52.5099518, 9.0752004 52.5099606, 9.0751793 52.5099722, 9.0751358 52.510015, 9.075068 52.5101263, 9.0750274 52.5102209, 9.0749431 52.5105811, 9.07493 52.5106086)",,,
23550685,Lange Straße,unclassified,30,True,False,62.836,1,"LINESTRING (9.07493 52.5106086, 9.0744468 52.5105935, 9.0740045 52.5105657)",,,
51272716,Schulstraße,residential,30,False,False,41.978,,"LINESTRING (9.07493 52.5106086, 9.0749075 52.5106553, 9.0748095 52.5109787)",,,
