osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width
"[237350816, 5106535]",True,"['2', '1']",B 26,Goldbacher Straße,secondary,50,False,106.06500000000001,"LINESTRING (9.1493839 49.9773719, 9.149462 49.9774442, 9.149704 49.9776683, 9.1499786 49.9779225, 9.1501633 49.9781044, 9.1502209 49.9781593)",,
50005021,True,1,,,secondary,50,False,7.970000000000001,"LINESTRING (9.1493839 49.9773719, 9.1493626 49.9773835, 9.1493383 49.9773922, 9.1493118 49.9773978, 9.1492842 49.9774001)",roundabout,
50005021,True,1,,,secondary,50,False,17.516,"LINESTRING (9.1492361 49.9772158, 9.1492601 49.9772124, 9.1492845 49.9772117, 9.1493088 49.9772136, 9.1493323 49.977218, 9.1493543 49.9772249, 9.1493743 49.9772341, 9.1493915 49.9772453, 9.1494056 49.9772581, 9.1494162 49.9772723, 9.149423 49.9772875)",roundabout,
196186046,True,1,,Schweinheimer Straße,tertiary,30,False,16.924,"LINESTRING (9.1501882 49.972147, 9.1502178 49.9720737, 9.1502653 49.9720036)",,
319150658,True,1,,,tertiary,,False,8.393,"LINESTRING (9.1501882 49.972147, 9.1502273 49.9721485, 9.1502646 49.972156, 9.1502979 49.9721692)",roundabout,
5833840,False,,,Cornelienstraße,residential,30,False,162.54700000000003,"LINESTRING (9.1507305 49.9726697, 9.1508316 49.9726548, 9.1510088 49.9726287, 9.1514956 49.9725572, 9.1529462 49.9723439)",,
391419001,False,2,,Alexandrastraße,tertiary,30,False,100.702,"LINESTRING (9.1507305 49.9726697, 9.1509112 49.9732383, 9.1509419 49.9733456, 9.1510019 49.9735583)",,
"[391419001, 4082002]",False,2,,Alexandrastraße,tertiary,30,True,49.382000000000005,"LINESTRING (9.1507305 49.9726697, 9.1505519 49.9724776, 9.1504352 49.9723902, 9.1503529 49.9723416, 9.1503149 49.9723191)",,
4082004,True,,,Herrleinstraße,residential,30,False,31.188,"LINESTRING (9.1542703 49.9701895, 9.1540214 49.9699592)",,
23908552,False,,,Brentanoplatz,residential,30,True,61.246,"LINESTRING (9.1542703 49.9701895, 9.1548597 49.9698024, 9.1548695 49.969796)",,
24912798,True,,,Brentanoplatz,residential,30,False,86.49,"LINESTRING (9.1542703 49.9701895, 9.1542114 49.970223, 9.1541475 49.9702594, 9.1535179 49.9706996, 9.1534399 49.9707543)",,
4014605,False,2,,Platanenallee,secondary,50,False,25.516000000000002,"LINESTRING (9.149423 49.9772875, 9.149485 49.9772782, 9.1497701 49.9772343)",,
50005021,True,1,,,secondary,50,False,10.180000000000001,"LINESTRING (9.149423 49.9772875, 9.1494258 49.9773026, 9.1494247 49.9773179, 9.1494197 49.9773328, 9.1494112 49.977347, 9.1493991 49.9773602, 9.1493839 49.9773719)",roundabout,
196250312,False,,,Lamprechtstraße,residential,30,True,3.376,"LINESTRING (9.1486103 49.9707164, 9.1486398 49.9707401)",,
"[8465106, 8465107]",False,,,Güterberg,residential,30,False,288.313,"LINESTRING (9.1486103 49.9707164, 9.1483572 49.9707144, 9.1479923 49.9705447, 9.1476882 49.9704499, 9.1474611 49.9703949, 9.1471355 49.9703745, 9.1470958 49.9703752, 9.1465941 49.970384, 9.1461465 49.9703416, 9.1456853 49.9702665, 9.1448098 49.9700287)",,
4903154,True,1,,,secondary,50,False,12.646999999999998,"LINESTRING (9.1503661 49.9782548, 9.1503595 49.9782728, 9.150347 49.9782894, 9.1503321 49.978302, 9.1503139 49.9783126, 9.1502832 49.9783236, 9.1502491 49.978329)",roundabout,
51336703,True,1,,,secondary,50,False,17.028000000000002,"LINESTRING (9.1502209 49.9781593, 9.1502455 49.9781592, 9.1502697 49.9781619, 9.1502924 49.9781674, 9.1503131 49.9781754, 9.1503317 49.9781861, 9.1503469 49.9781988, 9.1503575 49.9782122, 9.1503643 49.9782265, 9.1503661 49.9782548)",roundabout,
530034087,False,2,,Dalbergstraße,residential,30,False,31.807,"LINESTRING (9.1427189 49.9720375, 9.1428301 49.9721559, 9.1429386 49.9722861)",,
5833839,False,,,Dinglerstraße,residential,30,False,83.684,"LINESTRING (9.1520273 49.9731753, 9.1531943 49.9732306)",,
5833839,False,,,Dinglerstraße,residential,30,True,83.684,"LINESTRING (9.1531943 49.9732306, 9.1520273 49.9731753)",,
5833839,False,,,Dinglerstraße,residential,30,False,137.891,"LINESTRING (9.1531943 49.9732306, 9.1536093 49.97324, 9.1540719 49.9731955, 9.1543092 49.9731329, 9.1550389 49.9729405)",,
5928321,True,,,Dilsheimerstraße,residential,30,False,101.53200000000001,"LINESTRING (9.1531943 49.9732306, 9.1532325 49.9730081, 9.1529462 49.9723439)",,
5833839,False,,,Dinglerstraße,residential,30,True,137.891,"LINESTRING (9.1550389 49.9729405, 9.1543092 49.9731329, 9.1540719 49.9731955, 9.1536093 49.97324, 9.1531943 49.9732306)",,
5928325,False,,,Willigisstraße,residential,30,False,72.977,"LINESTRING (9.1529462 49.9723439, 9.1525176 49.9717483)",,
5928346,True,,,Cornelienstraße,residential,30,False,119.104,"LINESTRING (9.1529462 49.9723439, 9.1545675 49.972099)",,
5833840,False,,,Cornelienstraße,residential,30,True,162.54700000000003,"LINESTRING (9.1529462 49.9723439, 9.1514956 49.9725572, 9.1510088 49.9726287, 9.1508316 49.9726548, 9.1507305 49.9726697)",,
5928325,False,,,Willigisstraße,residential,30,True,70.062,"LINESTRING (9.1520233 49.9712043, 9.1525176 49.9717483)",,
23908551,False,,,Brentanostraße,residential,30,False,106.07199999999999,"LINESTRING (9.1520233 49.9712043, 9.1517878 49.9713931, 9.1515266 49.9715727, 9.1512189 49.9717369, 9.1509329 49.9718357)",,
23908551,False,,,Brentanostraße,residential,30,True,108.25999999999999,"LINESTRING (9.1520233 49.9712043, 9.1523138 49.9710715, 9.1528717 49.9708669, 9.1532016 49.9707355, 9.1532855 49.9706741)",,
189407241,False,,,Stadelmannstraße,residential,30,False,11.161,"LINESTRING (9.1531523 49.9706218, 9.1532855 49.9706741)",,
23782289,True,,,Brentanoplatz,residential,30,False,97.592,"LINESTRING (9.1531523 49.9706218, 9.1531495 49.9705853, 9.1531893 49.9705474, 9.1533489 49.9704316, 9.1534491 49.9703637, 9.1537007 49.9701933, 9.153956 49.9700069, 9.1540214 49.9699592)",,
5928322,True,,,Hettingerstraße,residential,30,False,65.248,"LINESTRING (9.1542479 49.9713025, 9.1550389 49.9710101)",,
189407239,False,,,Stadelmannstraße,residential,30,True,84.78000000000002,"LINESTRING (9.1542479 49.9713025, 9.1538942 49.9709874, 9.1535274 49.970797, 9.1534399 49.9707543)",,
191136065,False,,,Stadelmannstraße,residential,30,True,92.014,"LINESTRING (9.1542479 49.9713025, 9.1543746 49.9714896, 9.1544744 49.9717005, 9.1545675 49.972099)",,
191136064,True,,,Stadelmannstraße,residential,30,False,99.67800000000001,"LINESTRING (9.1545675 49.972099, 9.1546231 49.9722475, 9.1548393 49.9726573, 9.1550389 49.9729405)",,
191136065,False,,,Stadelmannstraße,residential,30,False,92.01400000000001,"LINESTRING (9.1545675 49.972099, 9.1544744 49.9717005, 9.1543746 49.9714896, 9.1542479 49.9713025)",,
24912796,False,,,Herrleinstraße,residential,30,True,116.814,"LINESTRING (9.1558665 49.9719158, 9.1550389 49.9710101)",,
191136277,True,,,Cornelienstraße,residential,30,False,95.107,"LINESTRING (9.1558665 49.9719158, 9.1545675 49.972099)",,
