osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,tunnel
28874388,,Rother Straße,residential,,False,True,34.336,"LINESTRING (10.8309558 49.2491093, 10.8313625 49.2489516)",,,
41671124,AN 15,Heinrich-Brandt-Straße,tertiary,50,False,False,16.246,"LINESTRING (10.8309558 49.2491093, 10.8310344 49.2492461)",,,
5134738,AN 15,Heinrich-Brandt-Straße,tertiary,50,False,True,68.02799999999999,"LINESTRING (10.8309558 49.2491093, 10.8307405 49.2488017, 10.8305223 49.2485681)",,,
41671124,AN 15,Heinrich-Brandt-Straße,tertiary,50,False,False,37.775,"LINESTRING (10.8313776 49.2497391, 10.8316183 49.2500403)",,,
32724986,,Birkenstraße,residential,,False,False,290.328,"LINESTRING (10.8313776 49.2497391, 10.830856 49.2499075, 10.830399 49.2499916, 10.8297029 49.2500783, 10.8290201 49.2502132, 10.8282406 49.2503692, 10.8281964 49.2504475, 10.8283279 49.2508149)",,,
41671124,AN 15,Heinrich-Brandt-Straße,tertiary,50,False,True,60.232,"LINESTRING (10.8313776 49.2497391, 10.8311487 49.2494261, 10.8310344 49.2492461)",,,
32724986,,Birkenstraße,residential,,False,True,57.572,"LINESTRING (10.8288195 49.2522643, 10.8287408 49.2517491)",,,
123419878,,Eichenstraße,residential,,False,False,84.061,"LINESTRING (10.8288195 49.2522643, 10.8276985 49.2524543)",,,
123419878,,Eichenstraße,residential,,False,True,268.217,"LINESTRING (10.8288195 49.2522643, 10.8299559 49.2521544, 10.830668 49.2520963, 10.8310947 49.2520685, 10.8315107 49.2520413, 10.8315581 49.2520382, 10.8324923 49.2520245)",,,
32724489,,Lärchenstraße,residential,,False,False,80.292,"LINESTRING (10.8276985 49.2524543, 10.8273612 49.2517666)",,,
32724489,,Lärchenstraße,residential,,False,True,68.067,"LINESTRING (10.8276985 49.2524543, 10.8278851 49.2530542)",,,
"[32724496, 123419878]",,"['Eichenstraße', 'Fichtenstraße']",residential,,False,"[False, True]",494.56500000000005,"LINESTRING (10.8276985 49.2524543, 10.8270929 49.2526095, 10.8265736 49.2528032, 10.8261434 49.2530162, 10.8259358 49.2531905, 10.8257132 49.2534616, 10.8255797 49.253723, 10.8256391 49.2539748, 10.8257874 49.2541007, 10.8259447 49.2541743, 10.8261767 49.2542497, 10.8262975 49.2541905, 10.8263834 49.2541157, 10.8264707 49.2540319, 10.8265006 49.2539506, 10.8264993 49.2538253, 10.8265143 49.2537188, 10.8265679 49.2536317, 10.8265903 49.2535854, 10.8266551 49.2535114, 10.8268695 49.2533918, 10.8272433 49.2532372, 10.8276383 49.2531169, 10.8278851 49.2530542)",,,
123419878,,Eichenstraße,residential,,False,True,84.061,"LINESTRING (10.8276985 49.2524543, 10.8288195 49.2522643)",,,
32724489,,Lärchenstraße,residential,,False,False,68.067,"LINESTRING (10.8278851 49.2530542, 10.8276985 49.2524543)",,,
"[32724496, 123419878]",,"['Eichenstraße', 'Fichtenstraße']",residential,,False,"[False, True]",494.565,"LINESTRING (10.8278851 49.2530542, 10.8276383 49.2531169, 10.8272433 49.2532372, 10.8268695 49.2533918, 10.8266551 49.2535114, 10.8265903 49.2535854, 10.8265679 49.2536317, 10.8265143 49.2537188, 10.8264993 49.2538253, 10.8265006 49.2539506, 10.8264707 49.2540319, 10.8263834 49.2541157, 10.8262975 49.2541905, 10.8261767 49.2542497, 10.8259447 49.2541743, 10.8257874 49.2541007, 10.8256391 49.2539748, 10.8255797 49.253723, 10.8257132 49.2534616, 10.8259358 49.2531905, 10.8261434 49.2530162, 10.8265736 49.2528032, 10.8270929 49.2526095, 10.8276985 49.2524543)",,,
32724500,,Fichtenstraße,residential,,False,True,244.628,"LINESTRING (10.8278851 49.2530542, 10.8281649 49.2529988, 10.8284381 49.252962, 10.8288329 49.2529344, 10.8293334 49.2529137, 10.8312226 49.2527781)",,,
123419879,,Tannenstraße,residential,,False,True,358.17300000000006,"LINESTRING (10.8278851 49.2530542, 10.8280035 49.2534232, 10.8280229 49.2534677, 10.828057 49.2535089, 10.8281348 49.2535311, 10.8282223 49.2535406, 10.829264 49.2535417, 10.8309898 49.2535227, 10.8311008 49.2535095, 10.8311651 49.2534785, 10.8311942 49.2534422, 10.8312226 49.2527781)",,,
32724500,,Fichtenstraße,residential,,False,True,25.412,"LINESTRING (10.8312226 49.2527781, 10.8315711 49.2527561)",,,
32724500,,Fichtenstraße,residential,,False,False,244.62800000000001,"LINESTRING (10.8312226 49.2527781, 10.8293334 49.2529137, 10.8288329 49.2529344, 10.8284381 49.252962, 10.8281649 49.2529988, 10.8278851 49.2530542)",,,
123419879,,Tannenstraße,residential,,False,False,358.17299999999994,"LINESTRING (10.8312226 49.2527781, 10.8311942 49.2534422, 10.8311651 49.2534785, 10.8311008 49.2535095, 10.8309898 49.2535227, 10.829264 49.2535417, 10.8282223 49.2535406, 10.8281348 49.2535311, 10.828057 49.2535089, 10.8280229 49.2534677, 10.8280035 49.2534232, 10.8278851 49.2530542)",,,
32724489,,Lärchenstraße,residential,,False,False,47.829,"LINESTRING (10.8273612 49.2517666, 10.8273177 49.2513374)",,,
32724489,,Lärchenstraße,residential,,False,True,80.292,"LINESTRING (10.8273612 49.2517666, 10.8276985 49.2524543)",,,
34913360,,Kiefernstraße,residential,,False,False,221.58100000000002,"LINESTRING (10.8273612 49.2517666, 10.8262846 49.2518708, 10.8261463 49.2519295, 10.8259283 49.2522343, 10.8257969 49.2522885, 10.825704 49.2522985, 10.8247224 49.2520851)",,,
41671124,AN 15,Heinrich-Brandt-Straße,tertiary,50,False,True,16.246,"LINESTRING (10.8310344 49.2492461, 10.8309558 49.2491093)",,,
32724621,,Denkmalstraße,residential,,False,True,331.127,"LINESTRING (10.8310344 49.2492461, 10.8307806 49.2493449, 10.8303933 49.2496088, 10.830227 49.2497014, 10.8300666 49.2497433, 10.8298676 49.2497593, 10.8295651 49.249754, 10.8293129 49.2497608, 10.8290206 49.249814, 10.827536 49.2501234, 10.8273407 49.2501433, 10.8271444 49.2501444, 10.8268449 49.2501108)",,,
41671124,AN 15,Heinrich-Brandt-Straße,tertiary,50,False,False,60.232,"LINESTRING (10.8310344 49.2492461, 10.8311487 49.2494261, 10.8313776 49.2497391)",,,
229293858,,Rother Straße,residential,,False,True,41.877,"LINESTRING (10.8310344 49.2492461, 10.8310647 49.249159, 10.8311476 49.2491079, 10.831326 49.2490007, 10.8313625 49.2489516)",,,
32724986,,Birkenstraße,residential,,False,False,57.572,"LINESTRING (10.8287408 49.2517491, 10.8288195 49.2522643)",,,
32724986,,Birkenstraße,residential,,False,True,61.064,"LINESTRING (10.8287408 49.2517491, 10.828491 49.2512247)",,,
"[32724994, 32725015]",,Buchenstraße,residential,,False,True,254.286,"LINESTRING (10.8287408 49.2517491, 10.8313224 49.2514865, 10.8313567 49.2514473, 10.8310229 49.2509573)",,,
32724986,,Birkenstraße,residential,,False,False,61.064,"LINESTRING (10.828491 49.2512247, 10.8287408 49.2517491)",,,
32724986,,Birkenstraße,residential,,False,True,47.08,"LINESTRING (10.828491 49.2512247, 10.8283279 49.2508149)",,,
32725024,,Lindenstraße,residential,,False,True,186.16,"LINESTRING (10.828491 49.2512247, 10.8310229 49.2509573)",,,
32725034,,,residential,,False,False,86.677,"LINESTRING (10.828491 49.2512247, 10.8280025 49.2512949, 10.8275648 49.2513509, 10.8273177 49.2513374)",,,
32724986,,Birkenstraße,residential,,False,False,47.08,"LINESTRING (10.8283279 49.2508149, 10.828491 49.2512247)",,,
32724986,,Birkenstraße,residential,,False,True,290.32800000000003,"LINESTRING (10.8283279 49.2508149, 10.8281964 49.2504475, 10.8282406 49.2503692, 10.8290201 49.2502132, 10.8297029 49.2500783, 10.830399 49.2499916, 10.830856 49.2499075, 10.8313776 49.2497391)",,,
"[32724994, 32724995]",,Ahornstraße,residential,,False,False,229.368,"LINESTRING (10.8283279 49.2508149, 10.8298338 49.2506144, 10.8305412 49.2504906, 10.8306341 49.2505042, 10.8310229 49.2509573)",,,
32725024,,Lindenstraße,residential,,False,False,186.16,"LINESTRING (10.8310229 49.2509573, 10.828491 49.2512247)",,,
"[32724994, 32725015]",,Buchenstraße,residential,,False,False,254.286,"LINESTRING (10.8310229 49.2509573, 10.8313567 49.2514473, 10.8313224 49.2514865, 10.8287408 49.2517491)",,,
"[32724994, 32724995]",,Ahornstraße,residential,,False,True,229.368,"LINESTRING (10.8310229 49.2509573, 10.8306341 49.2505042, 10.8305412 49.2504906, 10.8298338 49.2506144, 10.8283279 49.2508149)",,,
32724489,,Lärchenstraße,residential,,False,True,47.829,"LINESTRING (10.8273177 49.2513374, 10.8273612 49.2517666)",,,
32724489,,Lärchenstraße,residential,,False,False,126.953,"LINESTRING (10.8273177 49.2513374, 10.826946 49.2507833, 10.826862 49.2505908, 10.8267937 49.2502854, 10.8267862 49.2502578)",,,
32725034,,,residential,,False,True,86.67699999999999,"LINESTRING (10.8273177 49.2513374, 10.8275648 49.2513509, 10.8280025 49.2512949, 10.828491 49.2512247)",,,
41671228,,Heilsbronner Straße,residential,,False,True,151.68900000000002,"LINESTRING (10.8323222 49.2513238, 10.8320183 49.2508413, 10.8316183 49.2500403)",,,
898102469,,Heilsbronner Straße,residential,,False,False,79.01,"LINESTRING (10.8323222 49.2513238, 10.832444 49.2516989, 10.8324923 49.2520245)",,,
32725069,,Jahnring,residential,,False,False,32.696,"LINESTRING (10.8335539 49.2469184, 10.8339856 49.2470023)",,,
"[32725072, 32725069]",,"['Ludwigstraße', 'Jahnring']",residential,,False,True,69.142,"LINESTRING (10.8335539 49.2469184, 10.8333785 49.2468521, 10.8330508 49.2466232, 10.8329169 49.2465665, 10.8328074 49.2465578)",,,
32725069,,Jahnring,residential,,False,True,32.696,"LINESTRING (10.8339856 49.2470023, 10.8335539 49.2469184)",,,
764641077,,Jahnring,residential,,False,False,88.383,"LINESTRING (10.8339856 49.2470023, 10.8338614 49.247793)",,,
32725069,,Jahnring,residential,,False,False,89.60300000000001,"LINESTRING (10.8339856 49.2470023, 10.8347243 49.24716, 10.8351374 49.2472879)",,,
"[32725072, 32725069]",,"['Ludwigstraße', 'Jahnring']",residential,,False,False,69.142,"LINESTRING (10.8328074 49.2465578, 10.8329169 49.2465665, 10.8330508 49.2466232, 10.8333785 49.2468521, 10.8335539 49.2469184)",,,
32725072,,Ludwigstraße,residential,,False,True,164.793,"LINESTRING (10.8328074 49.2465578, 10.8325175 49.2466947, 10.8323316 49.2467492, 10.8321154 49.246785, 10.831876 49.2468021, 10.8316206 49.2467947, 10.8314262 49.2467877, 10.831107 49.2467512, 10.8306555 49.2466651)",,,
32725077,,Mozartring,residential,,False,False,59.245,"LINESTRING (10.8328074 49.2465578, 10.8324738 49.2463335, 10.832298 49.2461456)",,,
32725077,,Mozartring,residential,,False,False,170.557,"LINESTRING (10.832298 49.2461456, 10.8321005 49.2459615, 10.8319295 49.24584, 10.8316297 49.2457098, 10.8312701 49.2456002, 10.8307524 49.2455214, 10.8302884 49.2455179)",,,
32725077,,Mozartring,residential,,False,True,59.245,"LINESTRING (10.832298 49.2461456, 10.8324738 49.2463335, 10.8328074 49.2465578)",,,
32725080,,Mozartring,residential,,False,False,153.039,"LINESTRING (10.832298 49.2461456, 10.8319697 49.2462303, 10.83168 49.2462513, 10.8313823 49.2462408, 10.8308405 49.2461673, 10.8302667 49.2460278)",,,
28874387,,Am Stadtgraben,residential,,False,False,63.088,"LINESTRING (10.8302884 49.2455179, 10.8301997 49.2449535)",,,
28874387,,Am Stadtgraben,residential,,False,True,57.010999999999996,"LINESTRING (10.8302884 49.2455179, 10.8303067 49.2456107, 10.8303089 49.2458425, 10.8302667 49.2460278)",,,
32725077,,Mozartring,residential,,False,True,170.557,"LINESTRING (10.8302884 49.2455179, 10.8307524 49.2455214, 10.8312701 49.2456002, 10.8316297 49.2457098, 10.8319295 49.24584, 10.8321005 49.2459615, 10.832298 49.2461456)",,,
28874387,,Am Stadtgraben,residential,,False,False,57.010999999999996,"LINESTRING (10.8302667 49.2460278, 10.8303089 49.2458425, 10.8303067 49.2456107, 10.8302884 49.2455179)",,,
28874387,,Am Stadtgraben,residential,,False,True,57.866,"LINESTRING (10.8302667 49.2460278, 10.8301741 49.2462075, 10.8299541 49.2465055)",,,
32725080,,Mozartring,residential,,False,True,153.039,"LINESTRING (10.8302667 49.2460278, 10.8308405 49.2461673, 10.8313823 49.2462408, 10.83168 49.2462513, 10.8319697 49.2462303, 10.832298 49.2461456)",,,
95514237,St 2223,Spalter Straße,secondary,50,False,False,33.661,"LINESTRING (10.8230344 49.2452411, 10.822926 49.2453413, 10.8228393 49.2454255, 10.8228086 49.2455015)",,,
32725430,,Raiffeisenstraße,residential,,False,False,107.53699999999999,"LINESTRING (10.8229347 49.2497351, 10.8229755 49.2498605, 10.8229755 49.2506994)",,,
149336102,St 2223,Ansbacher Straße,secondary,50,False,True,173.12900000000002,"LINESTRING (10.8229347 49.2497351, 10.8232322 49.2495574, 10.8233563 49.2494546, 10.8234607 49.2493119, 10.8236034 49.2490448, 10.8238487 49.2485855, 10.8238683 49.2485487, 10.8239821 49.2483668)",,,
32725430,,Raiffeisenstraße,residential,,False,False,159.98399999999998,"LINESTRING (10.8229755 49.2506994, 10.8231448 49.2510322, 10.8231621 49.2510956, 10.8232163 49.2511961, 10.823307 49.2513485, 10.8235787 49.2519502, 10.8236262 49.2520727)",,,
32725430,,Raiffeisenstraße,residential,,False,True,107.53699999999999,"LINESTRING (10.8229755 49.2506994, 10.8229755 49.2498605, 10.8229347 49.2497351)",,,
32725430,,Raiffeisenstraße,residential,,False,False,107.017,"LINESTRING (10.8236262 49.2520727, 10.8236527 49.252173, 10.8239946 49.2530042)",,,
32725430,,Raiffeisenstraße,residential,,False,True,159.984,"LINESTRING (10.8236262 49.2520727, 10.8235787 49.2519502, 10.823307 49.2513485, 10.8232163 49.2511961, 10.8231621 49.2510956, 10.8231448 49.2510322, 10.8229755 49.2506994)",,,
32725443,,Denkmalstraße,residential,,False,False,84.099,"LINESTRING (10.8236262 49.2520727, 10.8238253 49.2520628, 10.8239808 49.252074, 10.8243696 49.2521606, 10.8245536 49.2521631, 10.8246636 49.2521198, 10.8247224 49.2520851)",,,
32725443,,Denkmalstraße,residential,,False,False,258.052,"LINESTRING (10.8247224 49.2520851, 10.8251444 49.2514742, 10.8253246 49.2511996, 10.8254399 49.251054, 10.8255587 49.2509552, 10.8257654 49.2508299, 10.8267862 49.2502578)",,,
32725443,,Denkmalstraße,residential,,False,True,84.099,"LINESTRING (10.8247224 49.2520851, 10.8246636 49.2521198, 10.8245536 49.2521631, 10.8243696 49.2521606, 10.8239808 49.252074, 10.8238253 49.2520628, 10.8236262 49.2520727)",,,
34913360,,Kiefernstraße,residential,,False,True,221.58100000000002,"LINESTRING (10.8247224 49.2520851, 10.825704 49.2522985, 10.8257969 49.2522885, 10.8259283 49.2522343, 10.8261463 49.2519295, 10.8262846 49.2518708, 10.8273612 49.2517666)",,,
32725443,,Denkmalstraße,residential,,False,True,16.892,"LINESTRING (10.8268449 49.2501108, 10.8267862 49.2502578)",,,
10856664,,Bahnhofstraße,residential,,False,True,126.05699999999999,"LINESTRING (10.8268449 49.2501108, 10.8267541 49.2500779, 10.8265902 49.250008, 10.8264484 49.2499107, 10.8262726 49.2497423, 10.8262632 49.2497337, 10.8261449 49.249624, 10.8259993 49.2494896, 10.8258586 49.2493618, 10.8257688 49.2492421)",,,
32724621,,Denkmalstraße,residential,,False,False,331.127,"LINESTRING (10.8268449 49.2501108, 10.8271444 49.2501444, 10.8273407 49.2501433, 10.827536 49.2501234, 10.8290206 49.249814, 10.8293129 49.2497608, 10.8295651 49.249754, 10.8298676 49.2497593, 10.8300666 49.2497433, 10.830227 49.2497014, 10.8303933 49.2496088, 10.8307806 49.2493449, 10.8310344 49.2492461)",,,
32725430,,Raiffeisenstraße,residential,,False,True,107.017,"LINESTRING (10.8239946 49.2530042, 10.8236527 49.252173, 10.8236262 49.2520727)",,,
677125457,,Bahnhofstraße,residential,20,False,True,53.192,"LINESTRING (10.8264436 49.2474523, 10.8267315 49.2470124)",,,
32725490,,Hintere Gasse,residential,,False,False,125.391,"LINESTRING (10.8264436 49.2474523, 10.8269627 49.2476154, 10.8277042 49.2478177, 10.8280406 49.2478751)",,,
677125457,,Bahnhofstraße,residential,20,False,False,83.347,"LINESTRING (10.8264436 49.2474523, 10.8263276 49.2476711, 10.8260605 49.2481589)",,,
32725490,,Hintere Gasse,residential,,False,True,125.39099999999999,"LINESTRING (10.8280406 49.2478751, 10.8277042 49.2478177, 10.8269627 49.2476154, 10.8264436 49.2474523)",,,
764641077,,Jahnring,residential,,False,True,88.383,"LINESTRING (10.8338614 49.247793, 10.8339856 49.2470023)",,,
5134739,,Jahnring,living_street,,False,True,263.659,"LINESTRING (10.8338614 49.247793, 10.8333843 49.2477586, 10.8331016 49.2477589, 10.832364 49.2479287, 10.8318212 49.248092, 10.8308917 49.2484393, 10.8307524 49.2484902, 10.8305223 49.2485681)",,,
32725072,,Ludwigstraße,residential,,False,False,164.793,"LINESTRING (10.8306555 49.2466651, 10.831107 49.2467512, 10.8314262 49.2467877, 10.8316206 49.2467947, 10.831876 49.2468021, 10.8321154 49.246785, 10.8323316 49.2467492, 10.8325175 49.2466947, 10.8328074 49.2465578)",,,
32725072,,Ludwigstraße,residential,,False,True,53.92400000000001,"LINESTRING (10.8306555 49.2466651, 10.8303977 49.2466101, 10.8299541 49.2465055)",,,
32725735,,Am Schießwasen,residential,,False,True,166.51,"LINESTRING (10.8306555 49.2466651, 10.8305943 49.2467678, 10.8304771 49.2469498, 10.8304403 49.2470296, 10.8303775 49.2471656, 10.8303455 49.2474029, 10.8297612 49.2480209)",,,
5134738,AN 15,Heinrich-Brandt-Straße,tertiary,50,False,False,82.338,"LINESTRING (10.8297612 49.2480209, 10.8301257 49.2482496, 10.8305223 49.2485681)",,,
5134738,AN 15,Heinrich-Brandt-Straße,tertiary,50,False,True,77.75,"LINESTRING (10.8297612 49.2480209, 10.8295223 49.2479195, 10.8288403 49.2476642)",,,
32725735,,Am Schießwasen,residential,,False,False,166.51,"LINESTRING (10.8297612 49.2480209, 10.8303455 49.2474029, 10.8303775 49.2471656, 10.8304403 49.2470296, 10.8304771 49.2469498, 10.8305943 49.2467678, 10.8306555 49.2466651)",,,
"[165278528, 32726251, 32726252]",St 2223,Obere Vorstadt,secondary,50,False,False,145.18699999999998,"LINESTRING (10.823223 49.2464859, 10.8233074 49.2465685, 10.8241508 49.2472524, 10.8242449 49.2473889, 10.8242918 49.247565)",yes,,
"[972489033, 41658547]",St 2223,Obere Vorstadt,secondary,50,False,True,114.03300000000002,"LINESTRING (10.823223 49.2464859, 10.8231084 49.2463071, 10.8230342 49.2460952, 10.8229887 49.24594, 10.8228722 49.2456969, 10.8228196 49.2456007, 10.8228086 49.2455015)",,,
10856664,,Bahnhofstraße,residential,,False,False,74.35399999999998,"LINESTRING (10.8258253 49.2485876, 10.8258761 49.2486632, 10.8257523 49.249164, 10.8257688 49.2492421)",,,
34913353,,Luitpoldstraße,residential,,False,True,136.364,"LINESTRING (10.8258253 49.2485876, 10.8257276 49.2485555, 10.8247386 49.2484479, 10.8239821 49.2483668)",,,
677125457,,Bahnhofstraße,residential,20,False,True,51.83,"LINESTRING (10.8258253 49.2485876, 10.8259249 49.2485221, 10.8260605 49.2481589)",,,
56444941,,Kolbenstraße,residential,20,False,False,67.715,"LINESTRING (10.8269392 49.2464135, 10.8276849 49.2467794)",,,
56444880,,Kolbenstraße,residential,20,False,False,62.548,"LINESTRING (10.8269392 49.2464135, 10.8268603 49.246445, 10.8264006 49.2468476)",,,
