osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,width,bridge,junction
"[354562432, 488563202, 695993059, 488563206]",Richrather Straße,secondary,"['50', '30']",False,False,198.113,2,L 404,"LINESTRING (6.9349371 51.1646867, 6.935644 51.1640026, 6.9357505 51.1638995, 6.9359294 51.1637254, 6.9359608 51.1636948, 6.936081 51.1635756, 6.9361947 51.1634626, 6.9362901 51.1633693, 6.9364815 51.1631913)",,,
"[488563209, 488563211, 20183805]",Schützenstraße,residential,30,False,False,198.554,,,"LINESTRING (6.9349371 51.1646867, 6.9348217 51.1646421, 6.9347572 51.1645843, 6.934728 51.1645311, 6.9347318 51.1636694, 6.93473 51.163606, 6.934734 51.1634841, 6.9347615 51.1629576)",,,
26677055,Seidenweberstraße,residential,30,False,False,184.022,,,"LINESTRING (6.9307689 51.1639254, 6.9334079 51.1639133)",,,
407535232,Hofstraße,residential,30,False,True,64.821,,,"LINESTRING (6.9307689 51.1639254, 6.930781 51.1645083)",,,
"[354562385, 488563212, 180780525, 485528983]",Klotzstraße,secondary,50,False,False,251.502,"['2', '3']",L 404,"LINESTRING (6.9313383 51.1667301, 6.9315444 51.1666279, 6.9316105 51.1665954, 6.9317718 51.1665178, 6.9319533 51.1664207, 6.9338692 51.1653728, 6.9340787 51.1652601)",,,
"[354562361, 482866883, 407535253]",Hofstraße,unclassified,"['50', '20']",False,True,179.93,3,,"LINESTRING (6.9313383 51.1667301, 6.9312076 51.1666274, 6.9311515 51.1665518, 6.931102 51.1664633, 6.9310724 51.1663832, 6.930966 51.1661045, 6.9309492 51.1660552, 6.9308973 51.1659179, 6.930746 51.1654929, 6.9307412 51.165451, 6.930741 51.1654005, 6.9307406 51.1652918, 6.9307401 51.1651792)",,,
"[354562442, 26678661, 701305463]",Robert-Gies-Straße,residential,"['50', '10']",False,True,156.211,3,,"LINESTRING (6.9313383 51.1667301, 6.9314391 51.1667963, 6.9314746 51.1668177, 6.9316721 51.166928, 6.9317611 51.1669597, 6.9318559 51.1669831, 6.9320593 51.1670011, 6.9323386 51.1670012, 6.9324446 51.1670013, 6.9325195 51.1669985, 6.9327456 51.1669874, 6.932815 51.1669961, 6.9330643 51.1670689, 6.9333453 51.1671868)",,,
"[1221349469, 1220134501]",Klotzstraße,secondary,50,False,True,55.853,"['4', '5']",L 404,"LINESTRING (6.9313383 51.1667301, 6.931172 51.1668358, 6.9310356 51.1669806, 6.9308913 51.1671427)",,,
26608087,Immermannstraße,residential,30,False,False,102.994,,,"LINESTRING (6.9255044 51.1711824, 6.9254013 51.1711444, 6.9253315 51.1711126, 6.9252382 51.1710782, 6.9251 51.1710356, 6.9249723 51.1709963, 6.9249365 51.170985, 6.9246142 51.1708886, 6.9245705 51.1708753, 6.9244923 51.1708515, 6.9244031 51.170816, 6.9242101 51.1707392)",,,
26997281,Heerstraße,residential,30,False,False,38.705,2,,"LINESTRING (6.9255044 51.1711824, 6.9256081 51.1710697, 6.925701 51.1709689, 6.9257237 51.1709442, 6.9257807 51.1708805)",,,
1224054835,Heerstraße,residential,30,True,False,32.082,1,,"LINESTRING (6.9255044 51.1711824, 6.9254504 51.1712865, 6.9253724 51.1713522, 6.9252798 51.1714301)",,,
26997281,Heerstraße,residential,30,False,True,38.705,2,,"LINESTRING (6.9257807 51.1708805, 6.9257237 51.1709442, 6.925701 51.1709689, 6.9256081 51.1710697, 6.9255044 51.1711824)",,,
31830057,Heerstraße,residential,30,False,False,88.254,2,,"LINESTRING (6.9257807 51.1708805, 6.9258382 51.1708183, 6.9258607 51.1707933, 6.9262308 51.1703819, 6.9262881 51.1702914, 6.9263274 51.1701705)",,,
1243985329,Ellerstraße,secondary,50,False,False,9.524,2,L 85,"LINESTRING (6.9261684 51.1698462, 6.9262886 51.1698055)",,,
"[1243985329, 180780523, 1220058335]",Ellerstraße,secondary,50,False,True,189.295,2,L 85,"LINESTRING (6.9261684 51.1698462, 6.926052 51.1698754, 6.9259922 51.1698868, 6.9258624 51.1699135, 6.9258241 51.1699207, 6.9254157 51.1699972, 6.9249263 51.1700982, 6.9241331 51.1702638, 6.9238865 51.1703109, 6.9238605 51.1703159, 6.9238099 51.1703253, 6.9235829 51.1703643)",,,
1243985329,Ellerstraße,secondary,50,False,False,92.753,2,L 85,"LINESTRING (6.9265647 51.1696733, 6.9266525 51.1696207, 6.9266885 51.1695991, 6.9267581 51.1695524, 6.9269967 51.1693921, 6.927106 51.1693186, 6.92721 51.1692607, 6.9273434 51.169182, 6.9275092 51.1690867)",,,
1243985329,Ellerstraße,secondary,50,False,True,24.256,2,L 85,"LINESTRING (6.9265647 51.1696733, 6.9264635 51.1697284, 6.9264163 51.169751, 6.9263445 51.1697816, 6.9262886 51.1698055)",,,
180780528,Poststraße,residential,30,False,False,42.392999999999994,,,"LINESTRING (6.9237504 51.1680839, 6.9237724 51.1680862, 6.9238717 51.1680965, 6.9238928 51.1680987, 6.9239255 51.1681021, 6.924141 51.1681009, 6.9241637 51.1681008, 6.9242164 51.1680933, 6.9242569 51.1680875, 6.9243512 51.168074)",,,
"[23445312, 1259385071]",Feldstraße,residential,30,True,False,254.188,,,"LINESTRING (6.9243512 51.168074, 6.924437 51.1681961, 6.9244868 51.1682669, 6.9245697 51.1683108, 6.924746 51.1683557, 6.9247976 51.1683688, 6.9251906 51.1684678, 6.9252388 51.1684799, 6.9254102 51.168523, 6.9255144 51.1685492, 6.9257099 51.1685983, 6.9258006 51.1686211, 6.925881 51.1686413, 6.925941 51.1686563, 6.9266115 51.1688247, 6.9266542 51.1688367, 6.9270829 51.1689487, 6.9271204 51.1689585, 6.9271932 51.1689751, 6.9272503 51.1689882, 6.927412 51.1690251, 6.9274475 51.1690432, 6.9274589 51.1690501, 6.9275092 51.1690867)",,,
180780528,Poststraße,residential,30,False,True,42.393,,,"LINESTRING (6.9243512 51.168074, 6.9242569 51.1680875, 6.9242164 51.1680933, 6.9241637 51.1681008, 6.924141 51.1681009, 6.9239255 51.1681021, 6.9238928 51.1680987, 6.9238717 51.1680965, 6.9237724 51.1680862, 6.9237504 51.1680839)",,,
280463931,Poststraße,residential,30,False,False,238.611,,,"LINESTRING (6.9243512 51.168074, 6.9245425 51.1680444, 6.9245668 51.1680405, 6.925168 51.1679407, 6.9274321 51.1675066, 6.9274931 51.1674844, 6.9276048 51.1674314)",,,
180780519,Benrather Straße,primary,50,True,False,42.188,1,B 228,"LINESTRING (6.9276048 51.1674314, 6.9271655 51.1671705)",,,
280463931,Poststraße,residential,30,False,True,238.611,,,"LINESTRING (6.9276048 51.1674314, 6.9274931 51.1674844, 6.9274321 51.1675066, 6.925168 51.1679407, 6.9245668 51.1680405, 6.9245425 51.1680444, 6.9243512 51.168074)",,,
"[26619648, 280463927]",Ellerstraße,secondary,50,False,False,98.386,"['2', '3']",L 85,"LINESTRING (6.9275092 51.1690867, 6.9276715 51.1689918, 6.9280787 51.1687575, 6.9282009 51.16869, 6.9284859 51.1685238, 6.9285477 51.1684877)",,,
1243985329,Ellerstraße,secondary,50,False,True,92.75300000000001,2,L 85,"LINESTRING (6.9275092 51.1690867, 6.9273434 51.169182, 6.92721 51.1692607, 6.927106 51.1693186, 6.9269967 51.1693921, 6.9267581 51.1695524, 6.9266885 51.1695991, 6.9266525 51.1696207, 6.9265647 51.1696733)",,,
26677522,Wehrstraße,residential,30,True,False,99.845,,,"LINESTRING (6.9264983 51.1668513, 6.927314 51.1661133)",,,
"[20179700, 354562310]",Benrather Straße,primary,50,False,True,59.05800000000001,"['2', '3']",B 228,"LINESTRING (6.9264983 51.1668513, 6.9266605 51.1668952, 6.9267547 51.1669344, 6.9269003 51.1670166, 6.9269263 51.1670316, 6.9269647 51.1670543, 6.927023 51.1670872, 6.92708 51.1671195, 6.9271655 51.1671705)",,,
"[354562339, 354562326]",Benrather Straße,primary,50,False,False,139.42399999999998,2,B 228,"LINESTRING (6.9264983 51.1668513, 6.9257141 51.1666496, 6.9255563 51.166609, 6.9252595 51.1665327, 6.9249947 51.1664657, 6.9249315 51.1664497, 6.9246455 51.1663798)",,,
38876757,Gerresheimer Straße,tertiary,50,False,False,12.416,4,,"LINESTRING (6.9308987 51.1696107, 6.9309915 51.1695154)",,,
26992229,Berliner Straße,primary,50,True,False,103.143,2,B 228,"LINESTRING (6.9308987 51.1696107, 6.9307058 51.1695201, 6.9302991 51.1693222, 6.9301733 51.1692607, 6.9300028 51.1691716, 6.9298215 51.1690616, 6.9297612 51.1690199)",,,
"[355453114, 206336626, 355453115]",Gerresheimer Straße,tertiary,50,False,True,143.82100000000003,"['2', '3']",,"LINESTRING (6.9308987 51.1696107, 6.9308046 51.1696952, 6.9307572 51.1697464, 6.9307355 51.1697702, 6.930712 51.169799, 6.9306998 51.169814, 6.9305631 51.1699778, 6.9303522 51.1702416, 6.9302733 51.1703402, 6.9301374 51.170511, 6.9300264 51.1706345, 6.9299813 51.170688, 6.9299283 51.1707509)",,,
26608087,Immermannstraße,residential,30,False,True,28.421000000000003,,,"LINESTRING (6.9235829 51.1703643, 6.9236211 51.1704005, 6.923675 51.1704506, 6.9237019 51.170473, 6.9237398 51.1704955, 6.9238451 51.1705581)",,,
"[1243985329, 180780523, 1220058335]",Ellerstraße,secondary,50,False,False,189.29500000000002,2,L 85,"LINESTRING (6.9235829 51.1703643, 6.9238099 51.1703253, 6.9238605 51.1703159, 6.9238865 51.1703109, 6.9241331 51.1702638, 6.9249263 51.1700982, 6.9254157 51.1699972, 6.9258241 51.1699207, 6.9258624 51.1699135, 6.9259922 51.1698868, 6.926052 51.1698754, 6.9261684 51.1698462)",,,
26608087,Immermannstraße,residential,30,False,False,32.451,,,"LINESTRING (6.9242101 51.1707392, 6.9241904 51.170729, 6.924074 51.1706714, 6.9238451 51.1705581)",,,
26608087,Immermannstraße,residential,30,False,True,102.99399999999999,,,"LINESTRING (6.9242101 51.1707392, 6.9244031 51.170816, 6.9244923 51.1708515, 6.9245705 51.1708753, 6.9246142 51.1708886, 6.9249365 51.170985, 6.9249723 51.1709963, 6.9251 51.1710356, 6.9252382 51.1710782, 6.9253315 51.1711126, 6.9254013 51.1711444, 6.9255044 51.1711824)",,,
"[26608088, 1228088564]",Freiligrathstraße,living_street,,False,False,121.52499999999999,,,"LINESTRING (6.9242101 51.1707392, 6.9241871 51.1707604, 6.924164 51.1707839, 6.9241561 51.1707923, 6.9241463 51.1708031, 6.9241419 51.170808, 6.9239655 51.1710274, 6.9239471 51.171051, 6.9238411 51.1711902, 6.923802 51.1712496, 6.9237798 51.1713073, 6.9237904 51.1713829, 6.9238288 51.1714311, 6.923897 51.1714749, 6.9239897 51.1715098, 6.9240147 51.171515, 6.9243043 51.1715586)",,,
26608087,Immermannstraße,residential,30,False,False,28.421,,,"LINESTRING (6.9238451 51.1705581, 6.9237398 51.1704955, 6.9237019 51.170473, 6.923675 51.1704506, 6.9236211 51.1704005, 6.9235829 51.1703643)",,,
26608087,Immermannstraße,residential,30,False,True,32.451,,,"LINESTRING (6.9238451 51.1705581, 6.924074 51.1706714, 6.9241904 51.170729, 6.9242101 51.1707392)",,,
"[26608088, 1228088564]",Freiligrathstraße,living_street,,False,True,121.525,,,"LINESTRING (6.9243043 51.1715586, 6.9240147 51.171515, 6.9239897 51.1715098, 6.923897 51.1714749, 6.9238288 51.1714311, 6.9237904 51.1713829, 6.9237798 51.1713073, 6.923802 51.1712496, 6.9238411 51.1711902, 6.9239471 51.171051, 6.9239655 51.1710274, 6.9241419 51.170808, 6.9241463 51.1708031, 6.9241561 51.1707923, 6.924164 51.1707839, 6.9241871 51.1707604, 6.9242101 51.1707392)",,,
206336708,Berliner Straße,primary,50,True,False,45.396,3,B 228,"LINESTRING (6.9296011 51.1689092, 6.9294829 51.1688207, 6.9291829 51.1685963)",,,
26608091,Marie-Colinet-Straße,living_street,,False,False,63.563,,,"LINESTRING (6.9290931 51.1694035, 6.9289121 51.1694163, 6.9287901 51.1694619, 6.9286074 51.1696822, 6.928519 51.1697887)",,,
26608091,Marie-Colinet-Straße,living_street,,False,True,48.857,,,"LINESTRING (6.9290931 51.1694035, 6.9291149 51.1693786, 6.9291363 51.1693542, 6.9292887 51.16918, 6.9294135 51.1691009, 6.929504 51.1690547)",,,
26608092,Marie-Colinet-Straße,living_street,walk,False,False,36.245000000000005,,,"LINESTRING (6.9290931 51.1694035, 6.9290998 51.1694856, 6.9291814 51.1695539, 6.9293497 51.1696093, 6.9294077 51.169624)",,,
26608092,Marie-Colinet-Straße,living_street,walk,False,True,36.245000000000005,,,"LINESTRING (6.9294077 51.169624, 6.9293497 51.1696093, 6.9291814 51.1695539, 6.9290998 51.1694856, 6.9290931 51.1694035)",,,
128309196,Marie-Colinet-Straße,living_street,,False,False,74.465,,,"LINESTRING (6.9294077 51.169624, 6.9295323 51.1695945, 6.9296942 51.1696451, 6.9297307 51.1696565, 6.9298087 51.1696804, 6.9297101 51.1697925, 6.9296734 51.1697809, 6.9294993 51.1697253, 6.9294077 51.169624)",,,
128309196,Marie-Colinet-Straße,living_street,,False,True,74.46499999999999,,,"LINESTRING (6.9294077 51.169624, 6.9294993 51.1697253, 6.9296734 51.1697809, 6.9297101 51.1697925, 6.9298087 51.1696804, 6.9297307 51.1696565, 6.9296942 51.1696451, 6.9295323 51.1695945, 6.9294077 51.169624)",,,
26608093,Dorothea-Erxleben-Straße,living_street,walk,False,True,94.40400000000001,,,"LINESTRING (6.9287134 51.1703843, 6.9290182 51.1704863, 6.9291302 51.1705333, 6.9293771 51.1706226, 6.9295035 51.1706445, 6.9298151 51.1707263, 6.9298362 51.1707309, 6.9298581 51.170736, 6.9299283 51.1707509)",,,
26608094,Dorothea-Erxleben-Straße,living_street,walk,False,False,129.542,,,"LINESTRING (6.9287134 51.1703843, 6.9286366 51.1704752, 6.9283729 51.1707735, 6.9283323 51.1708191, 6.9277962 51.1706235, 6.9278729 51.1704583, 6.9278907 51.1704339, 6.9279507 51.1703621)",,,
26608094,Dorothea-Erxleben-Straße,living_street,walk,False,True,58.916,,,"LINESTRING (6.9287134 51.1703843, 6.9288792 51.1702009, 6.929121 51.1699202)",,,
26608094,Dorothea-Erxleben-Straße,living_street,walk,False,False,58.916,,,"LINESTRING (6.929121 51.1699202, 6.9288792 51.1702009, 6.9287134 51.1703843)",,,
206344239,Benrather Straße,secondary,50,False,True,11.356,4,L 85,"LINESTRING (6.928848 51.1682968, 6.9289619 51.1682238)",,,
613243070,Ellerstraße,secondary,50,False,True,29.824,4,L 85,"LINESTRING (6.928848 51.1682968, 6.9287451 51.1683582, 6.9287003 51.1683885, 6.9285477 51.1684877)",,,
"[681479608, 1095100764]",Benrather Straße,primary,50,True,False,129.834,2,B 228,"LINESTRING (6.928848 51.1682968, 6.9286495 51.1681244, 6.928423 51.1679446, 6.9281507 51.1677638, 6.9281231 51.167745, 6.9276048 51.1674314)",,,
27279553,Berliner Straße,unclassified,30,False,False,11.983,,,"LINESTRING (6.9365686 51.17095, 6.9365828 51.1708426)",,,
"[206336621, 206336623]",Berliner Straße,primary,50,True,False,147.61599999999999,2,B 228,"LINESTRING (6.9365686 51.17095, 6.9363309 51.1709401, 6.9358216 51.1709167, 6.9354117 51.1708807, 6.9351051 51.1708446, 6.9347204 51.1707927, 6.9344805 51.1707508)",,,
26677051,Itterstraße,residential,30,True,False,133.89,,,"LINESTRING (6.927314 51.1661133, 6.9272517 51.1660777, 6.9266134 51.1657127, 6.9258915 51.1653045)",,,
"[26677528, 26677533]",Itterstraße,residential,30,False,False,68.87,,,"LINESTRING (6.927314 51.1661133, 6.927774 51.1664024, 6.9278048 51.1664208, 6.9280337 51.1665364)",,yes,
26677055,Seidenweberstraße,residential,30,False,True,184.022,,,"LINESTRING (6.9334079 51.1639133, 6.9307689 51.1639254)",,,
"[20179700, 354562310]",Benrather Straße,primary,50,False,False,59.058,"['2', '3']",B 228,"LINESTRING (6.9271655 51.1671705, 6.92708 51.1671195, 6.927023 51.1670872, 6.9269647 51.1670543, 6.9269263 51.1670316, 6.9269003 51.1670166, 6.9267547 51.1669344, 6.9266605 51.1668952, 6.9264983 51.1668513)",,,
"[206344241, 20179771]",Benrather Straße,primary,50,True,False,98.845,"['2', '3']",B 228,"LINESTRING (6.9271655 51.1671705, 6.9273191 51.1672077, 6.927463 51.1672502, 6.9276082 51.1673172, 6.9278628 51.1674647, 6.9282773 51.1677073)",,,
"[26677528, 26677533]",Itterstraße,residential,30,False,True,68.87,,,"LINESTRING (6.9280337 51.1665364, 6.9278048 51.1664208, 6.927774 51.1664024, 6.927314 51.1661133)",,yes,
"[26678737, 20182298]",Schulstraße,residential,30,True,False,244.42200000000003,,,"LINESTRING (6.9333453 51.1671868, 6.9335326 51.1669778, 6.9339404 51.1662525, 6.934242 51.1656717, 6.9343983 51.1653709, 6.9343892 51.1653332, 6.9343415 51.1652938, 6.9342619 51.1652642, 6.9341738 51.1652527, 6.9340787 51.1652601)",,,
26678659,Warrington-Platz,residential,10,False,False,127.756,,,"LINESTRING (6.9333453 51.1671868, 6.933669 51.1673366, 6.9337786 51.1673523, 6.9338778 51.1673053, 6.9339927 51.1672166, 6.9342747 51.166804, 6.9343582 51.1667571, 6.9345321 51.1667214)",,,
"[354562442, 26678661, 701305463]",Robert-Gies-Straße,residential,"['50', '10']",False,False,156.211,3,,"LINESTRING (6.9333453 51.1671868, 6.9330643 51.1670689, 6.932815 51.1669961, 6.9327456 51.1669874, 6.9325195 51.1669985, 6.9324446 51.1670013, 6.9323386 51.1670012, 6.9320593 51.1670011, 6.9318559 51.1669831, 6.9317611 51.1669597, 6.9316721 51.166928, 6.9314746 51.1668177, 6.9314391 51.1667963, 6.9313383 51.1667301)",,,
18360111,Südstraße,residential,30,False,True,126.11,2,,"LINESTRING (6.9377572 51.1663786, 6.9362271 51.1657739)",,,
26679047,Heiligenstraße,residential,30,False,True,55.44,,,"LINESTRING (6.9377572 51.1663786, 6.937375 51.1668158)",,,
26678663,Südstraße,residential,30,False,True,74.465,,,"LINESTRING (6.9356297 51.166329, 6.9358657 51.1661097, 6.9362271 51.1657739)",,,
26678665,Heiligenstraße,residential,30,False,True,84.041,,,"LINESTRING (6.9360432 51.1668345, 6.9371183 51.1671762)",,,
