osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,access,bridge,width
24501899,,,Hans-Fluck-Straße,residential,30,False,True,133.829,"LINESTRING (8.053786 49.9721808, 8.0555076 49.9723758, 8.0556273 49.9723946)",,,,,
24553272,,,Albert-Schweitzer-Straße,residential,,False,False,196.30999999999997,"LINESTRING (8.053786 49.9721808, 8.0536512 49.9728232, 8.0536367 49.9729158, 8.05453 49.9730215, 8.0548998 49.9730653, 8.0552028 49.9731012)",,,,,
977501091,,,Bahnhofstraße,tertiary,,True,False,27.430999999999997,"LINESTRING (8.055886 49.9724983, 8.0558412 49.9725122, 8.0557921 49.9725169, 8.055743 49.9725121, 8.0556982 49.9724982, 8.0556641 49.9724782, 8.0556398 49.9724529, 8.0556272 49.9724243, 8.0556273 49.9723946)",,roundabout,,,
"[1001550416, 24501891]",2,,Gartenfeldstraße,tertiary,30,False,False,183.177,"LINESTRING (8.055886 49.9724983, 8.0559144 49.9725162, 8.0559686 49.9725504, 8.0560787 49.9726584, 8.0560951 49.9726845, 8.0561485 49.9727695, 8.0563891 49.9732418, 8.0564801 49.9734205, 8.0565123 49.9734968, 8.0565691 49.9736313, 8.0567065 49.9739663, 8.0567101 49.9740403)",,,,,
24501894,,,Bahnhofstraße,tertiary,,True,False,14.029,"LINESTRING (8.0559554 49.9723876, 8.0559583 49.9724191, 8.0559469 49.9724498, 8.0559221 49.972477, 8.055886 49.9724983)",,roundabout,,,
24501896,,,Boehringerstraße,residential,30,True,False,163.386,"LINESTRING (8.0559554 49.9723876, 8.0571206 49.9722544, 8.0582162 49.9721834)",,,,,
24501894,,,Bahnhofstraße,tertiary,,True,False,8.822,"LINESTRING (8.0558893 49.9723225, 8.0559195 49.9723405, 8.055942 49.9723626, 8.0559554 49.9723876)",,roundabout,,,
24501899,,,Hans-Fluck-Straße,residential,30,False,False,133.829,"LINESTRING (8.0556273 49.9723946, 8.0555076 49.9723758, 8.053786 49.9721808)",,,,,
977501091,,,Bahnhofstraße,tertiary,,True,False,10.636,"LINESTRING (8.0556273 49.9723946, 8.0556415 49.9723641, 8.055669 49.9723376, 8.0557075 49.9723174)",,roundabout,,,
24501905,,,Untere Sohlstraße,residential,30,False,False,71.859,"LINESTRING (8.0582162 49.9721834, 8.0584583 49.9715562)",,,,,
24501905,,,Untere Sohlstraße,residential,30,False,True,241.63399999999996,"LINESTRING (8.0582162 49.9721834, 8.058104 49.9725028, 8.0579324 49.9729003, 8.0576763 49.9733251, 8.0573249 49.9736235, 8.0570149 49.9739116, 8.0568637 49.9740301, 8.0567913 49.9740379, 8.0567101 49.9740403)",,,,,
51733204,,,Bahnhofstraße,tertiary,50,False,True,63.069,"LINESTRING (8.0558727 49.9719842, 8.0561734 49.971451)",,,,,
232340479,,,Bahnhofstraße,tertiary,50,True,False,37.711,"LINESTRING (8.0558727 49.9719842, 8.0558772 49.9720487, 8.0558753 49.9722308, 8.0558761 49.9722767, 8.0558893 49.9723225)",,,,,
1223463839,,,Mühlstraße,residential,30,False,False,65.273,"LINESTRING (8.0558727 49.9719842, 8.0557888 49.9719628, 8.0557417 49.9719303, 8.0557223 49.9718845, 8.0556381 49.9714508)",,,,,
51733202,,,Selztalstraße,residential,30,False,True,72.475,"LINESTRING (8.0518063 49.9719654, 8.0519758 49.9713228)",,,,,
"[28335066, 24501899, 28335067]",,,Hans-Fluck-Straße,residential,"['50', '30']",False,False,234.41899999999998,"LINESTRING (8.0518063 49.9719654, 8.0513047 49.9719382, 8.0512549 49.9719368, 8.0510812 49.9719263, 8.0506098 49.9718737, 8.050351 49.9718737, 8.0501466 49.9719175, 8.0498946 49.9719978, 8.0496562 49.9721687, 8.0495011 49.9723658, 8.0493512 49.9727499)",,,,yes,
24501899,,,Hans-Fluck-Straße,residential,30,False,True,143.61100000000002,"LINESTRING (8.0518063 49.9719654, 8.051918 49.971979, 8.0521426 49.9720063, 8.0522749 49.9720218, 8.052437 49.9720407, 8.0526572 49.9720658, 8.0528808 49.9720913, 8.0531121 49.9721176, 8.053786 49.9721808)",,,,,
25336176,,,An der Griesmühle,residential,,False,True,92.393,"LINESTRING (8.0493512 49.9727499, 8.0502374 49.9728134, 8.0506338 49.972849)",,,,,
"[341206425, 25341613]",,,An der Griesmühle,residential,50,False,False,133.34300000000002,"LINESTRING (8.0493512 49.9727499, 8.0492838 49.9729614, 8.0492779 49.9730342, 8.049265 49.9731943, 8.0492244 49.9734248, 8.0492003 49.9735208, 8.0491738 49.973598, 8.049149 49.9736558, 8.0491215 49.9737032, 8.0490813 49.9737547, 8.0490052 49.9738271, 8.0489632 49.9738668, 8.0489298 49.9738984)",,,,,
"[28335066, 28335067, 24501899]",,,Hans-Fluck-Straße,residential,"['50', '30']",False,True,234.41899999999995,"LINESTRING (8.0493512 49.9727499, 8.0495011 49.9723658, 8.0496562 49.9721687, 8.0498946 49.9719978, 8.0501466 49.9719175, 8.050351 49.9718737, 8.0506098 49.9718737, 8.0510812 49.9719263, 8.0512549 49.9719368, 8.0513047 49.9719382, 8.0518063 49.9719654)",,,,yes,
"[25341603, 25341623]",2,,Binger Straße,secondary,50,False,False,83.07000000000001,"LINESTRING (8.0489655 49.9740554, 8.0490143 49.9740766, 8.049147 49.974112, 8.0492718 49.9741252, 8.0497438 49.9741725, 8.04989 49.9741897, 8.0499221 49.9742017, 8.0499624 49.9742224, 8.0499919 49.9742431, 8.0500279 49.9742846)",,,,,
1220369280,1,,Binger Straße,secondary,50,True,False,32.098,"LINESTRING (8.0489655 49.9740554, 8.0489292 49.9740774, 8.0488846 49.9740918, 8.0488355 49.9740972, 8.048786 49.9740932, 8.0487405 49.9740801, 8.0487028 49.9740591, 8.0486762 49.974032, 8.0486629 49.9740011, 8.0486642 49.973969)",,roundabout,,,
46620543,,,Friedrich-Ebert-Straße,living_street,,True,False,136.53900000000002,"LINESTRING (8.0548209 49.9738777, 8.0551444 49.9739089, 8.0565731 49.9740468, 8.0566083 49.9740464, 8.0567101 49.9740403)",,,,,
1172118883,,,Friedrich-Ebert-Straße,living_street,,False,True,133.654,"LINESTRING (8.0548209 49.9738777, 8.0538157 49.973767, 8.0534621 49.9737281, 8.0533952 49.9737608, 8.0533278 49.9740185)",,,,,
"[1001550416, 24501891]",2,,Gartenfeldstraße,tertiary,30,False,True,183.17699999999996,"LINESTRING (8.0567101 49.9740403, 8.0567065 49.9739663, 8.0565691 49.9736313, 8.0565123 49.9734968, 8.0564801 49.9734205, 8.0563891 49.9732418, 8.0561485 49.9727695, 8.0560951 49.9726845, 8.0560787 49.9726584, 8.0559686 49.9725504, 8.0559144 49.9725162, 8.055886 49.9724983)",,,,,
24501905,,,Untere Sohlstraße,residential,30,False,False,241.63400000000001,"LINESTRING (8.0567101 49.9740403, 8.0567913 49.9740379, 8.0568637 49.9740301, 8.0570149 49.9739116, 8.0573249 49.9736235, 8.0576763 49.9733251, 8.0579324 49.9729003, 8.058104 49.9725028, 8.0582162 49.9721834)",,,,,
"[627547405, 1001550414, 1001550415]","['2', '3']",,Gartenfeldstraße,tertiary,50,False,False,93.41300000000001,"LINESTRING (8.0567101 49.9740403, 8.0566849 49.9741604, 8.056668 49.9742413, 8.0565719 49.9745506, 8.0565654 49.9745715, 8.0565445 49.9746388, 8.0564738 49.9748662)",,,,,
24501905,,,Untere Sohlstraße,residential,30,False,True,71.859,"LINESTRING (8.0584583 49.9715562, 8.0582162 49.9721834)",,,,,
1253570477,,,Paul-Clemen-Straße,residential,30,False,False,62.099,"LINESTRING (8.0584583 49.9715562, 8.0593012 49.9716903)",,,,,
24501930,,,Paul-Clemen-Straße,residential,30,False,True,71.571,"LINESTRING (8.0584583 49.9715562, 8.0580832 49.9715233, 8.0574613 49.9715112)",,,,,
1253570477,,,Paul-Clemen-Straße,residential,30,False,True,62.099,"LINESTRING (8.0593012 49.9716903, 8.0584583 49.9715562)",,,,,
24501911,,,Wilhelm-Leuschner-Straße,residential,30,False,False,244.05700000000002,"LINESTRING (8.0593012 49.9716903, 8.0588594 49.9729445, 8.0586023 49.9738382)",,,,,
27354774,,,San-Pietro-Straße,residential,30,False,False,68.88900000000001,"LINESTRING (8.0593012 49.9716903, 8.0595765 49.9717079, 8.0597533 49.9717192, 8.0598038 49.9717158, 8.0602595 49.9716853)",,,,,
24501911,,,Wilhelm-Leuschner-Straße,residential,30,False,False,138.346,"LINESTRING (8.0586023 49.9738382, 8.058566 49.9739834, 8.0583624 49.9747613, 8.0582812 49.9750651)",,,,,
24501911,,,Wilhelm-Leuschner-Straße,residential,30,False,True,244.05700000000002,"LINESTRING (8.0586023 49.9738382, 8.0588594 49.9729445, 8.0593012 49.9716903)",,,,,
24501912,,,Georg-Scheuing-Straße,residential,30,False,False,69.336,"LINESTRING (8.0586023 49.9738382, 8.0588412 49.9738606, 8.0594963 49.974065)",,,,,
24501911,,,Wilhelm-Leuschner-Straße,residential,30,False,True,138.346,"LINESTRING (8.0582812 49.9750651, 8.0583624 49.9747613, 8.058566 49.9739834, 8.0586023 49.9738382)",,,,,
51732867,2,L 419,Binger Straße,secondary,50,False,False,102.686,"LINESTRING (8.0582812 49.9750651, 8.0592956 49.9751661, 8.0596999 49.9752077)",,,,,
51732867,2,L 419,Binger Straße,secondary,50,False,True,131.13,"LINESTRING (8.0582812 49.9750651, 8.0575384 49.9749836, 8.057346 49.9749625, 8.0564738 49.9748662)",,,,,
24501954,,,Am Sandhöbel,residential,30,False,True,58.508,"LINESTRING (8.0594963 49.974065, 8.0597912 49.9735742)",,,,,5.4
24501912,,,Georg-Scheuing-Straße,residential,30,False,True,69.336,"LINESTRING (8.0594963 49.974065, 8.0588412 49.9738606, 8.0586023 49.9738382)",,,,,
24501927,,,Justus-Von-Liebig-Straße,residential,30,False,True,120.61800000000001,"LINESTRING (8.0556381 49.9714508, 8.0551909 49.9714846, 8.0546124 49.9714948, 8.0539576 49.9714561)",,,,,
1223463839,,,Mühlstraße,residential,30,False,True,65.273,"LINESTRING (8.0556381 49.9714508, 8.0557223 49.9718845, 8.0557417 49.9719303, 8.0557888 49.9719628, 8.0558727 49.9719842)",,,,,
24501927,,,Justus-Von-Liebig-Straße,residential,30,False,False,142.506,"LINESTRING (8.0519758 49.9713228, 8.0539576 49.9714561)",,,,,
51733202,,,Selztalstraße,residential,30,False,False,72.475,"LINESTRING (8.0519758 49.9713228, 8.0518063 49.9719654)",,,,,
51733204,,,Bahnhofstraße,tertiary,50,False,False,63.069,"LINESTRING (8.0561734 49.971451, 8.0558727 49.9719842)",,,,,
24501930,,,Paul-Clemen-Straße,residential,30,False,False,92.429,"LINESTRING (8.0561734 49.971451, 8.0562581 49.9714636, 8.0574613 49.9715112)",,,,,
24501930,,,Paul-Clemen-Straße,residential,30,False,False,71.571,"LINESTRING (8.0574613 49.9715112, 8.0580832 49.9715233, 8.0584583 49.9715562)",,,,,
24501930,,,Paul-Clemen-Straße,residential,30,False,True,92.429,"LINESTRING (8.0574613 49.9715112, 8.0562581 49.9714636, 8.0561734 49.971451)",,,,,
24501954,,,Am Sandhöbel,residential,30,False,False,56.521,"LINESTRING (8.0602595 49.9716853, 8.0602842 49.9718238, 8.0602678 49.9719799, 8.0602469 49.9721523, 8.0602421 49.9721917)",,,,,5.4
27354774,,,San-Pietro-Straße,residential,30,False,True,68.889,"LINESTRING (8.0602595 49.9716853, 8.0598038 49.9717158, 8.0597533 49.9717192, 8.0595765 49.9717079, 8.0593012 49.9716903)",,,,,
24501954,,,Am Sandhöbel,residential,30,False,False,51.346,"LINESTRING (8.0599198 49.9731199, 8.0597912 49.9735742)",,,,,5.4
24501954,,,Am Sandhöbel,residential,30,False,True,105.754,"LINESTRING (8.0599198 49.9731199, 8.0602421 49.9721917)",,,,,5.4
24501954,,,Am Sandhöbel,residential,30,False,False,105.754,"LINESTRING (8.0602421 49.9721917, 8.0599198 49.9731199)",,,,,5.4
24501954,,,Am Sandhöbel,residential,30,False,True,56.520999999999994,"LINESTRING (8.0602421 49.9721917, 8.0602469 49.9721523, 8.0602678 49.9719799, 8.0602842 49.9718238, 8.0602595 49.9716853)",,,,,5.4
24501954,,,Am Sandhöbel,residential,30,False,False,58.508,"LINESTRING (8.0597912 49.9735742, 8.0594963 49.974065)",,,,,5.4
24501954,,,Am Sandhöbel,residential,30,False,True,51.346,"LINESTRING (8.0597912 49.9735742, 8.0599198 49.9731199)",,,,,5.4
30253259,,,Grüner Weg,residential,,False,True,60.694,"LINESTRING (8.0597912 49.9735742, 8.0605941 49.9737511)",,,,,
24502004,,,Stresemannstraße,residential,30,False,False,58.668,"LINESTRING (8.0510321 49.9743078, 8.0510479 49.9742645, 8.0511284 49.9741281, 8.0512818 49.9738881, 8.0513236 49.9738593, 8.0513822 49.9738522)",,,,,
24552335,,,Keltenweg,residential,30,False,False,257.1,"LINESTRING (8.0510321 49.9743078, 8.0509879 49.9745207, 8.0510165 49.9745585, 8.0511925 49.9746908, 8.0514056 49.9748052, 8.0523373 49.9749191, 8.0533316 49.9750316, 8.0534656 49.9750397, 8.0537139 49.9750766, 8.0538196 49.9751117, 8.0539736 49.9751731)",,,,,
223760928,,,Binger Straße,residential,30,False,False,157.72,"LINESTRING (8.0510321 49.9743078, 8.0525138 49.9744562, 8.0532105 49.9745293)",,,,,
"[223760928, 51733808]",,,Binger Straße,residential,"['50', '30']",False,True,73.486,"LINESTRING (8.0510321 49.9743078, 8.050805 49.9742863, 8.0503225 49.9742345, 8.0502588 49.9742345, 8.050181 49.9742431, 8.05013 49.9742552, 8.0500279 49.9742846)",,,,,
24553262,,,Friedrich-Ebert-Straße,residential,30,False,False,65.061,"LINESTRING (8.0513822 49.9738522, 8.0515056 49.9732725)",,,,,
