osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,width,ref,bridge,tunnel,access
143302932,True,Beethovenstraße,residential,False,60.223,"LINESTRING (11.0065475 49.5899205, 11.0066743 49.5899324, 11.0072939 49.589954, 11.0073707 49.5899277)",,,,,,,
237831948,False,Nürnberger Straße,residential,True,46.592,"LINESTRING (11.0065475 49.5899205, 11.0065272 49.5899784, 11.0064378 49.5902334, 11.0064043 49.5903291)",2,50,,,,,
"[336714997, 237831949, 28133238]",False,Nürnberger Straße,residential,False,121.55999999999999,"LINESTRING (11.0065475 49.5899205, 11.0067781 49.5892629, 11.006868 49.5890118, 11.0068939 49.5889453, 11.0069267 49.5888553)","['4', '2']",50,,,,,
2837662,False,Sieboldstraße,residential,True,130.93599999999998,"LINESTRING (11.010719 49.5917072, 11.0104001 49.5923899, 11.0103855 49.5924212, 11.0103129 49.5925765, 11.0102863 49.5926266, 11.0102308 49.5927291, 11.0101388 49.5928187)",,50,,,,,
29900555,False,Sieboldstraße,residential,False,162.207,"LINESTRING (11.010719 49.5917072, 11.0108027 49.591547, 11.0114021 49.5903173)",,50,,,,,
37437471,False,Mozartstraße,residential,True,63.629000000000005,"LINESTRING (11.010719 49.5917072, 11.0106429 49.5916943, 11.0100959 49.5916017, 11.0098649 49.5915626)",,50,,,,,
37437471,False,Mozartstraße,residential,False,74.058,"LINESTRING (11.0088587 49.5914313, 11.0090036 49.5914394, 11.009363 49.591491, 11.0094124 49.5914981, 11.0095254 49.5915142, 11.0098649 49.5915626)",,50,,,,,
229675452,False,Schuhstraße,residential,False,128.13,"LINESTRING (11.0088587 49.5914313, 11.0087963 49.5917026, 11.0087769 49.591779, 11.0087434 49.5919215, 11.0087341 49.5919611, 11.0086637 49.5922746, 11.0085926 49.5925706)",,50,,,,,
347045915,False,Schuhstraße,residential,True,157.998,"LINESTRING (11.0088587 49.5914313, 11.0088698 49.5913311, 11.0088817 49.5912235, 11.0088924 49.5911269, 11.0089377 49.5907175, 11.0089428 49.590671, 11.0090067 49.5901086, 11.0090236 49.5900145)",2,50,,,,,
15071469,True,Münchener Straße,secondary,False,42.08,"LINESTRING (11.0009563 49.5955262, 11.0009334 49.5954157, 11.0008868 49.595334, 11.0008458 49.5952783, 11.0007452 49.5951798)",3,50,,,,,
374817374,True,Schuhstraße,residential,False,73.572,"LINESTRING (11.0074465 49.5957185, 11.0072123 49.5963625)",1,30,,,,,
374817372,True,Friedrichstraße,residential,False,109.678,"LINESTRING (11.0074465 49.5957185, 11.0087055 49.5959021, 11.0087875 49.5959141, 11.0088513 49.5959234, 11.0089311 49.5959351)",1,30,,,,,
3876551,True,Fahrstraße,residential,False,72.875,"LINESTRING (11.0084811 49.5972262, 11.0085027 49.5971633, 11.0085915 49.5969086, 11.0087002 49.5965864)",1,30,,,,,
30327552,False,Universitätsstraße,residential,True,111.45,"LINESTRING (11.0084811 49.5972262, 11.0079342 49.5971439, 11.0078418 49.59713, 11.0071915 49.5970321, 11.0069748 49.5969995)",2,30,,,,,
11534383,False,Goethestraße,residential,False,98.154,"LINESTRING (11.0027218 49.5959331, 11.0027347 49.5958969, 11.0030141 49.5951143, 11.0030288 49.5950731)",2,20,,,,,
"[30156321, 337339553, 337339555, 570463364, 141196327, 337339551]",True,"['Hugenottenplatz', 'Calvinstraße']",residential,False,107.12799999999999,"LINESTRING (11.0027218 49.5959331, 11.0031009 49.5959897, 11.003552 49.5960575, 11.0037403 49.5960855, 11.0037673 49.5960896, 11.0038454 49.5961015, 11.0039201 49.5961123, 11.004001 49.5961243, 11.0040743 49.5961352, 11.0041702 49.5961495)",1,30,,,,,
"[42316509, 56242383]",True,"['Westliche Stadtmauerstraße', 'Bahnhofplatz']",residential,False,142.43800000000002,"LINESTRING (11.0027218 49.5959331, 11.002513 49.5959018, 11.002266 49.5958644, 11.0021216 49.5958426, 11.0024105 49.5950249, 11.0024252 49.5949833)",,20,8.3,,,,
43948785,False,Südliche Stadtmauerstraße,living_street,False,107.39,"LINESTRING (11.003251 49.5944504, 11.0033873 49.5944699, 11.0037421 49.5945206, 11.004706 49.5946584)",,,,,,,
"[194816962, 194816963]",False,Goethestraße,residential,False,36.077,"LINESTRING (11.003251 49.5944504, 11.003289 49.5943465, 11.0033072 49.5943006, 11.0033169 49.5942762, 11.0033475 49.5941991, 11.0033727 49.5941357)","['2', '3']",20,14.1,,,,
"[41934619, 477759789]",False,Goethestraße,residential,True,71.069,"LINESTRING (11.003251 49.5944504, 11.0032059 49.5945768, 11.0030288 49.5950731)",2,20,,,,,
30096602,False,Parkplatzstraße,residential,True,11.654,"LINESTRING (10.9999279 49.5948473, 10.9998864 49.5949486)",,,,,,,
30096606,True,Münchener Straße,secondary,False,69.438,"LINESTRING (10.9999279 49.5948473, 11.0001861 49.5948925, 11.0004813 49.5949484, 11.0006955 49.5950291, 11.0008094 49.5950826)",2,50,,,,,
30094398,False,Schuhstraße,residential,False,128.333,"LINESTRING (11.0081071 49.5939631, 11.008064 49.5940757, 11.0078241 49.5947274, 11.0076761 49.5950828)",2,30,,,,,
"[337623422, 30094399]",False,Henkestraße,tertiary,False,109.34099999999998,"LINESTRING (11.0081071 49.5939631, 11.0083112 49.5939742, 11.0085964 49.5939898, 11.0088979 49.5940062, 11.0091254 49.5940163, 11.0094156 49.5940345, 11.009619 49.5940431)",3,50,,,,,
"[337623451, 229675451]",False,Schuhstraße,residential,True,158.75100000000003,"LINESTRING (11.0081071 49.5939631, 11.0081554 49.5938371, 11.0082542 49.5935572, 11.0083291 49.5933459, 11.0083917 49.5931686, 11.0084095 49.5931156, 11.0085021 49.5928396, 11.0085701 49.5926368, 11.0085926 49.5925706)",3,50,,,,,
"[337623419, 2837606, 507852079]",False,Henkestraße,tertiary,True,213.84599999999998,"LINESTRING (11.0081071 49.5939631, 11.0079351 49.5939543, 11.0077322 49.5939439, 11.007622 49.5939378, 11.0075796 49.5939355, 11.006959 49.5939016, 11.0066918 49.5938869, 11.005852 49.5938333, 11.0056713 49.5938273, 11.005632 49.5938295, 11.0055391 49.5938347, 11.0053671 49.593859, 11.0052904 49.593874, 11.0051676 49.5939073)","['2', '3']",50,,,,,
12693141,True,Schuhstraße,residential,False,72.598,"LINESTRING (11.0076761 49.5950828, 11.0074465 49.5957185)",1,30,,,,,
30094398,False,Schuhstraße,residential,True,128.333,"LINESTRING (11.0076761 49.5950828, 11.0078241 49.5947274, 11.008064 49.5940757, 11.0081071 49.5939631)",2,30,,,,,
149997814,False,Südliche Stadtmauerstraße,residential,True,75.276,"LINESTRING (11.0076761 49.5950828, 11.00762 49.5950748, 11.0066562 49.594937)",,30,,,,,
233512903,False,Südliche Stadtmauerstraße,residential,False,114.095,"LINESTRING (11.0076761 49.5950828, 11.0077212 49.595088, 11.0078094 49.5951206, 11.0079862 49.5951858, 11.0080425 49.5952116, 11.0081802 49.595294, 11.0082547 49.5953228, 11.0083366 49.5953304, 11.009143 49.5953276)",,30,,,,,
"[337623419, 2837606, 507852079]",False,Henkestraße,tertiary,False,213.84600000000003,"LINESTRING (11.0051676 49.5939073, 11.0052904 49.593874, 11.0053671 49.593859, 11.0055391 49.5938347, 11.005632 49.5938295, 11.0056713 49.5938273, 11.005852 49.5938333, 11.0066918 49.5938869, 11.006959 49.5939016, 11.0075796 49.5939355, 11.007622 49.5939378, 11.0077322 49.5939439, 11.0079351 49.5939543, 11.0081071 49.5939631)","['2', '3']",50,,,,,
"[29900549, 375522022, 194816967, 194816971, 386841131]",False,Güterhallenstraße,tertiary,True,133.13799999999998,"LINESTRING (11.0051676 49.5939073, 11.0049829 49.5939627, 11.0049125 49.5939801, 11.0047669 49.5940082, 11.0046546 49.5940283, 11.004362 49.5940745, 11.0041921 49.5940992, 11.0039872 49.5941259, 11.0038041 49.5941373, 11.0036295 49.5941413, 11.0035682 49.59414, 11.003544 49.5941394, 11.0033727 49.5941357)","['4', '5', '3']",50,,,,,
29900555,False,Sieboldstraße,residential,True,162.207,"LINESTRING (11.0114021 49.5903173, 11.0108027 49.591547, 11.010719 49.5917072)",,50,,,,,
318478638,True,Sieboldstraße,residential,False,71.068,"LINESTRING (11.0114021 49.5903173, 11.0115603 49.5900732, 11.0116511 49.5899636, 11.0117469 49.589858, 11.0117657 49.5898353, 11.0118561 49.5897522)",2,50,,,,,
"[254151522, 194816964, 280989893, 194816966, 4006897, 460188499, 270859032]",False,Güterbahnhofstraße,tertiary,False,177.365,"LINESTRING (11.0033727 49.5941357, 11.00343 49.5940134, 11.0034336 49.5939881, 11.0034377 49.5939512, 11.0034571 49.5936943, 11.0034588 49.5935356, 11.0034492 49.593399, 11.0034306 49.5932824, 11.0033878 49.5931397, 11.0033119 49.5929835, 11.0032744 49.5929372, 11.0032423 49.5928974, 11.0031815 49.5928223, 11.0031445 49.5927377, 11.0031381 49.5927067, 11.0031361 49.592649, 11.0031646 49.5925847)","['4', '5']",50,,,,,
"[29900549, 375522022, 194816967, 386841131, 194816971]",False,Güterhallenstraße,tertiary,False,133.138,"LINESTRING (11.0033727 49.5941357, 11.003544 49.5941394, 11.0035682 49.59414, 11.0036295 49.5941413, 11.0038041 49.5941373, 11.0039872 49.5941259, 11.0041921 49.5940992, 11.004362 49.5940745, 11.0046546 49.5940283, 11.0047669 49.5940082, 11.0049125 49.5939801, 11.0049829 49.5939627, 11.0051676 49.5939073)","['4', '5', '3']",50,,,,,
"[194816962, 194816963]",False,Goethestraße,residential,True,36.077,"LINESTRING (11.0033727 49.5941357, 11.0033475 49.5941991, 11.0033169 49.5942762, 11.0033072 49.5943006, 11.003289 49.5943465, 11.003251 49.5944504)","['2', '3']",20,14.1,,,,
"[194816968, 194816970]",False,Güterhallenstraße,tertiary,True,57.339,"LINESTRING (11.0033727 49.5941357, 11.0032255 49.5941326, 11.0031571 49.5941311, 11.0029391 49.5941213, 11.0025792 49.5941007)",4,50,,,,,
15071478,False,Innere Brucker Straße,residential,False,44.636,"LINESTRING (11.0024252 49.5949833, 11.0030288 49.5950731)",,20,6.5,,,,
"[3876367, 56242383]",True,"['Westliche Stadtmauerstraße', 'Südliche Stadtmauerstraße']",residential,False,115.477,"LINESTRING (11.0024252 49.5949833, 11.002644 49.5943637, 11.0031555 49.5944368, 11.003251 49.5944504)",,20,4.4,,,,
15071478,False,Innere Brucker Straße,residential,True,44.636,"LINESTRING (11.0030288 49.5950731, 11.0024252 49.5949833)",,20,6.5,,,,
11534383,False,Goethestraße,residential,True,98.154,"LINESTRING (11.0030288 49.5950731, 11.0030141 49.5951143, 11.0027347 49.5958969, 11.0027218 49.5959331)",2,20,,,,,
"[41934619, 477759789]",False,Goethestraße,residential,False,71.069,"LINESTRING (11.0030288 49.5950731, 11.0032059 49.5945768, 11.003251 49.5944504)",2,20,,,,,
41934620,True,Innere Brucker Straße,residential,False,120.36200000000001,"LINESTRING (11.0030288 49.5950731, 11.0042051 49.5952447, 11.0045783 49.5952991, 11.0046579 49.5953111)",,20,,,,,
12693143,True,Fahrstraße,residential,False,69.255,"LINESTRING (11.0089311 49.5959351, 11.0089512 49.5958774, 11.0089861 49.5957773, 11.0090268 49.5956608, 11.009143 49.5953276)",1,30,,,,,
374817373,True,Friedrichstraße,residential,False,153.76100000000002,"LINESTRING (11.0089311 49.5959351, 11.0101409 49.5961116, 11.0110124 49.5962388)",1,30,,,,,
2837494,False,Nägelsbachstraße,tertiary,False,8.6,"LINESTRING (11.0031646 49.5925847, 11.0032185 49.5925157)",4,50,,,,,
"[254151521, 37437633]",True,Güterbahnhofstraße,tertiary,False,39.39,"LINESTRING (11.0031646 49.5925847, 11.0031246 49.5925757, 11.0030835 49.5925562, 11.0030268 49.5925184, 11.0029944 49.5924835, 11.0029336 49.5923852, 11.002917 49.5922914)",1,50,,,,,
"[254151522, 194816964, 280989893, 194816966, 4006897, 460188499, 270859032]",False,Güterbahnhofstraße,tertiary,True,177.36499999999995,"LINESTRING (11.0031646 49.5925847, 11.0031361 49.592649, 11.0031381 49.5927067, 11.0031445 49.5927377, 11.0031815 49.5928223, 11.0032423 49.5928974, 11.0032744 49.5929372, 11.0033119 49.5929835, 11.0033878 49.5931397, 11.0034306 49.5932824, 11.0034492 49.593399, 11.0034588 49.5935356, 11.0034571 49.5936943, 11.0034377 49.5939512, 11.0034336 49.5939881, 11.00343 49.5940134, 11.0033727 49.5941357)","['4', '5']",50,,,,,
"[30096608, 336714994, 336714992]",False,Nägelsbachstraße,tertiary,False,90.82400000000001,"LINESTRING (11.0046907 49.5909401, 11.0047079 49.59086, 11.0047131 49.5908357, 11.004715 49.5908275, 11.004752 49.5906698, 11.0047709 49.5906048, 11.0048068 49.5904357, 11.0048604 49.590207, 11.0048727 49.590132)",3,50,,,,,
"[337693288, 2837494, 280989894, 337693287]",False,Nägelsbachstraße,tertiary,True,219.24000000000004,"LINESTRING (11.0046907 49.5909401, 11.0046858 49.590963, 11.004667 49.5910511, 11.0046657 49.5910557, 11.0046524 49.5911012, 11.0044747 49.5917096, 11.0044484 49.5917998, 11.00443 49.5918464, 11.0044155 49.5918829, 11.0043071 49.5919923, 11.004183 49.5920622, 11.0039545 49.5921567, 11.0034546 49.5923783, 11.0033526 49.592425, 11.0033338 49.5924351, 11.003277 49.5924692, 11.0032185 49.5925157)",4,50,,,,,
"[375807376, 337693289, 2837555]",False,Sedanstraße,residential,True,105.44800000000001,"LINESTRING (11.0046907 49.5909401, 11.004854 49.590962, 11.0048954 49.5909675, 11.0049011 49.5909683, 11.0050799 49.5909938, 11.0058168 49.5910925, 11.0060456 49.5911208, 11.0061237 49.5911308)","['2', '3']",,,,,,
2837556,True,Bauhofstraße,residential,False,112.556,"LINESTRING (11.0048727 49.590132, 11.0049478 49.5901412, 11.0050166 49.5901497, 11.0058796 49.5902612, 11.0062335 49.5903069, 11.0064043 49.5903291)",,,,,,,
"[336714992, 336714994, 30096608]",False,Nägelsbachstraße,tertiary,True,90.82399999999998,"LINESTRING (11.0048727 49.590132, 11.0048604 49.590207, 11.0048068 49.5904357, 11.0047709 49.5906048, 11.004752 49.5906698, 11.004715 49.5908275, 11.0047131 49.5908357, 11.0047079 49.59086, 11.0046907 49.5909401)",3,50,,,,,
237831948,False,Nürnberger Straße,residential,False,46.592,"LINESTRING (11.0064043 49.5903291, 11.0064378 49.5902334, 11.0065272 49.5899784, 11.0065475 49.5899205)",2,50,,,,,
"[276772137, 143302947]",False,Nürnberger Straße,residential,True,91.411,"LINESTRING (11.0064043 49.5903291, 11.0063734 49.5904173, 11.0061961 49.5909227, 11.0061237 49.5911308)",2,50,,,,,
"[314984568, 297994941, 297994927]",False,Zeppelinstraße,residential,False,145.449,"LINESTRING (11.0124962 49.5884073, 11.0124887 49.5884693, 11.0124647 49.5886969, 11.0124413 49.588873, 11.0124333 49.5889385, 11.0124265 49.5889871, 11.0124057 49.5890879, 11.0123659 49.5891745, 11.0123092 49.5892709, 11.0122345 49.5893701, 11.0121198 49.5895226, 11.012075 49.5895718, 11.0120079 49.5896552)",2,50,"['7', '7.5']",,,,
"[42316506, 337623380]",False,Fahrstraße,residential,False,147.015,"LINESTRING (11.009143 49.5953276, 11.009211 49.5952079, 11.009361 49.5947646, 11.0094504 49.5945325, 11.0094704 49.5944804, 11.0095742 49.5941612, 11.009619 49.5940431)","['2', '3']",50,,,,,
"[370016241, 192614627]",False,Südliche Stadtmauerstraße,"['residential', 'living_street']",False,154.034,"LINESTRING (11.009143 49.5953276, 11.0092882 49.5953264, 11.0099468 49.5954206, 11.0100118 49.5954299, 11.0103192 49.595474, 11.0106961 49.595528, 11.010855 49.5955508, 11.0112332 49.595605)",,30,,,,,
233512903,False,Südliche Stadtmauerstraße,residential,True,114.095,"LINESTRING (11.009143 49.5953276, 11.0083366 49.5953304, 11.0082547 49.5953228, 11.0081802 49.595294, 11.0080425 49.5952116, 11.0079862 49.5951858, 11.0078094 49.5951206, 11.0077212 49.595088, 11.0076761 49.5950828)",,30,,,,,
32492274,False,Raumerstraße,living_street,False,185.03400000000002,"LINESTRING (11.0111836 49.5941314, 11.0111893 49.5942505, 11.0112057 49.5943284, 11.0112199 49.5943445, 11.011384 49.5945306, 11.0114758 49.5946343, 11.0120749 49.5953165, 11.0121348 49.5954089, 11.0121867 49.5955123, 11.0122448 49.5956261)",,,,,,,
"[337623424, 29900551]",False,Henkestraße,tertiary,True,113.203,"LINESTRING (11.0111836 49.5941314, 11.0109988 49.5941214, 11.0109096 49.5941165, 11.0108439 49.5941132, 11.0107483 49.5941084, 11.0107241 49.5941069, 11.0103661 49.5940848, 11.0102407 49.5940776, 11.0098106 49.5940519, 11.0097484 49.5940482, 11.009619 49.5940431)","['2', '3']",50,,,,,
"[55148082, 255538933, 255538934, 255538935, 255538936]",True,Raumerstraße,residential,False,74.31,"LINESTRING (11.0121585 49.5957393, 11.0121299 49.5958256, 11.0120716 49.596003, 11.0120592 49.5960393, 11.0120273 49.5961358, 11.01198 49.5962788, 11.0119573 49.5963474, 11.0119421 49.5963927)",1,30,6.7,,,,
55148084,False,Raumerstraße,residential,True,14.546,"LINESTRING (11.0121585 49.5957393, 11.0121809 49.5956714, 11.0122448 49.5956261)",,30,7,,,,
"[673482297, 370016241]",False,Südliche Stadtmauerstraße,"['residential', 'living_street']",True,68.343,"LINESTRING (11.0121585 49.5957393, 11.0118777 49.595698, 11.0117489 49.595679, 11.0116023 49.595658, 11.0112332 49.595605)",,,,,,,
"[4047282, 337119908]",False,Spinnereistraße,residential,False,156.057,"LINESTRING (10.9998469 49.5926468, 10.9999513 49.5925899, 11.000014 49.5925544, 11.0003558 49.5923363, 11.0006715 49.592175, 11.0008389 49.5920943, 11.0011116 49.5919628, 11.0013715 49.5918376, 11.0015156 49.5918267, 11.0015532 49.591809)",3,50,,,,,
"[235894224, 151038141]",False,Äußere Brucker Straße,tertiary,False,95.874,"LINESTRING (10.9998469 49.5926468, 11.0000027 49.592773, 11.000074 49.592838, 11.0002013 49.5929531, 11.0003177 49.593076, 11.0004003 49.5931728, 11.0005084 49.5933189, 11.0005451 49.5933765)",3,50,,St 2242,,,
30327552,False,Universitätsstraße,residential,False,111.45,"LINESTRING (11.0069748 49.5969995, 11.0071915 49.5970321, 11.0078418 49.59713, 11.0079342 49.5971439, 11.0084811 49.5972262)",2,30,,,,,
30327553,False,Universitätsstraße,residential,True,163.505,"LINESTRING (11.0069748 49.5969995, 11.0063818 49.5969103, 11.0061793 49.5968799, 11.0055761 49.5967891, 11.0049881 49.5967001, 11.0048103 49.5966731, 11.0047652 49.5966663)",2,30,,,,,
233156751,True,Obere Karlstraße,residential,False,110.089,"LINESTRING (11.0087002 49.5965864, 11.0072993 49.5963756, 11.0072123 49.5963625)",,30,,,,,
374817371,True,Fahrstraße,residential,False,74.309,"LINESTRING (11.0087002 49.5965864, 11.0088999 49.5960231, 11.0089311 49.5959351)",1,30,,,,,
"[724799626, 233156755, 19834167]",True,Obere Karlstraße,residential,False,153.994,"LINESTRING (11.0107815 49.5968996, 11.0106636 49.5968819, 11.0106518 49.5968801, 11.0099131 49.5967689, 11.0087002 49.5965864)",1,30,,,,,
41320417,False,Beethovenstraße,residential,False,120.038,"LINESTRING (11.0090236 49.5900145, 11.0089448 49.5900097, 11.0088558 49.5900067, 11.0082121 49.5899852, 11.0081426 49.5899829, 11.0076262 49.5899656, 11.0074633 49.5899557, 11.0073707 49.5899277)",2,,,,,,
147658096,True,Beethovenstraße,residential,False,90.184,"LINESTRING (11.0090236 49.5900145, 11.0091744 49.5900285, 11.0094972 49.5900658, 11.0102561 49.5901536)",1,,,,,,
"[147640255, 280972565, 318478639]",False,Schuhstraße,residential,True,110.839,"LINESTRING (11.0090236 49.5900145, 11.009071 49.5897392, 11.0090786 49.5896706, 11.0091466 49.5891725, 11.0091498 49.589108, 11.0091569 49.5890217)","['2', '3']",50,,,,,
347045915,False,Schuhstraße,residential,False,157.998,"LINESTRING (11.0090236 49.5900145, 11.0090067 49.5901086, 11.0089428 49.590671, 11.0089377 49.5907175, 11.0088924 49.5911269, 11.0088817 49.5912235, 11.0088698 49.5913311, 11.0088587 49.5914313)",2,50,,,,,
4047153,True,Rückertstraße,living_street,False,72.247,"LINESTRING (11.0064397 49.5955714, 11.0066562 49.594937)",1,30,,,,,
675322158,True,Friedrichstraße,residential,False,74.385,"LINESTRING (11.0064397 49.5955714, 11.0073947 49.5957109, 11.0074465 49.5957185)",1,30,,,,,
149997814,False,Südliche Stadtmauerstraße,residential,False,75.276,"LINESTRING (11.0066562 49.594937, 11.00762 49.5950748, 11.0076761 49.5950828)",,30,,,,,
"[477185828, 23316719]",False,Südliche Stadtmauerstraße,living_street,True,90.035,"LINESTRING (11.0066562 49.594937, 11.0063667 49.5948957, 11.0054363 49.5947627)",,,,,,,
20168359,False,Holzgartenstraße,living_street,False,72.25,"LINESTRING (11.0110124 49.5962388, 11.0112332 49.595605)",1,,,,,,
734261256,True,Bohlenplatz,residential,False,69.157,"LINESTRING (11.0110124 49.5962388, 11.0118703 49.5963814, 11.0119421 49.5963927)",1,30,,,,,
147640286,True,Werner-von-Siemens-Straße,secondary,False,102.184,"LINESTRING (11.0047618 49.5887092, 11.0041697 49.588672, 11.003613 49.5886481, 11.0033492 49.5886334)",3,50,,,yes,,
"[4872373, 4319431]",True,Werner-von-Siemens-Straße,secondary,False,198.05499999999998,"LINESTRING (11.0042492 49.5885102, 11.0050757 49.5885559, 11.0053449 49.5885758, 11.0056716 49.5885999, 11.0067006 49.5886949, 11.0067927 49.5887024, 11.0069777 49.5887154)","['5', '3']",50,,,yes,,
31950802,True,Werner-von-Siemens-Straße,secondary,False,62.994,"LINESTRING (11.0042492 49.5885102, 11.0044297 49.5885599, 11.0045549 49.5885708, 11.0048471 49.5885988, 11.004879 49.5886181, 11.0048819 49.5886392, 11.0048782 49.5886596, 11.004858 49.5886835, 11.0048207 49.5887006, 11.0047618 49.5887092)",,,,,yes,,
"[337693281, 369431920, 369431921, 369431922, 369431923, 10229662]",False,Güterbahnhofstraße,tertiary,True,381.1279999999999,"LINESTRING (11.0023141 49.5888956, 11.0023393 49.5893321, 11.002421 49.5899588, 11.0024424 49.5900865, 11.002466 49.5902279, 11.0025018 49.5904274, 11.0025539 49.5907793, 11.002558 49.5908073, 11.0025722 49.5909034, 11.0025882 49.591011, 11.0026688 49.5914885, 11.0027116 49.5917425, 11.0027357 49.5919111, 11.0027611 49.5919856, 11.0027843 49.5920537, 11.002917 49.5922914)","['2', '3']",50,,,yes,,
10229665,True,Güterbahnhofstraße,tertiary,False,78.406,"LINESTRING (11.0023141 49.5888956, 11.0022516 49.5887755, 11.0021948 49.5887456, 11.0020181 49.5887461, 11.0015247 49.5888207, 11.0013891 49.5888235)",,50,,,yes,,
10229664,True,Güterbahnhofstraße,tertiary,False,89.464,"LINESTRING (11.0033492 49.5886334, 11.0031833 49.5886719, 11.0028712 49.5886807, 11.0025575 49.5886967, 11.002412 49.5887245, 11.002363 49.5887671, 11.0023141 49.5888956)",,50,,,yes,,
318478630,True,Werner-von-Siemens-Straße,secondary,False,143.685,"LINESTRING (11.0033492 49.5886334, 11.0029529 49.5886334, 11.0025563 49.588651, 11.0020086 49.5887073, 11.0013891 49.5888235)",2,50,,,yes,,
10229668,True,Friedrich-List-Straße,tertiary,False,77.997,"LINESTRING (11.0014303 49.5948991, 11.0013402 49.5949947, 11.001192 49.5951509, 11.0010893 49.5952812, 11.0009563 49.5955262)",,50,,,,,
"[337119906, 25434382]",False,Friedrich-List-Straße,tertiary,False,107.194,"LINESTRING (11.0014303 49.5948991, 11.0014628 49.5948665, 11.0014863 49.5948316, 11.0015043 49.5947935, 11.001526 49.5947285, 11.0015313 49.5946786, 11.0015297 49.5946341, 11.0015209 49.5945886, 11.0015043 49.5945459, 11.0014831 49.5945127, 11.0014521 49.5944738, 11.0011313 49.5941651, 11.0010153 49.5940556, 11.001005 49.5940461)","['2', '3']",50,,,,,
122161379,True,Friedrich-List-Straße,tertiary,False,48.851,"LINESTRING (11.0014303 49.5948991, 11.0013366 49.5949738, 11.0013241 49.5949814, 11.0012506 49.5950224, 11.0011473 49.5950638, 11.0010424 49.5950975, 11.0008842 49.5951484)",2,50,,,,,
"[477185828, 23316719]",False,Südliche Stadtmauerstraße,living_street,False,90.035,"LINESTRING (11.0054363 49.5947627, 11.0063667 49.5948957, 11.0066562 49.594937)",,,,,,,
30096602,False,Parkplatzstraße,residential,False,11.654,"LINESTRING (10.9998864 49.5949486, 10.9999279 49.5948473)",,,,,,,
"[30096600, 235894197]",True,Münchener Straße,secondary,False,52.30800000000001,"LINESTRING (10.9998864 49.5949486, 10.9996727 49.5949101, 10.9991857 49.5948261)","['2', '3']",50,,,,,
15071473,True,,motorway_link,False,40.703,"LINESTRING (10.9991857 49.5948261, 10.9990554 49.5948366, 10.9989927 49.5948459, 10.9989372 49.5948588, 10.998887 49.5948754, 10.9987907 49.5949355, 10.9987045 49.5949897)",1,,,,,,
235894200,True,Münchener Straße,secondary,False,37.82,"LINESTRING (10.9991857 49.5948261, 10.9989505 49.5947779, 10.9988272 49.5947361, 10.998706 49.5946921)",2,50,,,,,
