osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
158247925,False,Marktstraße,tertiary,20,False,33.508,"LINESTRING (12.8204909 47.8498193, 12.8208447 47.849799, 12.8209377 47.84979)",,
165831617,False,Holzhauser Straße,residential,,True,73.752,"LINESTRING (12.8204909 47.8498193, 12.8204846 47.8499832, 12.820468 47.8500538, 12.8204586 47.8500887, 12.8203642 47.8503651, 12.8203296 47.8504714)",,
968499600,False,Marktstraße,tertiary,20,True,105.312,"LINESTRING (12.8204909 47.8498193, 12.8204113 47.849821, 12.8202023 47.8498169, 12.8198986 47.8498109, 12.8196602 47.8498011, 12.8190814 47.8497772)",,
"[305484679, 23410751]",False,Alte Reichenhaller Straße,residential,"['20', '30']",False,85.86200000000001,"LINESTRING (12.8234908 47.8498535, 12.8237049 47.8495874, 12.8238975 47.8493311, 12.8239488 47.8492444, 12.8239601 47.8491999, 12.8239526 47.8491559)",,
24264432,False,Marktstraße,tertiary,20,False,95.68299999999999,"LINESTRING (12.8234908 47.8498535, 12.8240274 47.8499909, 12.8243566 47.8500526, 12.8245655 47.850079, 12.8247164 47.8500981)",,
158247925,False,Marktstraße,tertiary,20,True,193.094,"LINESTRING (12.8234908 47.8498535, 12.823227 47.8497933, 12.8231099 47.8497743, 12.8228193 47.849727, 12.8226643 47.8497115, 12.8225278 47.8497064, 12.8221889 47.8497095, 12.8220121 47.8497189, 12.8217155 47.8497455, 12.8209377 47.84979)",,
24264113,False,Ganghoferstraße,residential,,True,152.065,"LINESTRING (12.8152183 47.8528677, 12.81522 47.8527642, 12.8152263 47.8525298, 12.8152265 47.8525207, 12.8152323 47.8523014, 12.8152334 47.8522616, 12.8152384 47.8520745, 12.8152403 47.8520015, 12.8152439 47.8518664, 12.8152424 47.8518365, 12.8152394 47.8517755, 12.8152272 47.851699, 12.8151831 47.851503)",,
165831618,False,Leonhardistraße,residential,,False,44.775,"LINESTRING (12.8152183 47.8528677, 12.8154051 47.8528542, 12.8154455 47.8528505, 12.8155327 47.8528424, 12.8156624 47.8528238, 12.8158091 47.8528005)",,
24263985,False,Schaidingerstraße,residential,,False,132.689,"LINESTRING (12.8173548 47.8515698, 12.8173594 47.8518788, 12.8173598 47.8519077, 12.817363 47.8521221, 12.8173637 47.852172, 12.8173669 47.8523882, 12.8173699 47.8525904, 12.8173757 47.852763)",,
165831620,False,Ludwig-Thoma-Straße,residential,,False,26.467,"LINESTRING (12.8173548 47.8515698, 12.8171224 47.8515569, 12.8170013 47.8515502)",,
