osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed,junction
1267691995,2,Pestalozzistraße,residential,5.25,False,True,83.652,"LINESTRING (12.9738202 51.0972051, 12.9737116 51.0979543)",,
25694457,2,August-Bebel-Straße,residential,5.25,False,True,258.88300000000004,"LINESTRING (12.9738202 51.0972051, 12.974551 51.097262, 12.9746339 51.0972616, 12.9747284 51.0972582, 12.9749956 51.0972289, 12.9751442 51.0972086, 12.9752339 51.0971969, 12.975622 51.0971438, 12.9759262 51.0970953, 12.9761056 51.0970582, 12.9773839 51.0967342)",,
25330203,1,Rathausstraße,living_street,,False,False,72.43599999999999,"LINESTRING (12.9775965 51.0973718, 12.9773964 51.096774, 12.9773839 51.0967342)",,
1267459509,2,Richard-Wagner-Straße,residential,,False,True,71.476,"LINESTRING (12.9772187 51.0950026, 12.9761989 51.0949479)",,
198418482,2,Sonnenstraße,residential,,False,True,145.87900000000002,"LINESTRING (12.9772187 51.0950026, 12.9772051 51.0950697, 12.9772994 51.0956618, 12.9773962 51.096187, 12.9774156 51.0963069)",,
25216351,2,Weststraße,unclassified,7.0,False,False,269.288,"LINESTRING (12.9731492 51.0988412, 12.973026 51.098789, 12.9729172 51.0987789, 12.9727962 51.0987733, 12.97242 51.0987559, 12.9721956 51.0987482, 12.9715755 51.0987232, 12.9714343 51.0987175, 12.9706492 51.0986762, 12.9702662 51.098656, 12.9694905 51.0986187, 12.969422 51.0986038, 12.9693511 51.09857)",,
274137654,2,Nordstraße,unclassified,,False,True,48.582,"LINESTRING (12.9731492 51.0988412, 12.9731506 51.0989025, 12.9731647 51.099278)",,
274137655,2,Nordstraße,residential,,False,False,104.728,"LINESTRING (12.9731492 51.0988412, 12.9731439 51.0987332, 12.9730827 51.0979003)",,
25216485,2,Damaschkestraße,residential,,False,False,164.53,"LINESTRING (12.9710258 51.1013411, 12.9712907 51.1013639, 12.9714768 51.10137, 12.9715682 51.1013682, 12.9716665 51.1013633, 12.9717958 51.1013523, 12.9720397 51.1013175, 12.9733205 51.1010879)",,
"[25216459, 25281359]",2,"['Gartenstraße', 'Otto-Buchwitz-Straße']",residential,5.25,False,False,278.375,"LINESTRING (12.9710258 51.1013411, 12.9712729 51.1000682, 12.9721488 51.1000449, 12.9732158 51.1000166)",,
25281359,2,Gartenstraße,residential,5.25,False,True,115.983,"LINESTRING (12.9710258 51.1013411, 12.9709786 51.1015813, 12.9709641 51.1016549, 12.9708223 51.1023763)",,
25281359,2,Gartenstraße,residential,5.25,False,False,115.983,"LINESTRING (12.9708223 51.1023763, 12.9709641 51.1016549, 12.9709786 51.1015813, 12.9710258 51.1013411)",,
1106530705,2,Gabelsbergerstraße,residential,,False,False,90.389,"LINESTRING (12.9708223 51.1023763, 12.9710738 51.1023895, 12.971381 51.1024049, 12.9716386 51.102411, 12.9718631 51.102411, 12.9721148 51.1024118)",,
274137654,2,Nordstraße,unclassified,,False,False,17.215,"LINESTRING (12.973229 51.1001712, 12.9732158 51.1000166)",,
25216618,2,Straße des Friedens,residential,,False,False,194.349,"LINESTRING (12.973229 51.1001712, 12.9735605 51.1001816, 12.9737818 51.1001885, 12.9741968 51.1002014, 12.9747424 51.1002593, 12.9753048 51.100323, 12.975897 51.1004191, 12.9759725 51.1004311)",,
274137654,2,Nordstraße,unclassified,,False,True,102.153,"LINESTRING (12.973229 51.1001712, 12.9732328 51.1003139, 12.9733205 51.1010879)",,
25497792,2,Karl-Marx-Straße,residential,,False,False,94.43999999999998,"LINESTRING (12.9730827 51.0979003, 12.9728682 51.0978943, 12.9719002 51.0978888, 12.971827 51.0978884, 12.9717309 51.097883)",,
274137655,2,Nordstraße,residential,,False,True,104.728,"LINESTRING (12.9730827 51.0979003, 12.9731439 51.0987332, 12.9731492 51.0988412)",,
1267459511,2,Karl-Marx-Straße,residential,,False,True,44.325,"LINESTRING (12.9730827 51.0979003, 12.9734601 51.0979317, 12.9737116 51.0979543)",,
1267691995,2,Pestalozzistraße,residential,5.25,False,False,83.652,"LINESTRING (12.9737116 51.0979543, 12.9738202 51.0972051)",,
1267459511,2,Karl-Marx-Straße,residential,,False,False,44.325,"LINESTRING (12.9737116 51.0979543, 12.9734601 51.0979317, 12.9730827 51.0979003)",,
1267459512,2,Karl-Marx-Straße,residential,,False,True,102.137,"LINESTRING (12.9737116 51.0979543, 12.9738938 51.0979781, 12.9741427 51.0980122, 12.9747382 51.0980876, 12.9751497 51.098118)",,
25273156,2,Annenstraße,residential,,True,False,144.801,"LINESTRING (12.9717309 51.097883, 12.9717899 51.0965813)",,
"[25497792, 317932774]",2,Karl-Marx-Straße,residential,,False,False,125.363,"LINESTRING (12.9717309 51.097883, 12.9715699 51.0978607, 12.9709756 51.0977651, 12.9706365 51.0977148, 12.9699859 51.0976184)",,
25497792,2,Karl-Marx-Straße,residential,,False,True,94.44,"LINESTRING (12.9717309 51.097883, 12.971827 51.0978884, 12.9719002 51.0978888, 12.9728682 51.0978943, 12.9730827 51.0979003)",,
25282090,2,Goethestraße,residential,,True,False,96.071,"LINESTRING (12.9704185 51.0965235, 12.9704986 51.0965304, 12.9706601 51.0965449, 12.971015 51.0965659, 12.9717899 51.0965813)",,
317932762,2,Dresdener Straße,tertiary,,False,False,134.1,"LINESTRING (12.9704185 51.0965235, 12.9704461 51.0964561, 12.9704875 51.096394, 12.9712704 51.0954447)",,
"[25216401, 317932762]","['2', '3']",Dresdener Straße,tertiary,,False,True,126.32799999999997,"LINESTRING (12.9704185 51.0965235, 12.9703983 51.0967342, 12.9703565 51.0969283, 12.9702915 51.0970957, 12.970279 51.0971201, 12.9700818 51.0974582, 12.9699859 51.0976184)",,
25273156,2,Annenstraße,residential,,True,False,112.616,"LINESTRING (12.9717899 51.0965813, 12.9718342 51.0955689)",,
25282090,2,Goethestraße,residential,,True,False,146.886,"LINESTRING (12.9717899 51.0965813, 12.971943 51.0965721, 12.9722903 51.0965896, 12.9738854 51.0966775)",,
25216416,2,Pestalozzistraße,residential,5.25,False,False,50.771,"LINESTRING (12.9738854 51.0966775, 12.9739533 51.0962229)",,
25216416,2,Pestalozzistraße,residential,5.25,False,True,58.843,"LINESTRING (12.9738854 51.0966775, 12.9738202 51.0972051)",,
25216416,2,Pestalozzistraße,residential,5.25,False,True,59.783,"LINESTRING (12.9740259 51.0956872, 12.9739533 51.0962229)",,
25273205,1,Gerhart-Hauptmann-Straße,residential,,True,False,153.617,"LINESTRING (12.9740259 51.0956872, 12.9718342 51.0955689)",,
"[25216416, 1267459510]",2,Pestalozzistraße,residential,5.25,False,False,95.73400000000001,"LINESTRING (12.9740259 51.0956872, 12.9740574 51.0954689, 12.9741469 51.0948296)",,
1267691996,2,August-Bebel-Straße,residential,,False,True,6.311,"LINESTRING (12.9773839 51.0967342, 12.9774695 51.096716)",,
25330203,1,Rathausstraße,living_street,,False,True,72.43599999999999,"LINESTRING (12.9773839 51.0967342, 12.9773964 51.096774, 12.9775965 51.0973718)",,
25694457,2,August-Bebel-Straße,residential,5.25,False,False,258.883,"LINESTRING (12.9773839 51.0967342, 12.9761056 51.0970582, 12.9759262 51.0970953, 12.975622 51.0971438, 12.9752339 51.0971969, 12.9751442 51.0972086, 12.9749956 51.0972289, 12.9747284 51.0972582, 12.9746339 51.0972616, 12.974551 51.097262, 12.9738202 51.0972051)",,
25329891,2,Leisniger Straße,residential,,False,False,225.41900000000007,"LINESTRING (12.9731647 51.099278, 12.9734494 51.0992649, 12.9735889 51.099254, 12.9737745 51.0992226, 12.9738734 51.0992012, 12.9741723 51.0991288, 12.9745495 51.0990211, 12.9748509 51.0989351, 12.9749078 51.0989163, 12.9749622 51.0988893, 12.9751522 51.0987275, 12.9751848 51.0986737, 12.975225 51.0985491, 12.9752147 51.0984734, 12.9751533 51.0982244, 12.9751497 51.098118)",,
274137654,2,Nordstraße,unclassified,,False,False,48.582,"LINESTRING (12.9731647 51.099278, 12.9731506 51.0989025, 12.9731492 51.0988412)",,
274137654,2,Nordstraße,unclassified,,False,True,82.20700000000001,"LINESTRING (12.9731647 51.099278, 12.9731796 51.099464, 12.9732124 51.0999648, 12.9732158 51.1000166)",,
89025368,,Karl-Marx-Straße,residential,5.25,False,True,19.984,"LINESTRING (12.9751497 51.098118, 12.9754358 51.0981136)",,
25329891,2,Leisniger Straße,residential,,False,True,225.419,"LINESTRING (12.9751497 51.098118, 12.9751533 51.0982244, 12.9752147 51.0984734, 12.975225 51.0985491, 12.9751848 51.0986737, 12.9751522 51.0987275, 12.9749622 51.0988893, 12.9749078 51.0989163, 12.9748509 51.0989351, 12.9745495 51.0990211, 12.9741723 51.0991288, 12.9738734 51.0992012, 12.9737745 51.0992226, 12.9735889 51.099254, 12.9734494 51.0992649, 12.9731647 51.099278)",,
1267459512,2,Karl-Marx-Straße,residential,,False,False,102.13700000000001,"LINESTRING (12.9751497 51.098118, 12.9747382 51.0980876, 12.9741427 51.0980122, 12.9738938 51.0979781, 12.9737116 51.0979543)",,
916909895,2,Markt,residential,5.25,False,False,48.999,"LINESTRING (12.9783947 51.0977709, 12.9777115 51.0978714)",30,
"[916909892, 916909893]",2,Döbelner Straße,unclassified,,False,True,225.678,"LINESTRING (12.9783947 51.0977709, 12.9784167 51.0978434, 12.9784453 51.0979798, 12.9784316 51.0980906, 12.9784038 51.0981827, 12.9783665 51.0982452, 12.9782973 51.0983711, 12.9782384 51.0984734, 12.9782108 51.0985441, 12.9781933 51.098602, 12.9781461 51.098885, 12.977975 51.0997668)",,
916909899,2,Pfarrgasse,residential,,False,True,7.595000000000001,"LINESTRING (12.9783947 51.0977709, 12.9784135 51.0977414, 12.9784467 51.0977114)",,
916909895,2,Markt,residential,5.25,False,True,48.999,"LINESTRING (12.9777115 51.0978714, 12.9783947 51.0977709)",30,
25329960,2,Markt,residential,5.25,False,False,161.54999999999998,"LINESTRING (12.9777115 51.0978714, 12.9766071 51.0980326, 12.9762509 51.0980724, 12.9759462 51.0980923, 12.9754358 51.0981136)",30,
25329974,2,Markt,residential,5.25,False,False,34.528000000000006,"LINESTRING (12.9777115 51.0978714, 12.9776638 51.0978058, 12.9776162 51.0976677, 12.9776088 51.0976248, 12.9776171 51.0975711)",30,
25694392,,Kirchgasse,living_street,5.25,False,True,45.535,"LINESTRING (12.9782782 51.0973227, 12.9783288 51.0973914, 12.9783518 51.0974273, 12.9783927 51.0975047, 12.9784074 51.0975727, 12.9784108 51.0976736, 12.9784467 51.0977114)",,
"[25329974, 949137047]",2,"['Markt', 'Steinaer Straße']",residential,5.25,False,True,54.31999999999999,"LINESTRING (12.9782782 51.0973227, 12.977927 51.0974261, 12.9778764 51.0974399, 12.9777209 51.0975117, 12.9776483 51.0975451, 12.9776171 51.0975711)",30,
1267459509,2,Richard-Wagner-Straße,residential,,False,False,71.476,"LINESTRING (12.9761989 51.0949479, 12.9772187 51.0950026)",,
25273620,2,Südstraße,residential,,False,True,148.031,"LINESTRING (12.9761989 51.0949479, 12.9762076 51.0950572, 12.976026 51.0962737)",,
25330134,2,Richard-Wagner-Straße,residential,,False,True,143.903,"LINESTRING (12.9761989 51.0949479, 12.9758016 51.0949244, 12.9752454 51.0948914, 12.9752143 51.0948896, 12.9748881 51.0948713, 12.9741469 51.0948296)",,
25330127,2,Heinrich-Heine-Straße,residential,5.25,False,False,97.161,"LINESTRING (12.9774156 51.0963069, 12.977283 51.0963122, 12.976026 51.0962737)",,
198418482,2,Sonnenstraße,residential,,False,False,145.879,"LINESTRING (12.9774156 51.0963069, 12.9773962 51.096187, 12.9772994 51.0956618, 12.9772051 51.0950697, 12.9772187 51.0950026)",,
198418482,2,Sonnenstraße,residential,,False,True,19.079,"LINESTRING (12.9774156 51.0963069, 12.9774236 51.09638, 12.9774338 51.0964781)",,
25216416,2,Pestalozzistraße,residential,5.25,False,False,59.783,"LINESTRING (12.9739533 51.0962229, 12.9740259 51.0956872)",,
25216416,2,Pestalozzistraße,residential,5.25,False,True,50.771,"LINESTRING (12.9739533 51.0962229, 12.9738854 51.0966775)",,
25330127,2,Heinrich-Heine-Straße,residential,5.25,False,True,144.851,"LINESTRING (12.9739533 51.0962229, 12.976026 51.0962737)",,
25330127,2,Heinrich-Heine-Straße,residential,5.25,False,False,144.851,"LINESTRING (12.976026 51.0962737, 12.9739533 51.0962229)",,
25273620,2,Südstraße,residential,,False,False,148.031,"LINESTRING (12.976026 51.0962737, 12.9762076 51.0950572, 12.9761989 51.0949479)",,
25330127,2,Heinrich-Heine-Straße,residential,5.25,False,True,97.161,"LINESTRING (12.976026 51.0962737, 12.977283 51.0963122, 12.9774156 51.0963069)",,
25330134,2,Richard-Wagner-Straße,residential,,False,False,143.903,"LINESTRING (12.9741469 51.0948296, 12.9748881 51.0948713, 12.9752143 51.0948896, 12.9752454 51.0948914, 12.9758016 51.0949244, 12.9761989 51.0949479)",,
"[25216416, 1267459510]",2,Pestalozzistraße,residential,5.25,False,True,95.73400000000001,"LINESTRING (12.9741469 51.0948296, 12.9740574 51.0954689, 12.9740259 51.0956872)",,
399120549,1,Kastanienweg,residential,,False,True,70.10499999999999,"LINESTRING (12.9663448 51.0971679, 12.9663656 51.0972363, 12.9664887 51.0973908, 12.9665242 51.0974379, 12.9665668 51.0977728)",,
916909918,2,Flemmingener Straße,residential,5.25,False,False,77.564,"LINESTRING (12.9663448 51.0971679, 12.9659852 51.0972174, 12.965719 51.0972812, 12.9654867 51.0973577, 12.9653127 51.0974135)",,
916909918,2,Flemmingener Straße,residential,5.25,False,True,102.077,"LINESTRING (12.9663448 51.0971679, 12.966469 51.0971574, 12.9666979 51.0971578, 12.9670029 51.0971642, 12.9671067 51.0971687, 12.9672225 51.0971737, 12.9675547 51.0971881, 12.9676498 51.0971922, 12.9677325 51.0971837, 12.9677966 51.0971658)",,
"[916909884, 88273911]",2,Geschwister-Scholl-Straße,residential,,False,False,340.22400000000005,"LINESTRING (12.9653127 51.0974135, 12.965279 51.097657, 12.9652469 51.0978884, 12.9652502 51.0979513, 12.9652951 51.0979956, 12.9653734 51.0980275, 12.9655758 51.09805, 12.9655463 51.0982748, 12.965488 51.0987184, 12.9659463 51.098748, 12.9659407 51.0987828, 12.9659183 51.0989322, 12.9658992 51.0990392, 12.9658912 51.0990799, 12.9658588 51.0992693, 12.9658556 51.0992948, 12.965737 51.1000613)",,
916909918,2,Flemmingener Straße,residential,5.25,False,True,77.564,"LINESTRING (12.9653127 51.0974135, 12.9654867 51.0973577, 12.965719 51.0972812, 12.9659852 51.0972174, 12.9663448 51.0971679)",,
25216618,2,Straße des Friedens,residential,,False,False,128.96800000000002,"LINESTRING (12.9759725 51.1004311, 12.9763087 51.1004792, 12.9766486 51.1005218, 12.9767878 51.1005349, 12.9768481 51.1005401, 12.9777957 51.1006092)",,
25216618,2,Straße des Friedens,residential,,False,True,194.34900000000002,"LINESTRING (12.9759725 51.1004311, 12.975897 51.1004191, 12.9753048 51.100323, 12.9747424 51.1002593, 12.9741968 51.1002014, 12.9737818 51.1001885, 12.9735605 51.1001816, 12.973229 51.1001712)",,
25497735,1,Straße des Friedens,living_street,,True,False,37.373999999999995,"LINESTRING (12.9759725 51.1004311, 12.9760157 51.1002683, 12.9760559 51.1000991)",,
89045818,1,Straße des Friedens,living_street,,False,False,7.688,"LINESTRING (12.9762185 51.0996322, 12.9761619 51.0995729)",,
25497735,1,Straße des Friedens,living_street,,True,False,123.69200000000001,"LINESTRING (12.9762185 51.0996322, 12.9763104 51.0996301, 12.9765021 51.0996392, 12.9768491 51.0996628, 12.9769693 51.099671, 12.9770574 51.0996807, 12.9772643 51.0996983, 12.977975 51.0997668)",,
916909892,2,Döbelner Straße,unclassified,,False,True,94.504,"LINESTRING (12.977975 51.0997668, 12.9777957 51.1006092)",,
"[916909892, 916909893]",2,Döbelner Straße,unclassified,,False,False,225.678,"LINESTRING (12.977975 51.0997668, 12.9781461 51.098885, 12.9781933 51.098602, 12.9782108 51.0985441, 12.9782384 51.0984734, 12.9782973 51.0983711, 12.9783665 51.0982452, 12.9784038 51.0981827, 12.9784316 51.0980906, 12.9784453 51.0979798, 12.9784167 51.0978434, 12.9783947 51.0977709)",,
89025368,,Karl-Marx-Straße,residential,5.25,False,False,19.984,"LINESTRING (12.9754358 51.0981136, 12.9751497 51.098118)",,
25329960,2,Markt,residential,5.25,False,True,161.55,"LINESTRING (12.9754358 51.0981136, 12.9759462 51.0980923, 12.9762509 51.0980724, 12.9766071 51.0980326, 12.9777115 51.0978714)",30,
25497749,1,Markt,living_street,,True,False,164.68,"LINESTRING (12.9754358 51.0981136, 12.9762181 51.0979793, 12.9766004 51.0979002, 12.976892 51.0978206, 12.9774606 51.0976269, 12.9776171 51.0975711)",,
"[25329974, 949137047]",2,"['Markt', 'Steinaer Straße']",residential,5.25,False,False,54.31999999999999,"LINESTRING (12.9776171 51.0975711, 12.9776483 51.0975451, 12.9777209 51.0975117, 12.9778764 51.0974399, 12.977927 51.0974261, 12.9782782 51.0973227)",30,
25329974,2,Markt,residential,5.25,False,True,34.528,"LINESTRING (12.9776171 51.0975711, 12.9776088 51.0976248, 12.9776162 51.0976677, 12.9776638 51.0978058, 12.9777115 51.0978714)",30,
25497776,1,Straße der Jugend,residential,,False,False,221.76399999999998,"LINESTRING (12.9754828 51.1029486, 12.9756081 51.1022557, 12.9756802 51.1021936, 12.9758442 51.1021631, 12.97601 51.1021715, 12.9763768 51.1021902, 12.9771021 51.1022082, 12.9773028 51.1022139, 12.9776134 51.1022237)",,
"[445112667, 437580283]",1,Straße der Jugend,residential,,True,False,106.83800000000001,"LINESTRING (12.9754828 51.1029486, 12.9755201 51.102988, 12.975733 51.1031092, 12.9757777 51.1031536, 12.9757932 51.1032143, 12.9757715 51.1032692, 12.9757029 51.1033102, 12.9755964 51.1033253, 12.9755126 51.1033089, 12.9754534 51.1032699, 12.9754232 51.1032109, 12.9754828 51.1029486)",,
25497776,1,Straße der Jugend,residential,,False,True,221.764,"LINESTRING (12.9776134 51.1022237, 12.9773028 51.1022139, 12.9771021 51.1022082, 12.9763768 51.1021902, 12.97601 51.1021715, 12.9758442 51.1021631, 12.9756802 51.1021936, 12.9756081 51.1022557, 12.9754828 51.1029486)",,
276123751,2,Döbelner Straße,unclassified,,False,False,180.073,"LINESTRING (12.9776134 51.1022237, 12.9776836 51.1012462, 12.9777016 51.1011125, 12.9777957 51.1006092)",,
"[87803440, 87803457]","['2', '1']",Lindenstraße,residential,,False,"[False, True]",349.08500000000004,"LINESTRING (12.9689097 51.0988596, 12.9689762 51.0989073, 12.9693184 51.099094, 12.969303 51.0991656, 12.9691993 51.0992405, 12.9690474 51.0992813, 12.9686444 51.0993992, 12.9686148 51.0994349, 12.9685978 51.0994752, 12.968572 51.0996236, 12.9690416 51.0996631, 12.9691124 51.099686, 12.9691345 51.0997091, 12.9691178 51.0997393, 12.9690918 51.0997647, 12.9690507 51.0997801, 12.9690738 51.100284, 12.9690539 51.1003138, 12.9690388 51.1004341, 12.9689876 51.1004627, 12.9676518 51.1004656)",,
538770848,3,Leipziger Straße,tertiary,,False,False,44.647999999999996,"LINESTRING (12.9689097 51.0988596, 12.9690457 51.0987834, 12.9691847 51.0986934, 12.9693511 51.09857)",,
"[538770848, 317931218]","['2', '3']",Leipziger Straße,tertiary,,False,True,82.531,"LINESTRING (12.9689097 51.0988596, 12.968763 51.0989293, 12.9686192 51.0989896, 12.9682514 51.0991192, 12.9678903 51.099232)",,
25272979,2,Wiesenstraße,residential,,False,False,135.749,"LINESTRING (12.9676518 51.1004656, 12.9678505 51.0993257, 12.9678492 51.0993076, 12.9678142 51.0992561)",,
25272979,2,Wiesenstraße,residential,,False,True,154.588,"LINESTRING (12.9676518 51.1004656, 12.9676253 51.1006164, 12.967587 51.1008455, 12.9674216 51.1018483)",,
