osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,junction
156019323,Kreuzkirchstraße,tertiary,False,True,28.844,"LINESTRING (12.8440309 49.3112652, 12.8440302 49.3110058)",,,
"[66832379, 4630716]",Schießstättenweg,unclassified,False,False,136.243,"LINESTRING (12.8440309 49.3112652, 12.843973 49.3112573, 12.8437053 49.3112528, 12.8435902 49.3112597, 12.8433971 49.3113803, 12.8424296 49.3118086)",,,
66832352,Kreuzkirchstraße,tertiary,False,False,154.738,"LINESTRING (12.8440309 49.3112652, 12.8441084 49.3117148, 12.8443697 49.3124791, 12.8445034 49.3126086)",,,
156019684,Tradtstraße,residential,True,False,131.197,"LINESTRING (12.8392397 49.3075376, 12.8392082 49.3087173)",,,
4630770,Freudensprungstraße,residential,False,True,66.60499999999999,"LINESTRING (12.8392397 49.3075376, 12.839036 49.3076048, 12.8388343 49.3076932, 12.8385104 49.3078944)",,,
156019688,Tradtstraße,residential,False,False,116.52,"LINESTRING (12.8392397 49.3075376, 12.8392238 49.3073193, 12.8391762 49.3068994, 12.8390846 49.3066772, 12.8390719 49.3065883, 12.8390979 49.306501)",,,
155028983,Von-Müller-Straße,tertiary,False,True,77.864,"LINESTRING (12.8400458 49.3068302, 12.8390979 49.306501)",,,
156019291,Josef-Heigl-Straße,residential,False,False,30.302,"LINESTRING (12.8400458 49.3068302, 12.8402719 49.306601)",,,
155028983,Von-Müller-Straße,tertiary,False,False,100.633,"LINESTRING (12.8400458 49.3068302, 12.8402023 49.3069049, 12.8407198 49.307121, 12.8408372 49.30717, 12.8409146 49.3072127, 12.8411338 49.3073811)",,,
33075653,Lorenz-Zierl-Straße,tertiary,False,True,233.195,"LINESTRING (12.8453371 49.3065053, 12.8452886 49.3065232, 12.8452647 49.3065288, 12.8452309 49.3065304, 12.8451909 49.3065311, 12.8449981 49.3065084, 12.8447737 49.3064957, 12.8446026 49.3065029, 12.8444635 49.3065194, 12.8443069 49.306548, 12.8441414 49.3065963, 12.8440354 49.3066442, 12.843937 49.3066992, 12.8437622 49.3068055, 12.8435368 49.3069714, 12.8434552 49.307044, 12.843353 49.3071513, 12.8431222 49.3074632, 12.8430558 49.3075634, 12.8430113 49.307633)",,,
39158900,Bayplatz,tertiary,False,False,34.757000000000005,"LINESTRING (12.8453371 49.3065053, 12.8454585 49.3064044, 12.8455153 49.3063654, 12.8455783 49.3063344, 12.8456867 49.3062989)",,,
156019453,Pfarrstraße,residential,False,False,21.858999999999998,"LINESTRING (12.8453371 49.3065053, 12.8453796 49.3065507, 12.8453873 49.3065723, 12.8453765 49.3065979, 12.8453196 49.306685)",,,
