osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction,width
26471450,Untergasse,tertiary,50,False,True,43.736999999999995,"LINESTRING (8.9207494 50.8195585, 8.9207227 50.8195251, 8.9206828 50.8194857, 8.9206334 50.8194589, 8.9204664 50.8194002, 8.920248 50.8193487)",,,,,
318666518,Borngasse,tertiary,30,False,True,30.255000000000003,"LINESTRING (8.9207494 50.8195585, 8.9207829 50.8196367, 8.9207617 50.819712, 8.9207185 50.8198233)",,,,,
25065138,Hindenburgstraße,tertiary,50,False,True,149.79999999999998,"LINESTRING (8.9236179 50.8233517, 8.9236431 50.8232879, 8.9237613 50.8230266, 8.9237962 50.8229608, 8.9238338 50.8229016, 8.923879 50.8228554, 8.9239502 50.8227808, 8.9240699 50.82267, 8.9241673 50.8225903, 8.9242669 50.8225197, 8.9246584 50.8222529, 8.9247062 50.8222239)",2,K 14,,,
25451198,Brückenstraße,residential,50,False,True,132.52100000000002,"LINESTRING (8.9236179 50.8233517, 8.9233595 50.8233297, 8.9231575 50.8233175, 8.9223636 50.8232612, 8.9220582 50.8232408, 8.9218944 50.8232336, 8.921802 50.8232333, 8.9217423 50.8232388)",1,,,,
"[25156610, 25156611, 29376156]",Hindenburgstraße,tertiary,50,False,False,97.835,"LINESTRING (8.9236179 50.8233517, 8.9235885 50.8234375, 8.9233069 50.8241154, 8.9232926 50.824138, 8.9232729 50.824159, 8.923219 50.8241844)",2,K 14,yes,,
25064116,Niederrheinische Straße,tertiary,50,False,True,109.68699999999998,"LINESTRING (8.9259318 50.8228268, 8.9257724 50.8227685, 8.9256072 50.8227065, 8.9254744 50.8226532, 8.9253157 50.8225784, 8.9251296 50.8224809, 8.9250344 50.8224285, 8.9249038 50.8223547, 8.9247877 50.8222841, 8.9247062 50.8222239)",,K 14,,,
25451199,Biegenstraße,residential,50,False,True,187.272,"LINESTRING (8.9259318 50.8228268, 8.9258734 50.8228674, 8.9258099 50.8228988, 8.9256461 50.8229453, 8.9255004 50.822974, 8.9253583 50.8229995, 8.9252176 50.8230246, 8.9250777 50.8230319, 8.9248072 50.8230401, 8.9245734 50.8230542, 8.9244342 50.8230752, 8.9243246 50.8231016, 8.924165 50.8231595, 8.9240627 50.8232098, 8.9239235 50.823298, 8.9238852 50.823338, 8.9238536 50.8233822, 8.9238304 50.8234227, 8.9237411 50.8235608)",1,,,,
1131518346,Niederrheinische Straße,tertiary,50,False,False,32.687,"LINESTRING (8.9259318 50.8228268, 8.9262146 50.8229262, 8.9263353 50.8229731)",,K 14,,,
25275146,Niederrheinische Straße,tertiary,50,False,True,77.631,"LINESTRING (8.9236225 50.8215224, 8.9237773 50.8215644, 8.9239085 50.8216104, 8.924025 50.8216628, 8.9241307 50.8217232, 8.9242609 50.8218227, 8.9243538 50.821905, 8.9244221 50.8219798)",2,,,,
25451290,Römerstraße,residential,50,False,True,124.71600000000001,"LINESTRING (8.9236225 50.8215224, 8.9233924 50.8217366, 8.9230958 50.8220121, 8.9229661 50.8221333, 8.9228373 50.822257, 8.9227437 50.8223468, 8.9226297 50.8224522)",1,,,,
176765373,Niederrheinische Straße,tertiary,50,False,False,12.696,"LINESTRING (8.9236225 50.8215224, 8.9235055 50.821489, 8.9234573 50.8214761)",2,,,,
26416313,Pestalozzistraße,residential,30,False,True,81.569,"LINESTRING (8.9211755 50.8252394, 8.9213191 50.8251833, 8.9216023 50.8250699, 8.9220067 50.8249035, 8.9221537 50.8248441)",1,,,,
25156609,Eisenbahnstraße,unclassified,50,False,True,139.53,"LINESTRING (8.9250944 50.8245938, 8.9243385 50.8244237, 8.923976 50.824348, 8.9235444 50.8242636, 8.9232811 50.8242089, 8.923219 50.8241844)",2,,,,
68915523,Brießelstraße,residential,30,False,False,12.866,"LINESTRING (8.91901 50.8212415, 8.9188296 50.8212215)",,,,,
68915523,Brießelstraße,residential,30,False,True,35.02,"LINESTRING (8.91901 50.8212415, 8.9195064 50.8212706)",,,,,
1259740274,Schulstraße,living_street,,True,False,13.814,"LINESTRING (8.91901 50.8212415, 8.9189746 50.8213637)",,,,,
1216010918,Brießelstraße,residential,30,False,False,3.731,"LINESTRING (8.9195582 50.821278, 8.9195064 50.8212706)",,,,,
26471737,Am Schefferplatz,living_street,,False,False,81.81,"LINESTRING (8.9195582 50.821278, 8.9196712 50.8215433, 8.9198534 50.8219897)",1,,,,
"[68915521, 589983787]",Brießelstraße,residential,"['20', '30']",False,True,38.278999999999996,"LINESTRING (8.9195582 50.821278, 8.9197016 50.8212865, 8.9198452 50.8212852, 8.9199848 50.8212715, 8.9200413 50.8212587, 8.9200923 50.8212441)",,,,,
25065053,Steinweg,residential,30,False,False,5.299,"LINESTRING (8.9179763 50.821424, 8.9179116 50.8214485)",,,,,
68915523,Brießelstraße,residential,30,False,True,41.205,"LINESTRING (8.9179763 50.821424, 8.9182977 50.8213147, 8.9184961 50.8212524)",,,,,
166726118,Raiffeisenstraße,residential,,False,False,69.197,"LINESTRING (8.9204963 50.8219101, 8.9206423 50.8218641, 8.9206889 50.8218441, 8.9208669 50.8217546, 8.9210363 50.8216468, 8.9212443 50.8215123)",1,,,,
26471736,Schulstraße,living_street,,False,False,18.939,"LINESTRING (8.9190412 50.8215481, 8.918774 50.8215708)",1,,,,
59998219,Schulstraße,living_street,,False,True,99.673,"LINESTRING (8.9190412 50.8215481, 8.919258 50.8220263, 8.9192986 50.8220488, 8.9193272 50.8220647, 8.9198534 50.8219897)",,,,,
318666522,Schulstraße,living_street,,False,True,21.055,"LINESTRING (8.9190412 50.8215481, 8.9190152 50.8214945, 8.9189746 50.8213637)",,,,,
26471641,Hinter der Mauer,residential,30,True,False,20.216,"LINESTRING (8.918164 50.8196036, 8.9178924 50.8196637)",1,,,,
26437303,Gänseburg,residential,30,False,False,49.392,"LINESTRING (8.918164 50.8196036, 8.9180997 50.8194007, 8.9180839 50.8193509, 8.9180522 50.8192429, 8.9180379 50.8191668)",1,,,,
"[490159280, 26471451]","['Gänseburg', 'Am Brauhaus']",residential,30,False,"[False, True]",61.43599999999999,"LINESTRING (8.918164 50.8196036, 8.9180519 50.819584, 8.9180112 50.8195751, 8.9179839 50.8195579, 8.9179602 50.8195325, 8.9179271 50.8195035, 8.9178886 50.8194714, 8.9178529 50.8194587, 8.9177019 50.8194069, 8.9175938 50.8193835, 8.9174177 50.8193532)",1,,,,
"[26437304, 108599828]","['Unterm Groth', 'Am Markt']",residential,30,True,False,130.193,"LINESTRING (8.9200923 50.8212441, 8.9200293 50.8210967, 8.9200316 50.82101, 8.9200352 50.8209595, 8.9200939 50.8205903, 8.9200869 50.8205254, 8.9200831 50.8204897, 8.9200242 50.8204127, 8.9200003 50.8203864, 8.9199791 50.8203554, 8.9199678 50.8203423, 8.9199067 50.8202692, 8.9198496 50.8201902, 8.9198283 50.8201608, 8.9198003 50.820122)",1,,,,
160634089,Brießelstraße,residential,20,False,True,39.974000000000004,"LINESTRING (8.9200923 50.8212441, 8.9201966 50.8212081, 8.9203003 50.8211722, 8.9205833 50.8210626)",,,,,
"[68915521, 589983787]",Brießelstraße,residential,"['20', '30']",False,False,38.279,"LINESTRING (8.9200923 50.8212441, 8.9200413 50.8212587, 8.9199848 50.8212715, 8.9198452 50.8212852, 8.9197016 50.8212865, 8.9195582 50.821278)",,,,,
26472418,Mittelstraße,living_street,,False,False,68.238,"LINESTRING (8.9205833 50.8210626, 8.9212443 50.8215123)",,,,,
160634089,Brießelstraße,residential,20,False,True,28.454,"LINESTRING (8.9205833 50.8210626, 8.9208933 50.8208979)",,,,,
160634089,Brießelstraße,residential,20,False,False,39.974000000000004,"LINESTRING (8.9205833 50.8210626, 8.9203003 50.8211722, 8.9201966 50.8212081, 8.9200923 50.8212441)",,,,,
307560996,Drosselweg,residential,30,False,False,96.415,"LINESTRING (8.9250297 50.8204364, 8.9245273 50.8205301, 8.924346 50.8205619, 8.9241493 50.8205724, 8.9237798 50.8205712, 8.9236862 50.8205716)",1,,,,
307560996,Drosselweg,residential,30,False,True,77.667,"LINESTRING (8.9250297 50.8204364, 8.925594 50.8202861, 8.9257285 50.8202657, 8.9258822 50.8202548, 8.9260824 50.8202562)",1,,,,
1040925173,Marktstraße,residential,30,False,True,14.748,"LINESTRING (8.922483 50.8201198, 8.9223272 50.8202087)",1,,,,
"[176765378, 26455738]",Mühlgasse,residential,30,False,False,219.24699999999999,"LINESTRING (8.922483 50.8201198, 8.9224748 50.8200129, 8.9224929 50.819931, 8.92257 50.8198072, 8.9226273 50.8197111, 8.9227057 50.8195795, 8.9227573 50.819481, 8.9227924 50.8194138, 8.9228094 50.8193487, 8.9228368 50.8192442, 8.9229355 50.8188669, 8.9230745 50.8185789, 8.9231475 50.8184732, 8.9231885 50.8184309, 8.9232768 50.8183398, 8.9233394 50.8182923, 8.9233892 50.8182642)",1,,,,
70536470,Drosselweg,residential,30,False,True,103.479,"LINESTRING (8.922483 50.8201198, 8.9226609 50.8202182, 8.922825 50.8203089, 8.9230126 50.820411, 8.923213 50.8205179, 8.9233004 50.8205661, 8.9233465 50.8205807, 8.9234024 50.8205854, 8.9236183 50.8205734, 8.9236862 50.8205716)",1,,,,
176765377,Fasanenweg,residential,30,False,False,274.61299999999994,"LINESTRING (8.922483 50.8201198, 8.9227335 50.8200232, 8.9228927 50.8200037, 8.9229732 50.8199939, 8.9231626 50.8199893, 8.9234636 50.819982, 8.9235556 50.8199797, 8.9237776 50.8199743, 8.923993 50.8199691, 8.924131 50.8199657, 8.9250951 50.8199423, 8.9252717 50.819938, 8.9258952 50.8199377, 8.9263367 50.819985)",1,,,,
26455036,Drosselweg,residential,30,False,False,35.05,"LINESTRING (8.9260824 50.8202562, 8.9263367 50.819985)",1,,,,
307560996,Drosselweg,residential,30,False,False,77.667,"LINESTRING (8.9260824 50.8202562, 8.9258822 50.8202548, 8.9257285 50.8202657, 8.925594 50.8202861, 8.9250297 50.8204364)",1,,,,
26455036,Drosselweg,residential,30,False,True,35.05,"LINESTRING (8.9263367 50.819985, 8.9260824 50.8202562)",1,,,,
176765377,Fasanenweg,residential,30,False,True,274.613,"LINESTRING (8.9263367 50.819985, 8.9258952 50.8199377, 8.9252717 50.819938, 8.9250951 50.8199423, 8.924131 50.8199657, 8.923993 50.8199691, 8.9237776 50.8199743, 8.9235556 50.8199797, 8.9234636 50.819982, 8.9231626 50.8199893, 8.9229732 50.8199939, 8.9228927 50.8200037, 8.9227335 50.8200232, 8.922483 50.8201198)",1,,,,
158232465,Borngasse,tertiary,50,False,True,36.551,"LINESTRING (8.9215376 50.8207976, 8.921971 50.8209795)",,,,,
26455037,Marktstraße,residential,30,True,False,68.616,"LINESTRING (8.9215376 50.8207976, 8.9217048 50.820647, 8.9221598 50.820323)",1,,,,
158232465,Borngasse,tertiary,50,False,False,19.500999999999998,"LINESTRING (8.9215376 50.8207976, 8.9214118 50.8207508, 8.9212941 50.8207136)",,,,,
26455213,Brunnenstraße,residential,30,False,False,106.077,"LINESTRING (8.9250098 50.8213783, 8.9245391 50.8212051, 8.9242932 50.8211248, 8.9240862 50.8210504, 8.9239566 50.820991, 8.9238566 50.8209323, 8.9237595 50.820857)",1,,,,
26455213,Brunnenstraße,residential,30,False,True,91.328,"LINESTRING (8.9250098 50.8213783, 8.9256426 50.8214903, 8.9262617 50.8215999)",1,,,,
26455592,Finkenweg,residential,30,False,False,79.32900000000001,"LINESTRING (8.9250098 50.8213783, 8.9248802 50.8215454, 8.9246756 50.8218028, 8.9246077 50.8218621, 8.9244221 50.8219798)",1,,,,
70536470,Drosselweg,residential,30,False,False,103.479,"LINESTRING (8.9236862 50.8205716, 8.9236183 50.8205734, 8.9234024 50.8205854, 8.9233465 50.8205807, 8.9233004 50.8205661, 8.923213 50.8205179, 8.9230126 50.820411, 8.922825 50.8203089, 8.9226609 50.8202182, 8.922483 50.8201198)",1,,,,
176765376,Brunnenstraße,residential,30,False,True,32.454,"LINESTRING (8.9236862 50.8205716, 8.9236996 50.8207216, 8.9237107 50.8207777, 8.9237595 50.820857)",1,,,,
307560996,Drosselweg,residential,30,False,True,96.415,"LINESTRING (8.9236862 50.8205716, 8.9237798 50.8205712, 8.9241493 50.8205724, 8.924346 50.8205619, 8.9245273 50.8205301, 8.9250297 50.8204364)",1,,,,
26455591,Falkenweg,residential,30,False,False,76.263,"LINESTRING (8.9260352 50.8222693, 8.9261194 50.8219186, 8.9262617 50.8215999)",1,,,,
26455213,Brunnenstraße,residential,30,False,False,91.328,"LINESTRING (8.9262617 50.8215999, 8.9256426 50.8214903, 8.9250098 50.8213783)",1,,,,
26455591,Falkenweg,residential,30,False,True,76.263,"LINESTRING (8.9262617 50.8215999, 8.9261194 50.8219186, 8.9260352 50.8222693)",1,,,,
25275146,Niederrheinische Straße,tertiary,50,False,False,77.631,"LINESTRING (8.9244221 50.8219798, 8.9243538 50.821905, 8.9242609 50.8218227, 8.9241307 50.8217232, 8.924025 50.8216628, 8.9239085 50.8216104, 8.9237773 50.8215644, 8.9236225 50.8215224)",2,,,,
25275146,Niederrheinische Straße,tertiary,50,False,True,33.729,"LINESTRING (8.9244221 50.8219798, 8.924586 50.8221328, 8.9247062 50.8222239)",2,,,,
26455592,Finkenweg,residential,30,False,True,79.329,"LINESTRING (8.9244221 50.8219798, 8.9246077 50.8218621, 8.9246756 50.8218028, 8.9248802 50.8215454, 8.9250098 50.8213783)",1,,,,
26455651,Mühlgasse,residential,30,True,False,111.865,"LINESTRING (8.9221598 50.820323, 8.922386 50.8204302, 8.9225292 50.8205221, 8.9226803 50.8206506, 8.9226926 50.8206848, 8.9226823 50.8207084, 8.9226591 50.820732, 8.922558 50.8208188, 8.9224172 50.8209612, 8.9222656 50.8211081)",1,,,,
888977784,Marktstraße,residential,30,False,False,17.317999999999998,"LINESTRING (8.9221598 50.820323, 8.9222675 50.8202478, 8.9223272 50.8202087)",1,,,,
176765374,Borngasse,tertiary,50,False,False,25.155,"LINESTRING (8.9222656 50.8211081, 8.921971 50.8209795)",2,,,,
176765374,Borngasse,tertiary,50,False,True,18.785,"LINESTRING (8.9222656 50.8211081, 8.9224931 50.8211969)",2,,,,
1040925173,Marktstraße,residential,30,False,False,14.748,"LINESTRING (8.9223272 50.8202087, 8.922483 50.8201198)",1,,,,
26455654,Mühlgasse,residential,30,False,False,65.593,"LINESTRING (8.9223272 50.8202087, 8.9218879 50.820034, 8.9216603 50.8199273, 8.9215532 50.8198794)",1,,,,
888977784,Marktstraße,residential,30,False,True,17.317999999999998,"LINESTRING (8.9223272 50.8202087, 8.9222675 50.8202478, 8.9221598 50.820323)",1,,,,
26455654,Mühlgasse,residential,30,False,False,13.728000000000002,"LINESTRING (8.9209359 50.819591, 8.9208105 50.8195608, 8.9207494 50.8195585)",1,,,,
26455654,Mühlgasse,residential,30,False,True,53.981,"LINESTRING (8.9209359 50.819591, 8.9213931 50.8197935, 8.9215532 50.8198794)",1,,,,
26455853,An der Stadtmauer,residential,,False,True,25.958,"LINESTRING (8.9209359 50.819591, 8.9209958 50.819531, 8.9211306 50.8193926)",1,,,,
26455654,Mühlgasse,residential,30,False,False,53.981,"LINESTRING (8.9215532 50.8198794, 8.9213931 50.8197935, 8.9209359 50.819591)",1,,,,
26455654,Mühlgasse,residential,30,False,True,65.593,"LINESTRING (8.9215532 50.8198794, 8.9216603 50.8199273, 8.9218879 50.820034, 8.9223272 50.8202087)",1,,,,
26455655,Blaue Pfütze,residential,30,False,False,81.642,"LINESTRING (8.9215532 50.8198794, 8.9214187 50.8199717, 8.9209981 50.8201747, 8.9208008 50.8202619, 8.9206157 50.8202976)",1,,,,
"[1131773587, 25268548, 318666518]",Borngasse,tertiary,30,False,False,53.479,"LINESTRING (8.9206157 50.8202976, 8.9206166 50.8201751, 8.9206394 50.8200336, 8.92066 50.8199691, 8.9207185 50.8198233)",,,,,
25268548,Borngasse,tertiary,30,False,True,69.815,"LINESTRING (8.9206157 50.8202976, 8.9206166 50.8203471, 8.9206239 50.8203905, 8.9206651 50.8204254, 8.9207479 50.8204693, 8.92113 50.8206446, 8.9212356 50.8206878, 8.9212941 50.8207136)",,,,,
26455655,Blaue Pfütze,residential,30,False,True,81.64200000000001,"LINESTRING (8.9206157 50.8202976, 8.9208008 50.8202619, 8.9209981 50.8201747, 8.9214187 50.8199717, 8.9215532 50.8198794)",1,,,,
26471449,An der Stadtmauer,residential,,False,True,66.892,"LINESTRING (8.9219943 50.8196451, 8.9219038 50.8196136, 8.9215026 50.8195056, 8.9211306 50.8193926)",1,,,,
26455853,An der Stadtmauer,residential,,False,False,25.958,"LINESTRING (8.9211306 50.8193926, 8.9209958 50.819531, 8.9209359 50.819591)",1,,,,
26471449,An der Stadtmauer,residential,,False,False,66.892,"LINESTRING (8.9211306 50.8193926, 8.9215026 50.8195056, 8.9219038 50.8196136, 8.9219943 50.8196451)",1,,,,
