osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,bridge,name,junction
613345043,4,L 072,secondary,50,False,False,35.293,"LINESTRING (11.503227 53.3330279, 11.5032032 53.3331747, 11.503163 53.3333429)",,,
"[40814317, 613345043, 4726452, 4726451, 1064213563]","['4', '2']",L 072,secondary,50,False,True,803.6859999999999,"LINESTRING (11.503227 53.3330279, 11.5032327 53.3328512, 11.5032217 53.3326725, 11.5031332 53.3321034, 11.503115 53.3319797, 11.5030924 53.3318436, 11.5030683 53.3317057, 11.5030235 53.3314581, 11.5029813 53.3312214, 11.5029269 53.3310332, 11.50288 53.3309133, 11.502801 53.3307727, 11.5027119 53.3306286, 11.502599 53.3304809, 11.5024775 53.3303138, 11.5022774 53.3300501, 11.5021385 53.3298706, 11.5019996 53.329676, 11.5018762 53.3294912, 11.5017855 53.3293162, 11.5017167 53.3291281, 11.5016797 53.3289588, 11.5016293 53.3286115, 11.5016034 53.3284399, 11.5015729 53.32821, 11.5015425 53.3279873, 11.5015086 53.3278215, 11.5014348 53.3275592, 11.501384 53.3274146, 11.5013336 53.3272989, 11.5012871 53.3272019, 11.5011805 53.3270089, 11.5010821 53.326845, 11.5007892 53.3264355, 11.5004963 53.3260643)",yes,,
26655020,,,residential,,False,False,39.037,"LINESTRING (11.503163 53.3333429, 11.502757 53.333089)",,Neustädter Straße,
30048979,,L 073,secondary,50,False,False,83.41,"LINESTRING (11.503163 53.3333429, 11.5040551 53.333871)",,Neustädter Straße,
613345043,4,L 072,secondary,50,False,True,35.293,"LINESTRING (11.503163 53.3333429, 11.5032032 53.3331747, 11.503227 53.3330279)",,,
35280930,,,residential,30,False,False,76.644,"LINESTRING (11.4983363 53.327938, 11.4994441 53.3281313)",,Seminarstraße,
199806214,,,residential,30,False,False,136.492,"LINESTRING (11.4983363 53.327938, 11.4989025 53.326758)",,Schweriner Straße,
199806214,,,residential,30,False,True,189.506,"LINESTRING (11.4983363 53.327938, 11.4980025 53.3285644, 11.4978736 53.3288063, 11.497642 53.3292725, 11.4974959 53.3295666)",,Schweriner Straße,
4857896,,,residential,30,True,False,93.32900000000001,"LINESTRING (11.4969863 53.3277092, 11.497205 53.3277306, 11.4977907 53.3278291, 11.4980321 53.3278765, 11.4983363 53.327938)",,Seminarstraße,
26936857,,,residential,30,False,False,71.541,"LINESTRING (11.4969863 53.3277092, 11.4966561 53.3277446, 11.4964987 53.3277729, 11.4960939 53.3278724, 11.4959647 53.3279041)",,Seminarstraße,
4857899,,,residential,30,False,True,138.642,"LINESTRING (11.4991483 53.3260794, 11.4982152 53.3260929, 11.4970613 53.3261091)",,Breite Straße,
