osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge,access,junction
4802192,Schloßstraße,residential,30,False,False,62.938,"LINESTRING (9.3772118 48.6687056, 9.3780436 48.6685692)",,,,,
4802196,Kreuzstraße,residential,30,False,False,56.081,"LINESTRING (9.3772118 48.6687056, 9.3774181 48.6691912)",,,,,
4802192,Schloßstraße,residential,30,False,False,63.662,"LINESTRING (9.3780436 48.6685692, 9.3788817 48.6684228)",,,,,
4802192,Schloßstraße,residential,30,False,True,62.938,"LINESTRING (9.3780436 48.6685692, 9.3772118 48.6687056)",,,,,
4802205,Kapellenstraße,residential,30,False,True,68.153,"LINESTRING (9.3809025 48.6705626, 9.3809406 48.671175)",,,,,
4802205,Kapellenstraße,residential,30,False,False,95.64500000000001,"LINESTRING (9.3809025 48.6705626, 9.380939 48.6703638, 9.3809561 48.6703321, 9.3809636 48.6702746, 9.3809738 48.67014, 9.3809737 48.6701247, 9.380976 48.6699549, 9.3809447 48.6697071)",,,,,
4802210,Neuffenstraße,residential,30,False,True,66.937,"LINESTRING (9.3809025 48.6705626, 9.3808717 48.6705661, 9.3807514 48.6705799, 9.3800041 48.6706645)",,,,,
29078004,Neuffenstraße,residential,30,True,False,164.801,"LINESTRING (9.3809025 48.6705626, 9.3826699 48.6702201, 9.3830596 48.670154)",,,,,
4802195,Siedlerstraße,residential,30,False,True,60.639,"LINESTRING (9.3807488 48.6688339, 9.3799508 48.6689741)",,,,,
4802205,Kapellenstraße,residential,30,False,False,56.336,"LINESTRING (9.3807488 48.6688339, 9.3806061 48.6683361)",,,,,
4802205,Kapellenstraße,residential,30,False,True,83.352,"LINESTRING (9.3807488 48.6688339, 9.3809193 48.669575)",,,,,
4802192,Schloßstraße,residential,30,False,True,15.458,"LINESTRING (9.3806061 48.6683361, 9.3804046 48.6682959)",,,,,
4802205,Kapellenstraße,residential,30,False,True,56.336,"LINESTRING (9.3806061 48.6683361, 9.3807488 48.6688339)",,,,,
4802196,Kreuzstraße,residential,30,False,False,29.809,"LINESTRING (9.3776392 48.6696906, 9.3777592 48.6699467)",,,,,
4802196,Kreuzstraße,residential,30,False,True,37.591,"LINESTRING (9.3776392 48.6696906, 9.3774926 48.6693667)",,,,,
4802195,Siedlerstraße,residential,30,False,False,86.894,"LINESTRING (9.3774926 48.6693667, 9.3786486 48.6691998)",,,,,
4802196,Kreuzstraße,residential,30,False,False,37.591,"LINESTRING (9.3774926 48.6693667, 9.3776392 48.6696906)",,,,,
4802196,Kreuzstraße,residential,30,False,True,20.267,"LINESTRING (9.3774926 48.6693667, 9.3774181 48.6691912)",,,,,
35206309,Stuttgarter Straße,secondary,30,True,False,7.533,"LINESTRING (9.3790632 48.6724774, 9.3791503 48.6724416)",L 1200,,,,
440486121,Albstraße,residential,20,True,False,35.899,"LINESTRING (9.3790632 48.6724774, 9.3789712 48.6723975, 9.3787673 48.6722204)",,,,,
865689652,Ulmer Straße,secondary,30,False,True,10.763,"LINESTRING (9.3812574 48.6719296, 9.381118 48.6719595)",L 1200,3,,,
4802213,Ulmer Straße,secondary,30,False,False,67.642,"LINESTRING (9.3812574 48.6719296, 9.3815979 48.6718585, 9.3818459 48.6717995, 9.3821155 48.6717119)",L 1200,3,,,
4802210,Neuffenstraße,residential,30,False,False,22.04,"LINESTRING (9.3778091 48.6711899, 9.3780912 48.6711222)",,,,,
4802209,Albstraße,residential,30,False,True,57.918,"LINESTRING (9.3778091 48.6711899, 9.3777242 48.671206, 9.3770437 48.6713155)",,,,,
1214029332,Albstraße,residential,20,False,False,56.370999999999995,"LINESTRING (9.3778091 48.6711899, 9.3779472 48.6713535, 9.378198 48.6716269)",,,,,
4802210,Neuffenstraße,residential,30,False,False,61.199,"LINESTRING (9.3791958 48.6707986, 9.3800041 48.6706645)",,,,,
4839857,Achalmstraße,residential,30,False,False,95.781,"LINESTRING (9.3791958 48.6707986, 9.378952 48.6699524)",,,,,
4802210,Neuffenstraße,residential,30,False,True,88.99499999999999,"LINESTRING (9.3791958 48.6707986, 9.3791472 48.670805, 9.3787371 48.6709038, 9.378317 48.6710518, 9.3780912 48.6711222)",,,,,
4802205,Kapellenstraße,residential,30,False,False,83.352,"LINESTRING (9.3809193 48.669575, 9.3807488 48.6688339)",,,,,
4802205,Kapellenstraße,residential,30,False,True,14.807,"LINESTRING (9.3809193 48.669575, 9.3809308 48.669635, 9.3809447 48.6697071)",,,,,
4802196,Kreuzstraße,residential,30,False,True,29.809,"LINESTRING (9.3777592 48.6699467, 9.3776392 48.6696906)",,,,,
4839841,Talstraße,residential,30,True,False,87.408,"LINESTRING (9.3777592 48.6699467, 9.3778917 48.6699557, 9.3789343 48.6698404)",,,,,
4802192,Schloßstraße,residential,30,False,True,61.176,"LINESTRING (9.3796923 48.6682959, 9.3788817 48.6684228)",,,,,
4802192,Schloßstraße,residential,30,False,False,52.851,"LINESTRING (9.3796923 48.6682959, 9.3798573 48.6682671, 9.3804046 48.6682959)",,,,,
4802192,Schloßstraße,residential,30,False,False,61.176,"LINESTRING (9.3788817 48.6684228, 9.3796923 48.6682959)",,,,,
4802192,Schloßstraße,residential,30,False,True,63.662,"LINESTRING (9.3788817 48.6684228, 9.3780436 48.6685692)",,,,,
4839840,Haingartenstraße,residential,30,False,True,31.052,"LINESTRING (9.3788817 48.6684228, 9.3790264 48.6686852)",,,,,
4802195,Siedlerstraße,residential,30,False,False,56.266,"LINESTRING (9.3792083 48.669099, 9.3799508 48.6689741)",,,,,
4802195,Siedlerstraße,residential,30,False,True,42.602,"LINESTRING (9.3792083 48.669099, 9.3786486 48.6691998)",,,,,
4839840,Haingartenstraße,residential,30,False,False,47.912,"LINESTRING (9.3792083 48.669099, 9.3790264 48.6686852)",,,,,
4839840,Haingartenstraße,residential,30,False,True,77.147,"LINESTRING (9.3792083 48.669099, 9.3795198 48.6697616)",,,,,
4839840,Haingartenstraße,residential,30,False,False,77.147,"LINESTRING (9.3795198 48.6697616, 9.3792083 48.669099)",,,,,
4839841,Talstraße,residential,30,True,False,51.258,"LINESTRING (9.3795198 48.6697616, 9.3802076 48.669683)",,,,,
4802205,Kapellenstraße,residential,30,False,False,14.807,"LINESTRING (9.3809447 48.6697071, 9.3809308 48.669635, 9.3809193 48.669575)",,,,,
4802205,Kapellenstraße,residential,30,False,True,95.645,"LINESTRING (9.3809447 48.6697071, 9.380976 48.6699549, 9.3809737 48.6701247, 9.3809738 48.67014, 9.3809636 48.6702746, 9.3809561 48.6703321, 9.380939 48.6703638, 9.3809025 48.6705626)",,,,,
29078005,Talstraße,residential,,True,False,85.232,"LINESTRING (9.3809447 48.6697071, 9.3808939 48.6697094, 9.3807673 48.6697255, 9.3798066 48.6698561)",,,,,
29078010,Talstraße,residential,,False,False,103.704,"LINESTRING (9.3809447 48.6697071, 9.3810454 48.6696914, 9.3822918 48.6694278)",,,,,
4839857,Achalmstraße,residential,30,False,True,95.781,"LINESTRING (9.378952 48.6699524, 9.3791958 48.6707986)",,,,,
4839861,Talstraße,residential,30,False,False,63.663,"LINESTRING (9.378952 48.6699524, 9.3798066 48.6698561)",,,,,
