osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,tunnel,access,junction
"[33805058, 372313445, 24592809, 33971536, 33971538, 632980691, 31901074, 8108410, 306387100]",False,2,,Trankgasse,residential,30,"[False, True]",233.744,"LINESTRING (6.9561009 50.9417152, 6.9561958 50.9417127, 6.9562501 50.9417141, 6.9562953 50.9417152, 6.9565781 50.9417291, 6.956725 50.9417363, 6.956822 50.9417416, 6.9569639 50.9417455, 6.9570132 50.9417485, 6.9571733 50.9417582, 6.9573985 50.9417698, 6.9576824 50.9417784, 6.9586369 50.9418353, 6.9588617 50.9418325, 6.9590876 50.9418149, 6.9592022 50.9418035, 6.9592738 50.9417964, 6.9593097 50.9417902, 6.9594166 50.9417659)",,yes,,
24231208,True,1,,Komödienstraße,residential,50,False,27.638,"LINESTRING (6.9561009 50.9417152, 6.9559955 50.9417164, 6.955915 50.9417174, 6.9557065 50.9417198)",,,,
51348099,True,1,,Tunisstraße,secondary,50,False,8.196,"LINESTRING (6.9532696 50.9401504, 6.9533336 50.9402121)",,,,
623090133,True,2,,Tunisstraße,secondary_link,50,False,34.867999999999995,"LINESTRING (6.9529902 50.9401674, 6.9529996 50.9401349, 6.9530404 50.9400367, 6.9530772 50.9399216, 6.9531309 50.9398701)",,,,
4537862,True,1,,An der Rechtschule,residential,30,False,20.798000000000002,"LINESTRING (6.9533336 50.9402121, 6.9534148 50.9402147, 6.9534764 50.9402166, 6.95363 50.9402222)",,,,
"[727302498, 252773096, 401880206, 623090131, 313982939]",True,"['2', '3', '1']",,Tunisstraße,secondary,50,False,126.105,"LINESTRING (6.9533336 50.9402121, 6.9533095 50.9403789, 6.9532778 50.9405532, 6.9532447 50.9407328, 6.9532222 50.9408595, 6.9531916 50.9410263, 6.9531727 50.9410824, 6.9531672 50.9411024, 6.9531052 50.9412453, 6.953079 50.9412828, 6.9530482 50.9413269)",,yes,,
9831835,True,1,,Kolumbastraße,residential,30,False,84.215,"LINESTRING (6.9537531 50.9390331, 6.953786 50.9389882, 6.9538099 50.9389569, 6.9538536 50.9388942, 6.953861 50.9388678, 6.9538911 50.9385419, 6.953906 50.9383964, 6.9539024 50.9382908)",,,,
1065789418,True,1,,Breite Straße,residential,30,False,25.840000000000003,"LINESTRING (6.9537531 50.9390331, 6.9538537 50.9390519, 6.9539089 50.9390666, 6.9539614 50.9390853, 6.9540719 50.9391431)",,,,
"[147410122, 23574788]",True,1,,Kolpingplatz,residential,30,False,71.53500000000001,"LINESTRING (6.9540719 50.9391431, 6.9540696 50.9391949, 6.9540647 50.9393015, 6.9540103 50.9395009, 6.9539706 50.9395949, 6.9539223 50.9396919, 6.9539028 50.9397746)",,,,
33275106,True,1,,Minoritenstraße,residential,30,False,81.077,"LINESTRING (6.9540719 50.9391431, 6.9542167 50.9391651, 6.9543769 50.9391758, 6.9546839 50.9391726, 6.9550566 50.9391662, 6.955214 50.9391307)",,,,
"[154755098, 1192137597, 129318319]",True,"['2', '1']",,Ludwigstraße,residential,30,False,108.71499999999999,"LINESTRING (6.955214 50.9391307, 6.9551894 50.9390963, 6.9551614 50.9390512, 6.9551376 50.9389677, 6.9551179 50.9387046, 6.9551151 50.938657, 6.9550773 50.9383441, 6.9550753 50.938327, 6.9550437 50.9381635)","['6', '6.3']",,,
30777828,True,1,,Glockengasse,residential,30,False,4.864,"LINESTRING (6.9539024 50.9382908, 6.953833 50.9382915)",,,,
24233181,True,1,,Herzogstraße,residential,30,False,109.991,"LINESTRING (6.9539024 50.9382908, 6.9538763 50.9378564, 6.9538801 50.9378023, 6.9538631 50.9374099, 6.9538442 50.9373028)",,,,
5667170,True,6,,Tunisstraße,primary,50,False,29.989,"LINESTRING (6.9532703 50.9384052, 6.9533497 50.9385845, 6.9533828 50.9386654)",,,,
44129592,True,1,,Obenmarspforten,residential,30,False,46.363,"LINESTRING (6.9581552 50.937611, 6.9588128 50.9375649)",,,,
23493807,True,2,,Unter Goldschmied,residential,50,False,68.926,"LINESTRING (6.9581552 50.937611, 6.9581735 50.9376471, 6.9582071 50.9376882, 6.9582122 50.9379014, 6.9582168 50.9381806, 6.9582168 50.9382239)",,,,
"[373038379, 154755092, 82548195]",False,"['2', '3']",,"['Quatermarkt', 'Gülichplatz']",residential,,True,150.76699999999997,"LINESTRING (6.9581552 50.937611, 6.9580978 50.9374893, 6.9580714 50.9373391, 6.9580344 50.9372625, 6.9580281 50.9372494, 6.9580091 50.93721, 6.9580092 50.9371945, 6.9579817 50.9371307, 6.9579605 50.9370601, 6.957955 50.9369908, 6.9579575 50.9368557, 6.9579624 50.9367774, 6.9579683 50.9366833, 6.9579707 50.9365865, 6.9579741 50.9364782, 6.9579798 50.9364214, 6.9579991 50.936341, 6.9580354 50.9362759)",,,,
24037280,True,1,,Gürzenichstraße,residential,,False,77.795,"LINESTRING (6.9569254 50.9362628, 6.9579776 50.9362752, 6.9580354 50.9362759)",,,,
"[288620099, 4537892]",True,1,,"['Große Sandkaul', 'Marspfortengasse']",residential,30,False,101.363,"LINESTRING (6.9569254 50.9362628, 6.9569373 50.9365867, 6.9569 50.9369171, 6.9568786 50.9371731)",,,,
4532200,True,1,,Kleine Budengasse,residential,,False,90.753,"LINESTRING (6.9581201 50.9391572, 6.9582377 50.9391446, 6.9586408 50.9391273, 6.9586943 50.9391264, 6.9588263 50.93913, 6.959066 50.9391355, 6.9592242 50.9391488, 6.9593199 50.9391654, 6.9593993 50.9391886)",,,,
"[1063103289, 133872754]",False,2,,Unter Goldschmied,residential,50,True,84.313,"LINESTRING (6.9581201 50.9391572, 6.9581197 50.9391034, 6.9581267 50.9388478, 6.9581426 50.938614, 6.9581799 50.9384005)",,,,
133872755,False,2,,Unter Goldschmied,residential,50,False,88.544,"LINESTRING (6.9581201 50.9391572, 6.9581318 50.9393202, 6.9581413 50.9395824, 6.9581306 50.9398259, 6.9581274 50.9398805, 6.9581425 50.9399067, 6.9581618 50.9399215, 6.9581922 50.9399385)",,,,
"[329049398, 4532199]",True,1,,Große Budengasse,residential,,False,93.28699999999998,"LINESTRING (6.9567935 50.9391744, 6.9575442 50.9391983, 6.9577853 50.9391847, 6.9580029 50.9391674, 6.9581201 50.9391572)",,,no,
"[1042668177, 1042668178, 8076095]",True,1,,Sporergasse,residential,,False,144.843,"LINESTRING (6.9567935 50.9391744, 6.9567892 50.9393295, 6.9567942 50.939448, 6.9573966 50.9394575, 6.9574233 50.9394694, 6.957447 50.9394974, 6.9574685 50.9396206, 6.9575123 50.9398718, 6.9575241 50.9399204, 6.9575409 50.9399465, 6.9575615 50.9399651, 6.9575963 50.9399833, 6.9576487 50.9399951, 6.9577386 50.9399951)",,,,
9831837,True,1,,Brückenstraße,residential,,False,24.526,"LINESTRING (6.9550205 50.937966, 6.9549612 50.9380246, 6.9548985 50.9380601, 6.9547972 50.9381344)",,,,
"[827729963, 827729964, 309839858, 309839859, 23915966]",False,2,,Ludwigstraße,residential,30,True,102.61699999999999,"LINESTRING (6.9550205 50.937966, 6.9550073 50.9379168, 6.9549945 50.937841, 6.9549791 50.9377987, 6.9549422 50.9376616, 6.9549221 50.9375532, 6.9549122 50.9375132, 6.9549102 50.9374182, 6.954909 50.937362, 6.9549023 50.9370486)",,building_passage,,
4537902,True,1,,Gürzenichstraße,residential,,False,22.326999999999998,"LINESTRING (6.9583558 50.9362169, 6.9582491 50.9361834, 6.9581989 50.9361639, 6.9581484 50.9361333, 6.9581066 50.9360976)",,,,
24037279,True,1,,Gürzenichstraße,residential,,False,23.495,"LINESTRING (6.9583558 50.9362169, 6.9582081 50.936234, 6.958107 50.93626, 6.9580354 50.9362759)",,,,
8076097,False,2,,Am Hof,residential,50,False,17.233,"LINESTRING (6.9575 50.9400327, 6.9575569 50.9400237, 6.9576127 50.9400149, 6.9577386 50.9399951)",,,,
8076097,False,2,,Am Hof,residential,50,True,32.552,"LINESTRING (6.9581922 50.9399385, 6.9580511 50.9399429, 6.9580125 50.9399494, 6.9577386 50.9399951)",,,,
"[130752273, 130752274, 23694447]",False,2,,Am Hof,residential,,False,104.927,"LINESTRING (6.9581922 50.9399385, 6.9585264 50.9399202, 6.9587861 50.9399066, 6.9595585 50.9398643, 6.9596374 50.93986, 6.9596841 50.9398569)",,,,
133872755,False,2,,Unter Goldschmied,residential,50,True,88.544,"LINESTRING (6.9581922 50.9399385, 6.9581618 50.9399215, 6.9581425 50.9399067, 6.9581274 50.9398805, 6.9581306 50.9398259, 6.9581413 50.9395824, 6.9581318 50.9393202, 6.9581201 50.9391572)",,,,
39888572,True,1,,Alter Markt,residential,30,False,32.18,"LINESTRING (6.9593993 50.9391886, 6.9594405 50.939203, 6.9594858 50.9392107, 6.959534 50.9392151, 6.9597316 50.9392017, 6.9598488 50.9391944)",,,,
39888573,False,1,,Bürgerstraße,residential,,False,74.559,"LINESTRING (6.9593993 50.9391886, 6.9592292 50.9385363, 6.9592273 50.9385269)",,,,
4537872,False,2,,Salomonsgasse,residential,,False,38.811,"LINESTRING (6.9581799 50.9384005, 6.9576267 50.9384179)",,,,
"[1063103289, 133872754]",False,2,,Unter Goldschmied,residential,50,False,84.313,"LINESTRING (6.9581799 50.9384005, 6.9581426 50.938614, 6.9581267 50.9388478, 6.9581197 50.9391034, 6.9581201 50.9391572)",,,,
32555731,False,1,,Große Neugasse,residential,20,False,4.688,"LINESTRING (6.9614435 50.9397773, 6.9615104 50.9397775)",,,,
8108227,False,1,,Auf dem Brand,residential,,False,69.19999999999999,"LINESTRING (6.9614435 50.9397773, 6.9614467 50.9398797, 6.9614461 50.939917, 6.9614442 50.9400278, 6.9614392 50.9400996, 6.9614108 50.940399)",,,,
"[4537865, 32555731, 386474285]",False,"['2', '1']",,Große Neugasse,residential,20,True,104.73599999999999,"LINESTRING (6.9614435 50.9397773, 6.9606822 50.9397759, 6.9603767 50.9397858, 6.960331 50.9397878, 6.9602048 50.9397983, 6.9599538 50.9398247)",,,,
51774292,False,1,,Marsplatz,residential,,True,12.801,"LINESTRING (6.9594577 50.9375192, 6.9594795 50.9376335)",,,,
7974654,True,1,,Marsplatz,residential,30,False,45.484,"LINESTRING (6.9594577 50.9375192, 6.9593998 50.9375235, 6.959135 50.9375463, 6.9588128 50.9375649)",,,,
6186582,True,2,,Gürzenichstraße,residential,30,False,39.706,"LINESTRING (6.9589221 50.9362292, 6.9583558 50.9362169)",,,,
24040337,False,,,,residential,,False,4.485,"LINESTRING (6.9614932 50.9366104, 6.9614863 50.9366505)",,,,
36772534,True,2,,,secondary_link,,False,18.89,"LINESTRING (6.9614932 50.9366104, 6.9616507 50.9366079, 6.9617615 50.9365975)",,,,
7974187,False,1,,,residential,,True,9.766,"LINESTRING (6.9618873 50.9366353, 6.9617615 50.9365975)",,,,
7974185,True,1,,Markmannsgasse,secondary,,False,28.29,"LINESTRING (6.9618873 50.9366353, 6.9617668 50.9366515, 6.9617293 50.9366515, 6.9614863 50.9366505)",,,,
"[994859425, 23479875]",False,1,,Markmannsgasse,residential,,True,45.162,"LINESTRING (6.9618873 50.9366353, 6.9619786 50.9366594, 6.9622502 50.9367063, 6.9624523 50.9367202, 6.9625122 50.936726)",,,,
24040337,False,,,,residential,,True,4.485,"LINESTRING (6.9614863 50.9366505, 6.9614932 50.9366104)",,,,
"[7974185, 120070269]",True,1,,"['Markmannsgasse', 'Heumarkt']","['secondary_link', 'secondary']",,False,97.35999999999999,"LINESTRING (6.9614863 50.9366505, 6.9612352 50.9366415, 6.9611651 50.9366279, 6.9610878 50.9365974, 6.9610422 50.9365618, 6.9610086 50.9364993, 6.9609967 50.9364534, 6.9610073 50.9361586, 6.960992 50.9361035, 6.9609399 50.9360407, 6.9609132 50.9360118)",,,,
"[994859425, 23479875]",False,1,,Markmannsgasse,residential,,False,45.162,"LINESTRING (6.9625122 50.936726, 6.9624523 50.9367202, 6.9622502 50.9367063, 6.9619786 50.9366594, 6.9618873 50.9366353)",,,,
901827384,True,1,,,residential,,False,18.898000000000003,"LINESTRING (6.9559192 50.9426135, 6.9558437 50.9426159, 6.9557956 50.9426038, 6.9557676 50.9425897, 6.9557383 50.9425627, 6.9557253 50.9425293)",,,,roundabout
"[7976570, 40236578]",True,"['2', '1']",,Marzellenstraße,residential,,False,91.63499999999999,"LINESTRING (6.9558293 50.9424343, 6.9558582 50.9423476, 6.9559952 50.9419474, 6.9559798 50.941827, 6.9559583 50.9418092, 6.9558526 50.9417618, 6.9557065 50.9417198)",,,,
7976572,True,1,,,residential,,False,19.531,"LINESTRING (6.9558293 50.9424343, 6.9558807 50.94243, 6.9559122 50.9424331, 6.9559592 50.9424467, 6.9559918 50.9424662, 6.9560161 50.942495, 6.9560233 50.942524)",,,,roundabout
"[8677666, 349914644, 23572047]",False,2,,An den Dominikanern,residential,50,True,130.065,"LINESTRING (6.9557253 50.9425293, 6.9556157 50.9425359, 6.9553443 50.9425617, 6.9550222 50.9425848, 6.954655 50.9425877, 6.9544594 50.9425854, 6.9538751 50.9425707)",,,,
204177817,True,1,,,residential,,False,13.748999999999999,"LINESTRING (6.9557253 50.9425293, 6.9557313 50.9424969, 6.9557583 50.9424648, 6.9557974 50.9424434, 6.9558293 50.9424343)",,,,roundabout
130752272,False,,,Alter Markt,residential,,True,26.93,"LINESTRING (6.9602326 50.9391816, 6.9598488 50.9391944)",,,,
37276371,False,1,,An der Rechtschule,residential,30,True,19.177,"LINESTRING (6.9539037 50.9402224, 6.95363 50.9402222)",,,,
"[154755120, 8682797]",True,1,,"['Richartzstraße', 'An der Rechtschule']",residential,30,False,234.95700000000002,"LINESTRING (6.9539037 50.9402224, 6.9544499 50.9402228, 6.9551595 50.9402271, 6.9554382 50.9402293, 6.9554682 50.9402096, 6.955502 50.9401835, 6.955516 50.940137, 6.9555194 50.9401259, 6.9555125 50.9400171, 6.9554858 50.9397308, 6.9554628 50.9395589, 6.955418 50.9394545, 6.9553436 50.939293, 6.9552709 50.9391922, 6.9552503 50.9391699, 6.955214 50.9391307)",,,,
24037618,True,1,,Seidmacherinnengäßchen,residential,10,False,58.102999999999994,"LINESTRING (6.9602812 50.9374643, 6.9601125 50.937465, 6.9597432 50.9374987, 6.9594577 50.9375192)",,,,
"[24036866, 186290251, 274367599]",False,2,,Heumarkt,residential,10,True,135.365,"LINESTRING (6.9602812 50.9374643, 6.9602825 50.937421, 6.9602855 50.9373252, 6.9602983 50.9368977, 6.9603065 50.9366222, 6.9603027 50.9362471)",,,,
24592789,False,2,,Kurt-Hackenberg-Platz,residential,30,True,61.502,"LINESTRING (6.9597459 50.9403907, 6.9597459 50.940344, 6.9597457 50.940272, 6.9597462 50.9401163, 6.9597468 50.939933, 6.9597409 50.939886, 6.9597227 50.9398676, 6.9596841 50.9398569)",,,,
"[154874104, 176385764, 1165222429]",False,2,,"['Kurt-Hackenberg-Platz', 'Am Domhof']",residential,30,True,106.073,"LINESTRING (6.9597459 50.9403907, 6.959746 50.9404607, 6.9597461 50.9405341, 6.9597243 50.9411042, 6.9597173 50.94127, 6.9597159 50.9413444)",,yes,,
"[23560497, 16081930]",True,1,,Gulliver-Tunnel,residential,,False,94.96000000000001,"LINESTRING (6.9614195 50.9412506, 6.9614203 50.9412052, 6.9613837 50.9406278, 6.9613687 50.9404664, 6.9613647 50.9404275, 6.9613616 50.9403975)",,yes,,
448989156,True,2,,Gulliver-Tunnel,residential,30,False,30.317999999999998,"LINESTRING (6.9614195 50.9412506, 6.9614611 50.9412483, 6.9618506 50.9412271)",,yes,,
155570091,True,1,,,residential,,False,23.805,"LINESTRING (6.9618587 50.9417394, 6.9618331 50.9417707, 6.9616758 50.9419196)",,,,
"[422639341, 155570094]",True,1,,,residential,,False,37.882,"LINESTRING (6.9618587 50.9417394, 6.9618633 50.9418078, 6.9618751 50.9418492, 6.9619186 50.9418783, 6.9619758 50.9418875, 6.9620577 50.9418804, 6.9621311 50.9418613, 6.9621898 50.9418264)",,,,
23015147,False,1,,Marienplatz,residential,30,False,104.628,"LINESTRING (6.9572097 50.9340732, 6.9578108 50.9339741, 6.9580376 50.9339669, 6.9582765 50.9339899, 6.9584221 50.9340166, 6.9586418 50.9340935)",,,,
23015861,True,1,,Kasinostraße,residential,30,False,119.37199999999999,"LINESTRING (6.9572097 50.9340732, 6.9571891 50.9346082, 6.9571845 50.9346975, 6.9571723 50.9350497, 6.9571674 50.9351464)",,,,
23015147,False,1,,Marienplatz,residential,30,True,104.628,"LINESTRING (6.9586418 50.9340935, 6.9584221 50.9340166, 6.9582765 50.9339899, 6.9580376 50.9339669, 6.9578108 50.9339741, 6.9572097 50.9340732)",,,,
23015859,False,1,,Stephanstraße,residential,,False,6.882,"LINESTRING (6.9562222 50.93413, 6.9563199 50.9341237)",,,,
23487106,True,1,,Sternengasse,residential,,False,59.795,"LINESTRING (6.9562222 50.93413, 6.9553721 50.9341764)",,,,
44037603,True,3,L 111,Pipinstraße,secondary,50,False,28.236,"LINESTRING (6.9571674 50.9351464, 6.9575686 50.93517)",,,,
"[332665336, 23487084]",False,1,,Plectrudengasse,residential,,True,52.062000000000005,"LINESTRING (6.9592031 50.934617, 6.9594612 50.934624, 6.9597621 50.9346322, 6.9599404 50.9346051)",,,,
4400318,True,2,,Neuköllner Straße,secondary_link,50,False,75.87,"LINESTRING (6.9533938 50.934084, 6.953361 50.934766)",,,,
121935993,False,,,Sternengasse,residential,,True,49.077,"LINESTRING (6.9533938 50.934084, 6.9534463 50.9340883, 6.9535216 50.9340944, 6.9537969 50.9341229, 6.9540855 50.9341528)",,,,
121935993,False,,,Sternengasse,residential,,False,49.077,"LINESTRING (6.9540855 50.9341528, 6.9537969 50.9341229, 6.9535216 50.9340944, 6.9534463 50.9340883, 6.9533938 50.934084)",,,,
121935993,False,,,Sternengasse,residential,,True,90.99600000000001,"LINESTRING (6.9540855 50.9341528, 6.9545577 50.934209, 6.954872 50.9342123, 6.9550376 50.9342043, 6.955104 50.9342011, 6.9551893 50.9341932, 6.9553721 50.9341764)",,,,
168991647,True,3,B 51,Konrad-Adenauer-Ufer,primary,50,False,19.676,"LINESTRING (6.9622047 50.9420031, 6.9621898 50.9418264)",,,,
155570090,True,2,,Trankgasse,residential,,False,19.875999999999998,"LINESTRING (6.9622047 50.9420031, 6.9620801 50.9419913, 6.9619304 50.9419601)",,,,
"[450655784, 155570076, 389121893]",True,"['4', '3']",B 51,Konrad-Adenauer-Ufer,primary,50,False,57.416,"LINESTRING (6.9624076 50.9428189, 6.9623645 50.9427103, 6.9623054 50.9425599, 6.9622672 50.9424423, 6.9622329 50.9423147)",,,,
23566855,True,1,,Perlenpfuhl,residential,30,False,53.566,"LINESTRING (6.9537984 50.9371404, 6.9545615 50.9371119)",,,,
23566877,False,1,,Herzogstraße,residential,,False,40.821,"LINESTRING (6.9537984 50.9371404, 6.9537486 50.9369617, 6.95373 50.9367764)",,,,
23916033,False,1,,Perlenpfuhl,residential,30,False,30.802999999999997,"LINESTRING (6.9545615 50.9371119, 6.9545611 50.9370499, 6.9549023 50.9370486)",,,,
23566877,False,1,,Herzogstraße,residential,,True,40.821,"LINESTRING (6.95373 50.9367764, 6.9537486 50.9369617, 6.9537984 50.9371404)",,,,
129316659,True,1,,Herzogstraße,residential,,False,18.341,"LINESTRING (6.9538442 50.9373028, 6.9537984 50.9371404)",,,,
"[536910374, 23566862]",True,2,,Streitzeuggasse,residential,,False,68.118,"LINESTRING (6.9538442 50.9373028, 6.9532059 50.9373454, 6.9530764 50.9373541, 6.9530359 50.9373589, 6.9529805 50.9373659, 6.9528783 50.9373686)",,,,
"[78419224, 189054412, 39606301]",True,"['4', '3']",,Offenbachplatz,primary,,False,78.799,"LINESTRING (6.9528783 50.9373686, 6.9529104 50.9374734, 6.9529406 50.9375459, 6.9529832 50.9376632, 6.9530299 50.937779, 6.9531344 50.9380585)",,,,
146789538,True,2,,,secondary_link,50,False,6.083,"LINESTRING (6.9532003 50.9351868, 6.9531695 50.935177, 6.953126 50.9351587)",,,,
204025234,True,2,,,secondary_link,50,False,26.363,"LINESTRING (6.9532003 50.9351868, 6.9532361 50.9351665, 6.9532982 50.9351334, 6.9533855 50.9350828, 6.9534331 50.9350608, 6.9534951 50.9350416)",,,,
146789540,True,2,,,secondary_link,50,False,6.1850000000000005,"LINESTRING (6.9530594 50.9352018, 6.9531093 50.9352209, 6.953134 50.9352315)",,,,
