osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access,width,tunnel
"[8445676, 1125640492]",False,,Rheinstraße,residential,30,False,106.84300000000002,"LINESTRING (6.6927718 51.2001065, 6.6927903 51.2001302, 6.692795 51.2001564, 6.6925658 51.2006098, 6.6925231 51.200744, 6.6924824 51.2008489, 6.6924174 51.2009481, 6.6923532 51.2010178)",,,,,
18485853,False,1,Glockhammer,residential,30,False,135.414,"LINESTRING (6.6927718 51.2001065, 6.6927397 51.2000797, 6.6926958 51.2000615, 6.6923725 51.1999938, 6.6919653 51.1999079, 6.6917764 51.1998616, 6.6916124 51.1998107, 6.6913165 51.1997053, 6.6910122 51.1996094)",,,,,
399730906,False,,Quirinusstraße,residential,30,True,87.027,"LINESTRING (6.6927718 51.2001065, 6.6928414 51.2000303, 6.6930086 51.1998667, 6.6934398 51.1994453)",,,,4.2,
425270909,True,1,Hafenstraße,residential,50,False,9.563,"LINESTRING (6.6918577 51.2024866, 6.6919347 51.2025578)",,,,,
129114174,True,1,Batteriestraße,secondary,50,False,69.06800000000001,"LINESTRING (6.6918577 51.2024866, 6.6919539 51.2023867, 6.6923105 51.2020802, 6.692476 51.2020101)",,,,,
8445664,True,1,Hafenstraße,residential,30,False,10.435,"LINESTRING (6.6911972 51.2022867, 6.691171 51.2023133, 6.6911322 51.202333, 6.6910852 51.2023436)",roundabout,,,,
425270912,True,2,Hafenstraße,residential,30,False,51.279,"LINESTRING (6.6911972 51.2022867, 6.6912743 51.2023239, 6.6916896 51.2024369, 6.6917468 51.2024524, 6.6918577 51.2024866)",,,,,
925774621,False,,Rheinwallgraben,residential,30,True,9.775,"LINESTRING (6.6920069 51.2013047, 6.6918981 51.2012492)",,,,,
"[1097433481, 87425837]",True,,Rheinstraße,residential,30,False,116.14300000000001,"LINESTRING (6.6920069 51.2013047, 6.6917717 51.2015036, 6.6916059 51.2016767, 6.6915504 51.2017331, 6.6912338 51.2021312, 6.6911938 51.2022114)",,,,,
38113873,False,,Krefelder Straße,residential,30,False,8.913,"LINESTRING (6.6859512 51.201836, 6.6860453 51.2017817)",,,,,
38113873,False,,Krefelder Straße,residential,30,True,43.641,"LINESTRING (6.6859512 51.201836, 6.6854948 51.2021048)",,,,,
14020433,True,,Königstraße,residential,30,False,141.416,"LINESTRING (6.6859512 51.201836, 6.685968 51.2018464, 6.6862652 51.2020403, 6.6863148 51.2020668, 6.686369 51.2020905, 6.6876698 51.2024859)",,,,,
26377273,False,,Hafenstraße,residential,30,False,37.681,"LINESTRING (6.6900298 51.2021053, 6.6895293 51.2019769)",,,,,
26377273,False,,Hafenstraße,residential,30,True,36.914,"LINESTRING (6.6900298 51.2021053, 6.6901296 51.2021313, 6.6905188 51.2022331)",,,,,
38113873,False,,Krefelder Straße,residential,30,False,85.023,"LINESTRING (6.6846016 51.2026258, 6.6854948 51.2021048)",,,,,
148323175,False,,Oberstraße,residential,30,True,54.138,"LINESTRING (6.6982501 51.1944608, 6.6980883 51.1946397, 6.6980474 51.1946845, 6.6979467 51.194779, 6.6978282 51.1948681)",,,,,
18485853,False,1,Glockhammer,residential,30,True,135.41400000000002,"LINESTRING (6.6910122 51.1996094, 6.6913165 51.1997053, 6.6916124 51.1998107, 6.6917764 51.1998616, 6.6919653 51.1999079, 6.6923725 51.1999938, 6.6926958 51.2000615, 6.6927397 51.2000797, 6.6927718 51.2001065)",,,,,
421311182,True,1,Glockhammer,residential,30,False,19.257,"LINESTRING (6.6910122 51.1996094, 6.6909486 51.1996132, 6.6908939 51.1996272, 6.6908332 51.1996552, 6.6907853 51.1996938)",,,,,
421311183,False,1,Glockhammer,residential,30,False,21.215,"LINESTRING (6.6907116 51.1995186, 6.6907539 51.1995461, 6.6907764 51.1995689, 6.6907872 51.1995992, 6.6907904 51.1996439, 6.6907853 51.1996938)",,,,,
428704685,True,,Benno-Nußbaum-Platz,residential,30,False,9.635,"LINESTRING (6.6881763 51.1980218, 6.6882222 51.1980189, 6.6882673 51.1980249, 6.6883072 51.1980393)",roundabout,,,,
157796504,True,2,Breite Straße,residential,30,False,12.658,"LINESTRING (6.686211 51.1969902, 6.6863688 51.1969338)",,,,,
87535419,True,1,Drususallee,residential,30,False,70.70500000000001,"LINESTRING (6.686211 51.1969902, 6.6861254 51.1969383, 6.6855498 51.1965896, 6.6855101 51.1965764, 6.6854626 51.1965665)",,,,,
87535419,True,1,Drususallee,residential,30,False,9.872,"LINESTRING (6.6863124 51.1970522, 6.686211 51.1969902)",,,,,
18510963,True,1,Breite Straße,residential,30,False,162.014,"LINESTRING (6.6863124 51.1970522, 6.6862078 51.1971111, 6.6857734 51.197366, 6.6855904 51.1974764, 6.6852848 51.1976551, 6.6847003 51.1980051, 6.6846204 51.1980515)",,,,,
18512049,False,1,Hochstraße,residential,30,False,129.518,"LINESTRING (6.6879599 51.1938139, 6.6880296 51.1939062, 6.6890869 51.194737)",,,,,
24789244,False,2,Kaiser-Friedrich-Straße,residential,30,False,196.97400000000002,"LINESTRING (6.6879599 51.1938139, 6.6878929 51.1938278, 6.6857817 51.1942548, 6.6856129 51.1943087, 6.6853547 51.1944551)",,,,,
18512049,False,1,Hochstraße,residential,30,True,61.080999999999996,"LINESTRING (6.6896293 51.195168, 6.6895583 51.1950994, 6.6890869 51.194737)",,,,,
846731889,True,1,Breite Straße,residential,30,False,69.707,"LINESTRING (6.6896293 51.195168, 6.6897467 51.1951227, 6.6905335 51.1949013)",,,,,
18512049,False,1,Hochstraße,residential,30,False,61.080999999999996,"LINESTRING (6.6890869 51.194737, 6.6895583 51.1950994, 6.6896293 51.195168)",,,,,
18512049,False,1,Hochstraße,residential,30,True,129.518,"LINESTRING (6.6890869 51.194737, 6.6880296 51.1939062, 6.6879599 51.1938139)",,,,,
18512129,True,1,Grünstraße,residential,30,False,176.12399999999997,"LINESTRING (6.6890869 51.194737, 6.6877934 51.1950483, 6.687654 51.1950879, 6.6875081 51.1951401, 6.6868563 51.1953845, 6.6868087 51.1954087)",,,,,
409602760,True,1,Kanalstraße,residential,30,False,61.309,"LINESTRING (6.6868087 51.1954087, 6.6862661 51.195064, 6.6861903 51.1950165)",,,,,
4699520,True,1,Erftstraße,residential,30,False,201.877,"LINESTRING (6.6915052 51.195874, 6.6895502 51.1967238, 6.6893026 51.196844, 6.6891489 51.1969287)",,,,,
18512552,True,1,Liedmannstraße,residential,30,False,127.60700000000001,"LINESTRING (6.6905335 51.1949013, 6.6911185 51.1954903, 6.6914695 51.1958388, 6.6915052 51.195874)",,,,,
"[846731889, 846731890]",True,"['2', '1']",Breite Straße,residential,30,False,166.555,"LINESTRING (6.6905335 51.1949013, 6.690572 51.1948911, 6.6917713 51.1945691, 6.6919797 51.1945155, 6.6925667 51.1943822, 6.6927559 51.1943553)",,,,,
"[48546265, 157796507]",True,"['2', '1']",Breite Straße,residential,30,False,163.27200000000002,"LINESTRING (6.6845657 51.1980167, 6.6845666 51.1979917, 6.6845767 51.197965, 6.6846012 51.1979389, 6.6847656 51.1978324, 6.6848445 51.1977813, 6.6851211 51.1976104, 6.6851691 51.1975817, 6.6855733 51.1973356, 6.6861096 51.197046, 6.686211 51.1969902)",,,,,
1193835815,True,,Hesemannstraße,residential,30,False,5.433,"LINESTRING (6.6845657 51.1980167, 6.6846046 51.1980421, 6.6846204 51.1980515)",,,,,
18516531,True,,Platz am Niedertor,residential,30,False,28.205,"LINESTRING (6.6855299 51.199959, 6.6858252 51.1997855)",,,,,
32884547,True,,Schwannstraße,residential,30,False,7.974,"LINESTRING (6.6853734 51.201364, 6.6854556 51.2014139)",,,,,
"[1132162433, 1132162434, 1132162436]",True,"['2', '1']",Adolf-Flecken-Straße,residential,30,False,111.45899999999999,"LINESTRING (6.6853734 51.201364, 6.6858062 51.2010919, 6.6860372 51.2009472, 6.6861033 51.2009003, 6.6861971 51.2008337, 6.6863269 51.2007254, 6.6864145 51.2006112)",,,,,
38113873,False,,Krefelder Straße,residential,30,True,8.913,"LINESTRING (6.6860453 51.2017817, 6.6859512 51.201836)",,,,,
56426423,False,,Krefelder Straße,residential,30,False,106.798,"LINESTRING (6.6860453 51.2017817, 6.6863465 51.201609, 6.6869665 51.2012523, 6.6870687 51.2011978, 6.687182 51.2011375)",,,,,
"[18516411, 888168115]",True,,Platz am Niedertor,residential,30,False,84.453,"LINESTRING (6.6858252 51.1997855, 6.6858536 51.199815, 6.6862875 51.200257, 6.6862991 51.2002925, 6.6862906 51.200324, 6.6862619 51.2003496, 6.6862052 51.200375, 6.6861085 51.2003922)",,,,,
23778190,True,,Schulstraße,residential,30,False,132.106,"LINESTRING (6.6858252 51.1997855, 6.6860507 51.199274, 6.6860839 51.1991719, 6.6860968 51.1990804, 6.6860991 51.1989586, 6.6860875 51.1988429, 6.6860591 51.1987441, 6.6860159 51.1986239)",,,,,
51097095,True,,Platz am Niedertor,residential,30,False,62.814,"LINESTRING (6.6861085 51.2003922, 6.6855299 51.199959)",,,,,
"[18519291, 148721751]",False,2,Hamtorwall,residential,30,False,142.15899999999996,"LINESTRING (6.6898614 51.1973802, 6.6894475 51.1976439, 6.6893585 51.1977026, 6.6891555 51.1978353, 6.6890924 51.1978811, 6.6890333 51.1979317, 6.6889744 51.1979875, 6.6889196 51.1980466, 6.6888802 51.1981, 6.6888466 51.1981543, 6.6888234 51.1982049, 6.6887413 51.1984143)",,,,,
26292804,False,2,Promenadenstraße,residential,30,True,178.846,"LINESTRING (6.6898614 51.1973802, 6.690005 51.1972958, 6.6901481 51.1972192, 6.6910768 51.1967906, 6.6917975 51.1964612, 6.6919074 51.1964108)",,,,,
"[23733320, 18517880, 33104757, 23733319]",False,2,Neustraße,residential,30,True,70.608,"LINESTRING (6.6898614 51.1973802, 6.6897091 51.1972838, 6.6895007 51.1971535, 6.6894329 51.1971096, 6.6892268 51.1969791, 6.6891489 51.1969287)",,yes,,,
"[23244984, 156993546]",False,,"['Hamtorwall', 'Niederstraße']",residential,20,"[False, True]",116.10000000000001,"LINESTRING (6.6873409 51.2004002, 6.6874171 51.20046, 6.6878353 51.2007426, 6.6878499 51.2007525, 6.687655 51.2008686, 6.6874753 51.2009729, 6.6873204 51.2010616, 6.6872416 51.2011048, 6.687182 51.2011375)",,,no,8,
28238208,False,,Hamtorwall,residential,30,True,96.622,"LINESTRING (6.6873409 51.2004002, 6.6873004 51.2003481, 6.6872863 51.2002907, 6.687307 51.2002237, 6.6874107 51.2000755, 6.6874357 51.2000422, 6.6875712 51.1998558, 6.687605 51.1998222, 6.6876449 51.1997827, 6.6877152 51.1997323, 6.6878706 51.1996495)",,,no,,
"[148239484, 1082828878]",True,,Hamtorwall,residential,30,False,49.08500000000001,"LINESTRING (6.6873409 51.2004002, 6.687255 51.2004165, 6.6871833 51.2004201, 6.6870635 51.2004148, 6.6870055 51.2004123, 6.6866414 51.2004008)",,,,,
28238208,False,,Hamtorwall,residential,30,False,96.622,"LINESTRING (6.6878706 51.1996495, 6.6877152 51.1997323, 6.6876449 51.1997827, 6.687605 51.1998222, 6.6875712 51.1998558, 6.6874357 51.2000422, 6.6874107 51.2000755, 6.687307 51.2002237, 6.6872863 51.2002907, 6.6873004 51.2003481, 6.6873409 51.2004002)",,,no,,
28947107,True,1,Hamtorwall,residential,30,False,91.269,"LINESTRING (6.6878706 51.1996495, 6.687725 51.1998558, 6.6873892 51.2003317, 6.6873409 51.2004002)",,,,,
148721756,False,,Hamtorwall,residential,30,True,150.413,"LINESTRING (6.6878706 51.1996495, 6.6879311 51.1995925, 6.6879753 51.1995392, 6.6880325 51.1994614, 6.6881367 51.1993256, 6.6883652 51.1990244, 6.6884639 51.1988802, 6.6885187 51.1987995, 6.6885304 51.1987806, 6.6886827 51.1985238, 6.6887413 51.1984143)",,,,,
"[547759269, 18530214, 48299082, 993314830, 48359442, 1150794708, 968388181, 18518462]",True,"['2', '1']","['Michaelstraße', 'Hamtorstraße']","['residential', 'living_street']",30,False,259.238,"LINESTRING (6.6887413 51.1984143, 6.6888004 51.1984298, 6.6888566 51.1984334, 6.6889234 51.1984307, 6.6890541 51.1984161, 6.689274 51.1983915, 6.6893353 51.198383, 6.6894174 51.1983691, 6.6895675 51.1983363, 6.6896304 51.1983295, 6.6896948 51.1983281, 6.6897382 51.1983226, 6.6897834 51.1983077, 6.6898232 51.1982872, 6.69007 51.1981377, 6.6901139 51.1981116, 6.6902144 51.1980512, 6.6903035 51.1979841, 6.6903336 51.1979656, 6.6905542 51.19783, 6.6908227 51.197656, 6.6909607 51.197572, 6.6910415 51.1975218, 6.6910732 51.1975021, 6.6913027 51.1973594, 6.691442 51.1972756, 6.6916031 51.1971831, 6.6916723 51.1971476)",,,,3,
"[28146409, 18659130]",True,1,"['Sebastianusstraße', 'Glockhammer']","['living_street', 'residential']",30,False,186.843,"LINESTRING (6.6887413 51.1984143, 6.6887855 51.1984732, 6.6888322 51.1985071, 6.6888771 51.1985354, 6.6889282 51.1985625, 6.6891005 51.1986809, 6.6893987 51.1988867, 6.689845 51.1991855, 6.6899365 51.1992423, 6.69002 51.1992858, 6.6901091 51.1993235, 6.6901888 51.1993519, 6.6902111 51.1993586, 6.6907116 51.1995186)",,,,,
"[18519291, 148721751]",False,2,Hamtorwall,residential,30,True,142.159,"LINESTRING (6.6887413 51.1984143, 6.6888234 51.1982049, 6.6888466 51.1981543, 6.6888802 51.1981, 6.6889196 51.1980466, 6.6889744 51.1979875, 6.6890333 51.1979317, 6.6890924 51.1978811, 6.6891555 51.1978353, 6.6893585 51.1977026, 6.6894475 51.1976439, 6.6898614 51.1973802)",,,,,
148721756,False,,Hamtorwall,residential,30,False,150.41299999999998,"LINESTRING (6.6887413 51.1984143, 6.6886827 51.1985238, 6.6885304 51.1987806, 6.6885187 51.1987995, 6.6884639 51.1988802, 6.6883652 51.1990244, 6.6881367 51.1993256, 6.6880325 51.1994614, 6.6879753 51.1995392, 6.6879311 51.1995925, 6.6878706 51.1996495)",,,,,
28947159,False,3,Zollstraße,secondary,50,True,10.598,"LINESTRING (6.6934194 51.1957328, 6.6933455 51.1956495)",,,,,
28947160,False,3,Zollstraße,secondary,50,False,3.232,"LINESTRING (6.6934194 51.1957328, 6.6934436 51.1957576)",,,,,
"[147717452, 19661709]",True,"['2', '3']",Zollstraße,secondary,50,False,92.261,"LINESTRING (6.6938097 51.1961142, 6.694467 51.1964322, 6.6947238 51.19656, 6.6948364 51.1966162, 6.6948533 51.1966248)",,,,,
22997637,True,1,Mühlenstraße,living_street,,False,96.279,"LINESTRING (6.6938097 51.1961142, 6.6941162 51.1959588, 6.6943378 51.1958465, 6.694884 51.1955697)",,,,,
"[28947160, 427127479]",False,3,Zollstraße,secondary,50,True,47.158,"LINESTRING (6.6938097 51.1961142, 6.6936254 51.1959425, 6.6934436 51.1957576)",,,,,
18524787,False,,Glockhammer,residential,,False,67.841,"LINESTRING (6.6944338 51.1996361, 6.6943648 51.1996157, 6.6942673 51.1996721, 6.694216 51.1997121, 6.6939471 51.2000393, 6.6938978 51.2000905)",,,,,
"[26343944, 129114173]",False,"['4', '2']",Batteriestraße,secondary,50,False,298.00699999999995,"LINESTRING (6.6944338 51.1996361, 6.69396 51.2002827, 6.6937433 51.2005841, 6.6932525 51.2012575, 6.6931555 51.2013782, 6.692962 51.2015813, 6.6928061 51.2017252, 6.692476 51.2020101)",,,,,
26343944,False,2,Batteriestraße,secondary,50,True,64.594,"LINESTRING (6.6944338 51.1996361, 6.6946368 51.1993958, 6.6948726 51.1991244)",,,,,
925774621,False,,Rheinwallgraben,residential,30,False,84.53,"LINESTRING (6.6908678 51.2008587, 6.6910158 51.2008912, 6.6910978 51.2009136, 6.6913032 51.2009745, 6.691465 51.2010382, 6.6918209 51.201211, 6.6918981 51.2012492)",,,,,
"[14019429, 925774621, 925774622]",False,,Rheinwallgraben,residential,30,True,232.23000000000002,"LINESTRING (6.6908678 51.2008587, 6.6907763 51.2008389, 6.690733 51.2008296, 6.6906269 51.200808, 6.690357 51.2007531, 6.6902096 51.2007344, 6.6900669 51.200729, 6.6899423 51.200736, 6.6898137 51.2007539, 6.6894836 51.2008252, 6.6890748 51.2009342, 6.6889404 51.2009774, 6.6888175 51.2010271, 6.688681 51.2011066, 6.6886001 51.2011736, 6.6885384 51.2012335, 6.6883122 51.2015619, 6.6882696 51.2016515)",,,,,yes
18525235,False,,Spulgasse,residential,30,True,50.45,"LINESTRING (6.6907848 51.1998568, 6.6905879 51.1999218, 6.6905272 51.19993, 6.6904304 51.199923, 6.6901006 51.1998663)",,,,,
"[421695850, 28586346, 421695851, 28443566, 925774623]",True,2,Spulgasse,residential,30,False,131.231,"LINESTRING (6.6907848 51.1998568, 6.690819 51.1998955, 6.6908694 51.1999275, 6.6909351 51.1999523, 6.6910538 51.1999829, 6.6911124 51.2000056, 6.6911658 51.200036, 6.6912078 51.2000727, 6.6912356 51.2001215, 6.6912451 51.2001629, 6.6912353 51.2001979, 6.6910349 51.2005521, 6.6909501 51.200706, 6.690938 51.2007279, 6.690903 51.2007945, 6.6908678 51.2008587)",,,,,yes
28443566,True,2,Spulgasse,residential,30,False,18.542,"LINESTRING (6.6907853 51.1996938, 6.6907623 51.1997509, 6.6907617 51.1998046, 6.6907848 51.1998568)",,,,,
421311183,False,1,Glockhammer,residential,30,True,21.215,"LINESTRING (6.6907853 51.1996938, 6.6907904 51.1996439, 6.6907872 51.1995992, 6.6907764 51.1995689, 6.6907539 51.1995461, 6.6907116 51.1995186)",,,,,
18525235,False,,Spulgasse,residential,30,False,50.449999999999996,"LINESTRING (6.6901006 51.1998663, 6.6904304 51.199923, 6.6905272 51.19993, 6.6905879 51.1999218, 6.6907848 51.1998568)",,,,,
"[80340134, 28563142]",False,,Oberstraße,residential,20,False,84.303,"LINESTRING (6.692433 51.1980914, 6.6927005 51.1979372, 6.6928332 51.1978448, 6.692931 51.1977746, 6.6930898 51.1976662, 6.6931763 51.1976065, 6.6932712 51.1975456)",,,,,
1253644742,False,3,Hessenstraße,residential,50,True,8.597,"LINESTRING (6.6979082 51.1969224, 6.6978133 51.196873)",,,,,
19662312,True,3,Hessentordamm,secondary,50,False,97.95500000000001,"LINESTRING (6.6979082 51.1969224, 6.6977622 51.1970267, 6.6971529 51.1974412, 6.6969603 51.1975729)",,,,,
19662927,True,1,Am Kehlturm,secondary,50,False,21.967,"LINESTRING (6.69679 51.19769, 6.6966545 51.1977212, 6.6966008 51.1977353, 6.6965474 51.197737, 6.6964922 51.1977236)",,,,,
"[426967506, 38113917]",True,"['2', '3']",Hessentordamm,secondary,50,False,82.693,"LINESTRING (6.69679 51.19769, 6.6965918 51.1978204, 6.6964083 51.1979302, 6.6959387 51.1981961, 6.6959299 51.1982019)",,,,,
19662150,True,2,Batteriestraße,secondary,50,False,66.315,"LINESTRING (6.6948726 51.1991244, 6.6949984 51.198948, 6.6952974 51.198591)",,,,,
26343944,False,2,Batteriestraße,secondary,50,False,64.594,"LINESTRING (6.6948726 51.1991244, 6.6946368 51.1993958, 6.6944338 51.1996361)",,,,,
"[37738250, 170968199]",True,1,Markt,residential,"['50', '20']",False,57.689,"LINESTRING (6.6954286 51.1984503, 6.6952888 51.1984264, 6.6951282 51.1984092, 6.6946112 51.1983736)",,,,,
38113925,True,1,Batteriestraße,secondary,50,False,27.186,"LINESTRING (6.6954286 51.1984503, 6.6955347 51.1983426, 6.6956464 51.1982477)",,,,,
58658578,True,1,Am Kehlturm,secondary,50,False,35.666,"LINESTRING (6.6964922 51.1977236, 6.6964391 51.197692, 6.696396 51.1976554, 6.6961818 51.1974694)",,,,,
426967505,True,2,Hessentordamm,secondary,50,False,46.171,"LINESTRING (6.6964922 51.1977236, 6.6967976 51.197541, 6.6969655 51.1974331)",,,,,
23239447,True,1,Hessenstraße,secondary_link,,False,39.694,"LINESTRING (6.6975104 51.1970736, 6.697541 51.1970251, 6.6975856 51.1969822, 6.697601 51.1969437, 6.6976028 51.1969083, 6.6975828 51.1968557, 6.6975495 51.1967959, 6.6975369 51.1967353)",,,,,
139822485,True,1,Hessentordamm,secondary,50,False,30.714,"LINESTRING (6.6975104 51.1970736, 6.6977072 51.196947, 6.6978133 51.196873)",,,,,
19675125,True,1,Europadamm,secondary,50,False,31.79,"LINESTRING (6.6978133 51.196873, 6.6981077 51.1966546)",,,,,
1253644742,False,3,Hessenstraße,residential,50,False,8.597,"LINESTRING (6.6978133 51.196873, 6.6979082 51.1969224)",,,,,
139822484,False,3,Hessenstraße,residential,50,True,24.605,"LINESTRING (6.6978133 51.196873, 6.6977572 51.1968443, 6.6975369 51.1967353)",,,,,
