osmid,oneway,lanes,name,highway,reversed,length,geometry,width,ref,maxspeed,tunnel,junction
5196855,True,,Lindenaustraße,residential,False,84.82,"LINESTRING (12.4285548 50.9871486, 12.428951 50.9873045, 12.4292489 50.9874217, 12.4296161 50.9875103)",,,,,
224532458,True,,Zeitzer Straße,residential,False,49.692,"LINESTRING (12.4286971 50.9867227, 12.4287303 50.9868362, 12.428673 50.9869512, 12.4285548 50.9871486)",,,,,
27190455,True,1,Johannisvorstadt,tertiary,False,89.311,"LINESTRING (12.4291015 50.9860704, 12.4278433 50.9859371)",,,,,
5196863,True,,Zeitzer Straße,residential,False,78.865,"LINESTRING (12.4291015 50.9860704, 12.4290171 50.9862356, 12.4288014 50.9866574, 12.4286971 50.9867227)",,,,,
979467668,False,2,Johannisgraben,residential,True,4.325,"LINESTRING (12.4292392 50.9847524, 12.4292392 50.9847135)",,,,,
"[290948488, 32085494]",False,2,Gerhard-Altenbourg-Straße,living_street,True,107.642,"LINESTRING (12.4292392 50.9847524, 12.429318 50.9847571, 12.42972 50.9847666, 12.4300248 50.9847749, 12.430272 50.9847909, 12.4306281 50.9848247, 12.4307697 50.9848352)",,,,,
"[979461121, 979461122, 615845765]",True,1,Johannisgraben,residential,False,146.873,"LINESTRING (12.4292392 50.9847524, 12.4291985 50.9851307, 12.4291554 50.985557, 12.4291205 50.9858625, 12.4291015 50.9860704)",5.5,,,,
"[5196851, 450771334]",False,"['4', '3']",Puschkinstraße,secondary,False,56.38,"LINESTRING (12.4270969 50.9859481, 12.4270931 50.9857978, 12.4270888 50.9855486, 12.4270869 50.9854411)",,L 1362,,,
"[1113598660, 370956168, 370956169, 370956170, 25000627]",False,"['2', '3']",Am Steinweg,secondary,False,207.16899999999998,"LINESTRING (12.4270969 50.9859481, 12.4270961 50.9860894, 12.4270958 50.9867261, 12.4270958 50.9868409, 12.4270785 50.987038, 12.4270752 50.9871217, 12.4270736 50.9871639, 12.4270634 50.9874269, 12.42703 50.9876821, 12.4270099 50.9878093)",,L 1362,50,,
"[806954626, 32273884]",True,1,Beim Goldenen Pflug,residential,False,64.16799999999999,"LINESTRING (12.4270869 50.9854411, 12.4271119 50.9854793, 12.4272609 50.9857238, 12.4273775 50.9858396, 12.4273893 50.9858514, 12.4275179 50.9859438)",,,,,
"[5196851, 450771334]",False,"['4', '3']",Puschkinstraße,secondary,True,56.379999999999995,"LINESTRING (12.4270869 50.9854411, 12.4270888 50.9855486, 12.4270931 50.9857978, 12.4270969 50.9859481)",,L 1362,,,
"[958382570, 370956223]",False,3,Puschkinstraße,secondary,False,95.53900000000002,"LINESTRING (12.4270869 50.9854411, 12.4270648 50.9849824, 12.4270556 50.9847921, 12.4270494 50.984666, 12.4270449 50.9845823)",,L 1362,,,
40032311,False,,Theaterplatz,residential,True,47.215999999999994,"LINESTRING (12.4377462 50.9880757, 12.437501 50.9880901, 12.4371984 50.9882809)",,,,,
199395502,True,3,Theaterplatz,tertiary,False,72.752,"LINESTRING (12.4377462 50.9880757, 12.4378586 50.9879048, 12.4379318 50.9877935, 12.4379921 50.9877019, 12.4380807 50.9875877, 12.4381404 50.987471)",,,50,,
32108380,True,1,Burgstraße,tertiary,False,57.499,"LINESTRING (12.4373213 50.9868149, 12.4367826 50.9867379, 12.43653 50.9866796)",,,,,
"[1210996105, 26750719]",True,1,Wallstraße,tertiary,False,104.481,"LINESTRING (12.4373213 50.9868149, 12.4373059 50.9867644, 12.4372226 50.9865589, 12.4371867 50.9864703, 12.4370879 50.9863248, 12.4369906 50.9862457, 12.4367975 50.9861437, 12.4365669 50.9860597)",,,30,,
32108380,True,1,Burgstraße,tertiary,False,56.436,"LINESTRING (12.435994 50.9865745, 12.4352032 50.9864756)",,,,,
34684297,False,,Hinter der Waage,living_street,False,21.689999999999998,"LINESTRING (12.435994 50.9865745, 12.4360141 50.9865115, 12.4360512 50.9863828)",,,,,
25418638,True,1,Johannisstraße,tertiary,False,89.563,"LINESTRING (12.4325523 50.9863044, 12.4312728 50.9863032)",,,,,
34684295,False,,Weibermarkt,residential,False,82.388,"LINESTRING (12.4325523 50.9863044, 12.4325539 50.9862717, 12.4327237 50.9855716)",,,,,
"[167864148, 409121557]",False,2,Zwickauer Straße,tertiary,True,51.44499999999999,"LINESTRING (12.4380277 50.9815046, 12.4380235 50.9814402, 12.4380037 50.9813497, 12.4379733 50.9812654, 12.4378396 50.9810617)",,,50,,
"[403934018, 243340301]",False,3,Teichvorstadt,tertiary,True,75.827,"LINESTRING (12.4380277 50.9815046, 12.43802 50.9816606, 12.4379653 50.9818073, 12.4378552 50.9820044, 12.4378093 50.9820734, 12.437718 50.9821445)",,,50,,
408948010,False,,Berggasse,living_street,False,35.066,"LINESTRING (12.4388375 50.9851861, 12.4392283 50.9849888)",,,,,
23863374,True,,Berggasse,living_street,False,48.451,"LINESTRING (12.4388375 50.9851861, 12.4390962 50.9853165, 12.4393655 50.9854676)",,,,,
199395488,False,,Berggasse,living_street,True,63.193000000000005,"LINESTRING (12.4388375 50.9851861, 12.438612 50.9851402, 12.4383746 50.9851067, 12.4381892 50.9850856, 12.4379886 50.9850558, 12.4379625 50.9850495)",,,,,
"[1035948436, 39782703]",False,,Marstallstraße,residential,False,23.239,"LINESTRING (12.4381404 50.987471, 12.4383585 50.9875016, 12.4384645 50.9875163)",,,30,,
"[167864688, 1210995598]",True,2,Theaterplatz,tertiary,False,101.10799999999999,"LINESTRING (12.4381404 50.987471, 12.4381492 50.9874171, 12.4381458 50.987336, 12.4381117 50.9872489, 12.437904 50.9870367, 12.4377518 50.9869397, 12.4374563 50.9868469, 12.4373213 50.9868149)",,,50,,
1228789871,False,,Schloßberg,living_street,False,34.032,"LINESTRING (12.4407443 50.9878458, 12.4409759 50.9881149)",,,,,
"[86092129, 45478946, 1228666831]",False,,Heinrich-Gottfried-Trost-Weg,residential,False,103.70500000000001,"LINESTRING (12.4407443 50.9878458, 12.4405556 50.987789, 12.4403417 50.9877272, 12.4402854 50.9877219, 12.4401759 50.987725, 12.4396592 50.9878564, 12.439615 50.9878669, 12.4394806 50.9878986, 12.4393604 50.9879134)",,,,building_passage,
155217501,False,,Teichstraße,tertiary,True,64.107,"LINESTRING (12.435188 50.9827161, 12.4360571 50.9825344)",,,50,,
37035999,True,,Hillgasse,living_street,False,160.288,"LINESTRING (12.435188 50.9827161, 12.4353316 50.9836992, 12.4354023 50.9840181, 12.4354313 50.9841491)",,,,,
155217504,False,,Teichstraße,tertiary,False,121.762,"LINESTRING (12.435188 50.9827161, 12.434333 50.9828863, 12.4335149 50.9830134)",,,,,
155217504,False,,Teichstraße,tertiary,True,121.762,"LINESTRING (12.4335149 50.9830134, 12.434333 50.9828863, 12.435188 50.9827161)",,,,,
"[224540968, 175511029]",False,2,"['Roßplan', 'Teichstraße']",tertiary,False,94.42,"LINESTRING (12.4335149 50.9830134, 12.4328644 50.9830772, 12.4328229 50.9831121, 12.4327964 50.9831643, 12.4327855 50.983305, 12.432778 50.9834016, 12.4327695 50.98345, 12.4327225 50.9834903)",,,,,
23863373,False,4,Teichvorstadt,tertiary,False,39.489000000000004,"LINESTRING (12.437718 50.9821445, 12.4376458 50.9821799, 12.4374174 50.9822687, 12.437334 50.9823151, 12.4372761 50.9823608)",,,50,,
25203720,False,3,Käthe-Kollwitz-Straße,tertiary,False,45.879999999999995,"LINESTRING (12.437718 50.9821445, 12.437878 50.9822256, 12.4381176 50.9823398, 12.4382402 50.9823936)",,,50,,
"[403934018, 243340301]",False,3,Teichvorstadt,tertiary,False,75.827,"LINESTRING (12.437718 50.9821445, 12.4378093 50.9820734, 12.4378552 50.9820044, 12.4379653 50.9818073, 12.43802 50.9816606, 12.4380277 50.9815046)",,,50,,
25203720,False,3,Käthe-Kollwitz-Straße,tertiary,True,45.88,"LINESTRING (12.4382402 50.9823936, 12.4381176 50.9823398, 12.437878 50.9822256, 12.437718 50.9821445)",,,50,,
"[25418715, 370956205, 767390790, 767390791]",False,2,Käthe-Kollwitz-Straße,tertiary,False,195.95600000000002,"LINESTRING (12.4382402 50.9823936, 12.4383896 50.9824324, 12.4385521 50.9824397, 12.4389101 50.9824414, 12.4392451 50.9824322, 12.439474 50.982398, 12.4396986 50.9823529, 12.4398448 50.9823159, 12.440313 50.9821297, 12.4406415 50.982004, 12.4408242 50.9819332)",,,50,,
35404090,True,,Mauerstraße,living_street,False,181.246,"LINESTRING (12.4382402 50.9823936, 12.4382261 50.9824436, 12.4382272 50.982494, 12.4383107 50.9826207, 12.4384112 50.9827522, 12.4385852 50.9828799, 12.4388622 50.9830404, 12.4390359 50.9832124, 12.4392015 50.9834031, 12.4393738 50.9837141, 12.4394263 50.9837977)",,,,,
958569502,False,2,Käthe-Kollwitz-Straße,tertiary,False,3.625,"LINESTRING (12.4408242 50.9819332, 12.4408694 50.9819173)",,,50,,
"[25418715, 370956205, 767390790, 767390791]",False,2,Käthe-Kollwitz-Straße,tertiary,True,195.95600000000002,"LINESTRING (12.4408242 50.9819332, 12.4406415 50.982004, 12.440313 50.9821297, 12.4398448 50.9823159, 12.4396986 50.9823529, 12.439474 50.982398, 12.4392451 50.9824322, 12.4389101 50.9824414, 12.4385521 50.9824397, 12.4383896 50.9824324, 12.4382402 50.9823936)",,,50,,
25418831,False,,Hempelstraße,residential,False,71.632,"LINESTRING (12.4406328 50.9837157, 12.4399822 50.9836775, 12.4396136 50.9836583)",,,,,
25463265,False,,Friesenstraße,residential,True,90.49000000000001,"LINESTRING (12.4406328 50.9837157, 12.4405309 50.9844473, 12.4405201 50.9845264)",,,,,
25463292,False,,Neugasse,living_street,True,20.302,"LINESTRING (12.4396136 50.9836583, 12.4394263 50.9837977)",,,,,
25418831,False,,Hempelstraße,residential,True,71.632,"LINESTRING (12.4396136 50.9836583, 12.4399822 50.9836775, 12.4406328 50.9837157)",,,,,
25463265,False,,Friesenstraße,residential,False,56.376,"LINESTRING (12.4404176 50.9852589, 12.4404276 50.9851882, 12.440489 50.9847539)",,,,,
25463265,False,,Friesenstraße,residential,False,25.39,"LINESTRING (12.440489 50.9847539, 12.4405201 50.9845264)",,,,,
25463265,False,,Friesenstraße,residential,True,56.376,"LINESTRING (12.440489 50.9847539, 12.4404276 50.9851882, 12.4404176 50.9852589)",,,,,
25463292,False,,Neugasse,living_street,False,57.044,"LINESTRING (12.4393655 50.9854676, 12.4393569 50.9854399, 12.4392917 50.9853875, 12.4392118 50.9853176, 12.4391833 50.9852129, 12.4392283 50.9849888)",,,,,
197867909,False,,Kräutrichsgasse,living_street,False,84.733,"LINESTRING (12.4393655 50.9854676, 12.4394062 50.9857518, 12.4395223 50.9859539, 12.4395441 50.9860465, 12.4395296 50.9862144)",,,,,
155217501,False,,Teichstraße,tertiary,False,64.107,"LINESTRING (12.4360571 50.9825344, 12.435188 50.9827161)",,,50,,
25157521,False,,Teichvorstadt,tertiary,True,44.052,"LINESTRING (12.4360571 50.9825344, 12.4361413 50.9824601, 12.4362175 50.9824034, 12.436255 50.9823756, 12.436393 50.9822709, 12.4364508 50.9822256)",,,50,,
"[34683064, 144192100]",True,,Kunstgasse,residential,False,101.93,"LINESTRING (12.4360571 50.9825344, 12.4360923 50.9829005, 12.4361146 50.9833517, 12.43616 50.9834104, 12.4361966 50.9834343)",,,30,,
37035997,True,,Teichplan,residential,False,98.707,"LINESTRING (12.4360571 50.9825344, 12.4359874 50.9823437, 12.4358049 50.9821504, 12.4355482 50.9819613, 12.4353133 50.9818006)",,,,,
27190457,False,3,Schmöllnsche Vorstadt,tertiary,True,51.424,"LINESTRING (12.427018 50.9838946, 12.4271076 50.9838132, 12.4271577 50.9837668, 12.4272059 50.9837328, 12.4273016 50.9836857, 12.427426 50.9836443, 12.4275695 50.9836098)",,,,,
"[5019890, 370956221]",False,3,"['Schmöllnsche Landstraße', 'Puschkinstraße']",secondary,False,41.81,"LINESTRING (12.427018 50.9838946, 12.4270048 50.9836708, 12.4269911 50.983519)",,,50,,
370956222,False,3,Puschkinstraße,secondary,True,76.493,"LINESTRING (12.427018 50.9838946, 12.4270243 50.9840347, 12.4270449 50.9845823)",,L 1362,,,
5196855,True,,Lindenaustraße,residential,False,29.257,"LINESTRING (12.4296161 50.9875103, 12.4300114 50.9875958)",,,,,
26750715,False,,Humboldtstraße,residential,False,154.641,"LINESTRING (12.4296161 50.9875103, 12.4302633 50.9861806)",,,,,
26750715,False,,Humboldtstraße,residential,True,154.641,"LINESTRING (12.4302633 50.9861806, 12.4296161 50.9875103)",,,,,
40200263,True,1,Johannisstraße,tertiary,False,82.242,"LINESTRING (12.4302633 50.9861806, 12.4291015 50.9860704)",,,,,
31478673,True,,Brüdergasse,residential,False,53.429,"LINESTRING (12.4302633 50.9861806, 12.4302533 50.9861326, 12.4302864 50.986052, 12.430335 50.9859088, 12.4304171 50.9857131)",,,,,
31679816,False,,Klostergasse,living_street,False,59.724,"LINESTRING (12.4307697 50.9848352, 12.4308561 50.9847883, 12.4312162 50.9847888, 12.4314123 50.9847614, 12.4315901 50.9847544)",5.5,,,,
"[290948488, 32085494]",False,2,Gerhard-Altenbourg-Straße,living_street,False,107.642,"LINESTRING (12.4307697 50.9848352, 12.4306281 50.9848247, 12.430272 50.9847909, 12.4300248 50.9847749, 12.42972 50.9847666, 12.429318 50.9847571, 12.4292392 50.9847524)",,,,,
33225488,False,,Bei der Brüderkirche,living_street,True,45.423,"LINESTRING (12.4307697 50.9848352, 12.4307219 50.9851215, 12.4306136 50.985221)",,,,,
32108922,False,,Bei der Brüderkirche,living_street,True,65.128,"LINESTRING (12.431544 50.9852185, 12.4306136 50.985221)",,,,,
33226068,False,,Klostergasse,living_street,True,51.727999999999994,"LINESTRING (12.431544 50.9852185, 12.431547 50.9851444, 12.4315538 50.9850892, 12.4315649 50.9849162, 12.4315901 50.9847544)",2.9,,,,
237593243,True,,Jüdengasse,living_street,False,122.148,"LINESTRING (12.431544 50.9852185, 12.4315401 50.9852377, 12.4314303 50.9857713, 12.4313763 50.9859567, 12.4312845 50.9862714, 12.4312728 50.9863032)",,,,,
"[1113598661, 1112190662]",True,1,Johannisstraße,tertiary,False,71.967,"LINESTRING (12.4312728 50.9863032, 12.4306084 50.9862224, 12.4305502 50.9862154, 12.4302633 50.9861806)",,,,,
215476551,False,,Friedrich-Ebert-Straße,residential,False,207.55900000000003,"LINESTRING (12.4348804 50.9887454, 12.4351444 50.9882606, 12.4352641 50.9880403, 12.4352572 50.9878572, 12.4352163 50.9876661, 12.4350855 50.9873471, 12.4350456 50.9871477, 12.4350363 50.9869329)",,,,,
215476551,False,,Friedrich-Ebert-Straße,residential,True,100.13000000000001,"LINESTRING (12.4348804 50.9887454, 12.434912 50.9888014, 12.4345477 50.9894488, 12.4344659 50.9895942)",,,,,
"[135626530, 176687579, 176687580]",False,,"['Pohlhofgasse', 'Neustadt']",residential,"[False, True]",147.027,"LINESTRING (12.4350363 50.9869329, 12.4346278 50.9869252, 12.4343742 50.9869867, 12.4338589 50.9871899, 12.4337291 50.987206, 12.4335669 50.9871743, 12.4331029 50.9870413)",,,,,
215476551,False,,Friedrich-Ebert-Straße,residential,False,52.391999999999996,"LINESTRING (12.4350363 50.9869329, 12.4350862 50.9867004, 12.4352032 50.9864756)",,,,,
215476551,False,,Friedrich-Ebert-Straße,residential,True,207.559,"LINESTRING (12.4350363 50.9869329, 12.4350456 50.9871477, 12.4350855 50.9873471, 12.4352163 50.9876661, 12.4352572 50.9878572, 12.4352641 50.9880403, 12.4351444 50.9882606, 12.4348804 50.9887454)",,,,,
"[32108380, 25418638]",True,1,"['Burgstraße', 'Johannisstraße']",tertiary,False,140.078,"LINESTRING (12.4352032 50.9864756, 12.4348144 50.9864274, 12.4345882 50.9863993, 12.433948 50.9863537, 12.4336301 50.9863363, 12.4332207 50.9863138)",,,,,
215476551,False,,Friedrich-Ebert-Straße,residential,True,52.391999999999996,"LINESTRING (12.4352032 50.9864756, 12.4350862 50.9867004, 12.4350363 50.9869329)",,,,,
26750719,True,1,Wallstraße,tertiary,False,14.427,"LINESTRING (12.4354808 50.9847804, 12.4355093 50.9846519)",,,30,,
26750720,True,,Zeitzer Straße,residential,False,39.211999999999996,"LINESTRING (12.4272202 50.9880402, 12.4273332 50.9879934, 12.4274283 50.9879328, 12.4275152 50.9878774, 12.4275556 50.9878529, 12.4276348 50.987805)",,,,,
846722452,True,1,,secondary,False,10.763,"LINESTRING (12.4272202 50.9880402, 12.4272343 50.9880628, 12.4272385 50.9880868, 12.4272326 50.9881107, 12.427217 50.9881328)",,,50,,roundabout
224838308,True,1,,secondary,False,22.220000000000002,"LINESTRING (12.4269981 50.9881544, 12.4269687 50.9881327, 12.4269513 50.9881063, 12.4269477 50.9880778, 12.4269581 50.9880501, 12.4269817 50.9880257, 12.427016 50.988007, 12.4270578 50.9879959)",,,50,,roundabout
32108903,False,,Kornmarkt,living_street,False,112.72,"LINESTRING (12.4344688 50.9844088, 12.4328755 50.9845556)",,,,,
84125545,True,,Kesselgasse,residential,False,171.67499999999998,"LINESTRING (12.4344688 50.9844088, 12.434372 50.9842035, 12.4342759 50.9840712, 12.434079 50.983915, 12.4338768 50.983751, 12.4336999 50.9835327, 12.4335149 50.9830134)",,,20,,
32108903,False,,Kornmarkt,living_street,True,112.72,"LINESTRING (12.4328755 50.9845556, 12.4344688 50.9844088)",,,,,
291213204,False,,Moritzstraße,living_street,True,6.645,"LINESTRING (12.4328755 50.9845556, 12.432846 50.9846124)",,,,,
291213205,False,,Moritzstraße,living_street,False,120.13,"LINESTRING (12.4328755 50.9845556, 12.4329132 50.9845112, 12.4328758 50.9841305, 12.4328355 50.9838719, 12.432792 50.9837084, 12.4327408 50.983586, 12.4327225 50.9834903)",,,,,
32108380,True,1,Burgstraße,tertiary,False,20.431,"LINESTRING (12.4362728 50.9866289, 12.435994 50.9865745)",,,,,
224838310,False,2,Rudolf-Breitscheid-Straße,residential,True,79.05,"LINESTRING (12.4280076 50.9886717, 12.4284197 50.9893336)",,,,,
26844550,False,,Nordstraße,residential,False,94.495,"LINESTRING (12.4280076 50.9886717, 12.4280931 50.9886332, 12.4281921 50.9886275, 12.4292672 50.9888764)",,,,,
224838310,False,2,Rudolf-Breitscheid-Straße,residential,False,81.69200000000001,"LINESTRING (12.4280076 50.9886717, 12.4273665 50.9882125, 12.4273141 50.9881834, 12.4272468 50.9881488, 12.427217 50.9881328)",,,,,
26844548,False,,Heinrich-Zille-Straße,residential,False,92.553,"LINESTRING (12.4301825 50.9897356, 12.4289396 50.9894515)",,,,,
26844552,False,,Gutenbergstraße,residential,False,69.104,"LINESTRING (12.4301825 50.9897356, 12.4305012 50.9891474)",,,,,
26844548,False,,Heinrich-Zille-Straße,residential,False,38.679,"LINESTRING (12.4289396 50.9894515, 12.4284197 50.9893336)",,,,,
26844548,False,,Heinrich-Zille-Straße,residential,True,92.553,"LINESTRING (12.4289396 50.9894515, 12.4301825 50.9897356)",,,,,
32086130,False,,Martin-Luther-Straße,residential,True,67.935,"LINESTRING (12.4289396 50.9894515, 12.4292672 50.9888764)",,,,,
26844548,False,,Heinrich-Zille-Straße,residential,True,38.679,"LINESTRING (12.4284197 50.9893336, 12.4289396 50.9894515)",,,,,
224838310,False,2,Rudolf-Breitscheid-Straße,residential,False,79.05,"LINESTRING (12.4284197 50.9893336, 12.4280076 50.9886717)",,,,,
26750720,True,,Zeitzer Straße,residential,False,97.33500000000001,"LINESTRING (12.4276348 50.987805, 12.4277043 50.9877554, 12.4284917 50.9871936, 12.4285548 50.9871486)",,,,,
26844549,False,,Carl-von-Ossietzky-Straße,residential,False,151.464,"LINESTRING (12.4276348 50.987805, 12.4279665 50.9879971, 12.4281719 50.9880989, 12.4282917 50.9881504, 12.4284095 50.9881844, 12.4295161 50.988437)",,,,,
26844549,False,,Carl-von-Ossietzky-Straße,residential,False,91.323,"LINESTRING (12.4295161 50.988437, 12.430743 50.9887164)",,,,,
32086130,False,,Martin-Luther-Straße,residential,False,51.872,"LINESTRING (12.4295161 50.988437, 12.4292672 50.9888764)",,,,,
26844549,False,,Carl-von-Ossietzky-Straße,residential,True,151.464,"LINESTRING (12.4295161 50.988437, 12.4284095 50.9881844, 12.4282917 50.9881504, 12.4281719 50.9880989, 12.4279665 50.9879971, 12.4276348 50.987805)",,,,,
26844550,False,,Nordstraße,residential,False,91.478,"LINESTRING (12.4292672 50.9888764, 12.4305012 50.9891474)",,,,,
32086130,False,,Martin-Luther-Straße,residential,False,67.935,"LINESTRING (12.4292672 50.9888764, 12.4289396 50.9894515)",,,,,
32086130,False,,Martin-Luther-Straße,residential,True,51.872,"LINESTRING (12.4292672 50.9888764, 12.4295161 50.988437)",,,,,
26844550,False,,Nordstraße,residential,True,94.495,"LINESTRING (12.4292672 50.9888764, 12.4281921 50.9886275, 12.4280931 50.9886332, 12.4280076 50.9886717)",,,,,
26844550,False,,Nordstraße,residential,True,151.824,"LINESTRING (12.4325343 50.9896233, 12.4305012 50.9891474)",,,,,
26844549,False,,Carl-von-Ossietzky-Straße,residential,True,91.592,"LINESTRING (12.4319718 50.9889996, 12.430743 50.9887164)",,,,,
26844551,False,,Haeckelstraße,residential,False,99.295,"LINESTRING (12.4319718 50.9889996, 12.4324536 50.9881597)",,,,,
26844549,False,,Carl-von-Ossietzky-Straße,residential,False,186.673,"LINESTRING (12.4319718 50.9889996, 12.4327651 50.9891915, 12.4344659 50.9895942)",,,,,
26844551,False,,Haeckelstraße,residential,True,99.295,"LINESTRING (12.4324536 50.9881597, 12.4319718 50.9889996)",,,,,
5196855,True,,Lindenaustraße,residential,False,181.949,"LINESTRING (12.4324536 50.9881597, 12.4332406 50.9883357, 12.4336448 50.9884333, 12.4337299 50.9884548, 12.4348804 50.9887454)",,,,,
176687585,False,,Haeckelstraße,residential,True,132.457,"LINESTRING (12.4324536 50.9881597, 12.4329049 50.987428, 12.4331029 50.9870413)",,,,,
26844550,False,,Nordstraße,residential,False,151.824,"LINESTRING (12.4305012 50.9891474, 12.4325343 50.9896233)",,,,,
26844550,False,,Nordstraße,residential,True,91.478,"LINESTRING (12.4305012 50.9891474, 12.4292672 50.9888764)",,,,,
26844552,False,,Gutenbergstraße,residential,False,50.826,"LINESTRING (12.4305012 50.9891474, 12.430743 50.9887164)",,,,,
26844552,False,,Gutenbergstraße,residential,True,69.104,"LINESTRING (12.4305012 50.9891474, 12.4301825 50.9897356)",,,,,
26844549,False,,Carl-von-Ossietzky-Straße,residential,False,91.592,"LINESTRING (12.430743 50.9887164, 12.4319718 50.9889996)",,,,,
26844549,False,,Carl-von-Ossietzky-Straße,residential,True,91.323,"LINESTRING (12.430743 50.9887164, 12.4295161 50.988437)",,,,,
26844552,False,,Gutenbergstraße,residential,True,50.826,"LINESTRING (12.430743 50.9887164, 12.4305012 50.9891474)",,,,,
5196855,True,,Lindenaustraße,residential,False,182.08,"LINESTRING (12.4300114 50.9875958, 12.4324536 50.9881597)",,,,,
26844553,True,,Martin-Luther-Straße,residential,False,99.755,"LINESTRING (12.4300114 50.9875958, 12.4295161 50.988437)",,,,,
25463497,False,2,Zeitzer Straße,secondary,False,21.085,"LINESTRING (12.4270099 50.9878093, 12.427023 50.9879021, 12.4270447 50.9879705, 12.4270578 50.9879959)",,L 1362,50,,
"[1113598660, 370956168, 370956169, 370956170, 25000627]",False,"['2', '3']",Am Steinweg,secondary,True,207.16899999999998,"LINESTRING (12.4270099 50.9878093, 12.42703 50.9876821, 12.4270634 50.9874269, 12.4270736 50.9871639, 12.4270752 50.9871217, 12.4270785 50.987038, 12.4270958 50.9868409, 12.4270958 50.9867261, 12.4270961 50.9860894, 12.4270969 50.9859481)",,L 1362,50,,
806954627,True,1,Beim Goldenen Pflug,residential,False,24.56,"LINESTRING (12.4275179 50.9859438, 12.4277438 50.9861128)",,,,,
370956185,True,3,Johannisvorstadt,tertiary,False,29.473,"LINESTRING (12.4275179 50.9859438, 12.4273406 50.9859456, 12.4270969 50.9859481)",,,,,
370956222,False,3,Puschkinstraße,secondary,False,76.493,"LINESTRING (12.4270449 50.9845823, 12.4270243 50.9840347, 12.427018 50.9838946)",,L 1362,,,
"[958382570, 370956223]",False,3,Puschkinstraße,secondary,True,95.53900000000002,"LINESTRING (12.4270449 50.9845823, 12.4270494 50.984666, 12.4270556 50.9847921, 12.4270648 50.9849824, 12.4270869 50.9854411)",,L 1362,,,
32108458,True,1,Am Kleinen Teich,tertiary,False,12.987,"LINESTRING (12.4361805 50.983544, 12.4361626 50.9835162, 12.4361617 50.9834892, 12.4361697 50.983465, 12.4361884 50.9834432, 12.4361966 50.9834343)",,,30,,roundabout
"[1210995713, 370956165, 37035998]",False,"['2', '3']",Am Kleinen Teich,tertiary,True,138.371,"LINESTRING (12.436426 50.9834617, 12.4365115 50.983424, 12.4365903 50.9833525, 12.4367648 50.9831593, 12.4368796 50.9829739, 12.4369632 50.982826, 12.4370395 50.9827393, 12.4371249 50.9826492, 12.4371976 50.9825805, 12.4372366 50.9825253, 12.4372487 50.9824605, 12.4372761 50.9823608)",,,50,,
