osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,width,access,junction
26847000,,,Schillerstraße,residential,30,False,False,131.95499999999998,"LINESTRING (10.2390344 49.5457568, 10.2380066 49.5456445, 10.2375557 49.5455446, 10.2372652 49.545474)",,,,,
27191844,,,Frühwaldstraße,residential,30,False,True,116.94399999999999,"LINESTRING (10.2390344 49.5457568, 10.2388626 49.5462251, 10.238697 49.5467852)",,,,,
26826980,,,Tannenbergstraße,residential,30,False,False,79.288,"LINESTRING (10.2398431 49.5464467, 10.2398496 49.5463364, 10.2397726 49.5457358)",,,,,
27191162,,,Ostmarkstraße,residential,30,False,False,90.848,"LINESTRING (10.2398431 49.5464467, 10.2407669 49.5463752, 10.2410911 49.5463394)",,,,,
27706348,,,Tannenbergstraße,residential,30,False,False,66.765,"LINESTRING (10.2398431 49.5464467, 10.2398156 49.5469424, 10.2398132 49.5470468)",,,,,
27191153,,,Mantelstraße,residential,30,False,True,74.618,"LINESTRING (10.2412178 49.5470054, 10.2410911 49.5463394)",,,,,
27190825,,,Mühlstraße,residential,30,False,True,102.49000000000001,"LINESTRING (10.2412178 49.5470054, 10.2399723 49.5470856, 10.2398115 49.5471193)",,,,,
27191097,,,Uttenhofer Weg,residential,30,False,False,43.982,"LINESTRING (10.2412459 49.5442123, 10.2406374 49.5441886)",,,,,
26847000,,,Schillerstraße,residential,30,False,False,85.257,"LINESTRING (10.2409514 49.5456821, 10.2397726 49.5457358)",,,,,
27191153,,,Mantelstraße,residential,30,False,False,73.78,"LINESTRING (10.2409514 49.5456821, 10.2410911 49.5463394)",,,,,
27191153,,,Mantelstraße,residential,30,False,False,74.618,"LINESTRING (10.2410911 49.5463394, 10.2412178 49.5470054)",,,,,
27191153,,,Mantelstraße,residential,30,False,True,73.78,"LINESTRING (10.2410911 49.5463394, 10.2409514 49.5456821)",,,,,
27191162,,,Ostmarkstraße,residential,30,False,True,90.848,"LINESTRING (10.2410911 49.5463394, 10.2407669 49.5463752, 10.2398431 49.5464467)",,,,,
27191178,,,Rudolzhofer Straße,residential,30,False,False,38.159,"LINESTRING (10.2403748 49.5430337, 10.2398914 49.5428945)",,,,,
861136377,,,Welbhauser Straße,residential,30,False,True,123.933,"LINESTRING (10.2403748 49.5430337, 10.2400853 49.5434078, 10.2396039 49.5440297)",,,,,
27191178,,,Rudolzhofer Straße,residential,30,False,True,38.159,"LINESTRING (10.2398914 49.5428945, 10.2403748 49.5430337)",,,,,
27191097,,,Uttenhofer Weg,residential,30,False,True,43.982,"LINESTRING (10.2406374 49.5441886, 10.2412459 49.5442123)",,,,,
27191097,,,Uttenhofer Weg,residential,30,False,False,107.62499999999999,"LINESTRING (10.2406374 49.5441886, 10.2405196 49.5442257, 10.2397112 49.5444785, 10.2392688 49.5445679)",,,,,
27191574,,,Krankenhausstraße,residential,30,False,False,178.32000000000002,"LINESTRING (10.2346175 49.5432779, 10.2345976 49.5432045, 10.2345846 49.5431567, 10.234694 49.5429092, 10.234832 49.5425971, 10.234974 49.5422666, 10.2350113 49.5421691, 10.2351113 49.541961, 10.2352172 49.5417343)",,,,,
"[298423974, 114966871]","['2', '3']",B 13,Ansbacher Straße,primary,50,False,False,89.432,"LINESTRING (10.2346175 49.5432779, 10.2345576 49.543313, 10.2340535 49.5436015, 10.2340159 49.5436231, 10.2338374 49.543738, 10.233745 49.543842)",,,,,
"[298423972, 298423973, 863357582, 863357583, 863356889, 863356890]","['2', '3']",B 13,Ansbacher Straße,primary,50,False,True,276.40500000000003,"LINESTRING (10.2346175 49.5432779, 10.2347185 49.5432209, 10.2352256 49.5429353, 10.2352977 49.5428945, 10.235822 49.542599, 10.236023 49.5424776, 10.236562 49.5421601, 10.2371298 49.5418179, 10.2373715 49.5416781, 10.2374716 49.5416202)",,,,,
27191574,,,Krankenhausstraße,residential,30,False,False,64.172,"LINESTRING (10.2352172 49.5417343, 10.2355569 49.5413072, 10.2356036 49.5412156)",,,,,
27191574,,,Krankenhausstraße,residential,30,False,True,178.32,"LINESTRING (10.2352172 49.5417343, 10.2351113 49.541961, 10.2350113 49.5421691, 10.234974 49.5422666, 10.234832 49.5425971, 10.234694 49.5429092, 10.2345846 49.5431567, 10.2345976 49.5432045, 10.2346175 49.5432779)",,,,,
27191631,,,Hochweg,residential,30,False,True,126.95500000000001,"LINESTRING (10.2352172 49.5417343, 10.235238 49.5415535, 10.2352988 49.5412446, 10.235576 49.540621)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,True,22.744,"LINESTRING (10.2358827 49.5406682, 10.235576 49.540621)",,,,,
927826098,,,Krankenhausstraße,residential,30,False,False,65.011,"LINESTRING (10.2358827 49.5406682, 10.2361921 49.5401191)",,,,,
927826098,,,Krankenhausstraße,residential,30,False,True,64.113,"LINESTRING (10.2358827 49.5406682, 10.2356036 49.5412156)",,,,,
27191581,,,Sonnenweg,residential,,False,False,13.870000000000001,"LINESTRING (10.2374716 49.5416202, 10.2374091 49.5415775, 10.237342 49.5415281)",,,,,
"[298398035, 298423971, 298398036]","['2', '3']",B 13,Ansbacher Straße,primary,50,False,True,167.20100000000002,"LINESTRING (10.2374716 49.5416202, 10.2375551 49.5415719, 10.2377379 49.5414662, 10.2378603 49.5413954, 10.2382273 49.541207, 10.2385172 49.5410873, 10.238816 49.5409788, 10.2389415 49.5409434, 10.2393655 49.5408444, 10.2394188 49.5408352)",,,,,
"[298423972, 298423973, 863357582, 863357583, 863356889, 863356890]","['2', '3']",B 13,Ansbacher Straße,primary,50,False,False,276.405,"LINESTRING (10.2374716 49.5416202, 10.2373715 49.5416781, 10.2371298 49.5418179, 10.236562 49.5421601, 10.236023 49.5424776, 10.235822 49.542599, 10.2352977 49.5428945, 10.2352256 49.5429353, 10.2347185 49.5432209, 10.2346175 49.5432779)",,,,,
27191581,,,Sonnenweg,residential,,False,False,113.56200000000001,"LINESTRING (10.237342 49.5415281, 10.2373131 49.5413991, 10.2372654 49.5411861, 10.2370198 49.5411904, 10.2366187 49.5411975, 10.2362245 49.5412045)",,,,,
27191581,,,Sonnenweg,residential,,False,True,117.26899999999998,"LINESTRING (10.237342 49.5415281, 10.2372478 49.5415467, 10.2369816 49.5415506, 10.2365825 49.5415564, 10.2362972 49.5415606, 10.2362237 49.5415049, 10.2362245 49.5412045)",,,,,
27191581,,,Sonnenweg,residential,,False,True,13.870000000000001,"LINESTRING (10.237342 49.5415281, 10.2374091 49.5415775, 10.2374716 49.5416202)",,,,,
389101466,,,Sonnenweg,residential,,False,False,44.818,"LINESTRING (10.2362245 49.5412045, 10.2356036 49.5412156)",,,,,
27191581,,,Sonnenweg,residential,,False,False,117.269,"LINESTRING (10.2362245 49.5412045, 10.2362237 49.5415049, 10.2362972 49.5415606, 10.2365825 49.5415564, 10.2369816 49.5415506, 10.2372478 49.5415467, 10.237342 49.5415281)",,,,,
27191581,,,Sonnenweg,residential,,False,True,113.56200000000001,"LINESTRING (10.2362245 49.5412045, 10.2366187 49.5411975, 10.2370198 49.5411904, 10.2372654 49.5411861, 10.2373131 49.5413991, 10.237342 49.5415281)",,,,,
927826098,,,Krankenhausstraße,residential,30,False,True,65.011,"LINESTRING (10.2361921 49.5401191, 10.2358827 49.5406682)",,,,,
927826099,,,Krankenhausstraße,residential,30,False,False,6.284,"LINESTRING (10.2361921 49.5401191, 10.2362178 49.5400651)",,,,,
27706344,,,Bad Windsheimer Straße,residential,30,False,True,140.08100000000002,"LINESTRING (10.2361921 49.5401191, 10.2380567 49.5400352, 10.2381288 49.540032)",,,,,
927826099,,,Krankenhausstraße,residential,30,False,True,6.284,"LINESTRING (10.2362178 49.5400651, 10.2361921 49.5401191)",,,,,
27706347,,,J.-A.-Bullnheimer-Straße,residential,30,False,True,142.988,"LINESTRING (10.2362178 49.5400651, 10.2345922 49.5397996, 10.2342885 49.5397791)",,,,,
27191590,,,Bad Windsheimer Straße,residential,30,False,False,106.284,"LINESTRING (10.2381288 49.540032, 10.2392572 49.5400057, 10.2393863 49.5400059, 10.2395953 49.5400379)",,,,,
27706344,,,Bad Windsheimer Straße,residential,30,False,False,140.08100000000002,"LINESTRING (10.2381288 49.540032, 10.2380567 49.5400352, 10.2361921 49.5401191)",,,,,
27191590,,,Bad Windsheimer Straße,residential,30,False,True,106.284,"LINESTRING (10.2395953 49.5400379, 10.2393863 49.5400059, 10.2392572 49.5400057, 10.2381288 49.540032)",,,,,
784386326,,,Obernzenner Straße,residential,30,False,True,72.00500000000001,"LINESTRING (10.2395953 49.5400379, 10.2394971 49.5403435, 10.239472 49.5404419, 10.2394733 49.5404742, 10.2394812 49.5405047, 10.2394845 49.5405175, 10.2395077 49.540587, 10.2395219 49.5406174, 10.2395473 49.5406715)",,,,,
26988775,2,NEA 43,Custenlohrer Straße,tertiary,,False,True,156.779,"LINESTRING (10.2319531 49.5406058, 10.2320765 49.5407982, 10.2321827 49.5410523, 10.2323031 49.5417846, 10.2322241 49.5419798)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,False,41.216,"LINESTRING (10.2319531 49.5406058, 10.2322767 49.5405117, 10.2324924 49.5404989)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,False,70.215,"LINESTRING (10.2332886 49.5404885, 10.2342614 49.5404726)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,True,57.462,"LINESTRING (10.2332886 49.5404885, 10.2324924 49.5404989)",,,,,
27191614,,,Burggrafenstraße,residential,30,False,False,142.543,"LINESTRING (10.2332886 49.5404885, 10.2333634 49.5413778, 10.2333868 49.5417688)",,,5.3,,
27191612,,,Fohlenhofweg,residential,30,False,False,22.744,"LINESTRING (10.235576 49.540621, 10.2358827 49.5406682)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,True,82.475,"LINESTRING (10.235576 49.540621, 10.2344501 49.5404931)",,,,,
27191631,,,Hochweg,residential,30,False,False,126.95500000000001,"LINESTRING (10.235576 49.540621, 10.2352988 49.5412446, 10.235238 49.5415535, 10.2352172 49.5417343)",,,,,
27191620,,,Markgrafenstraße,residential,30,False,False,77.139,"LINESTRING (10.2342885 49.5397791, 10.2342614 49.5404726)",,,,,
27706347,,,J.-A.-Bullnheimer-Straße,residential,30,False,False,142.988,"LINESTRING (10.2342885 49.5397791, 10.2345922 49.5397996, 10.2362178 49.5400651)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,False,13.805,"LINESTRING (10.2342614 49.5404726, 10.2344501 49.5404931)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,True,70.215,"LINESTRING (10.2342614 49.5404726, 10.2332886 49.5404885)",,,,,
27191620,,,Markgrafenstraße,residential,30,False,True,77.139,"LINESTRING (10.2342614 49.5404726, 10.2342885 49.5397791)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,False,82.475,"LINESTRING (10.2344501 49.5404931, 10.235576 49.540621)",,,,,
27191612,,,Fohlenhofweg,residential,30,False,True,13.805,"LINESTRING (10.2344501 49.5404931, 10.2342614 49.5404726)",,,,,
27191632,,,Markgrafenstraße,residential,30,False,False,143.465,"LINESTRING (10.2344501 49.5404931, 10.2342695 49.5415856, 10.2342266 49.541775)",,,,,
27191632,,,Markgrafenstraße,residential,30,False,True,143.465,"LINESTRING (10.2342266 49.541775, 10.2342695 49.5415856, 10.2344501 49.5404931)",,,,,
27191614,,,Burggrafenstraße,residential,30,False,True,142.543,"LINESTRING (10.2333868 49.5417688, 10.2333634 49.5413778, 10.2332886 49.5404885)",,,5.3,,
4015881,2,B 13,Ringstraße,primary,50,False,True,9.071,"LINESTRING (10.2337003 49.5441479, 10.2337059 49.5440664)",,,,,
"[27191731, 314225859]",2,St 2256,Alte Bahnhofstraße,secondary,50,False,False,44.81,"LINESTRING (10.2337003 49.5441479, 10.2337658 49.5441833, 10.2338423 49.54423, 10.2338768 49.5442781, 10.2339278 49.5443578, 10.2339951 49.544491)",,,,,
"[40215983, 42482727]",2,B 13,Ringstraße,primary,50,False,False,248.831,"LINESTRING (10.2337003 49.5441479, 10.2336644 49.5442675, 10.2336238 49.5443316, 10.2333831 49.5445968, 10.2333458 49.5446379, 10.2330061 49.5449614, 10.2329419 49.5450225, 10.2327407 49.5452169, 10.2326621 49.5452934, 10.2326242 49.5453507, 10.2321658 49.5458493, 10.2319801 49.546076)",,,,,
27191760,,,Uttenhofer Weg,residential,30,False,False,19.275,"LINESTRING (10.2339951 49.544491, 10.2342616 49.5444789)",,,,,
314225859,2,St 2256,Alte Bahnhofstraße,secondary,50,False,False,315.00699999999995,"LINESTRING (10.2339951 49.544491, 10.2340049 49.5447732, 10.2339728 49.5450415, 10.2338922 49.5454375, 10.233903 49.5456218, 10.233965 49.5457647, 10.2341186 49.5459245, 10.2351376 49.5468709, 10.2352288 49.5469646, 10.2352295 49.5470602)",,,,,
"[314225859, 27191731]",2,St 2256,Alte Bahnhofstraße,secondary,50,False,True,44.81,"LINESTRING (10.2339951 49.544491, 10.2339278 49.5443578, 10.2338768 49.5442781, 10.2338423 49.54423, 10.2337658 49.5441833, 10.2337003 49.5441479)",,,,,
36945171,2,,Bahnhofstraße,secondary,50,False,False,155.02100000000002,"LINESTRING (10.2352295 49.5470602, 10.2348734 49.5469608, 10.2345545 49.5468636, 10.2334923 49.5465398, 10.2332779 49.5464772)",,,,,
45591856,2,St 2256,Bahnhofstraße,secondary,50,False,True,122.778,"LINESTRING (10.2352295 49.5470602, 10.2353707 49.5471079, 10.2359888 49.5473597, 10.2360829 49.5474023, 10.2361968 49.5474443, 10.2367018 49.5476116)",,,,,
314225859,2,St 2256,Alte Bahnhofstraße,secondary,50,False,True,315.007,"LINESTRING (10.2352295 49.5470602, 10.2352288 49.5469646, 10.2351376 49.5468709, 10.2341186 49.5459245, 10.233965 49.5457647, 10.233903 49.5456218, 10.2338922 49.5454375, 10.2339728 49.5450415, 10.2340049 49.5447732, 10.2339951 49.544491)",,,,,
27371092,,,Ostpreußenstraße,residential,30,False,True,119.718,"LINESTRING (10.2396039 49.5440297, 10.2380889 49.5435906)",,,,,
861136377,,,Welbhauser Straße,residential,30,False,False,123.933,"LINESTRING (10.2396039 49.5440297, 10.2400853 49.5434078, 10.2403748 49.5430337)",,,,,
861136377,,,Welbhauser Straße,residential,30,False,True,65.589,"LINESTRING (10.2396039 49.5440297, 10.2392988 49.5443918, 10.2392688 49.5445679)",,,,,
27371092,,,Ostpreußenstraße,residential,30,False,False,119.718,"LINESTRING (10.2380889 49.5435906, 10.2396039 49.5440297)",,,,,
27192005,,,Schlesienstraße,residential,30,False,False,111.06200000000001,"LINESTRING (10.2380889 49.5435906, 10.2377971 49.5438858, 10.2374779 49.5442465, 10.2372736 49.5444371)",,,,,
"[927826100, 27191766]",,,Sudetenstraße,residential,30,False,True,314.62199999999996,"LINESTRING (10.2380889 49.5435906, 10.237059 49.5430782, 10.2363677 49.5435065, 10.2356464 49.5439534, 10.2349288 49.5443734, 10.2348694 49.544458)",,,,,
27191097,,,Uttenhofer Weg,residential,30,False,True,41.658,"LINESTRING (10.2348694 49.544458, 10.2354466 49.5444674)",,,,,
27191760,,,Uttenhofer Weg,residential,30,False,True,43.971,"LINESTRING (10.2348694 49.544458, 10.2348481 49.5444625, 10.2342616 49.5444789)",,,,,
"[927826100, 27191766]",,,Sudetenstraße,residential,30,False,False,314.62199999999996,"LINESTRING (10.2348694 49.544458, 10.2349288 49.5443734, 10.2356464 49.5439534, 10.2363677 49.5435065, 10.237059 49.5430782, 10.2380889 49.5435906)",,,,,
27191760,,,Uttenhofer Weg,residential,30,False,True,19.275,"LINESTRING (10.2342616 49.5444789, 10.2339951 49.544491)",,,,,
27191760,,,Uttenhofer Weg,residential,30,False,False,43.971,"LINESTRING (10.2342616 49.5444789, 10.2348481 49.5444625, 10.2348694 49.544458)",,,,,
27191778,,,Goethestraße,residential,30,False,False,117.039,"LINESTRING (10.2342616 49.5444789, 10.2349906 49.5451356, 10.2351892 49.5453419)",,,,,
27191778,,,Goethestraße,residential,30,False,False,160.63600000000002,"LINESTRING (10.2366356 49.5462618, 10.237012 49.5464215, 10.237667 49.5465782, 10.2378809 49.5466293, 10.238697 49.5467852)",,,,,
27191778,,,Goethestraße,residential,30,False,True,146.203,"LINESTRING (10.2366356 49.5462618, 10.236012 49.5458946, 10.2351892 49.5453419)",,,,,
27191832,,,Karl-Marx-Straße,residential,30,False,True,87.378,"LINESTRING (10.2366356 49.5462618, 10.236651 49.5463515, 10.2368528 49.5466887, 10.2369761 49.5470128)",,,,,
27191880,,,Heimstättenweg,residential,30,False,True,99.015,"LINESTRING (10.2366356 49.5462618, 10.2366968 49.5461809, 10.2369813 49.5459012, 10.2372652 49.545474)",,,,,
27191844,,,Frühwaldstraße,residential,30,False,True,21.63,"LINESTRING (10.238697 49.5467852, 10.2386479 49.5469771)",,,,,
27191778,,,Goethestraße,residential,30,False,True,160.63600000000002,"LINESTRING (10.238697 49.5467852, 10.2378809 49.5466293, 10.237667 49.5465782, 10.237012 49.5464215, 10.2366356 49.5462618)",,,,,
27191844,,,Frühwaldstraße,residential,30,False,False,116.94399999999999,"LINESTRING (10.238697 49.5467852, 10.2388626 49.5462251, 10.2390344 49.5457568)",,,,,
27191796,,,Karl-Pfahler-Straße,residential,,False,True,120.184,"LINESTRING (10.2355787 49.5461344, 10.2348475 49.5456722, 10.2348531 49.5455677, 10.2351892 49.5453419)",,,,,
27191832,,,Karl-Marx-Straße,residential,30,False,False,69.462,"LINESTRING (10.2367018 49.5476116, 10.2369761 49.5470128)",,,,,
27192033,,,Karl-Marx-Straße,residential,,False,False,68.551,"LINESTRING (10.2367018 49.5476116, 10.2364386 49.5481152, 10.2364807 49.5481954)",,,,,
45591856,2,St 2256,Bahnhofstraße,secondary,50,False,False,122.778,"LINESTRING (10.2367018 49.5476116, 10.2361968 49.5474443, 10.2360829 49.5474023, 10.2359888 49.5473597, 10.2353707 49.5471079, 10.2352295 49.5470602)",,,,,
45591856,2,St 2256,Bahnhofstraße,secondary,50,False,True,122.836,"LINESTRING (10.2367018 49.5476116, 10.2372693 49.5476995, 10.2380766 49.5478487, 10.2383301 49.5479255)",,,,,
27191832,,,Karl-Marx-Straße,residential,30,False,True,69.462,"LINESTRING (10.2369761 49.5470128, 10.2367018 49.5476116)",,,,,
27191832,,,Karl-Marx-Straße,residential,30,False,False,87.378,"LINESTRING (10.2369761 49.5470128, 10.2368528 49.5466887, 10.236651 49.5463515, 10.2366356 49.5462618)",,,,,
27191837,,,Steinbruchweg,residential,30,False,False,128.50400000000002,"LINESTRING (10.2369761 49.5470128, 10.2383293 49.5472941, 10.2386891 49.5473054)",,,,,
27191837,,,Steinbruchweg,residential,30,False,True,128.50400000000002,"LINESTRING (10.2386891 49.5473054, 10.2383293 49.5472941, 10.2369761 49.5470128)",,,,,
27191844,,,Frühwaldstraße,residential,30,False,False,37.102000000000004,"LINESTRING (10.2386891 49.5473054, 10.2386249 49.547118, 10.2386479 49.5469771)",,,,,
33067451,,,Frühwaldstraße,residential,30,False,False,33.351,"LINESTRING (10.2386891 49.5473054, 10.2387851 49.5473698, 10.2388648 49.5474602, 10.2388655 49.5475664)",,,,,
27191844,,,Frühwaldstraße,residential,30,False,False,21.63,"LINESTRING (10.2386479 49.5469771, 10.238697 49.5467852)",,,,,
27706349,,,Jahnstraße,residential,30,True,False,84.428,"LINESTRING (10.2386479 49.5469771, 10.2398132 49.5470468)",,,,,
27191844,,,Frühwaldstraße,residential,30,False,True,37.102000000000004,"LINESTRING (10.2386479 49.5469771, 10.2386249 49.547118, 10.2386891 49.5473054)",,,,,
26847000,,,Schillerstraße,residential,30,False,False,174.642,"LINESTRING (10.2372652 49.545474, 10.2366781 49.5452662, 10.236036 49.5449188, 10.2359657 49.5448703, 10.2356632 49.5446617, 10.2355222 49.5445571, 10.2354466 49.5444674)",,,,,
26847000,,,Schillerstraße,residential,30,False,True,131.95499999999998,"LINESTRING (10.2372652 49.545474, 10.2375557 49.5455446, 10.2380066 49.5456445, 10.2390344 49.5457568)",,,,,
27191880,,,Heimstättenweg,residential,30,False,False,99.015,"LINESTRING (10.2372652 49.545474, 10.2369813 49.5459012, 10.2366968 49.5461809, 10.2366356 49.5462618)",,,,,
27191880,,,Heimstättenweg,residential,30,False,True,116.66,"LINESTRING (10.2372652 49.545474, 10.2373232 49.5453577, 10.2374726 49.5451041, 10.2375745 49.5448245, 10.2376456 49.5444593)",,,,,
27191097,,,Uttenhofer Weg,residential,30,False,False,41.658,"LINESTRING (10.2354466 49.5444674, 10.2348694 49.544458)",,,,,
26847000,,,Schillerstraße,residential,30,False,True,174.642,"LINESTRING (10.2354466 49.5444674, 10.2355222 49.5445571, 10.2356632 49.5446617, 10.2359657 49.5448703, 10.236036 49.5449188, 10.2366781 49.5452662, 10.2372652 49.545474)",,,,,
27191097,,,Uttenhofer Weg,residential,30,False,True,133.183,"LINESTRING (10.2354466 49.5444674, 10.2361148 49.5445374, 10.2372736 49.5444371)",,,,,
