osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,access
23177331,,Feldgasse,residential,False,False,221.14799999999997,,"LINESTRING (13.7930101 50.7562901, 13.7933117 50.7562107, 13.7935881 50.7561294, 13.793708 50.756093, 13.7939195 50.7560128, 13.794313 50.7559232, 13.7943724 50.7559122, 13.7946443 50.7558714, 13.7947991 50.7558344, 13.7949563 50.7557742, 13.7951474 50.7556964, 13.7953469 50.7556327, 13.7955362 50.7555903, 13.7956799 50.7555855, 13.7957636 50.7555908, 13.7959019 50.755617)",,destination
"[20893633, 208328822]",K 9033,"['Teplitzer Straße', 'Altmarkt']",tertiary,False,True,122.392,50,"LINESTRING (13.7930101 50.7562901, 13.7928412 50.7567247, 13.792794 50.7568368, 13.792783 50.7570467, 13.7928196 50.7571543, 13.7928643 50.7572367, 13.7929384 50.7573579)",,
"[951770347, 158575582, 158575583]",K 9033,Teplitzer Straße,tertiary,False,False,64.919,50,"LINESTRING (13.7930101 50.7562901, 13.7930681 50.7561055, 13.7930686 50.7559882, 13.7930067 50.7558365, 13.7929639 50.7557179)",yes,
23177331,,Feldgasse,residential,False,True,221.148,,"LINESTRING (13.7959019 50.755617, 13.7957636 50.7555908, 13.7956799 50.7555855, 13.7955362 50.7555903, 13.7953469 50.7556327, 13.7951474 50.7556964, 13.7949563 50.7557742, 13.7947991 50.7558344, 13.7946443 50.7558714, 13.7943724 50.7559122, 13.794313 50.7559232, 13.7939195 50.7560128, 13.793708 50.756093, 13.7935881 50.7561294, 13.7933117 50.7562107, 13.7930101 50.7562901)",,destination
"[208328816, 22493602]",K 9033,"['Altmarkt', 'Löwenhainer Straße']",tertiary,False,True,287.88900000000007,50,"LINESTRING (13.7959019 50.755617, 13.7957069 50.7557218, 13.7954259 50.7558954, 13.7950087 50.7562914, 13.7948569 50.7564446, 13.7948456 50.7564548, 13.7947767 50.7564895, 13.7941377 50.7567973, 13.7938033 50.7569882, 13.7935314 50.7571103, 13.7933015 50.757196, 13.79314 50.7572658, 13.7929384 50.7573579)",,
951770348,K 9033,Löwenhainer Straße,tertiary,False,False,103.593,50,"LINESTRING (13.7959019 50.755617, 13.7960993 50.755543, 13.7963667 50.7554842, 13.7964536 50.7554652, 13.796658 50.7554203, 13.7969975 50.7553523, 13.797282 50.7553014)",,
26694516,,Lindenallee,residential,False,False,343.07300000000004,,"LINESTRING (13.797282 50.7553014, 13.7974408 50.7551947, 13.7976634 50.7548994, 13.797866 50.7546006, 13.7979005 50.7545285, 13.7980056 50.7541644, 13.7980047 50.753957, 13.7978262 50.753476, 13.797792 50.7533859, 13.7978034 50.7532108, 13.7977852 50.7529803, 13.7978307 50.7523401)",,
27701798,,Karl-Sieber-Straße,residential,False,True,420.077,,"LINESTRING (13.797282 50.7553014, 13.797363 50.7556219, 13.7973461 50.75575, 13.7973202 50.7558439, 13.7972058 50.7560194, 13.7968229 50.7565529, 13.7967515 50.7566298, 13.7965551 50.7567939, 13.7963709 50.7569377, 13.7961503 50.7570973, 13.7960909 50.7571359, 13.795857 50.7573235, 13.7957202 50.7574714, 13.7955894 50.757593, 13.795379 50.7577393, 13.795163 50.757851, 13.7948665 50.7580604, 13.7946678 50.7581985, 13.7946303 50.7582244, 13.7942686 50.7583734)",,
951770348,K 9033,Löwenhainer Straße,tertiary,False,True,103.59299999999999,50,"LINESTRING (13.797282 50.7553014, 13.7969975 50.7553523, 13.796658 50.7554203, 13.7964536 50.7554652, 13.7963667 50.7554842, 13.7960993 50.755543, 13.7959019 50.755617)",,
952584562,,Kleinsiedlung,residential,False,False,64.284,,"LINESTRING (13.7978307 50.7523401, 13.7987443 50.7523515)",,
26694516,,Lindenallee,residential,False,True,343.07300000000004,,"LINESTRING (13.7978307 50.7523401, 13.7977852 50.7529803, 13.7978034 50.7532108, 13.797792 50.7533859, 13.7978262 50.753476, 13.7980047 50.753957, 13.7980056 50.7541644, 13.7979005 50.7545285, 13.797866 50.7546006, 13.7976634 50.7548994, 13.7974408 50.7551947, 13.797282 50.7553014)",,
27701797,,Poststraße,residential,False,True,138.62,,"LINESTRING (13.7942686 50.7583734, 13.7925668 50.7577448)",,
27701798,,Karl-Sieber-Straße,residential,False,False,420.077,,"LINESTRING (13.7942686 50.7583734, 13.7946303 50.7582244, 13.7946678 50.7581985, 13.7948665 50.7580604, 13.795163 50.757851, 13.795379 50.7577393, 13.7955894 50.757593, 13.7957202 50.7574714, 13.795857 50.7573235, 13.7960909 50.7571359, 13.7961503 50.7570973, 13.7963709 50.7569377, 13.7965551 50.7567939, 13.7967515 50.7566298, 13.7968229 50.7565529, 13.7972058 50.7560194, 13.7973202 50.7558439, 13.7973461 50.75575, 13.797363 50.7556219, 13.797282 50.7553014)",,
"[26694515, 27701798]",,"['Bergstraße', 'Karl-Sieber-Straße']",residential,False,True,192.65800000000002,,"LINESTRING (13.7942686 50.7583734, 13.7940632 50.7584655, 13.7930158 50.7588903, 13.7918587 50.7586031)",,
"[26694515, 27701798]",,"['Bergstraße', 'Karl-Sieber-Straße']",residential,False,False,192.65800000000002,,"LINESTRING (13.7918587 50.7586031, 13.7930158 50.7588903, 13.7940632 50.7584655, 13.7942686 50.7583734)",,
37611461,,Hauptstraße,tertiary,False,True,52.137,30,"LINESTRING (13.7918587 50.7586031, 13.7918079 50.7586795, 13.791727 50.758761, 13.7916573 50.7588063, 13.7914972 50.7589079, 13.791417 50.7589737)",,
948726302,,Hauptstraße,tertiary,False,False,50.929,30,"LINESTRING (13.7918587 50.7586031, 13.7920217 50.7583048, 13.7921332 50.7581811)",,
37611461,,Hauptstraße,tertiary,False,False,101.43599999999999,30,"LINESTRING (13.7890516 50.760502, 13.7891798 50.7604598, 13.7893159 50.7603993, 13.7895138 50.7603065, 13.7897282 50.76017, 13.7898694 50.7600722, 13.7899961 50.7600017, 13.7901615 50.7599277)",,
"[158575536, 893983273, 158575527]",,Hauptstraße,tertiary,False,True,27.272999999999996,,"LINESTRING (13.7890516 50.760502, 13.7888738 50.7605369, 13.7887305 50.7605638, 13.7886809 50.7605739)",yes,
27701797,,Poststraße,residential,False,False,138.62,,"LINESTRING (13.7925668 50.7577448, 13.7942686 50.7583734)",,
948726302,,Hauptstraße,tertiary,False,False,50.34,30,"LINESTRING (13.7925668 50.7577448, 13.7928847 50.7574146, 13.7929384 50.7573579)",,
948726302,,Hauptstraße,tertiary,False,True,57.308,30,"LINESTRING (13.7925668 50.7577448, 13.792422 50.7578927, 13.7923305 50.7579868, 13.7922858 50.7580308, 13.7921332 50.7581811)",,
119207226,K 9033,Teplitzer Straße,tertiary,False,False,48.207,,"LINESTRING (13.7924485 50.7540606, 13.7922003 50.7536565)",,
40437883,,Malzbrache,residential,False,False,62.449,,"LINESTRING (13.7924485 50.7540606, 13.7921 50.7541494, 13.791888 50.7541697, 13.7915904 50.7541696)",,
"[951770346, 119207226, 119207222]",K 9033,Teplitzer Straße,tertiary,False,True,142.313,,"LINESTRING (13.7924485 50.7540606, 13.7924931 50.7541113, 13.792684 50.7544454, 13.7927777 50.7546307, 13.7928854 50.7548481, 13.7929142 50.7549506, 13.7929791 50.7552882)",yes,
40437883,,Malzbrache,residential,False,False,49.147,,"LINESTRING (13.7907053 50.7543895, 13.7905809 50.7544737, 13.7905345 50.7544961, 13.7904667 50.7545015, 13.7904037 50.7544907, 13.7903571 50.754465, 13.7903286 50.7544253, 13.7903283 50.7543701, 13.7903408 50.7543032)",,
40437883,,Malzbrache,residential,False,True,28.394999999999996,,"LINESTRING (13.7907053 50.7543895, 13.7905921 50.7543306, 13.7904836 50.7543084, 13.7903408 50.7543032)",,
40437883,,Malzbrache,residential,False,True,69.127,,"LINESTRING (13.7907053 50.7543895, 13.7908668 50.7542991, 13.7910544 50.7542317, 13.7911651 50.7542025, 13.7913114 50.7541801, 13.7914379 50.7541668, 13.7915904 50.7541696)",,
40437883,,Malzbrache,residential,False,False,28.395,,"LINESTRING (13.7903408 50.7543032, 13.7904836 50.7543084, 13.7905921 50.7543306, 13.7907053 50.7543895)",,
40437883,,Malzbrache,residential,False,True,49.147000000000006,,"LINESTRING (13.7903408 50.7543032, 13.7903283 50.7543701, 13.7903286 50.7544253, 13.7903571 50.754465, 13.7904037 50.7544907, 13.7904667 50.7545015, 13.7905345 50.7544961, 13.7905809 50.7544737, 13.7907053 50.7543895)",,
40437884,,Malzbrache,residential,False,False,55.811,,"LINESTRING (13.7903408 50.7543032, 13.7903614 50.7541201, 13.7904481 50.7538065)",,
40437884,,Malzbrache,residential,False,True,55.811,,"LINESTRING (13.7904481 50.7538065, 13.7903614 50.7541201, 13.7903408 50.7543032)",,
158575583,K 9033,Teplitzer Straße,tertiary,False,True,48.206,,"LINESTRING (13.7929791 50.7552882, 13.7929319 50.7554938, 13.7929322 50.7555977, 13.7929385 50.7556229, 13.7929639 50.7557179)",,
"[951770346, 119207226, 119207222]",K 9033,Teplitzer Straße,tertiary,False,False,142.313,,"LINESTRING (13.7929791 50.7552882, 13.7929142 50.7549506, 13.7928854 50.7548481, 13.7927777 50.7546307, 13.792684 50.7544454, 13.7924931 50.7541113, 13.7924485 50.7540606)",yes,
"[119207227, 119207210, 48921019]",,Alte Straße,residential,False,False,154.393,,"LINESTRING (13.7927434 50.7559237, 13.7924059 50.7559346, 13.7922973 50.7559579, 13.7921619 50.7559813, 13.7917462 50.7561188, 13.7913626 50.7562999, 13.79118 50.7563912, 13.7909907 50.7565439, 13.7909179 50.7565999)",yes,
"[119207224, 221454440, 119207207]",,Lange Straße,residential,False,True,302.39699999999993,30,"LINESTRING (13.7927434 50.7559237, 13.7927802 50.7560582, 13.7926111 50.7562356, 13.7923236 50.7564759, 13.7922988 50.7564915, 13.7922162 50.7565471, 13.7921942 50.7565629, 13.7918625 50.7567956, 13.7917808 50.756854, 13.7915961 50.7570507, 13.7914905 50.7572363, 13.7914185 50.7573418, 13.7909805 50.7579701, 13.7907699 50.7582786)",yes,
208328814,,Lange Straße,residential,False,False,30.18,,"LINESTRING (13.7927434 50.7559237, 13.7927773 50.7558283, 13.7928314 50.7557628, 13.7928651 50.7557352, 13.7929639 50.7557179)",,
"[119207210, 119207227, 48921019]",,Alte Straße,residential,False,True,154.393,,"LINESTRING (13.7909179 50.7565999, 13.7909907 50.7565439, 13.79118 50.7563912, 13.7913626 50.7562999, 13.7917462 50.7561188, 13.7921619 50.7559813, 13.7922973 50.7559579, 13.7924059 50.7559346, 13.7927434 50.7559237)",yes,
"[119207201, 89037346, 119207214]",,"['Kuhnauweg', 'Lange Straße']",residential,False,False,52.774,,"LINESTRING (13.7907699 50.7582786, 13.790951 50.7583102, 13.7912003 50.7583156, 13.791279 50.7583215, 13.7913516 50.758334, 13.7915011 50.7583672)",yes,
"[221454440, 119207224, 119207207]",,Lange Straße,residential,False,False,302.39700000000005,30,"LINESTRING (13.7907699 50.7582786, 13.7909805 50.7579701, 13.7914185 50.7573418, 13.7914905 50.7572363, 13.7915961 50.7570507, 13.7917808 50.756854, 13.7918625 50.7567956, 13.7921942 50.7565629, 13.7922162 50.7565471, 13.7922988 50.7564915, 13.7923236 50.7564759, 13.7926111 50.7562356, 13.7927802 50.7560582, 13.7927434 50.7559237)",yes,
221454440,,Lange Straße,residential,False,True,158.71200000000002,30,"LINESTRING (13.7907699 50.7582786, 13.7906357 50.7584253, 13.7905107 50.7585646, 13.790189 50.7589101, 13.79008 50.7589988, 13.7899093 50.7591377, 13.7896496 50.7593043, 13.7895022 50.7594517)",,
89037341,,Mühlgasse,residential,False,True,19.405,,"LINESTRING (13.791417 50.7589737, 13.7912008 50.7588653)",,
37611461,,Hauptstraße,tertiary,False,False,52.137,30,"LINESTRING (13.791417 50.7589737, 13.7914972 50.7589079, 13.7916573 50.7588063, 13.791727 50.758761, 13.7918079 50.7586795, 13.7918587 50.7586031)",,
37611461,,Hauptstraße,tertiary,False,True,141.93599999999998,30,"LINESTRING (13.791417 50.7589737, 13.7913919 50.7590063, 13.7912859 50.7591487, 13.7911813 50.7592513, 13.7909533 50.7594765, 13.7908556 50.7595731, 13.7907448 50.7596721, 13.7905874 50.759786, 13.7903852 50.759871, 13.7903455 50.7598803, 13.7901615 50.7599277)",,
89037343,,Kuhnauweg,residential,False,False,57.94,,"LINESTRING (13.7915011 50.7583672, 13.7915977 50.7582619, 13.7916499 50.758211, 13.7917555 50.7581483, 13.7918027 50.7581364, 13.7918766 50.7581373, 13.7921332 50.7581811)",,
89037343,,Kuhnauweg,residential,False,True,60.11,,"LINESTRING (13.7915011 50.7583672, 13.7914235 50.758477, 13.7913709 50.7585762, 13.7913301 50.7586968, 13.7912835 50.7588067, 13.7912008 50.7588653)",,
"[119207201, 89037346, 119207214]",,"['Kuhnauweg', 'Lange Straße']",residential,False,True,52.774,,"LINESTRING (13.7915011 50.7583672, 13.7913516 50.758334, 13.791279 50.7583215, 13.7912003 50.7583156, 13.790951 50.7583102, 13.7907699 50.7582786)",yes,
89037341,,Mühlgasse,residential,False,False,19.405,,"LINESTRING (13.7912008 50.7588653, 13.791417 50.7589737)",,
89037343,,Kuhnauweg,residential,False,False,60.11,,"LINESTRING (13.7912008 50.7588653, 13.7912835 50.7588067, 13.7913301 50.7586968, 13.7913709 50.7585762, 13.7914235 50.758477, 13.7915011 50.7583672)",,
119207220,,Mühlgasse,residential,False,False,120.099,,"LINESTRING (13.7912008 50.7588653, 13.7911229 50.7589148, 13.7909679 50.7589701, 13.7907948 50.7590998, 13.7907008 50.7591721, 13.7905444 50.759328, 13.7905073 50.7593695, 13.7902021 50.7597221)",,
89037349,,,residential,False,False,15.896,,"LINESTRING (13.7902021 50.7597221, 13.790004 50.7596533)",,
119207220,,Mühlgasse,residential,False,False,23.039,,"LINESTRING (13.7902021 50.7597221, 13.7901615 50.7599277)",,
119207220,,Mühlgasse,residential,False,True,120.099,,"LINESTRING (13.7902021 50.7597221, 13.7905073 50.7593695, 13.7905444 50.759328, 13.7907008 50.7591721, 13.7907948 50.7590998, 13.7909679 50.7589701, 13.7911229 50.7589148, 13.7912008 50.7588653)",,
119207215,,,residential,False,True,37.292,,"LINESTRING (13.7895022 50.7594517, 13.7896986 50.7595844, 13.7897959 50.7596305, 13.7899147 50.7596458)",,
221454440,,Lange Straße,residential,False,False,158.71200000000002,30,"LINESTRING (13.7895022 50.7594517, 13.7896496 50.7593043, 13.7899093 50.7591377, 13.79008 50.7589988, 13.790189 50.7589101, 13.7905107 50.7585646, 13.7906357 50.7584253, 13.7907699 50.7582786)",,
221454440,,Lange Straße,residential,False,True,24.314999999999998,30,"LINESTRING (13.7895022 50.7594517, 13.7893799 50.7595584, 13.7893098 50.7596331)",,
119207220,,Mühlgasse,residential,False,True,23.039,,"LINESTRING (13.7901615 50.7599277, 13.7902021 50.7597221)",,
37611461,,Hauptstraße,tertiary,False,False,141.936,30,"LINESTRING (13.7901615 50.7599277, 13.7903455 50.7598803, 13.7903852 50.759871, 13.7905874 50.759786, 13.7907448 50.7596721, 13.7908556 50.7595731, 13.7909533 50.7594765, 13.7911813 50.7592513, 13.7912859 50.7591487, 13.7913919 50.7590063, 13.791417 50.7589737)",,
37611461,,Hauptstraße,tertiary,False,True,101.436,30,"LINESTRING (13.7901615 50.7599277, 13.7899961 50.7600017, 13.7898694 50.7600722, 13.7897282 50.76017, 13.7895138 50.7603065, 13.7893159 50.7603993, 13.7891798 50.7604598, 13.7890516 50.760502)",,
89037349,,,residential,False,True,15.896,,"LINESTRING (13.790004 50.7596533, 13.7902021 50.7597221)",,
89037343,,Kuhnauweg,residential,False,True,57.94,,"LINESTRING (13.7921332 50.7581811, 13.7918766 50.7581373, 13.7918027 50.7581364, 13.7917555 50.7581483, 13.7916499 50.758211, 13.7915977 50.7582619, 13.7915011 50.7583672)",,
948726302,,Hauptstraße,tertiary,False,False,57.308,30,"LINESTRING (13.7921332 50.7581811, 13.7922858 50.7580308, 13.7923305 50.7579868, 13.792422 50.7578927, 13.7925668 50.7577448)",,
948726302,,Hauptstraße,tertiary,False,True,50.929,30,"LINESTRING (13.7921332 50.7581811, 13.7920217 50.7583048, 13.7918587 50.7586031)",,
90114064,,Bergarbeitersiedlung,residential,False,False,127.17,,"LINESTRING (13.7910109 50.7528863, 13.7911673 50.7531201, 13.7912761 50.7532153, 13.7914064 50.753288, 13.7916085 50.7534266, 13.7917684 50.7535851, 13.7919472 50.7536286, 13.7920893 50.7536573, 13.7922003 50.7536565)",,
533530786,,Bergarbeitersiedlung,residential,False,False,66.74,,"LINESTRING (13.7916711 50.7535717, 13.791618 50.753893, 13.7915904 50.7541696)",,
119207215,,,residential,False,False,37.292,,"LINESTRING (13.7899147 50.7596458, 13.7897959 50.7596305, 13.7896986 50.7595844, 13.7895022 50.7594517)",,
22493476,,Lange Straße,residential,False,True,114.007,,"LINESTRING (13.7893098 50.7596331, 13.7892247 50.7597572, 13.7891959 50.7598613, 13.7889939 50.760139, 13.7888608 50.7602919, 13.7886809 50.7605739)",,
119361870,,Lange Straße,residential,False,False,64.32100000000001,,"LINESTRING (13.7893098 50.7596331, 13.7891362 50.7595768, 13.7889116 50.7594848, 13.7888033 50.7594613, 13.7886518 50.7594456, 13.7885412 50.7594373, 13.7884693 50.7594319)",,yes
221454440,,Lange Straße,residential,False,False,24.314999999999998,30,"LINESTRING (13.7893098 50.7596331, 13.7893799 50.7595584, 13.7895022 50.7594517)",,
119361870,,Lange Straße,residential,False,True,64.321,,"LINESTRING (13.7884693 50.7594319, 13.7885412 50.7594373, 13.7886518 50.7594456, 13.7888033 50.7594613, 13.7889116 50.7594848, 13.7891362 50.7595768, 13.7893098 50.7596331)",,yes
952584562,,Kleinsiedlung,residential,False,True,64.284,,"LINESTRING (13.7987443 50.7523515, 13.7978307 50.7523401)",,
178966014,,Kleinsiedlung,residential,False,False,88.442,,"LINESTRING (13.7987443 50.7523515, 13.7987427 50.7523921, 13.7987639 50.7524809, 13.7986967 50.7531445)",,
178966014,,Kleinsiedlung,residential,False,True,88.44200000000001,,"LINESTRING (13.7986967 50.7531445, 13.7987639 50.7524809, 13.7987427 50.7523921, 13.7987443 50.7523515)",,
119207226,K 9033,Teplitzer Straße,tertiary,False,True,48.207,,"LINESTRING (13.7922003 50.7536565, 13.7924485 50.7540606)",,
90114064,,Bergarbeitersiedlung,residential,False,True,127.17,,"LINESTRING (13.7922003 50.7536565, 13.7920893 50.7536573, 13.7919472 50.7536286, 13.7917684 50.7535851, 13.7916085 50.7534266, 13.7914064 50.753288, 13.7912761 50.7532153, 13.7911673 50.7531201, 13.7910109 50.7528863)",,
40437883,,Malzbrache,residential,False,False,69.127,,"LINESTRING (13.7915904 50.7541696, 13.7914379 50.7541668, 13.7913114 50.7541801, 13.7911651 50.7542025, 13.7910544 50.7542317, 13.7908668 50.7542991, 13.7907053 50.7543895)",,
40437883,,Malzbrache,residential,False,True,62.449,,"LINESTRING (13.7915904 50.7541696, 13.791888 50.7541697, 13.7921 50.7541494, 13.7924485 50.7540606)",,
533530786,,Bergarbeitersiedlung,residential,False,True,66.74,,"LINESTRING (13.7915904 50.7541696, 13.791618 50.753893, 13.7916711 50.7535717)",,
