osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge
67086594,Obere Vorstadt,residential,False,False,7.829,"LINESTRING (11.6352598 49.6890978, 11.6353476 49.6890562)",,,,
30343489,Ebersberger Straße,residential,False,True,171.424,"LINESTRING (11.6352598 49.6890978, 11.6359305 49.6896789, 11.6365808 49.6903786)",,,,
67086594,Obere Vorstadt,residential,False,True,183.65,"LINESTRING (11.6352598 49.6890978, 11.6350377 49.6892097, 11.6346265 49.6894386, 11.6342035 49.689633, 11.6337294 49.6898102, 11.633486 49.6899, 11.6332063 49.6900687)",,,,
35539791,Oberer Torplatz,tertiary,False,False,77.549,"LINESTRING (11.6317278 49.6912323, 11.6322049 49.6913834, 11.6323579 49.6914249, 11.6325882 49.6914675, 11.6327101 49.6915139)",AS 42,50,,
151540978,Alleestraße,tertiary,False,True,225.75599999999994,"LINESTRING (11.6317278 49.6912323, 11.6311887 49.6910655, 11.6310077 49.6910304, 11.6308827 49.6910166, 11.6307446 49.6910177, 11.6305784 49.6910357, 11.6304221 49.6910687, 11.6302576 49.6911209, 11.6301195 49.691189, 11.6297195 49.6914338, 11.6295218 49.6916058, 11.6294078 49.6916725, 11.6293313 49.6917092, 11.6292284 49.6917287, 11.6290694 49.6917297)",AS 42,50,,
151541137,Obere Vorstadt,residential,False,False,53.396,"LINESTRING (11.6317278 49.6912323, 11.6319179 49.6909882, 11.6321116 49.6908236)",,,,
33651217,Unterer Markt,residential,False,False,42.252,"LINESTRING (11.6295253 49.6930482, 11.6290978 49.6933088)",,20,,
"[198134443, 33651215]","['Oberer Marktplatz', 'Pfarrstraße']",residential,True,False,176.95299999999997,"LINESTRING (11.6295253 49.6930482, 11.6295785 49.6929059, 11.6296711 49.6928381, 11.6299436 49.6926369, 11.6303202 49.6923871, 11.6306576 49.6921634, 11.631116 49.6918582)",,20,,
198134447,Unterer Markt,residential,False,True,40.309,"LINESTRING (11.6279709 49.6939827, 11.6283748 49.6937314)",,,,
4603386,Alleestraße,tertiary,False,False,210.115,"LINESTRING (11.6279709 49.6939827, 11.6277646 49.6937734, 11.6276783 49.6936686, 11.6276421 49.693503, 11.6276514 49.6933453, 11.6276823 49.6932347, 11.6277509 49.6931131, 11.6277847 49.6930549, 11.6279255 49.6928948, 11.6283014 49.6925839, 11.6284401 49.6924691, 11.6286133 49.6923426)",AS 43,50,2,
151540973,Degelsdorfer Straße,tertiary,False,False,114.95700000000001,"LINESTRING (11.6279709 49.6939827, 11.6285162 49.6943601, 11.6287 49.6944774, 11.6288201 49.6945551, 11.6289217 49.694612, 11.6290206 49.6946634, 11.6291099 49.6947053)",AS 43,50,,
151541252,Untere Vorstadt,unclassified,False,False,161.243,"LINESTRING (11.6279709 49.6939827, 11.6266965 49.6946312, 11.6262942 49.6948348, 11.6262088 49.6948791)",,50,,
35261814,Am Behälterweiher,residential,False,True,205.19400000000002,"LINESTRING (11.6295557 49.694852, 11.6296174 49.6947818, 11.6296898 49.6947375, 11.6297944 49.6946768, 11.6303822 49.6944817, 11.6305458 49.694416, 11.6308062 49.6943059, 11.6310971 49.6941929, 11.631684 49.693883, 11.6318547 49.6937867)",,,,
"[31545211, 31545212, 151540973]",Degelsdorfer Straße,tertiary,False,False,167.58599999999996,"LINESTRING (11.6295557 49.694852, 11.6301377 49.6950247, 11.6303168 49.6950795, 11.6308056 49.6952476, 11.6309075 49.6952841, 11.6310255 49.6953318, 11.6311368 49.6953821, 11.6312253 49.6954246, 11.6313071 49.6954775, 11.6314024 49.6955495, 11.6314748 49.6956519)",AS 43,50,,yes
151540973,Degelsdorfer Straße,tertiary,False,True,35.986000000000004,"LINESTRING (11.6295557 49.694852, 11.6292264 49.6947475, 11.6291099 49.6947053)",AS 43,50,,
35866456,Am Steinern Brückl,residential,False,True,28.021,"LINESTRING (11.6314748 49.6956519, 11.6311981 49.6958293)",,,,
31545212,Degelsdorfer Straße,tertiary,False,False,31.111,"LINESTRING (11.6314748 49.6956519, 11.6315445 49.695782, 11.6315915 49.6959208)",AS 43,50,,
"[31545211, 31545212, 151540973]",Degelsdorfer Straße,tertiary,False,True,167.586,"LINESTRING (11.6314748 49.6956519, 11.6314024 49.6955495, 11.6313071 49.6954775, 11.6312253 49.6954246, 11.6311368 49.6953821, 11.6310255 49.6953318, 11.6309075 49.6952841, 11.6308056 49.6952476, 11.6303168 49.6950795, 11.6301377 49.6950247, 11.6295557 49.694852)",AS 43,50,,yes
34547625,Johann-Strauß-Straße,residential,False,True,67.224,"LINESTRING (11.6280131 49.6910081, 11.6274799 49.6915046)",,,,
34547623,Neuhauser Straße,tertiary,False,False,95.782,"LINESTRING (11.6280131 49.6910081, 11.6278344 49.6909483, 11.6275202 49.6908783, 11.626997 49.6908221, 11.6267437 49.6907661)",AS 43,50,,
