osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge
370409317,False,3,B 88,primary,50,False,19.012,"LINESTRING (11.5836704 50.8003365, 11.5836993 50.8001665)",,
"[35125938, 370409319]",False,"['2', '3']",B 88,primary,50,True,252.30399999999997,"LINESTRING (11.5836704 50.8003365, 11.5836634 50.8003591, 11.583636 50.8004379, 11.583599 50.8004987, 11.5835052 50.8006477, 11.5833607 50.8008235, 11.5831931 50.8009827, 11.5830967 50.8010514, 11.5829319 50.8011688, 11.5825939 50.801377, 11.5824126 50.8014924, 11.5822355 50.8016039, 11.5818818 50.8018267, 11.5817524 50.8019047, 11.5816835 50.8019462, 11.5814613 50.8020801)",,
144827034,False,2,L 1110,secondary,50,True,13.266,"LINESTRING (11.5890407 50.8014136, 11.5889297 50.8015101)",Walkteich,
"[144827008, 144827009, 144827010, 144827011, 144827034]",False,2,L 1110,secondary,50,False,196.088,"LINESTRING (11.5890407 50.8014136, 11.5891606 50.801341, 11.5895079 50.8011327, 11.5895947 50.8010809, 11.5896389 50.8010527, 11.5897214 50.8010024, 11.5898252 50.8009395, 11.5900415 50.8008214, 11.5902628 50.8007192, 11.5905487 50.8006304, 11.5908771 50.8005587, 11.5912336 50.8005188, 11.5913502 50.8005148)",Walkteich,yes
154934607,False,,,residential,20,True,173.15900000000002,"LINESTRING (11.5890407 50.8014136, 11.5885613 50.8010426, 11.5883927 50.800979, 11.5877927 50.8006605, 11.5873837 50.8004974, 11.5871469 50.8004643)",Gerberstraße,
32841600,False,,,residential,,False,64.029,"LINESTRING (11.5932488 50.7984525, 11.5934357 50.7984902, 11.5936519 50.7985059, 11.5938717 50.7985043, 11.5939909 50.7985143, 11.5941399 50.7985459)",Am Lichtenberg,
82088464,False,2,L 1110,secondary,30,False,22.401,"LINESTRING (11.5932488 50.7984525, 11.5931857 50.7984047, 11.5930256 50.7983091)",Neustädter Straße,
154934624,False,2,L 1110,secondary,30,True,124.78800000000001,"LINESTRING (11.5932488 50.7984525, 11.5932993 50.7985161, 11.5933722 50.7987725, 11.5933991 50.7988515, 11.5934445 50.7989853, 11.593472 50.7990661, 11.5935112 50.7991813, 11.5935359 50.7992968, 11.5935231 50.7994086, 11.5934835 50.7995502)",Neustädter Straße,
28524894,False,,,residential,50,True,20.684,"LINESTRING (11.5857172 50.8018273, 11.585425 50.801805)",Untere Kohlau,
144826996,False,2,,tertiary,50,True,18.61,"LINESTRING (11.5857172 50.8018273, 11.5856331 50.801986)",Bergstraße,
144826996,False,2,,tertiary,50,False,34.024,"LINESTRING (11.5857172 50.8018273, 11.5858227 50.8016929, 11.5859772 50.8015713)",Bergstraße,
"[88210904, 41681650, 1132166501]",True,1,,residential,20,False,326.56300000000005,"LINESTRING (11.5872194 50.8016411, 11.5871196 50.8017228, 11.5867076 50.8019707, 11.5866952 50.8020113, 11.5868828 50.8021858, 11.5875957 50.8029485, 11.5876696 50.803039, 11.5876998 50.8030752, 11.5877388 50.8031233, 11.5878612 50.8032909, 11.587991 50.8033918, 11.5880961 50.8034488, 11.5889868 50.8039245)","['August-Bebel-Straße', 'Roßstraße']",
"[1132166502, 82163116, 41681651, 154934613, 88210902]",True,,,residential,20,False,328.33000000000004,"LINESTRING (11.5872194 50.8016411, 11.5876395 50.8015268, 11.5879034 50.8017837, 11.5880749 50.8019842, 11.5885281 50.8025414, 11.5886005 50.8026338, 11.5886765 50.8027176, 11.5889658 50.8029786, 11.5891128 50.8032149, 11.5891067 50.8033059, 11.5890998 50.8033912, 11.5890987 50.8037687, 11.5890674 50.8038653, 11.5889868 50.8039245)","['Rudolf-Breitscheid-Straße', 'Margarethenstraße']",
25971560,False,,,residential,20,False,126.19,"LINESTRING (11.5889868 50.8039245, 11.5890961 50.8039343, 11.5892307 50.8040107, 11.5893987 50.8042062, 11.5895335 50.8043453, 11.5898485 50.8046368, 11.5899268 50.804771, 11.5899672 50.8047785, 11.5900336 50.8047854)",Burg,
25997811,True,,,residential,20,False,44.263,"LINESTRING (11.5889868 50.8039245, 11.5888881 50.8040416, 11.5888154 50.8041522, 11.5887893 50.8042287, 11.5887798 50.8042958)",Jenaische Straße,
28524866,False,,,residential,,True,66.828,"LINESTRING (11.5887798 50.8042958, 11.5878413 50.8041987)",Johann-Walter-Platz,
25997811,True,,,residential,20,False,106.28399999999999,"LINESTRING (11.5887798 50.8042958, 11.5887848 50.8043439, 11.5888074 50.8044039, 11.588917 50.8045251, 11.5892358 50.8048308, 11.5894886 50.8051312)",Jenaische Straße,
23252817,True,,,residential,,False,116.137,"LINESTRING (11.5940716 50.800349, 11.5927251 50.8009545)",Privatstraße,
"[634676929, 634676930, 634676931, 27076363, 27076364]",False,,,residential,,True,233.048,"LINESTRING (11.5940716 50.800349, 11.594695 50.8010102, 11.5946968 50.8010545, 11.5946793 50.8010774, 11.5946509 50.8010783, 11.5944414 50.8010852, 11.5940521 50.8010979, 11.5937681 50.8010894, 11.5937231 50.8010881, 11.5930213 50.8010271, 11.5929058 50.8010161, 11.5927251 50.8009545)","['Tunnelweg', 'Rodaer Straße']",
27076364,False,,,residential,,False,57.132,"LINESTRING (11.5940716 50.800349, 11.5938928 50.8001176, 11.5938283 50.7999676, 11.5938084 50.7999215, 11.5938785 50.7998923)",Rodaer Straße,
"[809471052, 809471053, 154935477]",False,,,residential,,True,186.886,"LINESTRING (11.5944862 50.8020407, 11.5938156 50.8016127, 11.5936234 50.80149, 11.5927438 50.8010244, 11.5925415 50.8008969)",Am Anger,
27076364,False,,,residential,,True,57.132000000000005,"LINESTRING (11.5938785 50.7998923, 11.5938084 50.7999215, 11.5938283 50.7999676, 11.5938928 50.8001176, 11.5940716 50.800349)",Rodaer Straße,
32841596,False,2,L 1062,secondary,50,True,49.161,"LINESTRING (11.5938785 50.7998923, 11.5937888 50.7997519, 11.5937046 50.7996431, 11.59361 50.7995888, 11.5935317 50.7995661, 11.5934835 50.7995502)",Rodaer Straße,
144826996,False,2,,tertiary,50,False,18.61,"LINESTRING (11.5856331 50.801986, 11.5857172 50.8018273)",Bergstraße,
144826996,False,2,,tertiary,50,True,16.412,"LINESTRING (11.5856331 50.801986, 11.5855711 50.8021283)",Bergstraße,
154935512,False,,,residential,,False,24.918999999999997,"LINESTRING (11.5856331 50.801986, 11.5855743 50.8019411, 11.5855297 50.8019069, 11.585425 50.801805)",Untere Kohlau,
28524869,True,,,residential,,False,115.333,"LINESTRING (11.586674 50.8034742, 11.5872114 50.8038497, 11.5875154 50.8040446, 11.5878413 50.8041987)",Johann-Walter-Platz,
85943605,True,,,residential,30,False,168.618,"LINESTRING (11.586674 50.8034742, 11.5866475 50.803432, 11.5862802 50.8029566, 11.5862514 50.8029183, 11.5859373 50.8025365, 11.5855711 50.8021283)",Grabenweg,
144826996,False,2,,tertiary,50,False,16.412,"LINESTRING (11.5855711 50.8021283, 11.5856331 50.801986)",Bergstraße,
144826996,False,2,,tertiary,50,True,141.946,"LINESTRING (11.5855711 50.8021283, 11.5854804 50.8022566, 11.5852802 50.80254, 11.5850777 50.8027597, 11.5848359 50.8029048, 11.5846705 50.8029942, 11.5845602 50.8030527, 11.5845037 50.80311, 11.5845012 50.8031746)",Bergstraße,
28524882,False,,,residential,,True,51.627,"LINESTRING (11.5875582 50.800849, 11.5871469 50.8004643)",Gerberstraße,
28524894,False,,,residential,50,False,20.684,"LINESTRING (11.585425 50.801805, 11.5857172 50.8018273)",Untere Kohlau,
154935512,False,,,residential,,False,159.01100000000002,"LINESTRING (11.585425 50.801805, 11.5852288 50.8017255, 11.5847502 50.8015317, 11.5841578 50.8013, 11.5838501 50.8011699, 11.583671 50.8011108, 11.5834924 50.8010658)",Untere Kohlau,
154935512,False,,,residential,,True,24.918999999999997,"LINESTRING (11.585425 50.801805, 11.5855297 50.8019069, 11.5855743 50.8019411, 11.5856331 50.801986)",Untere Kohlau,
154935512,False,,,residential,,True,159.011,"LINESTRING (11.5834924 50.8010658, 11.583671 50.8011108, 11.5838501 50.8011699, 11.5841578 50.8013, 11.5847502 50.8015317, 11.5852288 50.8017255, 11.585425 50.801805)",Untere Kohlau,
"[154935458, 25999459, 28535428, 154935510, 444827641, 444827642]",False,,,residential,30,"[False, True]",534.26,"LINESTRING (11.5940417 50.804522, 11.5938482 50.8041253, 11.5935236 50.8034602, 11.5933199 50.8033231, 11.593073 50.8031528, 11.5928066 50.8029775, 11.5920142 50.8024691, 11.5916593 50.8025849, 11.5913623 50.8026676, 11.5902282 50.8029579, 11.5901718 50.8029794, 11.5901293 50.803008, 11.5901259 50.803045, 11.5901425 50.8030837, 11.5903123 50.8034795, 11.5904247 50.803735, 11.5902417 50.8037775, 11.5900508 50.8038272)","['Scheunengasse', 'Töpfergasse', 'Am Sportplatz']",
311295645,False,,,residential,,True,20.014000000000003,"LINESTRING (11.5932979 50.7982641, 11.593191 50.7982957, 11.5930256 50.7983091)",Löbschützer Grundweg,
60256100,False,,,residential,,True,59.389,"LINESTRING (11.5858178 50.8037315, 11.5852392 50.8041208)",Schillerstraße,
144826989,False,2,,tertiary,50,False,19.754,"LINESTRING (11.5858178 50.8037315, 11.5860082 50.8038622)",Bachstraße,
144826989,False,2,,tertiary,50,True,112.85000000000001,"LINESTRING (11.5858178 50.8037315, 11.5854524 50.8035119, 11.5852927 50.8034516, 11.5851204 50.8033817, 11.5849518 50.8033113, 11.5847643 50.8032643, 11.5845523 50.803214, 11.5845012 50.8031746)",Bachstraße,
25971560,False,,,residential,20,True,126.18999999999998,"LINESTRING (11.5900336 50.8047854, 11.5899672 50.8047785, 11.5899268 50.804771, 11.5898485 50.8046368, 11.5895335 50.8043453, 11.5893987 50.8042062, 11.5892307 50.8040107, 11.5890961 50.8039343, 11.5889868 50.8039245)",Burg,
144827014,False,3,B 88,primary,50,True,22.75,"LINESTRING (11.5836879 50.7999622, 11.5836994 50.8000511, 11.5836993 50.8001665)",Rudolstädter Straße,
370409321,True,1,L 1110,secondary_link,,False,32.524,"LINESTRING (11.5836879 50.7999622, 11.5837552 50.8000126, 11.5839082 50.8001253, 11.5839868 50.8001855)",,
144827003,False,2,K 208,tertiary,50,True,21.02,"LINESTRING (11.5834006 50.8001569, 11.5834549 50.8001582, 11.5836993 50.8001665)",Friedensstraße,
154934627,False,,,residential,,False,206.339,"LINESTRING (11.5834006 50.8001569, 11.5833 50.8001128, 11.582972 50.8000339, 11.5827602 50.7999455, 11.5825011 50.7998254, 11.5821209 50.7996021, 11.5815943 50.799259, 11.5814223 50.7991845, 11.5810732 50.7990564)",Oberbachweg,
175139982,False,2,K 208,tertiary,50,False,143.688,"LINESTRING (11.5834006 50.8001569, 11.5832982 50.800192, 11.5825967 50.8002825, 11.5814296 50.8004893)",Friedensstraße,
370409317,False,3,B 88,primary,50,True,19.012,"LINESTRING (11.5836993 50.8001665, 11.5836704 50.8003365)",,
144827003,False,2,K 208,tertiary,50,False,21.02,"LINESTRING (11.5836993 50.8001665, 11.5834549 50.8001582, 11.5834006 50.8001569)",Friedensstraße,
144827014,False,3,B 88,primary,50,False,22.75,"LINESTRING (11.5836993 50.8001665, 11.5836994 50.8000511, 11.5836879 50.7999622)",Rudolstädter Straße,
370409325,False,2,L 1110,secondary,50,True,20.316000000000003,"LINESTRING (11.5836993 50.8001665, 11.5837917 50.8001726, 11.5838919 50.8001788, 11.5839868 50.8001855)",Rudolstädter Straße,
"[175139984, 370409323, 370458507, 144827015]",False,"['2', '3']",L 1110,secondary,50,True,227.38799999999998,"LINESTRING (11.5839868 50.8001855, 11.5840541 50.800194, 11.5842295 50.8002163, 11.5845765 50.8002428, 11.5846381 50.8002475, 11.5847983 50.8002598, 11.5850142 50.8002906, 11.5851837 50.8003171, 11.5854822 50.8004121, 11.5859671 50.8006371, 11.5860931 50.800695, 11.5862033 50.800746, 11.5864352 50.8008652, 11.5868013 50.801073)",Rudolstädter Straße,
370409318,True,1,B 88,primary_link,,False,27.872,"LINESTRING (11.5839868 50.8001855, 11.5838512 50.8002535, 11.583764 50.8002951, 11.5836704 50.8003365)",,
