osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,bridge
"[447789960, 145322497]",,Bei der Hauptwache,residential,50,False,True,56.212,"LINESTRING (11.6409321 52.1315511, 11.6408408 52.1315682, 11.6407183 52.1315914, 11.6405638 52.1316207, 11.6402241 52.1316766, 11.6401403 52.1316897)",,
5215222,3,Johannisbergstraße,secondary,50,False,False,10.214,"LINESTRING (11.6402406 52.1307766, 11.6403772 52.1307391)",,
116167647,3,Jakobstraße,secondary,50,True,False,64.068,"LINESTRING (11.6402406 52.1307766, 11.6399373 52.1303901, 11.6399286 52.130379, 11.6398909 52.1303309, 11.6398357 52.1302568)",,
5215222,3,Johannisbergstraße,secondary,50,False,True,10.214,"LINESTRING (11.6403772 52.1307391, 11.6402406 52.1307766)",,
"[312525718, 5215222]",3,Johannisbergstraße,secondary,50,False,False,196.481,"LINESTRING (11.6403772 52.1307391, 11.6404525 52.1307176, 11.6405135 52.1306991, 11.6408951 52.1305844, 11.641056 52.1305445, 11.6414789 52.1304552, 11.6416138 52.1304222, 11.641881 52.1303403, 11.6422539 52.1302198, 11.6428365 52.1300254, 11.6429688 52.1299778)",,
141695690,2,Jakobstraße,tertiary,50,True,False,101.83800000000001,"LINESTRING (11.6403772 52.1307391, 11.6405243 52.1309284, 11.6406802 52.1311233, 11.6407721 52.1312306, 11.6408329 52.1312956, 11.640895 52.1313581, 11.6409744 52.1314314, 11.6410396 52.1314856, 11.6411062 52.1315351)",,
8090548,,Bei der Hauptwache,unclassified,50,False,False,88.85,"LINESTRING (11.6405169 52.1329295, 11.6405023 52.1328755, 11.6404928 52.1328404, 11.6404814 52.1327986, 11.640352 52.1323217, 11.6403054 52.1321703, 11.6402967 52.132142)",,
29894241,,Weitlingstraße,residential,30,False,True,118.744,"LINESTRING (11.6405169 52.1329295, 11.6405339 52.1329917, 11.6405527 52.1330588, 11.640695 52.1335121, 11.640729 52.1336237, 11.6408373 52.1339791)",,
"[152411242, 29894284]",,Julius-Bremer-Straße,residential,"['50', '30']",False,"[False, True]",147.004,"LINESTRING (11.6405169 52.1329295, 11.640716 52.1329171, 11.6415827 52.1328204, 11.6416823 52.1328037, 11.6420965 52.1327604, 11.642414 52.1327241, 11.6425236 52.1327088, 11.6425499 52.1327042, 11.6425775 52.1326988, 11.6426033 52.1326918, 11.6426291 52.1326831)",,
"[360024202, 31065508, 361076253]",2,Julius-Bremer-Straße,residential,"['50', '30']",False,True,286.846,"LINESTRING (11.6405169 52.1329295, 11.640224 52.1329416, 11.6399617 52.1329524, 11.6393522 52.1329775, 11.6384677 52.1330222, 11.6382409 52.133033, 11.6379486 52.1330468, 11.637694 52.1330595, 11.6376195 52.1330629, 11.6374853 52.1330692, 11.6374193 52.1330727, 11.6372393 52.1330817, 11.6372197 52.1330826, 11.6371482 52.133086, 11.6366091 52.1331175, 11.6363278 52.133134)",,
38571394,2,Jakobstraße,secondary,50,True,False,18.916,"LINESTRING (11.6398357 52.1302568, 11.6398167 52.1301944, 11.6398122 52.1301613, 11.6398011 52.1300882)",,
"[38571395, 38571396]","['2', '3']",Ernst-Reuter-Allee,secondary,50,True,False,244.62900000000005,"LINESTRING (11.6398357 52.1302568, 11.6395518 52.130336, 11.6394185 52.1303678, 11.6390589 52.1304535, 11.6388856 52.1304963, 11.6388665 52.1305017, 11.6388394 52.1305095, 11.6387945 52.1305236, 11.6387035 52.13055, 11.6383337 52.1306508, 11.6378078 52.1307741, 11.6368734 52.1309967, 11.6367832 52.1310189, 11.6365996 52.1310633, 11.6365607 52.1310719, 11.6365155 52.131083)",,
205286181,3,Ernst-Reuter-Allee,secondary,50,True,False,14.974999999999998,"LINESTRING (11.6365155 52.131083, 11.6364948 52.1310878, 11.6364333 52.1311025, 11.636391 52.1311127, 11.6363282 52.1311286, 11.6363116 52.1311327)",,
"[150387138, 95928573]","['4', '3']",Julius-Bremer-Straße,residential,50,False,True,111.57600000000001,"LINESTRING (11.6346738 52.1332402, 11.6339527 52.1333106, 11.6336619 52.1333467, 11.6333819 52.1333814, 11.6332608 52.1333995, 11.6331563 52.1334151, 11.6330688 52.1334281)",,
"[31065508, 312524091, 312524092]","['2', '3']",Julius-Bremer-Straße,residential,50,False,False,113.516,"LINESTRING (11.6346738 52.1332402, 11.635393 52.1331918, 11.635771 52.1331664, 11.6359073 52.1331561, 11.6363278 52.133134)",,
"[5229341, 1087503700, 1087503701]",,Max-Otten-Straße,residential,50,False,False,205.79299999999998,"LINESTRING (11.6346738 52.1332402, 11.6346892 52.1333004, 11.6346998 52.1333416, 11.6347126 52.1333769, 11.6348592 52.133783, 11.6349457 52.1340024, 11.6349738 52.1340819, 11.6349928 52.1341613, 11.6349992 52.134194, 11.6350022 52.1342267, 11.6350028 52.1342666, 11.6350031 52.1342915, 11.6350009 52.1343508, 11.6349959 52.1344105, 11.6348939 52.1349915, 11.6348937 52.1350096, 11.6348974 52.135029, 11.6349023 52.1350472, 11.6349093 52.1350653)",,
"[360024202, 31065508, 361076253]",2,Julius-Bremer-Straße,residential,"['50', '30']",False,False,286.84599999999995,"LINESTRING (11.6363278 52.133134, 11.6366091 52.1331175, 11.6371482 52.133086, 11.6372197 52.1330826, 11.6372393 52.1330817, 11.6374193 52.1330727, 11.6374853 52.1330692, 11.6376195 52.1330629, 11.637694 52.1330595, 11.6379486 52.1330468, 11.6382409 52.133033, 11.6384677 52.1330222, 11.6393522 52.1329775, 11.6399617 52.1329524, 11.640224 52.1329416, 11.6405169 52.1329295)",,
"[312524091, 31065508, 312524092]","['2', '3']",Julius-Bremer-Straße,residential,50,False,True,113.51600000000002,"LINESTRING (11.6363278 52.133134, 11.6359073 52.1331561, 11.635771 52.1331664, 11.635393 52.1331918, 11.6346738 52.1332402)",,
5229341,,Max-Otten-Straße,residential,50,False,True,104.22800000000001,"LINESTRING (11.6363117 52.1350381, 11.6353348 52.1351987, 11.635287 52.1352023, 11.6352398 52.1352025, 11.6351923 52.1351994, 11.6351454 52.1351937, 11.6351054 52.1351836, 11.6350654 52.1351722, 11.6350283 52.1351569, 11.6349945 52.1351395, 11.6349684 52.1351222, 11.6349446 52.1351035, 11.6349258 52.1350847, 11.6349093 52.1350653)",,
5229341,,Max-Otten-Straße,residential,50,False,False,104.228,"LINESTRING (11.6349093 52.1350653, 11.6349258 52.1350847, 11.6349446 52.1351035, 11.6349684 52.1351222, 11.6349945 52.1351395, 11.6350283 52.1351569, 11.6350654 52.1351722, 11.6351054 52.1351836, 11.6351454 52.1351937, 11.6351923 52.1351994, 11.6352398 52.1352025, 11.635287 52.1352023, 11.6353348 52.1351987, 11.6363117 52.1350381)",,
"[1087503701, 5229341, 1087503700]",,Max-Otten-Straße,residential,50,False,True,205.793,"LINESTRING (11.6349093 52.1350653, 11.6349023 52.1350472, 11.6348974 52.135029, 11.6348937 52.1350096, 11.6348939 52.1349915, 11.6349959 52.1344105, 11.6350009 52.1343508, 11.6350031 52.1342915, 11.6350028 52.1342666, 11.6350022 52.1342267, 11.6349992 52.134194, 11.6349928 52.1341613, 11.6349738 52.1340819, 11.6349457 52.1340024, 11.6348592 52.133783, 11.6347126 52.1333769, 11.6346998 52.1333416, 11.6346892 52.1333004, 11.6346738 52.1332402)",,
95921063,,Max-Otten-Straße,residential,50,False,False,52.385,"LINESTRING (11.6349093 52.1350653, 11.634706 52.1351934, 11.6346865 52.1352044, 11.6346633 52.135216, 11.6346395 52.1352227, 11.6346157 52.1352274, 11.6345635 52.1352348, 11.6345394 52.1352403, 11.6345197 52.1352464, 11.6345019 52.1352572, 11.6344822 52.1352635, 11.6344624 52.1352678, 11.6342662 52.1352882)",,
312525718,3,Johannisbergstraße,secondary,50,False,True,10.644,"LINESTRING (11.643104 52.1299301, 11.6429688 52.1299778)",,
116167673,2,Ernst-Reuter-Allee,secondary,50,True,False,10.515,"LINESTRING (11.6399749 52.1302163, 11.6398357 52.1302568)",,
"[39977524, 133953974]",2,Jakobstraße,secondary,50,True,False,64.298,"LINESTRING (11.6399749 52.1302163, 11.6400336 52.1302889, 11.6400779 52.1303495, 11.6402455 52.130562, 11.6403772 52.1307391)",,
"[327571809, 38571393, 23012198, 197589268, 197589269, 455750908]","['2', '3']","['Ernst-Reuter-Allee', 'Neue Strombrücke']",secondary,50,True,False,562.7269999999999,"LINESTRING (11.6398011 52.1300882, 11.6399498 52.1300476, 11.6401319 52.1299892, 11.6403388 52.1299261, 11.6406045 52.129845, 11.6411265 52.1296354, 11.6412134 52.1296005, 11.6413584 52.1295423, 11.6414971 52.1294869, 11.6418718 52.1293374, 11.6435083 52.1286823, 11.6441375 52.1284304, 11.6450357 52.1280709, 11.6454372 52.1278973, 11.6458685 52.1277203, 11.6462158 52.127598, 11.6464998 52.1275153, 11.6465451 52.1275046, 11.646811 52.1274428)",,yes
145322505,2,Jakobstraße,secondary,50,True,False,18.561,"LINESTRING (11.6398011 52.1300882, 11.6398788 52.1301411, 11.6399128 52.130164, 11.6399749 52.1302163)",,
"[95928568, 26690438]","['4', '2']",Otto-von-Guericke-Straße,tertiary,50,True,False,211.72,"LINESTRING (11.6337297 52.1352812, 11.6336875 52.1352388, 11.6336337 52.1351751, 11.6335877 52.135112, 11.6335429 52.1350469, 11.6335106 52.1349927, 11.6334794 52.1349384, 11.6334541 52.1348898, 11.633431 52.1348411, 11.6332945 52.1345024, 11.6331303 52.1340505, 11.6330464 52.1338241, 11.6329534 52.1335976, 11.632895 52.1334539)",,
150387151,,Virchowstraße,residential,50,False,False,62.914,"LINESTRING (11.6337297 52.1352812, 11.6336687 52.1353045, 11.6336182 52.13532, 11.6335908 52.1353263, 11.6334742 52.1353501, 11.6328433 52.1354208)",,
7838183,,Otto-von-Guericke-Straße,residential,50,False,False,12.205,"LINESTRING (11.632895 52.1334539, 11.6330688 52.1334281)",,
8090363,,Neustädter Straße,residential,50,False,True,10.938,"LINESTRING (11.6433696 52.1334097, 11.6432104 52.133421)",,
"[8090363, 365816639]",,Neustädter Straße,residential,"['50', '30']",False,False,249.14499999999995,"LINESTRING (11.6433696 52.1334097, 11.6434851 52.1334035, 11.643894 52.1333815, 11.6445318 52.1333556, 11.6446252 52.1333572, 11.6447186 52.1333666, 11.6447934 52.1333814, 11.6448857 52.1334064, 11.6449759 52.1334379, 11.6450317 52.1334632, 11.645076 52.1334895, 11.6451165 52.1335181, 11.6451746 52.1335671, 11.6452032 52.1335963, 11.6452241 52.1336175, 11.6452405 52.1336425, 11.6454194 52.1339155, 11.6454822 52.1340242, 11.645556 52.134157, 11.6456824 52.1344265, 11.6457445 52.134562)",,
145325153,2,Jakobstraße,tertiary,50,True,False,154.473,"LINESTRING (11.6433696 52.1334097, 11.643395 52.1334475, 11.6434173 52.1334854, 11.6434368 52.1335232, 11.6434547 52.1335567, 11.6434773 52.1335988, 11.6434974 52.1336372, 11.6436016 52.1338513, 11.6438544 52.134388, 11.6439515 52.1345972, 11.6440207 52.1347398)",,
8090548,,Bei der Hauptwache,unclassified,50,False,True,51.414,"LINESTRING (11.6401403 52.1316897, 11.6402967 52.132142)",,
145322497,,Bei der Hauptwache,residential,50,False,True,29.137,"LINESTRING (11.6401403 52.1316897, 11.6397269 52.131755)",,
"[447789960, 145322497]",,Bei der Hauptwache,residential,50,False,False,56.211999999999996,"LINESTRING (11.6401403 52.1316897, 11.6402241 52.1316766, 11.6405638 52.1316207, 11.6407183 52.1315914, 11.6408408 52.1315682, 11.6409321 52.1315511)",,
"[23092699, 15711015]",,Große Klosterstraße,residential,30,False,False,217.64600000000002,"LINESTRING (11.6395422 52.1276234, 11.6394836 52.1276518, 11.6394278 52.1276739, 11.6393696 52.1276959, 11.6393069 52.1277162, 11.6392442 52.1277335, 11.6384349 52.1279072, 11.6383988 52.127914, 11.6383557 52.1279206, 11.6383009 52.1279273, 11.6382452 52.1279335, 11.638194 52.1279384, 11.6381419 52.1279427, 11.638082 52.1279465, 11.6380231 52.1279496, 11.6378623 52.1279542, 11.6376811 52.1279566, 11.6375838 52.1279552, 11.6371124 52.1279449, 11.6364601 52.1279398)",,
15711036,,Fürstenwallstraße,residential,30,False,False,47.794000000000004,"LINESTRING (11.6395422 52.1276234, 11.6394795 52.127571, 11.6393641 52.1274745, 11.6393423 52.1274393, 11.63933 52.1273916, 11.639311 52.1273548, 11.6392064 52.1272528)",,
254615816,,Materlikstraße,residential,30,False,True,42.593,"LINESTRING (11.6395422 52.1276234, 11.6395929 52.1276696, 11.6397945 52.1278533, 11.6398558 52.1279091, 11.639896 52.1279387)",,
15710979,,Regierungsstraße,residential,30,False,False,69.911,"LINESTRING (11.6364601 52.1279398, 11.6364596 52.1279912, 11.6364569 52.1280168, 11.636455 52.1280303, 11.6364522 52.1280432, 11.6364469 52.1280599, 11.6364379 52.1280773, 11.6364251 52.1280966, 11.6364167 52.1281077, 11.6363914 52.1281355, 11.6363652 52.1281618, 11.636304 52.1282144, 11.6362683 52.1282482, 11.6362351 52.1282849, 11.6362065 52.1283219, 11.6361804 52.1283649, 11.6361668 52.1283911, 11.6361545 52.1284218, 11.6361506 52.1284462, 11.6361519 52.1284691, 11.636158 52.1284935, 11.6361703 52.1285216)",,
"[23092699, 15711015]",,Große Klosterstraße,residential,30,False,True,217.64600000000002,"LINESTRING (11.6364601 52.1279398, 11.6371124 52.1279449, 11.6375838 52.1279552, 11.6376811 52.1279566, 11.6378623 52.1279542, 11.6380231 52.1279496, 11.638082 52.1279465, 11.6381419 52.1279427, 11.638194 52.1279384, 11.6382452 52.1279335, 11.6383009 52.1279273, 11.6383557 52.1279206, 11.6383988 52.127914, 11.6384349 52.1279072, 11.6392442 52.1277335, 11.6393069 52.1277162, 11.6393696 52.1276959, 11.6394278 52.1276739, 11.6394836 52.1276518, 11.6395422 52.1276234)",,
"[1226457472, 10419914, 24752206]",,"['Ulrichplatz', 'Krügerbrücke']",residential,30,False,False,307.78800000000007,"LINESTRING (11.6326693 52.1311908, 11.6326638 52.1311508, 11.6326314 52.1310856, 11.632548 52.1309178, 11.632505 52.1308334, 11.6324967 52.1308083, 11.6324958 52.1307954, 11.6324971 52.1307819, 11.6324996 52.1307697, 11.6325029 52.1307575, 11.6325102 52.1307446, 11.6325182 52.1307339, 11.6325302 52.1307231, 11.6325429 52.1307136, 11.6325574 52.1307052, 11.6325726 52.1306986, 11.6325885 52.130693, 11.6325938 52.1306916, 11.6339716 52.1303371, 11.6340337 52.1303211, 11.6341112 52.130293, 11.6340592 52.130214, 11.6340236 52.1301599, 11.633989 52.1301074, 11.633964 52.1300694, 11.6339541 52.1300543, 11.633913 52.129992, 11.6338906 52.129958, 11.6338684 52.1299243, 11.6338456 52.1298897, 11.6338028 52.1298246, 11.6337814 52.1297922, 11.6337416 52.1297317, 11.6337124 52.1296873, 11.6336718 52.1296256, 11.6336373 52.1295733, 11.6335944 52.1295081, 11.6335504 52.1294414, 11.633518 52.1293921, 11.6334711 52.1293209, 11.6334647 52.129311, 11.6333701 52.1291651)",,
"[37431187, 89512524]","['2', '3']",Ernst-Reuter-Allee,secondary,50,True,False,244.44600000000003,"LINESTRING (11.6326693 52.1311908, 11.6341858 52.1311659, 11.6344274 52.1311637, 11.6346225 52.131166, 11.6347597 52.1311659, 11.6349155 52.1311619, 11.6350632 52.1311553, 11.6351472 52.1311497, 11.6352208 52.131144, 11.6353033 52.1311359, 11.6353802 52.1311263, 11.6355058 52.1311106, 11.6356551 52.1310854, 11.6357929 52.1310581, 11.6358907 52.1310361, 11.6361106 52.1309808, 11.6361834 52.1309624, 11.6361993 52.1309585)",,
365816639,,Neustädter Straße,residential,30,False,False,62.776,"LINESTRING (11.646039 52.1353014, 11.6461433 52.1355631, 11.6461567 52.1355967, 11.6462575 52.1358498)",,
365816639,,Neustädter Straße,residential,30,False,True,84.639,"LINESTRING (11.646039 52.1353014, 11.6459821 52.1351582, 11.6458272 52.1347697, 11.6457671 52.1346188, 11.6457445 52.134562)",,
679402200,,Wallonerberg,residential,30,False,True,45.404,"LINESTRING (11.6457445 52.134562, 11.6463687 52.1344208)",,
365816639,,Neustädter Straße,residential,30,False,False,84.639,"LINESTRING (11.6457445 52.134562, 11.6457671 52.1346188, 11.6458272 52.1347697, 11.6459821 52.1351582, 11.646039 52.1353014)",,
"[8090363, 365816639]",,Neustädter Straße,residential,"['50', '30']",False,True,249.145,"LINESTRING (11.6457445 52.134562, 11.6456824 52.1344265, 11.645556 52.134157, 11.6454822 52.1340242, 11.6454194 52.1339155, 11.6452405 52.1336425, 11.6452241 52.1336175, 11.6452032 52.1335963, 11.6451746 52.1335671, 11.6451165 52.1335181, 11.645076 52.1334895, 11.6450317 52.1334632, 11.6449759 52.1334379, 11.6448857 52.1334064, 11.6447934 52.1333814, 11.6447186 52.1333666, 11.6446252 52.1333572, 11.6445318 52.1333556, 11.643894 52.1333815, 11.6434851 52.1334035, 11.6433696 52.1334097)",,
39977541,,Julius-Bremer-Straße,residential,50,False,False,9.844,"LINESTRING (11.6427531 52.1326379, 11.6426291 52.1326831)",,
"[145325153, 145325163]",2,Jakobstraße,tertiary,50,True,False,95.838,"LINESTRING (11.6427531 52.1326379, 11.6428252 52.1327044, 11.6429146 52.1327886, 11.6429664 52.1328454, 11.6430159 52.1329022, 11.6430937 52.1330135, 11.6432614 52.1332551, 11.6433696 52.1334097)",,
15710979,,Regierungsstraße,residential,30,False,False,83.64699999999999,"LINESTRING (11.6361703 52.1285216, 11.6361951 52.1285549, 11.6365377 52.1290427, 11.6365764 52.1291011, 11.6365982 52.1291341, 11.6366383 52.1291965, 11.6366494 52.1292139)",,
15710979,,Regierungsstraße,residential,30,False,True,69.91099999999999,"LINESTRING (11.6361703 52.1285216, 11.636158 52.1284935, 11.6361519 52.1284691, 11.6361506 52.1284462, 11.6361545 52.1284218, 11.6361668 52.1283911, 11.6361804 52.1283649, 11.6362065 52.1283219, 11.6362351 52.1282849, 11.6362683 52.1282482, 11.636304 52.1282144, 11.6363652 52.1281618, 11.6363914 52.1281355, 11.6364167 52.1281077, 11.6364251 52.1280966, 11.6364379 52.1280773, 11.6364469 52.1280599, 11.6364522 52.1280432, 11.636455 52.1280303, 11.6364569 52.1280168, 11.6364596 52.1279912, 11.6364601 52.1279398)",,
"[15710959, 26748765, 26748767]",,Bärstraße,residential,30,False,True,84.33100000000002,"LINESTRING (11.6361703 52.1285216, 11.6359278 52.1285819, 11.6358855 52.1285907, 11.6358432 52.1285981, 11.6357609 52.1286114, 11.6356074 52.1286314, 11.6355258 52.1286422, 11.6354894 52.1286482, 11.6354726 52.1286515, 11.6354563 52.1286551, 11.6353599 52.1286793, 11.6352803 52.1287009, 11.6352236 52.1287161, 11.6351527 52.1287335, 11.6350936 52.1287481, 11.6350081 52.1287719)",building_passage,
32486494,,Krügerbrücke,residential,30,False,True,66.07300000000001,"LINESTRING (11.6330585 52.1286026, 11.6330835 52.1286428, 11.6331068 52.1286804, 11.6331237 52.1287134, 11.6333701 52.1291651)",,
1160449231,,Peterstraße,residential,50,False,False,10.477,"LINESTRING (11.6440207 52.1347398, 11.6438733 52.1347661)",,
"[145325153, 470023086]",2,Jakobstraße,tertiary,50,True,False,146.71300000000002,"LINESTRING (11.6440207 52.1347398, 11.6440902 52.1348807, 11.6441113 52.1349264, 11.6442356 52.1351941, 11.6442955 52.1353281, 11.644355 52.1354614, 11.6443906 52.1355518, 11.6444201 52.1356383, 11.6444331 52.135681, 11.6444451 52.135723, 11.6444507 52.1357421, 11.6444804 52.1358661, 11.6445209 52.1360211)",,
26732917,,Jakobstraße,residential,30,False,True,12.016,"LINESTRING (11.6411062 52.1315351, 11.6409321 52.1315511)",,
26732917,,Jakobstraße,residential,30,False,False,32.373,"LINESTRING (11.6411062 52.1315351, 11.6412059 52.1315194, 11.6414044 52.1314596, 11.6415396 52.1314194)",,
141695690,2,Jakobstraße,tertiary,50,True,False,166.64100000000002,"LINESTRING (11.6411062 52.1315351, 11.6411934 52.1316005, 11.6412846 52.1316616, 11.641506 52.1317917, 11.6418717 52.1320142, 11.6422333 52.1322396, 11.6423164 52.1322969, 11.6423962 52.1323542, 11.6425541 52.1324707, 11.6427531 52.1326379)",,
8090548,,Bei der Hauptwache,unclassified,50,False,False,51.414,"LINESTRING (11.6402967 52.132142, 11.6401403 52.1316897)",,
8090548,,Bei der Hauptwache,unclassified,50,False,True,88.85,"LINESTRING (11.6402967 52.132142, 11.6403054 52.1321703, 11.640352 52.1323217, 11.6404814 52.1327986, 11.6404928 52.1328404, 11.6405023 52.1328755, 11.6405169 52.1329295)",,
22896965,,Bei der Hauptwache,residential,50,False,False,80.429,"LINESTRING (11.6402967 52.132142, 11.639865 52.1321992, 11.6397269 52.131755)",,
22896965,,Bei der Hauptwache,residential,50,False,True,9.063,"LINESTRING (11.6396505 52.1316884, 11.6396797 52.1317163, 11.6397269 52.131755)",,
