osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
24522245,K 416,Bahnhofstraße,secondary,50,False,True,133.553,"LINESTRING (8.273411 50.5092326, 8.2733321 50.50935, 8.2729677 50.5096552, 8.2729068 50.5097023, 8.2728502 50.509746, 8.2725588 50.509971, 8.2722778 50.510188)",,
28496484,L 3044;L 3020,Weilburger Straße,secondary,50,False,False,257.469,"LINESTRING (8.273411 50.5092326, 8.2734646 50.5092933, 8.2735048 50.5093302, 8.2735379 50.5093537, 8.2736355 50.5094229, 8.2740453 50.5096691, 8.2747627 50.510067, 8.2758096 50.5106462, 8.2760962 50.5107867)",2,
28893273,,Lahn-Lagerhaus,residential,,False,False,38.698,"LINESTRING (8.273411 50.5092326, 8.2735607 50.5092399, 8.2736193 50.5092874, 8.2738058 50.5094386)",,
28496484,L 3044;L 3020,Weilburger Straße,secondary,50,False,True,257.469,"LINESTRING (8.2760962 50.5107867, 8.2758096 50.5106462, 8.2747627 50.510067, 8.2740453 50.5096691, 8.2736355 50.5094229, 8.2735379 50.5093537, 8.2735048 50.5093302, 8.2734646 50.5092933, 8.273411 50.5092326)",2,
"[24267183, 1184419585, 106819447]","['L 3044;L 3020', 'L 3044, L 3020']","['Weilburger Straße', 'Unterm Bornberg']",secondary,"['50', '40']",False,False,430.183,"LINESTRING (8.2760962 50.5107867, 8.2764465 50.5110829, 8.2767898 50.5114314, 8.276966 50.5116507, 8.2770125 50.5117209, 8.2770357 50.5118058, 8.2770242 50.5118781, 8.276982 50.5119414, 8.2769223 50.5120001, 8.2767541 50.5120875, 8.2764489 50.5121602, 8.2754892 50.5122916, 8.2752308 50.5123287, 8.2749651 50.5124023, 8.2745041 50.5125791, 8.2741793 50.5127958, 8.2740029 50.5129653, 8.2738774 50.5131287, 8.2738479 50.5131796, 8.273843 50.513243)",2,
414535826,,Bahnhof,residential,,False,True,221.05200000000002,"LINESTRING (8.2760962 50.5107867, 8.2759288 50.5106453, 8.2750146 50.510136, 8.27498 50.5101168, 8.2746949 50.5099582, 8.2745325 50.5098679, 8.2744592 50.5098271, 8.2742505 50.509703, 8.2742232 50.5096868, 8.2739107 50.509501, 8.2738058 50.5094386)",,
"[1184419585, 106819447, 24267183]","['L 3044;L 3020', 'L 3044, L 3020']","['Weilburger Straße', 'Unterm Bornberg']",secondary,"['50', '40']",False,True,430.183,"LINESTRING (8.273843 50.513243, 8.2738479 50.5131796, 8.2738774 50.5131287, 8.2740029 50.5129653, 8.2741793 50.5127958, 8.2745041 50.5125791, 8.2749651 50.5124023, 8.2752308 50.5123287, 8.2754892 50.5122916, 8.2764489 50.5121602, 8.2767541 50.5120875, 8.2769223 50.5120001, 8.276982 50.5119414, 8.2770242 50.5118781, 8.2770357 50.5118058, 8.2770125 50.5117209, 8.276966 50.5116507, 8.2767898 50.5114314, 8.2764465 50.5110829, 8.2760962 50.5107867)",2,
24287667,L 3281,Friedrich-Ebert-Straße,secondary,,False,True,255.87800000000001,"LINESTRING (8.273843 50.513243, 8.2722092 50.5132645, 8.2707071 50.5132919, 8.2705113 50.5132899, 8.2702312 50.513253)",,
28940223,,Brunnenstraße,residential,50,False,False,167.046,"LINESTRING (8.273843 50.513243, 8.273672 50.5131707, 8.2731676 50.5128286, 8.2729829 50.5127033, 8.2729463 50.5126677, 8.2727723 50.5124979, 8.272368 50.5120857)",,
28940233,,Seltersweg,residential,,False,True,256.96999999999997,"LINESTRING (8.273843 50.513243, 8.2739314 50.5132383, 8.2747526 50.5131092, 8.2752781 50.5128818, 8.2757313 50.5126574, 8.2761907 50.5124058, 8.2764835 50.5123046, 8.2766016 50.5122786, 8.276802 50.5122344, 8.277014 50.5122219)",,
