osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,junction,access,bridge,ref,width,tunnel
889561011,Nobelstraße,secondary,True,False,30.307000000000002,"LINESTRING (6.9820401 51.0328116, 6.9819267 51.03292, 6.9818544 51.0329882, 6.981796 51.0330367)",,1,,,,,,
175109197,Wöhlerstraße,secondary,True,False,51.7,"LINESTRING (6.9860438 51.033449, 6.9864339 51.03353, 6.9867458 51.0335949)",30,2,,,,,,
384985822,Wöhlerstraße,secondary_link,True,False,42.952,"LINESTRING (6.9867458 51.0335949, 6.9868558 51.0336043, 6.9870194 51.0336388, 6.9871139 51.0336637, 6.987185 51.0336876, 6.9873131 51.0337337)",,1,,,,,,
481599397,Wöhlerstraße,secondary,True,False,48.51,"LINESTRING (6.9867458 51.0335949, 6.9868975 51.0336499, 6.9871751 51.0337472, 6.9873512 51.0338079)",30,1,,,,,,
90045441,Wöhlerstraße,secondary_link,True,False,51.422,"LINESTRING (6.9879228 51.0340844, 6.9877868 51.0340204, 6.9876184 51.0339565, 6.9875373 51.03393, 6.9874528 51.0338976, 6.9874027 51.0338701, 6.9873796 51.0338488, 6.9873512 51.0338079)",,1,,,,,,
334790291,Wöhlerstraße,secondary,True,False,43.842,"LINESTRING (6.9879228 51.0340844, 6.9877957 51.0340623, 6.9876787 51.0340338, 6.9875865 51.0340039, 6.9875232 51.0339806, 6.9874238 51.0339438, 6.9873604 51.0339161)",30,1,,,,,,
26008161,Dhünnstraße,residential,False,True,76.128,"LINESTRING (6.9873604 51.0339161, 6.9873092 51.0339649, 6.9872063 51.034051, 6.9871724 51.0340929, 6.9870805 51.0345608)",30,1,,,,,,
"[1109822369, 481599387]",Wöhlerstraße,secondary,True,False,99.476,"LINESTRING (6.9873604 51.0339161, 6.9872464 51.0338608, 6.9871626 51.0338168, 6.9870751 51.0337844, 6.9867728 51.0337007, 6.9863978 51.0336147, 6.9860782 51.0335447)",30,"['2', '1']",,,,,,
"[760957904, 760957903, 385121455]",Wöhlerstraße,secondary,True,False,42.381,"LINESTRING (6.9860782 51.0335447, 6.9860326 51.0335222, 6.985964 51.0335062, 6.985827 51.0334724, 6.9857492 51.0334568, 6.9856313 51.0334385, 6.9855927 51.0334336, 6.9855077 51.0334291)",30,"['2', '1']",,,,,,
481599389,Wöhlerstraße,secondary,True,False,42.87,"LINESTRING (6.9860782 51.0335447, 6.9860227 51.0335519, 6.9859593 51.0335454, 6.9858891 51.0335343, 6.9858031 51.033518, 6.9857294 51.0335048, 6.9856423 51.033483, 6.9855077 51.0334291)",30,1,,,,,,
489126366,,secondary,True,False,4.367,"LINESTRING (6.9820906 51.0327885, 6.9820401 51.0328116)",30,1,roundabout,,,,,
13787469,Rathenaustraße,secondary,True,False,23.113,"LINESTRING (6.9893862 51.0330552, 6.9897063 51.033107)",50,1,,,,,,
158780487,Europaring,secondary,True,False,22.107,"LINESTRING (6.9893862 51.0330552, 6.989331 51.0331329, 6.9892852 51.0332429)",30,1,,,,,,
385121448,Rathenaustraße,secondary,True,False,33.061,"LINESTRING (6.9897063 51.033107, 6.9900051 51.0331526, 6.9901685 51.0331684)",50,1,,,,,,
"[465263977, 385121450, 526610572, 342387538]",Rathenaustraße,secondary,True,False,229.80800000000002,"LINESTRING (6.9904857 51.0332003, 6.9907889 51.0332358, 6.99141 51.0332369, 6.9918158 51.0332332, 6.9922274 51.0332002, 6.9929414 51.0330799, 6.9932154 51.0330295, 6.9933651 51.032997, 6.9936208 51.0329415, 6.9937 51.0329268)",50,"['2', '1']",,,,,,
520275043,,secondary,True,False,12.893,"LINESTRING (6.9904857 51.0332003, 6.9904973 51.0332383, 6.9904884 51.0332765, 6.9904601 51.0333108)",50,1,roundabout,,,,,
385121451,,secondary,True,False,28.275,"LINESTRING (6.9904601 51.0333108, 6.9904103 51.0333394, 6.9903476 51.0333549, 6.9902802 51.0333552, 6.9902171 51.0333402, 6.9901668 51.033312, 6.9901359 51.0332744)",50,1,roundabout,,,,,
385121926,Rathenaustraße,secondary,True,False,24.908,"LINESTRING (6.9901359 51.0332744, 6.9897918 51.0332165)",50,1,,,,,,
520275044,,secondary,True,False,12.434,"LINESTRING (6.9901359 51.0332744, 6.9901281 51.0332374, 6.9901394 51.0332008, 6.9901685 51.0331684)",50,1,roundabout,,,,,
349652261,Rathenaustraße,secondary_link,True,False,49.632999999999996,"LINESTRING (6.9897918 51.0332165, 6.9896523 51.0332173, 6.9895397 51.0332271, 6.989386 51.0332709, 6.9892911 51.033314, 6.9891759 51.0333933)",50,1,,no,,,,
384985821,Rathenaustraße,secondary,True,False,39.372,"LINESTRING (6.9897918 51.0332165, 6.989522 51.0331666, 6.9894065 51.0331716, 6.9892852 51.0332429)",50,1,,,,,,
"[27201376, 1023957600]",Heinrich-von-Stephan-Straße,residential,False,True,244.15699999999998,"LINESTRING (6.9918465 51.0287761, 6.9919017 51.0288609, 6.9919309 51.0289794, 6.991924 51.0290661, 6.9919065 51.0291566, 6.9918173 51.0295148, 6.9916193 51.0299763, 6.9915925 51.0300603, 6.9914259 51.030515, 6.9913481 51.0306347, 6.9912431 51.0307446, 6.9911798 51.0308072, 6.9911157 51.0308782)",30,,,,,,,
"[158771154, 771492661]",Heinrich-von-Stephan-Straße,residential,False,False,72.72,"LINESTRING (6.9918465 51.0287761, 6.9917971 51.0287269, 6.9917441 51.0286741, 6.9916176 51.028583, 6.9914861 51.028525, 6.9913232 51.0284795, 6.9911932 51.0284595, 6.9910146 51.0284343)",,,,,,,,
34218872,Friedlieb-Ferdinand-Runge-Straße,residential,False,True,49.059,"LINESTRING (6.9937 51.0329268, 6.9936657 51.032873, 6.9935245 51.032627, 6.9934821 51.032553, 6.9934589 51.0325125)",30,,,,,,,
350791175,Rathenaustraße,secondary,True,False,73.649,"LINESTRING (6.9937 51.0329268, 6.9937435 51.032917, 6.993857 51.032909, 6.9943792 51.0327915, 6.9946985 51.0327214)",50,1,,,,,,
334790286,Europaring,secondary,True,False,38.971,"LINESTRING (6.988862 51.0338298, 6.9888332 51.0339369, 6.9887739 51.034044, 6.988714 51.0341668)",30,1,,,,,,
"[1262335784, 349652253]",Europaring,secondary,True,False,51.266,"LINESTRING (6.988862 51.0338298, 6.9887498 51.033945, 6.988694 51.0340234, 6.9886325 51.0340816, 6.9885535 51.0341774, 6.9885156 51.0342054, 6.9884814 51.0342191)",30,1,,,yes,,,
"[1262335793, 783180146, 13787461]",,secondary,True,False,36.21,"LINESTRING (6.9889281 51.0331333, 6.9889791 51.0330771, 6.9891282 51.033047, 6.9893351 51.033053, 6.9893862 51.0330552)",30,1,,,yes,,,
"[1262335792, 783180145, 334790283]",,secondary_link,True,False,35.698,"LINESTRING (6.9889281 51.0331333, 6.9889583 51.0331153, 6.989091 51.033102, 6.9891661 51.033106, 6.9891984 51.0331202, 6.9892366 51.0331427, 6.9892647 51.033183, 6.9892852 51.0332429)",30,1,,,yes,,,
"[27201372, 1265872870]",,trunk_link,True,False,245.68099999999998,"LINESTRING (6.9889281 51.0331333, 6.9889102 51.0330689, 6.9889854 51.032896, 6.9891085 51.0325994, 6.9892256 51.0323036, 6.9892808 51.0321448, 6.9893284 51.0319837, 6.9894144 51.0316701, 6.9895472 51.0313045, 6.9896818 51.0309816)",,1,,,,,,
"[505777728, 1262335791]",Europaring,secondary,True,False,77.041,"LINESTRING (6.9885191 51.0337761, 6.9886821 51.0335484, 6.9888344 51.0333079, 6.9889281 51.0331333)",30,"['2', '1']",,,,,,
"[727894030, 334790279]",,trunk_link,True,False,31.948,"LINESTRING (6.9879592 51.0343571, 6.9880047 51.034266, 6.9880011 51.0342138, 6.987988 51.0341731, 6.9879603 51.0341258, 6.9879228 51.0340844)",30,1,,,,,,
"[334790284, 1262335798]",,trunk_link,True,False,29.97,"LINESTRING (6.9879592 51.0343571, 6.9881513 51.0342295, 6.988193 51.0342018, 6.9882529 51.0341608)",30,1,,,yes,,,
"[13787496, 346071865]",,trunk_link,True,False,204.28000000000003,"LINESTRING (6.987271 51.036121, 6.9873014 51.035695, 6.9873393 51.0354956, 6.9874384 51.0351635, 6.9876459 51.0347772, 6.9877962 51.0345581, 6.9879592 51.0343571)",30,"['2', '1']",,,,,,
"[27201368, 228199345, 228199344]",Europaring,trunk,True,False,600.2379999999998,"LINESTRING (6.987271 51.036121, 6.9874474 51.035561, 6.9876712 51.0350885, 6.9879946 51.0345546, 6.9882571 51.0342246, 6.98852 51.0339095, 6.988886 51.0334172, 6.9890635 51.033096, 6.9891597 51.0329115, 6.9893924 51.0323126, 6.9896019 51.0314766, 6.9896818 51.0309816)",60,2,,,,B 8,,
529553434,Europaring,secondary,True,False,18.387,"LINESTRING (6.9892852 51.0332429, 6.9891759 51.0333933)",30,2,,,,,,
27201374,Europaring,secondary,True,False,53.27,"LINESTRING (6.9891759 51.0333933, 6.9890227 51.0336039, 6.9888947 51.0337829, 6.988862 51.0338298)",30,3,,,,,,
"[175817797, 1262335797]",,trunk_link,True,False,186.042,"LINESTRING (6.9884075 51.0344867, 6.9881957 51.0347712, 6.9880357 51.0350122, 6.9878948 51.0352489, 6.9877662 51.0354943, 6.9876525 51.0357746, 6.9874882 51.0360535)",,"['2', '1']",,,,,,
"[206081376, 13787532]",Nobelstraße,residential,False,True,95.188,"LINESTRING (6.982239 51.0317752, 6.9821761 51.0319534, 6.9821297 51.0320794, 6.9820809 51.0322176, 6.9820071 51.0325524, 6.981993 51.0326164)",,,,,,,,
23426971,,residential,True,False,17.552,"LINESTRING (6.987559 51.0314783, 6.9875857 51.0314515, 6.9876249 51.0314319, 6.9876723 51.0314215, 6.9877225 51.0314216, 6.9877698 51.0314322)",,,roundabout,,,,,
23426974,Dönhoffstraße,residential,False,False,120.145,"LINESTRING (6.987559 51.0314783, 6.9869579 51.0313527, 6.9861542 51.0311848, 6.9859296 51.0311357)",30,,,,,,,
23426971,,residential,True,False,31.729,"LINESTRING (6.9877698 51.0314322, 6.9878081 51.0314514, 6.9878345 51.0314774, 6.987846 51.0315074, 6.9878415 51.0315382, 6.9878213 51.0315663, 6.9877878 51.0315888, 6.9877444 51.0316033, 6.9876965 51.0316082, 6.9876486 51.0316031, 6.987637 51.0315992)",,,roundabout,,,,,
775244489,Friedrich-Ebert-Straße,residential,False,True,152.36,"LINESTRING (6.9877698 51.0314322, 6.9878142 51.0313522, 6.9878865 51.0309334, 6.98804 51.0300746)",30,,,,,,,
23427095,Montanusstraße,residential,False,True,84.517,"LINESTRING (6.9859296 51.0311357, 6.9862812 51.0304085)",,,,,,,,
23426974,Dönhoffstraße,residential,False,False,211.318,"LINESTRING (6.9859296 51.0311357, 6.9856694 51.0310716, 6.9847015 51.0308319, 6.9838873 51.0306303, 6.9837076 51.0305864, 6.9831121 51.030449)",30,,,,,,,
23426974,Dönhoffstraße,residential,False,True,120.145,"LINESTRING (6.9859296 51.0311357, 6.9861542 51.0311848, 6.9869579 51.0313527, 6.987559 51.0314783)",30,,,,,,,
23426974,Dönhoffstraße,residential,False,True,211.318,"LINESTRING (6.9831121 51.030449, 6.9837076 51.0305864, 6.9838873 51.0306303, 6.9847015 51.0308319, 6.9856694 51.0310716, 6.9859296 51.0311357)",30,,,,,,,
37285427,Dönhoffstraße,residential,False,False,107.58000000000001,"LINESTRING (6.9831121 51.030449, 6.9825198 51.0303626, 6.9821867 51.0303218, 6.9816066 51.0302508)",30,,,,,,,
37761176,Breidenbachstraße,residential,False,False,72.71600000000001,"LINESTRING (6.9831121 51.030449, 6.9832166 51.0302488, 6.9834836 51.0298386)",,,,,,,,
157221778,Lichstraße,residential,True,False,110.22,"LINESTRING (6.98804 51.0300746, 6.9873714 51.0298482, 6.9869058 51.0296992, 6.9866435 51.0296152)",,,,yes,,,,
775244489,Friedrich-Ebert-Straße,residential,False,False,152.35999999999999,"LINESTRING (6.98804 51.0300746, 6.9878865 51.0309334, 6.9878142 51.0313522, 6.9877698 51.0314322)",30,,,,,,,
"[775244489, 23426965]",Friedrich-Ebert-Straße,residential,False,True,221.019,"LINESTRING (6.98804 51.0300746, 6.9880716 51.029871, 6.9881312 51.0295417, 6.9881612 51.0293762, 6.9882673 51.0287623, 6.9882778 51.0287014, 6.9883015 51.0285638, 6.9883817 51.0280986)",30,,,,,,,
23427097,Birkengartenstraße,residential,False,True,146.147,"LINESTRING (6.9859023 51.0293724, 6.9865217 51.0286254, 6.9866006 51.0285065, 6.9867069 51.0283464, 6.9867335 51.0282406, 6.9867391 51.0281783)",,,,,,,,
157221778,Lichstraße,residential,True,False,140.82500000000002,"LINESTRING (6.9859023 51.0293724, 6.9855202 51.0292442, 6.9850254 51.0291149, 6.9844506 51.0289839, 6.9842684 51.0289512, 6.9840338 51.0289091)",,,,yes,,,,
23427095,Montanusstraße,residential,False,False,91.778,"LINESTRING (6.9866435 51.0296152, 6.9862812 51.0304085)",,,,,,,,
157221778,Lichstraße,residential,True,False,58.444,"LINESTRING (6.9866435 51.0296152, 6.9859023 51.0293724)",,,,yes,,,,
23427102,Schulstraße,residential,True,False,86.727,"LINESTRING (6.9811866 51.0302005, 6.9813116 51.0299733, 6.9815744 51.0294597)",30,,,,,,,
37285427,Dönhoffstraße,residential,False,True,29.905,"LINESTRING (6.9811866 51.0302005, 6.9812857 51.0302148, 6.9816066 51.0302508)",30,,,,,,,
37761176,Breidenbachstraße,residential,False,False,110.286,"LINESTRING (6.9834836 51.0298386, 6.9840338 51.0289091)",,,,,,,,
23427108,Friedensstraße,residential,True,False,205.64800000000002,"LINESTRING (6.9834836 51.0298386, 6.985232 51.0301948, 6.9856851 51.0302871, 6.9862812 51.0304085)",,,,,,,,
37761176,Breidenbachstraße,residential,False,True,72.71600000000001,"LINESTRING (6.9834836 51.0298386, 6.9832166 51.0302488, 6.9831121 51.030449)",,,,,,,,
23427095,Montanusstraße,residential,False,False,84.517,"LINESTRING (6.9862812 51.0304085, 6.9859296 51.0311357)",,,,,,,,
23427095,Montanusstraße,residential,False,True,91.778,"LINESTRING (6.9862812 51.0304085, 6.9866435 51.0296152)",,,,,,,,
23427102,Schulstraße,residential,True,False,106.68500000000002,"LINESTRING (6.9815744 51.0294597, 6.981958 51.0287327, 6.9819982 51.0286061, 6.9820262 51.0285442)",30,,,,,,,
23427108,Friedensstraße,residential,True,False,140.01,"LINESTRING (6.9815744 51.0294597, 6.9824911 51.0296359, 6.9834836 51.0298386)",,,,,,,,
13082950,,secondary,True,False,14.927000000000001,"LINESTRING (6.981818 51.0326789, 6.981848 51.0326512, 6.9818898 51.0326303, 6.9819397 51.0326184, 6.981993 51.0326164)",30,1,roundabout,,,,,
770865911,Carl-Leverkus-Straße,residential,False,False,46.871,"LINESTRING (6.981818 51.0326789, 6.981714 51.0326663, 6.9812668 51.0326123, 6.9811602 51.032598)",30,1,,,,,,
"[60201002, 60201004]","['An der Evgl. Kirche', 'Friedrich-Ebert-Platz']",residential,False,"[False, True]",136.625,"LINESTRING (6.9862151 51.0316852, 6.9863324 51.0316877, 6.9875678 51.0319357, 6.9876073 51.0317233, 6.9876268 51.0316408, 6.987637 51.0315992)",,,,,,,,
37285427,Dönhoffstraße,residential,False,False,29.905,"LINESTRING (6.9816066 51.0302508, 6.9812857 51.0302148, 6.9811866 51.0302005)",30,,,,,,,
37285427,Dönhoffstraße,residential,False,True,107.58000000000001,"LINESTRING (6.9816066 51.0302508, 6.9821867 51.0303218, 6.9825198 51.0303626, 6.9831121 51.030449)",30,,,,,,,
23427510,Schulstraße,residential,True,False,122.636,"LINESTRING (6.9813036 51.0313371, 6.9816066 51.0302508)",30,,,,,,,
"[206081375, 25546943]","['Hauptstraße', 'Nobelstraße']",residential,True,False,101.029,"LINESTRING (6.9813036 51.0313371, 6.9818749 51.0314181, 6.9822641 51.0315059, 6.982295 51.0315307, 6.9823028 51.031573, 6.982239 51.0317752)",20,,,,,,,
1085111449,,residential,False,False,7.258,"LINESTRING (6.9867391 51.0281783, 6.9867441 51.0281131)",,,,,,,,
23427097,Birkengartenstraße,residential,False,False,146.147,"LINESTRING (6.9867391 51.0281783, 6.9867335 51.0282406, 6.9867069 51.0283464, 6.9866006 51.0285065, 6.9865217 51.0286254, 6.9859023 51.0293724)",,,,,,,,
23427164,Peschstraße,secondary,True,False,170.81399999999996,"LINESTRING (6.9867391 51.0281783, 6.9865286 51.0281706, 6.9861327 51.0281562, 6.9859815 51.0281507, 6.9858292 51.0281452, 6.9850475 51.0280934, 6.9844463 51.0280515, 6.984307 51.0280418)",,1,,,,,,
37761176,Breidenbachstraße,residential,False,True,98.891,"LINESTRING (6.984307 51.0280418, 6.9842969 51.0280967, 6.9842453 51.028477, 6.9841916 51.028612, 6.9840338 51.0289091)",,,,,,,,
"[304157824, 534162444]",Schießbergstraße,secondary,True,False,183.464,"LINESTRING (6.984307 51.0280418, 6.9836969 51.0279847, 6.9834967 51.0279659, 6.9832573 51.0279542, 6.9831785 51.0279541, 6.9830749 51.02796, 6.9830393 51.027966, 6.9829747 51.0279768, 6.98288 51.0280071, 6.9822262 51.0283096, 6.9820594 51.0283803, 6.9819956 51.028398, 6.9819074 51.0283923)",,1,,,,,,
24373573,Hermann-von-Helmholtz-Straße,residential,False,True,68.93699999999998,"LINESTRING (6.993175 51.0320573, 6.9932282 51.0320453, 6.9934586 51.0319763, 6.9936157 51.0319278, 6.9940129 51.0318001, 6.9940595 51.0317842)",30,,,,,,,
34218872,Friedlieb-Ferdinand-Runge-Straße,residential,False,False,54.372,"LINESTRING (6.993175 51.0320573, 6.9931957 51.0320877, 6.9934475 51.0324932, 6.9934589 51.0325125)",30,,,,,,,
34218872,Friedlieb-Ferdinand-Runge-Straße,residential,False,True,60.964000000000006,"LINESTRING (6.993175 51.0320573, 6.9931579 51.0320282, 6.9931175 51.0319596, 6.9930882 51.0319087, 6.9930631 51.0318557, 6.9930401 51.0317637, 6.9929885 51.0315606, 6.9929674 51.0315273)",30,,,,,,,
24373557,Friedlieb-Ferdinand-Runge-Straße,residential,False,False,114.77100000000002,"LINESTRING (6.9927036 51.0305265, 6.9927045 51.0305702, 6.9927312 51.0309898, 6.9927473 51.0312059, 6.9927572 51.0312517, 6.9927866 51.0312939, 6.9928247 51.0313379, 6.9929309 51.0314876, 6.9929674 51.0315273)",30,,,,,,,
24373557,Friedlieb-Ferdinand-Runge-Straße,residential,False,True,21.129,"LINESTRING (6.9927036 51.0305265, 6.992707 51.0304601, 6.9927124 51.0303958, 6.99272 51.0303368)",30,,,,,,,
24373557,Friedlieb-Ferdinand-Runge-Straße,residential,False,False,21.129,"LINESTRING (6.99272 51.0303368, 6.9927124 51.0303958, 6.992707 51.0304601, 6.9927036 51.0305265)",30,,,,,,,
24373557,Friedlieb-Ferdinand-Runge-Straße,residential,False,True,131.974,"LINESTRING (6.99272 51.0303368, 6.9927276 51.0303004, 6.9929592 51.0291595)",30,,,,,,,
33842984,Ehrlichstraße,residential,True,False,36.963,"LINESTRING (6.99272 51.0303368, 6.9927829 51.0303452, 6.9931441 51.0303761, 6.9932379 51.0303974)",30,,,,,,,
24373557,Friedlieb-Ferdinand-Runge-Straße,residential,False,False,5.17,"LINESTRING (6.9931312 51.0282339, 6.9931229 51.0282801)",30,,,,,,,
24373557,Friedlieb-Ferdinand-Runge-Straße,residential,False,True,98.453,"LINESTRING (6.9929592 51.0291595, 6.9931229 51.0282801)",30,,,,,,,
24373557,Friedlieb-Ferdinand-Runge-Straße,residential,False,False,131.974,"LINESTRING (6.9929592 51.0291595, 6.9927276 51.0303004, 6.99272 51.0303368)",30,,,,,,,
24373559,Ludwig-Knorr-Straße,residential,False,True,130.291,"LINESTRING (6.9929592 51.0291595, 6.9930245 51.0291639, 6.99387 51.0292261, 6.9948084 51.029302)",,,,,,,,
24373557,Friedlieb-Ferdinand-Runge-Straße,residential,False,True,114.771,"LINESTRING (6.9929674 51.0315273, 6.9929309 51.0314876, 6.9928247 51.0313379, 6.9927866 51.0312939, 6.9927572 51.0312517, 6.9927473 51.0312059, 6.9927312 51.0309898, 6.9927045 51.0305702, 6.9927036 51.0305265)",30,,,,,,,
34218872,Friedlieb-Ferdinand-Runge-Straße,residential,False,False,60.964000000000006,"LINESTRING (6.9929674 51.0315273, 6.9929885 51.0315606, 6.9930401 51.0317637, 6.9930631 51.0318557, 6.9930882 51.0319087, 6.9931175 51.0319596, 6.9931579 51.0320282, 6.993175 51.0320573)",30,,,,,,,
24373573,Hermann-von-Helmholtz-Straße,residential,False,False,88.741,"LINESTRING (6.9951937 51.0314263, 6.9942508 51.0317262, 6.9940595 51.0317842)",30,,,,,,,
30169680,Hindenburgstraße,residential,False,True,14.38,"LINESTRING (6.9950335 51.0283467, 6.9949751 51.0284707)",,,,,,,,
25304386,Havensteinstraße,residential,True,False,97.12799999999999,"LINESTRING (6.9934589 51.0325125, 6.9934157 51.0325223, 6.9926942 51.0326968, 6.9925777 51.0327164, 6.9924478 51.0327167, 6.9921313 51.0326891)",30,,,,,,,
34218872,Friedlieb-Ferdinand-Runge-Straße,residential,False,False,49.059000000000005,"LINESTRING (6.9934589 51.0325125, 6.9934821 51.032553, 6.9935245 51.032627, 6.9936657 51.032873, 6.9937 51.0329268)",30,,,,,,,
34218872,Friedlieb-Ferdinand-Runge-Straße,residential,False,True,54.372,"LINESTRING (6.9934589 51.0325125, 6.9934475 51.0324932, 6.9931957 51.0320877, 6.993175 51.0320573)",30,,,,,,,
25304514,Havensteinstraße,residential,False,True,17.685,"LINESTRING (6.9921313 51.0326891, 6.9921144 51.0327473, 6.9920881 51.0328458)",30,,,,,,,
"[33898608, 1263723937, 275206828]",Havensteinstraße,residential,True,False,161.156,"LINESTRING (6.9921313 51.0326891, 6.9922829 51.031984, 6.9923785 51.0316555, 6.9924711 51.0315972, 6.9928034 51.0315567, 6.9928925 51.0315495, 6.9929674 51.0315273)",30,,,,,,"['4.5', '5.2', '4.2']",
25304514,Havensteinstraße,residential,False,False,17.685,"LINESTRING (6.9920881 51.0328458, 6.9921144 51.0327473, 6.9921313 51.0326891)",30,,,,,,,
24373559,Ludwig-Knorr-Straße,residential,False,False,130.291,"LINESTRING (6.9948084 51.029302, 6.99387 51.0292261, 6.9930245 51.0291639, 6.9929592 51.0291595)",,,,,,,,
30169680,Hindenburgstraße,residential,False,False,93.308,"LINESTRING (6.9948084 51.029302, 6.9948956 51.0287023, 6.9949751 51.0284707)",,,,,,,,
30169680,Hindenburgstraße,residential,False,True,75.169,"LINESTRING (6.9948084 51.029302, 6.9950125 51.0296439, 6.9951742 51.0299042, 6.9951923 51.0299334)",,,,,,,,
"[915495222, 915495221, 25304798]",Weddigenstraße,residential,False,False,113.79700000000001,"LINESTRING (6.9946985 51.0327214, 6.9946622 51.0326596, 6.994595 51.0325486, 6.9943617 51.0321328, 6.9943124 51.0320621, 6.9941893 51.0319383, 6.9941476 51.0318957, 6.9941387 51.0318866, 6.9940858 51.0318194, 6.9940807 51.0318135, 6.9940595 51.0317842)",30,,,,,,,building_passage
24373573,Hermann-von-Helmholtz-Straße,residential,False,False,68.937,"LINESTRING (6.9940595 51.0317842, 6.9940129 51.0318001, 6.9936157 51.0319278, 6.9934586 51.0319763, 6.9932282 51.0320453, 6.993175 51.0320573)",30,,,,,,,
24373573,Hermann-von-Helmholtz-Straße,residential,False,True,88.741,"LINESTRING (6.9940595 51.0317842, 6.9942508 51.0317262, 6.9951937 51.0314263)",30,,,,,,,
"[25304798, 915495221, 915495222]",Weddigenstraße,residential,False,True,113.797,"LINESTRING (6.9940595 51.0317842, 6.9940807 51.0318135, 6.9940858 51.0318194, 6.9941387 51.0318866, 6.9941476 51.0318957, 6.9941893 51.0319383, 6.9943124 51.0320621, 6.9943617 51.0321328, 6.994595 51.0325486, 6.9946622 51.0326596, 6.9946985 51.0327214)",30,,,,,,,building_passage
26008337,Adolf-Baeyer-Straße,living_street,False,True,135.018,"LINESTRING (6.9827455 51.0353664, 6.9837469 51.0364046)",,,,,,,,
25331411,Kaiserplatz,living_street,False,False,45.9,"LINESTRING (6.9827455 51.0353664, 6.982433 51.0353221, 6.9822552 51.0352749, 6.9821197 51.035246)",,,,,,,,
25331411,Kaiserplatz,living_street,False,True,34.674,"LINESTRING (6.9827455 51.0353664, 6.9828182 51.0353312, 6.9829483 51.0350906)",,,,,,,,
