osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
"[506260083, 110941838]",3,B 300,Bahnhofstraße,primary,50,False,True,138.786,"LINESTRING (10.3592548 48.2477294, 10.3593439 48.2475475, 10.3593959 48.2474436, 10.3594755 48.2472846, 10.3595146 48.2472015, 10.359535 48.2471582, 10.3595984 48.2470234, 10.3598173 48.2465389)",,
27394486,,,Hohlstraße,residential,,False,True,85.994,"LINESTRING (10.3700423 48.2464952, 10.3699323 48.2464003, 10.3700069 48.246014, 10.3700273 48.2459087, 10.3700186 48.2458077, 10.3699964 48.245753)",,
"[1201504082, 30993356]",2,B 16;B 300,Burgauer Straße,primary,50,False,True,37.164,"LINESTRING (10.3700423 48.2464952, 10.3699835 48.2466233, 10.3698955 48.2468148)",,
1201504082,2,B 16;B 300,Burgauer Straße,primary,50,False,False,9.541,"LINESTRING (10.3698612 48.2468974, 10.3698744 48.2468578, 10.3698955 48.2468148)",,
"[1201504081, 1201504082]",2,B 16;B 300,Burgauer Straße,primary,50,False,True,117.577,"LINESTRING (10.3698612 48.2468974, 10.3697484 48.2470944, 10.3694947 48.2475377, 10.3692931 48.2478848)",,
27450231,,,Josef-Zeiner-Straße,residential,,False,True,168.29999999999998,"LINESTRING (10.3692931 48.2478848, 10.3691548 48.2478477, 10.3671736 48.2473382)",,
"[1201504081, 1201504082]",2,B 16;B 300,Burgauer Straße,primary,50,False,False,117.577,"LINESTRING (10.3692931 48.2478848, 10.3694947 48.2475377, 10.3697484 48.2470944, 10.3698612 48.2468974)",,
27395202,,,Am Stadtgarten,residential,20,True,False,86.437,"LINESTRING (10.3607064 48.2450914, 10.3612066 48.2452903, 10.3617901 48.2453152)",,
170958241,2,B 300,Bahnhofstraße,primary,50,False,False,70.914,"LINESTRING (10.3607064 48.2450914, 10.3606911 48.245108, 10.3605436 48.2452684, 10.3605293 48.2452896, 10.3605036 48.2453278, 10.3604262 48.2454428, 10.3602945 48.2456652)",,
"[170958241, 1201504070]",2,B 300,Bahnhofstraße,primary,50,False,True,57.261,"LINESTRING (10.3607064 48.2450914, 10.3608201 48.2449842, 10.3608746 48.2449328, 10.361047 48.244778, 10.3611741 48.2446819)",,
30975275,,B 300,Bahnhofstraße,primary,50,False,False,9.989,"LINESTRING (10.3612577 48.2446114, 10.3611741 48.2446819)",,
30975274,2,B 300,Luitpoldstraße,primary,50,False,True,90.03900000000002,"LINESTRING (10.3612577 48.2446114, 10.3612772 48.2445548, 10.3612262 48.2443095, 10.361177 48.2441633, 10.3610572 48.2438182)",,
51205432,,,Bahnhofstraße,residential,20,False,True,40.352000000000004,"LINESTRING (10.3612577 48.2446114, 10.3613641 48.2446221, 10.3614982 48.2446043, 10.3616343 48.2445852, 10.3617749 48.2445323)",,
30975274,2,B 300,Luitpoldstraße,primary,50,False,True,13.407,"LINESTRING (10.3610572 48.2438182, 10.3610117 48.2437015)",,
27394846,,,Dr.-Schlögl-Straße,residential,50,False,True,115.10300000000001,"LINESTRING (10.3610572 48.2438182, 10.360278 48.2436665, 10.359583 48.2434924)",,
30975274,2,B 300,Luitpoldstraße,primary,50,False,False,90.039,"LINESTRING (10.3610572 48.2438182, 10.361177 48.2441633, 10.3612262 48.2443095, 10.3612772 48.2445548, 10.3612577 48.2446114)",,
"[26749224, 756233100, 30975718]",,,"['Synagogengasse', 'Brühlstraße']",residential,"['50', '30']",False,"[False, True]",322.59900000000005,"LINESTRING (10.3692048 48.244739, 10.3690212 48.2447032, 10.3685716 48.2446123, 10.3684959 48.2445912, 10.3684193 48.2445743, 10.368378 48.2445632, 10.3680392 48.244486, 10.3673794 48.2443367, 10.3672687 48.2443117, 10.3668005 48.2442069, 10.3666388 48.2441735, 10.366343 48.2441125, 10.3662186 48.2440834, 10.3660335 48.2440402, 10.365893 48.2440058, 10.3656807 48.2439485, 10.3653904 48.2437703, 10.3652141 48.2436602)",,
26749225,,,Hürbener Straße,residential,,False,True,33.506,"LINESTRING (10.3692048 48.244739, 10.3692194 48.2446865, 10.3692369 48.2446259, 10.3692335 48.2445689, 10.369198 48.2444419)",,
170958250,,,Heinrich-Sinz-Straße,tertiary,30,False,False,89.74600000000001,"LINESTRING (10.3692048 48.244739, 10.3691502 48.2447821, 10.3691145 48.244824, 10.3690606 48.2449158, 10.3690065 48.2450083, 10.3689085 48.2451757, 10.3687023 48.2454703)",,
762243605,,,Heinrich-Sinz-Straße,tertiary,30,False,False,27.035,"LINESTRING (10.3687023 48.2454703, 10.3683638 48.2453792)",,
26974657,,,Hohlstraße,residential,,False,True,101.126,"LINESTRING (10.3687023 48.2454703, 10.3688516 48.2455085, 10.3698261 48.2456932, 10.3699964 48.245753)",,
170958250,,,Heinrich-Sinz-Straße,tertiary,30,False,True,89.746,"LINESTRING (10.3687023 48.2454703, 10.3689085 48.2451757, 10.3690065 48.2450083, 10.3690606 48.2449158, 10.3691145 48.244824, 10.3691502 48.2447821, 10.3692048 48.244739)",,
12694740,,,Schlachthausstraße,unclassified,20,False,True,75.234,"LINESTRING (10.3644533 48.2441084, 10.3647626 48.2439172, 10.3649404 48.243816, 10.3652141 48.2436602)",,
"[42877441, 42877442, 47296835, 46898333]",,,"['Marktplatz', 'Karl-Mantel-Straße']",tertiary,20,False,False,155.816,"LINESTRING (10.3644533 48.2441084, 10.364409 48.2440415, 10.3643259 48.243923, 10.3642569 48.2438071, 10.3642438 48.243782, 10.3641621 48.2436654, 10.3640897 48.2435644, 10.3640926 48.2435166, 10.3641176 48.2434589, 10.3641649 48.2433645, 10.3641877 48.2432706, 10.3641531 48.2432063, 10.3641073 48.2431771, 10.3640114 48.2431584, 10.3639174 48.2431474, 10.3636973 48.243132, 10.3635264 48.2431156)",yes,
"[46898333, 12532351]",,,Karl-Mantel-Straße,tertiary,20,False,True,58.19,"LINESTRING (10.3644533 48.2441084, 10.3646968 48.2444228, 10.3647404 48.2444791, 10.3648279 48.2445679)",,
48999984,,,Gesundbrunnenplatz,residential,20,False,False,51.096999999999994,"LINESTRING (10.3644533 48.2441084, 10.3643325 48.2442099, 10.3641501 48.2442257, 10.3638414 48.2441974)",,
13529853,,,Marktplatz,tertiary,50,False,False,16.091,"LINESTRING (10.3626386 48.2430001, 10.36268 48.2429624, 10.3627147 48.2429428, 10.3628159 48.2429363)",,
"[171095522, 171094386, 171095524]",,,"['Babenhauser Straße', 'Marktplatz']",tertiary,"['20', '50']",False,False,58.92100000000001,"LINESTRING (10.3626386 48.2430001, 10.3624182 48.2429772, 10.3622327 48.2429576, 10.3621941 48.2429571, 10.3621136 48.242956, 10.3619804 48.2429701, 10.3618756 48.242998, 10.3618591 48.2430026)",yes,
