osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,access
166256526,2,S 116,Bautzener Straße,secondary,50,False,True,107.74199999999999,"LINESTRING (14.4261274 51.0891848, 14.4262122 51.0890771, 14.4262746 51.0890032, 14.4267639 51.0883025)",,,
33195811,,,Max-Pelz-Straße,residential,,False,False,204.706,"LINESTRING (14.4266591 51.0874944, 14.4270062 51.0874184, 14.4274258 51.0873454, 14.4276702 51.0873028, 14.4283261 51.0871886, 14.428578 51.0871594, 14.4295154 51.0871541)",,,
166256525,,S 116,Bautzener Straße,secondary,50,False,True,105.215,"LINESTRING (14.4266591 51.0874944, 14.4259372 51.0867304, 14.42589 51.0866808)",,,
166256526,2,S 116,Bautzener Straße,secondary,50,False,False,93.635,"LINESTRING (14.4266591 51.0874944, 14.4268199 51.0877231, 14.4268778 51.0879276, 14.4268567 51.0881182, 14.4268017 51.0882273, 14.4267639 51.0883025)",,,
"[39008882, 33195811, 39008883]",,,Max-Pelz-Straße,residential,,False,False,295.97800000000007,"LINESTRING (14.4295154 51.0871541, 14.4305898 51.0873125, 14.4309618 51.0873238, 14.4314469 51.0874308, 14.431967 51.0874906, 14.4320923 51.0875007, 14.43223 51.087556, 14.4324362 51.0877083, 14.4326243 51.0879573, 14.4327581 51.0881549, 14.4327966 51.0882685, 14.4328233 51.0883581)",yes,,
33195811,,,Max-Pelz-Straße,residential,,False,True,204.70600000000002,"LINESTRING (14.4295154 51.0871541, 14.428578 51.0871594, 14.4283261 51.0871886, 14.4276702 51.0873028, 14.4274258 51.0873454, 14.4270062 51.0874184, 14.4266591 51.0874944)",,,
33195812,,,Max-Pelz-Straße,residential,,False,True,223.637,"LINESTRING (14.4295154 51.0871541, 14.4294384 51.0872755, 14.4293345 51.087333, 14.4291953 51.0873563, 14.4288463 51.0873616, 14.4282017 51.087458, 14.4279395 51.0875081, 14.427908 51.0875141, 14.4278324 51.0875583, 14.4277397 51.0877397, 14.4275614 51.0880966, 14.4274467 51.0881763, 14.427269 51.0882572)",,,
33195812,,,Max-Pelz-Straße,residential,,False,False,36.376999999999995,"LINESTRING (14.4267639 51.0883025, 14.4270496 51.0883099, 14.427269 51.0882572)",,,
166256526,2,S 116,Bautzener Straße,secondary,50,False,False,107.742,"LINESTRING (14.4267639 51.0883025, 14.4262746 51.0890032, 14.4262122 51.0890771, 14.4261274 51.0891848)",,,
166256526,2,S 116,Bautzener Straße,secondary,50,False,True,93.635,"LINESTRING (14.4267639 51.0883025, 14.4268017 51.0882273, 14.4268567 51.0881182, 14.4268778 51.0879276, 14.4268199 51.0877231, 14.4266591 51.0874944)",,,
33195812,,,Max-Pelz-Straße,residential,,False,False,223.63700000000003,"LINESTRING (14.427269 51.0882572, 14.4274467 51.0881763, 14.4275614 51.0880966, 14.4277397 51.0877397, 14.4278324 51.0875583, 14.427908 51.0875141, 14.4279395 51.0875081, 14.4282017 51.087458, 14.4288463 51.0873616, 14.4291953 51.0873563, 14.4293345 51.087333, 14.4294384 51.0872755, 14.4295154 51.0871541)",,,
33195812,,,Max-Pelz-Straße,residential,,False,True,36.376999999999995,"LINESTRING (14.427269 51.0882572, 14.4270496 51.0883099, 14.4267639 51.0883025)",,,
701394096,,,Max-Pelz-Straße,residential,,False,True,195.21400000000003,"LINESTRING (14.427269 51.0882572, 14.4275299 51.0882943, 14.4279671 51.0882286, 14.4284525 51.0879, 14.42871 51.0877467, 14.429166 51.087676, 14.4295576 51.0876743, 14.4297028 51.0876556)",,,
27523337,,,Ringstraße,residential,,False,True,8.677,"LINESTRING (14.4390614 51.0891906, 14.4390201 51.089117)",,,
30880136,,,Spreeweg,residential,,False,False,56.206,"LINESTRING (14.4305529 51.0898643, 14.4304325 51.0898662, 14.4303531 51.0898626, 14.4302924 51.089888, 14.430268 51.0899248, 14.4302745 51.089956, 14.4303081 51.0900113, 14.4304471 51.0901951)",,3,
166256524,,,Am Schlossberg,residential,,False,False,519.8430000000001,"LINESTRING (14.4305529 51.0898643, 14.43029 51.0898173, 14.4300908 51.0897968, 14.4293066 51.0897869, 14.4291651 51.0897652, 14.4290643 51.0897305, 14.428642 51.0894841, 14.4285928 51.0894401, 14.4285751 51.0893049, 14.4285508 51.0891414, 14.4285612 51.0890583, 14.4285862 51.0890103, 14.4286484 51.0889471, 14.429299 51.0886085, 14.4295024 51.0885468, 14.4303695 51.0883853, 14.4306196 51.0883586, 14.4311964 51.088307, 14.4316255 51.0883072, 14.4320601 51.0883676, 14.4322358 51.088381, 14.4324035 51.0883824, 14.4328233 51.0883581)",,,
"[166256524, 446561421]",,,Am Schlossberg,residential,30,False,True,125.648,"LINESTRING (14.4305529 51.0898643, 14.4306527 51.0898677, 14.4307931 51.0898683, 14.4308692 51.0898593, 14.4314724 51.0897875, 14.4317334 51.0897535, 14.4319066 51.089731, 14.4321891 51.0896921, 14.4322418 51.0896849, 14.4323199 51.089672)",,,
"[37846433, 1067714351]",,,Am Haag,residential,,False,True,518.593,"LINESTRING (14.4272068 51.0820419, 14.427263 51.0820806, 14.4272624 51.0821179, 14.4272192 51.082187, 14.426684 51.0826451, 14.4262934 51.0830257, 14.4262164 51.0831315, 14.4261955 51.0831909, 14.4262016 51.0832506, 14.4262492 51.0833094, 14.4265788 51.0836442, 14.4266769 51.0837435, 14.4267394 51.0837892, 14.4270232 51.0838733, 14.4270529 51.0838885, 14.4270685 51.083907, 14.4271145 51.0839863, 14.4271503 51.0840864, 14.4272466 51.0844562, 14.4271226 51.0846972, 14.4272263 51.0851928, 14.427212 51.0852119, 14.42718 51.0852246, 14.4267249 51.0852333, 14.4266396 51.0852213, 14.4264929 51.0851776, 14.4260935 51.0850552, 14.4256781 51.0849505)",,,destination
50557110,2,S 116,Bautzener Straße,secondary,50,False,False,356.90700000000004,"LINESTRING (14.4272068 51.0820419, 14.4263274 51.0825838, 14.4261365 51.0828157, 14.4260098 51.0830096, 14.4258611 51.0834188, 14.4258596 51.0840979, 14.4258593 51.0842278, 14.4258479 51.0844859, 14.425817 51.0846539, 14.4256781 51.0849505)",,,
"[34062610, 39008882]",,,"['Max-Pelz-Straße', 'Am Schlossberg']",residential,,False,True,186.413,"LINESTRING (14.4323199 51.089672, 14.4324309 51.089625, 14.432544 51.089578, 14.4331642 51.0893866, 14.4332144 51.0893278, 14.4332093 51.0892732, 14.4331709 51.0891554, 14.4330581 51.0889524, 14.432871 51.0886241, 14.4328331 51.0883909, 14.4328233 51.0883581)",,,
37938287,,,Am Schlossberg,residential,,False,True,12.648,"LINESTRING (14.4323199 51.089672, 14.432373 51.0897253, 14.432415 51.0897688)",,,
"[166256524, 446561421]",,,Am Schlossberg,residential,30,False,False,125.64800000000001,"LINESTRING (14.4323199 51.089672, 14.4322418 51.0896849, 14.4321891 51.0896921, 14.4319066 51.089731, 14.4317334 51.0897535, 14.4314724 51.0897875, 14.4308692 51.0898593, 14.4307931 51.0898683, 14.4306527 51.0898677, 14.4305529 51.0898643)",,,
50557110,2,S 116,Bautzener Straße,secondary,50,False,False,208.41200000000003,"LINESTRING (14.4256781 51.0849505, 14.4252684 51.0857215, 14.4252659 51.0859069, 14.4253103 51.0860536, 14.4254766 51.0862769, 14.4256814 51.0864705, 14.4258419 51.0866323, 14.42589 51.0866808)",,,
50557110,2,S 116,Bautzener Straße,secondary,50,False,True,356.90700000000004,"LINESTRING (14.4256781 51.0849505, 14.425817 51.0846539, 14.4258479 51.0844859, 14.4258593 51.0842278, 14.4258596 51.0840979, 14.4258611 51.0834188, 14.4260098 51.0830096, 14.4261365 51.0828157, 14.4263274 51.0825838, 14.4272068 51.0820419)",,,
"[37846433, 1067714351]",,,Am Haag,residential,,False,False,518.593,"LINESTRING (14.4256781 51.0849505, 14.4260935 51.0850552, 14.4264929 51.0851776, 14.4266396 51.0852213, 14.4267249 51.0852333, 14.42718 51.0852246, 14.427212 51.0852119, 14.4272263 51.0851928, 14.4271226 51.0846972, 14.4272466 51.0844562, 14.4271503 51.0840864, 14.4271145 51.0839863, 14.4270685 51.083907, 14.4270529 51.0838885, 14.4270232 51.0838733, 14.4267394 51.0837892, 14.4266769 51.0837435, 14.4265788 51.0836442, 14.4262492 51.0833094, 14.4262016 51.0832506, 14.4261955 51.0831909, 14.4262164 51.0831315, 14.4262934 51.0830257, 14.426684 51.0826451, 14.4272192 51.082187, 14.4272624 51.0821179, 14.427263 51.0820806, 14.4272068 51.0820419)",,,destination
701394096,,,Max-Pelz-Straße,residential,,False,False,195.214,"LINESTRING (14.4297028 51.0876556, 14.4295576 51.0876743, 14.429166 51.087676, 14.42871 51.0877467, 14.4284525 51.0879, 14.4279671 51.0882286, 14.4275299 51.0882943, 14.427269 51.0882572)",,,
50557110,2,S 116,Bautzener Straße,secondary,50,False,True,208.412,"LINESTRING (14.42589 51.0866808, 14.4258419 51.0866323, 14.4256814 51.0864705, 14.4254766 51.0862769, 14.4253103 51.0860536, 14.4252659 51.0859069, 14.4252684 51.0857215, 14.4256781 51.0849505)",,,
166256525,,S 116,Bautzener Straße,secondary,50,False,False,105.215,"LINESTRING (14.42589 51.0866808, 14.4259372 51.0867304, 14.4266591 51.0874944)",,,
27523346,,K 7245,Kirschauer Straße,tertiary,,False,False,48.563,"LINESTRING (14.4376487 51.089369, 14.4377984 51.0892589, 14.4380108 51.0891537, 14.4381731 51.0890866)",,,
27523346,,K 7245,Kirschauer Straße,tertiary,,False,True,242.76600000000002,"LINESTRING (14.4376487 51.089369, 14.4376016 51.0894382, 14.4375528 51.0894816, 14.4374091 51.089557, 14.4372728 51.0896244, 14.4366622 51.0898706, 14.4364858 51.0899318, 14.4363088 51.0899814, 14.4361964 51.0900089, 14.435625 51.0901201, 14.4348486 51.0902518, 14.4345923 51.0902985)",,,
89262481,,,Rosenweg,residential,,False,True,93.281,"LINESTRING (14.4376487 51.089369, 14.4375361 51.0893133, 14.4373032 51.0887288, 14.4370735 51.0887533)",,,
89262481,,,Rosenweg,residential,,False,False,93.281,"LINESTRING (14.4370735 51.0887533, 14.4373032 51.0887288, 14.4375361 51.0893133, 14.4376487 51.089369)",,,
"[27523338, 134953115]",,,Gartenstraße,residential,,False,True,83.073,"LINESTRING (14.4389303 51.0882796, 14.4388599 51.0882706, 14.4385426 51.0881947, 14.438096 51.0880369, 14.4379395 51.0880272, 14.4378315 51.0880327)",,,
30880136,,,Spreeweg,residential,,False,True,56.206,"LINESTRING (14.4304471 51.0901951, 14.4303081 51.0900113, 14.4302745 51.089956, 14.430268 51.0899248, 14.4302924 51.089888, 14.4303531 51.0898626, 14.4304325 51.0898662, 14.4305529 51.0898643)",,3,
27523346,,K 7245,Kirschauer Straße,tertiary,,False,False,242.76599999999996,"LINESTRING (14.4345923 51.0902985, 14.4348486 51.0902518, 14.435625 51.0901201, 14.4361964 51.0900089, 14.4363088 51.0899814, 14.4364858 51.0899318, 14.4366622 51.0898706, 14.4372728 51.0896244, 14.4374091 51.089557, 14.4375528 51.0894816, 14.4376016 51.0894382, 14.4376487 51.089369)",,,
37938286,2,K 7245,Callenberger Straße,tertiary,,False,True,171.04199999999997,"LINESTRING (14.4345923 51.0902985, 14.4345184 51.0903054, 14.4344372 51.09031, 14.4342733 51.0903076, 14.4341616 51.0902839, 14.4340748 51.0902495, 14.4340175 51.0902293, 14.4335307 51.0900234, 14.4334407 51.0899864, 14.4333472 51.0899522, 14.4331954 51.0898949, 14.4328015 51.0897521, 14.4326636 51.0897243, 14.4325358 51.089731, 14.432415 51.0897688)",,,
"[39008882, 34062610]",,,"['Max-Pelz-Straße', 'Am Schlossberg']",residential,,False,False,186.41299999999998,"LINESTRING (14.4328233 51.0883581, 14.4328331 51.0883909, 14.432871 51.0886241, 14.4330581 51.0889524, 14.4331709 51.0891554, 14.4332093 51.0892732, 14.4332144 51.0893278, 14.4331642 51.0893866, 14.432544 51.089578, 14.4324309 51.089625, 14.4323199 51.089672)",,,
"[33195811, 39008882, 39008883]",,,Max-Pelz-Straße,residential,,False,True,295.978,"LINESTRING (14.4328233 51.0883581, 14.4327966 51.0882685, 14.4327581 51.0881549, 14.4326243 51.0879573, 14.4324362 51.0877083, 14.43223 51.087556, 14.4320923 51.0875007, 14.431967 51.0874906, 14.4314469 51.0874308, 14.4309618 51.0873238, 14.4305898 51.0873125, 14.4295154 51.0871541)",yes,,
166256524,,,Am Schlossberg,residential,,False,True,519.8430000000001,"LINESTRING (14.4328233 51.0883581, 14.4324035 51.0883824, 14.4322358 51.088381, 14.4320601 51.0883676, 14.4316255 51.0883072, 14.4311964 51.088307, 14.4306196 51.0883586, 14.4303695 51.0883853, 14.4295024 51.0885468, 14.429299 51.0886085, 14.4286484 51.0889471, 14.4285862 51.0890103, 14.4285612 51.0890583, 14.4285508 51.0891414, 14.4285751 51.0893049, 14.4285928 51.0894401, 14.428642 51.0894841, 14.4290643 51.0897305, 14.4291651 51.0897652, 14.4293066 51.0897869, 14.4300908 51.0897968, 14.43029 51.0898173, 14.4305529 51.0898643)",,,
