osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,bridge,geometry,width,junction,access
209335730,Pasewalker Straße,tertiary,False,True,21.701,2,,50,,"LINESTRING (14.0171437 53.6262881, 14.0172495 53.6261033)",,,
24263688,Am Tanger,residential,False,False,38.298,,,,,"LINESTRING (14.0171437 53.6262881, 14.0168193 53.6261268, 14.0167028 53.626064)",,,
209335730,Pasewalker Straße,tertiary,False,False,141.425,2,,50,,"LINESTRING (14.0171437 53.6262881, 14.0166231 53.6272014, 14.0164487 53.6274913)",,,
262104680,Pasewalker Straße,tertiary,False,False,32.717,3,,50,,"LINESTRING (14.0157584 53.6286278, 14.0155776 53.6289018)",,,
"[1232032176, 209335730, 1228859516, 262104679]",Pasewalker Straße,tertiary,False,True,134.363,"['2', '3']",,50,,"LINESTRING (14.0157584 53.6286278, 14.0158911 53.6283928, 14.0159737 53.6282465, 14.0161138 53.6279985, 14.0162391 53.6278087, 14.0164487 53.6274913)",,,
"[262108200, 35094829]",Pasewalker Straße,residential,False,True,252.801,3,,,,"LINESTRING (14.0157584 53.6286278, 14.0151142 53.6284874, 14.0148383 53.6284232, 14.0146325 53.6283754, 14.0142616 53.6282934, 14.0140227 53.6282388, 14.0130096 53.6280083, 14.0126351 53.6279243, 14.012151 53.6278701)",,,
57993234,Borkenstraße,residential,False,True,197.451,,,,,"LINESTRING (14.0047788 53.6298375, 14.0050322 53.6297136, 14.005627 53.6295832, 14.005655 53.6295816, 14.0058312 53.629549, 14.0060161 53.6295198, 14.0061581 53.6295038, 14.0062232 53.6295008, 14.0063117 53.6295089, 14.0064907 53.6295164, 14.0066586 53.6295245, 14.0076322 53.6295934)",,,
853740959,,residential,False,False,87.41199999999999,,,,,"LINESTRING (14.0047788 53.6298375, 14.0043326 53.629149, 14.0043016 53.6291041)",,,
54966990,Goethestraße,residential,False,False,83.039,,,,,"LINESTRING (14.009641 53.6304333, 14.0100838 53.6304635, 14.0108698 53.6305177, 14.010892 53.6305192)",,,
85049574,Pestalozzistraße,residential,True,False,158.762,,,,,"LINESTRING (14.009641 53.6304333, 14.0095555 53.6307251, 14.0094063 53.6312321, 14.0092368 53.6318408)",,,
28375108,Pestalozzistraße,residential,False,False,102.342,,,,,"LINESTRING (14.0089924 53.6327497, 14.0092368 53.6318408)",,,
28375108,Pestalozzistraße,residential,False,True,20.794,,,,,"LINESTRING (14.0089924 53.6327497, 14.0089452 53.6329346)",,,
202129293,Verbindungsstraße,residential,False,True,151.636,,,,,"LINESTRING (14.0089924 53.6327497, 14.0088536 53.6327285, 14.0069756 53.6321)",,,
28375130,Königstraße,residential,False,False,208.997,,,,,"LINESTRING (14.0069756 53.6321, 14.0074531 53.6302419)",,,
28375130,Königstraße,residential,False,True,136.793,,,,,"LINESTRING (14.0069756 53.6321, 14.0066905 53.6332047, 14.0066151 53.6333081)",,,
202129293,Verbindungsstraße,residential,False,False,151.636,,,,,"LINESTRING (14.0069756 53.6321, 14.0088536 53.6327285, 14.0089924 53.6327497)",,,
28364586,Espelkamper Straße,residential,False,True,159.672,,,,,"LINESTRING (14.0066151 53.6333081, 14.0086262 53.6341081)",,,
28364586,Espelkamper Straße,residential,False,False,65.637,,,,,"LINESTRING (14.0066151 53.6333081, 14.0064365 53.633252, 14.0061995 53.6331808, 14.0057155 53.6330561)",,,
28375130,Königstraße,residential,False,False,136.793,,,,,"LINESTRING (14.0066151 53.6333081, 14.0066905 53.6332047, 14.0069756 53.6321)",,,
28375130,Königstraße,residential,False,True,37.033,,,,,"LINESTRING (14.0079048 53.6290225, 14.0077368 53.6293403)",,,
262116413,Breite Straße,secondary,False,True,36.225,,L 32,,,"LINESTRING (14.0079048 53.6290225, 14.0084317 53.6291147)",,,
262116413,Breite Straße,secondary,False,False,125.142,,L 32,,,"LINESTRING (14.0079048 53.6290225, 14.0065807 53.6287477, 14.0062815 53.6287161, 14.0062273 53.6287149, 14.0062068 53.6287145, 14.0060919 53.6287252)",,,
"[262108200, 35094829]",Pasewalker Straße,residential,False,False,252.80100000000004,3,,,,"LINESTRING (14.012151 53.6278701, 14.0126351 53.6279243, 14.0130096 53.6280083, 14.0140227 53.6282388, 14.0142616 53.6282934, 14.0146325 53.6283754, 14.0148383 53.6284232, 14.0151142 53.6284874, 14.0157584 53.6286278)",,,
54861232,Hüttenwerkplatz,residential,False,False,69.593,,,,,"LINESTRING (14.0159297 53.6327298, 14.0169844 53.6327056)",,,
54861347,Gartenstraße,residential,False,True,97.742,,,,,"LINESTRING (14.0159297 53.6327298, 14.0160483 53.633606)",,,
111283535,Dornbergstraße,residential,False,False,199.211,,,,,"LINESTRING (14.0159297 53.6327298, 14.0159084 53.6327145, 14.0158764 53.6326916, 14.0158114 53.6326686, 14.0134956 53.6325417, 14.0129612 53.6325144)",,,
59965993,Hüttenwerkplatz,residential,False,False,9.378,,,,,"LINESTRING (14.0171264 53.6327007, 14.0169844 53.6327056)",,,
"[59965993, 266522114]",Hüttenwerkplatz,residential,False,True,284.54699999999997,,,,,"LINESTRING (14.0171264 53.6327007, 14.0171772 53.6326996, 14.0175835 53.6326968, 14.0178438 53.6327793, 14.017904 53.6335023, 14.0178001 53.6335839, 14.0173082 53.6336165, 14.0171459 53.6335822, 14.0170719 53.6335137, 14.0169853 53.632714, 14.0169844 53.6327056)",,,
"[55069745, 54861236, 55062485, 54871765, 55069748]",Schleusenstraße,residential,False,False,176.94199999999998,,,,yes,"LINESTRING (14.0171264 53.6327007, 14.0170977 53.6324014, 14.0170952 53.632375, 14.0170924 53.6323395, 14.0170874 53.6322753, 14.0170735 53.6321648, 14.0170688 53.6321223, 14.0170624 53.6320039, 14.0170441 53.6318041, 14.017038 53.6317049, 14.0170347 53.6316664, 14.0170278 53.6316273, 14.0170115 53.631449, 14.0169634 53.6311126)",,,
23203214,Friedrichstraße,secondary,False,True,119.776,,L 32,DE:urban,,"LINESTRING (14.0168641 53.6299001, 14.0186805 53.6299102)",,,
55062485,Schleusenstraße,residential,False,True,134.983,,,,,"LINESTRING (14.0168641 53.6299001, 14.0169002 53.6303412, 14.0169455 53.6308946, 14.0169612 53.6310851, 14.0169634 53.6311126)",,,
"[266522113, 1051347597]",Friedrichstraße,secondary,False,False,123.58399999999999,2,L 32,,,"LINESTRING (14.0168641 53.6299001, 14.0158438 53.629893, 14.0154568 53.6298996, 14.0149903 53.6299076)",,,
262116417,Karlsfelder Straße,residential,False,True,60.452,,,,,"LINESTRING (14.0161383 53.634258, 14.0152306 53.6343348)",,,
54861347,Gartenstraße,residential,False,False,72.742,,,,,"LINESTRING (14.0161383 53.634258, 14.0161348 53.6342328, 14.0160483 53.633606)",,,
262116417,Karlsfelder Straße,residential,False,False,55.979,,,,,"LINESTRING (14.0161383 53.634258, 14.0166221 53.6342208, 14.0169806 53.6341947)",,,
54861347,Gartenstraße,residential,False,False,97.742,,,,,"LINESTRING (14.0160483 53.633606, 14.0159297 53.6327298)",,,
54861347,Gartenstraße,residential,False,True,72.742,,,,,"LINESTRING (14.0160483 53.633606, 14.0161348 53.6342328, 14.0161383 53.634258)",,,
54861543,Fritz-Reuter-Straße,residential,False,False,287.64799999999997,,,,,"LINESTRING (14.0160483 53.633606, 14.0160013 53.6336064, 14.0155828 53.6336105, 14.0149263 53.6336245, 14.0142102 53.6336398, 14.014027 53.6336196, 14.0138623 53.6335731, 14.0138133 53.633551, 14.0136893 53.6334953, 14.0133336 53.6332446, 14.0129796 53.6329971, 14.0129345 53.6329523, 14.0128941 53.6328803, 14.0128961 53.6327705, 14.0129612 53.6325144)",,,
54861384,,tertiary,True,False,22.536,,,,,"LINESTRING (14.0128557 53.6345378, 14.0128472 53.6345093, 14.012851 53.6344804, 14.012867 53.634453, 14.012894 53.6344289, 14.0129303 53.6344096, 14.0129737 53.6343963, 14.0130213 53.6343899)",,roundabout,
1228717663,,tertiary,True,False,17.083000000000002,,,,,"LINESTRING (14.0130548 53.6346178, 14.0130116 53.6346169, 14.0129699 53.6346103, 14.0129316 53.6345984, 14.0128988 53.6345818, 14.0128731 53.6345612, 14.0128557 53.6345378)",,roundabout,
54861396,Karlsfelder Straße,tertiary,False,False,95.671,,K 75,,,"LINESTRING (14.0130213 53.6343899, 14.0130077 53.6343502, 14.012953 53.6342257, 14.0128672 53.6341163, 14.0127504 53.6340352, 14.012615 53.6339607, 14.012123 53.6337595)",,,
1228717662,,tertiary,True,False,19.023,,,,,"LINESTRING (14.0130213 53.6343899, 14.0130625 53.6343902, 14.0131027 53.6343956, 14.01314 53.634406, 14.0131728 53.6344208, 14.0131995 53.6344394, 14.0132189 53.634461, 14.0132301 53.6344845)",,roundabout,
54861396,Karlsfelder Straße,tertiary,False,True,95.67099999999999,,K 75,,,"LINESTRING (14.012123 53.6337595, 14.012615 53.6339607, 14.0127504 53.6340352, 14.0128672 53.6341163, 14.012953 53.6342257, 14.0130077 53.6343502, 14.0130213 53.6343899)",,,
54882476,Ueckermünder Straße,residential,False,False,18.498,,,,,"LINESTRING (14.012123 53.6337595, 14.0121572 53.6337248, 14.0122042 53.6336717, 14.0122286 53.6336071)",,,
384312741,Karlsfelder Straße,tertiary,False,False,56.874,,K 75,,,"LINESTRING (14.012123 53.6337595, 14.0115717 53.6335433, 14.0115107 53.6335218, 14.0114679 53.6335077, 14.0113923 53.6334893)",,,
54861502,Ueckermünder Straße,residential,False,False,23.566,,,,,"LINESTRING (14.012489 53.6337339, 14.0124132 53.6336612, 14.0123577 53.6336296, 14.0123044 53.6336136, 14.0122286 53.6336071)",,,
54882476,Ueckermünder Straße,residential,False,False,118.84499999999998,,,,,"LINESTRING (14.0117961 53.6324658, 14.011812 53.6322113, 14.0118147 53.6318741, 14.0118089 53.6316945, 14.0117709 53.6316422, 14.0116981 53.6316015, 14.0116228 53.6315876, 14.0114493 53.6315918, 14.0113966 53.6315934)",,,
54882476,Ueckermünder Straße,residential,False,True,134.17499999999998,,,,,"LINESTRING (14.0117961 53.6324658, 14.0117921 53.6325733, 14.0118088 53.6328555, 14.0118034 53.632954, 14.0118405 53.6330603, 14.0118624 53.6331144, 14.0118958 53.6331594, 14.0119936 53.6332709, 14.0121752 53.6334329, 14.0122225 53.633486, 14.0122421 53.6335232, 14.012249 53.6335587, 14.0122286 53.6336071)",,,
111283535,Dornbergstraße,residential,False,True,77.01,,,,,"LINESTRING (14.0117961 53.6324658, 14.0118303 53.6324672, 14.0129612 53.6325144)",,,
54861502,Ueckermünder Straße,residential,False,True,23.566000000000003,,,,,"LINESTRING (14.0122286 53.6336071, 14.0123044 53.6336136, 14.0123577 53.6336296, 14.0124132 53.6336612, 14.012489 53.6337339)",,,
54882476,Ueckermünder Straße,residential,False,False,134.17499999999998,,,,,"LINESTRING (14.0122286 53.6336071, 14.012249 53.6335587, 14.0122421 53.6335232, 14.0122225 53.633486, 14.0121752 53.6334329, 14.0119936 53.6332709, 14.0118958 53.6331594, 14.0118624 53.6331144, 14.0118405 53.6330603, 14.0118034 53.632954, 14.0118088 53.6328555, 14.0117921 53.6325733, 14.0117961 53.6324658)",,,
54882476,Ueckermünder Straße,residential,False,True,18.498,,,,,"LINESTRING (14.0122286 53.6336071, 14.0122042 53.6336717, 14.0121572 53.6337248, 14.012123 53.6337595)",,,
54966990,Goethestraße,residential,False,True,83.039,,,,,"LINESTRING (14.010892 53.6305192, 14.0108698 53.6305177, 14.0100838 53.6304635, 14.009641 53.6304333)",,,
"[1228856320, 262116411]",Bahnhofstraße,tertiary,False,False,136.329,3,K 75,,,"LINESTRING (14.010892 53.6305192, 14.0108038 53.6303502, 14.0107746 53.630216, 14.0107673 53.63005, 14.0107838 53.6297405, 14.0107866 53.6294237, 14.0107877 53.6293024)",,,
"[1228856320, 55188525]",Bahnhofstraße,tertiary,False,True,124.236,,K 75,,,"LINESTRING (14.010892 53.6305192, 14.0110735 53.6308308, 14.0111582 53.6309997, 14.0112326 53.631148, 14.0113501 53.6314048, 14.0113966 53.6315934)",,,
28375130,Königstraße,residential,False,False,73.071,,,,,"LINESTRING (14.0074531 53.6302419, 14.0076322 53.6295934)",,,
28375130,Königstraße,residential,False,True,208.997,,,,,"LINESTRING (14.0074531 53.6302419, 14.0069756 53.6321)",,,
54966989,Goethestraße,residential,True,False,145.827,,,,,"LINESTRING (14.0074531 53.6302419, 14.009641 53.6304333)",,,
28375108,Pestalozzistraße,residential,False,True,102.342,,,,,"LINESTRING (14.0092368 53.6318408, 14.0089924 53.6327497)",,,
28364586,Espelkamper Straße,residential,False,False,159.672,,,,,"LINESTRING (14.0086262 53.6341081, 14.0066151 53.6333081)",,,
28364586,Espelkamper Straße,residential,False,True,129.32,,,,,"LINESTRING (14.0086262 53.6341081, 14.0090722 53.6342973, 14.0095037 53.6344853, 14.0101965 53.6348047)",,,
28375108,Pestalozzistraße,residential,False,False,132.205,,,,,"LINESTRING (14.0086262 53.6341081, 14.0086568 53.634036, 14.0089452 53.6329346)",,,
55062485,Schleusenstraße,residential,False,False,134.983,,,,,"LINESTRING (14.0169634 53.6311126, 14.0169612 53.6310851, 14.0169455 53.6308946, 14.0169002 53.6303412, 14.0168641 53.6299001)",,,
"[55069745, 54861236, 54871765, 55069748, 55062485]",Schleusenstraße,residential,False,True,176.94199999999998,,,,yes,"LINESTRING (14.0169634 53.6311126, 14.0170115 53.631449, 14.0170278 53.6316273, 14.0170347 53.6316664, 14.017038 53.6317049, 14.0170441 53.6318041, 14.0170624 53.6320039, 14.0170688 53.6321223, 14.0170735 53.6321648, 14.0170874 53.6322753, 14.0170924 53.6323395, 14.0170952 53.632375, 14.0170977 53.6324014, 14.0171264 53.6327007)",,,
55363616,Schleusenufer,unclassified,False,True,245.853,,,,,"LINESTRING (14.0169634 53.6311126, 14.0187836 53.6310376, 14.0186805 53.6299102)",4,,
55449119,Friedrichstraße,residential,False,True,74.741,,,,,"LINESTRING (14.0146285 53.6305446, 14.0149903 53.6299076)",,,
55449122,Am Ueckerbogen,residential,True,False,256.54400000000004,,,,,"LINESTRING (14.0146285 53.6305446, 14.0147949 53.6306443, 14.0149251 53.6307831, 14.0149392 53.630944, 14.0148596 53.6311185, 14.0147365 53.6312179, 14.0145822 53.6312574, 14.0142992 53.6312008, 14.0140311 53.6311151, 14.0137414 53.6310362, 14.0136649 53.6309611, 14.0137257 53.6308343, 14.0138461 53.6306666, 14.0140445 53.6305797, 14.0141687 53.6305737, 14.0145043 53.6305575, 14.0146285 53.6305446)",,,
262104680,Pasewalker Straße,tertiary,False,True,32.717,3,,50,,"LINESTRING (14.0155776 53.6289018, 14.0157584 53.6286278)",,,
"[262108199, 327547223]",Pasewalker Straße,tertiary,False,False,118.357,"['2', '3']",,50,,"LINESTRING (14.0155776 53.6289018, 14.0153974 53.6292011, 14.0153505 53.6292826, 14.0149903 53.6299076)",,,
384314136,Kurze Straße,residential,False,True,229.669,,,30,,"LINESTRING (14.0155776 53.6289018, 14.0156229 53.6289116, 14.0183452 53.6295047, 14.018804 53.6296674)",,,destination
55510685,Ueckerstraße,residential,False,False,10.611,,,,,"LINESTRING (14.0084197 53.6282077, 14.008262 53.6281887)",,,
60058393,Friedenstraße,residential,True,False,100.857,,,,,"LINESTRING (14.0084197 53.6282077, 14.0084317 53.6291147)",,,
55510685,Ueckerstraße,residential,False,True,80.984,,,,,"LINESTRING (14.0084197 53.6282077, 14.0086298 53.6281862, 14.0088862 53.6280961, 14.0091404 53.6279723, 14.0092906 53.6279106, 14.0094876 53.6278765)",,,
55512768,Ernst-Thälmann-Straße,residential,False,True,32.251999999999995,,,30,,"LINESTRING (14.0177094 53.626202, 14.0173793 53.6261312, 14.0172495 53.6261033)",,,
384314136,Kurze Straße,residential,False,False,229.669,,,30,,"LINESTRING (14.018804 53.6296674, 14.0183452 53.6295047, 14.0156229 53.6289116, 14.0155776 53.6289018)",,,destination
262116413,Breite Straße,secondary,False,False,36.225,,L 32,,,"LINESTRING (14.0084317 53.6291147, 14.0079048 53.6290225)",,,
"[77348149, 262116413]",Breite Straße,secondary,False,True,156.99200000000002,3,L 32,,,"LINESTRING (14.0084317 53.6291147, 14.0091098 53.6292027, 14.0099853 53.6292656, 14.0105725 53.6292925, 14.0107877 53.6293024)",,,
262116412,Breite Straße,secondary,False,False,6.243,3,L 32,,,"LINESTRING (14.010882 53.6293074, 14.0107877 53.6293024)",,,
"[55510685, 55510686]","['Küstergang', 'Ueckerstraße']",residential,False,False,230.276,,,,,"LINESTRING (14.010882 53.6293074, 14.0108914 53.6292524, 14.0109097 53.6289747, 14.0106992 53.6279742, 14.0099242 53.6278733, 14.0094876 53.6278765)",,,
"[995724473, 23203215, 262109712, 23203218, 23062233, 262116412]","['Breite Straße', 'Friedrichstraße']",secondary,False,True,287.09499999999997,3,L 32,DE:urban,yes,"LINESTRING (14.010882 53.6293074, 14.0110816 53.6293173, 14.0113347 53.6293299, 14.0114583 53.6293413, 14.0116176 53.6293559, 14.0118663 53.6294084, 14.0119579 53.6294362, 14.0120751 53.6294719, 14.0125867 53.6296419, 14.0128037 53.629714, 14.0130832 53.6298131, 14.0133087 53.6298778, 14.0137111 53.6299395, 14.0139724 53.62996, 14.0142624 53.6299629, 14.0147275 53.6299337, 14.0149903 53.6299076)",,,
57993253,,unclassified,False,False,46.407,,,,,"LINESTRING (14.0046359 53.632328, 14.0052484 53.6321224)",,,
57993253,,unclassified,False,True,59.246,,,,,"LINESTRING (14.0046359 53.632328, 14.0038293 53.6325628)",,,
57993247,,unclassified,False,False,137.324,,,,,"LINESTRING (14.0046359 53.632328, 14.0058163 53.6326297, 14.0058839 53.6326659, 14.0059226 53.6327135, 14.0059188 53.6327557, 14.0057155 53.6330561)",,,
57993232,Tangersiedlung,residential,False,False,39.382,,,30,,"LINESTRING (14.0150905 53.6267311, 14.0152419 53.6263885)",,,
57993232,Tangersiedlung,residential,False,True,70.591,,,30,,"LINESTRING (14.0150905 53.6267311, 14.0150699 53.62699, 14.0151649 53.6271357, 14.0154787 53.627252)",,,
57993254,Tangersiedlung,residential,False,False,138.09199999999998,,,,,"LINESTRING (14.0150905 53.6267311, 14.0144938 53.6266359, 14.0143132 53.6266071, 14.0138918 53.6266003, 14.0132218 53.6267295, 14.0130965 53.6267914)",,,
57993240,Wiesenstraße,residential,False,True,71.366,,,,,"LINESTRING (14.0064294 53.6277205, 14.006199 53.6283476)",,,
57993231,Wiesengasse,residential,False,True,75.57900000000001,,,,,"LINESTRING (14.0064294 53.6277205, 14.0067256 53.627808, 14.0070667 53.6282471)",,,
57993253,,unclassified,False,True,46.407,,,,,"LINESTRING (14.0052484 53.6321224, 14.0046359 53.632328)",,,
55510685,Ueckerstraße,residential,False,False,63.19599999999999,,,,,"LINESTRING (14.0070667 53.6282471, 14.0066312 53.6283576, 14.0063885 53.6284028, 14.006305 53.6284128, 14.0062349 53.6284133, 14.0061625 53.6284017)",,,
55510685,Ueckerstraße,residential,False,True,79.292,,,,,"LINESTRING (14.0070667 53.6282471, 14.0075677 53.6281972, 14.008262 53.6281887)",,,
57993231,Wiesengasse,residential,False,False,75.57900000000001,,,,,"LINESTRING (14.0070667 53.6282471, 14.0067256 53.627808, 14.0064294 53.6277205)",,,
57993233,Brunnenstraße,unclassified,False,True,64.407,,,,,"LINESTRING (14.0054533 53.6279735, 14.006199 53.6283476)",,,
57993233,Brunnenstraße,unclassified,False,False,67.632,,,,,"LINESTRING (14.0054533 53.6279735, 14.0056032 53.6278148, 14.0055677 53.6277013, 14.0052318 53.6274626)",,,
1136142925,,unclassified,False,False,85.686,,,,,"LINESTRING (14.0054533 53.6279735, 14.0051845 53.6279434, 14.0050621 53.6278361, 14.0042956 53.6276856)",,,
57993232,Tangersiedlung,residential,False,True,39.382,,,30,,"LINESTRING (14.0152419 53.6263885, 14.0150905 53.6267311)",,,
28364586,Espelkamper Straße,residential,False,False,136.013,,,,,"LINESTRING (14.0057155 53.6330561, 14.0042478 53.6326913, 14.0040252 53.6326269, 14.0038293 53.6325628)",,,
28364586,Espelkamper Straße,residential,False,True,65.637,,,,,"LINESTRING (14.0057155 53.6330561, 14.0061995 53.6331808, 14.0064365 53.633252, 14.0066151 53.6333081)",,,
57993247,,unclassified,False,True,137.324,,,,,"LINESTRING (14.0057155 53.6330561, 14.0059188 53.6327557, 14.0059226 53.6327135, 14.0058839 53.6326659, 14.0058163 53.6326297, 14.0046359 53.632328)",,,
57993254,Tangersiedlung,residential,False,True,138.09199999999998,,,,,"LINESTRING (14.0130965 53.6267914, 14.0132218 53.6267295, 14.0138918 53.6266003, 14.0143132 53.6266071, 14.0144938 53.6266359, 14.0150905 53.6267311)",,,
57993233,Brunnenstraße,unclassified,False,True,67.632,,,,,"LINESTRING (14.0052318 53.6274626, 14.0055677 53.6277013, 14.0056032 53.6278148, 14.0054533 53.6279735)",,,
57993236,Tangersiedlung,residential,False,True,41.729,,,,,"LINESTRING (14.0156999 53.6269004, 14.0154787 53.627252)",,,
57993232,Tangersiedlung,residential,False,True,69.278,,,30,,"LINESTRING (14.0154787 53.627252, 14.0164487 53.6274913)",,,
57993236,Tangersiedlung,residential,False,False,41.729,,,,,"LINESTRING (14.0154787 53.627252, 14.0156999 53.6269004)",,,
57993232,Tangersiedlung,residential,False,False,70.59100000000001,,,30,,"LINESTRING (14.0154787 53.627252, 14.0151649 53.6271357, 14.0150699 53.62699, 14.0150905 53.6267311)",,,
57993233,Brunnenstraße,unclassified,False,False,64.407,,,,,"LINESTRING (14.006199 53.6283476, 14.0054533 53.6279735)",,,
57993240,Wiesenstraße,residential,False,False,71.366,,,,,"LINESTRING (14.006199 53.6283476, 14.0064294 53.6277205)",,,
57993240,Wiesenstraße,residential,False,True,6.479,,,,,"LINESTRING (14.006199 53.6283476, 14.0061625 53.6284017)",,,
57993232,Tangersiedlung,residential,False,False,69.278,,,30,,"LINESTRING (14.0164487 53.6274913, 14.0154787 53.627252)",,,
"[1232032176, 209335730, 1228859516, 262104679]",Pasewalker Straße,tertiary,False,False,134.363,"['2', '3']",,50,,"LINESTRING (14.0164487 53.6274913, 14.0162391 53.6278087, 14.0161138 53.6279985, 14.0159737 53.6282465, 14.0158911 53.6283928, 14.0157584 53.6286278)",,,
209335730,Pasewalker Straße,tertiary,False,True,141.425,2,,50,,"LINESTRING (14.0164487 53.6274913, 14.0166231 53.6272014, 14.0171437 53.6262881)",,,
59967212,Am Tanger,residential,False,False,78.771,,,,,"LINESTRING (14.0167028 53.626064, 14.0155112 53.6260146)",,,
24263688,Am Tanger,residential,False,True,38.298,,,,,"LINESTRING (14.0167028 53.626064, 14.0168193 53.6261268, 14.0171437 53.6262881)",,,
55510685,Ueckerstraße,residential,False,False,80.98400000000001,,,,,"LINESTRING (14.0094876 53.6278765, 14.0092906 53.6279106, 14.0091404 53.6279723, 14.0088862 53.6280961, 14.0086298 53.6281862, 14.0084197 53.6282077)",,,
"[55510685, 55510686]","['Küstergang', 'Ueckerstraße']",residential,False,True,230.276,,,,,"LINESTRING (14.0094876 53.6278765, 14.0099242 53.6278733, 14.0106992 53.6279742, 14.0109097 53.6289747, 14.0108914 53.6292524, 14.010882 53.6293074)",,,
