osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,lanes,ref,bridge
"[244164617, 8582938, 8582934]",True,"['Frauenmarkt', 'Frauengasse']",residential,30,4,False,235.86700000000002,"LINESTRING (13.5330676 51.2903416, 13.5331465 51.2904177, 13.533282 51.2905029, 13.5333095 51.2905185, 13.5334933 51.2906011, 13.5336762 51.2906896, 13.5337623 51.2907473, 13.533839 51.2908138, 13.5338786 51.2908682, 13.5338989 51.2909278, 13.5340084 51.2913118, 13.533999 51.2913401, 13.5339502 51.2913505, 13.5325763 51.2914748)",,,
23897584,False,Kleine Gasse,residential,30,,True,118.04,"LINESTRING (13.5330676 51.2903416, 13.5329494 51.290032, 13.5328864 51.2899374, 13.5328204 51.2898946, 13.5326779 51.2898719, 13.5325463 51.2898742, 13.5324205 51.2898914, 13.5320178 51.2899452, 13.5319083 51.2899533)",,,
23897481,True,Schloßstraße,residential,30,8.2,False,77.2,"LINESTRING (13.5321397 51.2904363, 13.5310503 51.29057)",,,
8582938,True,Frauengasse,residential,30,,False,65.38,"LINESTRING (13.5321397 51.2904363, 13.532912 51.290356, 13.5330676 51.2903416)",,,
8582939,False,Dresdner Straße,residential,30,6,True,56.066,"LINESTRING (13.5321397 51.2904363, 13.5320567 51.290263, 13.5319083 51.2899533)",,,
"[211896873, 1245198474, 1245198475, 211896876, 314795086, 314795088, 195017490, 8582964, 195017492, 299953691, 534092221]",False,"['Walter-Ortleb-Brücke', 'Dresdner Straße']",secondary,50,,False,316.31399999999996,"LINESTRING (13.5318717 51.2895075, 13.5318693 51.2893857, 13.5318671 51.2893213, 13.5318657 51.2892914, 13.5318496 51.2889066, 13.5318441 51.2887922, 13.5318276 51.2886163, 13.531798 51.2884503, 13.5317486 51.28829, 13.5316814 51.2881191, 13.5316506 51.2880408, 13.5316263 51.287972, 13.5315717 51.2878017, 13.5315213 51.2876476, 13.5313943 51.2871743, 13.5313244 51.286954, 13.5312712 51.2868084, 13.5312576 51.2867708, 13.5312222 51.2867021)","['2', '3']",S 81,yes
"[265078229, 265078230, 265078231]",False,Beethovenallee,primary,50,,True,110.603,"LINESTRING (13.5318717 51.2895075, 13.5315658 51.2895093, 13.5311133 51.2894771, 13.5307158 51.2894596, 13.5302854 51.2894499)","['2', '3']",B 101,
"[265078232, 244164616]",False,Carl-Maria-von-Weber-Allee,primary,,,False,234.12300000000002,"LINESTRING (13.5318717 51.2895075, 13.5321445 51.289504, 13.5326859 51.2894912, 13.5329248 51.2894966, 13.5330749 51.2895081, 13.5331895 51.2895225, 13.5332913 51.2895458, 13.5334438 51.289592, 13.5335895 51.2896461, 13.5337587 51.2897415, 13.5339431 51.2898788, 13.5344132 51.2902287, 13.5344208 51.2902343, 13.534522 51.2903096, 13.5346351 51.2903998)","['2', '3']",B 101,
"[8582939, 1245198587]",False,Dresdner Straße,residential,30,6,False,49.734,"LINESTRING (13.5318717 51.2895075, 13.5318769 51.2896469, 13.5318859 51.289882, 13.5319083 51.2899533)",,,
830424839,False,Steinweg,primary,50,,False,7.276,"LINESTRING (13.5344692 51.2925115, 13.5344886 51.2925758)",2,B 101,
"[265078233, 30072614]",False,Carl-Maria-von-Weber-Allee,primary,,,True,246.63599999999997,"LINESTRING (13.5344692 51.2925115, 13.5344704 51.2922336, 13.534677 51.2918504, 13.534734 51.2917467, 13.5347566 51.2917076, 13.5348798 51.2915035, 13.5349693 51.2913343, 13.5350044 51.2912152, 13.5350193 51.2910785, 13.5349948 51.2909376, 13.5349503 51.2908033, 13.5348336 51.2906059, 13.5347567 51.2905199, 13.5346351 51.2903998)","['2', '3']",B 101,
947760361,False,Radeburger Platz,tertiary,50,,False,12.452,"LINESTRING (13.5354028 51.2943407, 13.5355802 51.2943254)",3,,
150211840,False,Radeburger Platz,tertiary_link,50,,True,31.391,"LINESTRING (13.5354028 51.2943407, 13.5351684 51.2943647, 13.5351217 51.2943702, 13.5349581 51.2943893)",3,,
29107084,True,Sterngasse,residential,,,False,96.858,"LINESTRING (13.5383115 51.2947512, 13.5380925 51.2955585, 13.5380435 51.2956008)",,,
"[31986984, 410906409]",False,Radeburger Straße,tertiary,50,,True,157.35500000000002,"LINESTRING (13.5383115 51.2947512, 13.5376134 51.2946192, 13.5369901 51.2944986, 13.5364976 51.2944101, 13.5361427 51.2943473)",2,,
151526998,False,Elsterwerdaer Straße,primary,50,,False,34.367,"LINESTRING (13.534948 51.2940826, 13.5349735 51.2941584, 13.5349789 51.2942417, 13.5349754 51.2942915, 13.5349581 51.2943893)",3,B 101,
151527001,True,,tertiary_link,,,False,43.009,"LINESTRING (13.534948 51.2940826, 13.5350474 51.294159, 13.5351282 51.2942102, 13.5351641 51.2942347, 13.5352807 51.2942894, 13.5354028 51.2943407)",1,,
"[440008330, 356584527]",False,Steinweg,primary,50,,True,51.155,"LINESTRING (13.534948 51.2940826, 13.5348288 51.293908, 13.534687 51.2937435, 13.5346397 51.2936656)","['4', '2']",B 101,
23897846,False,Waldaer Straße,residential,50,,True,15.286,"LINESTRING (13.528227 51.2946021, 13.5280604 51.2946918)",,,
23837457,False,Waldaer Straße,residential,50,,False,84.916,"LINESTRING (13.528227 51.2946021, 13.5281315 51.2945475, 13.5280548 51.2944535, 13.5279948 51.2943458, 13.5277654 51.2939054)",2,,
30072622,False,Schillerstraße,residential,50,,False,229.159,"LINESTRING (13.528227 51.2946021, 13.5283958 51.2946031, 13.5285547 51.2945883, 13.5290019 51.2945669, 13.5300332 51.2945354, 13.5301515 51.2945345, 13.53055 51.2945333, 13.5315182 51.2945212)",,,
"[23209277, 1109078079]",False,Berliner Straße,residential,50,,False,101.02799999999999,"LINESTRING (13.5275969 51.2937239, 13.5274876 51.2937332, 13.5272687 51.2937763, 13.5270266 51.2938022, 13.5261595 51.2938188)",2,,
227172718,False,Waldaer Straße,residential,50,,True,24.023,"LINESTRING (13.5275969 51.2937239, 13.5276838 51.2937697, 13.5277654 51.2939054)",2,,
23897888,True,Kronenstraße,residential,,,False,155.068,"LINESTRING (13.5261595 51.2938188, 13.526382 51.2952064)",,,
431072365,False,Berliner Straße,residential,50,,False,57.749,"LINESTRING (13.5261595 51.2938188, 13.525329 51.2938229)",,,
"[23209277, 1109078079]",False,Berliner Straße,residential,50,,True,101.028,"LINESTRING (13.5261595 51.2938188, 13.5270266 51.2938022, 13.5272687 51.2937763, 13.5274876 51.2937332, 13.5275969 51.2937239)",2,,
150211840,False,Radeburger Platz,tertiary_link,50,,False,31.391,"LINESTRING (13.5349581 51.2943893, 13.5351217 51.2943702, 13.5351684 51.2943647, 13.5354028 51.2943407)",3,,
151526998,False,Elsterwerdaer Straße,primary,50,,True,34.367000000000004,"LINESTRING (13.5349581 51.2943893, 13.5349754 51.2942915, 13.5349789 51.2942417, 13.5349735 51.2941584, 13.534948 51.2940826)",3,B 101,
"[23837369, 299953694]",False,Schillerstraße,residential,50,,True,173.962,"LINESTRING (13.5349581 51.2943893, 13.534709 51.2944197, 13.5346483 51.2944271, 13.534469 51.294449, 13.5342731 51.2944667, 13.5340892 51.2944834, 13.5337239 51.2944996, 13.5334014 51.2945093, 13.532471 51.2945242)","['2', '3']",,
23209270,True,Franz-Schubert-Allee,residential,50,,False,148.35700000000003,"LINESTRING (13.5345762 51.2928572, 13.5345021 51.2928158, 13.5343951 51.2927834, 13.5343335 51.2927733, 13.5342078 51.2927987, 13.5341329 51.2928458, 13.5340709 51.2929348, 13.5339542 51.2930905, 13.5338143 51.2932771, 13.5336116 51.2934617, 13.5332257 51.293656)",,,
31987258,False,Steinweg,primary,50,,False,90.292,"LINESTRING (13.5345762 51.2928572, 13.5345915 51.2929196, 13.5345936 51.293523, 13.5346397 51.2936656)",2,B 101,
830424839,False,Steinweg,primary,50,,True,31.882,"LINESTRING (13.5345762 51.2928572, 13.5345224 51.2926718, 13.5344886 51.2925758)",2,B 101,
296851737,False,Franz-Schubert-Allee,residential,30,,True,9.258,"LINESTRING (13.5313879 51.2939296, 13.5312574 51.2939461)",,,
23209272,True,Amalienstraße,residential,,,False,66.431,"LINESTRING (13.5313879 51.2939296, 13.5315059 51.294418, 13.5315182 51.2945212)",1,,
23897826,True,Berliner Straße,residential,30,,False,43.737,"LINESTRING (13.5283131 51.2933969, 13.5284153 51.2933806, 13.5285463 51.2933596, 13.5289269 51.2933115)",,,
30072620,True,Franz-Schubert-Allee,residential,30,,False,42.016000000000005,"LINESTRING (13.5283131 51.2933969, 13.5283947 51.2934513, 13.5285789 51.293615, 13.5286912 51.2936905)",,,
227172744,True,Mozartallee,residential,30,,False,111.248,"LINESTRING (13.5276325 51.2915287, 13.5276405 51.2916241, 13.5276565 51.2917522, 13.5276812 51.2918921, 13.5277047 51.2920092, 13.5277359 51.2921631, 13.527779 51.2922996, 13.5278565 51.2925177)",,,
23209271,True,Mozartallee,residential,30,,False,103.384,"LINESTRING (13.5281945 51.2895496, 13.5281561 51.2896173, 13.5281173 51.2896701, 13.5278654 51.289983, 13.5277192 51.2901713, 13.5276235 51.2904039)",,,
31173349,False,Beethovenallee,primary,50,,False,147.214,"LINESTRING (13.5281945 51.2895496, 13.528272 51.2895203, 13.5283906 51.289492, 13.5287323 51.2894568, 13.5296071 51.2894496, 13.5299822 51.2894498, 13.5302854 51.2894499)",2,B 101,
"[265078228, 534133982]",False,Meißner Straße,primary,50,,True,62.223,"LINESTRING (13.5281945 51.2895496, 13.5278978 51.2894461, 13.5277458 51.289394, 13.527403 51.289289)","['2', '3']",B 101,
227172719,False,Schillerstraße,residential,50,,False,66.251,"LINESTRING (13.5315182 51.2945212, 13.532471 51.2945242)",2,,
30072622,False,Schillerstraße,residential,50,,True,229.159,"LINESTRING (13.5315182 51.2945212, 13.53055 51.2945333, 13.5301515 51.2945345, 13.5300332 51.2945354, 13.5290019 51.2945669, 13.5285547 51.2945883, 13.5283958 51.2946031, 13.528227 51.2946021)",,,
182462705,True,Töpfergasse,residential,,,False,51.906,"LINESTRING (13.5312247 51.2933747, 13.5312281 51.2933179, 13.5312093 51.293252, 13.5311494 51.2931337, 13.5310227 51.2929296)",,,
214668323,False,Töpfergasse,residential,30,,True,65.872,"LINESTRING (13.5312247 51.2933747, 13.5311747 51.2934397, 13.5311371 51.2934994, 13.5311257 51.2935598, 13.531144 51.2936436, 13.5311672 51.2937082, 13.5312301 51.2938764, 13.5312574 51.2939461)",,,
23897693,True,Kirchplatz,residential,30,,False,22.232,"LINESTRING (13.529847 51.2924405, 13.5295313 51.2924721)",,,
8582931,False,Kirchplatz,residential,30,11,True,61.068,"LINESTRING (13.5307958 51.2921845, 13.531023 51.292715)",,,
227172740,False,Kirchplatz,residential,30,,False,27.187,"LINESTRING (13.5307958 51.2921845, 13.5306636 51.2919544)",,,
23897693,True,Kirchplatz,residential,30,,False,72.424,"LINESTRING (13.5307958 51.2921845, 13.5302492 51.2922878, 13.529847 51.2924405)",,,
182462705,True,Töpfergasse,residential,,,False,23.944000000000003,"LINESTRING (13.5310227 51.2929296, 13.5310088 51.2928085, 13.531023 51.292715)",,,
431072365,False,Berliner Straße,residential,50,,True,57.749,"LINESTRING (13.525329 51.2938229, 13.5261595 51.2938188)",,,
23209278,True,Herrmannstraße,residential,50,,False,118.327,"LINESTRING (13.525329 51.2938229, 13.5253299 51.2937287, 13.525316 51.2927588)",1,,
23209271,True,Mozartallee,residential,30,,False,110.07199999999999,"LINESTRING (13.5276235 51.2904039, 13.5275777 51.2905074, 13.5275588 51.2906235, 13.5275601 51.2907249, 13.5275646 51.2908428, 13.5275766 51.2910463, 13.5275978 51.2912268, 13.5276099 51.2913349, 13.5276144 51.2913883)",,,
534133982,False,Meißner Straße,primary,50,,True,67.455,"LINESTRING (13.527403 51.289289, 13.5265131 51.2890476)",2,B 101,
23897288,False,Fabrikgasse,residential,30,,False,71.782,"LINESTRING (13.527403 51.289289, 13.5274589 51.289223, 13.5275458 51.2891023, 13.5275709 51.288978, 13.5275864 51.288856, 13.5276082 51.2887401, 13.5275843 51.2886675)",,,
"[265078228, 534133982]",False,Meißner Straße,primary,50,,False,62.223,"LINESTRING (13.527403 51.289289, 13.5277458 51.289394, 13.5278978 51.2894461, 13.5281945 51.2895496)","['2', '3']",B 101,
23897288,False,Fabrikgasse,residential,30,,True,71.78200000000001,"LINESTRING (13.5275843 51.2886675, 13.5276082 51.2887401, 13.5275864 51.288856, 13.5275709 51.288978, 13.5275458 51.2891023, 13.5274589 51.289223, 13.527403 51.289289)",,,
195017495,False,Katharinenplatz,residential,30,,True,36.248999999999995,"LINESTRING (13.5275843 51.2886675, 13.5277466 51.2886548, 13.5279251 51.288631, 13.5280327 51.2886261, 13.5280994 51.2886317)",,,
"[293657938, 293657941]",False,"['Katharinenplatz', 'Katharinengasse']",residential,30,,True,172.27799999999996,"LINESTRING (13.5275843 51.2886675, 13.5274655 51.2885745, 13.5274036 51.2885381, 13.5272941 51.2884776, 13.5272291 51.2884504, 13.5271006 51.2883966, 13.5270406 51.2883766, 13.5269498 51.2883526, 13.5267537 51.2883107, 13.52668 51.2883005, 13.5266031 51.2882877, 13.5263374 51.2882445, 13.5262149 51.2882275, 13.5259471 51.2881884, 13.5258058 51.2881783, 13.5253819 51.2881569, 13.5253305 51.2881534)",,,
534133982,False,Meißner Straße,primary,50,,False,67.455,"LINESTRING (13.5265131 51.2890476, 13.527403 51.289289)",2,B 101,
23897290,True,Amtsgasse,residential,30,,False,179.651,"LINESTRING (13.5265131 51.2890476, 13.5264199 51.2891768, 13.5264086 51.289231, 13.5264838 51.2893116, 13.5266076 51.2894542, 13.5266875 51.2895762, 13.5267653 51.2897376, 13.5268035 51.2898036, 13.5268196 51.2898315, 13.5268797 51.289895, 13.527045 51.2900169, 13.5276235 51.2904039)",,,
431072369,False,Meißner Straße,primary,50,,True,67.557,"LINESTRING (13.5265131 51.2890476, 13.5259079 51.2889012, 13.5256082 51.2888266)",2,B 101,
23897291,False,Bahnhofstraße,residential,50,,True,161.418,"LINESTRING (13.5253099 51.2915626, 13.5253533 51.2915596, 13.5256067 51.291542, 13.5262097 51.291499, 13.5276144 51.2913883)",,,
"[182464968, 182464967]",True,Herrmannstraße,residential,"['50', '30']",,False,287.02700000000004,"LINESTRING (13.5253099 51.2915626, 13.5253153 51.2911084, 13.5253158 51.2910672, 13.525331 51.2905612, 13.5253636 51.2903834, 13.525391 51.2902175, 13.525444 51.2898292, 13.5254917 51.2895749, 13.5255214 51.2893821, 13.5255139 51.2892332, 13.52546 51.2889899)",1,,
23897478,True,Poststraße,residential,,,False,94.253,"LINESTRING (13.5289716 51.2914896, 13.5302906 51.2912944)",,,
182464969,True,Poststraße,residential,,,False,4.607,"LINESTRING (13.5289716 51.2914896, 13.5289087 51.2914766)",,,
227172754,True,Meißner Straße,residential,30,,False,64.947,"LINESTRING (13.5302906 51.2912944, 13.5300085 51.2907376)",,,
8582939,False,Dresdner Straße,residential,30,6,False,56.066,"LINESTRING (13.5319083 51.2899533, 13.5320567 51.290263, 13.5321397 51.2904363)",,,
"[8582939, 1245198587]",False,Dresdner Straße,residential,30,6,True,49.734,"LINESTRING (13.5319083 51.2899533, 13.5318859 51.289882, 13.5318769 51.2896469, 13.5318717 51.2895075)",,,
23897479,True,Heinrich-Heine-Straße,residential,30,4.2,False,121.61500000000001,"LINESTRING (13.5319083 51.2899533, 13.5308906 51.2900552, 13.5302574 51.2901201, 13.5301812 51.2901248)",,,
23897584,False,Kleine Gasse,residential,30,,False,118.03999999999999,"LINESTRING (13.5319083 51.2899533, 13.5320178 51.2899452, 13.5324205 51.2898914, 13.5325463 51.2898742, 13.5326779 51.2898719, 13.5328204 51.2898946, 13.5328864 51.2899374, 13.5329494 51.290032, 13.5330676 51.2903416)",,,
23897480,True,Dresdner Straße,residential,30,4.7,False,119.4,"LINESTRING (13.5325763 51.2914748, 13.5321397 51.2904363)",,,
23953111,False,Frauenmarkt,residential,30,,False,31.198999999999998,"LINESTRING (13.5325763 51.2914748, 13.5323783 51.2914934, 13.5321325 51.291516)",,,
23897481,True,Schloßstraße,residential,30,8.2,False,74.803,"LINESTRING (13.5310503 51.29057, 13.5300085 51.2907376)",,,
23897587,True,Apothekergasse,residential,30,3.7,False,96.70200000000001,"LINESTRING (13.5310503 51.29057, 13.5311652 51.2909713, 13.5312373 51.2913231, 13.5311578 51.2914182)",,,
214668286,True,Meißner Straße,residential,30,,False,63.206,"LINESTRING (13.5300085 51.2907376, 13.5297779 51.2904005, 13.5296204 51.2902244)",,,
23897692,False,Salzgasse,residential,,,True,91.676,"LINESTRING (13.5306407 51.2919064, 13.5297349 51.2920554, 13.5293693 51.2921242)",,,
49713268,True,Hauptmarkt,residential,30,,False,43.128,"LINESTRING (13.5306407 51.2919064, 13.5304731 51.2915839, 13.5304542 51.2915366)",,,
23897483,True,Meißner Straße,residential,30,,False,29.236,"LINESTRING (13.5304542 51.2915366, 13.5302906 51.2912944)",,,
23897482,True,Hauptmarkt,residential,,,False,50.67999999999999,"LINESTRING (13.5304542 51.2915366, 13.5306823 51.2914931, 13.5309152 51.2914559, 13.5311578 51.2914182)",,,
214668286,True,Meißner Straße,residential,30,,False,26.438,"LINESTRING (13.5296204 51.2902244, 13.5295133 51.2901259, 13.5293931 51.2900341)",,,
23897586,False,Frohngäßchen,residential,30,,True,72.282,"LINESTRING (13.5293931 51.2900341, 13.5295237 51.2899758, 13.5296598 51.2899381, 13.5300305 51.2899269, 13.5301277 51.2899988, 13.5301812 51.2901248)",,,
"[429538076, 214668262]",True,Meißner Straße,residential,30,,False,40.977999999999994,"LINESTRING (13.5293931 51.2900341, 13.5291631 51.2899198, 13.5289904 51.2898478, 13.5289147 51.2898198)",2,,
214668262,True,Meißner Straße,residential,30,,False,58.454,"LINESTRING (13.5289147 51.2898198, 13.5286776 51.2897406, 13.5283187 51.2896042, 13.5281945 51.2895496)",2,,
23897482,True,Hauptmarkt,residential,,,False,23.094,"LINESTRING (13.5311578 51.2914182, 13.5312222 51.2915527, 13.5312488 51.2916179)",,,
23897479,True,Heinrich-Heine-Straße,residential,30,4.2,False,40.584,"LINESTRING (13.5301812 51.2901248, 13.5298488 51.2901751, 13.5296204 51.2902244)",,,
23897586,False,Frohngäßchen,residential,30,,False,72.282,"LINESTRING (13.5301812 51.2901248, 13.5301277 51.2899988, 13.5300305 51.2899269, 13.5296598 51.2899381, 13.5295237 51.2899758, 13.5293931 51.2900341)",,,
8582927,True,Naundorfer Straße,residential,30,,False,5.103,"LINESTRING (13.5324392 51.2925161, 13.5325124 51.2925128)",,,
"[23897592, 23897591]",True,"['Topfmarkt', 'Braugasse']",residential,30,,False,177.394,"LINESTRING (13.5324392 51.2925161, 13.5324711 51.2925792, 13.5325665 51.292776, 13.5327416 51.2930909, 13.5317271 51.2932807, 13.5312247 51.2933747)",,,
23897686,True,Neumarktgasse,residential,30,,False,169.388,"LINESTRING (13.5289269 51.2933115, 13.5288236 51.2931374, 13.5286526 51.2928068, 13.5286313 51.2927354, 13.5285341 51.2924091, 13.5293169 51.2922424, 13.5294206 51.2922203)",,,
23897826,True,Berliner Straße,residential,30,,False,55.269999999999996,"LINESTRING (13.5289269 51.2933115, 13.5293124 51.2932785, 13.5297177 51.2932662)",,,
23897689,True,Neumarkt,residential,,,False,11.266,"LINESTRING (13.5294206 51.2922203, 13.5293693 51.2921242)",,,
23897687,True,Turnstraße,residential,30,,False,83.023,"LINESTRING (13.5298455 51.2940075, 13.5298513 51.2939275, 13.5297177 51.2932662)",,,
227172749,True,Franz-Schubert-Allee,residential,30,,False,99.129,"LINESTRING (13.5298455 51.2940075, 13.5300266 51.2940285, 13.5301438 51.2940338, 13.5302636 51.2940325, 13.5304454 51.2940251, 13.5304718 51.2940232, 13.5305217 51.2940197, 13.530664 51.2940085, 13.5312574 51.2939461)",,,
182462691,True,Berliner Straße,residential,30,,False,5.77,"LINESTRING (13.5297177 51.2932662, 13.5297961 51.2932492)",,,
227172752,True,Neumarkt,residential,30,,False,29.038,"LINESTRING (13.5295313 51.2924721, 13.5294206 51.2922203)",,,
23897689,True,Neumarkt,residential,,,False,75.78999999999999,"LINESTRING (13.5293693 51.2921242, 13.5291771 51.2918164, 13.5289716 51.2914896)",,,
23897692,False,Salzgasse,residential,,,False,91.676,"LINESTRING (13.5293693 51.2921242, 13.5297349 51.2920554, 13.5306407 51.2919064)",,,
"[435049208, 377622118]",False,Lessingplatz,residential,30,,True,35.04800000000001,"LINESTRING (13.5341484 51.29165, 13.5341453 51.2916883, 13.5341373 51.291761, 13.5340741 51.2919494, 13.5340701 51.2919606)",,,
23897590,True,Siegelgasse,residential,30,3.3,False,62.538,"LINESTRING (13.5323423 51.2920629, 13.5321325 51.291516)",,,
722690673,True,Siegelgasse,residential,30,3.3,False,51.436,"LINESTRING (13.5323423 51.2920629, 13.5324385 51.292283, 13.5325124 51.2925128)",,,
23897724,True,Lindengasse,residential,30,2.5,False,120.958,"LINESTRING (13.5340701 51.2919606, 13.5336296 51.2919634, 13.5330654 51.291987, 13.5327066 51.2920179, 13.5323423 51.2920629)",,,
"[435049208, 377622118]",False,Lessingplatz,residential,30,,False,35.048,"LINESTRING (13.5340701 51.2919606, 13.5340741 51.2919494, 13.5341373 51.291761, 13.5341453 51.2916883, 13.5341484 51.29165)",,,
23209270,True,Franz-Schubert-Allee,residential,50,,False,131.442,"LINESTRING (13.5332257 51.293656, 13.5328117 51.2936998, 13.5313879 51.2939296)",,,
"[440008328, 440008329, 356584500]",False,Alleegäßchen,residential,,,True,98.985,"LINESTRING (13.5332257 51.293656, 13.5332759 51.293674, 13.5334215 51.2936842, 13.5335774 51.2936881, 13.5338771 51.2936847, 13.5340482 51.2936815, 13.5344974 51.2936733, 13.5346397 51.2936656)",,,
31987258,False,Steinweg,primary,50,,True,90.29199999999999,"LINESTRING (13.5346397 51.2936656, 13.5345936 51.293523, 13.5345915 51.2929196, 13.5345762 51.2928572)",2,B 101,
"[440008328, 440008329, 356584500]",False,Alleegäßchen,residential,,,False,98.985,"LINESTRING (13.5346397 51.2936656, 13.5344974 51.2936733, 13.5340482 51.2936815, 13.5338771 51.2936847, 13.5335774 51.2936881, 13.5334215 51.2936842, 13.5332759 51.293674, 13.5332257 51.293656)",,,
"[440008330, 356584527]",False,Steinweg,primary,50,,False,51.155,"LINESTRING (13.5346397 51.2936656, 13.534687 51.2937435, 13.5348288 51.293908, 13.534948 51.2940826)","['4', '2']",B 101,
23837457,False,Waldaer Straße,residential,50,,True,84.916,"LINESTRING (13.5277654 51.2939054, 13.5279948 51.2943458, 13.5280548 51.2944535, 13.5281315 51.2945475, 13.528227 51.2946021)",2,,
23897827,True,Gartengäßchen,residential,,,False,69.068,"LINESTRING (13.5277654 51.2939054, 13.5286046 51.2937328, 13.5286912 51.2936905)",,,
227172718,False,Waldaer Straße,residential,50,,False,24.023,"LINESTRING (13.5277654 51.2939054, 13.5276838 51.2937697, 13.5275969 51.2937239)",2,,
227172749,True,Franz-Schubert-Allee,residential,30,,False,88.706,"LINESTRING (13.5286912 51.2936905, 13.5287978 51.2937456, 13.5289572 51.2938164, 13.5290893 51.2938588, 13.529246 51.2938962, 13.5294586 51.293942, 13.5298455 51.2940075)",,,
830424839,False,Steinweg,primary,50,,True,7.276,"LINESTRING (13.5344886 51.2925758, 13.5344692 51.2925115)",2,B 101,
23897828,True,An der Wasserkunst,residential,,,False,89.97399999999999,"LINESTRING (13.5344886 51.2925758, 13.5345881 51.2926077, 13.5347011 51.2926213, 13.534852 51.2926682, 13.5351745 51.2928136, 13.535409 51.2930322, 13.5354183 51.2930819)",,,
830424839,False,Steinweg,primary,50,,False,31.882,"LINESTRING (13.5344886 51.2925758, 13.5345224 51.2926718, 13.5345762 51.2928572)",2,B 101,
32040306,True,Rahmenplatz,residential,,,False,52.330000000000005,"LINESTRING (13.5354183 51.2930819, 13.5355677 51.2931356, 13.5358983 51.2932372, 13.5360885 51.2932956)",,,
23897829,False,Rahmenplatz,residential,,,True,58.05199999999999,"LINESTRING (13.5358538 51.2937322, 13.5360596 51.293778, 13.5361499 51.2938019, 13.5361881 51.293801, 13.5362303 51.2937825, 13.5362566 51.2937554, 13.5363826 51.2935326)",,,
32017438,False,Rahmenplatz,residential,,,True,51.221,"LINESTRING (13.5358538 51.2937322, 13.5358829 51.2936749, 13.5359107 51.2936245, 13.5360506 51.2933707, 13.5360885 51.2932956)",,,
32040305,False,Rahmenplatz,residential,,,False,69.039,"LINESTRING (13.5358538 51.2937322, 13.5356599 51.2940967, 13.535597 51.2942013, 13.5355845 51.2942378, 13.5355817 51.294266, 13.5355802 51.2943254)",,,
