osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction,access
24597984,,Veerser Weg,residential,30,False,True,79.159,"LINESTRING (9.4835943 53.1640436, 9.4834511 53.1647503)",,,,
24830611,,Feldstraße,residential,30,False,True,328.6,"LINESTRING (9.4835943 53.1640436, 9.4826507 53.16397, 9.4817881 53.1638361, 9.4787238 53.1636143)",,,,
24597978,,Leehopweg,residential,30,False,False,24.844,"LINESTRING (9.478423 53.1643929, 9.4785097 53.1641756)",,,,
24830612,,Willenbrockstraße,residential,30,False,False,337.539,"LINESTRING (9.478423 53.1643929, 9.4834511 53.1647503)",,,,
24597978,,Leehopweg,residential,30,False,True,74.947,"LINESTRING (9.478423 53.1643929, 9.4782726 53.1647694, 9.4781741 53.1648666, 9.4780293 53.1649474, 9.4779623 53.1649843)",,,,
24597984,,Veerser Weg,residential,30,False,False,79.159,"LINESTRING (9.4834511 53.1647503, 9.4835943 53.1640436)",,,,
24597984,,Veerser Weg,residential,30,False,True,90.339,"LINESTRING (9.4834511 53.1647503, 9.4832889 53.1655569)",,,,
24830612,,Willenbrockstraße,residential,30,False,True,337.539,"LINESTRING (9.4834511 53.1647503, 9.478423 53.1643929)",,,,
24830865,,Willenbrockstraße,residential,30,False,False,115.204,"LINESTRING (9.4834511 53.1647503, 9.485169 53.164863)",,,,
24742712,,Bahnhofstraße,residential,50,False,False,239.83100000000002,"LINESTRING (9.4867929 53.1674862, 9.4870241 53.1674177, 9.4885621 53.1669616, 9.4889107 53.1668577, 9.4900162 53.166528)",,,,
24830614,,Bahnhofstraße,residential,50,False,False,80.718,"LINESTRING (9.4867929 53.1674862, 9.4862027 53.1676707, 9.4860063 53.1677745, 9.4859175 53.1678414, 9.48585 53.1679155)",,,,
24830861,,Lehmsalweg,residential,30,False,False,192.6,"LINESTRING (9.4867929 53.1674862, 9.4868023 53.1674379, 9.4869167 53.166853, 9.4871308 53.165766)",,,,
24956591,,An Miesners Hof,residential,20,False,False,33.485,"LINESTRING (9.4842841 53.1681875, 9.484439 53.1684255, 9.4844677 53.1684678)",,,,
28212882,2,Bahnhofstraße,residential,20,False,True,102.95299999999999,"LINESTRING (9.4842841 53.1681875, 9.4842462 53.1681926, 9.4840865 53.1681958, 9.4840494 53.1681913, 9.4839509 53.1681794, 9.4832611 53.168017, 9.482807 53.1679531)",,,,
319095036,2,Bahnhofstraße,residential,20,False,False,21.649,"LINESTRING (9.4842841 53.1681875, 9.4843791 53.1681715, 9.484582 53.1681117)",,,,
24830614,,Bahnhofstraße,residential,50,False,True,80.71799999999999,"LINESTRING (9.48585 53.1679155, 9.4859175 53.1678414, 9.4860063 53.1677745, 9.4862027 53.1676707, 9.4867929 53.1674862)",,,,
28212883,2,An der Sparkasse,residential,50,False,False,48.19199999999999,"LINESTRING (9.48585 53.1679155, 9.4857627 53.1680299, 9.4857202 53.1681338, 9.4857103 53.1682059, 9.4856853 53.1683333)",,,,
319095036,2,Bahnhofstraße,residential,20,False,True,20.378,"LINESTRING (9.48585 53.1679155, 9.4857786 53.167895, 9.4856576 53.1678603, 9.4855653 53.1678576)",,,,
24830861,,Lehmsalweg,residential,30,False,True,86.972,"LINESTRING (9.4872847 53.1649893, 9.4871308 53.165766)",,,,
24830865,,Willenbrockstraße,residential,30,False,True,141.736,"LINESTRING (9.4872847 53.1649893, 9.485169 53.164863)",,,,
24830861,,Lehmsalweg,residential,30,False,False,188.454,"LINESTRING (9.4872847 53.1649893, 9.487362 53.164597, 9.4873893 53.1644584, 9.4874127 53.1643395, 9.4874283 53.1642602, 9.4874527 53.1641366, 9.4874928 53.1639327, 9.4876162 53.1633062)",,,,
24831153,,Im Garten,residential,30,False,True,141.52,"LINESTRING (9.4876162 53.1633062, 9.4855053 53.1631714)",,,,
24832150,,Im Garten,residential,30,False,False,93.316,"LINESTRING (9.4876162 53.1633062, 9.4890068 53.1634021)",,,,
904845341,,Lehmsalweg,residential,30,False,False,82.416,"LINESTRING (9.4876162 53.1633062, 9.4877474 53.1625692)",,,,
24830861,,Lehmsalweg,residential,30,False,True,188.454,"LINESTRING (9.4876162 53.1633062, 9.4874928 53.1639327, 9.4874527 53.1641366, 9.4874283 53.1642602, 9.4874127 53.1643395, 9.4873893 53.1644584, 9.487362 53.164597, 9.4872847 53.1649893)",,,,
24597984,,Veerser Weg,residential,30,False,False,106.08600000000001,"LINESTRING (9.482807 53.1679531, 9.4828725 53.1676277, 9.48289 53.1675403, 9.4829059 53.1674613, 9.4829975 53.1670059)",,,,
28212882,2,Bahnhofstraße,residential,20,False,False,102.95299999999999,"LINESTRING (9.482807 53.1679531, 9.4832611 53.168017, 9.4839509 53.1681794, 9.4840494 53.1681913, 9.4840865 53.1681958, 9.4842462 53.1681926, 9.4842841 53.1681875)",,,,
"[439436376, 24831404]",1,Veerser Weg,residential,30,True,False,79.273,"LINESTRING (9.482807 53.1679531, 9.4827892 53.1681158, 9.4827535 53.1681581, 9.4826845 53.1684925, 9.4826562 53.1685435, 9.4825899 53.1685891, 9.4825272 53.168624)",,,,
"[24830850, 439805220]",2,Bahnhofstraße,residential,20,False,True,77.574,"LINESTRING (9.482807 53.1679531, 9.482048 53.1679767, 9.4818413 53.1679913, 9.4817519 53.1680278, 9.4816837 53.1680606)",,,,
24831683,,Poststraße,residential,30,False,False,179.264,"LINESTRING (9.484582 53.1681117, 9.4845011 53.1679952, 9.4846143 53.1674018, 9.484751 53.1670271, 9.4848433 53.166525)",,,,
319095036,2,Bahnhofstraße,residential,20,False,False,71.89,"LINESTRING (9.484582 53.1681117, 9.484712 53.1680735, 9.4854091 53.1678685, 9.4855653 53.1678576)",,,,
319095036,2,Bahnhofstraße,residential,20,False,True,21.649,"LINESTRING (9.484582 53.1681117, 9.4843791 53.1681715, 9.4842841 53.1681875)",,,,
24831683,,Poststraße,residential,30,False,False,245.705,"LINESTRING (9.4848433 53.166525, 9.485478 53.16631, 9.4856865 53.1653332, 9.4851046 53.1652986, 9.485169 53.164863)",,,,
24831683,,Poststraße,residential,30,False,True,179.26399999999998,"LINESTRING (9.4848433 53.166525, 9.484751 53.1670271, 9.4846143 53.1674018, 9.4845011 53.1679952, 9.484582 53.1681117)",,,,
24831687,,Auf dem Brink,residential,30,False,False,134.184,"LINESTRING (9.4848433 53.166525, 9.4843481 53.1664827, 9.4842493 53.1664753, 9.4844343 53.1656354)",,,,
24830865,,Willenbrockstraße,residential,30,False,False,141.736,"LINESTRING (9.485169 53.164863, 9.4872847 53.1649893)",,,,
24830865,,Willenbrockstraße,residential,30,False,True,115.204,"LINESTRING (9.485169 53.164863, 9.4834511 53.1647503)",,,,
24831683,,Poststraße,residential,30,False,True,245.705,"LINESTRING (9.485169 53.164863, 9.4851046 53.1652986, 9.4856865 53.1653332, 9.485478 53.16631, 9.4848433 53.166525)",,,,
24831704,,Lilienstraße,residential,30,False,False,189.429,"LINESTRING (9.485169 53.164863, 9.4852783 53.1643131, 9.4853751 53.1638266, 9.4855053 53.1631714)",,,,
24831153,,Im Garten,residential,30,False,False,141.52,"LINESTRING (9.4855053 53.1631714, 9.4876162 53.1633062)",,,,
24831153,,Im Garten,residential,30,False,True,116.49900000000001,"LINESTRING (9.4855053 53.1631714, 9.485013 53.16314, 9.4844605 53.1630017, 9.4838159 53.1629365)",,,,
24831704,,Lilienstraße,residential,30,False,True,189.429,"LINESTRING (9.4855053 53.1631714, 9.4853751 53.1638266, 9.4852783 53.1643131, 9.485169 53.164863)",,,,
24831777,,Fasanenweg,residential,30,False,False,167.464,"LINESTRING (9.4852623 53.162343, 9.4877565 53.1625217)",,,,
24831777,,Fasanenweg,residential,30,False,True,167.464,"LINESTRING (9.4877565 53.1625217, 9.4852623 53.162343)",,,,
904845341,,Lehmsalweg,residential,30,False,True,5.316,"LINESTRING (9.4877565 53.1625217, 9.4877474 53.1625692)",,,,
24830861,,Lehmsalweg,residential,30,False,False,86.972,"LINESTRING (9.4871308 53.165766, 9.4872847 53.1649893)",,,,
24830861,,Lehmsalweg,residential,30,False,True,192.6,"LINESTRING (9.4871308 53.165766, 9.4869167 53.166853, 9.4868023 53.1674379, 9.4867929 53.1674862)",,,,
24831989,,Heinrichstraße,residential,30,False,False,275.219,"LINESTRING (9.4871308 53.165766, 9.4910628 53.1652834, 9.4911764 53.1652942)",,,,
24832150,,Im Garten,residential,30,False,True,93.316,"LINESTRING (9.4890068 53.1634021, 9.4876162 53.1633062)",,,,
24832150,,Im Garten,residential,30,False,False,94.903,"LINESTRING (9.4890068 53.1634021, 9.4894662 53.1634338, 9.4904021 53.163565)",,,,
24847215,,Dahlienstraße,residential,30,False,False,344.741,"LINESTRING (9.4890068 53.1634021, 9.4889206 53.1646441, 9.4901103 53.1646938, 9.4904021 53.163565)",,,,
24832150,,Im Garten,residential,30,False,True,94.903,"LINESTRING (9.4904021 53.163565, 9.4894662 53.1634338, 9.4890068 53.1634021)",,,,
24847215,,Dahlienstraße,residential,30,False,True,344.741,"LINESTRING (9.4904021 53.163565, 9.4901103 53.1646938, 9.4889206 53.1646441, 9.4890068 53.1634021)",,,,
280235907,,Vorm Lehmsal,residential,30,False,True,185.553,"LINESTRING (9.4905231 53.1626924, 9.4877474 53.1625692)",,,,
260380257,2,Bremer Straße,primary,50,False,True,27.968,"LINESTRING (9.4781822 53.1651985, 9.4779623 53.1649843)",B 75,,,
24848285,,Peterstraße,residential,30,False,False,342.749,"LINESTRING (9.4781822 53.1651985, 9.4783107 53.1652075, 9.4802125 53.165341, 9.4811651 53.1654086, 9.4821647 53.1654778, 9.4832889 53.1655569)",,,,
"[260380257, 439805221]","['2', '3']",Bremer Straße,primary,50,False,False,371.1,"LINESTRING (9.4781822 53.1651985, 9.4783705 53.1653858, 9.4794312 53.1664007, 9.4798049 53.1667198, 9.4800345 53.1669124, 9.4802405 53.1670591, 9.480936 53.167556, 9.4812803 53.1677905, 9.4814399 53.1678949)",B 75,,,
24597984,,Veerser Weg,residential,30,False,False,90.339,"LINESTRING (9.4832889 53.1655569, 9.4834511 53.1647503)",,,,
24597984,,Veerser Weg,residential,30,False,True,162.289,"LINESTRING (9.4832889 53.1655569, 9.4832059 53.1659698, 9.4831307 53.1663436, 9.4829975 53.1670059)",,,,
24848285,,Peterstraße,residential,30,False,True,342.749,"LINESTRING (9.4832889 53.1655569, 9.4821647 53.1654778, 9.4811651 53.1654086, 9.4802125 53.165341, 9.4783107 53.1652075, 9.4781822 53.1651985)",,,,
24848303,,Kurze Straße,residential,30,False,False,108.158,"LINESTRING (9.4829975 53.1670059, 9.48151 53.1666174)",,,,
24597984,,Veerser Weg,residential,30,False,False,162.289,"LINESTRING (9.4829975 53.1670059, 9.4831307 53.1663436, 9.4832059 53.1659698, 9.4832889 53.1655569)",,,,
24597984,,Veerser Weg,residential,30,False,True,106.08600000000001,"LINESTRING (9.4829975 53.1670059, 9.4829059 53.1674613, 9.48289 53.1675403, 9.4828725 53.1676277, 9.482807 53.1679531)",,,,
24848303,,Kurze Straße,residential,30,False,True,108.158,"LINESTRING (9.48151 53.1666174, 9.4829975 53.1670059)",,,,
24956591,,An Miesners Hof,residential,20,False,True,35.664,"LINESTRING (9.4845431 53.1687842, 9.4845385 53.1687362, 9.4845277 53.1686267, 9.4845026 53.1685513, 9.4844677 53.1684678)",,,,
319095044,2,Große Straße,primary,50,False,False,40.521,"LINESTRING (9.4845431 53.1687842, 9.4846601 53.1687808, 9.4850631 53.1687691, 9.4851503 53.1687666)",B 75,,,
"[76789963, 439436071]",2,Große Straße,primary,50,False,True,128.03300000000002,"LINESTRING (9.4845431 53.1687842, 9.4839238 53.1688022, 9.4835576 53.1688129, 9.483155 53.1688246, 9.4830693 53.1688232, 9.4829834 53.1688155, 9.4828498 53.1687899, 9.4828201 53.1687795, 9.4827948 53.1687691, 9.4826684 53.1687173)",B 75,,,
25143254,,Marktstraße,residential,50,False,True,125.388,"LINESTRING (9.4792875 53.168516, 9.4792535 53.1684811, 9.4791784 53.1683974, 9.4791613 53.1683621, 9.478719 53.1674442)",,,,
25143255,2,Am Meyerhof,secondary,50,False,True,85.707,"LINESTRING (9.4792875 53.168516, 9.4793729 53.1684713, 9.4800516 53.168214, 9.4801214 53.1681875, 9.4803521 53.1680854)",,,,
76790296,2,Am Meyerhof,secondary,50,False,False,12.181000000000001,"LINESTRING (9.4792875 53.168516, 9.4792292 53.1685698, 9.479212 53.168614)",,,,
"[25143253, 439889183]",2,Zevener Straße,secondary,50,False,False,42.87,"LINESTRING (9.4797743 53.1693445, 9.4793237 53.1694731, 9.4792548 53.1694943, 9.4791954 53.1695124)",L 131,,,
25143253,2,Zevener Straße,secondary,50,False,True,86.14500000000001,"LINESTRING (9.4797743 53.1693445, 9.4803005 53.1692553, 9.4803196 53.1692532, 9.4803939 53.1692408, 9.4804435 53.1692325, 9.4806306 53.1692012, 9.4807647 53.1691787, 9.481019 53.1691362)",L 131,,,
25143254,,Marktstraße,residential,50,False,False,125.388,"LINESTRING (9.478719 53.1674442, 9.4791613 53.1683621, 9.4791784 53.1683974, 9.4792535 53.1684811, 9.4792875 53.168516)",,,,
28218229,,Mühlenstraße,residential,50,False,True,132.074,"LINESTRING (9.478719 53.1674442, 9.4789656 53.16753, 9.4792839 53.1676406, 9.479309 53.1676493, 9.4793484 53.167663, 9.4795587 53.1677361, 9.4800933 53.1679219, 9.4802537 53.167975, 9.4803171 53.1680352, 9.4803521 53.1680854)",,,,
76790295,,Mühlenstraße,residential,50,False,False,77.673,"LINESTRING (9.478719 53.1674442, 9.4786718 53.1674279, 9.4785136 53.1673737, 9.4783109 53.1673031, 9.4777107 53.1670941)",,,,
25143253,2,Zevener Straße,secondary,50,False,False,86.145,"LINESTRING (9.481019 53.1691362, 9.4807647 53.1691787, 9.4806306 53.1692012, 9.4804435 53.1692325, 9.4803939 53.1692408, 9.4803196 53.1692532, 9.4803005 53.1692553, 9.4797743 53.1693445)",L 131,,,
25143253,2,Zevener Straße,secondary,50,False,True,57.476,"LINESTRING (9.481019 53.1691362, 9.4812219 53.1690857, 9.4814196 53.1690246, 9.4816704 53.1689439, 9.4817945 53.1689113)",L 131,,,
25143255,2,Am Meyerhof,secondary,50,False,False,85.70700000000001,"LINESTRING (9.4803521 53.1680854, 9.4801214 53.1681875, 9.4800516 53.168214, 9.4793729 53.1684713, 9.4792875 53.168516)",,,,
28218229,,Mühlenstraße,residential,50,False,False,132.074,"LINESTRING (9.4803521 53.1680854, 9.4803171 53.1680352, 9.4802537 53.167975, 9.4800933 53.1679219, 9.4795587 53.1677361, 9.4793484 53.167663, 9.479309 53.1676493, 9.4792839 53.1676406, 9.4789656 53.16753, 9.478719 53.1674442)",,,,
439436073,2,Mühlenstraße,secondary,50,False,True,59.428,"LINESTRING (9.4803521 53.1680854, 9.480465 53.1680541, 9.4809268 53.1680606, 9.4810431 53.168051, 9.481208 53.1679971)",,,,
25178526,1,Kirchstraße,residential,30,True,False,112.452,"LINESTRING (9.481208 53.1679971, 9.4812903 53.1680563, 9.481386 53.1681251, 9.4814932 53.1684139, 9.4815712 53.1686238, 9.4816143 53.1686695, 9.4815951 53.1687454, 9.481662 53.168801, 9.481716 53.168846, 9.4817636 53.1688856, 9.4817945 53.1689113)",,,,
439436073,2,Mühlenstraße,secondary,50,False,False,59.428,"LINESTRING (9.481208 53.1679971, 9.4810431 53.168051, 9.4809268 53.1680606, 9.480465 53.1680541, 9.4803521 53.1680854)",,,,
439436074,3,Mühlenstraße,secondary,50,False,False,19.186,"LINESTRING (9.481208 53.1679971, 9.4812798 53.1679659, 9.4813205 53.1679483, 9.4814399 53.1678949)",,,,
25143253,2,Zevener Straße,secondary,50,False,False,57.476,"LINESTRING (9.4817945 53.1689113, 9.4816704 53.1689439, 9.4814196 53.1690246, 9.4812219 53.1690857, 9.481019 53.1691362)",L 131,,,
439889185,2,Zevener Straße,secondary,50,False,True,41.116,"LINESTRING (9.4817945 53.1689113, 9.4819201 53.1688897, 9.4822543 53.16885, 9.4823979 53.1688361)",L 131,,,
"[439889179, 439434785, 242641819]",2,Harburger Straße,primary,50,False,True,311.478,"LINESTRING (9.4886491 53.1712351, 9.4885113 53.1711191, 9.4884073 53.1710315, 9.4883245 53.1709553, 9.4872383 53.1700384, 9.487081 53.1699089, 9.4862939 53.1692412, 9.4861696 53.1691362, 9.4859482 53.1689493)",B 75,,,
24742731,,Wilhelmstraße,residential,50,False,True,226.0,"LINESTRING (9.4915013 53.1683551, 9.491463 53.1683079, 9.4900555 53.1665764, 9.4900162 53.166528)",,,,
"[242641827, 439436084]",2,Vahlder Weg,residential,50,False,True,362.58000000000004,"LINESTRING (9.4915013 53.1683551, 9.4898911 53.168407, 9.4893275 53.1684252, 9.4891901 53.1684296, 9.4890065 53.1684354, 9.4889435 53.1684374, 9.4886832 53.1684457, 9.4884103 53.1684543, 9.4883525 53.1684561, 9.4881199 53.1684635, 9.4874111 53.168486, 9.4871391 53.1684934, 9.4868923 53.168501, 9.4861895 53.1685248, 9.4860732 53.1685428)",,,,
152131793,1,,primary,50,True,False,13.8,"LINESTRING (9.4856971 53.1687964, 9.4856454 53.1687981, 9.485595 53.1687912, 9.4855496 53.1687763, 9.4855127 53.1687545)",,,roundabout,
242641828,1,Vahlder Weg,residential,50,True,False,20.444000000000003,"LINESTRING (9.4860732 53.1685428, 9.4859656 53.1686018, 9.4858469 53.1686669)",,,,
"[242641827, 439436084]",2,Vahlder Weg,residential,50,False,False,362.58000000000004,"LINESTRING (9.4860732 53.1685428, 9.4861895 53.1685248, 9.4868923 53.168501, 9.4871391 53.1684934, 9.4874111 53.168486, 9.4881199 53.1684635, 9.4883525 53.1684561, 9.4884103 53.1684543, 9.4886832 53.1684457, 9.4889435 53.1684374, 9.4890065 53.1684354, 9.4891901 53.1684296, 9.4893275 53.1684252, 9.4898911 53.168407, 9.4915013 53.1683551)",,,,
76790295,,Mühlenstraße,residential,50,False,False,18.279,"LINESTRING (9.4777107 53.1670941, 9.477474 53.1670111)",,,,
31307888,,Vogteistraße,residential,,False,False,110.28699999999999,"LINESTRING (9.4777107 53.1670941, 9.4776885 53.166289, 9.4776857 53.1661894, 9.4776833 53.1661024)",,,,destination
76790295,,Mühlenstraße,residential,50,False,True,77.673,"LINESTRING (9.4777107 53.1670941, 9.4783109 53.1673031, 9.4785136 53.1673737, 9.4786718 53.1674279, 9.478719 53.1674442)",,,,
260380257,2,Bremer Straße,primary,50,False,False,25.935,"LINESTRING (9.4777627 53.1647841, 9.4779623 53.1649843)",B 75,,,
31307888,,Vogteistraße,residential,,False,True,148.724,"LINESTRING (9.4777627 53.1647841, 9.4776756 53.1648571, 9.4776503 53.1649063, 9.4776706 53.1656427, 9.4776766 53.1658597, 9.4776833 53.1661024)",,,,destination
319095053,1,Zevener Straße,secondary,,True,False,18.102,"LINESTRING (9.4791954 53.1695124, 9.4791992 53.1695394, 9.4791861 53.1695651, 9.4791576 53.1695862, 9.479118 53.1695993, 9.4790729 53.1696025, 9.4790289 53.1695953)",,,roundabout,
"[25143253, 439889183]",2,Zevener Straße,secondary,50,False,True,42.87,"LINESTRING (9.4791954 53.1695124, 9.4792548 53.1694943, 9.4793237 53.1694731, 9.4797743 53.1693445)",L 131,,,
"[439889184, 184127833, 184127834, 28218228]",2,Zevener Straße,secondary,50,False,False,154.556,"LINESTRING (9.4790289 53.1695953, 9.4789886 53.1696553, 9.4789603 53.1696975, 9.4789381 53.1697441, 9.4789274 53.1697667, 9.4788835 53.1698638, 9.4788071 53.1700195, 9.4786826 53.1704218, 9.4786517 53.1705363, 9.4786088 53.1706485, 9.4785234 53.1707987, 9.4784021 53.1709253)",L 131,yes,,
319095053,1,Zevener Straße,secondary,,True,False,17.078000000000003,"LINESTRING (9.4790289 53.1695953, 9.4789948 53.1695799, 9.478972 53.1695582, 9.4789635 53.1695331, 9.4789705 53.1695079, 9.478992 53.1694858, 9.4790252 53.1694697)",,,roundabout,
319095053,1,Zevener Straße,secondary,,True,False,14.023,"LINESTRING (9.4790252 53.1694697, 9.4790426 53.169465, 9.4790878 53.1694611, 9.4791396 53.1694701, 9.4791733 53.1694871, 9.4791954 53.1695124)",,,roundabout,
"[76790296, 439889178]",2,Am Meyerhof,secondary,50,False,True,97.01,"LINESTRING (9.4790252 53.1694697, 9.4790058 53.169433, 9.4789829 53.1693905, 9.4789843 53.1693375, 9.479212 53.168614)",,,,
280235907,,Vorm Lehmsal,residential,30,False,False,185.553,"LINESTRING (9.4877474 53.1625692, 9.4905231 53.1626924)",,,,
904845341,,Lehmsalweg,residential,30,False,False,5.316,"LINESTRING (9.4877474 53.1625692, 9.4877565 53.1625217)",,,,
904845341,,Lehmsalweg,residential,30,False,True,82.416,"LINESTRING (9.4877474 53.1625692, 9.4876162 53.1633062)",,,,
152131793,1,,primary,50,True,False,8.443000000000001,"LINESTRING (9.4858469 53.1686669, 9.4858492 53.1686922, 9.4858421 53.1687171, 9.4858259 53.1687405)",,,roundabout,
152131793,1,,primary,50,True,False,10.991,"LINESTRING (9.4855127 53.1687545, 9.4854859 53.1687257, 9.4854741 53.1686935, 9.4854784 53.1686607)",,,roundabout,
242641818,1,Große Straße,primary,50,True,False,22.813000000000002,"LINESTRING (9.4855127 53.1687545, 9.485352 53.1687544, 9.4851715 53.168766)",B 75,,,
24956591,,An Miesners Hof,residential,20,False,False,35.664,"LINESTRING (9.4844677 53.1684678, 9.4845026 53.1685513, 9.4845277 53.1686267, 9.4845385 53.1687362, 9.4845431 53.1687842)",,,,
24956591,,An Miesners Hof,residential,20,False,True,33.485,"LINESTRING (9.4844677 53.1684678, 9.484439 53.1684255, 9.4842841 53.1681875)",,,,
361712217,,Miesners Hof,living_street,10,False,False,80.082,"LINESTRING (9.4844677 53.1684678, 9.4849359 53.1683667, 9.4850457 53.1685113, 9.4851323 53.1687096, 9.4851503 53.1687666)",,,,
241980285,,Druckerweg,residential,,False,True,134.385,"LINESTRING (9.4855653 53.1678576, 9.4857136 53.167135, 9.4857552 53.1669192, 9.4857329 53.1668888, 9.485776 53.1666602)",,,,
319095036,2,Bahnhofstraße,residential,20,False,False,20.378,"LINESTRING (9.4855653 53.1678576, 9.4856576 53.1678603, 9.4857786 53.167895, 9.48585 53.1679155)",,,,
319095036,2,Bahnhofstraße,residential,20,False,True,71.89,"LINESTRING (9.4855653 53.1678576, 9.4854091 53.1678685, 9.484712 53.1680735, 9.484582 53.1681117)",,,,
76790295,,Mühlenstraße,residential,50,False,True,18.279,"LINESTRING (9.477474 53.1670111, 9.4777107 53.1670941)",,,,
439436377,1,Zevener Straße,secondary,50,True,False,22.579,"LINESTRING (9.4823979 53.1688361, 9.4824878 53.1687837, 9.4825958 53.1686734)",L 131,,,
439889185,2,Zevener Straße,secondary,50,False,False,41.116,"LINESTRING (9.4823979 53.1688361, 9.4822543 53.16885, 9.4819201 53.1688897, 9.4817945 53.1689113)",L 131,,,
28212883,2,An der Sparkasse,residential,50,False,True,48.19200000000001,"LINESTRING (9.4856853 53.1683333, 9.4857103 53.1682059, 9.4857202 53.1681338, 9.4857627 53.1680299, 9.48585 53.1679155)",,,,
