osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,width,access,junction
36298653,,Frederickstraße,residential,False,True,122.13600000000001,,30,"LINESTRING (8.3734079 49.3888848, 8.3739023 49.3891009, 8.3739955 49.38914, 8.3740894 49.3891786, 8.3742444 49.3892402, 8.3745168 49.389346, 8.3746693 49.3894026, 8.3747614 49.389435, 8.3748421 49.3894623)",,,,
1118958266,,Bahnhofstraße,residential,False,False,149.83899999999997,2,30,"LINESTRING (8.3734079 49.3888848, 8.3734489 49.388852, 8.3734987 49.3888083, 8.373542 49.3887639, 8.3735742 49.3887276, 8.373608 49.3886871, 8.3736438 49.388639, 8.373677 49.3885915, 8.3737285 49.3885104, 8.3738046 49.3883771, 8.3738514 49.3882868, 8.3739078 49.3881722, 8.3739529 49.3880775, 8.3739908 49.3879927, 8.3740272 49.3879073, 8.3740582 49.3878325, 8.3740993 49.3877158, 8.3741136 49.3876306)",,,,
1118958266,,Bahnhofstraße,residential,False,True,144.992,2,30,"LINESTRING (8.3734079 49.3888848, 8.3733699 49.3889106, 8.3733278 49.388935, 8.3732792 49.3889593, 8.3732229 49.3889841, 8.3731268 49.3890244, 8.3730176 49.3890678, 8.3729187 49.3891056, 8.3727401 49.3891712, 8.3725424 49.3892424, 8.3723481 49.389311, 8.3720752 49.3894053, 8.3718935 49.3894673, 8.3717813 49.3895045, 8.3716796 49.3895375)",,,,
27317562,,Bleichstraße,residential,False,False,54.842,,30,"LINESTRING (8.3758762 49.3879888, 8.3756147 49.3884517)",,,,
23956411,,Mannheimer Straße,residential,False,False,133.912,2,50,"LINESTRING (8.3758762 49.3879888, 8.375754 49.3879693, 8.3756287 49.3879489, 8.3754754 49.3879236, 8.3753191 49.3878959, 8.3751754 49.3878691, 8.3750225 49.3878394, 8.374788 49.3877917, 8.3746842 49.3877706, 8.3744754 49.3877275, 8.3743503 49.3877013, 8.3743103 49.3876921, 8.3742737 49.3876835, 8.374247 49.3876762, 8.3742202 49.3876682, 8.3741928 49.3876589, 8.3741672 49.3876498, 8.3741375 49.3876387, 8.3741136 49.3876306)",,,,
23956411,,Mannheimer Straße,residential,False,True,104.336,2,50,"LINESTRING (8.3758762 49.3879888, 8.3764756 49.3880824, 8.3765055 49.3880871, 8.3772781 49.3882072)",,,,
510196285,,Waldseer Straße,residential,False,False,38.176,,30,"LINESTRING (8.377069 49.385667, 8.376542 49.3856535)",,,,
"[35339441, 35339438]",,Jakobsgasse,"['living_street', 'residential']",False,False,275.899,,30,"LINESTRING (8.3763007 49.3855016, 8.3762464 49.3855699, 8.3762149 49.3856116, 8.3761909 49.3856462, 8.3761727 49.3856753, 8.3761546 49.3857089, 8.3761331 49.385753, 8.3761009 49.3858277, 8.3760287 49.3859941, 8.3759729 49.3861246, 8.3758998 49.3862928, 8.3758503 49.3863976, 8.3758321 49.3864363, 8.3757954 49.3865102, 8.375767 49.3865642, 8.3757335 49.386626, 8.3756874 49.3867055, 8.375451 49.3870909, 8.375444 49.3871015, 8.3754354 49.3871113, 8.3754232 49.3871223, 8.3754107 49.38713, 8.3753947 49.3871363, 8.3753745 49.387142, 8.3753521 49.3871454, 8.3753283 49.3871471, 8.3753011 49.3871466, 8.375278 49.3871447, 8.3748509 49.3870973, 8.3747359 49.3870845, 8.3742815 49.3870346)",,,,
510196285,,Waldseer Straße,residential,False,False,74.13499999999999,,30,"LINESTRING (8.3763007 49.3855016, 8.3757538 49.3852084, 8.3755098 49.385078)",,,,
510196285,,Waldseer Straße,residential,False,True,24.299,,30,"LINESTRING (8.3763007 49.3855016, 8.376494 49.3856218, 8.376542 49.3856535)",,,,
33087665,,Am Mönchhof,residential,False,False,192.878,,30,"LINESTRING (8.3661297 49.3854618, 8.3650653 49.3864851, 8.3650492 49.3865042, 8.3650409 49.3865221, 8.365042 49.3865397, 8.3650544 49.3865549, 8.3650766 49.3865701, 8.3651065 49.3865839, 8.3655855 49.3867987)",,,,
"[1054336561, 159753317]",K 14,Iggelheimer Straße,tertiary,False,False,101.38,2,50,"LINESTRING (8.3661297 49.3854618, 8.365995 49.3854103, 8.3659461 49.3853916, 8.3659303 49.3853872, 8.3658192 49.3853683, 8.3657176 49.3853536, 8.3652459 49.3853133, 8.3650784 49.3852969, 8.3647754 49.3852672)",,,,
1054336561,K 14,Iggelheimer Straße,tertiary,False,True,61.884,2,50,"LINESTRING (8.3661297 49.3854618, 8.3662547 49.3855187, 8.3668247 49.3857859)",,,,
33087665,,Am Mönchhof,residential,False,False,78.932,,30,"LINESTRING (8.3655855 49.3867987, 8.3660761 49.3870255, 8.3661264 49.3870478, 8.3661854 49.3870722, 8.3662491 49.3870966, 8.3663114 49.387119, 8.3663725 49.387139, 8.3664362 49.3871578, 8.3665054 49.3871759)",,,,
33087665,,Am Mönchhof,residential,False,True,192.878,,30,"LINESTRING (8.3655855 49.3867987, 8.3651065 49.3865839, 8.3650766 49.3865701, 8.3650544 49.3865549, 8.365042 49.3865397, 8.3650409 49.3865221, 8.3650492 49.3865042, 8.3650653 49.3864851, 8.3661297 49.3854618)",,,,
"[38129227, 36298676, 38129228]",,Am Mönchhof,residential,False,False,216.939,,30,"LINESTRING (8.3655855 49.3867987, 8.3654106 49.387041, 8.365366 49.3871048, 8.3653351 49.3871516, 8.365308 49.3872018, 8.3652519 49.3873121, 8.3647861 49.3882478, 8.3645923 49.3886371)",yes,,,
35339435,,Sandgasse,residential,False,False,73.935,,30,"LINESTRING (8.3742421 49.3824706, 8.3752547 49.3823837)",,,,
34325353,,Hauptstraße,residential,False,True,136.833,2,30,"LINESTRING (8.3742421 49.3824706, 8.3743612 49.3834102, 8.3743975 49.383697)",,,,
510196285,,Waldseer Straße,residential,False,True,38.176,,30,"LINESTRING (8.376542 49.3856535, 8.377069 49.385667)",,,,
510196285,,Waldseer Straße,residential,False,False,24.299,,30,"LINESTRING (8.376542 49.3856535, 8.376494 49.3856218, 8.3763007 49.3855016)",,,,
35339435,,Sandgasse,residential,False,False,56.436,,30,"LINESTRING (8.3764309 49.3828447, 8.3768685 49.3830833, 8.3769012 49.3831004, 8.3769316 49.3831156, 8.3769698 49.3831326, 8.377001 49.3831456, 8.3770407 49.3831597)",,,,
35339435,,Sandgasse,residential,False,True,102.12100000000001,,30,"LINESTRING (8.3764309 49.3828447, 8.3762481 49.3827476, 8.3762118 49.3827283, 8.3757436 49.3824795, 8.375689 49.3824537, 8.3756366 49.3824327, 8.3755732 49.3824135, 8.3755108 49.3823991, 8.3754486 49.3823897, 8.3753834 49.382384, 8.3753205 49.3823823, 8.3752547 49.3823837)",,,,
35486135,,Hasengasse,residential,False,True,127.15599999999999,,30,"LINESTRING (8.3764309 49.3828447, 8.3765644 49.3827306, 8.3773808 49.3818834)",,,,
35486135,,Hasengasse,residential,False,False,127.15599999999999,,30,"LINESTRING (8.3773808 49.3818834, 8.3765644 49.3827306, 8.3764309 49.3828447)",,,,
36298648,,Kitzelgasse,residential,False,True,158.035,,30,"LINESTRING (8.3773808 49.3818834, 8.377337 49.3818696, 8.3773058 49.381863, 8.3772709 49.3818595, 8.3772439 49.381859, 8.3772146 49.3818612, 8.3768525 49.3819224, 8.3767417 49.3819406, 8.376654 49.381952, 8.3765816 49.381959, 8.3765092 49.3819608, 8.375226 49.3819017)",,,,
35339448,,Greifengasse,residential,False,True,53.636,,30,"LINESTRING (8.375226 49.3819017, 8.3752547 49.3823837)",,,,
36298648,,Kitzelgasse,residential,False,False,158.03500000000003,,30,"LINESTRING (8.375226 49.3819017, 8.3765092 49.3819608, 8.3765816 49.381959, 8.376654 49.381952, 8.3767417 49.3819406, 8.3768525 49.3819224, 8.3772146 49.3818612, 8.3772439 49.381859, 8.3772709 49.3818595, 8.3773058 49.381863, 8.377337 49.3818696, 8.3773808 49.3818834)",,,,
37263992,,Zeppelinstraße,residential,True,False,131.97500000000002,,,"LINESTRING (8.372171 49.3880288, 8.3725114 49.3882221, 8.3725653 49.388253, 8.3726053 49.3882793, 8.372641 49.3883085, 8.3726766 49.3883417, 8.3729368 49.3886035, 8.3729771 49.3886402, 8.37302 49.3886751, 8.3730721 49.3887134, 8.3731285 49.3887497, 8.3731849 49.3887825, 8.3732611 49.3888199, 8.373341 49.3888549, 8.3734079 49.3888848)",,,,
136516231,,Rehbachstraße,residential,False,False,56.79600000000001,,,"LINESTRING (8.372171 49.3880288, 8.3721804 49.3880202, 8.3721902 49.3880086, 8.3721973 49.3879966, 8.3722026 49.3879839, 8.3722154 49.387926, 8.3722176 49.3879145, 8.3722193 49.3879011, 8.3722201 49.3878873, 8.3722193 49.3878733, 8.3722174 49.3878606, 8.3722141 49.3878482, 8.3722044 49.3878213, 8.3721063 49.3875451, 8.3721017 49.3875323)",,,,
1114968485,,Schulstraße,residential,False,True,77.014,,30,"LINESTRING (8.372171 49.3880288, 8.3718712 49.3878719, 8.3713419 49.3875947)",,,,
36298677,,Hofstückstraße,residential,False,True,14.195,,30,"LINESTRING (8.3652494 49.3903234, 8.3650839 49.3902549)",,,,
36298682,,Limburgstraße,residential,False,False,186.33799999999997,,30,"LINESTRING (8.3645236 49.3900229, 8.365314 49.3890212, 8.3653721 49.3889483, 8.3654159 49.3888905, 8.3654599 49.3888301, 8.3656686 49.3885225)",,,,
"[1106342354, 1054340516, 36298677]",,Hofstückstraße,residential,False,False,48.062999999999995,,30,"LINESTRING (8.3645236 49.3900229, 8.3645847 49.3900481, 8.364618 49.3900618, 8.3650069 49.3902234, 8.3650204 49.390229, 8.3650839 49.3902549)",,,,
1106342354,,Hofstückstraße,residential,False,True,41.331,,30,"LINESTRING (8.3645236 49.3900229, 8.3644491 49.3899922, 8.3641359 49.3898629, 8.3640413 49.3898239)",,,,
37263987,,Johannesstraße,residential,False,True,72.161,,30,"LINESTRING (8.3770433 49.3888379, 8.3772781 49.3882072)",,,,
37263987,,Johannesstraße,residential,False,False,123.956,,30,"LINESTRING (8.3770433 49.3888379, 8.3764665 49.3897588, 8.3763992 49.3898708)",,,,
1263430555,,Bitzstraße,residential,False,True,112.261,,30,"LINESTRING (8.3770433 49.3888379, 8.3769873 49.388806, 8.3756147 49.3884517)",,,,
37263987,,Johannesstraße,residential,False,False,72.161,,30,"LINESTRING (8.3772781 49.3882072, 8.3770433 49.3888379)",,,,
23956411,,Mannheimer Straße,residential,False,False,104.336,2,50,"LINESTRING (8.3772781 49.3882072, 8.3765055 49.3880871, 8.3764756 49.3880824, 8.3758762 49.3879888)",,,,
1113766125,,Schulstraße,residential,False,False,61.93800000000001,,30,"LINESTRING (8.369394 49.3865383, 8.3698796 49.3867894, 8.3699017 49.3867986, 8.3699272 49.3868078, 8.36995 49.3868134, 8.3699737 49.386817, 8.3699969 49.3868187, 8.3700546 49.3868187, 8.3700794 49.38682, 8.3701042 49.3868239)",,,,
37264000,,Iggelheimer Straße,residential,False,False,60.641,,,"LINESTRING (8.3668247 49.3857859, 8.3673116 49.3853421)",,,,
1054336561,K 14,Iggelheimer Straße,tertiary,False,False,61.884,2,50,"LINESTRING (8.3668247 49.3857859, 8.3662547 49.3855187, 8.3661297 49.3854618)",,,,
1054336561,K 14,Iggelheimer Straße,tertiary,False,True,89.105,2,50,"LINESTRING (8.3668247 49.3857859, 8.3673018 49.3860032, 8.3673737 49.3860295, 8.3674696 49.3860596, 8.367552 49.386084, 8.3676224 49.3861028, 8.3677022 49.3861216, 8.367776 49.3861373, 8.3678444 49.3861491, 8.3679025 49.3861586)",,,,
34325354,,Speyerer Straße,residential,True,False,28.296999999999997,1,30,"LINESTRING (8.3735083 49.3818633, 8.3736412 49.3816476, 8.3736538 49.3816271)",,,,
37264003,,Lammgasse,residential,False,False,36.53,,30,"LINESTRING (8.3735083 49.3818633, 8.3731725 49.3817748, 8.3730341 49.3817531)",,,destination,
38129223,,Elisabethenstraße,residential,False,True,217.49099999999999,,30,"LINESTRING (8.3713419 49.3875947, 8.3712708 49.3876437, 8.3709424 49.3878699, 8.3700493 49.388485, 8.3700217 49.3885043, 8.3699976 49.3885198, 8.3699744 49.3885335, 8.3699545 49.3885447, 8.3699356 49.3885538, 8.3699199 49.3885605, 8.3699011 49.3885679, 8.3698818 49.3885745, 8.3698607 49.38858, 8.3698388 49.388585, 8.3698148 49.3885897, 8.3697932 49.3885933, 8.3690044 49.3887176)",,,,
1113766125,,Schulstraße,residential,False,True,124.36800000000002,,30,"LINESTRING (8.3713419 49.3875947, 8.3710043 49.3874162, 8.3709665 49.3873949, 8.3709298 49.3873727, 8.3708973 49.3873516, 8.3708869 49.3873445, 8.3701834 49.3868572, 8.3701659 49.386847, 8.3701444 49.3868374, 8.3701236 49.3868291, 8.3701042 49.3868239)",,,,
1114968485,,Schulstraße,residential,False,False,77.014,,30,"LINESTRING (8.3713419 49.3875947, 8.3718712 49.3878719, 8.372171 49.3880288)",,,,
38129228,,Am Mönchhof,residential,False,False,138.01000000000002,,30,"LINESTRING (8.3645923 49.3886371, 8.3644655 49.3888922, 8.3644491 49.3889252, 8.3644155 49.3889944, 8.3643819 49.3890695, 8.3643501 49.3891482, 8.3643102 49.3892511, 8.3642247 49.3894753, 8.3642196 49.3894886, 8.3642118 49.3895086, 8.3642002 49.3895387, 8.3641805 49.3895847, 8.3641593 49.3896277, 8.3641388 49.3896653, 8.3641145 49.3897074, 8.3640413 49.3898239)",,,,
"[36298676, 38129227, 38129228]",,Am Mönchhof,residential,False,True,216.939,,30,"LINESTRING (8.3645923 49.3886371, 8.3647861 49.3882478, 8.3652519 49.3873121, 8.365308 49.3872018, 8.3653351 49.3871516, 8.365366 49.3871048, 8.3654106 49.387041, 8.3655855 49.3867987)",yes,,,
98717502,,Danziger Straße,residential,False,False,48.792,,30,"LINESTRING (8.3759936 49.3893035, 8.3757514 49.389713)",,,,
36298677,,Hofstückstraße,residential,False,False,14.195,,30,"LINESTRING (8.3650839 49.3902549, 8.3652494 49.3903234)",,,,
100837102,,Hofstückstraße,residential,False,False,29.447,,30,"LINESTRING (8.3650839 49.3902549, 8.3652767 49.3900217)",,,,
"[1106342354, 1054340516, 36298677]",,Hofstückstraße,residential,False,True,48.062999999999995,,30,"LINESTRING (8.3650839 49.3902549, 8.3650204 49.390229, 8.3650069 49.3902234, 8.364618 49.3900618, 8.3645847 49.3900481, 8.3645236 49.3900229)",,,,
69892018,,Heiligengasse,residential,False,True,21.548,,30,"LINESTRING (8.3719917 49.3826946, 8.3721346 49.3825246)",,,destination,
23052453,,Iggelheimer Straße,residential,False,False,102.61699999999999,2,50,"LINESTRING (8.3692645 49.3864041, 8.3691446 49.3863743, 8.3688036 49.3862914, 8.3687 49.3862682, 8.368598 49.386248, 8.3684947 49.3862318, 8.3683799 49.3862172, 8.3682762 49.3862058, 8.3681475 49.3861918, 8.3680506 49.3861797, 8.3679709 49.3861689, 8.3679025 49.3861586)",,,,
26135677,,Burgstraße,residential,False,True,69.736,,30,"LINESTRING (8.3692645 49.3864041, 8.3693008 49.386411, 8.3693283 49.3864149, 8.3693619 49.3864171, 8.3693934 49.3864171, 8.3694309 49.3864145, 8.3694658 49.3864101, 8.3694951 49.3864034, 8.3695082 49.386399, 8.3695219 49.3863944, 8.3695526 49.3863804, 8.3695822 49.3863646, 8.3696119 49.3863449, 8.3696388 49.3863241, 8.3696704 49.3862967, 8.3697012 49.3862681, 8.3698277 49.3861502, 8.3699428 49.3860354)",,,,
"[1056672818, 504700071]",,Altenhofstraße,residential,False,True,110.585,,"['50', '30']","LINESTRING (8.3692645 49.3864041, 8.3692214 49.3864525, 8.3689554 49.3867571, 8.3685919 49.3872956)",,,,
136516231,,Rehbachstraße,residential,False,True,56.79600000000001,,,"LINESTRING (8.3721017 49.3875323, 8.3721063 49.3875451, 8.3722044 49.3878213, 8.3722141 49.3878482, 8.3722174 49.3878606, 8.3722193 49.3878733, 8.3722201 49.3878873, 8.3722193 49.3879011, 8.3722176 49.3879145, 8.3722154 49.387926, 8.3722026 49.3879839, 8.3721973 49.3879966, 8.3721902 49.3880086, 8.3721804 49.3880202, 8.372171 49.3880288)",,,,
52470036,,Bahnhofstraße,residential,True,False,36.67399999999999,1,30,"LINESTRING (8.3742904 49.3867065, 8.3742977 49.386731, 8.3743017 49.3867536, 8.3743072 49.3867965, 8.3743084 49.38683, 8.3743078 49.3868605, 8.3743056 49.3868943, 8.3743026 49.3869207, 8.3742949 49.3869699, 8.3742815 49.3870346)",,,,
38129231,,Bahnhofstraße,residential,False,True,27.603,,30,"LINESTRING (8.3716796 49.3895375, 8.3714275 49.3896135, 8.3714139 49.3896176, 8.3713336 49.3896419)",,,,
54727213,,Rehbachstraße,residential,False,True,128.954,,30,"LINESTRING (8.3716796 49.3895375, 8.3716145 49.389422, 8.3716034 49.3894012, 8.3715911 49.3893755, 8.3715861 49.389361, 8.3715837 49.3893538, 8.3715772 49.3893293, 8.3715723 49.3893006, 8.3715643 49.3892395, 8.3715607 49.3892206, 8.3715555 49.3891986, 8.3715481 49.3891754, 8.3715446 49.3891653, 8.3715401 49.3891526, 8.3715171 49.3890975, 8.3714369 49.3889053, 8.3714251 49.388877, 8.3714147 49.3888511, 8.3714074 49.3888276, 8.3714025 49.388798, 8.3714025 49.3887775, 8.3714072 49.3887473, 8.371412 49.3887344, 8.3714146 49.3887273, 8.3714287 49.3887024, 8.3714475 49.3886788, 8.371471 49.3886549, 8.3715002 49.3886282, 8.3716977 49.3884618)",,,,
1118958266,,Bahnhofstraße,residential,False,False,144.992,2,30,"LINESTRING (8.3716796 49.3895375, 8.3717813 49.3895045, 8.3718935 49.3894673, 8.3720752 49.3894053, 8.3723481 49.389311, 8.3725424 49.3892424, 8.3727401 49.3891712, 8.3729187 49.3891056, 8.3730176 49.3890678, 8.3731268 49.3890244, 8.3732229 49.3889841, 8.3732792 49.3889593, 8.3733278 49.388935, 8.3733699 49.3889106, 8.3734079 49.3888848)",,,,
"[1054336561, 159753317]",K 14,Iggelheimer Straße,tertiary,False,True,101.38000000000001,2,50,"LINESTRING (8.3647754 49.3852672, 8.3650784 49.3852969, 8.3652459 49.3853133, 8.3657176 49.3853536, 8.3658192 49.3853683, 8.3659303 49.3853872, 8.3659461 49.3853916, 8.365995 49.3854103, 8.3661297 49.3854618)",,,,
1054342403,,Bahnhofstraße,residential,False,False,6.977,2,30,"LINESTRING (8.369554 49.3901922, 8.3696337 49.3901569)",,,,
35339435,,Sandgasse,residential,False,True,73.935,,30,"LINESTRING (8.3752547 49.3823837, 8.3742421 49.3824706)",,,,
35339448,,Greifengasse,residential,False,False,53.636,,30,"LINESTRING (8.3752547 49.3823837, 8.375226 49.3819017)",,,,
35339435,,Sandgasse,residential,False,False,102.12100000000001,,30,"LINESTRING (8.3752547 49.3823837, 8.3753205 49.3823823, 8.3753834 49.382384, 8.3754486 49.3823897, 8.3755108 49.3823991, 8.3755732 49.3824135, 8.3756366 49.3824327, 8.375689 49.3824537, 8.3757436 49.3824795, 8.3762118 49.3827283, 8.3762481 49.3827476, 8.3764309 49.3828447)",,,,
26383876,,Marktplatz,living_street,False,False,55.822,,,"LINESTRING (8.3721257 49.3864688, 8.3720816 49.3864625, 8.3720724 49.3864612, 8.3720621 49.3864603, 8.372052 49.3864599, 8.3720431 49.3864603, 8.372035 49.3864615, 8.3720277 49.3864631, 8.3720211 49.3864656, 8.3720137 49.3864692, 8.3720072 49.3864738, 8.3720025 49.3864782, 8.3718371 49.3866581, 8.3717487 49.3867542, 8.3716756 49.3868337)",,,,
1115258804,,Bäckergasse,residential,False,True,179.094,1,30,"LINESTRING (8.3721257 49.3864688, 8.3722679 49.3862752, 8.3723305 49.3861868, 8.3723788 49.3861167, 8.3724318 49.3860369, 8.3724808 49.3859602, 8.3725159 49.3859003, 8.3725521 49.3858353, 8.3725969 49.3857513, 8.3726247 49.3856958, 8.3726571 49.3856288, 8.3729615 49.3849563)",,,,
38129224,,Robert-Koch-Straße,residential,False,True,69.523,,,"LINESTRING (8.3677682 49.3879673, 8.3684592 49.3878099, 8.368488 49.3878038, 8.3685162 49.3877986, 8.3685538 49.3877929, 8.3686808 49.3877741)",,,,
38129225,,Goethestraße,residential,False,True,96.94000000000001,,,"LINESTRING (8.3672621 49.3872282, 8.3683763 49.3872598, 8.3684156 49.3872615, 8.3684552 49.3872651, 8.3684914 49.3872713, 8.368527 49.3872791, 8.3685919 49.3872956)",,,,
36298682,,Limburgstraße,residential,False,True,186.338,,30,"LINESTRING (8.3656686 49.3885225, 8.3654599 49.3888301, 8.3654159 49.3888905, 8.3653721 49.3889483, 8.365314 49.3890212, 8.3645236 49.3900229)",,,,
37264000,,Iggelheimer Straße,residential,False,True,60.641,,,"LINESTRING (8.3673116 49.3853421, 8.3668247 49.3857859)",,,,
36298654,,Danziger Straße,residential,False,False,50.074000000000005,,30,"LINESTRING (8.3763992 49.3898708, 8.3762496 49.3898381, 8.375978 49.3897723, 8.3757514 49.389713)",,8.5,,
37263987,,Johannesstraße,residential,False,True,123.956,,30,"LINESTRING (8.3763992 49.3898708, 8.3764665 49.3897588, 8.3770433 49.3888379)",,,,
36298673,,Tilsiter Straße,residential,False,False,34.173,,30,"LINESTRING (8.37611 49.3903618, 8.3762104 49.3902085, 8.3762952 49.3900791)",,,,
36298673,,Tilsiter Straße,residential,False,True,130.466,,30,"LINESTRING (8.37611 49.3903618, 8.3759216 49.3903197, 8.375545 49.3902355, 8.3751692 49.3901515, 8.3744044 49.3899821)",,,,
36298673,,Tilsiter Straße,residential,False,False,130.466,,30,"LINESTRING (8.3744044 49.3899821, 8.3751692 49.3901515, 8.375545 49.3902355, 8.3759216 49.3903197, 8.37611 49.3903618)",,,,
545640257,,Bleichstraße,residential,False,True,65.959,,30,"LINESTRING (8.3744044 49.3899821, 8.3744527 49.3899186, 8.3745256 49.3898455, 8.3745938 49.3897705, 8.3746534 49.3896994, 8.3748421 49.3894623)",,,,
98717502,,Danziger Straße,residential,False,True,48.792,,30,"LINESTRING (8.3757514 49.389713, 8.3759936 49.3893035)",,,,
