osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry,bridge,ref,lanes
"[35100208, 35100207, 844990701, 26373671]",Günzburger Straße,tertiary,50,False,False,115.33699999999999,6,"LINESTRING (10.3668779 48.5500268, 10.3669702 48.549944, 10.367005 48.5499127, 10.3671413 48.5497919, 10.3672013 48.5497353, 10.3672686 48.5496719, 10.3673761 48.549544, 10.3674485 48.5494487, 10.3675915 48.5491169)",yes,,
"[26397587, 844990701, 26373670]",Günzburger Straße,tertiary,"['50', '30']",False,True,186.96999999999997,6,"LINESTRING (10.3668779 48.5500268, 10.3668494 48.5500529, 10.3666969 48.5501926, 10.3665722 48.5503073, 10.3665288 48.5503466, 10.3664039 48.5504611, 10.3660188 48.5508139, 10.3659952 48.5508355, 10.3658824 48.5509389, 10.3657699 48.5510509, 10.3656716 48.5511974, 10.3655833 48.5513706, 10.3655195 48.5514369)",yes,,
26420507,Bächinger Straße,tertiary,50,False,True,294.331,5,"LINESTRING (10.3675915 48.5491169, 10.3669594 48.5489811, 10.3667399 48.548934, 10.3665844 48.5489006, 10.3665172 48.5488861, 10.3661987 48.5488177, 10.3660302 48.5487815, 10.3659831 48.5487714, 10.3658102 48.5487342, 10.3656914 48.5487087, 10.3654729 48.5486803, 10.365227 48.5486483, 10.364997 48.5486184, 10.3647789 48.54859, 10.3644891 48.5485523, 10.3643051 48.5485284, 10.3642599 48.5485225, 10.3641114 48.5484978, 10.3640522 48.548488, 10.3637342 48.5484351)",,DLG 12,
"[35100208, 844990701, 26373671, 35100207]",Günzburger Straße,tertiary,50,False,True,115.33699999999999,6,"LINESTRING (10.3675915 48.5491169, 10.3674485 48.5494487, 10.3673761 48.549544, 10.3672686 48.5496719, 10.3672013 48.5497353, 10.3671413 48.5497919, 10.367005 48.5499127, 10.3669702 48.549944, 10.3668779 48.5500268)",yes,,
330625624,Günzburger Straße,tertiary,50,False,False,118.238,6,"LINESTRING (10.3675915 48.5491169, 10.367696 48.5488042, 10.3677276 48.5486804, 10.367738 48.5486396, 10.3677637 48.5485392, 10.3677713 48.5485095, 10.3677757 48.5484787, 10.3677843 48.5484188, 10.3678251 48.5481339, 10.3678346 48.5480673)",,DLG 12,
26339747,Schützenstraße,residential,50,False,False,159.879,4,"LINESTRING (10.3678346 48.5480673, 10.3679075 48.5480733, 10.3688792 48.5481533, 10.3689153 48.5481579, 10.3695552 48.5482404, 10.3696137 48.5482479, 10.3697768 48.5482689, 10.3699647 48.548323)",,,
330625624,Günzburger Straße,tertiary,50,False,True,118.238,6,"LINESTRING (10.3678346 48.5480673, 10.3678251 48.5481339, 10.3677843 48.5484188, 10.3677757 48.5484787, 10.3677713 48.5485095, 10.3677637 48.5485392, 10.367738 48.5486396, 10.3677276 48.5486804, 10.367696 48.5488042, 10.3675915 48.5491169)",,DLG 12,
26339748,Ehlaweg,residential,50,False,False,10.246,4,"LINESTRING (10.3699647 48.548323, 10.3700981 48.5482967)",,,
26339747,Schützenstraße,residential,50,False,False,183.964,4,"LINESTRING (10.3699647 48.548323, 10.3700899 48.5484214, 10.3701602 48.5485346, 10.3701773 48.5486652, 10.3700716 48.5490787, 10.3701031 48.5491714, 10.3701517 48.5492579, 10.3702592 48.5493609, 10.37044 48.5494617, 10.3704948 48.5494789, 10.3709604 48.5496312)",,,
26339747,Schützenstraße,residential,50,False,True,159.87900000000002,4,"LINESTRING (10.3699647 48.548323, 10.3697768 48.5482689, 10.3696137 48.5482479, 10.3695552 48.5482404, 10.3689153 48.5481579, 10.3688792 48.5481533, 10.3679075 48.5480733, 10.3678346 48.5480673)",,,
26339747,Schützenstraße,residential,50,False,True,183.96400000000003,4,"LINESTRING (10.3709604 48.5496312, 10.3704948 48.5494789, 10.37044 48.5494617, 10.3702592 48.5493609, 10.3701517 48.5492579, 10.3701031 48.5491714, 10.3700716 48.5490787, 10.3701773 48.5486652, 10.3701602 48.5485346, 10.3700899 48.5484214, 10.3699647 48.548323)",,,
"[26339778, 35100205, 26339758]",Bahnhofstraße,residential,30,False,True,152.388,,"LINESTRING (10.3709604 48.5496312, 10.3708473 48.5498174, 10.3706029 48.5502197, 10.3705648 48.550283, 10.370534 48.5503342, 10.370309 48.550739, 10.3702369 48.5508678, 10.3702127 48.550909)",yes,,
192592922,Bahnhofstraße,residential,50,False,True,46.977000000000004,,"LINESTRING (10.3709604 48.5496312, 10.3712731 48.5497208, 10.3715461 48.549799)",,,
192592925,Bahnhofstraße,residential,50,False,False,192.45100000000002,,"LINESTRING (10.3709604 48.5496312, 10.3711887 48.5493788, 10.371306 48.5493077, 10.3714375 48.5492658, 10.371625 48.5492294, 10.3717435 48.5492108, 10.3724024 48.5491067, 10.3724683 48.5490966, 10.3726259 48.5490758, 10.3728704 48.5490404, 10.3729547 48.5490303, 10.3732563 48.5489951)",,,
26339748,Ehlaweg,residential,50,False,True,282.624,4,"LINESTRING (10.3732563 48.5489951, 10.3731729 48.5485218, 10.3731175 48.5484823, 10.3730105 48.5484524, 10.3721309 48.5484145, 10.3720384 48.5484103, 10.371504 48.5483748, 10.371171 48.548357, 10.3709212 48.5483436, 10.3706679 48.5483301, 10.3705552 48.5483228, 10.3700981 48.5482967)",,,
26339761,Grottenhofen,residential,30,False,True,121.40199999999999,5,"LINESTRING (10.3732563 48.5489951, 10.3732258 48.5494767, 10.3732113 48.5496169, 10.3730843 48.5498938, 10.3730054 48.5500659)",,,
192592925,Bahnhofstraße,residential,50,False,True,192.45099999999996,,"LINESTRING (10.3732563 48.5489951, 10.3729547 48.5490303, 10.3728704 48.5490404, 10.3726259 48.5490758, 10.3724683 48.5490966, 10.3724024 48.5491067, 10.3717435 48.5492108, 10.371625 48.5492294, 10.3714375 48.5492658, 10.371306 48.5493077, 10.3711887 48.5493788, 10.3709604 48.5496312)",,,
26339749,Walkstraße,residential,30,False,False,48.452,,"LINESTRING (10.3688217 48.5510776, 10.3689845 48.5514998)",,,
26339749,Walkstraße,residential,30,False,True,54.406,,"LINESTRING (10.3688217 48.5510776, 10.3685947 48.5509659, 10.3684066 48.5508781, 10.368223 48.5507907)",,,
26339755,Am Bach,residential,30,False,False,125.54799999999999,,"LINESTRING (10.3688217 48.5510776, 10.3694093 48.5508261, 10.3696962 48.5506972, 10.3698428 48.5506771, 10.369931 48.5507343, 10.3702127 48.550909)",,,
26339749,Walkstraße,residential,30,False,True,48.452,,"LINESTRING (10.3689845 48.5514998, 10.3688217 48.5510776)",,,
26339749,Walkstraße,residential,30,False,False,79.92800000000001,,"LINESTRING (10.3689845 48.5514998, 10.3692079 48.551613, 10.3693819 48.551661, 10.3695368 48.5516809, 10.369721 48.5516915, 10.3698597 48.5516886, 10.3699935 48.5516788)",,,
26339752,Walkstraße,residential,,False,False,15.732999999999999,4,"LINESTRING (10.3689845 48.5514998, 10.3688756 48.5515326, 10.3687817 48.5515368)",,,
26339749,Walkstraße,residential,30,False,True,79.928,,"LINESTRING (10.3699935 48.5516788, 10.3698597 48.5516886, 10.369721 48.5516915, 10.3695368 48.5516809, 10.3693819 48.551661, 10.3692079 48.551613, 10.3689845 48.5514998)",,,
26339778,Bahnhofstraße,residential,30,False,False,89.187,,"LINESTRING (10.3699935 48.5516788, 10.3699615 48.5515695, 10.3699476 48.5514783, 10.3699582 48.5513844, 10.3699838 48.5513141, 10.3700952 48.5511038, 10.3702127 48.550909)",,,
"[26339777, 26339778, 429144869, 35576526, 35576528, 26339775]",Bahnhofstraße,residential,30,False,True,68.654,5,"LINESTRING (10.3699935 48.5516788, 10.370012 48.551735, 10.3700635 48.5518916, 10.3701192 48.552025, 10.370127 48.5520411, 10.3701819 48.5521953, 10.3702097 48.5522792)",yes,,
26339749,Walkstraße,residential,30,False,False,54.406000000000006,,"LINESTRING (10.368223 48.5507907, 10.3684066 48.5508781, 10.3685947 48.5509659, 10.3688217 48.5510776)",,,
26339749,Walkstraße,residential,30,False,True,96.359,,"LINESTRING (10.368223 48.5507907, 10.3681654 48.5507653, 10.3677276 48.5505719, 10.3674617 48.5503819, 10.3673843 48.5502884, 10.3673404 48.5501857)",,,
26339752,Walkstraße,residential,,False,True,145.84300000000002,4,"LINESTRING (10.368223 48.5507907, 10.3681516 48.5508716, 10.368116 48.5509226, 10.3679939 48.5510971, 10.3679643 48.5511395, 10.367914 48.5512571, 10.3678662 48.5514414, 10.3681132 48.5514682, 10.3682977 48.5514882, 10.3687817 48.5515368)",,,
26339749,Walkstraße,residential,30,False,False,96.35899999999998,,"LINESTRING (10.3673404 48.5501857, 10.3673843 48.5502884, 10.3674617 48.5503819, 10.3677276 48.5505719, 10.3681654 48.5507653, 10.368223 48.5507907)",,,
26339749,Walkstraße,residential,30,False,True,38.43,,"LINESTRING (10.3673404 48.5501857, 10.3671252 48.5501238, 10.3668779 48.5500268)",,,
26339754,Walkstraße,residential,50,False,False,82.25,,"LINESTRING (10.3673404 48.5501857, 10.3674067 48.5501354, 10.3674233 48.5500897, 10.3674965 48.549888, 10.3675062 48.5498614, 10.3675935 48.5497088, 10.3676289 48.5496468, 10.3676911 48.5495381, 10.3677154 48.5494956)",,,
26339754,Walkstraße,residential,50,False,True,82.25,,"LINESTRING (10.3677154 48.5494956, 10.3676911 48.5495381, 10.3676289 48.5496468, 10.3675935 48.5497088, 10.3675062 48.5498614, 10.3674965 48.549888, 10.3674233 48.5500897, 10.3674067 48.5501354, 10.3673404 48.5501857)",,,
26339755,Am Bach,residential,30,False,True,125.548,,"LINESTRING (10.3702127 48.550909, 10.369931 48.5507343, 10.3698428 48.5506771, 10.3696962 48.5506972, 10.3694093 48.5508261, 10.3688217 48.5510776)",,,
"[26339778, 35100205, 26339758]",Bahnhofstraße,residential,30,False,False,152.388,,"LINESTRING (10.3702127 48.550909, 10.3702369 48.5508678, 10.370309 48.550739, 10.370534 48.5503342, 10.3705648 48.550283, 10.3706029 48.5502197, 10.3708473 48.5498174, 10.3709604 48.5496312)",yes,,
26339778,Bahnhofstraße,residential,30,False,True,89.18699999999998,,"LINESTRING (10.3702127 48.550909, 10.3700952 48.5511038, 10.3699838 48.5513141, 10.3699582 48.5513844, 10.3699476 48.5514783, 10.3699615 48.5515695, 10.3699935 48.5516788)",,,
26339761,Grottenhofen,residential,30,False,False,121.40199999999999,5,"LINESTRING (10.3730054 48.5500659, 10.3730843 48.5498938, 10.3732113 48.5496169, 10.3732258 48.5494767, 10.3732563 48.5489951)",,,
"[26339762, 192592933, 35576525]",Grottenhofen,residential,30,False,False,173.54500000000002,5,"LINESTRING (10.3730054 48.5500659, 10.372619 48.5501836, 10.3725326 48.5502451, 10.3724502 48.5503038, 10.3721783 48.5504973, 10.3721259 48.5505643, 10.3718471 48.550921, 10.3718294 48.5509437, 10.3716294 48.5512218, 10.3715994 48.5512567)",yes,,
"[26339769, 35576523, 35576521]",Auf der Insel,residential,30,False,False,72.58500000000001,5,"LINESTRING (10.3715994 48.5512567, 10.3714641 48.5514436, 10.371472 48.5515414, 10.3715526 48.5516524, 10.3716001 48.551701, 10.3716925 48.5517956, 10.3717424 48.5518382)",yes,,
35576524,Auf der Insel,residential,30,False,False,177.735,5,"LINESTRING (10.3715994 48.5512567, 10.37178 48.5512086, 10.3718976 48.5511838, 10.3727502 48.5510043, 10.3731975 48.5509084, 10.3734341 48.550857, 10.3736662 48.5508071, 10.3738943 48.5507606)",,,
"[35576525, 26339762, 192592933]",Grottenhofen,residential,30,False,True,173.545,5,"LINESTRING (10.3715994 48.5512567, 10.3716294 48.5512218, 10.3718294 48.5509437, 10.3718471 48.550921, 10.3721259 48.5505643, 10.3721783 48.5504973, 10.3724502 48.5503038, 10.3725326 48.5502451, 10.372619 48.5501836, 10.3730054 48.5500659)",yes,,
35576524,Auf der Insel,residential,30,False,True,177.735,5,"LINESTRING (10.3738943 48.5507606, 10.3736662 48.5508071, 10.3734341 48.550857, 10.3731975 48.5509084, 10.3727502 48.5510043, 10.3718976 48.5511838, 10.37178 48.5512086, 10.3715994 48.5512567)",,,
26339776,Untere Vorstadt,residential,50,False,False,162.45299999999997,5,"LINESTRING (10.3720309 48.5528958, 10.372082 48.5529252, 10.3721125 48.5529428, 10.372402 48.5532419, 10.3725617 48.5533986, 10.3726333 48.5534871, 10.3727829 48.5536721, 10.372838 48.5537402, 10.3728707 48.5537754, 10.3729416 48.5538515, 10.3730213 48.5539373, 10.3731443 48.5540694, 10.3732005 48.5541299)",,,
"[26339776, 390383262]",Untere Vorstadt,residential,"['50', '30']",False,True,51.328,5,"LINESTRING (10.3720309 48.5528958, 10.3719064 48.5528667, 10.3716689 48.5528439, 10.371549 48.5528324, 10.3713469 48.5528131)",,,
429144873,Grünbaumberg,residential,30,False,True,77.365,5,"LINESTRING (10.3720309 48.5528958, 10.3720573 48.552669, 10.3720725 48.5525379, 10.3720839 48.5524396, 10.3721115 48.5522021)",,,
26339776,Untere Vorstadt,residential,50,False,True,162.453,5,"LINESTRING (10.3732005 48.5541299, 10.3731443 48.5540694, 10.3730213 48.5539373, 10.3729416 48.5538515, 10.3728707 48.5537754, 10.372838 48.5537402, 10.3727829 48.5536721, 10.3726333 48.5534871, 10.3725617 48.5533986, 10.372402 48.5532419, 10.3721125 48.5529428, 10.372082 48.5529252, 10.3720309 48.5528958)",,,
32317845,Lauinger Straße,tertiary,50,False,False,34.541,,"LINESTRING (10.3732005 48.5541299, 10.3732761 48.5541166, 10.3736541 48.5540502)",,DLG 7,
32317845,Lauinger Straße,tertiary,50,False,True,136.257,,"LINESTRING (10.3732005 48.5541299, 10.3725486 48.5542503, 10.3723323 48.5542903, 10.3720756 48.5543377, 10.3718418 48.5543933, 10.3714496 48.5545178)",,DLG 7,
"[26339777, 26339778, 429144869, 35576526, 35576528, 26339775]",Bahnhofstraße,residential,30,False,False,68.654,5,"LINESTRING (10.3702097 48.5522792, 10.3701819 48.5521953, 10.370127 48.5520411, 10.3701192 48.552025, 10.3700635 48.5518916, 10.370012 48.551735, 10.3699935 48.5516788)",yes,,
26339775,Bahnhofstraße,residential,30,False,True,60.227000000000004,5,"LINESTRING (10.3702097 48.5522792, 10.3702675 48.552436, 10.3703169 48.5525422, 10.3703254 48.5525625, 10.3703806 48.5526723, 10.3704223 48.5527427, 10.3704682 48.5527906)",,,
26395080,Im Deil,residential,30,False,False,39.085,4,"LINESTRING (10.3702097 48.5522792, 10.3701055 48.5522954, 10.3698573 48.5523339, 10.3698347 48.5523374, 10.369762 48.5524211)",,,
26366424,Professor-Bamann-Straße,residential,30,False,False,42.528999999999996,5,"LINESTRING (10.3698128 48.5530584, 10.3694045 48.5531497, 10.369372 48.5531564, 10.3692631 48.5531759)",,,
"[26366424, 379355385, 379355386]",Professor-Bamann-Straße,residential,30,False,True,59.916000000000004,5,"LINESTRING (10.3698128 48.5530584, 10.3698825 48.5530422, 10.3699052 48.5530374, 10.3699943 48.5530186, 10.370018 48.5530135, 10.3701124 48.5529929, 10.3702701 48.5529487, 10.3703578 48.5529132, 10.3704362 48.5528664, 10.3704682 48.5527906)",,,
26366425,An der Stadtmauer,residential,30,True,False,92.93199999999999,4,"LINESTRING (10.3698128 48.5530584, 10.3698349 48.5531051, 10.3698509 48.5531391, 10.3698633 48.5531654, 10.3699498 48.5535007, 10.3700018 48.5537361, 10.3700287 48.5538806)",,,
26366424,Professor-Bamann-Straße,residential,30,False,True,114.19500000000001,5,"LINESTRING (10.3677528 48.5534067, 10.3679321 48.5533819, 10.3682804 48.5533406, 10.3686604 48.5532854, 10.3688416 48.5532597, 10.3692211 48.553185, 10.3692631 48.5531759)",,,
26366431,Hauptstraße,residential,30,False,True,79.602,5,"LINESTRING (10.3677528 48.5534067, 10.3676345 48.5533467, 10.3673835 48.5532707, 10.366805 48.5530653)",,,
26366436,Schaberlache,residential,30,False,True,147.782,4,"LINESTRING (10.3677528 48.5534067, 10.3677331 48.5532994, 10.3677738 48.5530575, 10.367791 48.5529632, 10.3677998 48.5529154, 10.3677447 48.5528488, 10.3675219 48.5528248, 10.3673378 48.5528049, 10.3672039 48.5528235, 10.3671424 48.5528321, 10.3669597 48.5528602, 10.3668508 48.5530015, 10.366805 48.5530653)",,,
32317839,Hauptstraße,residential,30,False,False,54.375,5,"LINESTRING (10.3677528 48.5534067, 10.367806 48.5534693, 10.3678318 48.5535102, 10.367898 48.5536297, 10.3679346 48.5537252, 10.3679742 48.5538699)",,,
26366424,Professor-Bamann-Straße,residential,30,False,False,114.195,5,"LINESTRING (10.3692631 48.5531759, 10.3692211 48.553185, 10.3688416 48.5532597, 10.3686604 48.5532854, 10.3682804 48.5533406, 10.3679321 48.5533819, 10.3677528 48.5534067)",,,
26366424,Professor-Bamann-Straße,residential,30,False,True,42.528999999999996,5,"LINESTRING (10.3692631 48.5531759, 10.369372 48.5531564, 10.3694045 48.5531497, 10.3698128 48.5530584)",,,
390448581,Kalte Gasse,residential,30,False,False,84.522,4,"LINESTRING (10.3692631 48.5531759, 10.3692721 48.5532189, 10.369323 48.5534671, 10.3693298 48.5535001, 10.3693664 48.5536786, 10.3693828 48.5537586, 10.3694178 48.5539291)",,,
26366428,Schulstraße,residential,30,False,False,45.286,4,"LINESTRING (10.3700287 48.5538806, 10.3694178 48.5539291)",,,
26366426,An der Stadtmauer,residential,30,False,True,79.214,4,"LINESTRING (10.3700287 48.5538806, 10.3700741 48.5541885, 10.3700456 48.5542947, 10.3699098 48.5543486, 10.3696358 48.5544064)",,,
26366426,An der Stadtmauer,residential,30,False,False,79.214,4,"LINESTRING (10.3696358 48.5544064, 10.3699098 48.5543486, 10.3700456 48.5542947, 10.3700741 48.5541885, 10.3700287 48.5538806)",,,
26366430,Kalte Gasse,residential,30,False,True,56.178,4,"LINESTRING (10.3696358 48.5544064, 10.3694789 48.5542027, 10.3694178 48.5539291)",,,
32317839,Hauptstraße,residential,30,False,True,5.427,5,"LINESTRING (10.368001 48.5545473, 10.3679997 48.5544985)",,,
26366427,An der Stadtmauer,residential,30,True,False,122.10900000000001,4,"LINESTRING (10.368001 48.5545473, 10.3684262 48.5545467, 10.3686273 48.5545155, 10.368661 48.5545103, 10.369134 48.5544893, 10.3695336 48.5544342, 10.3696358 48.5544064)",,,
"[34961176, 32317839]",Hauptstraße,residential,"['50', '30']",False,False,58.345,5,"LINESTRING (10.368001 48.5545473, 10.3680011 48.5546107, 10.3680014 48.554781, 10.3680037 48.555072)",,,
26366428,Schulstraße,residential,30,False,True,45.286,4,"LINESTRING (10.3694178 48.5539291, 10.3700287 48.5538806)",,,
26366429,Schulstraße,residential,30,False,False,105.696,4,"LINESTRING (10.3694178 48.5539291, 10.3690085 48.55396, 10.3687645 48.5539646, 10.3685953 48.5539678, 10.3679848 48.5539793)",,,
26366430,Kalte Gasse,residential,30,False,False,56.178,4,"LINESTRING (10.3694178 48.5539291, 10.3694789 48.5542027, 10.3696358 48.5544064)",,,
390448581,Kalte Gasse,residential,30,False,True,84.522,4,"LINESTRING (10.3694178 48.5539291, 10.3693828 48.5537586, 10.3693664 48.5536786, 10.3693298 48.5535001, 10.369323 48.5534671, 10.3692721 48.5532189, 10.3692631 48.5531759)",,,
32317839,Hauptstraße,residential,30,False,False,57.743,5,"LINESTRING (10.3679848 48.5539793, 10.3679997 48.5544985)",,,
32317839,Hauptstraße,residential,30,False,True,12.19,5,"LINESTRING (10.3679848 48.5539793, 10.3679742 48.5538699)",,,
26366429,Schulstraße,residential,30,False,True,105.696,4,"LINESTRING (10.3679848 48.5539793, 10.3685953 48.5539678, 10.3687645 48.5539646, 10.3690085 48.55396, 10.3694178 48.5539291)",,,
26366431,Hauptstraße,residential,30,False,False,19.953,5,"LINESTRING (10.3665728 48.5529727, 10.366805 48.5530653)",,,
26366431,Hauptstraße,residential,30,False,True,129.32799999999997,5,"LINESTRING (10.3665728 48.5529727, 10.3663459 48.5528457, 10.3662507 48.5527733, 10.3661403 48.5526559, 10.3660824 48.5525774, 10.3660451 48.5525268, 10.3659776 48.5524353, 10.3659526 48.5524014, 10.3658153 48.5522147, 10.3656882 48.5519886)",,,
26366432,Luitpoldstraße,residential,30,False,True,79.70400000000001,4,"LINESTRING (10.3665728 48.5529727, 10.3661248 48.5533324, 10.3660191 48.5534293, 10.365968 48.553476, 10.365903 48.5535355)",,,
26366431,Hauptstraße,residential,30,False,True,19.953,5,"LINESTRING (10.366805 48.5530653, 10.3665728 48.5529727)",,,
26366431,Hauptstraße,residential,30,False,False,79.60199999999999,5,"LINESTRING (10.366805 48.5530653, 10.3673835 48.5532707, 10.3676345 48.5533467, 10.3677528 48.5534067)",,,
26366436,Schaberlache,residential,30,False,False,147.782,4,"LINESTRING (10.366805 48.5530653, 10.3668508 48.5530015, 10.3669597 48.5528602, 10.3671424 48.5528321, 10.3672039 48.5528235, 10.3673378 48.5528049, 10.3675219 48.5528248, 10.3677447 48.5528488, 10.3677998 48.5529154, 10.367791 48.5529632, 10.3677738 48.5530575, 10.3677331 48.5532994, 10.3677528 48.5534067)",,,
26395068,Medlinger Straße,tertiary,50,False,True,106.356,,"LINESTRING (10.3680037 48.555072, 10.3678723 48.5550723, 10.3677178 48.5550727, 10.3676202 48.5550729, 10.3674417 48.5550734, 10.3671544 48.5550645, 10.3669812 48.5550592, 10.3665622 48.5550256)",,DLG 7,
32317845,Lauinger Straße,tertiary,50,False,False,154.925,,"LINESTRING (10.3680037 48.555072, 10.3680142 48.5550719, 10.3683448 48.5550688, 10.3684028 48.5550683, 10.3685565 48.5550674, 10.3691477 48.5550147, 10.3692014 48.55501, 10.3695811 48.5549716, 10.369773 48.5549524, 10.3700924 48.5549196)",,DLG 7,
"[34961176, 32317839]",Hauptstraße,residential,"['50', '30']",False,True,58.345,5,"LINESTRING (10.3680037 48.555072, 10.3680014 48.554781, 10.3680011 48.5546107, 10.368001 48.5545473)",,,
26366433,Sitzenbergerstraße,residential,30,False,True,82.804,4,"LINESTRING (10.3668687 48.5538546, 10.3670093 48.5538695, 10.3671426 48.5538327, 10.3674661 48.5538756, 10.3676195 48.5538771, 10.3679742 48.5538699)",,,
26366434,Färbergasse,residential,30,True,False,176.86499999999995,4,"LINESTRING (10.3668687 48.5538546, 10.3668572 48.5538957, 10.3666517 48.5542748, 10.3666173 48.5544518, 10.3666363 48.5545003, 10.3667534 48.5545452, 10.3674689 48.5545395, 10.3675906 48.5545248, 10.3676892 48.5545128, 10.3679997 48.5544985)",,,
26366435,Sitzenbergerstraße,residential,,False,False,32.306,3,"LINESTRING (10.3668687 48.5538546, 10.366607 48.5538188, 10.3664485 48.5537751)",,,
26366435,Sitzenbergerstraße,residential,,False,False,48.185,3,"LINESTRING (10.3664485 48.5537751, 10.365903 48.5535355)",,,
26366435,Sitzenbergerstraße,residential,,False,True,32.306,3,"LINESTRING (10.3664485 48.5537751, 10.366607 48.5538188, 10.3668687 48.5538546)",,,
26395062,Sitzenbergerstraße,residential,,False,False,53.436,3,"LINESTRING (10.3664485 48.5537751, 10.3663674 48.5538841, 10.3663449 48.5539143, 10.3661698 48.5541496, 10.3661253 48.5542054)",,,
26366435,Sitzenbergerstraße,residential,,False,True,48.185,3,"LINESTRING (10.365903 48.5535355, 10.3664485 48.5537751)",,,
26366432,Luitpoldstraße,residential,30,False,False,79.70400000000001,4,"LINESTRING (10.365903 48.5535355, 10.365968 48.553476, 10.3660191 48.5534293, 10.3661248 48.5533324, 10.3665728 48.5529727)",,,
26366432,Luitpoldstraße,residential,30,False,True,60.717,4,"LINESTRING (10.365903 48.5535355, 10.3656952 48.5537577, 10.3655682 48.5539315, 10.3655079 48.554014)",,,
32317845,Lauinger Straße,tertiary,50,False,False,62.165,,"LINESTRING (10.3707033 48.5547796, 10.3714496 48.5545178)",,DLG 7,
32317845,Lauinger Straße,tertiary,50,False,True,47.61,,"LINESTRING (10.3707033 48.5547796, 10.370606 48.5548049, 10.3703712 48.5548609, 10.370159 48.5549087, 10.3700924 48.5549196)",,DLG 7,
174176641,Frühlingstraße,residential,30,False,False,218.92699999999996,,"LINESTRING (10.3707033 48.5547796, 10.3707309 48.5548378, 10.3707576 48.5548836, 10.3707873 48.5550595, 10.370789 48.5550698, 10.3708185 48.5552448, 10.3709092 48.5557821, 10.370936 48.5559412, 10.3709727 48.5561509, 10.3709774 48.5561779, 10.3710091 48.5563586, 10.3710201 48.5564214, 10.3710742 48.5567305)",,,
26397590,Am Grillenberg,residential,30,False,False,98.437,4,"LINESTRING (10.3616928 48.5550001, 10.3614415 48.5541306)",,,
198674493,Medlinger Straße,tertiary,50,False,False,49.526,,"LINESTRING (10.3616928 48.5550001, 10.3623365 48.5548703)",,,
26395062,Sitzenbergerstraße,residential,,False,True,53.436,3,"LINESTRING (10.3661253 48.5542054, 10.3661698 48.5541496, 10.3663449 48.5539143, 10.3663674 48.5538841, 10.3664485 48.5537751)",,,
26395067,Am Wehrgang,residential,,False,False,157.399,4,"LINESTRING (10.3655611 48.5529298, 10.3653609 48.5529273, 10.3651702 48.5530335, 10.3649986 48.5532542, 10.3649304 48.553479, 10.3649526 48.5535748, 10.3649768 48.5536793, 10.3651144 48.55387, 10.3652739 48.5540079, 10.3653224 48.5540499)",,,
26395067,Am Wehrgang,residential,,False,False,15.428,4,"LINESTRING (10.3653224 48.5540499, 10.3654564 48.5541566)",,,
390778117,Luitpoldstraße,residential,30,False,True,14.225,4,"LINESTRING (10.3653224 48.5540499, 10.3655079 48.554014)",,,
