osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,width,bridge
304386356,False,Theodor-Körner-Straße,residential,True,22.47,"LINESTRING (13.1107228 51.3003881, 13.1107622 51.3003304, 13.1107749 51.3002897, 13.1107811 51.3002696, 13.1108046 51.3001936)",,,,,
"[1205357793, 336922158, 336922159, 982083986, 257053338, 257053339]",False,Promenade,primary,False,200.781,"LINESTRING (13.1107228 51.3003881, 13.1105279 51.300355, 13.1104853 51.3003445, 13.1104556 51.3003372, 13.110432 51.3003314, 13.1103156 51.3003027, 13.1099589 51.300206, 13.1098757 51.3001827, 13.1097194 51.3001436, 13.1095075 51.3000965, 13.1093451 51.300068, 13.1092126 51.3000471, 13.1089107 51.3000003, 13.1088243 51.2999869, 13.1082167 51.2999044, 13.1081598 51.2998967, 13.1079651 51.2998703)","['4', '2', '3']",B 6,50,,
"[336922160, 336922161, 982083988]",False,Promenade,primary,True,92.71199999999999,"LINESTRING (13.1107228 51.3003881, 13.1109012 51.3003957, 13.1109549 51.300397, 13.1111289 51.3003919, 13.1112061 51.3003897, 13.1113792 51.3003754, 13.1115291 51.3003565, 13.1116391 51.3003354, 13.1118096 51.3002913, 13.1120098 51.3002307)",3,B 6,50,,
"[982083987, 304386357, 336922167]",False,Theodor-Körner-Straße,unclassified,False,223.311,"LINESTRING (13.1107228 51.3003881, 13.1106365 51.300485, 13.1106321 51.3005058, 13.1106294 51.3005188, 13.1105733 51.3007862, 13.1105543 51.3008897, 13.1105214 51.3010135, 13.1104536 51.3012092, 13.1104425 51.3012445, 13.110371 51.3013396, 13.1101613 51.3015669, 13.1098667 51.3018949, 13.1096336 51.302153, 13.1095673 51.3022302)","['2', '3']",,50,,
19076775,False,Eichstädt-Promenade,tertiary,False,31.737000000000002,"LINESTRING (13.1139462 51.2961887, 13.113815 51.2961188, 13.1136945 51.2960503, 13.1136174 51.2959918)",3,,50,7,
"[257052610, 336922125, 617892663]",False,Dresdener Straße,primary,False,126.45,"LINESTRING (13.1139462 51.2961887, 13.113856 51.2962657, 13.1138231 51.2963115, 13.1137801 51.296393, 13.113704 51.296571, 13.1135656 51.2968655, 13.1134412 51.2971303, 13.1133788 51.2972632)","['2', '3']",B 6,,,
19076775,False,Eichstädt-Promenade,tertiary,True,31.737000000000002,"LINESTRING (13.1136174 51.2959918, 13.1136945 51.2960503, 13.113815 51.2961188, 13.1139462 51.2961887)",3,,50,7,
240890898,False,Eichstädt-Promenade,tertiary,False,177.67699999999996,"LINESTRING (13.1136174 51.2959918, 13.1135818 51.295943, 13.1135215 51.2958633, 13.1130276 51.2951445, 13.1129059 51.2949803, 13.1128505 51.2948973, 13.1128201 51.2948369, 13.1128118 51.2947729, 13.1128545 51.2946195, 13.1129272 51.2945089)",,,50,7,
"[53659010, 53659007, 336922119]",False,"['Breite Straße', 'Brücke Breite Straße']",unclassified,False,99.587,"LINESTRING (13.1136174 51.2959918, 13.1135867 51.2960016, 13.1135278 51.2960071, 13.1133926 51.2960225, 13.1126811 51.2960448, 13.1125063 51.2960485, 13.1124899 51.2960483, 13.1122742 51.29605, 13.1121928 51.2960507)",1,,30,7,yes
27332450,False,Miltitzplatz,secondary,True,115.693,"LINESTRING (13.1052144 51.296705, 13.1051518 51.2966205, 13.1050766 51.296557, 13.1049349 51.2964737, 13.1047542 51.2963886, 13.104728 51.2963765, 13.1045833 51.2963099, 13.1044132 51.2962355, 13.1042543 51.2961853, 13.1040868 51.2961415, 13.1039051 51.2961101)",2,S 38,50,,
350640973,False,Freiherr-vom-Stein-Promenade,tertiary,True,14.458,"LINESTRING (13.1052144 51.296705, 13.1053155 51.2966819, 13.1054009 51.296649)",2,,50,6,
"[27332452, 413240989]",False,Friedrich-Naumann-Promenade,secondary,False,141.215,"LINESTRING (13.1052144 51.296705, 13.1052429 51.2967501, 13.1052672 51.2968025, 13.1052843 51.2968885, 13.1052814 51.2969946, 13.1052653 51.2970554, 13.1052404 51.2971445, 13.1051988 51.2972126, 13.1051069 51.2973172, 13.1050109 51.2974114, 13.1046716 51.2977443, 13.1045655 51.2978483)","['2', '3']",S 38,50,,
28175623,True,Gartenstraße,residential,False,167.51399999999995,"LINESTRING (13.1095673 51.3022302, 13.1090252 51.3021048, 13.1084662 51.3019808, 13.1074813 51.30176, 13.1073952 51.3017705, 13.1073204 51.301816)",,,,5,
28175624,False,Lichtstraße,residential,True,215.512,"LINESTRING (13.1095673 51.3022302, 13.109673 51.3022744, 13.1097629 51.3022955, 13.1098284 51.3023132, 13.1108214 51.3025809, 13.1108764 51.3025958, 13.1109036 51.3025996, 13.1109757 51.3026095, 13.1115715 51.302614, 13.1121823 51.3026194, 13.1121825 51.3024371, 13.1121825 51.302397)",,,,5,
"[982083987, 304386357, 336922167]",False,Theodor-Körner-Straße,unclassified,True,223.311,"LINESTRING (13.1095673 51.3022302, 13.1096336 51.302153, 13.1098667 51.3018949, 13.1101613 51.3015669, 13.110371 51.3013396, 13.1104425 51.3012445, 13.1104536 51.3012092, 13.1105214 51.3010135, 13.1105543 51.3008897, 13.1105733 51.3007862, 13.1106294 51.3005188, 13.1106321 51.3005058, 13.1106365 51.300485, 13.1107228 51.3003881)","['2', '3']",,50,,
"[983628582, 22737386, 982307853, 424993413]",False,An der Klosterkirche,residential,True,94.258,"LINESTRING (13.1057634 51.2982426, 13.1056304 51.2982082, 13.1055083 51.2981696, 13.1053461 51.2981153, 13.1050479 51.2979974, 13.1047792 51.297913, 13.1047546 51.2979052, 13.1045655 51.2978483)",,,30,,
22737389,False,Brüderstraße,residential,False,166.597,"LINESTRING (13.1057634 51.2982426, 13.1057607 51.298297, 13.1056873 51.2985021, 13.1056699 51.2985506, 13.105613 51.298687, 13.1055636 51.2988054, 13.1055438 51.2988626, 13.1053981 51.2992821, 13.1053153 51.2995486, 13.1053015 51.2997097)",,,30,,
112697500,False,Frongasse,residential,False,65.503,"LINESTRING (13.1057634 51.2982426, 13.1057843 51.2981676, 13.1058642 51.298021, 13.1058502 51.2979641, 13.1060388 51.2976877)",,,,,
"[355348057, 982307854]",False,Brüderstraße,residential,False,66.102,"LINESTRING (13.1057634 51.2982426, 13.1058865 51.2982451, 13.1061628 51.2982317, 13.106511 51.2982375, 13.1067127 51.2982457)",,,30,,
22737389,False,Brüderstraße,residential,True,166.59699999999998,"LINESTRING (13.1053015 51.2997097, 13.1053153 51.2995486, 13.1053981 51.2992821, 13.1055438 51.2988626, 13.1055636 51.2988054, 13.105613 51.298687, 13.1056699 51.2985506, 13.1056873 51.2985021, 13.1057607 51.298297, 13.1057634 51.2982426)",,,30,,
22737390,False,Altmarkt,residential,False,27.689,"LINESTRING (13.1085524 51.2985177, 13.1085645 51.2987666)",,,30,4,
"[472826550, 28174607]",False,"['Strehlaer Straße', 'Altmarkt']",residential,False,195.22,"LINESTRING (13.1085524 51.2985177, 13.1086758 51.2985261, 13.1092954 51.2986084, 13.1097382 51.2986785, 13.110085 51.2987334, 13.1112903 51.298904)",,,30,5,
28174607,False,Strehlaer Straße,residential,False,11.376,"LINESTRING (13.1112903 51.298904, 13.1114539 51.2989022)",,,30,5,
"[472826550, 28174607]",False,"['Altmarkt', 'Strehlaer Straße']",residential,True,195.22,"LINESTRING (13.1112903 51.298904, 13.110085 51.2987334, 13.1097382 51.2986785, 13.1092954 51.2986084, 13.1086758 51.2985261, 13.1085524 51.2985177)",,,30,5,
434343396,False,Kirchplatz,residential,True,45.154,"LINESTRING (13.1074857 51.2973828, 13.1072773 51.2977674)",,,30,,
22737393,False,Kirchplatz,residential,False,183.45,"LINESTRING (13.1074857 51.2973828, 13.1083695 51.2975604, 13.1083872 51.2975841, 13.1084094 51.2976257, 13.1084424 51.2976817, 13.1084505 51.2977107, 13.1084199 51.2978219, 13.1084022 51.2978631, 13.1083549 51.2978982, 13.1082939 51.2979204, 13.1081223 51.2979353, 13.1080286 51.2979317, 13.1072773 51.2977674)",,,,5,
434343396,False,Kirchplatz,residential,False,29.119999999999997,"LINESTRING (13.1074857 51.2973828, 13.1075244 51.2972725, 13.1075754 51.297127)",,,30,,
22737390,False,Altmarkt,residential,True,27.689,"LINESTRING (13.1085645 51.2987666, 13.1085524 51.2985177)",,,30,4,
"[336922138, 28175125, 1205357790]",False,Lutherstraße,residential,False,129.673,"LINESTRING (13.1085645 51.2987666, 13.108149 51.2995169, 13.108057 51.2996785, 13.1080411 51.2997064, 13.1080092 51.2997623, 13.1079907 51.2997949, 13.1079651 51.2998703)",3,,30,7,
"[50309352, 307871473]",True,"['Brüderstraße', 'Altmarkt']",residential,False,141.185,"LINESTRING (13.1085645 51.2987666, 13.1083842 51.2987147, 13.1080194 51.2986098, 13.1078917 51.2985731, 13.1074698 51.2984517, 13.1074302 51.2984409, 13.1069534 51.2983109, 13.1068757 51.2982897, 13.1067127 51.2982457)",,,30,4,
"[475364979, 28174604]",False,"['Ritterstraße', 'Altmarkt']",residential,True,189.13,"LINESTRING (13.1085645 51.2987666, 13.108642 51.2988076, 13.1091291 51.2989758, 13.1091844 51.298989, 13.1093454 51.2990262, 13.1095448 51.2990703, 13.1097444 51.2991058, 13.109991 51.2991476, 13.1101416 51.299169, 13.1102844 51.2991876, 13.1104242 51.299197, 13.1106029 51.2992056, 13.1107462 51.2992224, 13.1111273 51.2992772)",,,30,5,
"[49712091, 53659012, 287461894, 336922151]",False,"['Brückenstraße', 'Promenade']",primary,False,125.88,"LINESTRING (13.1129106 51.2992946, 13.1128749 51.2994376, 13.1128555 51.2995001, 13.1128455 51.2995325, 13.1127568 51.2996831, 13.1126709 51.2997932, 13.1125903 51.2998833, 13.1125161 51.2999404, 13.1124054 51.3000197, 13.1123107 51.3000777, 13.1122056 51.3001379, 13.1120098 51.3002307)","['2', '3']",B 6,50,,yes
"[257052612, 307871495]",False,Steinweg,secondary,True,155.051,"LINESTRING (13.1129106 51.2992946, 13.1130445 51.2993146, 13.113141 51.2993324, 13.1141091 51.2994956, 13.1143654 51.2995342, 13.1150736 51.2996329)","['2', '3']",S 28,50,,
