osmid,name,highway,oneway,reversed,length,maxspeed,geometry,access,lanes,bridge,ref
328880375,Mühlenweg,residential,False,False,46.892,,"LINESTRING (7.7631872 51.3845487, 7.762555 51.3843998)",yes,,,
24253944,Nockenstraße,residential,False,True,254.33199999999997,,"LINESTRING (7.7631872 51.3845487, 7.7632784 51.3844412, 7.7637751 51.3839646, 7.7642041 51.3835005, 7.7642999 51.3833528, 7.7644364 51.383122, 7.7646655 51.3826871, 7.7647134 51.3825597, 7.7646982 51.3824931)",,,,
24591146,An der Steinert,residential,False,True,18.692,20,"LINESTRING (7.7631872 51.3845487, 7.7632826 51.3846064, 7.7633089 51.38469)",yes,,,
328880375,Mühlenweg,residential,False,True,46.892,,"LINESTRING (7.762555 51.3843998, 7.7631872 51.3845487)",yes,,,
753356910,Feldstraße,residential,False,False,43.191,,"LINESTRING (7.762555 51.3843998, 7.7621233 51.3846796)",,,,
328880375,Mühlenweg,residential,False,False,264.13800000000003,,"LINESTRING (7.762555 51.3843998, 7.7625286 51.3842471, 7.7621867 51.3841268, 7.761876 51.3840153, 7.7605947 51.3835554, 7.75934 51.383278)",yes,,,
753356910,Feldstraße,residential,False,True,114.078,,"LINESTRING (7.7608299 51.3852858, 7.7619696 51.3848388, 7.7621233 51.3846796)",,,,
"[44694033, 443655075]",Am Perick,residential,False,True,103.17999999999999,30,"LINESTRING (7.769568 51.3815555, 7.7696247 51.3815408, 7.7697783 51.3815428, 7.7698578 51.3815544, 7.7700959 51.381613, 7.7706148 51.3817547, 7.7707019 51.381767, 7.7708016 51.3817886, 7.7708721 51.3817967, 7.7709716 51.3818082)",yes,,,
277704937,Elsa-Brandström-Straße,residential,False,False,18.722,,"LINESTRING (7.769568 51.3815555, 7.7695171 51.3815234, 7.7693497 51.3814581)",,,,
"[374780193, 277704938]",Elsa-Brandström-Straße,residential,False,True,105.45,30,"LINESTRING (7.769568 51.3815555, 7.7694915 51.381592, 7.7690439 51.3818186, 7.7690183 51.3818514, 7.7689998 51.3818751, 7.7689167 51.3819314, 7.7688141 51.3820542, 7.7687297 51.382201, 7.7687111 51.382245, 7.7686956 51.3822932)",,,,
54444559,Seuthestraße,residential,False,True,62.29,50,"LINESTRING (7.7686956 51.3822932, 7.7686199 51.3822833, 7.7685597 51.3822747, 7.7684322 51.3822565, 7.7683001 51.3822377, 7.7679497 51.3821878, 7.7678196 51.3821713)",,,,
133231641,Seuthestraße,residential,False,False,218.90200000000002,50,"LINESTRING (7.7686956 51.3822932, 7.7687655 51.3823027, 7.7688733 51.3823235, 7.7689691 51.3823574, 7.769063 51.3824114, 7.7691152 51.3824592, 7.7691559 51.3825244, 7.7691739 51.3826046, 7.7691811 51.3826782, 7.7692185 51.3831888, 7.7692415 51.3834638, 7.7692543 51.3836225, 7.7692621 51.3837979, 7.7692628 51.3838856, 7.7692621 51.3840392, 7.7692602 51.3840996)",,,,
"[374780193, 277704938]",Elsa-Brandström-Straße,residential,False,False,105.44999999999999,30,"LINESTRING (7.7686956 51.3822932, 7.7687111 51.382245, 7.7687297 51.382201, 7.7688141 51.3820542, 7.7689167 51.3819314, 7.7689998 51.3818751, 7.7690183 51.3818514, 7.7690439 51.3818186, 7.7694915 51.381592, 7.769568 51.3815555)",,,,
"[120944267, 538081987, 278121399]",Elsa-Brandström-Straße,residential,False,True,106.459,30,"LINESTRING (7.7686956 51.3822932, 7.7686802 51.3823456, 7.7686194 51.3824565, 7.7685626 51.3825577, 7.7685546 51.3825854, 7.7685901 51.382655, 7.7685986 51.3826809, 7.7685908 51.3827078, 7.7685745 51.3827356, 7.768485 51.3828824, 7.7684732 51.382905, 7.7684626 51.3829252, 7.7683798 51.3830619, 7.7683548 51.3831034, 7.7683421 51.3831244, 7.7683369 51.3831332, 7.7683294 51.3831463, 7.7683273 51.383155, 7.7683177 51.3831711, 7.7683028 51.3832005)",,,,
24269107,Am Langeloh,residential,False,False,171.918,30,"LINESTRING (7.7700287 51.3836702, 7.770343 51.3833979, 7.7706801 51.3831641, 7.7708689 51.383092, 7.7717489 51.3829256, 7.772031 51.3828723)",,,,
133231619,Am Perick,residential,False,False,221.76,30,"LINESTRING (7.7700287 51.3836702, 7.770001 51.3835767, 7.7702383 51.383328, 7.770531 51.3830758, 7.7707925 51.3823787, 7.770969 51.3818717, 7.770973 51.3818417, 7.7709716 51.3818082)",,,,
"[149622381, 753092919]",Am Perick,residential,False,True,109.707,30,"LINESTRING (7.7700287 51.3836702, 7.7698838 51.3837952, 7.7696685 51.3840394, 7.7694929 51.384467, 7.7694668 51.384578)",,,,
24269107,Am Langeloh,residential,False,True,44.051,30,"LINESTRING (7.7726194 51.3827263, 7.7723081 51.3828184, 7.772031 51.3828723)",,,,
41397317,Prinzhornstraße,residential,False,False,262.095,30,"LINESTRING (7.7726194 51.3827263, 7.772634 51.3828201, 7.7726635 51.382913, 7.7727744 51.3831382, 7.7729436 51.3834949, 7.7705467 51.3839393)",,,,
277704937,Elsa-Brandström-Straße,residential,False,True,18.722,,"LINESTRING (7.7693497 51.3814581, 7.7695171 51.3815234, 7.769568 51.3815555)",,,,
41397317,Prinzhornstraße,residential,False,True,262.095,30,"LINESTRING (7.7705467 51.3839393, 7.7729436 51.3834949, 7.7727744 51.3831382, 7.7726635 51.382913, 7.772634 51.3828201, 7.7726194 51.3827263)",,,,
24381742,Klaus-Funke-Straße,residential,False,True,110.429,30,"LINESTRING (7.7624632 51.3881569, 7.7608736 51.3882044)",,,,
134121564,Parkstraße,residential,False,True,7.074,30,"LINESTRING (7.7624632 51.3881569, 7.7625514 51.3881888)",,,,
24381742,Klaus-Funke-Straße,residential,False,False,122.20700000000001,30,"LINESTRING (7.7591263 51.3883004, 7.7593636 51.388253, 7.7608736 51.3882044)",,,,
"[134559321, 24591551]",Gustav-Reinhard-Straße,residential,False,"[False, True]",82.377,30,"LINESTRING (7.7591263 51.3883004, 7.7592127 51.3883938, 7.7592498 51.3884745, 7.7592824 51.388568, 7.7592974 51.3886365, 7.7593061 51.3887089, 7.759304 51.3888685, 7.7592761 51.3890195)",,,,
24461802,Im Ohl,secondary,False,False,131.913,50,"LINESTRING (7.7655724 51.3877497, 7.7654456 51.3878493, 7.7653407 51.3879492, 7.7652317 51.388064, 7.7650354 51.3882989, 7.764878 51.3884947, 7.7646463 51.3887827)",,,,L 683
24461806,Stephanstraße,residential,False,True,90.577,30,"LINESTRING (7.7655724 51.3877497, 7.765364 51.3877074, 7.7649794 51.3876292, 7.764304 51.3875717)",,,,
"[1188212706, 1188212707, 1188212708, 1188212709, 1188212710, 1188212711, 1188212712, 1188212713, 739041610, 1188212715, 953901603, 289038829, 289038830, 289038831, 380442961, 133317878, 133317879, 133317880]",Bahnhofstraße,secondary,False,True,349.65199999999993,50,"LINESTRING (7.7655724 51.3877497, 7.7657169 51.3876914, 7.7659036 51.3876225, 7.7668272 51.3873193, 7.7669205 51.3872849, 7.7670275 51.387247, 7.7670716 51.3872275, 7.7671123 51.3872096, 7.7671589 51.387189, 7.767332 51.3871126, 7.7675521 51.3869949, 7.7677695 51.386865, 7.7679512 51.3867294, 7.7681196 51.3865703, 7.7681892 51.3864882, 7.7682157 51.3864569, 7.768255 51.3864021, 7.7682935 51.3863483, 7.7683342 51.3862857, 7.7683444 51.3862664, 7.7684051 51.3861524, 7.7684702 51.3860237, 7.7685067 51.3859215, 7.7685269 51.3858591, 7.7685499 51.3857468, 7.7685655 51.3856019, 7.7685673 51.3855616, 7.7685631 51.3854818)",,"['2', '3']",,L 683
24461806,Stephanstraße,residential,False,False,90.577,30,"LINESTRING (7.764304 51.3875717, 7.7649794 51.3876292, 7.765364 51.3877074, 7.7655724 51.3877497)",,,,
207201894,Hauptstraße,residential,False,True,115.57799999999999,30,"LINESTRING (7.764304 51.3875717, 7.7642602 51.3879401, 7.7641672 51.3881716, 7.7640872 51.388318, 7.7640593 51.3883604, 7.7639023 51.3885694)",,,,
"[134121562, 717160483]",Hauptstraße,residential,False,True,98.692,30,"LINESTRING (7.764304 51.3875717, 7.7643831 51.3871995, 7.7643785 51.3870084, 7.7643123 51.3869233, 7.7642203 51.3868534, 7.764149 51.386807, 7.7641187 51.3867379)",,,,
24447076,Mühlengang,residential,False,False,111.78,,"LINESTRING (7.7640808 51.3859242, 7.7640369 51.3859403, 7.764 51.3859822, 7.7639553 51.386049, 7.7638766 51.3860914, 7.7637626 51.3861475, 7.7637292 51.3861992, 7.7637049 51.3863731, 7.7636956 51.3864191, 7.7637041 51.3864564, 7.7637331 51.3864889, 7.7637893 51.386525, 7.7640507 51.3866939, 7.7641187 51.3867379)",,,,
24447076,Mühlengang,residential,False,True,111.77999999999999,,"LINESTRING (7.7641187 51.3867379, 7.7640507 51.3866939, 7.7637893 51.386525, 7.7637331 51.3864889, 7.7637041 51.3864564, 7.7636956 51.3864191, 7.7637049 51.3863731, 7.7637292 51.3861992, 7.7637626 51.3861475, 7.7638766 51.3860914, 7.7639553 51.386049, 7.764 51.3859822, 7.7640369 51.3859403, 7.7640808 51.3859242)",,,,
24447077,Am Sinnerauwer,residential,False,True,203.51600000000002,30,"LINESTRING (7.7641187 51.3867379, 7.7637446 51.3870191, 7.7635713 51.387229, 7.7635542 51.3874155, 7.7635966 51.3878884, 7.7636143 51.3881493, 7.7634295 51.3884339)",,,,
24461792,Hauptstraße,residential,False,True,69.975,30,"LINESTRING (7.7641187 51.3867379, 7.7645488 51.3864217, 7.7646786 51.3863186, 7.7647612 51.386253)",,,,
"[134121562, 717160483]",Hauptstraße,residential,False,False,98.69200000000001,30,"LINESTRING (7.7641187 51.3867379, 7.764149 51.386807, 7.7642203 51.3868534, 7.7643123 51.3869233, 7.7643785 51.3870084, 7.7643831 51.3871995, 7.764304 51.3875717)",,,,
24461792,Hauptstraße,residential,False,False,69.975,30,"LINESTRING (7.7647612 51.386253, 7.7646786 51.3863186, 7.7645488 51.3864217, 7.7641187 51.3867379)",,,,
134118245,Hauptstraße,living_street,False,True,28.529,10,"LINESTRING (7.7647612 51.386253, 7.7649164 51.3860629, 7.7649441 51.3860233)",,,,
"[497726672, 133541381, 1188216229]",Poststraße,residential,False,True,166.29700000000003,30,"LINESTRING (7.7647612 51.386253, 7.7648718 51.3862449, 7.7650422 51.3862838, 7.7651147 51.386298, 7.7658111 51.386434, 7.7659421 51.3864833, 7.7659498 51.3865731, 7.765897 51.3866766, 7.7658454 51.386783, 7.7657925 51.3868953, 7.7657617 51.3869607, 7.7657046 51.3870292, 7.7656027 51.3871566)",,,,
134121563,Parkstraße,residential,False,True,36.102,30,"LINESTRING (7.7634295 51.3884339, 7.7639023 51.3885694)",,,,
134121564,Parkstraße,residential,False,False,66.749,30,"LINESTRING (7.7634295 51.3884339, 7.7625514 51.3881888)",,,,
24447077,Am Sinnerauwer,residential,False,False,203.51600000000002,30,"LINESTRING (7.7634295 51.3884339, 7.7636143 51.3881493, 7.7635966 51.3878884, 7.7635542 51.3874155, 7.7635713 51.387229, 7.7637446 51.3870191, 7.7641187 51.3867379)",,,,
"[24447106, 353853740, 353853741]",Auf dem Hammer,residential,False,True,96.626,30,"LINESTRING (7.7667885 51.3818679, 7.766966 51.3819406, 7.7671041 51.3819942, 7.7671417 51.3820156, 7.7674338 51.3823447, 7.767585 51.3824565, 7.7676365 51.3824731, 7.7676597 51.3824806, 7.7676999 51.3824935)",,,yes,
"[504345232, 504345233, 266658640, 504345231]",Friedrich-Grohe-Straße,residential,False,True,191.245,30,"LINESTRING (7.7667885 51.3818679, 7.7666819 51.3819348, 7.7665218 51.3820353, 7.7664264 51.3820951, 7.7662126 51.3823079, 7.7661842 51.3823938, 7.7660125 51.3824952, 7.7659448 51.3825493, 7.7657331 51.3827187, 7.7655833 51.3828384, 7.7655576 51.3829081, 7.7659104 51.3831643, 7.7658798 51.3832299)",,,,
"[506780048, 133231622]",Auf dem Hammer,residential,False,False,48.343999999999994,30,"LINESTRING (7.7667885 51.3818679, 7.7668478 51.3817844, 7.7668493 51.3817327, 7.7668413 51.3816998, 7.766792 51.3816254, 7.7667638 51.3815959, 7.7667141 51.3815439, 7.7666465 51.3815199, 7.7665919 51.3815146)",,,,
24447108,Friedrich-Grohe-Straße,residential,False,False,27.596000000000004,,"LINESTRING (7.7658798 51.3832299, 7.7659107 51.3832399, 7.7659342 51.3832559, 7.7659478 51.3832759, 7.7659496 51.3832976, 7.7659396 51.3833184, 7.7659189 51.3833359, 7.7658899 51.3833479, 7.7658602 51.3833529, 7.7658294 51.383352, 7.7658005 51.3833455, 7.765776 51.3833337, 7.7657584 51.383318)",,,,
24447108,Friedrich-Grohe-Straße,residential,False,True,16.326,,"LINESTRING (7.7658798 51.3832299, 7.7658465 51.383227, 7.7658135 51.383231, 7.7657845 51.3832415, 7.7657626 51.3832574, 7.7657502 51.3832769, 7.7657488 51.3832979, 7.7657584 51.383318)",,,,
"[266658640, 504345233, 504345232, 504345231]",Friedrich-Grohe-Straße,residential,False,False,191.245,30,"LINESTRING (7.7658798 51.3832299, 7.7659104 51.3831643, 7.7655576 51.3829081, 7.7655833 51.3828384, 7.7657331 51.3827187, 7.7659448 51.3825493, 7.7660125 51.3824952, 7.7661842 51.3823938, 7.7662126 51.3823079, 7.7664264 51.3820951, 7.7665218 51.3820353, 7.7666819 51.3819348, 7.7667885 51.3818679)",,,,
"[506780048, 133231622]",Auf dem Hammer,residential,False,True,48.344,30,"LINESTRING (7.7665919 51.3815146, 7.7666465 51.3815199, 7.7667141 51.3815439, 7.7667638 51.3815959, 7.766792 51.3816254, 7.7668413 51.3816998, 7.7668493 51.3817327, 7.7668478 51.3817844, 7.7667885 51.3818679)",,,,
"[24461827, 133231620, 506780047]",An der Litze,residential,False,False,187.04,30,"LINESTRING (7.7665919 51.3815146, 7.7665796 51.3815661, 7.7664929 51.3817361, 7.7664302 51.3818239, 7.7661899 51.3820864, 7.7659238 51.3822823, 7.7658149 51.3823202, 7.7656013 51.3823631, 7.7651566 51.3824242, 7.7646982 51.3824931)",,,,
"[382366281, 382366282, 753356901]",Auf dem Hammer,residential,False,False,25.915999999999997,30,"LINESTRING (7.7665919 51.3815146, 7.7666078 51.3814525, 7.7666135 51.3813837, 7.7666205 51.3813344, 7.7666367 51.3812836)",,,yes,
24461757,Hauptstraße,living_street,True,False,147.92000000000002,10,"LINESTRING (7.7653426 51.3847635, 7.7652949 51.384992, 7.765314 51.3850612, 7.7653718 51.3852176, 7.7653858 51.3853858, 7.7653367 51.3855424, 7.7652941 51.3856204, 7.765129 51.3858313, 7.7649441 51.3860233)",,,,
24590943,An der Steinert,residential,False,False,42.442,10,"LINESTRING (7.7653426 51.3847635, 7.7651545 51.3847129, 7.7647478 51.3847176)",,,,
133187588,Hauptstraße,living_street,False,True,41.06400000000001,20,"LINESTRING (7.7653426 51.3847635, 7.7655082 51.3846731, 7.7657179 51.3846253, 7.7658438 51.3845762)",,,,
751310679,Urbecker Straße,residential,False,False,28.224,30,"LINESTRING (7.772245 51.3874722, 7.7723987 51.3877072)",,,,
24462565,Am Haseloh,residential,False,False,22.931,30,"LINESTRING (7.772245 51.3874722, 7.7723306 51.3874534, 7.7725033 51.3874497, 7.7725698 51.3874543)",,,,
"[504609389, 134456623]",Urbecker Straße,residential,False,True,184.745,30,"LINESTRING (7.772245 51.3874722, 7.7720858 51.3873701, 7.7713172 51.386845, 7.7708585 51.3864952, 7.7705045 51.3862163)",,,,
24233761,Schützenstraße,residential,False,False,83.201,30,"LINESTRING (7.7714803 51.388992, 7.7715133 51.3889461, 7.7717029 51.3886389, 7.7719226 51.3882966)",,,,
24475932,Woestestraße,unclassified,False,False,119.97699999999999,30,"LINESTRING (7.7714803 51.388992, 7.7715193 51.3890035, 7.7730724 51.3894128)",,,,
24475932,Woestestraße,unclassified,False,True,119.97699999999999,30,"LINESTRING (7.7730724 51.3894128, 7.7715193 51.3890035, 7.7714803 51.388992)",,,,
207201897,Im Ohl,secondary,False,True,70.13,50,"LINESTRING (7.7641975 51.3893478, 7.7646463 51.3887827)",,,,L 683
24381742,Klaus-Funke-Straße,residential,False,False,110.429,30,"LINESTRING (7.7608736 51.3882044, 7.7624632 51.3881569)",,,,
24381742,Klaus-Funke-Straße,residential,False,True,122.20700000000001,30,"LINESTRING (7.7608736 51.3882044, 7.7593636 51.388253, 7.7591263 51.3883004)",,,,
24590739,Robert-Koch-Straße,residential,False,False,123.649,30,"LINESTRING (7.7608736 51.3882044, 7.7607177 51.3886105, 7.7604988 51.3889852, 7.7603339 51.3892623)",,,,
24590744,Rudolf-Virchow-Straße,residential,False,True,78.207,30,"LINESTRING (7.7603339 51.3892623, 7.7592761 51.3890195)",,,,
24590739,Robert-Koch-Straße,residential,False,True,123.649,30,"LINESTRING (7.7603339 51.3892623, 7.7604988 51.3889852, 7.7607177 51.3886105, 7.7608736 51.3882044)",,,,
24590744,Rudolf-Virchow-Straße,residential,False,False,78.207,30,"LINESTRING (7.7592761 51.3890195, 7.7603339 51.3892623)",,,,
"[134559321, 24591551]",Gustav-Reinhard-Straße,residential,False,"[False, True]",82.37700000000001,30,"LINESTRING (7.7592761 51.3890195, 7.759304 51.3888685, 7.7593061 51.3887089, 7.7592974 51.3886365, 7.7592824 51.388568, 7.7592498 51.3884745, 7.7592127 51.3883938, 7.7591263 51.3883004)",,,,
24590918,Lönsweg,residential,False,False,178.37699999999998,,"LINESTRING (7.7630477 51.3825243, 7.7620118 51.3824545, 7.7614935 51.3823896, 7.7611605 51.3823053, 7.7610013 51.3822551, 7.7605891 51.3821248)",,,,
24590918,Lönsweg,residential,False,True,115.667,,"LINESTRING (7.7630477 51.3825243, 7.7636364 51.3825768, 7.7639984 51.382566, 7.7644152 51.3825185, 7.7646982 51.3824931)",,,,
24591169,Droste-Hülshoff-Weg,residential,False,True,281.85900000000004,,"LINESTRING (7.7630477 51.3825243, 7.7630179 51.3826316, 7.7627576 51.3831093, 7.7626899 51.383171, 7.7625682 51.3831745, 7.7621414 51.3831114, 7.761015 51.3829448, 7.7598709 51.3826453)",,,,
24591322,Am Oelbusch,residential,False,False,59.855999999999995,30,"LINESTRING (7.7630477 51.3825243, 7.7631128 51.3823036, 7.7632012 51.3819946)",,,,
753356910,Feldstraße,residential,False,True,43.191,,"LINESTRING (7.7621233 51.3846796, 7.762555 51.3843998)",,,,
753356910,Feldstraße,residential,False,False,114.078,,"LINESTRING (7.7621233 51.3846796, 7.7619696 51.3848388, 7.7608299 51.3852858)",,,,
24590927,Am Oelbusch,residential,False,True,95.072,,"LINESTRING (7.7632012 51.3819946, 7.7629813 51.3818885, 7.7626642 51.3818338, 7.7623682 51.3817924, 7.7621581 51.3817577, 7.7619531 51.3816771)",,,,
24591322,Am Oelbusch,residential,False,True,59.855999999999995,30,"LINESTRING (7.7632012 51.3819946, 7.7631128 51.3823036, 7.7630477 51.3825243)",,,,
24233771,Beethovenstraße,residential,False,False,110.815,30,"LINESTRING (7.7683857 51.3886224, 7.7680166 51.389592)",,,,
24233771,Beethovenstraße,residential,False,True,61.616,30,"LINESTRING (7.7683857 51.3886224, 7.7685502 51.3881948, 7.7686356 51.3880936)",,,,
"[24590953, 134920615]",Richard-Wagner-Straße,residential,False,True,195.523,,"LINESTRING (7.7683857 51.3886224, 7.7677125 51.3885195, 7.7672388 51.3884755, 7.7668721 51.3890274, 7.7667724 51.3894524)",,,,
751310679,Urbecker Straße,residential,False,True,28.224,30,"LINESTRING (7.7723987 51.3877072, 7.772245 51.3874722)",,,,
"[24233761, 134456583]",Schützenstraße,residential,False,True,75.508,30,"LINESTRING (7.7723987 51.3877072, 7.7723358 51.3877361, 7.7722069 51.3878008, 7.7721508 51.3878744, 7.7719791 51.3881958, 7.7719226 51.3882966)",,,,
24590968,Brucknerstraße,residential,False,True,167.13,,"LINESTRING (7.769884 51.388255, 7.769367 51.389723)",,,,
