osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,access
33871134,Rampenstraße,residential,30,False,False,140.178,"LINESTRING (10.7830183 49.2826218, 10.7828621 49.2827334, 10.782842 49.2830597, 10.7828352 49.2834433, 10.7828608 49.2837947, 10.782864 49.2838422)",,,
39536872,Bahnhofstraße,tertiary,50,False,True,78.465,"LINESTRING (10.7830183 49.2826218, 10.7831469 49.2827182, 10.7833132 49.2828726, 10.7834873 49.2830214, 10.7837169 49.2831569)",AN 14,,
915108814,Bahnhofstraße,tertiary,,False,True,18.188,"LINESTRING (10.7830183 49.2826218, 10.7829296 49.2825548, 10.7828532 49.2824987)",AN 14,,
39536872,Bahnhofstraße,tertiary,50,False,False,27.732,"LINESTRING (10.7848134 49.2836275, 10.784484 49.2835009)",AN 14,,
64057608,Johann-Flierl-Straße,residential,30,False,True,75.544,"LINESTRING (10.7848134 49.2836275, 10.7849141 49.2843037)",,,
39536872,Bahnhofstraße,tertiary,50,False,True,130.845,"LINESTRING (10.7848134 49.2836275, 10.7850863 49.2837403, 10.7863372 49.2842573)",AN 14,,
39536872,Bahnhofstraße,tertiary,50,False,False,160.616,"LINESTRING (10.7885103 49.2844075, 10.7883132 49.2843603, 10.7877039 49.2843809, 10.7870111 49.2843626, 10.7867481 49.2843557, 10.7863372 49.2842573)",AN 14,,
"[64061965, 914951869]",Hauptstraße,tertiary,50,False,True,244.90400000000002,"LINESTRING (10.7885103 49.2844075, 10.7885673 49.284486, 10.7886121 49.2845953, 10.7888677 49.285241, 10.7888652 49.2854199, 10.7888459 49.2855044, 10.7887058 49.2856445, 10.7885888 49.2857268, 10.7884348 49.2858217, 10.7882617 49.2858756, 10.7881263 49.2859841, 10.7879972 49.2863634)",AN 14,,
182322839,Reuther Straße,tertiary,,False,True,39.507999999999996,"LINESTRING (10.7885103 49.2844075, 10.7886244 49.2842713, 10.7888094 49.2841117)",AN 19,2,
110565543,Reuther Straße,tertiary,50,False,True,66.19800000000001,"LINESTRING (10.7888094 49.2841117, 10.7891722 49.2840123, 10.7896672 49.2839102)",AN 19,,
182322839,Reuther Straße,tertiary,,False,False,39.507999999999996,"LINESTRING (10.7888094 49.2841117, 10.7886244 49.2842713, 10.7885103 49.2844075)",AN 19,2,
"[25745574, 915097678]",Windsbacher Straße,unclassified,,False,False,199.639,"LINESTRING (10.7888094 49.2841117, 10.7887448 49.2837047, 10.788648 49.2833743, 10.7885421 49.2832533, 10.788405 49.2830356, 10.7882707 49.2827654, 10.7882611 49.2827298, 10.7882385 49.2826464, 10.788257 49.2823764)",,,
39536873,Hauptstraße,tertiary,,False,True,51.599,"LINESTRING (10.7877735 49.2871402, 10.7878548 49.2876012)",AN 14,,
28874379,Friedrich-Bauer-Straße,residential,30,False,False,38.114999999999995,"LINESTRING (10.7877735 49.2871402, 10.787909 49.2871405, 10.788298 49.2871222)",,,
39536873,Hauptstraße,tertiary,,False,False,88.051,"LINESTRING (10.7877735 49.2871402, 10.7877826 49.2870564, 10.7877925 49.2869654, 10.7879972 49.2863634)",AN 14,,
25745571,Hubstraße,residential,30,False,False,81.93299999999999,"LINESTRING (10.7896672 49.2839102, 10.7895478 49.2835617, 10.7897808 49.2832137)",,,
110565543,Reuther Straße,tertiary,50,False,False,66.19800000000001,"LINESTRING (10.7896672 49.2839102, 10.7891722 49.2840123, 10.7888094 49.2841117)",AN 19,,
110565543,Reuther Straße,tertiary,50,False,True,82.697,"LINESTRING (10.7896672 49.2839102, 10.7901723 49.2838425, 10.7904518 49.2838233, 10.7907903 49.2838611)",AN 19,,
25745571,Hubstraße,residential,30,False,False,58.244,"LINESTRING (10.7897808 49.2832137, 10.7903732 49.2828601)",,,
25745571,Hubstraße,residential,30,False,True,81.93299999999999,"LINESTRING (10.7897808 49.2832137, 10.7895478 49.2835617, 10.7896672 49.2839102)",,,
34229782,Klingenstraße,residential,,False,True,144.522,"LINESTRING (10.7897808 49.2832137, 10.7890498 49.2828191, 10.788257 49.2823764)",,,destination
25745571,Hubstraße,residential,30,False,True,85.493,"LINESTRING (10.7933985 49.2812842, 10.7927168 49.2819114)",,,
253249385,Eichenstraße,residential,30,False,False,40.65,"LINESTRING (10.7933985 49.2812842, 10.7936109 49.2816225)",,,
