osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width,junction
23926706,Lange Straße,residential,30,False,False,136.099,"LINESTRING (12.2634431 53.4612989, 12.2636699 53.4609437, 12.2638211 53.4607554, 12.2641098 53.4604874, 12.2643658 53.4602096)",,,,,
47157131,Lange Straße,secondary,,False,False,36.696,"LINESTRING (12.2634431 53.4612989, 12.2633661 53.4612372, 12.2631841 53.4611421, 12.2630408 53.4610743)",2,,,,
321382101,Lange Straße,secondary,50,False,True,252.518,"LINESTRING (12.2634431 53.4612989, 12.2635369 53.4614874, 12.2638275 53.4629706, 12.2638366 53.4630169, 12.2638874 53.4631779, 12.2639768 53.463311, 12.2641476 53.4635143)",2,,,,
47157127,Schulstraße,secondary,50,False,True,41.037,"LINESTRING (12.2590779 53.4592486, 12.2596113 53.4594366)",2,,,,
4881494,Steinstraße,secondary,50,False,False,18.536,"LINESTRING (12.2590779 53.4592486, 12.2589051 53.4592266, 12.2588041 53.4592138)",2,,,,
"[216138194, 641985572, 641985575]",Quetziner Straße,residential,50,False,False,24.927999999999997,"LINESTRING (12.2660166 53.4626365, 12.2658382 53.462599, 12.2658067 53.4625917, 12.2657763 53.4625852, 12.2657467 53.462573, 12.2656837 53.4625388)",,,,,
"[321382116, 321382119, 321382121, 641985578, 641983625, 641983626]",Meyenburger Chaussee,primary,70,False,False,163.13400000000001,"LINESTRING (12.2660166 53.4626365, 12.2659473 53.4627307, 12.2658848 53.4628148, 12.2658604 53.4628478, 12.2656068 53.4631794, 12.2655236 53.4632895, 12.2651367 53.463806, 12.2651141 53.4638362, 12.2650073 53.4639749)","['4', '3']",B 103,,,
"[321382115, 641985579, 321382123, 321382126, 321382105, 641987066]",Meyenburger Chaussee,primary,"['100', '70']",False,True,449.406,"LINESTRING (12.2660166 53.4626365, 12.2661153 53.4625063, 12.2661324 53.4624838, 12.2666056 53.4618596, 12.2667908 53.4616182, 12.2671963 53.4611245, 12.2674529 53.4607861, 12.2676499 53.4604986, 12.2678683 53.4601509, 12.2680235 53.4598589, 12.2682106 53.4593522, 12.2682595 53.4591523, 12.268281 53.4589928, 12.2682839 53.4589653, 12.2682918 53.4588588)","['2', '3']",B 103,,,
47157127,Schulstraße,secondary,50,False,False,38.870000000000005,"LINESTRING (12.2609747 53.4599191, 12.2608695 53.4598694, 12.260729 53.459803, 12.2604983 53.4597156)",2,,,,
47157127,Schulstraße,secondary,50,False,True,187.64100000000002,"LINESTRING (12.2609747 53.4599191, 12.2628358 53.4609597, 12.2630408 53.4610743)",2,,,,
88064603,Klitzingstraße,residential,,False,True,71.206,"LINESTRING (12.2609747 53.4599191, 12.2608351 53.4600065, 12.2604658 53.4601684, 12.2601794 53.4602401, 12.2600838 53.460264)",,,,,
"[43143074, 10520772, 356794661, 356794662, 25587820]","['Plauer Hubbrücke', '""Hubbrücke""', 'Dammstraße', 'Große Burgstraße']",residential,"['30', '10']",False,True,69.64600000000002,"LINESTRING (12.2667785 53.4561866, 12.2667396 53.4562315, 12.2666605 53.4563516, 12.2665113 53.456578, 12.2665041 53.4565939, 12.2664669 53.4567216, 12.2664485 53.4567555, 12.2664414 53.456777)",,,movable,,
"[610043932, 610043933]",Alter Wall,living_street,,False,False,91.55799999999999,"LINESTRING (12.2667785 53.4561866, 12.2664635 53.4561384, 12.2660269 53.4561852, 12.2657841 53.4562729, 12.2657848 53.4564694)",,,,,
"[11494588, 857774541]",Lange Straße,residential,30,False,False,39.64,"LINESTRING (12.2643658 53.4602096, 12.2645703 53.4599555, 12.2646245 53.4598881)",,,,,
