osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,junction,tunnel
50492370,2,Sülzberg,tertiary,50,False,False,29.908,,"LINESTRING (10.3778997 53.8062733, 10.3778843 53.8061796, 10.3778684 53.806075, 10.3778529 53.8060058)",,,
11166529,,Wendum,residential,30,False,True,265.882,,"LINESTRING (10.3805227 53.8138853, 10.3801616 53.8138569, 10.3801163 53.8138533, 10.3799082 53.8138327, 10.3790652 53.8137448, 10.3782533 53.8136592, 10.3779751 53.8136352, 10.3778283 53.8136226, 10.3776581 53.8136102, 10.3774507 53.8136038, 10.3767188 53.8136444, 10.3765381 53.8137007)",,,
32572423,,Reimer-Hansen-Straße,residential,,False,True,58.319,,"LINESTRING (10.3802411 53.8076854, 10.3801751 53.8077872, 10.380151 53.8078243, 10.3801371 53.8079762, 10.3801627 53.8081993)",,,
32572423,,Reimer-Hansen-Straße,residential,,False,False,58.319,,"LINESTRING (10.3801627 53.8081993, 10.3801371 53.8079762, 10.380151 53.8078243, 10.3801751 53.8077872, 10.3802411 53.8076854)",,,
"[128113874, 48907693, 135756606]",,"['Bahnhofstraße', 'Brunnenstraße']",residential,20,True,False,220.46300000000002,,"LINESTRING (10.3801627 53.8081993, 10.3801081 53.8082181, 10.3800053 53.8082461, 10.379591 53.8082583, 10.3790284 53.8082497, 10.3784921 53.8082283, 10.3783671 53.8082259, 10.3782065 53.8082149, 10.3781367 53.8082031, 10.3780711 53.8081804, 10.3780357 53.808158, 10.3779773 53.8081045, 10.3779822 53.8080067, 10.3779816 53.8077969, 10.3779806 53.8074721)",,,
48907336,,Bahnhofstraße,residential,20,True,False,45.736,,"LINESTRING (10.3808445 53.8081153, 10.3807986 53.8081215, 10.3806089 53.808147, 10.3804264 53.8081698, 10.3801627 53.8081993)",,,
48923287,,Salinenstraße,tertiary,30,False,False,187.56400000000002,,"LINESTRING (10.3677667 53.8059549, 10.3680606 53.8059365, 10.3687309 53.8060896, 10.3704493 53.8064817)",,,
48923360,,Hamburger Straße,residential,30,False,False,128.625,,"LINESTRING (10.3677667 53.8059549, 10.3678865 53.8061212, 10.3681299 53.8064589, 10.3685207 53.8070225)",,,
48923360,,Hamburger Straße,residential,30,False,True,128.625,,"LINESTRING (10.3685207 53.8070225, 10.3681299 53.8064589, 10.3678865 53.8061212, 10.3677667 53.8059549)",,,
96185096,,Hamburger Straße,residential,,False,False,194.90499999999997,,"LINESTRING (10.3685207 53.8070225, 10.3687022 53.8073438, 10.3687375 53.8074229, 10.3687964 53.8075552, 10.3688644 53.8077078, 10.368906 53.8078175, 10.368987 53.8080313, 10.3690643 53.8082185, 10.369116 53.8082953, 10.3691777 53.8083681, 10.3692428 53.8084305, 10.36931 53.8084959, 10.3694962 53.8086626)",,,
48923287,,Salinenstraße,tertiary,30,False,True,53.749,,"LINESTRING (10.3712126 53.8066563, 10.3704493 53.8064817)",,,
48923393,,Kleine Salinenstraße,residential,30,True,False,181.385,,"LINESTRING (10.3712126 53.8066563, 10.3685207 53.8070225)",,,
48923287,,Salinenstraße,tertiary,30,False,False,228.43800000000002,,"LINESTRING (10.3712126 53.8066563, 10.3713697 53.8066908, 10.3730684 53.8070583, 10.373584 53.8071699, 10.374301 53.807325, 10.3744817 53.8073588)",,,
48923476,,Königstraße,residential,30,False,False,91.21600000000001,,"LINESTRING (10.3743022 53.8080067, 10.373678 53.8080168, 10.3729135 53.8080291)",,,
49132569,,Kirchberg,residential,30,False,True,31.948,,"LINESTRING (10.3743022 53.8080067, 10.3743586 53.8079376, 10.3743984 53.807877, 10.3744239 53.8078385, 10.3745051 53.8077459)",,,
48923533,,Kirchberg,residential,,True,False,22.246000000000002,,"LINESTRING (10.37464 53.8079913, 10.3744907 53.8079989, 10.3743022 53.8080067)",,,
48923609,,Kirchberg,residential,,False,False,54.227000000000004,,"LINESTRING (10.37464 53.8079913, 10.3746863 53.8080394, 10.3747851 53.8081016, 10.3748374 53.8081593, 10.3748768 53.8082151, 10.3748764 53.8082603, 10.3748564 53.8083173, 10.3748399 53.8083849, 10.3748128 53.8084317)",,,
48923584,,Schultwiete,residential,,False,False,75.717,,"LINESTRING (10.3729135 53.8080291, 10.3719463 53.8083999)",,,
48923476,,Königstraße,residential,30,False,False,258.32399999999996,,"LINESTRING (10.3729135 53.8080291, 10.371739 53.8080114, 10.3709204 53.8080237, 10.370764 53.808026, 10.370628 53.8080301, 10.3703859 53.8080592, 10.3701638 53.8081245, 10.3699748 53.8082073, 10.3698951 53.8082422, 10.369743 53.8083709, 10.3695864 53.808547, 10.3694962 53.8086626)",,,
48923476,,Königstraße,residential,30,False,True,91.21600000000001,,"LINESTRING (10.3729135 53.8080291, 10.373678 53.8080168, 10.3743022 53.8080067)",,,
121363312,,Kirchberg,residential,,False,True,5.717,,"LINESTRING (10.3764517 53.808975, 10.3763717 53.8089547)",,,
49021851,4,Konrad-Adenauer-Ring,primary,50,False,False,64.145,B 75,"LINESTRING (10.3752624 53.8124257, 10.3749633 53.8124618, 10.3742981 53.812517)",,,
525875575,3,Segeberger Straße,secondary,50,False,False,28.236,L 83,"LINESTRING (10.3752624 53.8124257, 10.3753819 53.8125394, 10.3754432 53.8125976, 10.3754834 53.8126434)",,,
525875579,2,Berliner Ring,primary,50,False,False,35.64,B 75,"LINESTRING (10.3752624 53.8124257, 10.3754937 53.8124013, 10.3755149 53.8123981, 10.375792 53.8123563)",,,
"[135756611, 525875581]",,Pferdemarkt,residential,30,False,True,159.616,,"LINESTRING (10.3752624 53.8124257, 10.3751533 53.8122606, 10.3750726 53.8120337, 10.3750652 53.8120131, 10.3750599 53.8118968, 10.3750612 53.8117637, 10.3750933 53.8115549, 10.3751917 53.8111714, 10.375264 53.8111078, 10.3753833 53.8110663)",,,
"[525875577, 525875576, 48961273, 525875578, 525873148]","['4', '3']",Berliner Ring,primary,50,False,True,246.79399999999995,B 75,"LINESTRING (10.3792599 53.8115222, 10.3789423 53.8116199, 10.3788815 53.8116412, 10.378125 53.8118668, 10.3779914 53.8119029, 10.3775871 53.812012, 10.3772852 53.8120817, 10.3771242 53.8121253, 10.3769291 53.8121675, 10.3764886 53.812255, 10.3762041 53.8122957, 10.3760086 53.8123237, 10.3758934 53.8123411, 10.375792 53.8123563)",,,
525873150,1,Lübecker Straße,unclassified,,True,False,29.839,,"LINESTRING (10.3792599 53.8115222, 10.3792833 53.8114228, 10.3792702 53.8113571, 10.3791966 53.811265)",,,
619373136,3,Berliner Ring,primary,50,False,False,27.973999999999997,B 75,"LINESTRING (10.3792599 53.8115222, 10.3793957 53.8114623, 10.3794813 53.8114101, 10.3795551 53.8113444)",,,
48962888,,Hagenstraße,residential,30,False,False,23.673000000000002,,"LINESTRING (10.3711694 53.8094022, 10.3713304 53.8094589, 10.371478 53.8095123)",,,
"[48962888, 48962875, 48962829]",,"['Hamburger Straße', 'Hamburger Tor Brücke', 'Hagenstraße']",residential,30,False,True,138.202,,"LINESTRING (10.3711694 53.8094022, 10.3707895 53.8092769, 10.3705313 53.8091877, 10.3701205 53.8090093, 10.3696986 53.8088057, 10.3694962 53.8086626)",yes,,
49260903,,Weg am Stadtarm,residential,,False,True,264.95799999999997,,"LINESTRING (10.3711694 53.8094022, 10.3713138 53.8091441, 10.3714285 53.8090653, 10.3717316 53.8090015, 10.3719047 53.8089778, 10.3721518 53.8089084, 10.3724281 53.808853, 10.3726302 53.8088236, 10.3728956 53.8087808, 10.3733209 53.808751, 10.3736511 53.8087925, 10.3739802 53.8088718, 10.3742488 53.8089498, 10.3742859 53.8089652, 10.374501 53.809054, 10.3745431 53.8091219)",,,
48923609,,Kirchberg,residential,,False,True,54.227000000000004,,"LINESTRING (10.3748128 53.8084317, 10.3748399 53.8083849, 10.3748564 53.8083173, 10.3748764 53.8082603, 10.3748768 53.8082151, 10.3748374 53.8081593, 10.3747851 53.8081016, 10.3746863 53.8080394, 10.37464 53.8079913)",,,
95532821,,Beer-Yaacov-Weg,living_street,,False,True,93.32,,"LINESTRING (10.3728306 53.8098958, 10.3725262 53.8102828, 10.3721936 53.8106456)",,,
"[135756609, 48977483, 121363308, 616662104, 67822846, 48964159]",1,Hagenstraße,"['residential', 'living_street']","['30', '10']",True,False,218.11700000000002,,"LINESTRING (10.3728306 53.8098958, 10.3729358 53.8099219, 10.3733007 53.8100243, 10.3736591 53.8101366, 10.3737916 53.8101914, 10.3741811 53.8103591, 10.3742149 53.8103736, 10.3745813 53.8104882, 10.374915 53.8106349, 10.3750171 53.8106762, 10.3750797 53.8107211, 10.3751647 53.8108066, 10.375268 53.8109126, 10.3753833 53.8110663)",yes,,
48962888,,Hagenstraße,residential,30,False,True,23.673000000000002,,"LINESTRING (10.371478 53.8095123, 10.3713304 53.8094589, 10.3711694 53.8094022)",,,
"[48962909, 95533894]",1,Hagenstraße,residential,10,True,False,98.552,,"LINESTRING (10.371478 53.8095123, 10.3718312 53.8096241, 10.3719133 53.8096475, 10.3728306 53.8098958)",,,
49042937,,Hagenstraße,residential,,False,True,67.81899999999999,,"LINESTRING (10.371478 53.8095123, 10.3712915 53.8098024, 10.3711114 53.8100825)",,,
95532821,,Beer-Yaacov-Weg,living_street,,False,False,93.32,,"LINESTRING (10.3721936 53.8106456, 10.3725262 53.8102828, 10.3728306 53.8098958)",,,
50492370,2,Sülzberg,tertiary,50,False,True,29.908,,"LINESTRING (10.3778529 53.8060058, 10.3778684 53.806075, 10.3778843 53.8061796, 10.3778997 53.8062733)",,,
49011123,2,Mewesstraße,tertiary,50,False,False,163.793,,"LINESTRING (10.3806141 53.8071558, 10.3797408 53.8070988, 10.3787186 53.8069665, 10.3783065 53.806888, 10.3781767 53.8068632)",,,
"[48977217, 49275977, 48977218, 48906795]",2,Kurparkallee,tertiary,50,False,False,226.987,,"LINESTRING (10.3777872 53.8068043, 10.3776734 53.8068178, 10.3775871 53.8068216, 10.3771397 53.8068392, 10.3768651 53.8068622, 10.3766348 53.806909, 10.3757599 53.8070902, 10.3755791 53.8071282, 10.3751012 53.8072326, 10.3747664 53.807311, 10.3746375 53.8073365, 10.3744817 53.8073588)",yes,,
619373137,,,tertiary,50,True,False,17.142,,"LINESTRING (10.3777872 53.8068043, 10.3778032 53.8067702, 10.3778436 53.806736, 10.3778963 53.8067132, 10.3779584 53.8067015)",,roundabout,
49011123,2,Mewesstraße,tertiary,50,False,True,163.793,,"LINESTRING (10.3781767 53.8068632, 10.3783065 53.806888, 10.3787186 53.8069665, 10.3797408 53.8070988, 10.3806141 53.8071558)",,,
619373137,,,tertiary,50,True,False,13.925,,"LINESTRING (10.3781767 53.8068632, 10.3781511 53.8068907, 10.3781144 53.8069132, 10.378069 53.8069294, 10.3780181 53.8069381)",,roundabout,
"[49002362, 385583491, 385583490]",,Bleichergang,residential,,False,False,87.87499999999999,,"LINESTRING (10.3766424 53.8074822, 10.3766907 53.8074818, 10.3771639 53.8074783, 10.377666 53.8074745, 10.3778426 53.8074731, 10.3779806 53.8074721)",,,building_passage
370481774,,Brunnenstraße,unclassified,30,True,False,59.486000000000004,,"LINESTRING (10.3779806 53.8074721, 10.3779887 53.8073482, 10.3779951 53.8070449, 10.3780079 53.8069853, 10.3780181 53.8069381)",,,
"[385583490, 385583491, 49002362]",,Bleichergang,residential,,False,True,87.875,,"LINESTRING (10.3779806 53.8074721, 10.3778426 53.8074731, 10.377666 53.8074745, 10.3771639 53.8074783, 10.3766907 53.8074818, 10.3766424 53.8074822)",,,building_passage
176071248,,Kirchberg,residential,30,False,True,43.071,,"LINESTRING (10.3744817 53.8073588, 10.3745051 53.8077459)",,,
"[49275977, 48977217, 48977218, 48906795]",2,Kurparkallee,tertiary,50,False,True,226.98699999999997,,"LINESTRING (10.3744817 53.8073588, 10.3746375 53.8073365, 10.3747664 53.807311, 10.3751012 53.8072326, 10.3755791 53.8071282, 10.3757599 53.8070902, 10.3766348 53.806909, 10.3768651 53.8068622, 10.3771397 53.8068392, 10.3775871 53.8068216, 10.3776734 53.8068178, 10.3777872 53.8068043)",yes,,
48923287,,Salinenstraße,tertiary,30,False,True,228.43800000000002,,"LINESTRING (10.3744817 53.8073588, 10.374301 53.807325, 10.373584 53.8071699, 10.3730684 53.8070583, 10.3713697 53.8066908, 10.3712126 53.8066563)",,,
25850611,,Schützenstraße,residential,50,False,False,179.661,,"LINESTRING (10.3676949 53.8098737, 10.3678745 53.8097514, 10.3679818 53.8096754, 10.3681112 53.8095827, 10.3683397 53.8094188, 10.3684477 53.8093414, 10.3685113 53.8092958, 10.3685615 53.809261, 10.3687489 53.8091309, 10.368926 53.809008, 10.3690853 53.8089154, 10.3693526 53.8087829, 10.3694962 53.8086626)",,,
"[526068792, 25850611]",3,Schützenstraße,residential,50,False,True,69.826,,"LINESTRING (10.3676949 53.8098737, 10.3676171 53.8099126, 10.367531 53.809955, 10.3674427 53.8099937, 10.3673354 53.8100404, 10.3670486 53.8101425, 10.3668177 53.8102266)",,,
49041873,,Am Bürgerpark,residential,,False,True,180.94400000000002,,"LINESTRING (10.3676949 53.8098737, 10.3677476 53.8099209, 10.3678064 53.8099555, 10.3679205 53.8100165, 10.3681054 53.8101136, 10.368264 53.8101813, 10.3685961 53.8103111, 10.3687194 53.8103507, 10.3688129 53.8103807, 10.3688794 53.810402, 10.3689739 53.810433, 10.3692777 53.8105368, 10.3693156 53.8105622, 10.369457 53.8106573, 10.3696351 53.810901, 10.3696275 53.8109475)",,,
"[309305442, 309305446, 866051529, 49021873, 172782293, 309579675, 525875582]","['4', '2']",Konrad-Adenauer-Ring,primary,50,False,True,396.62199999999996,B 75,"LINESTRING (10.3685456 53.8116896, 10.3686506 53.8117298, 10.3687849 53.8117809, 10.368981 53.8118399, 10.3694193 53.8119719, 10.3697152 53.8120655, 10.3698854 53.8121091, 10.3701118 53.8121616, 10.3702161 53.8121858, 10.3704183 53.812232, 10.3708193 53.8123247, 10.3712739 53.812406, 10.3716862 53.8124592, 10.3721916 53.8124936, 10.3724393 53.812513, 10.3729111 53.812538, 10.3735487 53.8125516, 10.3737933 53.8125499, 10.3739573 53.8125441, 10.3742353 53.8125228, 10.3742981 53.812517)",yes,,
"[1115692675, 1115692661, 1115692662, 1115692655]","['2', '1']",Konrad-Adenauer-Ring,primary,50,True,False,198.93,B 75,"LINESTRING (10.3685456 53.8116896, 10.368209 53.8115754, 10.3679502 53.8114673, 10.3677437 53.8113762, 10.3674446 53.8112202, 10.3672488 53.8111236, 10.3670564 53.8110127, 10.3668766 53.8109043, 10.3666641 53.8107693, 10.3664562 53.8106299, 10.3664049 53.810591, 10.3662964 53.8105087)",,,
49042937,,Hagenstraße,residential,,False,False,67.81899999999999,,"LINESTRING (10.3711114 53.8100825, 10.3712915 53.8098024, 10.371478 53.8095123)",,,
121363312,,Kirchberg,residential,,False,False,5.717,,"LINESTRING (10.3763717 53.8089547, 10.3764517 53.808975)",,,
"[1231908728, 67822842, 49051699]",,Kirchberg,residential,,True,False,123.63300000000001,,"LINESTRING (10.3763717 53.8089547, 10.376132 53.8089152, 10.3756398 53.8088594, 10.3755409 53.8088102, 10.3753472 53.8087334, 10.3752248 53.8086844, 10.3751097 53.8086403, 10.3750024 53.8085904, 10.3749348 53.8085636, 10.3748722 53.8085299, 10.3748224 53.8084879, 10.3748128 53.8084317)",,,
11166529,,Wendum,residential,30,False,False,265.88200000000006,,"LINESTRING (10.3765381 53.8137007, 10.3767188 53.8136444, 10.3774507 53.8136038, 10.3776581 53.8136102, 10.3778283 53.8136226, 10.3779751 53.8136352, 10.3782533 53.8136592, 10.3790652 53.8137448, 10.3799082 53.8138327, 10.3801163 53.8138533, 10.3801616 53.8138569, 10.3805227 53.8138853)",,,
"[77458531, 525875575]",3,Segeberger Straße,secondary,50,False,True,137.78900000000002,L 83,"LINESTRING (10.3765381 53.8137007, 10.3765058 53.8136398, 10.3764734 53.8135789, 10.3764153 53.8134817, 10.3763526 53.8133857, 10.3763098 53.8133345, 10.3761885 53.8131899, 10.3760753 53.8130979, 10.3757707 53.8128581, 10.3756237 53.8127496, 10.3755894 53.8127243, 10.3754834 53.8126434)",,,
49251638,,Hildegard-von-Bingen-Straße,residential,,False,False,83.33800000000001,,"LINESTRING (10.3749781 53.8131156, 10.374619 53.8129302, 10.3745496 53.8128832, 10.3744328 53.8128039, 10.3743433 53.8126872, 10.3743156 53.8125829, 10.3742981 53.812517)",,,
49021851,4,Konrad-Adenauer-Ring,primary,50,False,True,64.145,B 75,"LINESTRING (10.3742981 53.812517, 10.3749633 53.8124618, 10.3752624 53.8124257)",,,
49251638,,Hildegard-von-Bingen-Straße,residential,,False,True,83.338,,"LINESTRING (10.3742981 53.812517, 10.3743156 53.8125829, 10.3743433 53.8126872, 10.3744328 53.8128039, 10.3745496 53.8128832, 10.374619 53.8129302, 10.3749781 53.8131156)",,,
"[309305442, 309305446, 866051529, 49021873, 172782293, 309579675, 525875582]","['4', '2']",Konrad-Adenauer-Ring,primary,50,False,False,396.622,B 75,"LINESTRING (10.3742981 53.812517, 10.3742353 53.8125228, 10.3739573 53.8125441, 10.3737933 53.8125499, 10.3735487 53.8125516, 10.3729111 53.812538, 10.3724393 53.812513, 10.3721916 53.8124936, 10.3716862 53.8124592, 10.3712739 53.812406, 10.3708193 53.8123247, 10.3704183 53.812232, 10.3702161 53.8121858, 10.3701118 53.8121616, 10.3698854 53.8121091, 10.3697152 53.8120655, 10.3694193 53.8119719, 10.368981 53.8118399, 10.3687849 53.8117809, 10.3686506 53.8117298, 10.3685456 53.8116896)",yes,,
"[48961228, 765806542]",3,Lübecker Straße,residential,30,False,True,261.011,,"LINESTRING (10.3753833 53.8110663, 10.3769835 53.8108466, 10.377239 53.8108561, 10.3777094 53.8109483, 10.377893 53.8109874, 10.378187 53.81105, 10.3785996 53.8111378, 10.3791966 53.811265)",,,
"[135756611, 525875581]",,Pferdemarkt,residential,30,False,False,159.61599999999999,,"LINESTRING (10.3753833 53.8110663, 10.375264 53.8111078, 10.3751917 53.8111714, 10.3750933 53.8115549, 10.3750612 53.8117637, 10.3750599 53.8118968, 10.3750652 53.8120131, 10.3750726 53.8120337, 10.3751533 53.8122606, 10.3752624 53.8124257)",,,
49260903,,Weg am Stadtarm,residential,,False,False,264.95799999999997,,"LINESTRING (10.3745431 53.8091219, 10.374501 53.809054, 10.3742859 53.8089652, 10.3742488 53.8089498, 10.3739802 53.8088718, 10.3736511 53.8087925, 10.3733209 53.808751, 10.3728956 53.8087808, 10.3726302 53.8088236, 10.3724281 53.808853, 10.3721518 53.8089084, 10.3719047 53.8089778, 10.3717316 53.8090015, 10.3714285 53.8090653, 10.3713138 53.8091441, 10.3711694 53.8094022)",,,
48923584,,Schultwiete,residential,,False,True,75.717,,"LINESTRING (10.3719463 53.8083999, 10.3729135 53.8080291)",,,
49041873,,Am Bürgerpark,residential,,False,False,180.94399999999996,,"LINESTRING (10.3696275 53.8109475, 10.3696351 53.810901, 10.369457 53.8106573, 10.3693156 53.8105622, 10.3692777 53.8105368, 10.3689739 53.810433, 10.3688794 53.810402, 10.3688129 53.8103807, 10.3687194 53.8103507, 10.3685961 53.8103111, 10.368264 53.8101813, 10.3681054 53.8101136, 10.3679205 53.8100165, 10.3678064 53.8099555, 10.3677476 53.8099209, 10.3676949 53.8098737)",,,
"[49002244, 370481773]",2,Sülzberg,tertiary,50,False,"[False, True]",47.791000000000004,,"LINESTRING (10.3779584 53.8067015, 10.3779495 53.806563, 10.377922 53.806393, 10.3778997 53.8062733)",,,
619373137,,,tertiary,50,True,False,27.628,,"LINESTRING (10.3779584 53.8067015, 10.3780285 53.8067027, 10.3780938 53.8067179, 10.3781463 53.8067453, 10.3781799 53.8067817, 10.3781904 53.8068226, 10.3781767 53.8068632)",,roundabout,
619373137,,,tertiary,50,True,False,24.532999999999998,,"LINESTRING (10.3780181 53.8069381, 10.3779647 53.8069386, 10.377913 53.8069309, 10.3778664 53.8069155, 10.3778283 53.8068934, 10.3778013 53.8068662, 10.3777873 53.8068358, 10.3777872 53.8068043)",,roundabout,
525873151,3,Lübecker Straße,residential,30,False,True,25.139,,"LINESTRING (10.3791966 53.811265, 10.3795551 53.8113444)",,,
"[48961228, 765806542]",3,Lübecker Straße,residential,30,False,False,261.01099999999997,,"LINESTRING (10.3791966 53.811265, 10.3785996 53.8111378, 10.378187 53.81105, 10.377893 53.8109874, 10.3777094 53.8109483, 10.377239 53.8108561, 10.3769835 53.8108466, 10.3753833 53.8110663)",,,
525873152,3,Berliner Ring,primary,50,False,True,26.624000000000002,B 208,"LINESTRING (10.379722 53.8111266, 10.3796215 53.8112731, 10.3795551 53.8113444)",,,
525873155,1,Berliner Ring,unclassified,,True,False,35.378,,"LINESTRING (10.379722 53.8111266, 10.3797658 53.811204, 10.3798062 53.8112544, 10.379884 53.8113048, 10.3800261 53.8113799)",,,
525873153,,Lübecker Straße,primary,50,False,False,31.174,B 75,"LINESTRING (10.3800261 53.8113799, 10.3795551 53.8113444)",,,
525873156,1,Berliner Ring,unclassified,,True,False,52.748000000000005,,"LINESTRING (10.3800261 53.8113799, 10.3797618 53.8114238, 10.3795213 53.8114695, 10.3792599 53.8115222)",,,
"[77458531, 525875575]",3,Segeberger Straße,secondary,50,False,False,137.78900000000002,L 83,"LINESTRING (10.3754834 53.8126434, 10.3755894 53.8127243, 10.3756237 53.8127496, 10.3757707 53.8128581, 10.3760753 53.8130979, 10.3761885 53.8131899, 10.3763098 53.8133345, 10.3763526 53.8133857, 10.3764153 53.8134817, 10.3764734 53.8135789, 10.3765058 53.8136398, 10.3765381 53.8137007)",,,
525875575,3,Segeberger Straße,secondary,50,False,True,28.235999999999997,L 83,"LINESTRING (10.3754834 53.8126434, 10.3754432 53.8125976, 10.3753819 53.8125394, 10.3752624 53.8124257)",,,
"[48961273, 525875576, 525875577, 525875578, 525873148]","['4', '3']",Berliner Ring,primary,50,False,False,246.794,B 75,"LINESTRING (10.375792 53.8123563, 10.3758934 53.8123411, 10.3760086 53.8123237, 10.3762041 53.8122957, 10.3764886 53.812255, 10.3769291 53.8121675, 10.3771242 53.8121253, 10.3772852 53.8120817, 10.3775871 53.812012, 10.3779914 53.8119029, 10.378125 53.8118668, 10.3788815 53.8116412, 10.3789423 53.8116199, 10.3792599 53.8115222)",,,
525875579,2,Berliner Ring,primary,50,False,True,35.64,B 75,"LINESTRING (10.375792 53.8123563, 10.3755149 53.8123981, 10.3754937 53.8124013, 10.3752624 53.8124257)",,,
525875580,1,Berliner Ring,unclassified,,True,False,40.089999999999996,,"LINESTRING (10.375792 53.8123563, 10.3755704 53.8124555, 10.3755419 53.8124982, 10.3755006 53.81256, 10.3754834 53.8126434)",,,
1115692672,2,Schützenstraße,tertiary,50,True,False,34.730000000000004,K 64,"LINESTRING (10.3658619 53.8106665, 10.3659359 53.8105709, 10.3660073 53.8105363, 10.3660706 53.8105056, 10.3662113 53.8104425)",,,
"[526068792, 25850611]",3,Schützenstraße,residential,50,False,False,69.826,,"LINESTRING (10.3668177 53.8102266, 10.3670486 53.8101425, 10.3673354 53.8100404, 10.3674427 53.8099937, 10.367531 53.809955, 10.3676171 53.8099126, 10.3676949 53.8098737)",,,
1115692670,2,Schützenstraße,residential,50,True,False,36.992,,"LINESTRING (10.3668177 53.8102266, 10.3666493 53.810344, 10.3665847 53.8103742, 10.3664117 53.8104549)",,,
1115692667,2,Schützenstraße,tertiary,50,True,False,9.649,K 64,"LINESTRING (10.3664117 53.8104549, 10.3662964 53.8105087)",,,
"[1115692673, 1115692659, 1115692660]","['2', '1']",Konrad-Adenauer-Ring,primary,50,True,False,196.681,B 75,"LINESTRING (10.3664117 53.8104549, 10.3665179 53.8105368, 10.3667305 53.810692, 10.3669571 53.8108405, 10.3671724 53.8109672, 10.3673424 53.8110632, 10.367385 53.8110874, 10.3676384 53.8112254, 10.3678764 53.8113616, 10.3680917 53.8114653, 10.3682701 53.8115484, 10.3685456 53.8116896)",,,
1115692665,2,Lorentzenstraße,primary,50,True,False,9.065,B 75,"LINESTRING (10.3663277 53.8103902, 10.3664117 53.8104549)",,,
1115692669,1,Schützenstraße,residential,50,True,False,37.333,,"LINESTRING (10.3663277 53.8103902, 10.3665065 53.81031, 10.366591 53.8102755, 10.3668177 53.8102266)",,,
1115692668,2,Schützenstraße,tertiary,50,True,False,9.603,K 64,"LINESTRING (10.3662113 53.8104425, 10.3663277 53.8103902)",,,
1115692664,2,Lorentzenstraße,primary,50,True,False,9.241,B 75,"LINESTRING (10.3662964 53.8105087, 10.3662113 53.8104425)",,,
