osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
9845217,2,L 158,Britter Straße,secondary,100,False,True,35.158,"LINESTRING (6.5968432 49.4899047, 6.5969114 49.4899736, 6.5969913 49.4900312, 6.5970902 49.4900873, 6.5971853 49.4901232)",,
71122838,3,B 51,,primary,50,False,False,21.418,"LINESTRING (6.5968432 49.4899047, 6.5967008 49.4899472, 6.5965821 49.4899952)",,
572674199,2,B 51,,primary,50,False,True,55.366,"LINESTRING (6.5968432 49.4899047, 6.5970703 49.4898546, 6.597288 49.4898126, 6.5975795 49.4897677)",,
24770510,,,Freiherr-vom-Stein-Straße,residential,50,False,True,35.737,"LINESTRING (6.5954765 49.4905384, 6.5954152 49.4904854, 6.5951794 49.4902814)",,
"[565543801, 287756433]",2,B 51,,primary,"['50', '30']",False,False,227.377,"LINESTRING (6.5954765 49.4905384, 6.5949713 49.4908252, 6.5940781 49.4913774, 6.5938307 49.4915116, 6.5936228 49.4916157, 6.5935872 49.4916327, 6.5933693 49.4917316, 6.5932305 49.4918061, 6.5931185 49.4918884)",,
"[1204579368, 1204579369, 572673752]",4,B 51,,primary,50,False,True,100.389,"LINESTRING (6.5954765 49.4905384, 6.5958755 49.4903071, 6.5959746 49.4902552, 6.5962142 49.4901451, 6.5965821 49.4899952)",,
75901765,,,Freiherr-vom-Stein-Straße,residential,50,False,True,45.497,"LINESTRING (6.5931185 49.4918884, 6.5930568 49.4918675, 6.5929636 49.4918614, 6.5928557 49.4918688, 6.5927477 49.4918884, 6.5925145 49.4919393)",,
287663696,2,B 51,,primary,30,False,False,196.546,"LINESTRING (6.5931185 49.4918884, 6.5930542 49.4919585, 6.5930112 49.4920365, 6.5929871 49.4921149, 6.5929817 49.4922055, 6.5929978 49.4923771, 6.5929985 49.4924524, 6.5929851 49.4925317, 6.592963 49.4925827, 6.5929214 49.4926415, 6.5928698 49.4926859, 6.592792 49.4927351, 6.5924828 49.492874, 6.5922844 49.4929673, 6.5921677 49.4930404, 6.5920859 49.4931018, 6.5920215 49.4931663, 6.5919681 49.493224, 6.5918874 49.4933404)",,
"[287756433, 565543801]",2,B 51,,primary,"['50', '30']",False,True,227.377,"LINESTRING (6.5931185 49.4918884, 6.5932305 49.4918061, 6.5933693 49.4917316, 6.5935872 49.4916327, 6.5936228 49.4916157, 6.5938307 49.4915116, 6.5940781 49.4913774, 6.5949713 49.4908252, 6.5954765 49.4905384)",,
24343552,1,B 51,,primary,50,True,False,12.828,"LINESTRING (6.5918874 49.4933404, 6.5919156 49.4933544, 6.5919347 49.4933739, 6.5919426 49.4933964, 6.5919381 49.4934192, 6.5919219 49.4934398)",roundabout,
287663696,2,B 51,,primary,30,False,True,196.54599999999994,"LINESTRING (6.5918874 49.4933404, 6.5919681 49.493224, 6.5920215 49.4931663, 6.5920859 49.4931018, 6.5921677 49.4930404, 6.5922844 49.4929673, 6.5924828 49.492874, 6.592792 49.4927351, 6.5928698 49.4926859, 6.5929214 49.4926415, 6.592963 49.4925827, 6.5929851 49.4925317, 6.5929985 49.4924524, 6.5929978 49.4923771, 6.5929817 49.4922055, 6.5929871 49.4921149, 6.5930112 49.4920365, 6.5930542 49.4919585, 6.5931185 49.4918884)",,
53184960,2,L 176,Von-Boch-Liebig-Straße,secondary,50,False,True,29.966,"LINESTRING (6.5895425 49.4926084, 6.5896766 49.4926118, 6.5897986 49.4926362, 6.5899341 49.4926824)",,
71554016,,,Freiherr-vom-Stein-Straße,residential,,True,False,52.766,"LINESTRING (6.5895425 49.4926084, 6.5895867 49.4925709, 6.5896797 49.4925464, 6.5902337 49.4925059)",,
"[1190192024, 222872865, 24343554, 24343555]",2,L 176,Von-Boch-Liebig-Straße,secondary,50,False,False,164.85199999999998,"LINESTRING (6.5895425 49.4926084, 6.5894137 49.4926197, 6.5892774 49.4926358, 6.5877824 49.4929281, 6.5877 49.4929456, 6.5875254 49.4929811, 6.5873592 49.4930309)",,yes
9864925,2,L 176,Von-Boch-Liebig-Straße,secondary,50,False,True,155.752,"LINESTRING (6.5899341 49.4926824, 6.5900588 49.492746, 6.590203 49.4928815, 6.5902747 49.4929376, 6.590445 49.4930343, 6.5906771 49.4931171, 6.590964 49.4931842, 6.5915362 49.4933176, 6.59174 49.4933843)",,
53184960,2,L 176,Von-Boch-Liebig-Straße,secondary,50,False,False,29.966,"LINESTRING (6.5899341 49.4926824, 6.5897986 49.4926362, 6.5896766 49.4926118, 6.5895425 49.4926084)",,
68425166,,,Freiherr-vom-Stein-Straße,residential,,False,True,29.909,"LINESTRING (6.5899341 49.4926824, 6.5900695 49.4925639, 6.5902337 49.4925059)",,
9845211,,,Saareckstraße,residential,,False,True,52.182,"LINESTRING (6.5873592 49.4930309, 6.5874146 49.4930646, 6.5877413 49.4932633, 6.587781 49.493303, 6.5877776 49.4933479, 6.5877588 49.4933828)",,
"[1190192024, 222872865, 24343554, 24343555]",2,L 176,Von-Boch-Liebig-Straße,secondary,50,False,True,164.852,"LINESTRING (6.5873592 49.4930309, 6.5875254 49.4929811, 6.5877 49.4929456, 6.5877824 49.4929281, 6.5892774 49.4926358, 6.5894137 49.4926197, 6.5895425 49.4926084)",,yes
9845204,,,Parkstraße,residential,,False,False,88.235,"LINESTRING (6.5877588 49.4933828, 6.58868 49.493904)",,
9845211,,,Saareckstraße,residential,,False,False,52.182,"LINESTRING (6.5877588 49.4933828, 6.5877776 49.4933479, 6.587781 49.493303, 6.5877413 49.4932633, 6.5874146 49.4930646, 6.5873592 49.4930309)",,
9845211,,,Saareckstraße,residential,,False,True,101.83999999999999,"LINESTRING (6.5877588 49.4933828, 6.5875657 49.4935814, 6.5874825 49.4936903, 6.5874705 49.4937347, 6.5874787 49.4937971, 6.5875228 49.4939046, 6.5875979 49.4940004, 6.5878176 49.4941845)",,
9845204,,,Parkstraße,residential,,False,True,88.235,"LINESTRING (6.58868 49.493904, 6.5877588 49.4933828)",,
960211142,,,Renestraße,residential,,False,False,48.507,"LINESTRING (6.5873303 49.4944847, 6.5878176 49.4941845)",,
960211142,,,Renestraße,residential,,False,True,48.507,"LINESTRING (6.5878176 49.4941845, 6.5873303 49.4944847)",,
9845211,,,Saareckstraße,residential,,False,False,101.84,"LINESTRING (6.5878176 49.4941845, 6.5875979 49.4940004, 6.5875228 49.4939046, 6.5874787 49.4937971, 6.5874705 49.4937347, 6.5874825 49.4936903, 6.5875657 49.4935814, 6.5877588 49.4933828)",,
