osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
"[54786528, 249123905]","['2', '3']",L 3004,Erfurter Straße,secondary,50,False,False,112.892,"LINESTRING (10.9094814 50.6881314, 10.9096352 50.6881047, 10.9098159 50.6880795, 10.9098687 50.6880721, 10.9103438 50.688032, 10.910806 50.6880143, 10.9110676 50.6880138)",,
"[371345777, 371345778, 83069716]",2,,Rasen,unclassified,50,False,False,43.571,"LINESTRING (10.9094814 50.6881314, 10.9094413 50.6880478, 10.9094042 50.6879964, 10.9092977 50.6878322, 10.9092542 50.6877674)",,
23782789,,,Zwetschenberg,residential,50,False,True,36.836,"LINESTRING (10.9111806 50.6859863, 10.9115358 50.6862294)",,
15244515,,,Zwetschenberg,residential,30,True,False,58.80499999999999,"LINESTRING (10.9111806 50.6859863, 10.9109604 50.6857922, 10.91091 50.6857308, 10.9108628 50.6856182, 10.9108177 50.6855181)",,
18606584,,,Wenzelsberg,residential,30,False,False,14.536,"LINESTRING (10.9107322 50.6850363, 10.9107282 50.6849056)",,
"[176410150, 176410153, 176410156, 176410158, 932650552, 17451516]",,,Karl-Zink-Straße,residential,30,False,True,210.97299999999998,"LINESTRING (10.9107322 50.6850363, 10.9110075 50.6850844, 10.9111136 50.6850866, 10.9111915 50.6850882, 10.9114049 50.6851297, 10.911815 50.6852036, 10.912011 50.6852485, 10.9120972 50.6852651, 10.9121449 50.6852857, 10.912267 50.6853128, 10.9126017 50.6853747, 10.9127276 50.6853938, 10.9128922 50.6854221, 10.9131827 50.6854694, 10.913233 50.685479, 10.9132801 50.6854881, 10.9136034 50.6855534)",,
"[237380038, 24590631]",,,Am Treppenschacht,living_street,,False,True,90.09599999999999,"LINESTRING (10.9107251 50.6834554, 10.9108523 50.6834483, 10.9110497 50.6835203, 10.9110875 50.6835392, 10.9112199 50.6836198, 10.9112653 50.6835844, 10.9113124 50.6835476, 10.9114055 50.6835039, 10.911439 50.6834833, 10.9116313 50.6833662, 10.9117294 50.6833275)",,
"[948867577, 16141162, 258658019]",1,,"['Sophienstraße', 'Wenzelsberg']",residential,30,True,False,115.573,"LINESTRING (10.9107251 50.6834554, 10.9106866 50.6833786, 10.9106392 50.6831887, 10.9105862 50.6829817, 10.9105741 50.6829449, 10.9105432 50.6829192, 10.9104323 50.6828603, 10.910048 50.6827489, 10.9098659 50.6826947)",,
258817339,,,Wenzelsberg,unclassified,50,False,True,130.773,"LINESTRING (10.9107251 50.6834554, 10.9105961 50.6834287, 10.9102984 50.6832767, 10.9100727 50.6832213, 10.909913 50.6831673, 10.9091127 50.6828862)",,
"[202816485, 31889007]",3,L 3004,Karl-Liebknecht-Straße,secondary,50,False,False,112.946,"LINESTRING (10.9156862 50.6828041, 10.9158598 50.6828074, 10.9170308 50.6828272, 10.9170659 50.6828277, 10.9172886 50.6828336)",,
