osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
"[4258802, 238071693]",True,2,B 185,Ludwigshafener Straße,primary,50,False,47.147999999999996,"LINESTRING (12.2487201 51.8321088, 12.2485156 51.831886, 12.2483804 51.8317404)",
"[321315168, 4352706, 238071688]",True,2,,Askanische Straße,secondary,50,False,58.428999999999995,"LINESTRING (12.2487201 51.8321088, 12.2484931 51.8320316, 12.2483662 51.8319449, 12.248232 51.8318722, 12.2481351 51.8318328, 12.2480419 51.8317996)",
"[307418392, 238081116, 321330772]",True,"['2', '3']",B 185,Ludwigshafener Straße,primary,70,False,615.083,"LINESTRING (12.2480976 51.8314614, 12.2477658 51.831141, 12.2474045 51.8308525, 12.2471359 51.8306463, 12.2467292 51.8303465, 12.2464662 51.8301453, 12.2462711 51.8299893, 12.2460814 51.8298329, 12.2458746 51.8296316, 12.2457395 51.8294754, 12.2455815 51.8292822, 12.2454658 51.8291198, 12.2453133 51.8288687, 12.2452097 51.828653, 12.2451163 51.8284095, 12.2450676 51.82823, 12.2450272 51.8280404, 12.2450051 51.8278617, 12.2449918 51.8276398, 12.2450006 51.8274618, 12.2450288 51.827239, 12.2450661 51.8270474, 12.2450914 51.8269505, 12.2451415 51.8267862, 12.2451686 51.8267083, 12.2451923 51.826654, 12.2452234 51.8265775, 12.2452591 51.8265037)",
765749501,True,3,,Askanische Straße,secondary,50,False,47.924,"LINESTRING (12.2480419 51.8317996, 12.2479634 51.8317802, 12.2478627 51.8317613, 12.2476883 51.8317349, 12.2473684 51.8316899)",
4373468,False,3,,Steinstraße,residential,,True,10.885,"LINESTRING (12.2468922 51.8316197, 12.246902 51.831522)",
4373469,False,3,,Steinstraße,residential,30,False,26.509,"LINESTRING (12.2468922 51.8316197, 12.2468844 51.8316924, 12.2468767 51.8317702, 12.2468673 51.8318576)",
"[248094189, 364676685, 364676686, 364676687, 168985436]",True,"['2', '3']",,Askanische Straße,secondary,50,False,284.245,"LINESTRING (12.2468922 51.8316197, 12.2466842 51.8315886, 12.2466276 51.8315809, 12.2458242 51.831468, 12.2453567 51.831405, 12.2448954 51.8313393, 12.2446337 51.8312949, 12.2443832 51.8312518, 12.2436772 51.831145, 12.2435464 51.8311255, 12.2433545 51.8310954, 12.243131 51.8310596, 12.2429496 51.8310318, 12.2428716 51.8310203)",
26238587,False,,,Marktstraße,residential,30,False,140.185,"LINESTRING (12.2466833 51.8329233, 12.2466205 51.832909, 12.246553 51.8328953, 12.2461886 51.8328606, 12.2451461 51.8327627, 12.2449207 51.8327415, 12.2446726 51.8327181)",
"[238071694, 37635359]",False,3,,Steinstraße,residential,30,True,119.289,"LINESTRING (12.2466833 51.8329233, 12.2467241 51.8328106, 12.2467512 51.8326979, 12.2467552 51.83267, 12.2467844 51.8324863, 12.2468673 51.8318576)",
"[115643312, 364676699]",False,3,,Schloßplatz,residential,30,False,69.164,"LINESTRING (12.2466833 51.8329233, 12.2465868 51.8331093, 12.246501 51.8333415, 12.246486 51.8333977, 12.2464606 51.8335283)",
"[26238586, 115643324]",False,,,Schloßplatz,residential,30,True,140.214,"LINESTRING (12.2466833 51.8329233, 12.2468221 51.8329563, 12.2468707 51.8329661, 12.2469386 51.832974, 12.2473305 51.8329964, 12.2474057 51.8330022, 12.247443 51.8330072, 12.2474727 51.8330138, 12.2475023 51.8330244, 12.2475152 51.8330424, 12.2475229 51.8330616, 12.2475263 51.833091, 12.2474975 51.833303, 12.2474506 51.8337609)",
26238587,False,,,Marktstraße,residential,30,True,140.185,"LINESTRING (12.2446726 51.8327181, 12.2449207 51.8327415, 12.2451461 51.8327627, 12.2461886 51.8328606, 12.246553 51.8328953, 12.2466205 51.832909, 12.2466833 51.8329233)",
40235185,False,,,Wallstraße,residential,,False,117.889,"LINESTRING (12.2446726 51.8327181, 12.2446469 51.8328895, 12.2446443 51.8329108, 12.244628 51.8329845, 12.2446168 51.8330049, 12.2445896 51.8330257, 12.2445608 51.8330367, 12.2445334 51.8330451, 12.2444896 51.8330513, 12.2444324 51.8330554, 12.2433954 51.8330627)",
"[40235185, 1234630722, 1234630723]",False,,,Wallstraße,residential,,True,80.251,"LINESTRING (12.2446726 51.8327181, 12.2446759 51.83269, 12.2446835 51.8326299, 12.2447082 51.8324176, 12.2447492 51.8320677, 12.2447949 51.8320041)",
4373472,False,,,Wallstraße,residential,,True,51.889,"LINESTRING (12.2447949 51.8320041, 12.2448157 51.8319726, 12.2448618 51.8316206, 12.2448722 51.8315693, 12.2448772 51.8315417)",
40235186,False,,,Friedrich-Naumann-Straße,residential,,False,109.73,"LINESTRING (12.2447949 51.8320041, 12.2452979 51.8320432, 12.2461618 51.8321143, 12.246377 51.8321373)",
