osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction,bridge
4497580,Martinusstraße,residential,False,False,85.452,,,,"LINESTRING (6.2864955 50.900153, 6.2857993 50.8995223)",,
30529250,,secondary,False,False,342.24399999999997,2,L 136,70,"LINESTRING (6.2864955 50.900153, 6.2860392 50.9001741, 6.2854779 50.9001786, 6.2846491 50.9001612, 6.2838346 50.9000834, 6.2829312 50.8999371, 6.2822698 50.8997908, 6.2817566 50.8996276)",,
4497580,Martinusstraße,residential,False,False,36.95,,,,"LINESTRING (6.2857993 50.8995223, 6.2854542 50.8992712)",,
4497580,Martinusstraße,residential,False,True,85.452,,,,"LINESTRING (6.2857993 50.8995223, 6.2864955 50.900153)",,
4492967,Hans-Böckler-Weg,residential,False,False,145.278,,,,"LINESTRING (6.2857993 50.8995223, 6.2861389 50.8994557, 6.2865621 50.899372, 6.2875833 50.8991934, 6.2877759 50.8991365)",,
4497580,Martinusstraße,residential,False,True,31.195,,,,"LINESTRING (6.285158 50.8990619, 6.2854542 50.8992712)",,
4493365,Martin-Luther-Straße,residential,False,False,162.698,,,,"LINESTRING (6.285158 50.8990619, 6.2856731 50.8989278, 6.2860863 50.8988186, 6.286502 50.8987195, 6.2868831 50.8986581, 6.2873418 50.8985757)",,
30012841,Martinusstraße,residential,False,False,103.721,,,10,"LINESTRING (6.285158 50.8990619, 6.2847299 50.8987894, 6.284117 50.8983993)",,
26202764,Glückaufstraße,residential,False,False,180.605,,,,"LINESTRING (6.2828671 50.8972293, 6.2839868 50.89684, 6.2845679 50.8966475, 6.2846855 50.8965882, 6.2847951 50.8965108, 6.2849538 50.8963318)",,
30012840,Martinusstraße,residential,False,False,38.046,,,,"LINESTRING (6.2828671 50.8972293, 6.2827215 50.8970824, 6.2826204 50.8970554, 6.2824627 50.8970491)",,
30012840,Martinusstraße,residential,False,True,76.063,,,,"LINESTRING (6.2828671 50.8972293, 6.2831084 50.8974821, 6.2834161 50.8978192)",,
4486833,,secondary,False,False,42.252,2,L 11,50,"LINESTRING (6.2784452 50.8978975, 6.2781386 50.8975704)",,
853368252,,secondary,True,False,20.807,1,,50,"LINESTRING (6.2784452 50.8978975, 6.2785025 50.8978823, 6.2785569 50.8978783, 6.2786256 50.8978864, 6.2786726 50.8979018, 6.2787145 50.8979261)",roundabout,
4486829,,secondary,True,False,21.265,1,,50,"LINESTRING (6.2787145 50.8979261, 6.2787417 50.8979529, 6.2787595 50.8979885, 6.2787608 50.8980255, 6.2787418 50.8980666, 6.2787035 50.8981013)",roundabout,
"[755640467, 4493366]",Marienstraße,tertiary,False,False,152.044,2,,,"LINESTRING (6.2787145 50.8979261, 6.2791706 50.8977428, 6.2794566 50.8976173, 6.2799707 50.8973914, 6.2801687 50.8973048, 6.2803621 50.8972083, 6.2804916 50.8971442)",,
4493368,Schwanenstraße,residential,False,False,69.393,,,30,"LINESTRING (6.2877759 50.8991365, 6.2873418 50.8985757)",,
4493368,Schwanenstraße,residential,False,True,18.361,,,30,"LINESTRING (6.2877759 50.8991365, 6.2879043 50.8992804)",,
4492967,Hans-Böckler-Weg,residential,False,True,145.278,,,,"LINESTRING (6.2877759 50.8991365, 6.2875833 50.8991934, 6.2865621 50.899372, 6.2861389 50.8994557, 6.2857993 50.8995223)",,
4493368,Schwanenstraße,residential,False,True,69.393,,,30,"LINESTRING (6.2873418 50.8985757, 6.2877759 50.8991365)",,
