osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,bridge
28286095,L 3376,Goßbachstraße,secondary,50,False,False,68.6,"LINESTRING (8.5241446 50.673654, 8.523832 50.6735388, 8.5234838 50.6734049, 8.5234468 50.6733864, 8.5233233 50.6733245)",,,
"[578451622, 28286095]",L 3376,"['Rathausplatz', 'Goßbachstraße']",secondary,50,False,True,77.86000000000001,"LINESTRING (8.5241446 50.673654, 8.524666 50.6738598, 8.5247468 50.6739291, 8.5248198 50.6739918, 8.5248957 50.6740659, 8.5249459 50.674115)",,,
62313829,,Amselweg,living_street,,False,False,198.59500000000003,"LINESTRING (8.5288421 50.6768651, 8.5284682 50.676986, 8.5282734 50.6769941, 8.5273524 50.6773242, 8.5273094 50.6773788, 8.5273141 50.6774423, 8.5273617 50.677599, 8.5273056 50.6776722, 8.5273376 50.677811, 8.5273904 50.6780284)",,,
"[62313851, 170745829]",,"['Vor dem Brühl', 'Hoher Rain']",living_street,,False,False,221.358,"LINESTRING (8.5288421 50.6768651, 8.5289157 50.6768994, 8.5289929 50.6769969, 8.529059 50.6770389, 8.529119 50.6771415, 8.5291071 50.677192, 8.5291887 50.6772965, 8.5292485 50.6774071, 8.5289619 50.6775155, 8.5288109 50.6775002, 8.5278859 50.6778047, 8.5278421 50.6778775, 8.5273904 50.6780284)",,,
62313830,,Vor dem Brühl,residential,,False,False,35.627,"LINESTRING (8.5288421 50.6768651, 8.5288239 50.6766297, 8.5288371 50.6765454)",,,
92522126,,Zu den Linden,residential,30,False,False,28.448,"LINESTRING (8.5223457 50.6767803, 8.5222592 50.6770302)",,,
72618556,,Eulenweg,residential,,False,False,31.031999999999996,"LINESTRING (8.5223457 50.6767803, 8.5225126 50.6768982, 8.5225881 50.677009)",,,
92522126,,Zu den Linden,residential,30,False,True,67.556,"LINESTRING (8.5223457 50.6767803, 8.5224099 50.6766159, 8.5225343 50.6764304, 8.5228081 50.6762695)",,,
62313843,,Auweg,residential,,False,True,44.557,"LINESTRING (8.5251355 50.6770894, 8.524985 50.6767002)",,,
62313849,,Eulenweg,residential,,False,False,94.521,"LINESTRING (8.5251355 50.6770894, 8.524464 50.6770899, 8.5237941 50.6770861)",,,
62313849,,Eulenweg,residential,,False,True,72.28,"LINESTRING (8.5251355 50.6770894, 8.5255213 50.6770573, 8.5261426 50.6769692)",,,
62313840,,Finkenweg,living_street,,False,True,53.162,"LINESTRING (8.5263991 50.6777187, 8.5265259 50.67819)",,,
62313828,,Hubelspfad,living_street,,False,True,191.90400000000002,"LINESTRING (8.5263991 50.6777187, 8.5258328 50.6778028, 8.5253878 50.6778442, 8.5249001 50.6778554, 8.5244604 50.677842, 8.5237001 50.6777953)",,,
62313840,,Finkenweg,living_street,,False,False,85.342,"LINESTRING (8.5263991 50.6777187, 8.5263177 50.6774123, 8.5261426 50.6769692)",,,
62313842,,Auweg,residential,,False,False,67.135,"LINESTRING (8.5271496 50.6766623, 8.5265643 50.6761859)",,,
62313849,,Eulenweg,residential,,False,True,81.612,"LINESTRING (8.5271496 50.6766623, 8.5281537 50.6762965)",,,
62313849,,Eulenweg,residential,,False,False,78.79599999999999,"LINESTRING (8.5271496 50.6766623, 8.5266902 50.6768176, 8.5261426 50.6769692)",,,
62313840,,Finkenweg,living_street,,False,True,85.342,"LINESTRING (8.5261426 50.6769692, 8.5263177 50.6774123, 8.5263991 50.6777187)",,,
62313849,,Eulenweg,residential,,False,False,72.28,"LINESTRING (8.5261426 50.6769692, 8.5255213 50.6770573, 8.5251355 50.6770894)",,,
62313849,,Eulenweg,residential,,False,True,78.79599999999999,"LINESTRING (8.5261426 50.6769692, 8.5266902 50.6768176, 8.5271496 50.6766623)",,,
62313848,,Hubelspfad,living_street,,False,True,79.137,"LINESTRING (8.5237001 50.6777953, 8.5237941 50.6770861)",,,
62313828,,Hubelspfad,living_street,,False,False,191.90400000000002,"LINESTRING (8.5237001 50.6777953, 8.5244604 50.677842, 8.5249001 50.6778554, 8.5253878 50.6778442, 8.5258328 50.6778028, 8.5263991 50.6777187)",,,
62313828,,Hubelspfad,living_street,,False,True,113.89700000000002,"LINESTRING (8.5237001 50.6777953, 8.5231507 50.6777764, 8.5229477 50.6778005, 8.5227996 50.6779147, 8.5226863 50.6783051)",,,
62313844,,Drosselweg,residential,30,False,True,69.96700000000001,"LINESTRING (8.5263632 50.6796503, 8.5262581 50.6793254, 8.5262479 50.6791953, 8.5263222 50.6791208, 8.5264091 50.6790639)",,,
62313845,,Zu den Neuen Wiesen,residential,50,False,False,110.81,"LINESTRING (8.5263632 50.6796503, 8.5261355 50.6796841, 8.5258848 50.6797061, 8.5255787 50.6797199, 8.5252089 50.6797138, 8.5248029 50.6796829)",,,
62313845,,Zu den Neuen Wiesen,residential,50,False,True,286.405,"LINESTRING (8.5263632 50.6796503, 8.5268025 50.6795744, 8.5268496 50.6795621, 8.5271349 50.6794879, 8.5278797 50.6792505, 8.5300385 50.6785626)",,,
62313843,,Auweg,residential,,False,False,44.557,"LINESTRING (8.524985 50.6767002, 8.5251355 50.6770894)",,,
62313832,,Auweg,residential,,False,False,125.118,"LINESTRING (8.524985 50.6767002, 8.5257949 50.6764362, 8.5265643 50.6761859)",,,
62313843,,Auweg,residential,,False,True,191.14,"LINESTRING (8.524985 50.6767002, 8.5245564 50.6763311, 8.5241506 50.676428, 8.5236174 50.6765366, 8.5234548 50.6765973, 8.523372 50.6767011, 8.5231651 50.6770738)",,,
62313823,,Am Berg,residential,,False,False,36.971,"LINESTRING (8.5270986 50.6752574, 8.5274497 50.675124, 8.5274772 50.6751133, 8.5274888 50.6751049, 8.5274975 50.6750891, 8.5275026 50.6750646)",,,
62313823,,Am Berg,residential,,False,True,138.935,"LINESTRING (8.5270986 50.6752574, 8.5271651 50.6753174, 8.5275207 50.6755298, 8.5276523 50.6756573, 8.5279866 50.6761051, 8.5281537 50.6762965)",,,
62324171,,,residential,,False,False,26.698999999999998,"LINESTRING (8.5270986 50.6752574, 8.5268489 50.6753127, 8.5267364 50.6752996)",,,
62313845,,Zu den Neuen Wiesen,residential,50,False,False,271.107,"LINESTRING (8.5248029 50.6796829, 8.5243263 50.6796121, 8.5212498 50.6791553, 8.5211659 50.6791345, 8.5211244 50.67912, 8.5210985 50.6790851)",,,
62313845,,Zu den Neuen Wiesen,residential,50,False,True,110.81,"LINESTRING (8.5248029 50.6796829, 8.5252089 50.6797138, 8.5255787 50.6797199, 8.5258848 50.6797061, 8.5261355 50.6796841, 8.5263632 50.6796503)",,,
62313847,,Meisenweg,residential,30,False,False,177.512,"LINESTRING (8.5248029 50.6796829, 8.5248525 50.6790891, 8.5249343 50.6790636, 8.5261463 50.6790284, 8.5263013 50.6790284, 8.5264091 50.6790639)",,,
62313845,,Zu den Neuen Wiesen,residential,50,False,False,46.142,"LINESTRING (8.5305746 50.6783395, 8.5305083 50.6784058, 8.5300385 50.6785626)",,,
95299892,,Zu den Neuen Wiesen,unclassified,50,False,False,234.216,"LINESTRING (8.5305746 50.6783395, 8.5302401 50.677969, 8.5295333 50.677273, 8.5289074 50.6765979, 8.5288371 50.6765454)",,,
72613418,,Hoher Rain,living_street,,False,True,72.426,"LINESTRING (8.5216675 50.6782187, 8.5226863 50.6783051)",,,
39518967,,Zu den Linden,residential,,False,True,63.699,"LINESTRING (8.5216675 50.6782187, 8.5217945 50.6779249, 8.5219425 50.6776736)",,,
66110810,,Zu den Linden,residential,50,False,False,94.57700000000001,"LINESTRING (8.5216675 50.6782187, 8.5215005 50.6785881, 8.5211834 50.678956, 8.5211498 50.678998)",3,,
62313849,,Eulenweg,residential,,False,False,44.403999999999996,"LINESTRING (8.5286449 50.6760572, 8.5284754 50.6761851, 8.5281537 50.6762965)",,,
235638615,,Friedhofstraße,residential,50,False,False,65.29299999999999,"LINESTRING (8.5286449 50.6760572, 8.52866 50.6757993, 8.5286545 50.6754702)",,,
235638615,,Friedhofstraße,residential,50,False,True,56.009,"LINESTRING (8.5286449 50.6760572, 8.5287334 50.6763297, 8.5288371 50.6765454)",,,
62313848,,Hubelspfad,living_street,,False,False,79.137,"LINESTRING (8.5237941 50.6770861, 8.5237001 50.6777953)",,,
62313849,,Eulenweg,residential,,False,False,44.342,"LINESTRING (8.5237941 50.6770861, 8.5231651 50.6770738)",,,
62313849,,Eulenweg,residential,,False,True,94.521,"LINESTRING (8.5237941 50.6770861, 8.524464 50.6770899, 8.5251355 50.6770894)",,,
62313844,,Drosselweg,residential,30,False,False,297.325,"LINESTRING (8.5300385 50.6785626, 8.5295553 50.6780196, 8.5266867 50.6789685)",,,
62313845,,Zu den Neuen Wiesen,residential,50,False,False,286.405,"LINESTRING (8.5300385 50.6785626, 8.5278797 50.6792505, 8.5271349 50.6794879, 8.5268496 50.6795621, 8.5268025 50.6795744, 8.5263632 50.6796503)",,,
62313845,,Zu den Neuen Wiesen,residential,50,False,True,46.142,"LINESTRING (8.5300385 50.6785626, 8.5305083 50.6784058, 8.5305746 50.6783395)",,,
62313829,,Amselweg,living_street,,False,True,198.595,"LINESTRING (8.5273904 50.6780284, 8.5273376 50.677811, 8.5273056 50.6776722, 8.5273617 50.677599, 8.5273141 50.6774423, 8.5273094 50.6773788, 8.5273524 50.6773242, 8.5282734 50.6769941, 8.5284682 50.676986, 8.5288421 50.6768651)",,,
"[62313851, 170745829]",,"['Vor dem Brühl', 'Hoher Rain']",living_street,,False,True,221.35799999999998,"LINESTRING (8.5273904 50.6780284, 8.5278421 50.6778775, 8.5278859 50.6778047, 8.5288109 50.6775002, 8.5289619 50.6775155, 8.5292485 50.6774071, 8.5291887 50.6772965, 8.5291071 50.677192, 8.529119 50.6771415, 8.529059 50.6770389, 8.5289929 50.6769969, 8.5289157 50.6768994, 8.5288421 50.6768651)",,,
170745829,,Hoher Rain,living_street,,False,False,64.372,"LINESTRING (8.5273904 50.6780284, 8.5270797 50.6781344, 8.5265259 50.67819)",,,
62313840,,Finkenweg,living_street,,False,False,69.403,"LINESTRING (8.5266867 50.6789685, 8.526551 50.6783503)",,,
62313844,,Drosselweg,residential,30,False,False,22.251,"LINESTRING (8.5266867 50.6789685, 8.5264091 50.6790639)",,,
62313844,,Drosselweg,residential,30,False,True,297.325,"LINESTRING (8.5266867 50.6789685, 8.5295553 50.6780196, 8.5300385 50.6785626)",,,
62313849,,Eulenweg,residential,,False,False,41.291,"LINESTRING (8.5231651 50.6770738, 8.5225881 50.677009)",,,
62313849,,Eulenweg,residential,,False,True,44.342,"LINESTRING (8.5231651 50.6770738, 8.5237941 50.6770861)",,,
62313843,,Auweg,residential,,False,False,191.14,"LINESTRING (8.5231651 50.6770738, 8.523372 50.6767011, 8.5234548 50.6765973, 8.5236174 50.6765366, 8.5241506 50.676428, 8.5245564 50.6763311, 8.524985 50.6767002)",,,
62313849,,Eulenweg,residential,,False,False,81.612,"LINESTRING (8.5281537 50.6762965, 8.5271496 50.6766623)",,,
62313823,,Am Berg,residential,,False,False,138.935,"LINESTRING (8.5281537 50.6762965, 8.5279866 50.6761051, 8.5276523 50.6756573, 8.5275207 50.6755298, 8.5271651 50.6753174, 8.5270986 50.6752574)",,,
62313849,,Eulenweg,residential,,False,True,44.403999999999996,"LINESTRING (8.5281537 50.6762965, 8.5284754 50.6761851, 8.5286449 50.6760572)",,,
62313840,,Finkenweg,living_street,,False,False,17.912,"LINESTRING (8.526551 50.6783503, 8.5265259 50.67819)",,,
62313840,,Finkenweg,living_street,,False,True,69.403,"LINESTRING (8.526551 50.6783503, 8.5266867 50.6789685)",,,
72613418,,Hoher Rain,living_street,,False,False,275.31100000000004,"LINESTRING (8.526551 50.6783503, 8.5259918 50.678433, 8.5255492 50.6784733, 8.5250154 50.6784892, 8.5247077 50.6784888, 8.5245672 50.6784886, 8.5238017 50.6784236, 8.5226863 50.6783051)",,,
72613418,,Hoher Rain,living_street,,False,False,72.426,"LINESTRING (8.5226863 50.6783051, 8.5216675 50.6782187)",,,
62313828,,Hubelspfad,living_street,,False,False,113.89699999999999,"LINESTRING (8.5226863 50.6783051, 8.5227996 50.6779147, 8.5229477 50.6778005, 8.5231507 50.6777764, 8.5237001 50.6777953)",,,
72613418,,Hoher Rain,living_street,,False,True,275.311,"LINESTRING (8.5226863 50.6783051, 8.5238017 50.6784236, 8.5245672 50.6784886, 8.5247077 50.6784888, 8.5250154 50.6784892, 8.5255492 50.6784733, 8.5259918 50.678433, 8.526551 50.6783503)",,,
62313842,,Auweg,residential,,False,True,32.33,"LINESTRING (8.5262794 50.675958, 8.5265643 50.6761859)",,,
235640912,,,residential,50,False,True,10.338,"LINESTRING (8.5210985 50.6790851, 8.5211498 50.678998)",3,,
62313845,,Zu den Neuen Wiesen,residential,50,False,True,271.10699999999997,"LINESTRING (8.5210985 50.6790851, 8.5211244 50.67912, 8.5211659 50.6791345, 8.5212498 50.6791553, 8.5243263 50.6796121, 8.5248029 50.6796829)",,,
235638614,,,residential,,False,False,89.952,"LINESTRING (8.5210985 50.6790851, 8.5206356 50.6797561, 8.5205846 50.6798256)",3,,
62313842,,Auweg,residential,,False,False,32.33,"LINESTRING (8.5265643 50.6761859, 8.5262794 50.675958)",,,
62313842,,Auweg,residential,,False,True,67.135,"LINESTRING (8.5265643 50.6761859, 8.5271496 50.6766623)",,,
62313832,,Auweg,residential,,False,True,125.118,"LINESTRING (8.5265643 50.6761859, 8.5257949 50.6764362, 8.524985 50.6767002)",,,
62324183,,Grüner Weg,residential,50,False,True,91.716,"LINESTRING (8.5188375 50.6738347, 8.5196746 50.6737245, 8.5201134 50.673672)",,,
62324169,,Seifer Weg,residential,,False,False,57.303,"LINESTRING (8.5225984 50.6735525, 8.5232359 50.6733715, 8.5233233 50.6733245)",,,
"[62324169, 448832678]",,Seifer Weg,residential,,False,True,138.652,"LINESTRING (8.5225984 50.6735525, 8.5224186 50.673695, 8.521403 50.6744491, 8.521323 50.6745017)",,,
62324183,,Grüner Weg,residential,50,False,False,175.927,"LINESTRING (8.5225984 50.6735525, 8.5217905 50.6735473, 8.5209677 50.673609, 8.5201134 50.673672)",,,
316585767,,,residential,,False,True,81.37,"LINESTRING (8.5205363 50.6749138, 8.5212581 50.675485)",,,
448832678,,Seifer Weg,residential,,False,False,71.923,"LINESTRING (8.5205363 50.6749138, 8.521323 50.6745017)",,,
62324171,,,residential,,False,True,26.698999999999998,"LINESTRING (8.5267364 50.6752996, 8.5268489 50.6753127, 8.5270986 50.6752574)",,,
"[62324168, 62313839]",,Hartlingsgärten,residential,,False,"[False, True]",173.715,"LINESTRING (8.5213763 50.6769332, 8.521128 50.6771669, 8.5210639 50.6772335, 8.5210374 50.6773057, 8.5209532 50.6777929, 8.5213806 50.6777476, 8.5219425 50.6776736)",,,
62324179,,Hartlingsgärten,residential,,True,False,128.55,"LINESTRING (8.5213763 50.6769332, 8.5218366 50.6765916, 8.5223254 50.6763565, 8.5228081 50.6762695)",,,
39518967,,Zu den Linden,residential,,False,False,63.699,"LINESTRING (8.5219425 50.6776736, 8.5217945 50.6779249, 8.5216675 50.6782187)",,,
"[92522126, 39518967]",,Zu den Linden,residential,30,False,True,75.137,"LINESTRING (8.5219425 50.6776736, 8.5221316 50.6773708, 8.5222592 50.6770302)",,,
"[62324168, 62313839]",,Hartlingsgärten,residential,,False,"[False, True]",173.715,"LINESTRING (8.5219425 50.6776736, 8.5213806 50.6777476, 8.5209532 50.6777929, 8.5210374 50.6773057, 8.5210639 50.6772335, 8.521128 50.6771669, 8.5213763 50.6769332)",,,
"[578440688, 62324167]",,Vorderstraße,residential,30,False,False,67.247,"LINESTRING (8.5258085 50.6738757, 8.5253098 50.6740428, 8.5250826 50.674114, 8.5249459 50.674115)",3,,
62324167,,Vorderstraße,residential,30,False,True,71.423,"LINESTRING (8.5258085 50.6738757, 8.5259212 50.6738305, 8.5260975 50.6737215, 8.5261558 50.6736427, 8.5262284 50.6733314)",3,,
170746199,,Kirchstraße,residential,30,False,True,80.106,"LINESTRING (8.5258085 50.6738757, 8.5259097 50.6742252, 8.5259588 50.6742814, 8.5264089 50.674377)",,,
65656148,,Am Ring,residential,50,False,False,83.491,"LINESTRING (8.5284255 50.6733512, 8.5295867 50.6735003)",,,
65656148,,Am Ring,residential,50,False,True,74.413,"LINESTRING (8.5284255 50.6733512, 8.5273811 50.6732524)",,,
65656174,,Opferweg,residential,50,False,True,146.464,"LINESTRING (8.5284255 50.6733512, 8.528279 50.6746651)",,,
65656189,,,residential,50,False,True,55.067,"LINESTRING (8.5275052 50.6745967, 8.5275959 50.6746015, 8.528279 50.6746651)",,,
142378375,,Gartenstraße,residential,50,True,False,149.884,"LINESTRING (8.5275052 50.6745967, 8.5275163 50.6745319, 8.5275199 50.6744599, 8.527434 50.673754, 8.5273811 50.6732524)",,,
65656174,,Opferweg,residential,50,False,False,51.531,"LINESTRING (8.5289805 50.674796, 8.528279 50.6746651)",,,
65656177,,Jahnstraße,residential,50,False,False,59.568,"LINESTRING (8.5289805 50.674796, 8.5292149 50.6742813)",,,
65656177,,Jahnstraße,residential,50,False,True,43.394999999999996,"LINESTRING (8.5289805 50.674796, 8.5288505 50.6750899, 8.5288459 50.6751389, 8.5288548 50.6751744)",,,
65656174,,Opferweg,residential,50,False,False,146.464,"LINESTRING (8.528279 50.6746651, 8.5284255 50.6733512)",,,
65656174,,Opferweg,residential,50,False,True,51.531,"LINESTRING (8.528279 50.6746651, 8.5289805 50.674796)",,,
65656189,,,residential,50,False,False,55.067,"LINESTRING (8.528279 50.6746651, 8.5275959 50.6746015, 8.5275052 50.6745967)",,,
65656148,,Am Ring,residential,50,False,False,74.413,"LINESTRING (8.5273811 50.6732524, 8.5284255 50.6733512)",,,
65656146,,Freithofstraße,residential,30,False,True,134.40200000000002,"LINESTRING (8.5264089 50.674377, 8.5263523 50.6742136, 8.5263846 50.6741503, 8.5264469 50.6740832, 8.5264667 50.6739167, 8.5264972 50.6738158, 8.5266715 50.6736215, 8.5265181 50.673526, 8.5262284 50.6733314)",,,
65656172,,Freithofstraße,residential,30,False,True,88.947,"LINESTRING (8.5264089 50.674377, 8.5265283 50.6744837, 8.5265921 50.6745408, 8.5268872 50.6747142, 8.5269786 50.6747652, 8.5272949 50.6749415)",,,
170746199,,Kirchstraße,residential,30,False,False,80.106,"LINESTRING (8.5264089 50.674377, 8.5259588 50.6742814, 8.5259097 50.6742252, 8.5258085 50.6738757)",,,
65656148,,Am Ring,residential,50,False,True,83.491,"LINESTRING (8.5295867 50.6735003, 8.5284255 50.6733512)",,,
65656177,,Jahnstraße,residential,50,False,True,90.709,"LINESTRING (8.5295867 50.6735003, 8.5292149 50.6742813)",,,
68462275,,Am Beerengraben,residential,50,False,True,109.245,"LINESTRING (8.5295867 50.6735003, 8.531099 50.6737164)",,,
65656172,,Freithofstraße,residential,30,False,False,88.947,"LINESTRING (8.5272949 50.6749415, 8.5269786 50.6747652, 8.5268872 50.6747142, 8.5265921 50.6745408, 8.5265283 50.6744837, 8.5264089 50.674377)",,,
65656187,,Freithofstraße,residential,30,False,True,16.039,"LINESTRING (8.5272949 50.6749415, 8.5273804 50.6750084, 8.5274218 50.6750603)",,,
142378375,,Gartenstraße,residential,50,True,False,41.154,"LINESTRING (8.5272949 50.6749415, 8.5273361 50.6748912, 8.5274596 50.6746698, 8.5275052 50.6745967)",,,
68462275,,Am Beerengraben,residential,50,False,False,109.245,"LINESTRING (8.531099 50.6737164, 8.5295867 50.6735003)",,,
142378378,L 3376,Frankenbacher Straße,secondary,50,False,True,7.052,"LINESTRING (8.5287565 50.6751863, 8.5288548 50.6751744)",,,
72613420,,Friedhofstraße,residential,50,True,False,32.538,"LINESTRING (8.5287565 50.6751863, 8.5287573 50.6752258, 8.5287478 50.6752612, 8.5286545 50.6754702)",,1,
142378378,L 3376,Frankenbacher Straße,secondary,50,False,False,25.595,"LINESTRING (8.5287565 50.6751863, 8.5286003 50.6752189, 8.5285114 50.6752295, 8.5284035 50.6752356)",,,
62313830,,Vor dem Brühl,residential,,False,True,35.627,"LINESTRING (8.5288371 50.6765454, 8.5288239 50.6766297, 8.5288421 50.6768651)",,,
95299892,,Zu den Neuen Wiesen,unclassified,50,False,True,234.21599999999998,"LINESTRING (8.5288371 50.6765454, 8.5289074 50.6765979, 8.5295333 50.677273, 8.5302401 50.677969, 8.5305746 50.6783395)",,,
235638615,,Friedhofstraße,residential,50,False,False,56.009,"LINESTRING (8.5288371 50.6765454, 8.5287334 50.6763297, 8.5286449 50.6760572)",,,
72758036,,Friedhofstraße,residential,50,True,False,31.969,"LINESTRING (8.5286545 50.6754702, 8.5285734 50.6753819, 8.5284614 50.6753021, 8.5284102 50.675263, 8.5284035 50.6752356)",,1,
235638615,,Friedhofstraße,residential,50,False,True,65.29299999999999,"LINESTRING (8.5286545 50.6754702, 8.52866 50.6757993, 8.5286449 50.6760572)",,,
62313849,,Eulenweg,residential,,False,False,23.295,"LINESTRING (8.5225881 50.677009, 8.5222592 50.6770302)",,,
62313849,,Eulenweg,residential,,False,True,41.291,"LINESTRING (8.5225881 50.677009, 8.5231651 50.6770738)",,,
72618556,,Eulenweg,residential,,False,True,31.031999999999996,"LINESTRING (8.5225881 50.677009, 8.5225126 50.6768982, 8.5223457 50.6767803)",,,
62313840,,Finkenweg,living_street,,False,False,53.162,"LINESTRING (8.5265259 50.67819, 8.5263991 50.6777187)",,,
62313840,,Finkenweg,living_street,,False,True,17.912,"LINESTRING (8.5265259 50.67819, 8.526551 50.6783503)",,,
170745829,,Hoher Rain,living_street,,False,True,64.372,"LINESTRING (8.5265259 50.67819, 8.5270797 50.6781344, 8.5273904 50.6780284)",,,
235640912,,,residential,50,False,False,10.338,"LINESTRING (8.5211498 50.678998, 8.5210985 50.6790851)",3,,
66110810,,Zu den Linden,residential,50,False,True,94.577,"LINESTRING (8.5211498 50.678998, 8.5211834 50.678956, 8.5215005 50.6785881, 8.5216675 50.6782187)",3,,
