osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,access
"[978326796, 44061967]",,Promenadenstraße,"['residential', 'living_street']",30,False,True,86.78099999999999,,"LINESTRING (8.6197126 49.6819804, 8.6197353 49.6816718, 8.6197753 49.6812713, 8.6197823 49.6812013)",,
227342008,,Fehlheimer Straße,residential,50,False,False,13.018,,"LINESTRING (8.6196914 49.682607, 8.619698 49.68249)",,
227342007,,Fehlheimer Straße,residential,50,False,True,136.25600000000003,,"LINESTRING (8.6196914 49.682607, 8.6196888 49.6826802, 8.6196872 49.6827248, 8.6196812 49.6828926, 8.6196706 49.6831857, 8.6196688 49.6832346, 8.6196679 49.6832511, 8.6196512 49.683394, 8.6196411 49.6834848, 8.6196232 49.6835685, 8.6196053 49.683648, 8.6195668 49.6838053, 8.6195592 49.6838274)",,
227371864,2,Rodensteinstraße,primary,50,True,False,82.05199999999999,B 3;B 47,"LINESTRING (8.6196914 49.682607, 8.6193605 49.6825024, 8.619227 49.682459, 8.6190097 49.6823642, 8.6187477 49.6822038)",,
227342007,,Fehlheimer Straße,residential,50,False,True,21.713,,"LINESTRING (8.6191529 49.6847767, 8.6190655 49.6849636)",,
4019447,,Friedrichstraße,residential,30,False,False,90.676,,"LINESTRING (8.6191529 49.6847767, 8.6192346 49.6847962, 8.6194826 49.6848565, 8.6197416 49.6848919, 8.6201519 49.6849061, 8.6203846 49.68491)",,
227342007,,Fehlheimer Straße,residential,50,False,False,109.63399999999999,,"LINESTRING (8.6191529 49.6847767, 8.6193314 49.6843983, 8.6195021 49.6840253, 8.6195592 49.6838274)",,
227342008,,Fehlheimer Straße,residential,50,False,True,13.018,,"LINESTRING (8.619698 49.68249, 8.6196914 49.682607)",,
227342012,2,Rodensteinstraße,primary,50,True,False,123.06100000000002,B 3;B 47,"LINESTRING (8.619698 49.68249, 8.6199061 49.682553, 8.6202456 49.6826649, 8.6204576 49.6827203, 8.6206576 49.6827474, 8.6211392 49.6827837, 8.621319 49.6828015)",,
978326796,,Promenadenstraße,residential,30,False,True,56.675,,"LINESTRING (8.619698 49.68249, 8.6197008 49.6823906, 8.6197028 49.6823461, 8.6197126 49.6819804)",,
225553179,2,Hermannstraße,tertiary,50,False,False,12.321,,"LINESTRING (8.6182344 49.6767098, 8.6180673 49.6766856)",,
"[462719905, 24826515]","['2', '3']",Hermannstraße,tertiary,50,False,True,79.07600000000001,,"LINESTRING (8.6182344 49.6767098, 8.6183593 49.6767294, 8.6184233 49.6767359, 8.6184415 49.6767398, 8.6188231 49.6767833, 8.61921 49.6768381, 8.6192619 49.6768531, 8.6192942 49.6768744)",,
"[278353515, 225553181]","['2', '3']",Schwarzwaldstraße,primary,50,True,False,153.4,B 3,"LINESTRING (8.6182344 49.6767098, 8.618177 49.6768418, 8.6180605 49.6771634, 8.6179609 49.6775116, 8.6178935 49.6778408, 8.6178845 49.6778992, 8.6178588 49.6780656)",,
62623916,,Schwanheimer Straße,secondary,50,False,True,12.766,L 3345,"LINESTRING (8.6178838 49.680322, 8.6177071 49.6803324)",,
227831756,,Am Rinnentor,residential,,False,True,63.590999999999994,,"LINESTRING (8.6178838 49.680322, 8.6180472 49.6803116, 8.6180942 49.6803074, 8.6187602 49.6802485)",,
"[361984644, 361984645, 1085302727, 278353513, 227831762]",2,Rodensteinstraße,primary,50,True,False,203.42699999999996,B 3;B 47,"LINESTRING (8.6178838 49.680322, 8.6178729 49.6804723, 8.6178653 49.6806926, 8.617864 49.6807131, 8.6178421 49.6810551, 8.617856 49.6811696, 8.6178652 49.6812147, 8.6178821 49.6812853, 8.6179217 49.6813727, 8.6179728 49.6814484, 8.6180386 49.6815198, 8.6181352 49.6816049, 8.6183583 49.6817577, 8.6184108 49.6817937, 8.6185318 49.6818729, 8.6186738 49.6819657)",yes,
203413151,,Gartenstraße,residential,50,False,True,15.254,,"LINESTRING (8.6186738 49.6819657, 8.6185225 49.6820618)",,
"[278353511, 203415999]","['2', '3']",Rodensteinstraße,primary,50,True,False,94.78000000000002,B 3; B 47,"LINESTRING (8.6186738 49.6819657, 8.6190089 49.682179, 8.6191913 49.6822939, 8.6192964 49.6823493, 8.6194024 49.6823932, 8.6194376 49.6824044, 8.6195295 49.6824356, 8.619698 49.68249)",,
203413151,,Gartenstraße,residential,50,False,False,15.254,,"LINESTRING (8.6185225 49.6820618, 8.6186738 49.6819657)",,
"[278353505, 203413154, 361984643, 361984642]","['2', '3']",Rodensteinstraße,primary,50,True,False,211.60699999999994,"['B 3; B 47', 'B 3;B 47']","LINESTRING (8.6185225 49.6820618, 8.6180551 49.6817445, 8.6178905 49.6815731, 8.6178021 49.6814508, 8.6177226 49.6812783, 8.6177009 49.6812024, 8.6176974 49.6811763, 8.6176839 49.6810785, 8.6176848 49.6809418, 8.6177036 49.6805279, 8.6177041 49.680486, 8.6177071 49.6803324)",yes,
278353494,,Gartenstraße,residential,50,False,True,19.705000000000002,,"LINESTRING (8.6185225 49.6820618, 8.6184629 49.6821033, 8.6183362 49.6821917)",,
3127972,,Rodensteinstraße,primary,50,True,False,27.917,B 3,"LINESTRING (8.621319 49.6828015, 8.6214496 49.6828486, 8.6214863 49.6828619, 8.6215082 49.6828698, 8.6216041 49.6829617)",,
"[569471368, 27595399]",1,Nibelungenstraße,primary,50,True,False,38.169,B 47,"LINESTRING (8.621319 49.6828015, 8.6214702 49.6828039, 8.621532 49.6828049, 8.6216968 49.6828076, 8.6218493 49.6828038)",,
58198200,,Wilhelmstraße,residential,30,False,False,50.899,,"LINESTRING (8.6204268 49.6828057, 8.6204237 49.6828528, 8.6204205 49.6828998, 8.6204293 49.6831601, 8.6204363 49.6832632)",,
569471370,2,Rodensteinstraße,primary,50,True,False,57.477000000000004,B 3;B 47,"LINESTRING (8.6204268 49.6828057, 8.6201715 49.6827551, 8.6199613 49.6826895, 8.6198839 49.6826653, 8.6196914 49.682607)",,
24917168,,Mathildenstraße,residential,30,True,False,66.957,,"LINESTRING (8.618908 49.6790767, 8.6179777 49.6790616)",,
31859038,,Neckarstraße,residential,30,False,True,76.599,,"LINESTRING (8.618908 49.6790767, 8.6188143 49.6797629)",,
38754367,,Neckarstraße,residential,30,True,False,46.11,,"LINESTRING (8.618908 49.6790767, 8.6189672 49.6786638)",,
139519609,,Mathildenstraße,residential,30,True,False,38.913,,"LINESTRING (8.618908 49.6790767, 8.6194487 49.6790842)",,
4018976,,Neckarstraße,residential,30,False,False,96.07300000000001,,"LINESTRING (8.6191564 49.6774545, 8.6191379 49.6775077, 8.6190555 49.6780179, 8.6190038 49.6783125)",,
5150750,2,Neckarstraße,tertiary,50,False,False,66.229,,"LINESTRING (8.6191564 49.6774545, 8.6191444 49.6774376, 8.619142 49.6774158, 8.6193037 49.6769787, 8.6193104 49.6769176, 8.6192942 49.6768744)",,
"[24917166, 365910095]",2,Rodensteinstraße,residential,30,False,False,77.666,,"LINESTRING (8.6191564 49.6774545, 8.6190772 49.677462, 8.6183831 49.6774914, 8.6180794 49.6774874)",,
"[151833096, 42376313, 3989798]",2,"['Heidelberger Straße', 'Rodensteinstraße']",tertiary,"['50', '30']",False,"[False, True]",309.33000000000004,,"LINESTRING (8.6191564 49.6774545, 8.6192182 49.6774722, 8.6195726 49.6775225, 8.6196474 49.6775406, 8.6199388 49.6776345, 8.6204064 49.67779, 8.6206491 49.6778426, 8.6209574 49.6778662, 8.6213365 49.6778897, 8.6213787 49.6778929, 8.6221882 49.677954, 8.6222955 49.6779621, 8.6224297 49.6779682, 8.6224772 49.677949, 8.622508 49.6779244, 8.6225529 49.6778614, 8.6225907 49.6777841, 8.622617 49.6777054, 8.6226232 49.6776171, 8.6226341 49.6774284)",,
44733321,,Wingertsweg,residential,30,False,False,56.988,,"LINESTRING (8.625729 49.6779618, 8.6250853 49.6776632)",,
44733321,,Wingertsweg,residential,30,False,True,10.905,,"LINESTRING (8.625729 49.6779618, 8.625835 49.6780319)",,
32849959,,Hohbergweg,residential,,False,False,76.91900000000001,,"LINESTRING (8.625729 49.6779618, 8.6259759 49.6779267, 8.6263806 49.6778753, 8.6267843 49.6778694)",,
5976236,,Knodener Straße,residential,30,False,False,20.255,,"LINESTRING (8.6284656 49.6802296, 8.6283817 49.6802835, 8.6282799 49.6803661)",,
"[227831760, 151833124, 261825480]",,"['Wingertsweg', 'Konrad-Adenauer-Straße']",residential,30,False,False,138.058,,"LINESTRING (8.6284656 49.6802296, 8.6284388 49.6802186, 8.6283932 49.6801921, 8.6281568 49.6799221, 8.6279636 49.6797203, 8.627906 49.6796601, 8.6277713 49.6795576, 8.6276558 49.6795001, 8.6273164 49.6792484)",,
5976236,,Knodener Straße,residential,30,False,True,22.686,,"LINESTRING (8.6279015 49.6807097, 8.6281047 49.6805537)",,
27499892,,Knodener Straße,residential,30,False,True,291.90999999999997,,"LINESTRING (8.6279015 49.6807097, 8.6278279 49.680753, 8.6276993 49.6807883, 8.6276296 49.6807994, 8.6275352 49.6807966, 8.627215 49.6807801, 8.6264727 49.6806718, 8.6261052 49.6805541, 8.6254612 49.6803446, 8.6252501 49.6802386, 8.6251628 49.6801774, 8.6250759 49.6800202, 8.6250973 49.6798855, 8.6252304 49.6795232)",,
97202930,,Hunsrückstraße,residential,30,False,False,69.932,,"LINESTRING (8.6279015 49.6807097, 8.6278737 49.6807467, 8.6278705 49.6807817, 8.6278894 49.6808269, 8.6279391 49.680872, 8.6282703 49.6811333, 8.6283448 49.681235)",,
32350528,1,Rosenweg,residential,,False,True,16.903,,"LINESTRING (8.6283448 49.681235, 8.6285095 49.6811266)",,
"[97202930, 5976239]",,"['Hunsrückstraße', 'Elisabethenstraße']",residential,30,False,False,97.17099999999999,,"LINESTRING (8.6283448 49.681235, 8.6279272 49.6815013, 8.627822 49.6815249, 8.6276913 49.6815318, 8.6275151 49.6815034, 8.627367 49.6814561, 8.6272728 49.6814275, 8.6272162 49.6813998)",,
97202930,,Hunsrückstraße,residential,30,False,True,69.932,,"LINESTRING (8.6283448 49.681235, 8.6282703 49.6811333, 8.6279391 49.680872, 8.6278894 49.6808269, 8.6278705 49.6807817, 8.6278737 49.6807467, 8.6279015 49.6807097)",,
5976239,,Elisabethenstraße,residential,30,False,False,24.246,,"LINESTRING (8.6272162 49.6813998, 8.6271864 49.681479, 8.6271843 49.6815114, 8.6272098 49.6815555, 8.6272732 49.6815951)",,
"[97202930, 5976239]",,"['Hunsrückstraße', 'Elisabethenstraße']",residential,30,False,True,97.171,,"LINESTRING (8.6272162 49.6813998, 8.6272728 49.6814275, 8.627367 49.6814561, 8.6275151 49.6815034, 8.6276913 49.6815318, 8.627822 49.6815249, 8.6279272 49.6815013, 8.6283448 49.681235)",,
"[44734976, 24933050, 358210822]",,Hunsrückstraße,residential,30,False,True,131.541,,"LINESTRING (8.6272162 49.6813998, 8.6269567 49.6813155, 8.6268588 49.6812912, 8.6265946 49.6812632, 8.6263328 49.6812422, 8.6261163 49.6812584, 8.6259282 49.6812829, 8.6258623 49.6813234, 8.6256904 49.6815577)",,
5976239,,Elisabethenstraße,residential,30,False,True,24.246000000000002,,"LINESTRING (8.6272732 49.6815951, 8.6272098 49.6815555, 8.6271843 49.6815114, 8.6271864 49.681479, 8.6272162 49.6813998)",,
24933052,,Bleichstraße,residential,,False,False,109.13499999999999,,"LINESTRING (8.6272732 49.6815951, 8.6275475 49.6817033, 8.6277646 49.6818272, 8.6280371 49.6820476, 8.6282032 49.6821785, 8.6283574 49.682269)",,
155555247,,Elisabethenstraße,residential,30,False,False,44.576,,"LINESTRING (8.6272732 49.6815951, 8.627287 49.6816471, 8.6272668 49.681697, 8.6272114 49.6817872, 8.6271731 49.6818423, 8.6271199 49.6819184, 8.6270378 49.6819346)",,
155555247,,Elisabethenstraße,residential,30,False,True,44.57599999999999,,"LINESTRING (8.6270378 49.6819346, 8.6271199 49.6819184, 8.6271731 49.6818423, 8.6272114 49.6817872, 8.6272668 49.681697, 8.627287 49.6816471, 8.6272732 49.6815951)",,
"[1064454849, 1064454850, 641647725]",,Elisabethenstraße,residential,30,False,False,67.997,,"LINESTRING (8.6270378 49.6819346, 8.6270303 49.6819478, 8.6269945 49.6820105, 8.6267106 49.6825083)",yes,
278353495,,Gartenstraße,residential,50,False,True,17.719,,"LINESTRING (8.6183362 49.6821917, 8.6181564 49.6823006)",,
278353494,,Gartenstraße,residential,50,False,False,19.705000000000002,,"LINESTRING (8.6183362 49.6821917, 8.6184629 49.6821033, 8.6185225 49.6820618)",,
462719915,2,An der Stadtmühle,residential,,False,True,18.11,,"LINESTRING (8.6232046 49.6805954, 8.6230915 49.6807409)",,
3954470,,Erbacher Straße,residential,,False,False,68.13,,"LINESTRING (8.6232046 49.6805954, 8.6228392 49.6805256, 8.6223018 49.6804108)",,
111538741,,Grieselstraße,residential,,False,False,23.491,,"LINESTRING (8.6232046 49.6805954, 8.6232895 49.6804885, 8.6234286 49.6804746)",,
462719915,2,An der Stadtmühle,residential,,False,False,18.11,,"LINESTRING (8.6230915 49.6807409, 8.6232046 49.6805954)",,
27078362,,An der Stadtmühle,residential,,False,False,32.329,,"LINESTRING (8.6230915 49.6807409, 8.6228965 49.6806899, 8.6226593 49.6806709)",,
27078362,,An der Stadtmühle,residential,,False,True,35.772999999999996,,"LINESTRING (8.6230915 49.6807409, 8.6231599 49.6807862, 8.6233826 49.6808194, 8.6235525 49.6808307)",,
3954470,,Erbacher Straße,residential,,False,True,68.13,,"LINESTRING (8.6223018 49.6804108, 8.6228392 49.6805256, 8.6232046 49.6805954)",,
"[199057087, 3954471]",,"['Bahnhofstraße', 'Schuhgasse']","['residential', 'living_street']",,False,True,83.891,,"LINESTRING (8.6220445 49.6806359, 8.621804 49.6810925, 8.6217245 49.6812195, 8.6215203 49.6811916)",,
3954465,,Obergasse,residential,,False,True,4.128,,"LINESTRING (8.6244405 49.6822103, 8.6244951 49.6822217)",,
3954467,1,,living_street,,False,False,124.394,,"LINESTRING (8.6244405 49.6822103, 8.62437 49.6820782, 8.6243536 49.6820514, 8.6242931 49.6819525, 8.6241348 49.68189, 8.6240004 49.6818447, 8.6239685 49.681834, 8.6240766 49.6816513, 8.6235229 49.6814585)",,
"[183597753, 3954466]",,"['Klostergasse', 'Obergasse']",residential,,False,False,259.775,,"LINESTRING (8.6244405 49.6822103, 8.6244146 49.6822252, 8.624352 49.6822613, 8.6242769 49.6823137, 8.6242056 49.6823659, 8.6240253 49.6824209, 8.6239518 49.6824238, 8.6238493 49.6824278, 8.6235065 49.6823927, 8.6233754 49.6823725, 8.6229791 49.6822646, 8.6225254 49.6821271, 8.6224052 49.6820909, 8.6225853 49.6818206, 8.622739 49.6815896, 8.6228532 49.681418, 8.6229413 49.6812871)",,
"[183597753, 3954466]",,"['Klostergasse', 'Obergasse']",residential,,False,True,259.77500000000003,,"LINESTRING (8.6229413 49.6812871, 8.6228532 49.681418, 8.622739 49.6815896, 8.6225853 49.6818206, 8.6224052 49.6820909, 8.6225254 49.6821271, 8.6229791 49.6822646, 8.6233754 49.6823725, 8.6235065 49.6823927, 8.6238493 49.6824278, 8.6239518 49.6824238, 8.6240253 49.6824209, 8.6242056 49.6823659, 8.6242769 49.6823137, 8.624352 49.6822613, 8.6244146 49.6822252, 8.6244405 49.6822103)",,
3954467,1,,living_street,,False,True,124.39399999999998,,"LINESTRING (8.6235229 49.6814585, 8.6240766 49.6816513, 8.6239685 49.681834, 8.6240004 49.6818447, 8.6241348 49.68189, 8.6242931 49.6819525, 8.6243536 49.6820514, 8.62437 49.6820782, 8.6244405 49.6822103)",,
569471362,,Wilhelmstraße,residential,30,False,True,19.836,,"LINESTRING (8.6203663 49.685088, 8.6203846 49.68491)",,
5976233,,Nelkenweg,residential,30,False,False,78.729,,"LINESTRING (8.6282799 49.6803661, 8.6272118 49.6802123)",,destination
5976236,,Knodener Straße,residential,30,False,False,24.457,,"LINESTRING (8.6282799 49.6803661, 8.6281585 49.6805113, 8.6281047 49.6805537)",,
5976236,,Knodener Straße,residential,30,False,True,20.255,,"LINESTRING (8.6282799 49.6803661, 8.6283817 49.6802835, 8.6284656 49.6802296)",,
5976233,,Nelkenweg,residential,30,False,True,78.729,,"LINESTRING (8.6272118 49.6802123, 8.6282799 49.6803661)",,destination
"[26844201, 44732718]",,Nelkenweg,residential,30,False,False,62.858,,"LINESTRING (8.6272118 49.6802123, 8.6271633 49.6803054, 8.6271396 49.680348, 8.6271123 49.6803588, 8.6270789 49.6803577, 8.6266445 49.6802794, 8.6265164 49.6802509)",,destination
"[44732716, 26990085]",,Fliederweg,residential,30,False,"[False, True]",49.221999999999994,,"LINESTRING (8.6272118 49.6802123, 8.6272288 49.6800533, 8.6271966 49.680032, 8.6270839 49.67999, 8.6271244 49.6798227)",,destination
5208603,,Aulstraße,residential,30,True,False,37.169,,"LINESTRING (8.6198854 49.6793823, 8.6197413 49.6797033)",,
61420487,,Kellereigasse,living_street,,False,False,33.881,,"LINESTRING (8.6198854 49.6793823, 8.6201923 49.6794399, 8.6203046 49.6794894, 8.6203174 49.679495)",,
5208604,,Neugasse,living_street,,False,True,42.908,,"LINESTRING (8.6197413 49.6797033, 8.620244 49.6799109)",,
139519611,,Neugasse,residential,30,True,False,35.722,,"LINESTRING (8.6197413 49.6797033, 8.6192454 49.6797188)",,
31859038,,Neckarstraße,residential,30,False,False,76.599,,"LINESTRING (8.6188143 49.6797629, 8.618908 49.6790767)",,
31859038,,Neckarstraße,residential,30,False,True,54.135999999999996,,"LINESTRING (8.6188143 49.6797629, 8.618797 49.6799177, 8.6187663 49.6801936, 8.6187602 49.6802485)",,
5208605,,Neckarstraße,residential,30,False,True,114.479,,"LINESTRING (8.6189751 49.6812686, 8.618932 49.6810638, 8.618856 49.6807033, 8.6187759 49.6803231, 8.6187602 49.6802485)",,
27191143,,Bahnhofstraße,living_street,,False,False,5.979,,"LINESTRING (8.6197823 49.6812013, 8.6198638 49.6811908)",,
"[978326796, 44061967]",,Promenadenstraße,"['living_street', 'residential']",30,False,False,86.781,,"LINESTRING (8.6197823 49.6812013, 8.6197753 49.6812713, 8.6197353 49.6816718, 8.6197126 49.6819804)",,
978326794,,Promenadenstraße,living_street,,False,True,19.512,,"LINESTRING (8.6197823 49.6812013, 8.6197928 49.6811206, 8.6198274 49.6810288)",,
876354344,,Am Rinnentor,living_street,,False,True,31.54,,"LINESTRING (8.6208958 49.6799069, 8.6213208 49.6799764)",,
24927515,,Gerbergasse,living_street,,False,False,38.58,,"LINESTRING (8.6208958 49.6799069, 8.6209271 49.6797169, 8.6209672 49.6795632)",,
42726154,,Am Rinnentor,living_street,,False,False,46.923,,"LINESTRING (8.6208958 49.6799069, 8.6207485 49.6799022, 8.6207092 49.6799028, 8.620422 49.6799075, 8.620244 49.6799109)",,
24927519,,Dammstraße,living_street,,True,False,20.914,,"LINESTRING (8.616225 49.6804957, 8.6162908 49.6806789)",,
24917147,,Dammstraße,residential,30,False,True,126.81599999999999,,"LINESTRING (8.616225 49.6804957, 8.6162133 49.6804056, 8.6162001 49.6802188, 8.616197 49.6800614, 8.6162256 49.6799402, 8.6162433 49.6798219, 8.616313 49.6793599)",,
"[184062411, 4299956, 4299957]","['4', '2', '3']",Schwanheimer Straße,secondary,50,False,False,108.56099999999999,L 3345,"LINESTRING (8.616225 49.6804957, 8.6164296 49.6804505, 8.616583 49.6804303, 8.6171632 49.6803584, 8.6172874 49.6803525, 8.6175631 49.6803393, 8.6175984 49.6803376, 8.6177071 49.6803324)",,
24917167,,Rodensteinstraße,living_street,,False,False,47.343,,"LINESTRING (8.6179777 49.6790616, 8.6179706 49.6788316, 8.6179726 49.6787432, 8.617975 49.6786359)",,
27191142,,Hermannstraße,residential,30,False,False,68.922,,"LINESTRING (8.6196103 49.6768901, 8.6204041 49.6770192, 8.6205385 49.6770431)",,
1076888657,,Hermannstraße,residential,30,False,True,22.812,,"LINESTRING (8.6196103 49.6768901, 8.6193677 49.6768781, 8.6193536 49.6768774, 8.6192942 49.6768744)",,
"[24879857, 147579187, 27191142]",,Hermannstraße,residential,30,False,False,158.329,,"LINESTRING (8.6205385 49.6770431, 8.6206144 49.6770811, 8.6212796 49.6772327, 8.6216525 49.6773188, 8.6222194 49.6774196, 8.6223424 49.6774277, 8.6225379 49.6774298, 8.6226341 49.6774284)",,
27191142,,Hermannstraße,residential,30,False,True,68.922,,"LINESTRING (8.6205385 49.6770431, 8.6204041 49.6770192, 8.6196103 49.6768901)",,
