osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access
27895586,S 65,Friedrich-Ebert-Straße,secondary,50,False,True,235.75099999999998,"LINESTRING (12.2867579 51.1535785, 12.2860781 51.1536006, 12.2854946 51.1536208, 12.2833813 51.1536749)",,
33923190,,Friedrich-Ebert-Straße,residential,50,False,True,95.289,"LINESTRING (12.2867579 51.1535785, 12.2870637 51.1535713, 12.2880732 51.1535476, 12.2881232 51.1535467)",,
"[1211572955, 371136708, 371136718, 371136716]",B 176,Schusterstraße,primary,50,False,True,411.838,"LINESTRING (12.2867579 51.1535785, 12.286745 51.1534322, 12.2867125 51.1530617, 12.2866893 51.152525, 12.2867014 51.1523303, 12.2867182 51.1520611, 12.2867228 51.1520284, 12.2867389 51.1519169, 12.286757 51.1517916, 12.2868003 51.1515644, 12.286813 51.1514976, 12.2868294 51.1514141, 12.2868569 51.1512672, 12.2869047 51.1510173, 12.2869383 51.1508347, 12.2869662 51.1507027, 12.2869853 51.1505891, 12.287004 51.1504841, 12.287087 51.1501246, 12.287103 51.1500412, 12.2871158 51.1499748, 12.2871317 51.1498918)",2,
48840062,S 65,Friedrich-Ebert-Straße,secondary,50,False,True,36.215,"LINESTRING (12.2833813 51.1536749, 12.2828621 51.1536793)",,
182774254,,Südstraße,residential,,False,False,43.596,"LINESTRING (12.2833813 51.1536749, 12.2833541 51.1532832)",,
27895586,S 65,Friedrich-Ebert-Straße,secondary,50,False,False,235.751,"LINESTRING (12.2833813 51.1536749, 12.2854946 51.1536208, 12.2860781 51.1536006, 12.2867579 51.1535785)",,
48840062,S 65,Friedrich-Ebert-Straße,secondary,50,False,False,36.215,"LINESTRING (12.2828621 51.1536793, 12.2833813 51.1536749)",,
23661510,,Altenburger Straße,residential,50,False,False,56.455,"LINESTRING (12.2828621 51.1536793, 12.2828687 51.1536464, 12.2829149 51.1535998, 12.2833541 51.1532832)",,
817897500,,Altenburger Straße,secondary,50,False,True,137.139,"LINESTRING (12.2828621 51.1536793, 12.2827982 51.153684, 12.2824853 51.1538552, 12.2823845 51.1539117, 12.2820494 51.1540489, 12.2812025 51.1543208)",,
33923177,,Windmühlenstraße,residential,30,False,False,116.134,"LINESTRING (12.279854 51.1500307, 12.2802838 51.1507605, 12.2804046 51.1510159)",,
33923177,,Windmühlenstraße,residential,30,False,True,52.077,"LINESTRING (12.279854 51.1500307, 12.2797718 51.1498029, 12.2797299 51.1495696)",,
"[53786060, 184188797]",,"['Neuer Weg', 'Am Kalten Feld']",residential,30,False,True,165.423,"LINESTRING (12.279854 51.1500307, 12.2796361 51.1499926, 12.2791181 51.1499048, 12.2790514 51.1503575, 12.2789871 51.1509106)",,
33923177,,Windmühlenstraße,residential,30,False,False,37.17,"LINESTRING (12.2800912 51.1484876, 12.2799398 51.1488081)",,
778651165,,Emil-Jahn-Straße,residential,,False,False,61.199,"LINESTRING (12.2800912 51.1484876, 12.2792623 51.1483072)",,
"[33923177, 33923179]",,"['Am Pappelhain', 'Windmühlenstraße']",residential,"['50', '30']",False,"[False, True]",389.162,"LINESTRING (12.2800912 51.1484876, 12.2801386 51.1483874, 12.2803416 51.1480422, 12.2804229 51.1479165, 12.2806764 51.1475247, 12.2809351 51.1471249, 12.2809379 51.1471205, 12.2812115 51.1466889, 12.2813346 51.1465076, 12.2815138 51.1462615, 12.2816115 51.1462195, 12.2816802 51.1462181, 12.2817653 51.1462322, 12.2826858 51.1464874, 12.2828528 51.1465331, 12.2831243 51.146598)",2,
33923177,,Windmühlenstraße,residential,30,False,False,68.05799999999999,"LINESTRING (12.2804046 51.1510159, 12.2804501 51.1511859, 12.2804551 51.1512494, 12.2804921 51.151382, 12.2805022 51.151512, 12.2805106 51.1516232)",,
33923177,,Windmühlenstraße,residential,30,False,True,116.134,"LINESTRING (12.2804046 51.1510159, 12.2802838 51.1507605, 12.279854 51.1500307)",,
53786008,,,residential,,False,True,101.46900000000001,"LINESTRING (12.2804046 51.1510159, 12.2801395 51.151011, 12.2798511 51.1510057, 12.279756 51.151004, 12.279647 51.1509927, 12.2795667 51.1509527, 12.279522 51.1509305, 12.2789871 51.1509106)",,
33923171,,Kurt-Schubert-Straße,residential,30,False,False,42.554,"LINESTRING (12.2805106 51.1516232, 12.2811197 51.1516452)",,
33923177,,Windmühlenstraße,residential,30,False,False,156.988,"LINESTRING (12.2805106 51.1516232, 12.2804671 51.1523311, 12.2804639 51.152393, 12.2803859 51.1530326)",,
33923177,,Windmühlenstraße,residential,30,False,True,68.05799999999999,"LINESTRING (12.2805106 51.1516232, 12.2805022 51.151512, 12.2804921 51.151382, 12.2804551 51.1512494, 12.2804501 51.1511859, 12.2804046 51.1510159)",,
33923175,,Siedlungsweg,residential,30,False,False,83.142,"LINESTRING (12.2820243 51.1492709, 12.2816354 51.1499777)",,
179103389,,Emil-Jahn-Straße,residential,30,False,False,6.754,"LINESTRING (12.2820243 51.1492709, 12.2821099 51.1492425)",2,
179103389,,Emil-Jahn-Straße,residential,30,False,True,154.485,"LINESTRING (12.2820243 51.1492709, 12.2818666 51.1492569, 12.2817452 51.1492328, 12.2799398 51.1488081)",2,
179103389,,Emil-Jahn-Straße,residential,30,False,False,84.321,"LINESTRING (12.2830852 51.149375, 12.2842603 51.149553)",2,
33923173,,Arthur-Graf-Straße,residential,30,False,False,261.41499999999996,"LINESTRING (12.2830852 51.149375, 12.2826749 51.1506933, 12.2825904 51.1509706, 12.2824024 51.1516864)",,
179103389,,Emil-Jahn-Straße,residential,30,False,True,69.608,"LINESTRING (12.2830852 51.149375, 12.2824624 51.1492921, 12.2821099 51.1492425)",2,
179103389,,Emil-Jahn-Straße,residential,30,False,True,84.321,"LINESTRING (12.2842603 51.149553, 12.2830852 51.149375)",2,
