osmid,lanes,highway,junction,oneway,reversed,length,geometry,name,maxspeed,ref,bridge,width,tunnel,access
19073908,1,secondary,roundabout,True,False,26.259000000000004,"LINESTRING (6.0111261 51.7887148, 6.0111133 51.7887049, 6.0111019 51.7886915, 6.011095 51.7886754, 6.0110941 51.7886599, 6.0110987 51.7886447, 6.0111085 51.7886305, 6.0111229 51.788618, 6.0111413 51.7886077, 6.0111628 51.7886001, 6.0111867 51.7885955, 6.0112115 51.7885941, 6.0112362 51.7885962, 6.0112596 51.7886014, 6.0112848 51.7886118, 6.0113047 51.788626)",,,,,,,
"[22725492, 902053669]",,residential,,False,True,31.776000000000003,"LINESTRING (6.0111261 51.7887148, 6.0110689 51.788741, 6.0109709 51.7887913, 6.010841 51.7888538, 6.010763 51.7888914)",Klever Straße,20,,,,,
"[26411089, 26411087, 871917375]","['2', '1']",secondary,,False,False,55.738,"LINESTRING (6.0122901 51.7896015, 6.0122307 51.7895477, 6.0121258 51.7894602, 6.0120577 51.7894047, 6.0120337 51.7893851, 6.0118018 51.7892016)",Großen Haag,50,,yes,,,
871917376,1,secondary,roundabout,True,False,32.18,"LINESTRING (6.0122901 51.7896015, 6.0123299 51.7895891, 6.0123738 51.7895845, 6.012418 51.789588, 6.0124586 51.7895993, 6.0124922 51.7896174, 6.0125158 51.7896407, 6.0125279 51.7896709, 6.0125235 51.7897018, 6.012503 51.7897301, 6.0124687 51.7897527)",,50,,,,,
50093952,,residential,,False,False,48.112,"LINESTRING (6.010763 51.7888914, 6.0102113 51.7891574)",Große Straße,20,,,,,
"[22725492, 902053669]",,residential,,False,False,31.776000000000003,"LINESTRING (6.010763 51.7888914, 6.010841 51.7888538, 6.0109709 51.7887913, 6.0110689 51.788741, 6.0111261 51.7887148)",Klever Straße,20,,,,,
22725498,,residential,,False,True,185.17200000000003,"LINESTRING (6.010763 51.7888914, 6.0106525 51.7887906, 6.0103894 51.7885518, 6.0099063 51.7881133, 6.0093349 51.787742, 6.0091159 51.7875799)",Waldstraße,,,,,,
50093952,,residential,,False,False,20.627,"LINESTRING (6.0102113 51.7891574, 6.0099607 51.7892593)",Große Straße,20,,,,,
50093952,,residential,,False,True,48.112,"LINESTRING (6.0102113 51.7891574, 6.010763 51.7888914)",Große Straße,20,,,,,
26461634,,residential,,False,False,54.614000000000004,"LINESTRING (6.0102113 51.7891574, 6.0105003 51.7894565, 6.0106086 51.7895825)",Waschwall,,,,,,
26411093,,living_street,,True,False,59.272,"LINESTRING (6.0087384 51.7896589, 6.0089279 51.7901789)",Zum Haag,,,,,,
26462418,,living_street,,True,False,118.56300000000002,"LINESTRING (6.0087384 51.7896589, 6.0086859 51.7894859, 6.008671 51.7894182, 6.0086629 51.7892603, 6.0086345 51.7891058, 6.0085913 51.7889094, 6.0085138 51.7886029)",Neustraße,,,,,,
50093952,,residential,,False,False,55.317,"LINESTRING (6.0087384 51.7896589, 6.008392 51.7897024, 6.0079492 51.7897547)",Große Straße,20,,,,,
50093952,,residential,,False,True,95.501,"LINESTRING (6.0087384 51.7896589, 6.0090684 51.7895859, 6.0093688 51.7894911, 6.0094679 51.7894541, 6.0097191 51.7893605, 6.0097815 51.7893344, 6.0099607 51.7892593)",Große Straße,20,,,,,
"[336872836, 22929583]",,"['residential', 'living_street']",,False,False,59.370999999999995,"LINESTRING (6.0079492 51.7897547, 6.00788 51.7895364, 6.0078474 51.7894452, 6.0078235 51.7893766, 6.0077824 51.7892309)",Mühlenstraße,,,,,,
45405680,,residential,,False,False,55.488,"LINESTRING (6.0079492 51.7897547, 6.0078215 51.7897723, 6.0075836 51.7898131, 6.0073661 51.7898554, 6.0071767 51.7898971)",Große Straße,20,,,,,
50093952,,residential,,False,True,55.317,"LINESTRING (6.0079492 51.7897547, 6.008392 51.7897024, 6.0087384 51.7896589)",Große Straße,20,,,,,
"[53204745, 53204746, 68906207]",,residential,,False,"[False, True]",60.300999999999995,"LINESTRING (6.0046478 51.790462, 6.0048868 51.7904024, 6.004927 51.7903923, 6.0053077 51.7903096, 6.0053899 51.7902947, 6.0054763 51.7902921)",Große Straße,"['20', '30']",,yes,,,
"[321534984, 106643980]",,residential,,True,False,27.932000000000002,"LINESTRING (6.0046478 51.790462, 6.0044941 51.7905257, 6.0044239 51.7905795, 6.0043788 51.7906411)",Große Straße,30,,,,,
22929586,,residential,,False,False,44.246,"LINESTRING (6.0083659 51.786834, 6.0077969 51.7870196)",Elsendeich,,,,,,
22725497,,residential,,False,True,143.687,"LINESTRING (6.0083659 51.786834, 6.0093073 51.7865092, 6.0102012 51.786217)",Elsendeich,,,,,,
22725498,,residential,,False,False,98.406,"LINESTRING (6.0083659 51.786834, 6.0084308 51.7869736, 6.0091159 51.7875799)",Waldstraße,,,,,,
"[22725498, 26394438]",,residential,,False,"[False, True]",147.37400000000002,"LINESTRING (6.0083659 51.786834, 6.0083304 51.7867933, 6.0076339 51.7860551, 6.0075999 51.7860078, 6.007542 51.7859273, 6.0075169 51.785867, 6.0075142 51.785861, 6.0075041 51.7858432, 6.007488 51.7858126, 6.0074817 51.7858012, 6.0074213 51.7856814, 6.0074193 51.785654)",Waldstraße,,,,,,
26411092,,living_street,,False,True,52.944,"LINESTRING (6.0077824 51.7892309, 6.0070189 51.7892915)",Kranengasse,,,,,,
41754116,,living_street,,False,False,56.145,"LINESTRING (6.0077824 51.7892309, 6.0076905 51.7890141, 6.0076839 51.7889984, 6.0076286 51.7888681, 6.0075753 51.7887425)",Mühlenstraße,,,,,,
"[336872836, 22929583]",,"['living_street', 'residential']",,False,True,59.37100000000001,"LINESTRING (6.0077824 51.7892309, 6.0078235 51.7893766, 6.0078474 51.7894452, 6.00788 51.7895364, 6.0079492 51.7897547)",Mühlenstraße,,,,,,
22929586,,residential,,False,True,81.745,"LINESTRING (6.0067133 51.7873215, 6.0077969 51.7870196)",Elsendeich,,,,,,
"[85392205, 41754117, 85392206, 26350247]",,residential,,False,False,324.93800000000005,"LINESTRING (6.0067133 51.7873215, 6.006678 51.7872837, 6.0065704 51.787195, 6.006397 51.7870261, 6.0062202 51.7868382, 6.0060966 51.786813, 6.0056375 51.7867701, 6.00544 51.7867187, 6.0050115 51.7866655, 6.0049035 51.7866641, 6.0047673 51.7866838, 6.0045925 51.7867202, 6.0044928 51.7867456, 6.0036798 51.7869431, 6.0027229 51.7870917, 6.0025742 51.7871148)",Bahnhofstraße,"['50', '30']",,yes,,,
53204743,,residential,,False,True,77.475,"LINESTRING (6.0067133 51.7873215, 6.0063018 51.7874625, 6.005728 51.7876591)",Willemsestraße,,,,,,
"[26411090, 336872830]",,"['residential', 'living_street']",,False,True,115.55399999999997,"LINESTRING (6.0067133 51.7873215, 6.0071014 51.7878695, 6.0071886 51.7880321, 6.0072317 51.7881173, 6.007266 51.7881687, 6.0073005 51.7882111, 6.0073737 51.7882737)",Bahnhofstraße,,,,,,
38360311,,residential,,False,False,69.43,"LINESTRING (6.0018368 51.7898747, 6.0014269 51.7893041)",Hettsteeg,50,,,,,
26350200,,residential,,False,False,106.67699999999999,"LINESTRING (6.0018368 51.7898747, 6.0019375 51.7898769, 6.0025348 51.7901291, 6.0026262 51.7901888, 6.0031917 51.7903015)",In der Hand,30,,,,,
"[26350187, 38360311]",,residential,,False,True,142.227,"LINESTRING (6.0018368 51.7898747, 6.0018577 51.7899411, 6.0018709 51.7900651, 6.001872 51.7901273, 6.0018776 51.7901687, 6.0018932 51.7902092, 6.0020491 51.7905069, 6.0024047 51.791037, 6.0024381 51.7910879)",Hettsteeg,50,,,,,
53027383,,residential,,False,False,91.428,"LINESTRING (6.0018368 51.7898747, 6.001705 51.789883, 6.0005173 51.7899742)",Thielenstraße,30,,,3,,
38360311,,residential,,False,True,56.355,"LINESTRING (6.0002967 51.7880863, 6.0006805 51.788408, 6.0007784 51.7884962)",Hettsteeg,50,,,,,
26350188,,residential,,False,False,75.961,"LINESTRING (6.0014269 51.7893041, 6.0023682 51.7889468)",Willemsestraße,,,,,,
38360311,,residential,,False,True,69.43,"LINESTRING (6.0014269 51.7893041, 6.0018368 51.7898747)",Hettsteeg,50,,,,,
38360311,,residential,,False,False,100.298,"LINESTRING (6.0014269 51.7893041, 6.0013568 51.7892156, 6.0007784 51.7884962)",Hettsteeg,50,,,,,
26350192,,residential,,False,False,46.591,"LINESTRING (6.0048236 51.7879485, 6.0048534 51.7883671)",Begonienweg,,,,,,
"[26350188, 53204742, 53204743]",,residential,,False,False,70.049,"LINESTRING (6.0048236 51.7879485, 6.0053168 51.7877844, 6.0054098 51.7877561, 6.005728 51.7876591)",Willemsestraße,,,yes,,,
26350188,,residential,,False,True,71.6,"LINESTRING (6.0048236 51.7879485, 6.0042416 51.7881601, 6.0039421 51.7882901)",Willemsestraße,,,,,,
26350190,,residential,,False,False,49.383,"LINESTRING (6.005728 51.7876591, 6.0059683 51.7880776)",Rosenweg,,,,,,
53204743,,residential,,False,False,77.475,"LINESTRING (6.005728 51.7876591, 6.0063018 51.7874625, 6.0067133 51.7873215)",Willemsestraße,,,,,,
"[26350188, 53204742, 53204743]",,residential,,False,True,70.049,"LINESTRING (6.005728 51.7876591, 6.0054098 51.7877561, 6.0053168 51.7877844, 6.0048236 51.7879485)",Willemsestraße,,,yes,,,
26350190,,residential,,False,True,49.383,"LINESTRING (6.0059683 51.7880776, 6.005728 51.7876591)",Rosenweg,,,,,,
26350192,,residential,,False,True,46.591,"LINESTRING (6.0048534 51.7883671, 6.0048236 51.7879485)",Begonienweg,,,,,,
26350188,,residential,,False,False,71.6,"LINESTRING (6.0039421 51.7882901, 6.0042416 51.7881601, 6.0048236 51.7879485)",Willemsestraße,,,,,,
26350188,,residential,,False,True,91.08500000000001,"LINESTRING (6.0039421 51.7882901, 6.0033202 51.7885446, 6.0028511 51.7887541)",Willemsestraße,,,,,,
26350193,,residential,,False,False,84.003,"LINESTRING (6.0039421 51.7882901, 6.0042578 51.788937, 6.0043806 51.7889128)",Klostergarten,,,,,,
26350188,,residential,,False,True,39.526,"LINESTRING (6.0028511 51.7887541, 6.0023682 51.7889468)",Willemsestraße,,,,,,
26350199,,residential,,False,True,149.649,"LINESTRING (6.0028511 51.7887541, 6.0032746 51.7891584, 6.0027908 51.7893701, 6.0023682 51.7889468)",Tulpenweg,,,,,,
26350188,,residential,,False,False,91.08500000000001,"LINESTRING (6.0028511 51.7887541, 6.0033202 51.7885446, 6.0039421 51.7882901)",Willemsestraße,,,,,,
26350188,,residential,,False,False,39.526,"LINESTRING (6.0023682 51.7889468, 6.0028511 51.7887541)",Willemsestraße,,,,,,
26350199,,residential,,False,False,149.649,"LINESTRING (6.0023682 51.7889468, 6.0027908 51.7893701, 6.0032746 51.7891584, 6.0028511 51.7887541)",Tulpenweg,,,,,,
26350188,,residential,,False,True,75.961,"LINESTRING (6.0023682 51.7889468, 6.0014269 51.7893041)",Willemsestraße,,,,,,
26350201,,living_street,,False,False,66.393,"LINESTRING (6.0075753 51.7887425, 6.0078209 51.788704, 6.0085138 51.7886029)",Stiftsgasse,,,,,,
41754116,,living_street,,False,False,54.168,"LINESTRING (6.0075753 51.7887425, 6.0075466 51.7886432, 6.0074357 51.788356, 6.0074105 51.7883157, 6.0073737 51.7882737)",Mühlenstraße,,,,,,
41754116,,living_street,,False,True,56.144999999999996,"LINESTRING (6.0075753 51.7887425, 6.0076286 51.7888681, 6.0076839 51.7889984, 6.0076905 51.7890141, 6.0077824 51.7892309)",Mühlenstraße,,,,,,
26462418,,living_street,,True,False,41.728,"LINESTRING (6.0085138 51.7886029, 6.0084236 51.7882318)",Neustraße,,,,,,
26350201,,living_street,,False,True,66.393,"LINESTRING (6.0085138 51.7886029, 6.0078209 51.788704, 6.0075753 51.7887425)",Stiftsgasse,,,,,,
336872881,,living_street,,False,True,31.55,"LINESTRING (6.006925 51.7883326, 6.0073737 51.7882737)",Wanderstraße,,,,,,
336872838,,living_street,,False,True,106.821,"LINESTRING (6.006925 51.7883326, 6.006976 51.7888648, 6.0070189 51.7892915)",Roghmannstraße,,,,,,
336872881,,living_street,,False,False,165.14900000000003,"LINESTRING (6.006925 51.7883326, 6.0065611 51.7883718, 6.0063183 51.788423, 6.0061151 51.7884915, 6.005971 51.7885769, 6.005836 51.7887807, 6.0057837 51.7889094, 6.0057061 51.7891001, 6.0056789 51.7891671, 6.0056185 51.7893766)",Wanderstraße,,,,,,
336872881,,living_street,,False,False,31.55,"LINESTRING (6.0073737 51.7882737, 6.006925 51.7883326)",Wanderstraße,,,,,,
"[26411090, 336872830]",,"['living_street', 'residential']",,False,False,115.554,"LINESTRING (6.0073737 51.7882737, 6.0073005 51.7882111, 6.007266 51.7881687, 6.0072317 51.7881173, 6.0071886 51.7880321, 6.0071014 51.7878695, 6.0067133 51.7873215)",Bahnhofstraße,,,,,,
41754116,,living_street,,False,True,54.168000000000006,"LINESTRING (6.0073737 51.7882737, 6.0074105 51.7883157, 6.0074357 51.788356, 6.0075466 51.7886432, 6.0075753 51.7887425)",Mühlenstraße,,,,,,
336872881,,living_street,,False,True,28.502000000000002,"LINESTRING (6.0073737 51.7882737, 6.0074603 51.788264, 6.0077668 51.7882295, 6.0077815 51.7882282)",Wanderstraße,,,,,,
26350237,,living_street,,True,False,68.642,"LINESTRING (6.0071767 51.7898971, 6.0070712 51.789698, 6.0070189 51.7892915)",Roghmannstraße,,,,,,
"[45405680, 53204744, 56827983]",,residential,,False,False,125.12400000000001,"LINESTRING (6.0071767 51.7898971, 6.0069351 51.7899634, 6.0068332 51.7899913, 6.0065874 51.7900505, 6.0064524 51.7900781, 6.0060882 51.790154, 6.0059333 51.7901861, 6.0058489 51.7902114, 6.005768 51.7902364, 6.0056269 51.7902678, 6.0054763 51.7902921)",Große Straße,20,,,,,
45405680,,residential,,False,True,55.48800000000001,"LINESTRING (6.0071767 51.7898971, 6.0073661 51.7898554, 6.0075836 51.7898131, 6.0078215 51.7897723, 6.0079492 51.7897547)",Große Straße,20,,,,,
26411092,,living_street,,False,False,52.944,"LINESTRING (6.0070189 51.7892915, 6.0077824 51.7892309)",Kranengasse,,,,,,
26350240,,living_street,,False,True,96.78799999999998,"LINESTRING (6.0070189 51.7892915, 6.0063924 51.7893326, 6.0062998 51.7893367, 6.0061247 51.7893471, 6.005912 51.7893599, 6.0057574 51.7893687, 6.0056185 51.7893766)",Kirchplatz,,,,,,
336872838,,living_street,,False,False,106.821,"LINESTRING (6.0070189 51.7892915, 6.006976 51.7888648, 6.006925 51.7883326)",Roghmannstraße,,,,,,
26350251,,residential,,False,False,87.226,"LINESTRING (6.0007784 51.7884962, 6.0018337 51.7880612)",Fliederweg,,,,,,
38360311,,residential,,False,False,56.355,"LINESTRING (6.0007784 51.7884962, 6.0006805 51.788408, 6.0002967 51.7880863)",Hettsteeg,50,,,,,
38360311,,residential,,False,True,100.298,"LINESTRING (6.0007784 51.7884962, 6.0013568 51.7892156, 6.0014269 51.7893041)",Hettsteeg,50,,,,,
26350251,,residential,,False,True,36.902,"LINESTRING (6.0022802 51.7878772, 6.0018337 51.7880612)",Fliederweg,,,,,,
549733515,2,secondary,,False,True,60.134,"LINESTRING (6.0122776 51.7881867, 6.0129765 51.7878618)",Klever Straße,50,,,,,
26350253,,residential,,False,False,80.437,"LINESTRING (6.0122776 51.7881867, 6.0122248 51.7881367, 6.0120981 51.7880167, 6.0119632 51.7878889, 6.0118136 51.787758, 6.011626 51.7875861)",Paulistraße,30,,,,,
"[26350256, 336872828]",,residential,,False,True,161.131,"LINESTRING (6.0122776 51.7881867, 6.0128598 51.7886876, 6.0118018 51.7892016)",Am Storchennest,,,,,,
549733515,2,secondary,,False,False,82.854,"LINESTRING (6.0122776 51.7881867, 6.0116754 51.7884623, 6.0115971 51.7884981, 6.0115646 51.7885123, 6.0113047 51.788626)",Klever Straße,50,,,,,
22725497,,residential,,False,True,53.366,"LINESTRING (6.0102012 51.786217, 6.0108989 51.7860071)",Elsendeich,,,,,,
22725497,,residential,,False,False,143.687,"LINESTRING (6.0102012 51.786217, 6.0093073 51.7865092, 6.0083659 51.786834)",Elsendeich,,,,,,
26350253,,residential,,False,True,181.055,"LINESTRING (6.0102012 51.786217, 6.0114775 51.7874406, 6.011626 51.7875861)",Paulistraße,30,,,,,
"[26350256, 336872828]",,residential,,False,False,161.131,"LINESTRING (6.0118018 51.7892016, 6.0128598 51.7886876, 6.0122776 51.7881867)",Am Storchennest,,,,,,
26411089,1,secondary,,False,False,64.517,"LINESTRING (6.0118018 51.7892016, 6.0115979 51.789048, 6.0114165 51.7888898, 6.0112658 51.7887271)",Großen Haag,50,,,,,
"[26411089, 871917375, 26411087]","['2', '1']",secondary,,False,True,55.738,"LINESTRING (6.0118018 51.7892016, 6.0120337 51.7893851, 6.0120577 51.7894047, 6.0121258 51.7894602, 6.0122307 51.7895477, 6.0122901 51.7896015)",Großen Haag,50,,yes,,,
26350193,,residential,,False,True,84.003,"LINESTRING (6.0043806 51.7889128, 6.0042578 51.788937, 6.0039421 51.7882901)",Klostergarten,,,,,,
26384029,,residential,,False,False,84.067,"LINESTRING (6.0110901 51.7920468, 6.0114518 51.7919879, 6.0114683 51.7919852, 6.0116525 51.792417, 6.0116726 51.7924834)",Am Sportzentrum,,,,,,
26384029,,residential,,False,True,84.067,"LINESTRING (6.0116726 51.7924834, 6.0116525 51.792417, 6.0114683 51.7919852, 6.0114518 51.7919879, 6.0110901 51.7920468)",Am Sportzentrum,,,,,,
120577271,2,secondary,,False,True,156.96899999999997,"LINESTRING (6.0116726 51.7924834, 6.0113277 51.7925442, 6.0110116 51.7925997, 6.0108585 51.7926265, 6.0098594 51.7927736, 6.0094584 51.7928234)",Großen Haag,70,,,,,
"[1186700384, 1186700385]",2,secondary,,False,False,208.48899999999998,"LINESTRING (6.0116726 51.7924834, 6.0125379 51.7923373, 6.0130517 51.7922519, 6.0131264 51.7922394, 6.0135132 51.7921691, 6.0137833 51.7920722, 6.0139688 51.7919649, 6.0140827 51.7918517, 6.014178 51.7917174, 6.0142097 51.7916568)",Großen Haag,50,,,,,
26384039,,living_street,,False,True,52.03,"LINESTRING (6.0069977 51.7920439, 6.0070208 51.7915762)",Burgstraße,,,,,,
26384040,,living_street,,False,False,34.589,"LINESTRING (6.0069977 51.7920439, 6.0069876 51.7923549)",Burgstraße,,,,,,
26384040,,living_street,,False,True,35.729,"LINESTRING (6.0069977 51.7920439, 6.0064783 51.7920503)",Burgstraße,,,,,,
26384039,,living_street,,False,False,158.845,"LINESTRING (6.0069977 51.7920439, 6.0072443 51.7920619, 6.0076365 51.7921436, 6.0078659 51.7922342, 6.0082522 51.792472, 6.009049 51.7923277)",Burgstraße,,,,,,
"[26384036, 26384039]",,"['residential', 'living_street']",,False,False,216.15999999999997,"LINESTRING (6.009049 51.7923277, 6.0087627 51.7919949, 6.008296 51.7914525, 6.0080227 51.7913946, 6.007944 51.7914517, 6.0076892 51.7914881, 6.0072919 51.791454, 6.0070312 51.7914487, 6.0070208 51.7915762)","['Zum Hallenbad', 'Burgstraße']",,,,,,
26384036,,residential,,False,True,61.896,"LINESTRING (6.009049 51.7923277, 6.0094041 51.7927552, 6.0094584 51.7928234)",Zum Hallenbad,,,,,,
26384039,,living_street,,False,True,158.845,"LINESTRING (6.009049 51.7923277, 6.0082522 51.792472, 6.0078659 51.7922342, 6.0076365 51.7921436, 6.0072443 51.7920619, 6.0069977 51.7920439)",Burgstraße,,,,,,
26384040,,living_street,,False,True,34.589,"LINESTRING (6.0069876 51.7923549, 6.0069977 51.7920439)",Burgstraße,,,,,,
26384040,,living_street,,False,False,35.729,"LINESTRING (6.0064783 51.7920503, 6.0069977 51.7920439)",Burgstraße,,,,,,
26384039,,living_street,,False,False,52.03,"LINESTRING (6.0070208 51.7915762, 6.0069977 51.7920439)",Burgstraße,,,,,,
"[26384036, 26384039]",,"['living_street', 'residential']",,False,True,216.16000000000003,"LINESTRING (6.0070208 51.7915762, 6.0070312 51.7914487, 6.0072919 51.791454, 6.0076892 51.7914881, 6.007944 51.7914517, 6.0080227 51.7913946, 6.008296 51.7914525, 6.0087627 51.7919949, 6.009049 51.7923277)","['Burgstraße', 'Zum Hallenbad']",,,,,,
26384041,,living_street,,False,False,65.194,"LINESTRING (6.0070208 51.7915762, 6.0065592 51.7915829, 6.0060883 51.7916577)",Burgstraße,,,,,,
26384041,,living_street,,False,True,65.194,"LINESTRING (6.0060883 51.7916577, 6.0065592 51.7915829, 6.0070208 51.7915762)",Burgstraße,,,,,,
"[26384049, 1212809357, 1212809358]",,residential,,False,True,40.509,"LINESTRING (6.0057985 51.791039, 6.0057863 51.7909816, 6.0057705 51.7908953, 6.0057738 51.790806, 6.0057825 51.7907044, 6.0057826 51.7906759)",,,,,,building_passage,
"[22725498, 26394438]",,residential,,False,"[False, True]",147.374,"LINESTRING (6.0074193 51.785654, 6.0074213 51.7856814, 6.0074817 51.7858012, 6.007488 51.7858126, 6.0075041 51.7858432, 6.0075142 51.785861, 6.0075169 51.785867, 6.007542 51.7859273, 6.0075999 51.7860078, 6.0076339 51.7860551, 6.0083304 51.7867933, 6.0083659 51.786834)",Waldstraße,,,,,,
41754293,,residential,,False,True,74.803,"LINESTRING (6.0074193 51.785654, 6.007591 51.7856374, 6.0084877 51.7855289)",Drüller Weg,,,,,,
26410532,,living_street,,False,False,94.27199999999999,"LINESTRING (6.0134741 51.785365, 6.0137681 51.7855978, 6.0139988 51.7858583, 6.0142636 51.7860542)",Keppelstraße,,,,,,
"[26410546, 26410532]",,"['living_street', 'residential']",,False,"[False, True]",87.01,"LINESTRING (6.0134741 51.785365, 6.0131886 51.785156, 6.0125251 51.7854568)","['Grabenstraße', 'Keppelstraße']",,,,,,
26410535,,living_street,,False,False,18.275,"LINESTRING (6.0140794 51.7866588, 6.0142407 51.7867894)",Gisbertstraße,,,,,,
26410532,,living_street,,False,True,94.47800000000001,"LINESTRING (6.0140794 51.7866588, 6.0146469 51.7863711, 6.0142636 51.7860542)",Keppelstraße,,,,,,
26410535,,living_street,,False,True,171.171,"LINESTRING (6.0140794 51.7866588, 6.0137313 51.786393, 6.0134889 51.7862014, 6.0132176 51.785992, 6.0129249 51.7857757, 6.0125251 51.7854568)",Gisbertstraße,,,,,,
26410535,,living_street,,False,True,44.730999999999995,"LINESTRING (6.0146484 51.7871028, 6.014586 51.7870553, 6.0142407 51.7867894)",Gisbertstraße,,,,,,
